date,CHINA DEMETER SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BRIGHT SMART SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CMB INTERNATIONAL SECURITIES LTD,CITIBANK N.A.,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,SUPREME CHINA SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2025-03-21,57.9082694621194,16.308232496649698,4.827992553405022,4.699768196468216,4.044478772058448,3.4321130269911655,3.2048411128995804,2.332608361521065,1.6891831452752943,1.5525128726121111
2025-03-27,57.484551922246986,17.073047591157184,4.792665904098237,4.665379770830997,3.8472027988071327,3.4070000940393004,3.181391139266228,2.3155405560830857,1.676823312502564,1.556396910968289
2025-03-28,56.60442526521935,18.58288156992786,4.719287006996808,4.593949708942026,3.548132291881957,3.3548366605082274,3.132681928626698,2.2800880927570457,1.6511500342546084,1.532567440885414
2025-03-31,56.26659041904555,19.770087937474045,4.631437195988262,4.059221936754532,3.4075888694687166,3.33481383151861,3.1139849961428814,2.2664797360522457,1.6412953980628506,1.508499679492311
2025-04-01,56.103353833497835,19.950773658703227,4.618000803478581,4.114394723588923,3.3977030177073106,3.3251391094634757,3.1049509268233884,2.2599043880425143,1.6365337898925383,1.4892457488022097
2025-04-03,56.31280339157485,19.81619178417553,4.470976752966722,4.1297549132696965,3.4103875962023458,3.3375527865332746,3.116542579639796,2.268341245075635,1.642643429613692,1.49480552094846
2025-04-07,56.20369482881146,20.046072423654895,4.387793094033968,4.1217533293311615,3.403779818455955,3.331086129472119,3.11050413969052,2.2639462329611404,1.6394607348632355,1.4919092687255442
2025-04-08,56.275407036765834,19.89257142690003,4.4680076549476775,4.103881446595229,3.4081228170242075,3.3353363756873944,3.1144729378342695,2.2668348790466006,1.6415525786380911,1.493812846560663
2025-04-09,56.275407036765834,19.967187453201763,4.393391628645946,4.103881446595229,3.4081228170242075,3.3353363756873944,3.1144729378342695,2.2668348790466006,1.6415525786380911,1.493812846560663
2025-04-15,56.12464630570864,20.181593815828975,4.3816218171309,4.092887227279204,3.3989925216699404,3.3264010738069163,3.10612932484789,2.260762072086222,1.6371548909116813,1.48981095072963
2025-04-16,56.09959801536254,20.21721657240144,4.379666310189004,4.091060581868125,3.3974755597437434,3.3249165092637303,3.1047430670395553,2.2597530995846116,1.6364242327472498,1.4891460517999975
2025-04-17,56.31742886429968,19.907425556789484,4.39667225076898,4.1069458864180355,3.410667721748532,3.337826929507022,3.116798569074342,2.268527564170544,1.6427783545672143,1.4949283026561648
2025-04-22,56.40166107154511,19.787633611997823,4.403248215185065,4.113088516222462,3.4157689501990682,3.342819212275347,3.1214602666750104,2.271920529506153,1.645235406488985,1.4971642199049764
