date,BOCOM INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,LIGHTHOUSE CAPITAL (HK) FINANCIAL LTD,KGI ASIA LTD,GUODU SECURITIES (HONG KONG) LTD
2025-02-25,27.755385383029672,16.309082678355956,12.372856768310404,10.20348377119469,10.332051247071831,8.9281161096455,6.585692646196159,3.9058473684194683,3.607484027776314
2025-02-26,27.7535786956578,16.314530389543506,12.372051379238378,10.202819593593688,10.3313787006,8.927534949830662,6.585263962264203,3.9055931242423605,3.6072492050294023
2025-02-27,27.754180898647167,16.312714564618044,12.372319830612053,10.203040976519713,10.331602873028574,8.92772866136219,6.585406850707072,3.9056778686236338,3.607327475881551
2025-02-28,27.75207330250955,16.319069607132015,12.371380301768323,10.202266178307056,10.330818312086564,8.927050707776996,6.584906768283676,3.905381279377468,3.607053542758356
2025-03-03,27.75207330250955,16.38958343578744,12.371380301768323,10.202266178307056,10.330818312086564,8.927050707776996,6.584906768283676,3.905381279377468,3.536539714102929
2025-03-04,27.723201390052722,16.747492544831317,12.358509717104274,10.16781084521029,10.320070629249942,8.816979380402975,6.578056150325229,3.9013183099128215,3.3865610329104348
2025-03-05,27.7060870981115,16.782641141127975,12.350880470384853,10.161533976938127,10.329945224837287,8.811536417412054,6.573995335999407,3.898909919208873,3.3844704159799246
2025-03-06,27.683300884423943,16.7839886137681,12.340722781908996,10.15317686451832,10.388542275446405,8.804289578440827,6.5685887095791315,3.8957033532924012,3.3816869386218764
2025-03-07,27.509153693204563,17.389200389837033,12.223303764676126,10.08930632970416,10.43825169650288,8.705891185215547,6.527267724093179,3.83786136858131,3.2797638481852047
2025-03-10,27.515367208087877,17.674928830056604,12.22606465222331,10.091585209517806,10.324447260981765,8.707857591927116,6.528742043354445,3.838728229445142,3.0922789744059354
2025-03-11,27.545883710258146,17.536246661921044,12.239624228792715,10.10277749634497,10.383275608553642,8.717515226262604,6.535982883326829,3.8429856524865658,3.0957085320534814
2025-03-12,27.686896215571586,17.308909826269893,12.102059276219435,10.154495494589963,10.436429528838904,8.767553210943063,6.569441796126947,3.8626586112647567,3.1115560401754485
2025-03-13,27.593422461335493,17.295775512763452,12.23701761872437,10.152571687800812,10.457283666744102,8.76599735529957,6.547262698002754,3.849617886189758,3.1010511131396896
2025-03-14,27.57111825777972,17.3162832088088,12.227126242173814,10.144365202148059,10.49517432547334,8.758911659798914,6.541970441119652,3.846506178641851,3.098544484055848
2025-03-17,27.619042403416366,17.111023495103826,12.2483794453725,10.161998148000805,10.574955841664583,8.774136408903324,6.5533417007558965,3.8531921795713004,3.103930377211401
2025-03-18,27.57290126705549,17.253811409703083,12.22360566659767,10.145021232748018,10.557289027863675,8.759478093869125,6.542393506802706,3.8467549301118376,3.098744865248398
2025-03-19,27.60503491471209,17.11637338039102,12.207636888882673,10.226984536165421,10.570671645083246,8.769686449529559,6.550018056926839,3.851237964608219,3.1023561637009327
2025-03-20,27.595803706491722,17.141932479863183,12.201397178605223,10.223564601214735,10.571451658338631,8.76675383952225,6.547827710828112,3.849950098837814,3.1013187262983233
2025-03-21,27.588363679630195,17.207408758978165,12.22183302628176,10.220808254776609,10.501738938012622,8.764390259727723,6.546062369453338,3.8489121246423332,3.100482588497256
2025-03-24,27.590446482734542,17.20870784452007,12.220598701957499,10.221579881952806,10.502531774250215,8.759659382877413,6.54655656907977,3.849202700995997,3.100716661631687
2025-03-25,27.561612768169763,17.190723685752353,12.219678637596147,10.21089770191263,10.584210923090444,8.750504999729294,6.539715014572373,3.8451800472831628,3.097476221893834
2025-03-26,27.56309756885361,17.18841746211874,12.218182054631159,10.211447783942228,10.58478111626995,8.750976407404778,6.540067322450997,3.8453871950292604,3.097643089299278
2025-03-27,27.5524105732661,17.182830047919918,12.251140534712084,10.207488515680144,10.580677096074043,8.747583405365775,6.537531552643469,3.843896229223153,3.0964420451153165
2025-03-28,27.535210056521315,17.235607795914152,12.242415998228283,10.201116148490375,10.574071753391658,8.74212243292417,6.533450279223062,3.8414965480308254,3.0945089872761624
2025-03-31,27.476357391678373,17.225620352112333,12.215175493888182,10.340420248158217,10.578322412268012,8.723437367493228,6.519485941970436,3.8332858858142487,3.08789490661697
2025-04-01,27.478718473968904,17.219581575177685,12.21515101851513,10.341308815109674,10.57923142248924,8.724186984816491,6.520046170627444,3.8336152854974213,3.088160253798007
2025-04-02,27.40630031173488,17.169915373941635,12.450786845225466,10.314055048519567,10.551350628186883,8.70119502509228,6.502863063569335,3.823512071479235,3.080021632250715
2025-04-07,27.454241961960275,17.412441397576636,12.458615503086442,10.332097353169125,10.196339335493104,8.7164159649379,6.514238476628053,3.8302005145116182,3.085409492636846
2025-04-08,27.454241961960275,17.413514583487117,12.457542317175959,10.332097353169125,10.196339335493104,8.7164159649379,6.514238476628053,3.8302005145116182,3.085409492636846
2025-04-09,27.452474265444906,17.17845391451966,12.187387893666497,10.841162585671844,10.195682823703855,8.715854740987549,6.513819044298748,3.829953899357863,3.0852108323490772
2025-04-10,27.359403585535823,17.05818494211932,12.14606963336648,11.205462867150793,10.16111693636838,8.686305836983895,6.491735586123151,3.8169694080516523,3.074751204300504
2025-04-11,27.37755700792058,17.057731262186152,12.09954915080679,11.212897879387377,10.167859007593364,8.692069346350205,6.496042961382139,3.8195020311652157,3.07679135320818
2025-04-14,27.33484699523214,17.07065575779176,12.066782657762033,11.195405339400546,10.282356056411498,8.678509393138748,6.485908891449423,3.8135434651701794,3.0719914436436717
2025-04-15,27.311500714464724,17.158566159130526,12.05540899443401,11.18584351246205,10.257559958743535,8.671097209087739,6.480369374435184,3.8102863751827303,3.0693677020594987
2025-04-16,27.30042519569175,17.193227672886792,12.049453041578529,11.181307364078663,10.25340025331117,8.66758085526575,6.477741417318778,3.808741205668981,3.0681229941995856
2025-04-17,27.30071654162629,17.19447834096954,12.0474472622781,11.181426689269387,10.25350967602007,8.667673354354184,6.477810546777875,3.808781851968737,3.0681557367358137
2025-04-22,27.30304753298403,17.187408235133095,12.048475898116589,11.182381382489256,10.25438514177588,8.668413418141517,6.478363635572397,3.8091070536009695,3.068417702186267
2025-04-23,27.298968559289065,17.20084724443673,12.045608784379528,11.180710776325196,10.252853174796705,8.667118389435768,6.47739579215404,3.8085379871824983,3.0679592920004715
2025-04-24,27.28761212783105,17.181958257958822,12.040597784413256,11.176059575848246,10.30192158277665,8.663512848965826,6.47470118114043,3.806953626934134,3.0666830141315873
2025-04-25,27.27364794564448,17.224339621993284,12.034436120273899,11.17034033111133,10.296649670042779,8.659079376691597,6.4713878129177544,3.805005453756749,3.065113667568129
2025-04-28,27.273066414871437,17.22610457085031,12.034179521121702,11.170102156274547,10.296430124103994,8.658894747149786,6.471249829500024,3.804924323144248,3.065048312983949
2025-04-29,27.270740539746978,17.23316361369516,12.033153233928115,11.169149558486396,10.295552033964363,8.658156307709522,6.470697954665944,3.8045998352887564,3.0647869225147595
2025-05-02,27.270449833249522,17.234045909395082,12.033024960336682,11.169030495186922,10.29544228322742,8.658064011635236,6.470628976930051,3.804559278198246,3.06475425184084
