date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,GOLDMAN SACHS (ASIA) SECURITIES LTD,BOCOM INTERNATIONAL SECURITIES LTD,TIGER BROKERS (HK) GLOBAL LTD,CHIYU BANKING CORPORATION LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-06-28,12.445834870879997,13.433405730111838,21.409868996073325,16.074263219387657,11.904893330284768,9.13757239696324,3.487495007176055,7.674348185513158,4.432318263609961
2024-07-02,12.50999453225766,13.436918558418718,21.319071238156557,16.04195230811066,11.877690428702435,9.115808174695031,3.4795260165419477,7.79655350869016,4.422485234426836
2024-07-03,12.53609366640703,13.42942227246026,21.31860224661349,16.04018046608453,11.873614200327353,9.111322479895538,3.4778138159934073,7.780350546477913,4.432600305740482
2024-07-04,12.577535031337343,13.454190836135375,21.27541206400652,16.020085711174413,11.860126364705186,9.099903984685607,3.4744669524569596,7.812300219622591,4.4259788358760055
2024-07-05,12.524630472513195,13.457451797695349,21.27574502673441,16.029839549306544,11.875997437384086,9.112081362318088,3.4791164406518726,7.813826018760572,4.4313118946358765
2024-07-08,12.500701309476787,13.45725863763322,21.34110397771216,16.052401282910097,11.896158141399262,9.127550039898768,3.4850225918753073,7.700969525369253,4.4388344937251505
2024-07-09,12.457469886539325,13.478945420280624,21.380148199197134,16.05007141664033,11.890275746583022,9.123331882229234,3.4832993230194926,7.700704199780251,4.435753925730591
2024-07-10,12.029604564071594,13.550870725179362,21.35645114525261,16.217551284904566,11.956342429100946,9.17432128178783,4.912739866401618,6.341124400256998,4.460994303044477
2024-07-11,12.011991487778195,13.569300872873907,21.314786844696208,16.17737927496694,11.979829155977614,9.192322476062945,4.921901507007783,6.345460917681085,4.487027462955323
2024-07-12,12.080332971113894,13.56555556867119,21.326392738302545,16.17691767897966,11.97652256672102,9.189785275043903,4.920542997931136,6.278161218444072,4.485788984792582
2024-07-15,12.083047201605693,13.561108506888372,21.350241614035323,16.164033511605254,11.973908650908214,9.186590506503768,4.919469073085403,6.276790988914355,4.48480994645362
2024-07-16,12.080962610578661,13.554056818167634,21.352570830707673,16.157432734107193,11.971881177831001,9.185034993975124,4.91863608768434,6.285696817875172,4.493727929073202
2024-07-17,12.096295588502077,13.580161504062099,21.293459834086384,16.150673779906075,11.97524394802744,9.18820956962317,4.920017678647123,6.300650629155176,4.495287467990453
2024-07-18,12.547892750041795,13.554037600728645,21.12410001365772,16.061829515727748,11.908929037373445,9.138215287626432,4.892772260166165,6.301238163487628,4.470985371190423
2024-07-19,12.54194870293373,13.59595943148835,21.079034004844043,16.111369330221624,11.903181097074652,9.13557772028875,4.890410724316991,6.273691574659209,4.468827414172649
2024-07-22,29.353817843107972,10.98285581672969,17.051620590699347,12.967896620826435,9.618858550259192,7.381593428401952,3.9516046508015634,5.080800334017925,3.610952165155918
2024-07-23,29.368569447325715,10.979168785930291,17.04334276650799,12.974044802213644,9.625314589316426,7.386181132842304,3.954060596713356,5.056121485638695,3.61319639351158
2024-07-24,29.35027902247058,10.951152401987951,17.05077196924234,12.99082091900084,9.632616179459573,7.3917841567076135,3.957060075806788,5.0590997526927115,3.616415522631597
2024-07-25,29.321117877747522,11.038317909479394,16.957494535548037,13.007556764810094,9.633145961052175,7.392190695399674,3.957277709059264,5.059377996720522,3.633520550183316
2024-07-26,29.291125134342117,11.045865390498024,16.956528681590026,13.019441489630502,9.636809958746632,7.395002338633818,3.9587828722178973,5.061302347227647,3.635141787113335
2024-07-29,29.292214079167334,11.044242279150577,16.943817665848666,13.029831418370142,9.637063545950175,7.395196933937792,3.9588870453501164,5.063509588411745,3.635237443813449
2024-07-30,29.138810675259176,11.084820060798958,16.982435251608585,13.051815272004372,9.646770050779223,7.402645418054221,3.9628744587401106,5.081183790030728,3.6486450227246268
2024-07-31,14.383346143802845,5.477017611127661,8.3845172989323,6.4406322611423015,4.761230411144568,3.6538634775771635,1.9559042341822375,2.5065245462140258,1.8008141118969159
2024-08-01,14.314464246485507,5.4775575750789445,8.35839665413665,6.416691177866261,4.742052669626452,3.29214519909838,1.9480260550986264,2.8414283072057924,1.7936783323300787
2024-08-02,29.07092928963926,11.132668362930945,16.98357182685624,13.038950453435842,9.638853098267981,6.691723218413169,3.959622189977332,5.779649884363073,3.7040316761161605
2024-08-05,29.014025251800767,11.145933197604357,17.026787254405747,13.036838888432104,9.638530233360935,6.69197758822201,3.95948955769865,5.7820319062506575,3.70438612222477
2024-08-06,28.969455193576042,11.10145430443561,17.00167668729907,13.104178042098555,9.605491975264385,6.66870823406939,3.945721614879498,5.748486509740167,3.8548274386372814
2024-08-07,29.007621378542016,11.044490752376431,17.03350135350902,13.017581014735855,9.624416849554756,6.678741363643481,3.9534955306496298,5.777729483555445,3.862422273433369
2024-08-08,28.941537964978224,11.018582550660293,17.045174608521695,13.134947522369334,9.613484678683287,6.67091649806718,3.9490048389686434,5.772205895036912,3.854145442714428
2024-08-09,28.96630543026017,11.02103988694154,17.068177953848465,13.029681091778277,9.615420416339326,6.672259730484685,3.949799996773141,5.755326871786089,3.921988621788308
2024-08-12,31.60760345285271,10.624109709824415,16.446089695647544,12.590316101041049,9.255284652210056,6.422357047870431,3.8018642666225886,5.5397681228074065,3.7126069511237945
2024-08-13,31.649764494223636,10.626038906591182,16.482779884311547,12.560928024142653,9.250364359239542,6.419172407072608,3.79984312013938,5.536823072149628,3.6742857321298192
2024-08-14,31.647080911845727,10.65993907905693,16.466711111863113,12.560038953331922,9.249097571884029,6.418293336138498,3.7993227521808226,5.52573372512266,3.673782558576298
2024-08-15,31.638369259494908,10.673347440536366,16.449673307420916,12.581764411546159,9.24997377371722,6.419130967179617,3.7996826763285,5.533443739727178,3.654614424049133
2024-08-16,31.634566607491223,10.69204683897371,16.376536576791,12.647052700694692,9.251849798709056,6.420662505887183,3.800453305503914,5.540996158542952,3.6358355074062736
2024-08-19,31.601767972139243,10.689608519503105,16.382546994483434,12.678516295255271,9.255504937107847,6.42319912403183,3.801954754739687,5.546400446668229,3.620500956071352
2024-08-20,31.561749724108353,10.691109588163318,16.387574574834616,12.710138133876761,9.256238661894539,6.423548874711521,3.802161775607941,5.545172307956769,3.6223063588461857
2024-08-21,31.57361652518012,10.699683993311295,16.37739062722746,12.6874856443109,9.257495036918307,6.424420760870135,3.8026778536030834,5.554431534013435,3.6227980245652667
2024-08-22,31.66440068193101,10.724029072701269,16.37040846847887,12.580198385053611,9.266419532245228,6.430844094388907,3.806343746006907,5.552754931850427,3.6046010873437666
2024-08-23,31.586726213235938,10.7698089544763,16.35580111369944,12.67905079368155,9.24983362559728,6.419103973796301,3.7995307950260475,5.54199529619511,3.5981492342920314
2024-08-26,31.621690273389834,10.801135763273654,16.359462718352873,12.57495047165675,9.260353832033392,6.427094239661351,3.8038521536517225,5.548069724892697,3.60339082308773
2024-08-27,31.5125434915445,10.641891799098318,15.829762865449371,12.672999114284087,9.216517713677362,7.181782479012084,3.7879141619144354,5.562878917306142,3.593709457713703
2024-08-28,31.403877508609483,10.79439856260082,15.770650732515398,12.642295105446289,9.237532706081478,7.198387393734162,3.7965511536517753,5.554173789979512,3.60213304738108
2024-08-29,31.768280298334556,10.802663915649285,15.51004055196173,12.621451726210974,9.206815187708285,7.171502269845395,3.783456694429848,5.545622968812556,3.590166387047369
2024-08-30,31.773744928340275,10.81359202805412,15.406970315049955,12.649905308826268,9.208580205015721,7.171248126192569,3.785246738527835,5.601245092211813,3.58946725778144
2024-09-02,31.668561497384506,10.869099345071344,15.319124256318256,12.708046801067216,9.238123742593649,7.193234752151866,3.7967310578940268,5.606950244193732,3.6001283033254046
2024-09-03,31.69775888430791,10.89887034303661,15.156782335128538,12.712152426820769,9.2217969304515,7.180750813250064,3.790020981642213,5.747872716543257,3.593994568819139
2024-09-04,31.728127902909847,10.924733585217723,15.204749779434417,12.644056691277077,9.208749516470945,7.169321062298837,3.784470832234938,5.746602058161116,3.5891885719951007
2024-09-05,31.62593646108286,10.952047595454873,15.278140145250415,12.607623425290237,9.21634879588013,7.175237356778247,3.787593867693621,5.746928595666944,3.6101437569026693
2024-09-09,31.778414217271468,10.957061457075383,15.291422216440417,12.503943150294287,9.19119848479011,7.156797539451405,3.7772579780517566,5.7436128492831635,3.6002921073420118
2024-09-10,32.03242304815495,10.971969174513132,15.287878420564274,12.51158366362572,9.18126100436652,7.146476793620035,3.772893115229929,5.499383040040013,3.596131739885416
2024-09-11,32.14103321352187,10.920506486666763,15.282093484536416,12.468977082098819,9.173821829176886,7.141596958715059,3.769836104559759,5.49828512753214,3.603849713192285
2024-09-12,32.20297376125714,10.87376961531626,15.275884953093316,12.506360586412042,9.163405896709454,7.133033604123697,3.765555842853183,5.478120816400431,3.600894923834476
2024-09-13,32.26061580252247,10.90974173651277,15.289793206532204,12.472286604721468,9.176256749914963,7.029176402036093,3.770836696492006,5.48580338849722,3.605489412770805
2024-09-16,32.162558212452744,10.9884195525579,15.304551608210282,12.498677448364548,9.162869667251806,7.018921657850906,3.7653354878901792,5.498436938953017,3.6002294264686188
2024-09-17,32.18536204069404,11.02422895907172,15.283044975436974,12.497820936602388,9.152577320664758,7.010810403075227,3.7611060118346167,5.48977247863882,3.5952768739814616
2024-09-19,31.841801627934874,11.08300430113314,15.364526065815834,12.545005721687733,9.201374008828875,7.047959981330089,3.782756646571847,5.519126663194991,3.614444983502616
2024-09-20,31.750900426271812,11.091451398873406,15.376236397228189,12.576678571649744,9.208386990461428,7.053560220956498,3.785639738038118,5.523333158211885,3.633813098308923
2024-09-23,31.7416181903953,11.125292428023984,15.400576231008364,12.587958868984694,9.206134585549798,7.0513779690203835,3.7831145176225704,5.4952519902331725,3.6086752191617366
2024-09-24,31.714665724136452,11.17168446934698,15.408655171275164,12.569799749932326,9.201361383137208,7.039622623154812,3.781340724260908,5.503002807906384,3.6098673468497635
2024-09-25,31.676399953039496,11.16504451559442,15.452872512489558,12.630811789822108,9.185565799987005,7.02753800438374,3.774849458529429,5.483247524030214,3.603670442124028
2024-09-26,31.854302272019446,11.215358038477392,15.486140647914585,12.774893620513513,9.236496254854307,6.494444095746513,3.795967970915628,5.518565811365401,3.623831288193217
2024-09-27,31.78184062140553,11.411175427420012,15.413614484050312,12.74974966537647,9.222453992876586,6.478619428942362,5.163539651178966,4.160684757824463,3.618321970925305
2024-09-30,16.362600171595567,5.724518640013196,8.09810698987804,6.557229445280777,4.741699531783363,3.329201718663026,2.655478867422195,2.1196069046099644,1.8293829225187617
2024-10-02,32.19764589288091,10.766687569549129,15.687108403127493,12.524237772080646,9.240597694715378,6.477935627976154,5.179096730312651,4.3922833685645,3.5344069407931484
2024-10-03,31.333138009650437,10.558418520010456,16.227542120819965,12.675565775900418,9.344327098262962,6.581307802204281,5.236213512393924,4.417661837115607,3.6258253236419535
2024-10-04,31.282669801757145,10.490261332573878,16.122789346730972,12.589819712378967,9.28400716944995,7.061856751137826,5.202412466797389,4.2998576967499496,3.6663257224239203
2024-10-07,31.270418694585185,10.464901362221985,16.083812866845452,12.772051373090626,9.262944240152889,6.950650195000903,5.1898357519059655,4.313859649823376,3.691525866373617
2024-10-08,31.250617230500456,10.468139498312057,16.088789652875956,12.728165200886563,9.26581045675696,6.961319408494291,5.191441633688135,4.348347506386476,3.6973694120991074
2024-10-09,31.38186437657285,10.414974747786813,16.007079193411197,12.871896076999095,9.218981058987588,6.9266519959029855,5.16507575469255,4.31309251185761,3.700384283789314
2024-10-10,31.327517694230885,10.420412192654984,16.084894123182593,12.854731819641243,9.241515447440216,6.943632779553405,5.17448678546706,4.266335555198922,3.6864736026306923
2024-10-14,31.24019157812589,10.383487312566103,16.212697462145886,12.865315932545885,9.245825167396914,6.943656714670328,5.176899873352031,4.2437331938439415,3.688192765353024
2024-10-15,31.139253763728203,10.403334412655116,16.38485932165061,12.862635286053786,9.223323006259134,6.923780155298663,5.164300518179808,4.232717869514989,3.665795666659689
2024-10-16,31.227554644977886,10.515031526889466,16.36657253371122,12.550000408683923,9.259363681546176,6.950605311472388,5.184480325168472,4.26627158944673,3.680119978103739
2024-10-17,31.203433321090706,10.520521124221967,16.419502619364206,12.508995940091127,9.249029853200588,6.942848151838424,5.178694233209677,4.308183728652499,3.668791028330803
2024-10-18,31.216163398958756,10.487376224820473,16.454945352272905,12.542749218697491,9.23965764673156,6.931453645451838,5.1734465702262105,4.288773211407724,3.6654347314330447
2024-10-21,31.201300587504203,10.444116156484966,16.485657432202615,12.501810310316097,9.24015425220555,6.9267784314168175,5.173724628351781,4.360826463331878,3.665631738186085
2024-10-22,31.231686210342822,10.434439270126985,16.467335199969703,12.505387627610528,9.242898119940374,6.926828838516681,5.173590907447822,4.348324116419034,3.669509709626044
2024-10-23,31.298352485383774,10.54237897069843,16.33376958139628,12.513470519602036,9.241581371871634,6.9244656087401655,5.172853874998969,4.285077080489357,3.6880505068193568
2024-10-24,31.46226994961538,10.552524271697642,16.180422422089592,12.519291558317395,9.242832061561552,6.923108355818451,5.173553932137308,4.257906699638771,3.6880907491239094
2024-10-25,31.396196172113356,10.606461981261997,16.117160781558432,12.602080381048896,9.234060735570356,6.917455290447484,5.168644297539431,4.2481355437713395,3.7098048166887088
2024-10-28,31.41555301229938,10.606773880813792,16.09170174777891,12.578868442379148,9.226954273095057,6.912131669794139,5.164666548442855,4.238911120907743,3.7644393044889757
2024-10-29,31.369274802331425,10.594686397998515,16.111678587097582,12.55691625743413,9.225802635955061,6.910581910888503,5.164021934669248,4.232760920200815,3.8342765534247203
2024-10-30,31.36035250669523,10.598330033596714,16.12622505025611,12.554650206513124,9.222596154979817,6.907951164493273,5.162227149029164,4.234723805966833,3.8329439284697413
2024-10-31,16.142935484806024,5.441537515083768,8.299042422596232,6.352438335879114,4.742052669626452,3.5519139850384325,2.654301741278562,2.1772825542695617,1.9767408702464153
2024-11-01,31.447764586526368,10.623403739997332,16.17118705739601,12.340386610799186,9.237032573993538,6.919452273432398,5.170307745090735,4.250226156538502,3.840239256225929
2024-11-04,31.38788091417223,10.634839123994148,16.20969689500777,12.361396867551147,9.235221095050198,6.919869849243593,5.170962467031359,4.245759433543753,3.834373354405806
2024-11-05,31.398597718643,10.611177809580049,16.272696250541692,12.338360265012431,9.232192424822435,6.918288231124471,5.169266661385604,4.242464304888662,3.816956334001658
2024-11-06,31.406229403092805,10.596334719920563,16.261547560051987,12.372966068305601,9.229247805303572,6.914935770192096,5.167617917207743,4.2358401906424525,3.815280565283178
2024-11-07,31.41980520599364,10.577697159008883,16.276775646639145,12.324236206937806,9.221191475847437,6.908670660791379,5.163107036871371,4.232683046844509,3.875833561065836
