date,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,NANYANG COMMERCIAL BANK LTD,BNP PARIBAS,PHILLIP SECURITIES (HONG KONG) LTD,CITIBANK N.A.
2025-02-04,84.09131176739372,4.06576088476925,3.413001109691618,2.5177877038708654,3.6181541818588734,1.1749675951397371,1.1190167572759402
2025-02-05,84.03174930033602,4.080983179984463,3.425779458427324,2.527214354577534,3.631700628059567,1.1793666988028493,1.1232063798122371
2025-02-06,83.9717391508592,4.096319888760487,3.4386538515741707,2.5367118577186503,3.6453488918327275,1.18379886693537,1.1274274923194003
2025-02-07,83.98076941134492,4.094012037897781,3.4367165272261193,2.535282684019268,3.643295116294356,1.1831319192089917,1.1267923040085637
2025-02-12,83.92037475140674,4.090596341084103,3.543926783980697,2.5448410416882665,3.581628132746449,1.187592486121191,1.131040462972563
2025-02-13,83.90455817635252,4.089825381418623,3.562105977364607,2.544361412403291,3.5809530989379645,1.1873686591215356,1.1308272944014623
2025-02-14,83.8436580682388,4.105299999054078,3.5755838701438747,2.553988478674196,3.5945023033192394,1.1918612900479582,1.135105990521865
2025-02-17,83.74384703661903,4.116202092244658,3.585079241632444,2.560770886880317,3.6040479148685947,1.1950264138774813,1.1950264138774813
2025-02-18,83.68815249769217,4.130304443408167,3.5973619345813073,2.569544238986648,3.616395595610838,1.1991206448604357,1.1991206448604357
2025-02-19,84.47558849596307,4.2268472978369065,3.75936188240794,2.629605461787937,2.590648343835523,1.2271492155010373,1.0907993026675886
2025-02-20,84.43313768958075,4.238405422033849,3.7696416887213493,2.6367959998828088,2.5977323554401006,1.230504799945311,1.093782044395832
2025-02-21,83.91138586347104,4.231793051668828,3.7637606404243495,2.6326823132501924,3.139717425431711,1.2285850795167566,1.0920756262371167
2025-02-24,84.07534413865197,4.2400617446779405,3.7711148236075696,2.637826431020839,2.95045771173442,1.2309856678097248,1.0942094824975332
2025-02-25,84.01286816991477,4.256696450464411,3.7859097462655824,2.6481752111184127,2.962033013917632,1.2358150985219258,1.0985023097972675
2025-02-27,83.87925933829307,4.209627826221907,3.744046868483079,2.6188928872809103,3.2396674975993482,1.2221500140644248,1.0863555680572665
2025-03-06,83.87300231910496,4.211261728946117,3.7455000630718924,2.619909370542515,3.240924925041482,1.2226243729198405,1.0867772203731914
2025-03-07,83.84478552057311,4.218630014483315,3.7520534230197224,2.6244933269827078,3.246595448934164,1.22476355259193,1.0886787134150488
2025-03-11,84.03919243368294,4.024223101373485,3.7520534230197224,2.6244933269827078,3.246595448934164,1.22476355259193,1.0886787134150488
2025-03-13,84.07325140401758,4.015635760497395,3.744046868483079,2.6188928872809103,3.2396674975993482,1.2221500140644248,1.0863555680572665
2025-03-18,83.97550791051862,4.010967185638024,3.739694042648013,2.615848164546538,3.3521609812337116,1.2207291434550511,1.0850925719600453
2025-03-19,84.9432948184367,4.016414913123199,3.744773324796026,2.619401030297739,2.367162412565364,1.222387147472278,1.0865663533086916
2025-03-20,84.97627066005415,4.01797412579947,3.7462270834748685,2.620417908130089,2.3292603627823016,1.2228616904607084,1.0869881692984074
2025-03-24,84.95977953947815,4.017194368165191,3.7455000630718924,2.619909370542515,2.4064352736834955,1.2226243729198405,1.0285570121389134
2025-03-25,84.9432948184367,4.016414913123199,3.744773324796026,2.619401030297739,2.425371324349758,1.222387147472278,1.0283574415242973
2025-03-27,85.29254828914307,4.016414913123199,3.744773324796026,2.619401030297739,2.076117853643393,1.222387147472278,1.0283574415242973
2025-04-02,85.30910078888382,4.017194368165191,3.7455000630718924,2.619909370542515,2.0571140242778267,1.2226243729198405,1.0285570121389134
2025-04-09,85.03969353344097,3.955023548630549,3.6875340332642317,2.5793631838894884,2.522044002025278,1.203702819148428,1.0126388796010586
2025-04-11,84.23498017544026,3.9175979636060827,3.6526396472269274,2.554955193656141,3.44445811292902,1.192312423706199,1.0030564834353737
2025-04-16,84.25390576946734,3.9175979636060827,3.6526396472269274,2.554955193656141,3.4255325189019374,1.192312423706199,1.0030564834353737
2025-04-17,84.28364989563362,3.9101976822161566,3.6457398679599913,2.5501289231844497,3.419061741454707,1.1900601641527433,1.0011617253983396
2025-04-24,84.04862103012933,3.9686724119750374,3.700259785078175,2.5882646165054592,3.4701918191665784,1.2078568210358809,1.0161335161095508
2025-04-25,83.81590592995322,4.026571481369812,3.7542429753834483,2.6260248791542256,3.5208185416808506,1.2254782769386385,1.030957915519807
2025-04-28,83.8204946859529,4.010967185638024,3.797824001860159,2.615848164546538,3.507174205799432,1.2207291434550511,1.0269626127479
2025-04-29,83.75811334892717,4.192107901212066,3.9693388823070768,2.7339834138339563,2.9972558907216706,1.2758589264558462,1.07334163654222
2025-05-02,84.26440657371123,4.192107901212066,3.9693388823070768,2.7339834138339563,2.4909626659376043,1.2758589264558462,1.07334163654222
