date,CHINA MERCHANTS SECURITIES (HK) CO LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,SINOPAC SECURITIES (ASIA) LTD,THE HONGKONG AND SHANGHAI BANKING,BRIGHT SMART SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,CITIBANK N.A.,THE BANK OF EAST ASIA LTD,UOB KAY HIAN (HONG KONG) LTD
2025-02-19,71.72708905449593,5.26343026963501,4.735630403356606,4.986946249456175,3.7682229950802983,3.704282224864867,2.3762475273724477,0.9932609623045494,1.295851972394623,1.1490383410394882
2025-02-20,71.75218454464584,5.278728527748682,4.589801658860138,4.955049262296837,3.7808450433059235,3.6705907943501295,2.3770789161434545,1.1499755340731563,1.2963053581494004,1.1494403604264383
2025-02-21,71.62082884598873,5.268748635180868,4.606912292401763,4.923654020382295,3.770419797546398,3.666874731461779,2.3658692048784418,1.3355706472717892,1.2938545808189492,1.1472672440689928
2025-02-24,71.6321817630863,5.248627694366301,4.60710521712515,4.906702394437857,3.771017462556344,3.662351289114167,2.366244228700135,1.3642611732966128,1.2940596751194344,1.147449102197704
2025-02-25,71.58141022861938,5.27685641011559,4.73351450672419,4.785094438258302,3.7788152662121024,3.6476739883285885,2.3621507804791086,1.3947060991502456,1.2931424701177097,1.1466358119947901
2025-02-26,71.26103780082538,5.425057975378957,4.914444982875655,4.639891854600794,3.8899045912639365,3.6526379691431727,2.4061668202485658,1.3886653817843353,1.2877895391777017,1.1344030847015036
2025-02-27,71.2662922219337,5.476510596088908,4.970362216032569,4.576976220537126,3.780760993218656,3.6157441634378387,2.5039011397056825,1.3881532011114541,1.2873145644851969,1.1339846834488605
2025-02-28,71.2798563943212,5.459909918718178,4.971040910608974,4.570897077174753,3.778540084227005,3.6265904569914014,2.5029876526751633,1.388417409459231,1.2875595801317978,1.1342005156922887
2025-03-03,71.32256389020655,5.445260160992513,4.919453658084089,4.56320407008494,3.790433240268117,3.6429397106792107,2.504487323694229,1.388446846831521,1.288331024523695,1.1348800746351286
2025-03-04,71.3275972417764,5.429777852982814,4.913814239932625,4.577055470593215,3.7908286870437986,3.6526825024984784,2.4913732784158236,1.388591700148802,1.288465432998232,1.139813593609812
2025-03-05,71.30127572168487,5.419484494464703,4.949972856089327,4.571355313115502,3.7896971922046787,3.6622983040574457,2.490453904508119,1.3880792779483104,1.287989959687853,1.1393929762391874
2025-03-06,71.30375445632427,5.419672898722664,4.973677654229978,4.571514232807315,3.789828938146221,3.5955713139774157,2.4905404832445925,1.4279727004983067,1.28803473567953,1.1394325863697146
2025-03-07,71.30203839091064,5.419542463610439,4.977034293174512,4.57006715634307,3.7900051392343146,3.5954847794657177,2.490480543478207,1.4279383335202758,1.2880037365844854,1.1394051636783353
2025-03-10,71.31176385390549,5.420281678938195,4.978782940293053,4.561864745043791,3.790254641490483,3.5903588041774777,2.490820240307521,1.4281331016045407,1.2881794178547556,1.1395605763846979
2025-03-11,71.3161507151104,5.4232897537310425,4.975612190017406,4.539945887007786,3.790220341559996,3.6039528570053236,2.4909734672379744,1.431965447645936,1.288258662344132,1.1396306783400136
2025-03-12,71.31882124271587,5.423492835990174,4.975798508397947,4.54011589128728,3.7903622713746516,3.604087811787613,2.489996850095562,1.4341588593646775,1.2883069028939413,1.134858826092282
2025-03-14,71.3335890555014,5.424615865303475,4.977363892988512,4.519118614078236,3.783388787884013,3.6079374391714025,2.4905124476149556,1.4371311183090416,1.2885736694335554,1.1377691097153908
2025-03-17,71.34317041604908,5.411966234306958,4.978246492887712,4.519725611502205,3.7836293987477445,3.608422048874851,2.49084696741166,1.4373241503936611,1.2887467476297114,1.13792193219642
2025-03-18,71.36608450033515,5.386136404018207,4.9921573575845475,4.5142183365900435,3.7669120129620164,3.6181458378591445,2.49164698060174,1.4372504898916452,1.2891606688421606,1.1382874113153498
2025-03-19,71.37143323808215,5.423478688572991,4.9978849302764425,4.514556667748102,3.7669266640343,3.5793370368924453,2.485141948032549,1.4336108140817512,1.2892572887195108,1.138372723559765
2025-03-20,71.36837671834276,5.423514084789498,5.0156040855398825,4.506333541826769,3.7646240666894206,3.57650715399876,2.483697222564715,1.433817078520496,1.289202075587683,1.1383239721400094
2025-03-21,71.36608450033515,5.423339891719383,5.0154429937716145,4.506188806870366,3.7647708050367683,3.5761246323261617,2.483617450882062,1.436982838900989,1.2891606688421606,1.1382874113153498
2025-03-24,71.35505388067016,5.424719226620667,5.043758212365925,4.500641903304774,3.7654605918409105,3.5644513632569264,2.4842491170324115,1.4362774349627736,1.2894885450843654,1.135899724861103
2025-03-25,71.35524491226334,5.42473374966704,5.04377171550431,4.500653952413371,3.7652029529438176,3.5644609059982706,2.4842557678586794,1.4362812801615614,1.28949199730026,1.1359027658893464
2025-03-26,71.35581801318014,5.424777319272738,5.044347669213545,4.500690100126262,3.765233193765875,3.5644895345288807,2.484275720551153,1.4349542062307807,1.2895023540588526,1.1359118890717743
2025-03-27,71.37645577908813,5.32645712946641,5.061071175754485,4.501991804616478,3.7663221869749166,3.5655204679922385,2.4849942309992037,1.4881257026636812,1.289875308198569,1.1391862142458897
2025-03-28,71.39155948418804,5.325709248949505,5.057856433641341,4.48794451662346,3.7671191643395447,3.5662749544554346,2.485520071342918,1.4884405993830445,1.2901482538927482,1.1394272731839672
2025-03-31,71.39142916350029,5.3256995272107295,5.058297599942168,4.4879363241701755,3.766844432165827,3.566268444450497,2.48551553418632,1.488437882330721,1.2901458988103134,1.1394251932329624
2025-04-02,71.3944889090082,5.325927779893101,5.0577107910576125,4.488128671391244,3.763523603041578,3.566421290162941,2.4856220602088372,1.4885016748780564,1.2902011928163963,1.1394740275420308
2025-04-03,71.39965282432165,5.326313000663515,5.058076611873813,4.48148824844065,3.763527929774621,3.5666792470136155,2.485801843578902,1.488609337202004,1.2902945121999905,1.139556444931244
2025-04-07,71.40653920685948,5.326826715049901,5.061779402077846,4.481920480828299,3.7574610224573237,3.5670232475334096,2.486041595198567,1.4852700521746884,1.2904189590459623,1.1367193187745297
2025-04-09,71.40730444247328,5.288304025633538,5.083802685654139,4.4755385493109525,3.7596446105079897,3.5791176535687668,2.4860682371222222,1.4930555072285083,1.290432787955123,1.1367315005454892
2025-04-10,71.4084523266472,5.288389035991306,5.081473133926337,4.475610494329892,3.7607767250552855,3.5791751884742387,2.4861082010783884,1.492811588931254,1.2904535318746195,1.1367497736914882
2025-04-11,71.39219407528991,5.287184977432119,5.100137708285645,4.474591488903738,3.760991906372857,3.573003114913402,2.4855421648359326,1.4914002724706645,1.2901597218675052,1.144794569628229
2025-04-14,71.39586747446248,5.287199139639695,5.098008496446004,4.474603474505482,3.7607341214049774,3.5730126855283895,2.4855488225875018,1.4900649716824084,1.290163177678086,1.1447976360649805
2025-04-15,71.40619594720795,5.267871670695942,5.101157080001164,4.475250792363897,3.7644929419913105,3.5735295748869356,2.485908394145069,1.49028053171401,1.2903498189458404,1.1449632480478786
2025-04-16,71.409907276355,5.268145467744153,5.101690123878706,4.475483393029508,3.7646886010961564,3.5736081439711618,2.4860375989592685,1.490357988880034,1.290416884735152,1.1396645213508578
2025-04-17,71.4120118096377,5.268300726137531,5.101840476638894,4.47561529074673,3.7647995508615626,3.5737134623725604,2.486110865387816,1.4904019114687947,1.2904549148262987,1.13675099192211
2025-04-22,71.4110551882227,5.268230153006099,5.103111713918783,4.475555336275152,3.7647491183393265,3.573665589602384,2.4860775619304056,1.490381946334788,1.2904376281433536,1.1367357642270088
2025-04-23,71.4106725468329,5.2682019242829385,5.103084369948673,4.475531354936275,3.7652647750544936,3.573646440853436,2.4860642407972713,1.490373960430956,1.2904307135998538,1.1367296732632006
2025-04-24,71.4219621918983,5.252957377081616,5.103891140270543,4.476238912485788,3.765860043259813,3.5744793722546033,2.486457274245738,1.4906095805760673,1.2906347237879454,1.136909384139583
2025-04-25,71.42561391219775,5.253225954568111,5.100668476699074,4.4764677772775165,3.7660311495633563,3.5741261896913903,2.4865844038599825,1.4896139107614301,1.290700712412108,1.1369675129692776
2025-04-28,71.42293441638465,5.26106770273948,5.094314032144132,4.476299844850903,3.765889868807833,3.5758678328874445,2.4864911209025937,1.4895580286483003,1.2906522924270991,1.1369248602075614
2025-04-29,71.40054934518191,5.25888304797302,5.0739660254642,4.4631103275622594,3.8407865605480827,3.5624247717696935,2.4857118154702253,1.487751794263874,1.2902477816953568,1.1365685300713682
2025-04-30,71.4508876175085,5.246506692732932,5.040282123014228,4.4566065158803045,3.8582379679082996,3.556626293354454,2.4740609956324713,1.4882645466209437,1.2911574223745867,1.1373698249732878
2025-05-02,71.47039122470555,5.247938806582092,5.014844072513275,4.457823014454583,3.859291132680747,3.5575971286300585,2.474521817256615,1.4884026523569147,1.291509863443344,1.1376802873768175
