date,QUAM SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,REALORD ASIA PACIFIC SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,SOUTH CHINA SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL
2024-08-07,89.49079607936888,2.7385980290594207,2.360878688872951,1.5385024039100061,1.228783169973703,0.9100326719260499,0.8537200839376311,0.22578160278375436,0.0,0.6529072701676096
2024-08-08,89.46370530877573,2.766978947592038,2.3612261806130905,1.5380366664542306,1.2284111911286726,0.9012597455016677,0.8534616446795403,0.23421069402842393,0.0,0.6527096212266055
2024-08-09,89.46513072988863,2.7792382985729382,2.361263801921514,1.538061171921886,1.2284307633478324,0.901274105231851,0.8534752428447758,0.2342144256966684,0.0,0.638911460573905
2024-08-12,89.45207734753815,2.8004227454021127,2.3612136404433515,1.5470569803444632,1.2284046671942133,0.9012549590266233,0.8534571120540859,0.23420945016543365,0.0,0.621903097831571
2024-08-13,89.46965833758287,2.766445690973993,2.3616777154513007,1.5473610402855684,1.2286460989291177,0.9014320924698283,0.8536248512663608,0.23425548189699133,0.0,0.6368986911439741
2024-08-14,89.47678773487179,2.7438230778629524,2.3618659059397262,1.5623588909961166,1.228744003697388,0.9015039231623291,0.8536928724348043,0.23427414856487164,0.0,0.6369494424700252
2024-08-15,89.48338699223274,2.73501004112078,2.362054126422492,1.5640772263130494,1.228841924070001,0.9015757653034119,0.8537609044446569,0.23429281820789902,0.0,0.6370002018849681
2024-08-16,89.4729293272704,2.7463771195444306,2.3617780799796013,1.5638944371254941,1.2286983128638815,0.9014704007479495,0.8536611278738684,0.2342654370829969,0.0,0.6369257575113679
2024-08-19,89.45249640184608,2.757965064713661,2.361238720916029,1.5635372906830383,1.228417715132428,0.9012645320275532,0.8534661773531396,0.23421193790462638,0.0,0.6474021594234456
2024-08-20,89.42779928109884,2.7848128149174647,2.36058680173938,1.5631056105084873,1.2280785587996368,0.901015700079111,0.853230542149164,0.2341472738567401,0.0,0.6472234168511705
2024-08-21,89.42542527661563,2.8027905791407393,2.360524136173466,1.5630641153609275,1.2280459574829572,0.9009917811710239,0.8532078917747997,0.23414105804149765,0.0,0.6318092042389619
2024-08-22,89.40881077379593,2.8192565146536577,2.360085570354013,1.5627737110036468,1.2278177967226342,0.9024168847507471,0.853049372820265,0.23409755657357614,0.0,0.631691819325523
2024-08-23,89.40656143312998,2.8251647260583086,2.36058680173938,1.5631056105084873,1.2280785587996368,0.9026085386767758,0.8479210801569477,0.2341472738567401,0.0,0.6318259770737431
2024-08-26,89.02699501972022,2.812642086007634,2.350565171877809,1.556469605489939,1.64581857401161,0.8987766064310109,0.8443213179237203,0.23315322555063286,0.0,0.6312583929874277
2024-08-27,89.04452199661591,2.7929357021996615,2.3508883248730963,1.5566835871404399,1.6460448392554992,0.8989001692047378,0.8412648054145516,0.23318527918781726,0.0,0.635575296108291
2024-08-28,89.05158509822584,2.7852251394727796,2.351074799714444,1.5568070648581476,1.6461754051981703,0.8989714708759684,0.8413315353903916,0.2332037756801777,0.0,0.635625710584067
2024-08-29,89.04671750557924,2.797021587147133,2.351211566734005,1.556897627634933,1.6462711667213132,0.8990237659576717,0.8339767523030873,0.2332173416396078,0.0,0.6356626862830127
2024-08-30,89.03401849785567,2.800590154571847,2.351099665261789,1.5568235300338968,1.6461928155555436,0.8989809786201172,0.8339370607552499,0.23320624210086566,0.0,0.6451510552450251
2024-09-02,89.03072285971128,2.8152926867960444,2.3462535032520755,1.5567659034424408,1.6461318809158692,0.8989477023954312,0.8339061921632912,0.23319760985669719,0.0,0.6387816614668711
2024-09-03,89.40040779915891,2.839726434730895,2.355995922008411,1.5488934199906546,1.2393271313877916,0.90268042988828,0.8373688458434222,0.23416592328278324,0.0,0.6414340937088484
2024-09-04,89.43531086046858,2.813887295821916,2.356146052380042,1.5489921196287093,1.2394061046326388,0.9027379511034643,0.8374222052295078,0.23418084496272226,0.0,0.631916565772425
2024-09-05,89.43531086046858,2.7931774251789543,2.356146052380042,1.5659848340024214,1.2394061046326388,0.8915864822957156,0.8374222052295078,0.23418084496272226,0.0,0.6467851908494233
2024-09-09,89.43388611876657,2.8064082753200688,2.3030071315162037,1.5712700258603753,1.2393863603778694,0.8905102512226595,0.8374088647454585,0.28727850084165696,0.0,0.6308444713491469
2024-09-10,89.32225437362288,2.919111205500544,2.3026892139424993,1.5710531206031484,1.2392152698505403,0.8903873211393986,0.8372932650189812,0.2872388436114577,0.0,0.6307573867105578
2024-09-11,89.31371872395322,2.9443149663150407,2.3024691685734457,1.5709029905023808,1.2390968502306716,0.8903022355770507,0.8372132531335772,0.2872113950191917,0.0,0.6147704166954232
2024-09-12,89.30992562549437,2.9484368613003062,2.3023713841302538,1.5708362752228315,1.2390442265529196,0.8902644249911079,0.8371776972039221,0.2871991973286758,0.0,0.6147443077756131
2024-09-13,89.29832479358589,2.9479385138184617,2.3028114795444288,1.5711365386147025,1.23928106830913,0.8904345979239121,0.8373377226750205,0.28725409509650357,0.0,0.6254811904319431
2024-09-16,89.29219986194445,2.9644772473849095,2.302872617214464,1.5711782509424947,1.2393139701587639,0.8925821695959222,0.8373599532735093,0.2872617214463973,0.0,0.6127542080390803
2024-09-17,89.2907775058009,2.9522176145444505,2.3028359342228923,1.5711532232800411,1.2392942288393431,0.8909750282743865,0.8330988196439286,0.2872571455878683,0.0,0.6323904998061944
2024-09-19,89.27276491604333,2.9643628796364623,2.3023713841302538,1.5708362752228315,1.2390442265529196,0.8907952922689798,0.8329307589809472,0.2871991973286758,0.0,0.6396950698355903
2024-09-20,89.28982929354608,2.94900045132344,2.3028114795444288,1.5711365386147025,1.23928106830913,0.8909655666764011,0.8330899726551093,0.28725409509650357,0.0,0.6366315342342104
2024-09-23,89.28798946742546,2.9521999490359296,2.302408052323112,1.570861292788584,1.2390639599082647,0.8908094793170814,0.8329440244627537,0.28720377134120445,0.0,0.6365200033976046
2024-09-24,89.27430227497108,2.954383804498986,2.3025722141424008,1.5706111529846392,1.2388666546353995,0.8906676291680379,0.8328113886559305,0.2871580377711016,0.0,0.6486268431724328
2024-09-25,89.30016460468327,2.9257154993893697,2.3034036000637177,1.5711782509424947,1.2393139701587639,0.8909892210481601,0.8331120904794774,0.2872617214463973,0.0,0.6488610417883502
2024-09-26,89.30063877575944,2.9336958195498304,2.3034158308067267,1.5711865936738365,1.2393205507383356,0.8824981813740846,0.8331165141852821,0.2872632467649698,0.0,0.6488644871474919
2024-09-27,89.31059753170338,2.913312233149946,2.3036727064171463,1.5713618115003078,1.2394587590543154,0.882596597064384,0.8332094228604201,0.2872952821972513,0.0,0.6584956560528495
2024-09-30,84.1015,2.9495,2.169,1.4795,1.167,0.831,0.7745,0.2705,0.0,0.605
2024-10-02,89.1273937325802,3.1337099013363576,2.2991490128336918,1.5679147105265947,1.2367397547715688,0.8785409226269327,0.8207840103432562,0.28666504170155044,0.0,0.6491029132798508
2024-10-03,89.11842154062975,3.134983919763062,2.2989175642812105,1.5677568731754097,1.2366152558267678,0.8758033495636879,0.8238803439634207,0.2919344498545626,0.0,0.651686702942127
2024-10-04,89.11511645156504,3.1380464958569094,2.2988323055078728,1.5676987305825758,1.2365693941127853,0.8678237650200267,0.8286180515820035,0.2919236230317672,0.0,0.6553711827410093
2024-10-07,89.13034262762429,3.1199991521741435,2.2991977447832217,1.5679479434924066,1.2367659682701173,0.8679617206625758,0.8287497747962568,0.2919700293559703,0.0,0.6570650388410221
2024-10-08,89.15383596130913,3.071419106929906,2.299721743739234,1.5683052868689547,1.2370478335762554,0.8681595335895057,0.8522591758314562,0.2920365708228435,0.0,0.657214787332715
2024-10-09,89.15335082279991,3.0675464398335848,2.299599862204203,1.5682221692238387,1.2369822720407029,0.8633436680181255,0.8665235710310835,0.2978509155470758,0.0,0.6465802793014813
2024-10-10,89.15098839366155,3.070115003444804,2.299538926281202,1.5681806137050187,1.236949493878849,0.8633207907149292,0.8665006094652604,0.297843022947692,0.0,0.6465631459006836
2024-10-14,89.14673633670554,3.0800375200716488,2.2994292497575506,1.5681058193207171,1.2368904975649049,0.8585101139910652,0.8669892262280139,0.2978288173228263,0.0,0.6454724190377267
2024-10-15,89.16018316338429,3.061202857687986,2.299612049776346,1.5682304805918892,1.2369888278815375,0.8585783638252316,0.8718280299336457,0.29785249411714826,0.0,0.6455237328019334
2024-10-16,89.18262989163553,3.0373844156532335,2.2992342951010785,1.5679728691412975,1.2367856291232813,0.858437326126699,0.8743343136475639,0.2978035662242005,0.0,0.6454176933471107
2024-10-17,89.1875708729427,3.0145508112633665,2.2928390508589533,1.5679479434924066,1.2367659682701173,0.8827986731525345,0.8743204145868438,0.29779883211988256,0.0,0.6454074333131975
2024-10-18,89.1948748383815,2.993386888234172,2.292863350219377,1.5679645605036139,1.2367790754361052,0.8992348290553001,0.8716801966976834,0.297801988172704,0.0,0.6454142732995612
2024-10-21,89.18873093165332,3.0000688818358596,2.2927054135824383,1.5678565562261233,1.2366938838228358,0.8991728881094057,0.871620153765452,0.2977814750250359,0.0,0.6453698159795263
2024-10-22,89.19981559885332,2.9912197499986752,2.292826901371881,1.5679396351188806,1.2367594147913035,0.8992205342334371,0.8716663399021826,0.29779725411855723,0.0,0.6427545716117614
2024-10-23,89.21621621621621,2.9973502914679386,2.293057763645999,1.5680975092739797,1.2368839427662957,0.8993110757816639,0.8717541070482248,0.2978272390037096,0.0,0.6195018547959724
2024-10-24,90.3201926842221,3.0308069456439526,2.321115336955997,1.5872845579045054,0.012874224193885815,0.9167520478062858,0.882420783289257,0.3014714165401595,0.0,0.627082003443855
2024-10-25,90.30565999281305,3.0281739242366545,2.3207418650676592,1.5870291607892777,0.012872152706638277,0.9348400903196049,0.8822788001008318,0.3014229092137796,0.0,0.626981104752506
2024-10-28,90.30178539824195,3.0183902991038147,2.3206422928610886,1.5869610687718885,0.012871600422617547,0.9401631475353566,0.8908220125819895,0.30140997656296087,0.0,0.6269542039183297
2024-10-29,90.29984822563432,3.0220796842235105,2.3205925099618687,1.5869270249542802,0.011262408761081406,0.9401429789607477,0.8908029024836293,0.3014035106537024,0.0,0.6269407543668649
