date,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,SPDB INTERNATIONAL SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,HANG SENG BANK LTD,FULBRIGHT SECURITIES LTD,CHINA PA SECURITIES (HONG KONG) CO LTD
2024-09-12,17.118768759011914,21.05559025218525,9.563077410040483,17.619482972087976,11.173051544289354,1.4985215909239058,5.801563165793717,7.84396557551282,4.748804010072875,3.577174720081702
2024-09-13,17.398361049856454,20.916160095364773,9.509153558743343,17.502116450789575,11.00191176092817,1.4890806789062172,5.828262229023121,7.794547409423844,4.68048417277561,3.8799225941888933
2024-09-16,17.36303462730916,20.89818394823471,9.449710417217053,17.488062295166454,11.025629268689757,1.489538284799015,5.912303288867091,7.796942733516603,4.695480212093982,3.8811149241061713
2024-09-17,17.433643782805557,20.89211046557436,9.35865234900594,17.347720863450608,10.92059752259698,1.487850576033358,5.951648323115209,7.788108473443551,4.739815245251899,4.079852398722539
2024-09-19,17.46323531567324,20.83701601291698,9.350326657531442,17.18805509389984,10.776030478204262,1.4865269469044777,6.085264479618106,7.781179977127871,4.834369643164167,4.197995394959611
2024-09-20,17.46840749564295,20.84544313842766,9.348584564204735,17.04532877909922,10.897421530267561,1.4869672195550048,6.089322499838762,7.78348457089248,4.835801464323452,4.199238737748176
2024-09-23,17.515852929788192,20.86164562664516,8.966194860279197,16.916147163646237,11.026194187339632,1.490897904322482,6.217598372048049,7.8040596204553445,4.991070229458212,4.210339106017495
2024-09-24,17.55025619380238,20.711098800565658,8.885582116529985,17.241345455257285,11.139826992407478,1.4803315131461197,6.240452920002079,7.748750168027844,5.023515768974317,3.978840071286855
2024-09-25,17.525463148563627,20.64548860524827,8.81960913591235,17.246383820221357,11.30844328086825,1.4769551728466164,6.38574519224317,7.731076817679791,5.012058133582951,3.848776692833613
2024-09-26,17.99560104407876,20.532296876697238,8.74995120322843,17.282908049125467,10.966710351054374,1.475711976965712,6.392906513999964,7.72456934674811,5.007839339308704,3.871505298793238
2024-09-27,17.992337847968827,20.416867160175794,8.775044819578394,17.312197149425504,10.954656370972042,1.4748124891810914,6.427938464773357,7.71986100536625,5.002549644734406,3.9237350478243296
2024-09-30,3.3766783817890555,3.659147480076398,1.6052689301010719,3.00554530658895,1.917702206198222,0.2643764749719249,1.1522791711621847,1.3838705970039709,0.8968426476520304,0.7033729699723329
2024-10-02,18.553435456647737,20.308228661871834,9.314321487419088,16.81719511384558,10.26252677000966,1.469251190358139,6.461649498222077,7.690750556249876,5.095573530638315,4.02706773473769
2024-10-03,18.477607539921042,20.051469662728415,9.694891916318348,16.855958522737986,9.949058516407268,1.4668057726043275,6.323617303422621,7.677950091582017,5.335416992643593,4.167223681634382
2024-10-04,18.547629852641617,19.85391005636773,10.16249632694492,17.042316997779135,9.440420052583871,1.470136406847369,5.7385030638450045,7.695384194971168,5.69856272265837,4.350640325360812
2024-10-07,18.07719970006143,20.036850423300393,10.362780927842588,17.002587511712587,9.64822522847046,1.4757918224234863,5.615058786326984,7.724987295362222,5.73973767343649,4.316780631063359
2024-10-08,17.968136857275802,20.03220216140262,10.358754773322843,17.048655956606684,9.788227174205732,1.476175179768779,5.498727911861128,7.726993967697014,5.876932860717815,4.225193157141584
2024-10-09,18.07759176306194,20.063914149657013,10.360306095802004,17.367582032160474,9.728402102124452,1.4783137318396211,5.0859845528863215,7.738188153304167,5.892174604119266,4.2075428150447465
2024-10-10,18.0541922784956,19.964815854066263,10.820925120874684,17.57894850445395,9.623276850718081,1.4735485538920408,4.750828282044507,7.713244974635003,5.872287698838578,4.147931881981297
2024-10-14,18.01492417886808,19.90549505147041,11.240415831930022,17.334575575771883,9.51618963710057,1.4708170464107886,4.701859828966736,7.698946982012162,5.904687851367583,4.21208801610177
2024-10-15,18.033863946840622,19.823616994155426,11.229424088716454,17.157290127273033,9.880915766957116,1.4693787683675188,4.670959395514337,7.691418359449928,5.8895518534293965,4.153580699296168
2024-10-16,18.060760759316228,19.776635325665055,11.22903185125415,17.122478504289575,9.976570021046097,1.467579562303568,4.642531658810211,7.682000470168678,5.882340290531685,4.1600715566147555
2024-10-17,17.96053460547941,19.355567140401003,11.477137089436146,17.415631528295357,10.152380717277424,1.4589318464569223,4.595256861627921,7.636734265251281,5.847678587239805,4.100147358534731
2024-10-18,18.004221994591806,19.39257708019159,11.60880103753421,17.22058779022299,10.077544214350754,1.461688055151956,4.616798930255437,7.651161555624484,5.858726000185829,4.107893341890949
2024-10-21,17.899162628530547,19.27026270639774,11.54113554590676,17.44882921157113,10.277447959969127,1.4523359330829522,4.523808316781892,7.602208157814559,5.8675076713994505,4.1173018685458445
2024-10-22,17.529650990245894,19.02819194398197,12.051873873951282,17.396751427002634,10.5738449656866,1.4456283677321282,4.477037808526167,7.567097611509434,5.866724832155628,4.063198179208263
2024-10-23,17.857011561792792,19.0554221742782,12.195109128149381,17.214215117418075,9.989886164032287,1.4470633864845146,4.5925581529653074,7.5746091734129175,5.890109949355657,4.184015192110869
