date,MERRILL LYNCH FAR EAST LTD,FUTU SECURITIES INTERNATIONAL,CHINA SECURITIES (INTERNATIONAL),CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,HUATAI FINANCIAL HOLDINGS (HONG KONG),CS WEALTH SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,TOTAL_CCASS_PCT
2025-02-07,60.530653,33.222389,34.391256,33.22680975,48.236311,3.64475,7.69975,6.532304999999999,10.31354625,1.04525,238.84302000000002
2025-02-10,60.242963,33.484889,34.391256,32.37249975,47.141811,3.82025,7.69975,6.504554999999999,10.31354625,1.09225,237.06377
2025-02-11,60.22815299999999,33.676639,33.891256,31.37855975,46.962561,4.06975,7.69975,6.547804999999999,10.31354625,1.2189999999999999,235.98702
2025-02-12,60.626153,33.753139,33.891256,30.221309750000003,46.604061,4.1355,7.69975,6.541305,10.31354625,1.38175,235.16777000000002
2025-02-13,60.325653,34.045389,33.291506,28.94930975,45.250061,4.82675,7.69975,6.570555000000001,10.32604625,1.513,232.79801999999998
2025-02-14,60.325653,33.968389,33.340506,28.49180975,44.642061,5.07825,7.69975,6.567055,10.32604625,1.6332499999999999,232.07277
2025-02-17,60.372653,34.483639,33.285506,27.663309749999996,44.072311,5.361,8.69975,6.636805,10.32604625,1.64825,232.54926999999998
2025-02-18,60.777153,34.660638999999996,33.285256000000004,26.964081,43.922311,5.5275,8.70475,6.654305000000001,10.32604625,1.6820000000000002,232.50404125
2025-02-19,60.699903,35.931139,32.785256000000004,25.744581,43.000061,6.031750000000001,8.70475,6.600305,10.33854625,1.73175,231.56804125
2025-02-20,60.598653,36.011139,31.213006,25.860581,30.548060999999997,8.368,8.70725,6.604305000000001,10.34854625,2.156,220.41554125
2025-02-21,60.587402999999995,36.142889,30.845256,25.905559750000002,28.418061,8.93825,8.70725,6.5683050000000005,10.36104625,2.67225,219.14627000000002
2025-02-24,60.465903,36.234139,30.349006,25.907559749999997,27.687811,8.75475,8.70475,6.587305000000001,10.36104625,2.62775,217.68002
2025-02-25,60.463652999999994,36.400639,30.099006,25.88580975,26.723311,9.25225,8.70475,6.602805,10.36104625,2.80975,217.30302
2025-02-26,60.62265300000001,36.453638999999995,30.034256,25.93480975,26.387560999999998,9.04,8.70475,6.613555,10.36104625,2.905,217.05727000000002
2025-02-27,60.390153000000005,36.269889,30.034256,26.138081000000003,25.892060999999998,9.067,8.70475,6.615555,10.36104625,3.00925,216.48204125
2025-02-28,60.535653,36.134139,30.030506000000003,25.981331,25.360810999999998,9.318,8.70475,6.6235550000000005,10.36104625,3.01725,216.06704125
2025-03-03,60.250153,36.485889,30.030506000000003,25.998809750000003,25.320311,9.532,8.70475,6.612305,9.92554625,3.115,215.97527
2025-03-04,60.236903,36.546639,30.030506000000003,26.022809749999997,25.249311000000002,9.61375,8.70475,6.572805,9.62554625,3.0335,215.63652000000002
2025-03-05,60.269903,36.673389,29.974756000000003,25.977809750000002,24.879061,9.803,8.70475,6.575805,9.32554625,3.048,215.23202
2025-03-06,60.398653,36.782389,29.974756000000003,25.535914,24.314311,9.980500000000001,8.705,6.557555,9.14254625,3.03525,214.42687425
2025-03-07,60.412403000000005,36.952639,29.974756000000003,25.279163999999998,23.975561,10.25025,8.705,6.576804999999999,8.81754625,3.11375,214.05787424999997
2025-03-10,60.497153000000004,37.417639,29.974756000000003,24.766414,23.233560999999998,10.5625,8.705,6.5798049999999995,8.61004625,3.2032499999999997,213.55012425
2025-03-11,60.301903,37.536139,29.974756000000003,24.074414,23.125061,10.48825,8.705,6.594055,8.19754625,3.4014999999999995,212.39862425
2025-03-12,60.165403,38.038389,29.974756000000003,23.773664,23.093311,10.4725,9.526,6.601805,7.79754625,3.4367500000000004,212.88012425
2025-03-13,59.999652999999995,37.986388999999996,30.018756000000003,23.501414,22.800811000000003,10.649000000000001,9.551,6.601305,7.48754625,3.41575,212.01162425
2025-03-14,59.90606699999999,38.119389,30.018756000000003,23.248250000000002,22.651311,10.81675,9.551,6.605804999999999,7.24754625,3.5132499999999998,211.67812425
2025-03-17,59.90581699999999,38.181889000000005,30.018756000000003,23.17852125,22.574561000000003,10.742,9.551,6.614305,7.097546250000001,3.5069999999999997,211.3713955
2025-03-18,59.945567,38.097639,30.018756000000003,22.96827125,22.416560999999998,10.58075,9.576,6.608804999999999,7.01004625,3.55825,210.7806455
2025-03-19,59.945567,38.389139,30.018756000000003,22.82552125,22.433311,10.6755,9.576,6.609055,6.86004625,3.56075,210.8936455
2025-03-20,59.906817000000004,38.412139,30.018756000000003,22.61152125,22.316561,10.78425,9.600999999999999,6.610555,6.7100462499999995,3.62925,210.6008955
2025-03-21,59.938067,38.681889000000005,29.974756000000003,22.38752125,21.833061,10.844249999999999,9.651,6.594804999999999,6.57254625,3.6380000000000003,210.1158955
2025-03-24,59.908066999999996,38.735639,29.974756000000003,22.14052125,21.528561,10.98375,9.701,6.582055,6.34754625,3.7385,209.6403955
2025-03-25,59.915317,38.921389,29.974756000000003,21.93127125,21.296311000000003,10.9635,9.701,6.5798049999999995,6.34754625,3.88,209.5108955
2025-03-26,59.908567000000005,39.014139,29.974756000000003,21.81677125,20.925061,10.99025,9.701,6.584555,6.34754625,3.934,209.19664550000002
2025-03-27,59.923817,38.994139,29.975506000000003,21.72402125,20.716811,11.1125,9.8015,6.584555,6.34754625,3.971,209.15139549999998
2025-03-28,59.911817,39.211889,29.975506000000003,21.44552125,20.276061000000002,11.15625,9.8015,6.584805,6.34754625,4.037,208.7478955
2025-03-31,59.90906700000001,39.209139,29.975506000000003,21.31927125,20.064311,11.15075,9.8015,6.590554999999999,6.34754625,4.07175,208.4393955
2025-04-01,59.917567000000005,39.266889,29.975506000000003,21.10902125,19.909561,11.181000000000001,9.8015,6.5930550000000006,6.34754625,4.043,208.1446455
2025-04-02,59.94631700000001,39.266889,29.975506000000003,20.97577125,19.752311,11.25775,9.826500000000001,6.586805,6.34754625,4.007750000000001,207.94314549999999
2025-04-03,59.928817,39.365389,29.976005999999998,20.84102125,19.643561000000002,11.149000000000001,9.826500000000001,6.585305,6.34754625,4.03125,207.69439549999998
2025-04-07,59.93431700000001,39.362889,29.976005999999998,20.760271250000002,19.606311,11.125,9.849,6.581805,6.34754625,4.055750000000001,207.59889550000003
2025-04-08,59.930317,39.534139,29.976005999999998,20.574021249999998,19.386561,11.32525,9.894,6.588305,6.34754625,4.0525,207.6086455
2025-04-09,59.909316999999994,39.491139,29.976005999999998,20.19127125,19.474561,11.34,10.1565,6.5740549999999995,6.34754625,3.97075,207.4311455
2025-04-10,59.964567,39.239889,29.976005999999998,20.19225,19.563061,11.308,10.1565,6.573555000000001,6.34754625,3.9370000000000003,207.25837425
2025-04-11,59.907067000000005,39.054389,29.976005999999998,20.18825,19.515311,11.533999999999999,10.1565,6.5740549999999995,6.34754625,3.9197500000000005,207.17287425
2025-04-14,59.979317,39.049639,29.976005999999998,20.186,19.615311,11.442,10.1565,6.573555000000001,6.34754625,4.0445,207.37037424999997
2025-04-15,59.979317,39.004889,29.976005999999998,20.186,19.539311,11.4735,10.1565,6.573555000000001,6.34754625,4.035,207.27162424999997
2025-04-16,60.011817,39.035639,29.976005999999998,20.1865,19.466061,11.491,10.1565,6.573555000000001,6.34754625,4.04425,207.28887425
2025-04-17,60.030066999999995,39.045139,29.976005999999998,20.20225,19.499811,11.509,10.1565,6.573305,6.34754625,4.051,207.39062425
2025-04-22,60.032067,39.012389,29.976005999999998,20.197000000000003,19.507561000000003,11.5015,10.1565,6.573305,6.34754625,4.08875,207.39262424999998
2025-04-23,60.032317,39.056639,29.976005999999998,20.197499999999998,19.527061,11.5265,10.1565,6.518305000000001,6.34754625,4.0832500000000005,207.42162424999998
2025-04-24,60.038067,39.046139000000004,29.976005999999998,20.18875,19.585561000000002,11.51125,10.1565,6.518305000000001,6.34754625,4.061,207.42912425000003
2025-04-25,60.002817,39.363639,29.976005999999998,20.15125,20.806061,11.381499999999999,10.1565,6.518305000000001,6.34754625,3.8035,208.50712425000003
2025-04-28,59.982316999999995,39.047889000000005,29.976005999999998,20.902049,20.604311,11.341,10.1565,6.518305000000001,6.34754625,3.8219999999999996,208.69792325
2025-04-29,59.965067000000005,38.916139,29.976005999999998,20.894049,20.662561,11.18975,10.18925,6.507055,6.34754625,3.93675,208.58417325
2025-04-30,59.99381700000001,39.162139,29.976005999999998,20.894049,20.653811,11.16375,10.15725,6.507055,6.34754625,4.00975,208.86517324999997
2025-05-02,59.950067,39.309639000000004,29.976005999999998,20.889049,20.444060999999998,11.23175,10.159749999999999,6.507055,6.34754625,4.0515,208.86642325000003
