date,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,EVERBRIGHT SECURITIES INVESTMENT,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CMB INTERNATIONAL SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD
2025-01-09,72.84975735432317,7.3029163578062395,3.8604767228798047,4.433976579803749,3.638072246436893,3.257683170475434,2.167202248448396,2.4899153198263084
2025-01-10,72.85004558066514,7.3105943859512985,3.8446662010799666,4.440983848986081,3.638086640283811,3.257696059332413,2.167210822873337,2.4907164608279584
2025-01-13,72.84649094850248,7.301006410472562,3.8525229920050275,4.440767156410288,3.637909124131569,3.2570096031112445,2.1736988361147196,2.490594929252114
2025-01-14,72.84985342951708,7.298705787962974,3.8536239874636538,4.440972135333217,3.6380770443732104,3.2542585534185897,2.1737991706809114,2.4907098912503605
2025-01-15,72.780265357961,7.2896257897933445,3.944147949234203,4.436202982216693,3.634601858717068,3.2511500011509264,2.1756753604362697,2.488330700490486
2025-01-16,72.71081010419957,7.282142676804079,4.032656320394123,4.434602041312418,3.63113330590021,3.249100418512004,2.173599082155085,2.4859560507225176
2025-01-17,72.70506802211439,7.28104111834082,4.040761482629211,4.434251834116268,3.6308465498391125,3.2488438321628856,2.1734274297648537,2.485759731032461
2025-01-20,72.69865710216324,7.2760560476907505,4.040405180116723,4.447021591655304,3.630526392424792,3.248557358629356,2.1732357832998836,2.48554054401996
2025-01-21,72.69846574879661,7.2760368960602255,4.039341687407687,4.44674667200737,3.6305168363549063,3.2485488079571425,2.174809349697848,2.4855340017182184
2025-01-22,72.69081244006284,7.280534648201161,4.038916446947707,4.446278542112314,3.6301346348060077,3.2484700047104638,2.1795809452726713,2.4852723378868364
2025-01-23,72.65113674796423,7.276560827558373,4.047891279257061,4.466473404470483,3.6281532550523314,3.2466969430074495,2.178391298609141,2.5046962440809324
2025-01-24,72.6474104151852,7.272899737245536,4.079115696054359,4.4061420538061435,3.627967164276512,3.283617589910384,2.1782795672410593,2.5045677762807905
2025-01-27,72.63632922283654,7.274157278773884,4.079808440012046,4.40113064152938,3.6274137763201852,3.272728642822724,2.2042462528984004,2.5041857448068447
2025-02-03,72.64206045195617,7.274731232089849,4.080130349408957,4.393587597576945,3.627699990390834,3.2729868711486745,2.2044201746872165,2.5043833327413556
2025-02-04,72.64081860889787,7.276447907931388,4.122667525612974,4.347354982715097,3.6276379735093935,3.2729309182200197,2.204382489303921,2.5077595938093284
2025-02-05,72.64272915426712,7.302414526725521,4.135269057523949,4.314461236950319,3.6277333849745212,3.273017000441137,2.2004952777053095,2.503880361412125
2025-02-06,72.61503607905354,7.304757470089481,4.1735238231188,4.311764815820967,3.626350409766203,3.2619100371372673,2.1996563984128863,2.5070009666008577
2025-02-07,72.61188613606781,7.304440599496311,4.17768064728056,4.311577777239552,3.6261931035435007,3.2617685398497027,2.1995609802651126,2.506892216257453
2025-02-10,72.60940455527563,7.3041909632390265,4.181481250844069,4.310904640963515,3.6260691749192304,3.261657065784122,2.1994858081607873,2.506806540813624
2025-02-11,72.60806838972029,7.304056550783307,4.173649131907464,4.310693867688782,3.62600244763008,3.271323868960157,2.1994453330020347,2.506760410307883
2025-02-12,72.60434647353713,7.2984246687006165,4.183950136060697,4.310341463105341,3.625816577416352,3.2711561797002955,2.199332588628573,2.506631912850984
2025-02-13,72.61484516563839,7.283705330202625,4.184555141220566,4.310964744631453,3.6263408756672257,3.271629193551585,2.199650615259178,2.508308933828983
2025-02-14,72.60348762398989,7.298469769637183,4.184032078662706,4.309896169474503,3.6257736869961885,3.271117484620175,2.1993065723376795,2.5079166142816747
2025-02-17,72.60406018809704,7.312065267476352,4.194317107527415,4.292712000371933,3.6258022804968837,3.2637828474058743,2.199323916463219,2.507936392161279
2025-02-18,72.61322244213981,7.310358953908228,4.17394539659104,4.288258507865561,3.626259837849967,3.280100521300332,2.1996014596803994,2.508252880664657
2025-02-19,72.59375541566716,7.308399104909738,4.167569688539734,4.286714606930846,3.6252876664755815,3.279221152481078,2.22529529676035,2.513757068235515
2025-02-20,72.59986159434506,7.301916695610629,4.165948810312417,4.287206609986905,3.625592605297433,3.2800226970035387,2.225482476092998,2.5139685113510226
2025-02-21,72.60224709940388,7.300973726555345,4.163982767558771,4.287347480132271,3.6257117359584465,3.2801304728389873,2.225555601572695,2.5140511159795973
2025-02-24,72.5930876146897,7.297292891649451,4.168976931434161,4.287857920883856,3.6252543169039364,3.2797166522462806,2.2252748259310646,2.5225388462615475
2025-02-25,72.58641028060528,7.302797669571243,4.171615756623303,4.28746351060617,3.624920854931035,3.279414973883934,2.2250701383508744,2.52230681542816
2025-02-26,72.58393044080144,7.298606180707884,4.169896439148999,4.287185633962421,3.6247970132506557,3.28744972844367,2.2249941211256927,2.5231404425592365
2025-02-27,72.55599626322778,7.324956833057092,4.172363468563861,4.290789667991315,3.6234019975382026,3.286184542004728,2.224137824415079,2.522169403201934
2025-02-28,47.362783426662574,4.776322795421619,2.730647846970539,2.8107830529571434,2.3644109684153687,2.1262779035662627,1.4518628854140354,1.6556707209203936
2025-03-03,72.53865548128445,7.2981244567782735,4.192508463864232,4.307623411714411,3.621222830360546,3.2565092071306347,2.2236062585761216,2.561749890291323
2025-03-04,72.51903800058204,7.304027683334434,4.21067314755486,4.306327168112799,3.6202435005325753,3.2556285110920298,2.2230049026152483,2.5610570861760036
2025-03-05,72.5468484440534,7.306828716754085,4.174070076026373,4.307715943006974,3.6216318335827635,3.2608169997612144,2.223857406369921,2.558230580445266
2025-03-06,72.5726779124593,7.308379192766089,4.178315175158601,4.308986896556606,3.6229212738138643,3.261977976033502,2.2246491851425216,2.5220923880695083
2025-03-07,72.57506163140633,7.306517102313552,4.181342859994111,4.30912842934833,3.623040272124695,3.267077704048233,2.237466486592818,2.500365514171927
2025-03-10,72.58135540188042,7.307413520062076,4.181705469568843,4.2918951617056305,3.6233544652287515,3.289172633567218,2.237660521571136,2.4874428264159234
2025-03-11,72.58183224715525,7.304833606759521,4.192244628860729,4.291003586063535,3.6233782699571995,3.2815732702141145,2.237675222562051,2.487459168427609
2025-03-12,72.59280141803193,7.305937574041381,4.179210938381295,4.290206502955013,3.6239258650531556,3.2820692088923056,2.238013398674762,2.487835093970166
2025-03-13,72.60024326462002,7.306686541783996,4.178456505257082,4.276057648856961,3.6242973715910973,3.287925705177351,2.238242828481157,2.4880901342323423
2025-03-14,72.57963881076834,7.30724069549809,4.1781903750028695,4.272084839694944,3.623268770796119,3.3145849116846806,2.2376075996032023,2.487383996951745
2025-03-17,72.58412119169371,7.307691976833286,4.185938224806366,4.258683052412242,3.6234925370078526,3.3147896141663553,2.237745790007388,2.487537613072804
2025-03-18,72.57420347454632,7.306693471639085,4.1941688804038755,4.258101156355079,3.6229974318322617,3.3191978333333205,2.2374400298848065,2.487197722005242
2025-03-19,72.57372672950434,7.292193518875047,4.209250190221443,4.25807318458939,3.622973632107565,3.3191760292895327,2.237425331984038,2.4871813834286454
2025-03-20,72.56772027859122,7.291589991890918,4.208770447685321,4.259428588738453,3.6226737823649455,3.3256012199971403,2.2372401549780614,2.486975535753945
2025-03-21,72.57353603324133,7.2890212123112335,4.204246649623998,4.259769949766837,3.622964112305238,3.3258677418154554,2.2374194528777998,2.4871748480581104
2025-03-24,72.5665763054256,7.28398704343349,4.224336946551616,4.2527930191514605,3.6226166737555134,3.3255487945035376,2.237204886642602,2.486936330536177
2025-03-25,72.57620587212293,7.285479170282808,4.2291018636039635,4.215386840563055,3.6230973940906153,3.332822160457111,2.2506403525084218,2.4872663463710993
2025-03-26,72.57591980856121,7.2854504541203235,4.228559652838075,4.215107454606672,3.6230831134302726,3.332809023934385,2.25063148147159,2.4884390110374732
2025-03-27,72.60272421922782,7.271974814446834,4.234984437937095,4.191034606635222,3.6244212240309768,3.334039927820778,2.2514627055283807,2.489358064372886
2025-03-28,72.59928909645693,7.275573578920805,4.246086844618497,4.174933562737605,3.624249738291125,3.33913928842169,2.251356179900166,2.4893717106531836
2025-03-31,47.362783426662574,4.746484710963808,2.7685456438968368,2.7235838233778558,2.3644109684153687,2.1788375178554498,1.4687539849490596,1.6240320624004754
2025-04-02,72.60138829952335,7.273155321962364,4.242792401386684,4.174922849150837,3.6243545332038414,3.339892996794251,2.254049907326874,2.489443690651797
2025-04-03,72.60415561632621,7.2647577413679265,4.247422962833709,4.174556236977042,3.6244926812122222,3.340020302101027,2.2541358240060054,2.4904586351758478
2025-04-07,72.60396476011873,7.265395825061217,4.247017489098585,4.174545263225408,3.6244831534252606,3.3400115221131266,2.2541298985075144,2.490452088450168
2025-04-08,72.61140889581881,7.2593053708778426,4.245086845601652,4.176945026623622,3.6248547742386132,3.3403539758495393,2.254886814523106,2.4871582964668115
2025-04-09,72.58469345038608,7.230091447444413,4.2837337633969215,4.185394725937876,3.623521104896628,3.3391249810438355,2.2671973144722375,2.486243212422001
2025-04-10,72.59013035804256,7.216834846973411,4.285894389008633,4.190439029753013,3.62379252230851,3.339375095955291,2.267367137362599,2.486166620595979
2025-04-11,72.05250895447485,7.159471954177349,4.2614564582006675,4.159533985194739,3.596953771469074,3.3146428146207434,2.988461265525383,2.466970796337199
2025-04-14,72.04799801769161,7.161371460606347,4.266667710567776,4.157708416365224,3.596728579712247,3.314435297291886,2.988274169197392,2.4668163485675123
2025-04-15,72.04517896901638,7.168916728972946,4.262588030082979,4.15754573616972,3.5965878491823666,3.3143056121557115,2.988157245888352,2.4667198285315526
2025-04-16,72.04508500452648,7.168907378956566,4.262712895024782,4.156627342940164,3.596583158354369,3.3143012894926183,2.988153348602297,2.467629582102722
2025-04-17,72.04593069375939,7.2829837906013895,4.264328043300031,4.039944929721545,3.5966253762468465,3.3143401938663857,2.9881884245427726,2.4676585479616455
2025-04-22,72.04630656201358,7.281195813885327,4.265654556652927,4.0399660063740805,3.596644140072758,3.314357484992345,2.9882040141139745,2.467671421895002
2025-04-23,72.04734021993501,7.281300278167947,4.264281043294066,4.0400239683025125,3.596695741603542,3.3144050365190263,2.988246886273526,2.467706825904374
2025-04-24,71.97543085170045,7.269602779498328,4.25780985731973,4.035991681054625,3.5931059336006217,3.311096978629284,3.0917180734144023,2.465243844782556
2025-04-25,71.97139841881517,7.270498409060893,4.258222767970495,4.035765564095174,3.5929046293728386,3.3109114739899232,3.0951930075203493,2.4651057291751566
2025-04-28,71.96933548833567,7.266381395343926,4.259533873611232,4.035649886145693,3.592801645234241,3.3108165726771146,3.10044606729182,2.4650350713603073
2025-04-29,71.96811653954774,7.26782174493389,4.259592014699476,4.035581534110707,3.5927407937454636,3.310760497185783,3.1003935548578765,2.464993320919066
2025-04-30,47.362783426662574,4.762689877522792,2.793153489412329,2.6575627744338526,2.3644109684153687,2.1788375178554498,2.0919240936828465,1.622231488338366
2025-05-02,71.94505805881482,7.234625479414142,4.242858536262159,4.034288539608076,3.5915896847772943,3.3096997342979044,3.1776764262110686,2.464203540614535
