date,THE HONGKONG AND SHANGHAI BANKING,ICBC (ASIA) SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD,GREAT BAY SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF COMMUNICATIONS TRUSTEE LTD,HANG SENG SECURITIES LTD,HAITONG INTERNATIONAL SECURITIES CO LTD
2024-11-15,22.352626030664123,25.83153916302983,16.814758562240563,17.226112113458292,0.0,3.45271404025232,4.802819835608747,3.544381728694483,3.5804030525208383,2.3946454735308027
2024-11-18,22.362229165092288,25.828344415668937,16.812678976304866,17.223981652866467,0.0,3.4522870215989445,4.802225840961436,3.543943372927052,3.579960241771901,2.394349312808108
2024-11-19,22.35664263805267,25.82189198450023,16.83294988292933,17.21967876165991,0.0,3.4519355031610903,4.8010261499864075,3.5430580257940103,3.579065896912819,2.3937511570035355
2024-11-20,22.356189165878224,25.82136822475257,16.8326084508767,17.219329485371077,0.0,3.4539091686907386,4.800928768111898,3.5429708323613496,3.578993300735431,2.3937026032220117
2024-11-21,22.356349078399134,25.821552923497766,16.8320135593618,17.219452654233443,0.0,3.45393387430215,4.800963108876164,3.542996175025661,3.579018901066364,2.3937197252375193
2024-11-22,22.35637763444717,25.821585905694594,16.831907327838586,17.219474648858572,0.0,3.4539382860556653,4.800969241207194,3.5430007005395816,3.5790234725925694,2.393722782766064
2024-11-26,22.298092944547886,25.808984852309514,16.757016592958333,17.34059091067473,0.0,3.4834702073961714,4.799165822150006,3.541858284787352,3.577869441549881,2.3929509436261265
2024-11-27,22.293825399073608,25.80404537085807,16.75379829800658,17.337272162275656,0.0,3.503230022481817,4.79697067199477,3.541180422275461,3.5771846870024486,2.3924929660315835
2024-11-28,22.293171940910884,25.803289024032118,16.756371110164846,17.336763986500028,0.0,3.5031273387022006,4.79683006715976,3.541076626125128,3.576947067147566,2.3924228392574687
2024-12-02,22.292716592017296,25.8027619792877,16.756028853124633,17.336409874652666,0.0,3.5050983343199187,4.7967320895696,3.541004297910548,3.57687400626176,2.392373972855876
2024-12-04,11.894120954787901,13.766880796356029,8.936627618558495,9.249718629838766,0.0,1.8810182503614492,2.559262413154401,1.889277748942155,1.9084157776333308,1.2764341790638314
2024-12-05,22.29579055808307,25.806319949192357,16.724121951170183,17.338800410388274,0.0,3.5260099594925127,4.797393515987017,3.5414925707060867,3.577367225168994,2.392703859811503
2024-12-06,22.294564730910725,25.807407565998254,16.724820666665742,17.359960324928313,0.0,3.5036864835826744,4.797595703893807,3.5416418282075606,3.5775179946209192,2.3928047011920093
2024-12-09,21.82676281615534,25.265896447931524,16.373512448778584,16.994300086419177,2.1000529003325594,3.4301694059673364,4.696928815636866,3.4673283420009353,3.5024517267589967,2.3425970100186824
2024-12-10,21.82850679548502,25.267918690404606,16.374822958871732,16.995660283375017,2.100220985252068,3.4224431094639773,4.697304750405838,3.4676058614887455,3.5027320574670866,2.3427845077859093
2024-12-11,21.82850233328844,25.649963634416885,16.37482598853332,17.613728575060456,1.100115957722524,3.4224437426826975,4.697305619498823,3.4676065030634557,3.5027227044866667,2.342784941246732
2024-12-12,21.586435653780054,25.700182893996697,16.169004958825546,18.250846319384735,1.088015945012149,3.3848007901409174,4.645640649727712,3.4294668119998803,3.4285889809533363,2.317016996178972
2024-12-13,21.586438625588634,25.70018937614673,16.168986287573333,18.250850922648635,1.0880162194336434,3.3848016438619455,4.6456418214602175,3.429467676986659,3.4285898457187067,2.317017580581498
2024-12-16,21.58699888786149,25.70380082334634,16.162647014490823,18.248469349179608,1.088169109868468,3.3872557729325035,4.646294637278068,3.4299495933358704,3.4290716387131353,2.3173431729936924
2024-12-17,21.570784656239667,25.71041490651251,16.166801027464302,18.25316503192164,1.0884491167453108,3.3841693823142296,4.647490218404638,3.430832185448298,3.429954004910924,2.3179394700384788
2024-12-19,21.566613512064816,25.706917322580765,16.17647410920927,18.250681914595397,1.0883010467061807,3.3866771016928485,4.646857984845982,3.430365463165986,3.429487402094212,2.317624143044548
2024-12-20,21.56693357547006,25.707298830947472,16.175230110325483,18.25095276729085,1.0883171978436201,3.3867273623146663,4.6469269474204475,3.4304163721531924,3.4295382980503866,2.317658538183817
2024-12-23,21.566934855742755,25.70730035700368,16.175225134255808,18.250953850717778,1.0883172624491324,3.3867275633601492,4.646927223274855,3.430416575792175,3.429538501637245,2.3176586757664235
2024-12-27,21.54561806658639,25.68189122468353,16.159237518674363,18.272450638936288,1.0872415681154668,3.4229161740309224,4.6423341937829,3.4270259471583993,3.4459167694044055,2.315367898627336
2024-12-30,21.542541719256704,25.682937088810732,16.14593878770475,18.273194762508503,1.0872858447204778,3.4368937516529217,4.642523247258646,3.4271655086677044,3.4460571002197224,2.3154621891998355
2025-01-02,21.545524186767256,25.686492775342117,16.126420943842675,18.2757246037131,1.0874363745302293,3.4472553592781776,4.643165983614103,3.4256628271940968,3.4465341912461596,2.3157827544720857
2025-01-03,21.544758179505344,25.686758136135957,16.126543055409552,18.275913405696745,1.0874476085660363,3.4472909720193448,4.643213951011681,3.4256982168681644,3.446569796537119,2.31580667825006
2025-01-06,11.696656718326498,13.945349937177184,8.75510315710831,9.921999752294465,0.5903756853795444,1.87046205884509,2.520802470941219,1.85981275489118,1.8711439427617031,1.2572522520705705
2025-01-07,21.54354503253613,25.699462506011184,16.148361196945608,18.284952458522447,1.08798544742316,3.3975639224460825,4.645510430276633,3.427392527103708,3.4482744296116365,2.316952049123413
2025-01-08,21.532683309351476,25.686505471905924,16.164934067439585,18.275733637211978,1.0874369120386171,3.407713902782557,4.643168278682321,3.425664520463281,3.4603760009850597,2.3157838991391984
2025-01-09,21.533357056347064,25.68730918993959,16.1648812956022,18.27630547586549,1.087470937400986,3.40782052846273,4.643313561117995,3.425771707809391,3.457913888584164,2.3158563588703918
2025-01-10,21.531654782298585,25.68527853398126,16.16162338588637,18.276837744729765,1.087384969683534,3.4154593847355397,4.642946493774367,3.425500890664672,3.45764053050725,2.3156732837386604
2025-01-13,21.52569670835537,25.67817110121286,16.15517474923478,18.271780318729196,1.0870840768761942,3.444162032629016,4.6416617333226515,3.4245530123986736,3.4566837588072525,2.315032508434006
2025-01-14,21.50019863411843,25.64775542755211,16.134064844917745,18.370562175395914,1.0857964308676942,3.4400824387978877,4.6361637066926455,3.420496645360363,3.4525893330499864,2.3122903632472243
2025-01-15,21.492449250627537,25.650287335773918,16.13565757577279,18.372375689936884,1.0859036190744085,3.4404220386133604,4.636621381869711,3.4208343116954745,3.4529301675274358,2.312518629108479
2025-01-16,21.492449250627537,25.650287335773918,16.133683205556288,18.372375689936884,1.0859036190744085,3.4423964088298593,4.636621381869711,3.4208343116954745,3.4529301675274358,2.312518629108479
2025-01-17,21.137558103241307,25.22674045206482,15.868010971905766,18.069004333197626,2.7184761752675186,3.38555430595728,4.560059801427258,3.364348250021497,3.39591412739592,2.2743334795210077
2025-01-20,21.13796855369778,25.22723030652594,15.868319097958691,18.069355198280547,2.7185289628119267,3.3836782404655277,4.560148348960417,3.3644135791512015,3.3959800694738522,2.274377642674116
2025-01-21,21.13797471057598,25.223354040552476,15.86831401090574,18.06936046136052,2.718529754640699,3.3875628399682265,4.560149677199592,3.364414559107461,3.3959616405548405,2.2743783051344693
2025-01-23,21.13182331536615,25.21601375268927,15.86367867675325,18.06410206840147,2.717738631028365,3.415695648176854,4.558822620882017,3.3634354755440574,3.3949733764257326,2.27371643473283
2025-01-24,21.12177770790042,25.204026610253443,15.856137430237466,17.958498835878903,2.949284964050957,3.3383994578787366,4.556170376369945,3.361836571747665,3.381232486104175,2.2726355595782897
2025-01-27,20.964031658181,25.429960951121494,16.026747899775984,18.347746771462823,2.4374699230767525,3.2658638397040334,4.549708602456711,3.35708295457568,3.351965333403719,2.2694220662418005
2025-02-03,20.963427462121093,25.429228044280826,16.02576771272075,18.350608637637784,2.437399673720728,3.2657794031328424,4.549577477105626,3.356986201416411,3.351868727737385,2.269356660126553
2025-02-04,20.960341800283373,25.46687703415444,16.018739210316255,18.304103742000493,2.4363675106422225,3.2915102348376,4.547650872312288,3.355564621997363,3.350449315409538,2.268395658046427
2025-02-05,20.96034585967174,25.466881966323264,16.017028333599104,18.304107286955368,2.4363679824933984,3.2932054843747207,4.547651753055609,3.3555652718693985,3.3504499642908923,2.2683960973665025
2025-02-06,20.96128971014994,25.468028747434758,16.034551209839247,18.30493152623708,2.436477692853177,3.264301977587553,4.547856535138432,3.363463520827926,3.350600836028513,2.2684982439033767
2025-02-10,20.957369025018323,25.463265103449945,16.031550589655286,18.301507697175865,2.4360219641267493,3.2823972694633676,4.547005885500713,3.3628344048909202,3.349974125980541,2.2680739347382937
2025-02-11,11.391009115934825,13.840110591594465,8.708405248567052,9.952725667162293,1.324056960098941,1.778826846748377,2.4714451999886866,1.8278095867054873,1.820819607940577,1.2327717580271276
2025-02-12,20.224710556668246,24.584442408386103,15.465441296217266,17.679199886063326,5.810691784123509,3.174719504769023,4.389886500297693,3.246771708973764,3.234341259488664,2.1897950950124057
2025-02-13,20.222462885702267,24.58171021910402,15.46371319919215,17.677235110143577,5.810046013536145,3.1885740023929707,4.3893986307480635,3.2464108793597646,3.230897327443795,2.1895517323772418
2025-02-14,20.21979028221388,24.580733763866874,15.463098936652866,17.676532920237026,5.8098152220327295,3.1959245828596363,4.3875886252099,3.246281922713671,3.230768987039976,2.1894647571734405
2025-02-17,20.219375035752822,24.58028576919035,15.462817114878435,17.6762107576554,5.809709335596789,3.1977356115774516,4.387508659478781,3.2462227577988307,3.2307101048552065,2.189424853215932
2025-02-18,20.217468217406097,24.58206405967975,15.463926444020398,17.673750742325613,5.810129646042107,3.1979669556260553,4.387826079096867,3.2464576097086444,3.2308269962907006,2.1895832498037624
2025-02-19,20.30661838263586,24.57683514936569,15.459492304087197,17.669991316049597,5.808893759309468,3.1300022246399677,4.386892733996732,3.244902629142602,3.2272540025191407,2.189117498253746
2025-02-20,20.312543299273074,24.584005998628854,15.413560864118846,17.692672648154787,5.81058863585808,3.130915473803656,4.391911827009616,3.2458494031062073,3.2281956270955092,2.18975622295137
2025-02-21,20.31255374253911,24.58401863797741,15.413568788676313,17.69268174446954,5.810591623249764,3.130870344504752,4.391914085018518,3.245851071891269,3.228192612904943,2.189757348768381
2025-02-24,20.312367611492014,24.584076204629323,15.41360441414554,17.692723174166872,5.810605229499837,3.1308776758416643,4.391924369252072,3.245858672470392,3.228200172134506,2.189762476367775
2025-02-25,20.22204471020699,24.996230700841906,15.333844685234249,17.59237721563208,5.780537486390372,3.086778189440619,4.369197777361018,3.229062548679709,3.2114954245827567,2.1784312616302977
2025-02-26,19.926922786894703,24.67910020131006,15.138953264990237,17.397551117649254,6.963223538398583,3.075160221395619,4.310092598478081,3.187452300564496,3.170750755499195,2.1507932148197706
2025-02-27,19.922167919264385,24.67321139168564,15.135336290259243,17.39339979666805,6.961562007084418,3.0982925557513354,4.30906414466214,3.1866917258420857,3.169994166020109,2.1502800027625946
2025-02-28,11.415214203327412,14.145335717418227,8.677118350955048,9.971767406039772,3.991116051427014,1.7773270207005702,2.4704190032191344,1.8269544227308605,1.817381585635201,1.2327717580271276
2025-03-03,20.0198578613163,24.807910339585863,15.262988720034446,17.419138760847268,6.538099245891535,3.1207453381455736,4.283387635828573,3.204089490630292,3.1817631369024912,2.1620194708176546
2025-03-04,20.01988557701339,24.807944683912044,15.263009850272983,17.41916287608209,6.5381082973033635,3.120611217509194,4.283393565794463,3.204093926404731,3.181767541768097,2.1620224639396426
2025-03-05,19.989068838487626,24.76976907438659,15.257952825238638,17.39235746480395,6.470912919288225,3.3388168990867397,4.276802082207447,3.1991633188846076,3.1464611335655315,2.158695444050641
2025-03-06,19.989071785740098,24.769769961960666,15.257943095159376,17.392360029188964,6.470913873380398,3.3388173913726207,4.2768027127928745,3.1991637905795156,3.1464615974898607,2.1586957623356264
2025-03-07,19.919319428818156,24.77516568082328,15.208370131512256,17.496963752785348,6.494248680237029,3.369408508247248,4.261878704689593,3.1880002299617862,3.1354819424692675,2.1511629404560364
2025-03-10,19.919683437022368,24.775621280850462,15.199466591246777,17.497285511164854,6.494368105467656,3.3768170398481,4.261957078012247,3.188058855321154,3.1355396020496964,2.1512024990166845
2025-03-11,20.12528063353533,24.973772068272908,15.321029083638626,17.63722552972142,5.800222177390168,3.2686769780688794,4.331218716052507,3.213556354066797,3.1606110447976956,2.168407414455667
2025-03-12,20.128343898992878,24.892846955138197,15.271382758344066,17.76091638922898,5.781427113727836,3.3318984488175474,4.319029149838329,3.2024049998660056,3.1503693878435177,2.1613808982026455
2025-03-13,20.183240072445667,24.880910119494715,15.264059691345597,17.7523995192945,5.778654753243488,3.313705289243919,4.316958051213332,3.200869354617547,3.1488586951667537,2.1603444539344867
2025-03-14,20.16999793308552,24.8830182344768,15.271730409616884,17.740752244250068,5.804355203645452,3.311531181068962,4.314125713099091,3.198769277627166,3.1467927421524133,2.1589270609776454
2025-03-17,20.173268573151457,24.885208655364433,15.275334149253894,17.744942893680637,5.8057262851810085,3.2920330146708943,4.316988451596437,3.1995248780925385,3.14753606492878,2.159437034079922
2025-03-18,20.1649066787192,24.891956133654993,15.279471356034444,17.749754330811847,5.807300473792916,3.2778034122934097,4.320003150584989,3.2003924104871433,3.1483895008617866,2.160022552759274
2025-03-19,21.461400239763975,23.116335493060205,15.091240881520271,12.323172622198525,5.692482753847085,9.740642423342512,4.234591191250807,3.137093983757967,3.0857242529176774,2.117316158340972
2025-03-20,21.475333288974536,22.551132860081218,15.05435029786238,12.859497276820269,5.667535526799767,9.865334568444526,4.223232309797535,3.1233457127019517,3.0722011089975787,2.1080370495202403
2025-03-21,21.216336146412395,22.2135629861111,15.108535010804406,13.188991382043788,5.652166347114648,9.976789771083045,4.265627030630281,3.114875847581518,3.1607949875174444,2.1023204907013744
2025-03-24,11.581968290505094,12.405522935808646,8.85660667361923,7.636251998660809,3.1565435630464806,5.593752046531462,2.3822082930674178,2.015211487679457,1.7922616783234369,1.1740748245620478
2025-03-25,18.813681441640203,20.22497684976046,14.475059314841157,12.449537249739857,12.908750227964298,9.122876406201321,3.883599303731527,3.285440355604937,2.921960738001046,1.9141181125151934
2025-03-26,18.94394007572926,19.466541563892026,14.633284318985975,12.55218842381422,12.998125408346048,9.322619536452358,3.917070001701407,3.2670489548254094,2.971810992249232,1.9273707240040596
2025-03-27,18.97922216982017,19.18120444698604,14.651454303617694,12.7359854308287,13.014426019203668,9.363967667644742,3.926925110035044,3.271146075909593,2.9458809864763573,1.9297877894779922
2025-03-28,18.993238212259193,19.197036165028152,14.599151099239283,12.767933949619668,13.025167822398846,9.333770292343493,3.930163416593367,3.273846003460623,2.9483124478213636,1.9313805912360136
2025-03-31,11.546866904598781,11.669764607680316,8.874361604664156,7.761551441461956,7.9179223894900455,5.6739436899241955,2.3891230681178417,1.9901515991192282,1.7922616783234369,1.1740748245620478
2025-04-01,19.010035940603927,19.212366994724515,14.610187058487167,12.778130472628396,13.035569773404987,9.262010789611569,3.930001498743965,3.2814113530034814,2.947363119307714,1.932922999484275
2025-04-02,19.034829906261475,19.039140326701645,14.654686263569438,12.817049662792988,13.07527306333474,9.253803940865616,3.938660747320551,3.2914057628061792,2.956340096493082,1.938810229854287
2025-04-03,18.980056733520954,19.304391097283684,14.62139346360199,12.773503441101502,13.030849521687276,9.205867094218425,3.925279056636441,3.2802231358526566,2.946213378692699,1.932223077404372
2025-04-07,19.005733545765683,19.148837617441515,14.667634189987574,12.790811628001636,13.048506414334533,9.236512215344659,3.9322497561107115,3.284667861246223,2.9502055185188025,1.9348412532486634
2025-04-08,19.92983644936558,18.069717764225096,14.686394363954497,12.86132393014771,13.044627869993597,9.276703871737702,3.9228237935003207,3.2836915249866885,2.990614291987588,1.934266140101219
2025-04-09,19.904822767287122,18.053022337378778,14.747070529001292,12.870889498263669,13.032575350237469,9.287931529993823,3.902700300445492,3.2806575743541093,2.9878511286228404,1.9324789844154058
2025-04-10,19.90022608828503,18.048853300071954,14.766758237620845,12.867917186066439,13.029565699453032,9.285786640770947,3.9017990384381758,3.279899962494843,2.987161135413411,1.9320327113853217
2025-04-11,19.910069459667092,18.05779214154829,14.724558158553686,12.874290126770454,13.036018697898783,9.290385502171445,3.9037314361643505,3.281524359642714,2.9886405512748957,1.9329895663082932
2025-04-14,19.90975566745348,18.05750754211078,14.72425182844444,12.87408722180291,13.035813244011635,9.291889393096747,3.903669911490558,3.2814726412499224,2.9885934488709505,1.9329591014685739
2025-04-15,19.908446227735944,18.057816727784537,14.712951560488158,12.874307655510187,13.03603644683691,9.303600872112323,3.9037367512140855,3.281528827538486,2.9885827326466696,1.932992198132703
2025-04-16,19.860638788554333,18.05038542080143,14.791029468804764,12.869009510456147,13.030671745769235,9.296472852938349,3.902130252121929,3.2801701364610665,2.9872951074203318,1.9321967166724126
2025-04-17,19.859041705143117,18.04893390801634,14.791283392756696,12.867974655443337,13.029623890768004,9.30232339481135,3.9018164642543574,3.2799063632075125,2.9870548855668826,1.9320413400324032
2025-04-22,19.787662996405118,18.059062145486365,14.842495387466112,12.875195575179252,13.036935520672763,9.291038894683746,3.9040059854701714,3.281746896875336,2.9887310843590775,1.933125513402059
2025-04-23,19.7876631553176,18.059062667085254,14.842493340480129,12.87519594705281,13.036935897217846,9.291039163036308,3.9040060982293587,3.2817469916618482,2.9887311706824318,1.9331255692364162
2025-04-24,19.785977786165944,18.062044096953322,14.844943736371524,12.877321555367116,13.039088207710842,9.281017966023816,3.9046506233966363,3.28228672262489,2.9892245901109016,1.9334447152750056
2025-04-25,19.773991840948685,18.07674062331041,14.8813881561008,12.887799433431821,13.049697710294735,9.252224112111822,3.907827716780638,3.2849574177617,2.9503550898494364,1.9350178994099514
2025-04-28,19.824277131599572,18.078906771880973,14.883167272664021,12.889343787522092,13.051261464769642,9.193851180450787,3.907882927640169,3.2853510565245236,2.950708632979456,1.935249773968765
2025-04-29,20.463379838257502,18.555480679269987,15.795712755427822,13.248030335831407,13.356241849785219,5.986355860882389,4.02118329716821,3.531210520254661,3.061932393803135,1.9804724693196714
2025-04-30,12.282577618938848,11.025224273911217,9.515463471123903,7.903891608484058,7.9179223894900455,3.6821837471571714,2.3848628870626025,2.101411239354506,1.815191977553818,1.1740748245620478
2025-05-02,20.500883851310768,18.396226598523146,16.034323256697345,13.355357400049831,13.211513058401088,6.031876099456735,3.964229146828159,3.506326617529645,3.0402519838124262,1.9590119873908578
