date,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,BOCI SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,MIB SECURITIES (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,TOTAL_CCASS_PCT
2024-05-29,44.26258490741603,19.233739648273936,1.481808876895878,2.1559504978133432,3.5749511491579047,3.218572624918582,2.1275704847864523,1.675816506932167,2.02940355448032,1.3259514283055738,81.08634967898018
2024-05-30,44.26258490741603,19.163022238764306,1.481808876895878,2.1559504978133432,3.5749511491579047,3.218107378803387,2.1275704847864523,1.675816506932167,2.02940355448032,1.3259514283055738,81.01516702335535
2024-05-31,44.26165441518563,19.13975993300456,1.481808876895878,2.1559504978133432,3.576346887503489,3.218107378803387,2.1275704847864523,1.675816506932167,2.0480133990881177,1.3259514283055738,81.0109798083186
2024-06-03,44.235135386619525,19.13975993300456,1.481808876895878,2.1559504978133432,3.576346887503489,3.218107378803387,2.1275704847864523,1.675816506932167,2.0480133990881177,1.3259514283055738,80.98446077975248
2024-06-04,44.235135386619525,19.13975993300456,1.481808876895878,2.1559504978133432,3.5344747371359446,3.218107378803387,2.14618032939425,1.7921280357309017,2.0480133990881177,1.3259514283055738,81.07751000279147
2024-06-05,44.235135386619525,19.139294686889365,1.481808876895878,2.1559504978133432,3.539127198287894,3.218107378803387,2.14618032939425,1.8405136317111752,2.0480133990881177,1.3259514283055738,81.1300828138085
2024-06-06,44.235135386619525,19.139294686889365,1.481808876895878,2.1559504978133432,3.539127198287894,3.218107378803387,2.14618032939425,1.8405136317111752,2.0480133990881177,1.3254861821903787,81.12961756769332
2024-06-07,44.235135386619525,19.13789894854378,1.481808876895878,2.1559504978133432,3.539127198287894,3.216711640457802,2.164790174002047,1.9800874662696568,2.0480133990881177,1.2975714152786824,81.25709500325672
2024-06-11,44.235135386619525,19.099748767097797,1.4790174002047083,2.1559504978133432,3.539127198287894,3.216711640457802,2.1927049409137433,1.9800874662696568,2.0480133990881177,1.2966409230482927,81.24313761980088
2024-06-12,44.235135386619525,19.099748767097797,1.4790174002047083,2.1559504978133432,3.539127198287894,3.216711640457802,2.1927049409137433,1.9800874662696568,2.0480133990881177,1.2822182934772495,81.22871499022983
2024-06-17,44.235135386619525,19.099748767097797,1.4790174002047083,2.1559504978133432,3.539127198287894,3.216711640457802,2.21596724667349,1.9800874662696568,2.0480133990881177,1.2822182934772495,81.25197729598958
2024-06-20,44.235135386619525,19.099748767097797,1.4790174002047083,2.1559504978133432,3.539127198287894,3.216711640457802,2.21596724667349,2.119661300828138,2.0480133990881177,1.2659346794454267,81.37526751651623
2024-06-21,44.235135386619525,19.111845166092863,1.4790174002047083,2.1559504978133432,3.539127198287894,3.216711640457802,2.2811017028007816,2.3429794361217082,2.0480133990881177,1.2887317390899786,81.69861356657671
2024-06-24,44.235135386619525,19.111845166092863,1.4790174002047083,2.1559504978133432,3.539127198287894,3.216711640457802,2.2764492416488324,1.6032381129617568,2.0480133990881177,1.2887317390899786,80.95421978226481
2024-06-25,44.235135386619525,19.111845166092863,1.4790174002047083,2.1559504978133432,3.539127198287894,3.216711640457802,2.2764492416488324,1.6032381129617568,2.0480133990881177,1.3096678142737508,80.97515585744858
2024-06-26,44.235135386619525,19.111379919977665,1.4790174002047083,2.1559504978133432,3.539127198287894,3.216711640457802,2.2764492416488324,1.6032381129617568,2.0480133990881177,1.3096678142737508,80.9746906113334
2024-06-27,44.235135386619525,19.111379919977665,1.4790174002047083,2.1559504978133432,3.539127198287894,3.216711640457802,2.2764492416488324,1.6032381129617568,2.0480133990881177,1.3119940448497256,80.97701684190936
2024-06-28,44.235135386619525,19.111379919977665,1.4790174002047083,2.2280636456685587,3.539127198287894,3.216711640457802,2.2764492416488324,1.6032381129617568,2.0480133990881177,1.3282776588815484,81.06541360379642
2024-07-03,44.235135386619525,19.111379919977665,1.4790174002047083,2.2280636456685587,3.539127198287894,3.216711640457802,2.2764492416488324,1.6032381129617568,2.0480133990881177,1.3059458453521915,81.04308179026705
2024-07-04,44.235135386619525,19.111379919977665,1.4790174002047083,2.2280636456685587,3.539127198287894,3.2157811482274123,2.392760770447567,1.6032381129617568,2.0480133990881177,1.3059458453521915,81.1584628268354
2024-07-05,44.235135386619525,19.220247510933284,1.4790174002047083,2.2280636456685587,3.546105890015818,3.2153159021122173,2.392760770447567,1.6032381129617568,2.0480133990881177,1.2947799385875127,81.26267795663907
2024-07-08,44.235135386619525,19.220247510933284,1.4790174002047083,2.2280636456685587,3.546105890015818,3.2153159021122173,2.3788033869917187,1.6032381129617568,2.0480133990881177,1.2947799385875127,81.2487205731832
2024-07-09,44.235135386619525,19.220247510933284,1.4790174002047083,2.2280636456685587,3.564715734623616,3.2153159021122173,2.4439378431190097,1.6032381129617568,2.0480133990881177,1.2985019075090722,81.33618684283987
2024-07-10,44.235135386619525,19.220247510933284,1.4790174002047083,2.2280636456685587,3.5577370428956914,3.2153159021122173,2.4439378431190097,1.6032381129617568,2.0480133990881177,1.2985019075090722,81.32920815111194
2024-07-11,44.235135386619525,19.227226202661207,1.4790174002047083,2.2280636456685587,3.5507583511677674,3.2153159021122173,2.4439378431190097,1.6032381129617568,2.0480133990881177,1.2985019075090722,81.32920815111194
2024-07-12,44.23048292546758,19.227226202661207,1.4790174002047083,2.2280636456685587,3.5507583511677674,3.2153159021122173,2.4439378431190097,1.6032381129617568,2.0480133990881177,1.2985019075090722,81.32455568996
2024-07-15,44.263515399646415,19.227226202661207,1.4790174002047083,2.2615613659625944,3.5507583511677674,3.2153159021122173,2.4150925839769237,1.6032381129617568,2.0480133990881177,1.2519772959895785,81.3157160137713
2024-07-16,44.263515399646415,18.955057225272167,1.8651716758165067,2.2615613659625944,3.5507583511677674,3.2153159021122173,2.3639155113054806,1.6032381129617568,2.0480133990881177,1.2659346794454267,81.39248162277845
2024-07-17,44.263980645761606,18.955057225272167,1.827951986600912,2.2615613659625944,3.5507583511677674,3.2153159021122173,2.3653112496510653,1.6032381129617568,2.0480133990881177,1.2798920629012749,81.37108030147948
2024-07-18,44.263515399646415,18.95738345584814,1.826091002140132,2.2615613659625944,3.5540150739741323,3.2227598399553368,2.3653112496510653,1.6032381129617568,2.0480133990881177,1.2798920629012749,81.38178096212897
2024-07-19,44.292360658788496,18.95738345584814,1.7558388387456962,2.2615613659625944,3.5535498278589372,3.2227598399553368,2.3653112496510653,1.6032381129617568,2.0480133990881177,1.2798920629012749,81.33990881176142
2024-07-22,44.292360658788496,18.95738345584814,1.7083837349958129,2.2615613659625944,3.5535498278589372,3.227412301107286,2.3653112496510653,1.6032381129617568,2.0480133990881177,1.3264166744207686,81.34363078068299
2024-07-23,44.292360658788496,18.95738345584814,1.7502558853633572,2.2615613659625944,3.5535498278589372,3.227412301107286,2.3653112496510653,1.6032381129617568,2.0480133990881177,1.331069135572718,81.39015539220247
2024-07-24,44.292360658788496,18.95738345584814,1.7907322973853168,2.2615613659625944,3.5535498278589372,3.226016562761701,2.374616171954964,1.6032381129617568,2.0480133990881177,1.331069135572718,81.43854098818275
2024-07-25,44.292360658788496,18.95738345584814,1.7884060668093422,2.2615613659625944,3.5535498278589372,3.226016562761701,2.374616171954964,1.6032381129617568,2.0480133990881177,1.331069135572718,81.43621475760678
2024-07-26,44.292360658788496,18.95738345584814,1.7693309760863498,2.2615613659625944,3.5442449055550385,3.226016562761701,2.397878477714711,1.6032381129617568,2.0480133990881177,1.3254861821903787,81.42551409695729
2024-07-29,44.238857355541086,18.952265748581,1.7693309760863498,2.2615613659625944,3.5442449055550385,3.226016562761701,2.397878477714711,1.6032381129617568,2.0480133990881177,1.3254861821903787,81.36689308644273
2024-07-30,44.238857355541086,18.951800502465804,1.7693309760863498,2.2615613659625944,3.586117055922583,3.226016562761701,2.397878477714711,1.6032381129617568,2.0480133990881177,1.2798920629012749,81.36270587140598
2024-07-31,44.238857355541086,18.951800502465804,1.7693309760863498,2.2615613659625944,3.586117055922583,3.224155578300921,2.437424397506281,1.6032381129617568,2.0480133990881177,1.2798920629012749,81.40039080673677
2024-08-01,44.238857355541086,18.963431655345676,1.7693309760863498,2.2615613659625944,3.586117055922583,3.221364101609751,2.437424397506281,1.6032381129617568,2.0480133990881177,1.2798920629012749,81.40923048292547
2024-08-06,44.238857355541086,18.963431655345676,1.7693309760863498,2.2615613659625944,3.5875127942681675,3.221364101609751,2.437424397506281,1.6074253279985111,2.0480133990881177,1.3361868428398622,81.47110821624639
2024-08-07,44.238857355541086,18.962501163115288,1.7693309760863498,2.3048292546757234,3.5875127942681675,3.221364101609751,2.437424397506281,1.6074253279985111,2.0480133990881177,1.3547966874476598,81.53205545733692
2024-08-08,44.238857355541086,17.973387922210847,1.7693309760863498,2.464873918302782,3.7405787661673027,3.219503117148972,2.437424397506281,1.683260444775286,2.0480133990881177,1.5962594212338328,81.17148971806085
2024-08-09,44.30538755001396,17.65702056387829,1.7949195124220712,2.464873918302782,3.7624453335814647,3.219503117148972,2.467665394993952,1.7530473620545268,2.0480133990881177,1.7079184888806178,81.18079464036475
2024-08-12,44.30538755001396,17.456964734344467,1.7949195124220712,2.464873918302782,3.7624453335814647,3.219503117148972,2.565367079184889,1.7530473620545268,2.0480133990881177,1.7079184888806178,81.07844049502187
2024-08-13,44.30538755001396,17.171768865729973,2.008932725411743,2.464873918302782,3.7205731832139204,3.219503117148972,2.5956080766725598,1.7530473620545268,2.0480133990881177,1.7637480227040103,81.05145622034055
2024-08-14,44.30538755001396,17.057318321392017,2.008932725411743,2.464873918302782,3.7205731832139204,3.219503117148972,2.6653949939518005,1.7530473620545268,2.0480133990881177,1.7916627896157067,81.03470736019355
2024-08-15,44.30538755001396,16.967060575044197,2.042895691820973,2.464873918302782,3.7205731832139204,3.219503117148972,2.6653949939518005,1.7530473620545268,2.0480133990881177,1.8772680748115753,81.06401786545082
2024-08-16,44.30538755001396,16.920535963524706,2.042895691820973,2.464873918302782,3.7205731832139204,3.219037871033777,2.6653949939518005,1.7530473620545268,2.0573183213920165,1.9386805620173073,81.08774541732576
2024-08-19,44.30073508886201,16.739089978598678,2.042895691820973,2.4751093328370706,3.7070810458732675,3.219037871033777,2.6653949939518005,1.7530473620545268,2.0573183213920165,2.075462919884619,81.03517260630873
2024-08-20,44.30073508886201,16.720480133990883,2.042895691820973,2.4751093328370706,3.7536056573927605,3.219037871033777,2.6653949939518005,1.7623522843584256,2.0573183213920165,2.171768865729971,81.16869824136968
2024-08-21,44.30073508886201,16.693495859309575,2.042895691820973,2.4765050711826557,4.129989764585465,3.218572624918582,2.7040104215129803,1.8056201730715549,2.0573183213920165,2.045221922396948,81.47436493905276
2024-08-22,44.30073508886201,16.693495859309575,2.042895691820973,2.4765050711826557,4.1323159951614405,3.218572624918582,2.6779566390620637,1.8335349399832512,2.0573183213920165,2.053596352470457,81.48692658416302
2024-08-23,44.30073508886201,16.693495859309575,2.042895691820973,2.4765050711826557,4.1323159951614405,3.218572624918582,2.6560900716479017,1.7158276728389317,2.0573183213920165,2.053596352470457,81.34735274960454
2024-08-26,44.30073508886201,16.693495859309575,2.042895691820973,2.4765050711826557,4.1323159951614405,3.218572624918582,2.6421326881920537,1.7158276728389317,2.0573183213920165,2.007071740950963,81.2868707546292
2024-08-27,44.30073508886201,16.693495859309575,2.042895691820973,2.4765050711826557,4.1323159951614405,3.218107378803387,2.5849074160230763,1.7158276728389317,2.0573183213920165,2.007071740950963,81.22918023634502
2024-08-28,44.30073508886201,16.693495859309575,2.095933748953196,2.4751093328370706,4.1323159951614405,3.218107378803387,2.5849074160230763,1.7158276728389317,2.0573183213920165,1.970317297850563,81.24406811203127
2024-08-29,44.30073508886201,16.693495859309575,2.2010793709872525,2.4751093328370706,4.1323159951614405,3.218107378803387,2.5849074160230763,1.7158276728389317,2.0573183213920165,1.970317297850563,81.34921373406532
2024-08-30,44.30073508886201,16.693495859309575,2.256908904810645,2.4751093328370706,4.1323159951614405,3.031543686610217,2.5849074160230763,1.7158276728389317,2.0573183213920165,1.9935796036103097,81.24174188145528
2024-09-02,44.30073508886201,16.693495859309575,2.655624825532707,2.4751093328370706,4.1323159951614405,3.031543686610217,2.5849074160230763,1.7158276728389317,2.0573183213920165,1.9959058341862845,81.64278403275333
2024-09-03,44.30073508886201,16.693495859309575,2.6709779473341397,2.4751093328370706,4.1323159951614405,3.031543686610217,2.5551316646506,1.7158276728389317,2.0573183213920165,2.0117242021029123,81.64417977109892
2024-09-04,44.30073508886201,16.693495859309575,2.8338140876523683,2.4751093328370706,4.1323159951614405,3.032008932725412,2.527216897738904,1.7158276728389317,2.0573183213920165,1.829347724946497,81.59718991346422
2024-09-05,44.30073508886201,16.693495859309575,2.9208151111938214,2.4751093328370706,4.1323159951614405,3.032008932725412,2.527216897738904,1.7158276728389317,2.0573183213920165,1.7339722713315342,81.5888154833907
2024-09-09,44.30073508886201,16.693495859309575,2.976644645017214,2.4751093328370706,4.1323159951614405,3.032008932725412,2.527216897738904,1.7158276728389317,2.0573183213920165,1.7339722713315342,81.6446450172141
2024-09-10,44.30073508886201,16.693495859309575,3.031543686610217,2.4751093328370706,4.1323159951614405,3.032008932725412,2.527216897738904,1.7158276728389317,2.0573183213920165,1.723271610682051,81.68884339815763
2024-09-11,44.30073508886201,16.693495859309575,3.0896994510095843,2.4830185167953847,3.6205452684470085,3.032474178840607,2.527216897738904,1.7158276728389317,2.0573183213920165,1.7172234111845166,81.23755466641853
2024-09-13,44.29422164324927,16.693495859309575,3.147389969293756,2.526286405508514,3.6205452684470085,3.032474178840607,2.579324462640737,1.7158276728389317,2.0573183213920165,1.7097794733413976,81.37666325486182
2024-09-20,44.29422164324927,16.693495859309575,3.147389969293756,2.526286405508514,3.6205452684470085,3.032474178840607,2.579324462640737,1.7158276728389317,2.0573183213920165,1.7046617660742533,81.37154554759468
2024-09-23,44.29422164324927,16.693495859309575,3.147389969293756,2.526286405508514,3.6205452684470085,3.029682702149437,2.579324462640737,1.7907322973853168,2.0573183213920165,1.6874476598120407,81.42644458918768
2024-09-24,44.29422164324927,16.693495859309575,3.147389969293756,2.526286405508514,3.6670698799665025,3.029682702149437,2.579324462640737,1.7907322973853168,2.0573183213920165,1.5943984367730528,81.3799199776682
2024-09-25,44.29422164324927,16.693495859309575,3.147389969293756,2.526286405508514,3.6670698799665025,3.029682702149437,2.579324462640737,1.9279799013678236,2.0573183213920165,1.5943984367730528,81.5171675816507
2024-09-26,44.29422164324927,16.693495859309575,3.147389969293756,2.526286405508514,3.6666046338513074,3.0282869638038523,2.5825811854471015,1.9833441890760213,2.0573183213920165,1.5743928538196708,81.55392202475109
2024-09-27,44.29422164324927,16.693495859309575,3.147389969293756,2.526286405508514,3.6666046338513074,3.0259607332278775,2.5825811854471015,1.9833441890760213,2.0573183213920165,1.572066623243696,81.54926956359915
2024-09-30,44.284916720945375,16.693495859309575,3.147389969293756,2.526286405508514,3.6805620173071554,3.0259607332278775,2.481157532334605,1.9833441890760213,2.0573183213920165,1.572066623243696,81.4524983716386
2024-10-02,44.284916720945375,16.693495859309575,3.147389969293756,2.526286405508514,3.7131292453708014,3.0724853447473714,2.392760770447567,2.043360937936168,2.0573183213920165,1.5274029961849818,81.45854657113613
2024-10-03,44.29887410440123,16.693495859309575,3.147389969293756,2.562575602493719,3.527030799292826,3.071554852516982,2.3741509258397695,2.0694147203870847,2.0573183213920165,1.5069321671164047,81.30873732204336
2024-10-04,44.36354331441332,16.693495859309575,3.147389969293756,2.609100214013213,3.2906857727737973,3.0710896064017867,2.2215502000558294,2.141062622127105,2.0573183213920165,1.4487764027170373,81.04401228249745
2024-10-07,44.36354331441332,16.688843398157626,3.147389969293756,2.609100214013213,3.2906857727737973,3.0710896064017867,2.2959895784870197,2.141062622127105,2.0573183213920165,1.4087652368102725,81.07378803386992
2024-10-08,44.36354331441332,16.735368009677117,3.147389969293756,2.609100214013213,3.2906857727737973,3.0710896064017867,2.3104122080580627,2.141062622127105,2.0573183213920165,1.309202568158556,81.03517260630873
2024-10-09,44.3658695449893,16.725597841258026,3.1390155392202477,2.7100586210105146,3.3088303712664,3.117148971806085,2.4220712757048477,2.2131757699823207,2.0573183213920165,1.1793989020191682,81.23848515864893
2024-10-10,44.356564622685404,16.725597841258026,3.4125802549548707,2.736577649576626,3.021308272075928,3.117148971806085,2.4220712757048477,2.2131757699823207,2.0573183213920165,1.1789336559039731,81.2412766353401
2024-10-14,44.356564622685404,16.725597841258026,3.4125802549548707,2.736577649576626,3.021308272075928,3.117148971806085,2.4220712757048477,2.2131757699823207,2.0573183213920165,1.1780031636735835,81.2403461431097
2024-10-15,44.356564622685404,16.725597841258026,3.4125802549548707,2.736577649576626,3.0208430259607333,3.1176142179212807,2.4220712757048477,2.2131757699823207,2.0573183213920165,1.1780031636735835,81.2403461431097
2024-10-16,44.3658695449893,16.725597841258026,3.4125802549548707,2.736577649576626,3.0208430259607333,3.1176142179212807,2.4220712757048477,2.2131757699823207,2.0573183213920165,1.1780031636735835,81.2496510654136
2024-10-17,44.3658695449893,16.725597841258026,3.4125802549548707,2.6495766260351727,3.0482925467572346,3.1548339071368754,2.4220712757048477,2.2131757699823207,2.0573183213920165,1.1384572438820135,81.18777333209268
2024-10-21,44.3658695449893,16.725597841258026,3.4125802549548707,2.6495766260351727,3.0478273006420395,3.1552991532520704,2.4220712757048477,2.2206197078254397,2.0573183213920165,1.1384572438820135,81.1952172699358
2024-10-23,44.3658695449893,16.725597841258026,3.4125802549548707,2.6495766260351727,3.044570577835675,3.1552991532520704,2.4220712757048477,2.2206197078254397,2.0573183213920165,1.1384572438820135,81.19196054712943
