date,BNP PARIBAS,THE HONGKONG AND SHANGHAI BANKING,SINOPAC SECURITIES (ASIA) LTD,EAST ASIA SECURITIES CO LTD,BANK OF CHINA (HONG KONG) LTD,SHANGHAI COMMERCIAL BANK LTD,PHILLIP SECURITIES (HONG KONG) LTD,HANG SENG BANK LTD,EVERBRIGHT SECURITIES INVESTMENT,INTERACTIVE BROKERS HONG KONG LTD
2025-03-11,37.18718047087099,22.765422224541645,12.017177203909487,9.061493567029485,5.785445326386192,3.19628690451011,2.662637571197089,2.381060983722697,2.3058991057912857,2.6373966420410175
2025-03-12,37.19135266775057,22.76797637955864,12.01852546501981,9.079339390743959,5.758045798106413,3.19664551030061,2.6629363044709033,2.381328125653883,2.306157814973643,2.637692543421569
2025-03-14,37.19135266775057,22.76797637955864,12.01852546501981,9.096168564776848,5.741216624073523,3.19664551030061,2.6629363044709033,2.381328125653883,2.306157814973643,2.637692543421569
2025-03-17,37.19135266775057,22.76797637955864,12.01852546501981,9.112997738809737,5.724387450040633,3.19664551030061,2.6629363044709033,2.381328125653883,2.306157814973643,2.637692543421569
2025-03-19,34.27070271864505,20.97999922131306,11.07470645146263,8.397350835083845,5.274849298955346,2.9456118189376292,2.453814983942322,2.19432159402468,2.1250544341661857,10.283588643469253
2025-03-20,34.291974130471544,20.9930212537826,11.081580388181134,8.402562969463787,5.216054540428479,2.947440124665586,2.4553380373065314,2.1956835829716086,2.1263734298224457,10.289971542906285
2025-03-21,34.28133512485515,20.908946296063537,11.078142353510403,8.399956093747502,5.323022961617377,2.9465256881877973,2.4545762743625357,2.1950023772211846,2.125713727386641,10.28677910304788
2025-03-24,34.28842706161947,20.913271825521484,11.080434139543565,8.427553153475058,5.277577379522606,2.9471352494484364,2.4550840637954034,2.1954564674134165,2.1261534835186233,10.288907176141933
2025-03-26,34.28488072648989,20.911108837105125,11.079288128011175,8.426681520379994,5.277031537684296,2.946830437295695,2.4548301428195045,2.1952293988348,2.125933582711393,10.298185688668129
2025-03-27,34.28133512485515,20.908946296063537,11.078142353510403,8.441322451857678,5.27648580874343,2.9465256881877973,2.433893095307448,2.1950023772211846,2.125713727386641,10.312633076866739
2025-03-28,34.35772753062765,20.74306470680822,11.102828846693724,8.460133064911405,5.277879276342035,2.9530917155951704,2.43931677406052,2.199893712744191,2.1304506603277664,10.335613711889316
2025-03-31,13.22455862252672,7.957239543237494,4.273565847103613,3.2623556709316195,2.031497101500213,1.1366681476757405,0.9389121457092713,0.8467563328098272,0.8200271576398586,3.98125080012988
2025-04-01,34.4040836793167,20.54531671362196,11.117809010455359,8.528630053237956,5.310946846173321,2.957076087336244,2.442607950142443,2.202861854334963,2.133325107931928,10.357342697449125
2025-04-02,34.41211956046581,20.54752029374532,11.120405835665972,8.53062211493945,5.312187342448207,2.957766781854028,2.4431784785530866,2.2033763844184944,2.1338233960764263,10.338999811833213
2025-04-03,34.41390582165268,20.558968454462967,11.12098307268538,8.53106492169993,5.312463086987877,2.9579203133443794,2.443305298840375,2.2034907570803894,2.133934158388099,10.323964114857919
2025-04-09,37.45991131801911,22.375835971671723,12.105311202713684,9.334184062470598,5.771373467778431,3.219728478304022,2.65956442990612,2.39852368917601,2.3228105738993117,2.3527568060609907
2025-04-10,37.44721618937968,22.36825282195032,12.101208724156432,9.3649106220386,5.769417554749764,3.2186373153573444,2.658663106027485,2.397710831758375,2.3220233755850836,2.3519594589969084
2025-04-11,37.440871851288634,22.36446317420479,12.099158527445733,9.380266093244206,5.768440095294016,3.2180920111825877,2.6582126731427134,2.397304609622014,2.3216299764796466,2.3515609880956574
2025-04-14,37.43558654479937,22.35848283344194,12.097450560779418,9.395881626979117,5.767625798714874,3.2176377321621277,2.657837428977807,2.3969661963056703,2.3213022457037953,2.35122903213588
2025-04-15,37.43135937386411,22.353135183768224,12.09608453459628,9.40893547264541,5.766974526960053,3.2172744012794845,2.6575373099155084,2.3966955344362297,2.321040127695486,2.350963534839213
2025-04-17,37.42959303446526,22.353766222303946,12.096426012219439,9.409201090904977,5.767137331109498,3.2173652263074057,2.657612333326716,2.396763194172915,2.321105651647786,2.3510299035420537
2025-04-22,37.412694213549194,22.34367387927894,12.090964682818482,9.421883606039911,5.764533567267689,3.215912640949855,2.6564124668241904,2.3956810965941555,2.320057712155141,2.378186134522443
2025-04-24,37.41975769074687,22.341152217274555,12.08960012091153,9.420820271244235,5.763882993626662,3.2155496995302872,2.656112669466703,2.3954107248536554,2.3197958751174035,2.3779177372281044
2025-04-25,37.442329287683066,22.341152217274555,12.08960012091153,9.420820271244235,5.741311396690467,3.2155496995302872,2.656112669466703,2.3954107248536554,2.3197958751174035,2.3779177372281044
2025-04-29,37.44409427104568,22.340521890705226,12.089259028558969,9.420554475046076,5.741149413052339,3.215458976975296,2.6560377307003225,2.3953431414537643,2.319730425092209,2.3778506473701206
2025-04-30,13.23852162448118,7.897398106289802,4.273565847103613,3.330175966139002,2.02950238693529,1.1366681476757405,0.9389121457092713,0.8467563328098272,0.8200271576398586,0.7607841350616444
2025-05-02,37.52066299228599,22.382832559948316,12.112154851792363,9.43839604412088,5.7689828447216,3.2215487282311126,2.661067995188798,2.3998796769867106,2.3241237578545038,2.1703505488697252
