date,BOCI SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,TIGER BROKERS (HK) GLOBAL LTD,BRIGHT SMART SECURITIES INTERNATIONAL,OPEN SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,EVERBRIGHT SECURITIES INVESTMENT,UOB KAY HIAN (HONG KONG) LTD
2024-08-05,62.94471944784094,2.018822153956115,3.161043181921813,2.9608324929757743,25.629808383238473,1.1604770258816444,0.8696879313240088,1.2545300181589614,7.936470227776378e-05
2024-08-06,62.859576722006715,2.016091376495033,3.1567673691872513,2.956827496982435,25.595139998543143,1.2941731719601577,0.8685115403296951,1.2528330671466463,7.925734891839979e-05
2024-08-08,62.859576722006715,2.0144005530514404,3.158458192630844,2.956827496982435,25.595139998543143,1.2941731719601577,0.8685115403296951,1.2528330671466463,7.925734891839979e-05
2024-08-09,62.85532563168141,2.022717867917769,3.156553882175054,2.9566275315766606,25.593409041102817,1.294085649146014,0.8684528043152475,1.252748340096152,7.925198887357025e-05
2024-08-12,62.85426294894053,2.019302309198013,3.1615725564681743,2.956577544451187,25.592976338323936,1.2940637702921418,0.8684381215529335,1.2527271601241083,7.92506489756394e-05
2024-08-13,62.851075116305786,2.019199894540699,3.166483992619328,2.9564275932157233,25.5916783177703,1.293998138169119,0.8683940762447039,1.2526636245047864,7.924662955367379e-05
2024-08-15,62.8500125772841,2.0242374571796757,3.1630493287453767,2.956377612850602,25.591245673510947,1.2939762622741842,0.868379395468114,1.2526424473971616,7.924528983695324e-05
2024-08-20,62.79374937300513,2.1119451618608207,3.1602177733768095,2.953731069584552,25.56833644208778,1.2928178973385056,0.8676020239877378,1.2515210844090514,7.917434961359591e-05
2024-08-21,62.786325913670325,2.1083177820748067,3.1716661451101227,2.953381880330845,25.56531376056722,1.2960427669962509,0.8674994563212395,1.2513731299395456,7.916498964432216e-05
2024-08-23,62.78738630039806,2.108353389066638,3.170030829162033,2.9534317594550377,25.56574552845629,1.2960646556245263,0.8675141073602421,1.2513942641505242,7.916632664729372e-05
2024-08-26,62.78314496837672,2.1031446656651362,3.181638064204177,2.953232253066377,25.564018544398685,1.2959771055472014,0.867455506173295,1.251309731589502,7.916097890635392e-05
2024-08-27,62.77784410907719,2.1046557195009874,3.1813694345308967,2.9529829079808416,25.561860142402377,1.3026221844434602,0.8673822658220967,1.251204081946901,7.915429524609119e-05
2024-08-28,62.77890420932658,2.1030026063627685,3.1814231568365736,2.9530327736294892,25.562291793643293,1.3026441812183127,0.8673969129029158,1.2512252104481763,7.915563188785264e-05
2024-08-29,62.77996434537941,2.0929060274115936,3.1899202909379554,2.9530826409622812,25.562723459462646,1.3026661787360763,0.8674115604784202,1.2512463396630376,7.915696857475736e-05
2024-08-30,62.76830481768846,2.112777752293968,3.18763948890599,2.9525341929154396,25.55797593714179,1.3024242468945815,0.867250464351426,1.2510139575408488,7.914226750130734e-05
2024-09-02,62.7596300122199,2.12610521684053,3.185682190279746,2.952284965687179,25.555818555351586,1.3023143075801267,0.8671772586185487,1.2509083578353817,7.913558700019243e-05
2024-09-03,62.756451600293225,2.1344382437056186,3.1821445732053575,2.9521354495452883,25.554524301091693,1.3022483528999176,0.8671333411107367,1.2508450065689234,7.91315792408494e-05
2024-09-04,62.749036557624315,2.1460016335680976,3.181768584168577,2.9517866374349064,25.551504884231047,1.3020944846225366,0.8670308842228787,1.2506972118982658,7.912222938084988e-05
2024-09-05,62.744800177061485,2.1526080581351734,3.181553773179837,2.9515873532351407,25.549779823503727,1.3020065762167947,0.866972348299671,1.250612773480576,7.911688759565245e-05
2024-09-09,62.74585921857421,2.1509565356235756,3.1816074732077473,2.95163717176236,25.550211066848156,1.3020285522054051,0.8669869815394715,1.2506338820160998,7.911822297433059e-05
2024-09-10,62.744800177061485,2.1526080581351734,3.181553773179837,2.9515873532351407,25.549779823503727,1.3020065762167947,0.866972348299671,1.250612773480576,7.911688759565245e-05
2024-09-11,62.750095742151025,2.144349888033298,3.1818222914481913,2.951836462689668,25.551936185810998,1.3021164635788058,0.8670455194387663,1.2507183232843067,7.912356493985886e-05
2024-09-12,62.75115496243578,2.14269808673564,3.181876000540961,2.9518862896265285,25.552367501951668,1.3021384432770837,0.867060155148738,1.2507394353830668,7.912490054395626e-05
2024-09-13,62.75115496243578,2.1410100888573687,3.1835639984192325,2.9518862896265285,25.552367501951668,1.3021384432770837,0.867060155148738,1.2507394353830668,7.912490054395626e-05
2024-09-17,62.74268220128114,2.157598705877065,3.1797586085999114,2.9514877212256345,25.548917380485236,1.3019626264649988,0.8669430833019224,1.2505705585471103,7.911421697352487e-05
2024-09-24,63.01601851726581,2.166998209706783,3.1936111165466867,2.5286992479344588,25.66022035175088,1.3076345814306156,0.8707198907357827,1.256018625753666,7.945887531216876e-05
2024-09-25,63.00747408543291,2.180263525962458,3.193178090260225,2.5283563779966514,25.65674104587324,1.3074572773925903,0.8706018285838569,1.255848320396693,7.944810136992996e-05
2024-09-26,62.97011942407935,2.229787573000353,3.1912849801501206,2.526857414617273,25.641530169907874,1.306682137228028,0.8785551228577491,1.2551037771595486,7.940099970516821e-05
2024-09-27,62.971186085439946,2.239988843864701,3.187951204485398,2.52690021747667,25.641964516066157,1.2982346879009852,0.8785700048495776,1.255125037571866,7.940234469195167e-05
2024-09-30,56.62045909343435,2.0110368550312323,2.866442129905598,2.272059004934472,23.05593864767484,1.1673060110419498,0.7899650635897083,1.1285440256843877,7.139451372971568e-05
2024-10-03,62.97131942065089,2.230677025313807,3.186264034380907,2.5269055679360544,25.642018810370594,1.3092479185610562,0.8783601250998234,1.2551276951740498,7.940251281850347e-05
2024-10-04,62.976653292139204,2.2020668869521294,3.235661769964798,2.5237314773848474,25.644190771102775,1.2924181784941593,0.8699642062328227,1.2552340084907958,7.940923846445021e-05
2024-10-07,62.937204026776996,2.2633285833677164,3.2336349159941116,2.5221505843467162,25.628126969140553,1.2526695343943473,0.908358310323753,1.2544477161601615,7.935949564776125e-05
2024-10-08,62.862705321442505,2.3401264163050985,3.2839192197724154,2.505637128680626,25.597790980930196,1.232585766469779,0.9241930731858157,1.252962827655677,7.926555789229246e-05
2024-10-09,62.78838277567379,2.4336326461776907,3.2935486380970533,2.5077417130331283,25.567526725167898,1.2311284809206786,0.9264783987703915,1.2514814503170986,7.91718422619484e-05
2024-10-10,62.766120269681025,2.4766681789458387,3.294069264454362,2.5068525578670493,25.544954194698466,1.2340687678535815,0.9261499027972036,1.2510377199317013,7.91437707695019e-05
2024-10-14,62.77310797729023,2.4819429059501923,3.2960359163225212,2.507064204282717,25.528536909476017,1.2341729567619335,0.9279166379834222,1.251143341480307,7.915045265246834e-05
2024-10-15,62.762941200349076,2.476542737070201,3.2955907365916484,2.5067255871692877,25.525088892682675,1.2340062629519475,0.9480510878609745,1.2509743555620148,7.913976218121593e-05
2024-10-16,62.78052851078266,2.4045541419267193,3.2964255472599944,2.5073605693105927,25.531554688414378,1.2343188507929317,0.9938872900894272,1.2512912416141133,7.915980918433005e-05
2024-10-17,62.782648985455204,2.401257758860079,3.2965368873052077,2.5074452579028725,25.532417042019095,1.2343605411374228,0.9939208596192798,1.2513335052179528,7.916248288546702e-05
2024-10-18,62.782648985455204,2.404635358129859,3.2931592880354277,2.5074452579028725,25.532417042019095,1.2343605411374228,0.9939208596192798,1.2513335052179528,7.916248288546702e-05
2024-10-21,62.787950798874434,2.3963937113966516,3.2934373858281636,2.507657004414547,25.534573180912346,1.234464779320853,0.9940047933658855,1.2514391767191893,7.916916792856163e-05
2024-10-28,62.787950798874434,2.3980826536457944,3.291748443579021,2.507657004414547,25.534573180912346,1.234464779320853,0.9940047933658855,1.2514391767191893,7.916916792856163e-05
2024-10-29,62.71803888274382,2.5067585536056836,3.2863961493492013,2.506551888550091,25.506141436987896,1.233090251294058,0.992898008085222,1.2500457483678549,7.908101617081306e-05
2024-11-01,62.721213319406075,2.5018239905121598,3.286562488358026,2.5066787562001736,25.50743241534009,1.2331526634321175,0.9929482630341152,1.2501090186984296,7.908501880994993e-05
2024-11-07,62.69794157678062,2.5379991908704316,3.285343059837694,2.50574869155742,25.49796827440929,1.2326951210810928,0.9925798448356338,1.2496451849522814,7.905567552869194e-05
2024-11-11,62.655673531155365,2.6037035536186885,3.283128233850499,2.5040594319524536,25.48077872624758,1.231864095176421,0.9919106935188101,1.248802732100328,7.900237985715716e-05
2024-11-12,62.64405980787087,2.621756725376566,3.2825196801367404,2.5035952847860177,25.476055662931486,1.2316357594500744,0.9917268350480886,1.2485712566640241,7.898773614292079e-05
2024-11-13,62.63034004807025,2.643083665418937,3.281800771086299,2.5030469690151276,25.47047611771308,1.2313660172457326,0.9915096356199798,1.2482978053936575,7.897043693258228e-05
2024-11-14,62.59553994021092,2.6971793510993085,3.2799772615744716,2.5016561685750878,25.456323626836543,1.230681817380594,0.9909587102659637,1.2476041974995455,7.892655756483746e-05
2024-11-15,62.58289494191279,2.716835607802004,3.2793146695282953,2.501150806084017,25.45118116510132,1.2304332059060197,0.9907585255368792,1.2473521675151538,7.891061351855176e-05
2024-11-18,62.56709587656337,2.716149742065829,3.278486805831461,2.5005193900226352,25.44475600891734,1.2301225827773477,1.0157534299385276,1.2470372731909682,7.889069251711998e-05
2024-11-20,62.565412875123,2.7195157449465595,3.2768038043910956,2.5005193900226352,25.44475600891734,1.2301225827773477,1.0157534299385276,1.2470372731909682,7.889069251711998e-05
2024-11-21,62.55277970492193,2.7357932380749848,3.279507477374853,2.500014486664796,25.43961821922471,1.2298741971719107,1.015548329622346,1.2467854721815073,7.887476295636031e-05
2024-11-22,62.55277970492193,2.7341105764652496,3.279507477374853,2.500014486664796,25.43961821922471,1.2298741971719107,1.0172309912320816,1.2467854721815073,7.887476295636031e-05
2024-11-25,62.54541271138352,2.745565817659513,3.279121241774949,2.4997200538569166,25.43662213329655,1.2297293518859558,1.0171111894554885,1.2466386352134193,7.88654736830173e-05
2024-11-26,62.44350556374892,2.860352656195552,3.273778469571345,2.4956471837689205,25.395177469416485,1.2277257163644906,1.0574470329277716,1.244607448881147,0.0017584591253630077
2024-11-27,62.44140787943158,2.841780244525526,3.2736684925017987,2.4938836809861704,25.39432436123441,1.2276844729884504,1.0574115097770875,1.2445656383917583,0.025273720163218577
2024-11-28,62.440359090123145,2.816537950270531,3.27361350673785,2.4938417927804117,25.393897828637062,1.2276638523395393,1.0842679492546656,1.244544734200461,0.025273295656334578
2024-11-29,62.43511567201235,2.807903949681278,3.2733386056226244,2.4936323728569483,25.39176538055831,1.2275607594846754,1.100971862671479,1.2444402237765284,0.025271173335801915
2024-12-02,62.43511567201235,2.794467977980416,3.2733386056226244,2.4936323728569483,25.39176538055831,1.2275607594846754,1.1144078343723416,1.2444402237765284,0.025271173335801915
2024-12-03,62.425679738265686,2.7772532185282723,3.2711646573076667,2.493255505614763,25.42151272914722,1.227375235971636,1.1142394118687757,1.244252149239037,0.025267354056943685
2024-12-04,62.40995951851407,2.7597656447351495,3.2736985424560245,2.492627646621324,25.415111008441954,1.2304237942315102,1.1492140358691805,1.2439388179738515,0.025260991156932304
2024-12-05,62.40995951851407,2.744656266846891,3.280413821517473,2.492627646621324,25.415111008441954,1.2304237942315102,1.1576081346959908,1.2439388179738515,0.025260991156932304
2024-12-06,62.41100728684017,2.7178407782492737,3.282147742627867,2.4926694940494754,25.43232616901409,1.2304444511761583,1.1643429609772045,1.2439597018151987,0.02526141525056454
2024-12-09,62.41100728684017,2.7211984741496607,3.282147742627867,2.4926694940494754,25.43232616901409,1.2304444511761583,1.160985265076818,1.2439597018151987,0.02526141525056454
2024-12-10,63.25849440832461,2.742835172186132,3.3267164503544095,2.521412839034602,24.431673620528578,1.2471528151556268,1.185258660020948,1.260851591127107,0.025604443267993097
2024-12-12,63.25634161126856,2.7376370667148473,3.3317079983825137,2.521327030951629,24.434245342667733,1.2471103723669705,1.185218323598499,1.260808682145177,0.025603571904066338
2024-12-13,63.25634161126856,2.729129130048906,3.3317079983825137,2.521327030951629,24.434245342667733,1.2471103723669705,1.19372626026444,1.260808682145177,0.025603571904066338
2024-12-17,63.25418896073444,2.7324393150327393,3.3315946183984737,2.5212412287088553,24.43341383091811,1.2470679324670202,1.1936856370572437,1.260765776083683,0.025602700599445628
2024-12-23,63.25418896073444,2.7324393150327393,3.3196839124082853,2.5212412287088553,24.43341383091811,1.2470679324670202,1.2055963430474321,1.260765776083683,0.025602700599445628
2024-12-27,63.25203645670724,2.728943388628783,3.311063587829838,2.5211554323056844,24.432582375760223,1.2470254954554811,1.2208685610162948,1.2607228729423268,0.02560182935412492
2024-12-30,63.25203645670724,2.7272419171036906,3.311063587829838,2.5211554323056844,24.432582375760223,1.2436225524052964,1.225972975591572,1.2607228729423268,0.02560182935412492
2025-01-02,63.24557982351779,2.709950547631294,3.295413920927015,2.520898078127829,24.43008834977927,1.2434956060633786,1.26838027694343,1.260594181036103,0.02559921597390226
2025-01-03,63.24557982351779,2.7133531433162985,3.303920410139527,2.520898078127829,24.43008834977927,1.234989116850867,1.2649776812584252,1.260594181036103,0.02559921597390226
2025-01-06,63.24295891126654,2.7132954417702844,3.2902400564206418,2.520844469287118,24.429568825120075,1.2349628538553816,1.2819633971639266,1.2605673735291916,0.02559867158684299
2025-01-07,63.23757972776366,2.713064660125496,3.267845681771476,2.5206300567230007,24.427490947426353,1.2603745674551299,1.2869577095625389,1.260460154902222,0.025596494270122422
2025-01-08,63.223071032460645,2.7690131032269916,3.231902311840322,2.5204585529312618,24.425828899753395,1.2602888115082171,1.2834681424638272,1.2603743931319353,0.025594752683406496
2025-01-09,63.22414647596148,2.769060204974771,3.231957287473107,2.520501426691198,24.424543360316385,1.2603102494008944,1.283489974643913,1.260395832480382,0.02559518805786679
2025-01-13,63.225221956050184,2.7691073083250077,3.2320122649762277,2.52054430190975,24.423257777143803,1.2603316880229143,1.283511807566755,1.2604172725582203,0.025595623447139042
2025-01-14,63.23490292361025,2.769531310601202,3.215493951176318,2.5209302445267245,24.43040007518131,1.2605246684476434,1.283708337302636,1.2606102660875473,0.023898223066365
2025-01-17,63.238130571647346,2.764568454379377,3.215658077034981,2.5210589183315255,24.43164705634523,1.2605890083894116,1.283773860589674,1.2606746103984068,0.023899442884048015
2025-01-23,63.22629747272861,2.757246797114389,3.0755671462023173,2.520587178586993,24.597184216637643,1.2603531273743136,1.278430377162366,1.260438713365488,0.02389497082788201
2025-01-24,63.23920652754816,2.7884355864601433,1.985575039790458,2.5211018125188613,24.76043976531294,1.2623118918345662,1.294004315201573,1.260696059961729,0.8882290013715589
