date,ACER KING SECURITIES INTERNATIONAL LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,ABCI SECURITIES CO LTD,BRIGHT SMART SECURITIES INTERNATIONAL,FIRST SHANGHAI SECURITIES LTD,CMB WING LUNG BANK LTD,CCB INTERNATIONAL SECURITIES LTD
2024-11-15,36.21860192845455,10.115274945275154,12.984976919732679,11.690872624730488,7.068499594768646,6.328114814569215,4.890088894652487,3.376747598088756,4.177969023045294,3.1488536566827334
2024-11-18,36.16006428970609,10.09892632111353,12.969392036007212,11.828198759460355,7.057075264348893,6.317887117218948,4.882185379830782,3.37128999286611,4.1712164586625935,3.1437643807854814
2024-11-19,36.16201770499868,10.115678282062468,12.92147344989209,11.828837734661157,7.057456497043391,6.318228417975849,4.88244912204943,3.3714721144844537,4.198452465668139,3.1439342111643365
2024-11-20,36.14834822837224,10.111854490233004,12.93278932658342,11.845966727136181,7.054788732832458,6.315840086760908,4.88060352469648,3.3701976762149517,4.196865423476112,3.142745783694244
2024-11-22,35.808022954026555,10.91532895419294,12.811031202316766,11.777234712179418,6.988370126488847,6.2563784483847655,4.834654184963962,3.3384683302013816,4.157353261879876,3.1131578253654864
2024-11-25,35.808214501198606,10.915387343353263,12.811099732120853,11.776762783829097,6.9884075092434506,6.2564119155102915,4.8346800468870885,3.3384861886061428,4.157375500730134,3.1131744785210755
2024-11-26,35.800630799077055,10.902379314014025,12.835127251907224,11.774054696664386,6.986927457763857,6.255086890932053,4.8390042741114945,3.3377791417694334,4.156495024061745,3.112515149698726
2024-11-27,35.77384546446769,10.856813340118547,12.809491819971349,11.765245578285183,7.104615346071755,6.250406956762049,4.83538382537176,3.335281880431604,4.158729362028179,3.1101864264918837
2024-11-28,35.77178083235367,10.861530594093297,12.808752539979713,11.76456656534892,7.104205314194811,6.250046224200003,4.835532265731373,3.3350893898008014,4.158489347400653,3.1100069268967645
2024-11-29,35.75462302306593,10.85632089901606,12.855914791195461,11.758923732233423,7.100797807017768,6.247048411436448,4.8278716446324115,3.3334897258652565,4.156494742561654,3.108515222975584
2024-12-02,35.749200147892424,10.854674329478998,12.869131865135575,11.757140265644123,7.099720834674502,6.246100926583475,4.82713940518842,3.332984138135696,4.155864330317238,3.108043756949547
2024-12-03,35.74923833140286,10.854685923292813,12.869145610579636,11.757046013964604,7.099728417844571,6.246107598007142,4.82714456102763,3.332987698076452,4.155868769171488,3.108047076632805
2024-12-04,35.75764068706218,10.910654422519485,12.773882567585545,11.78117624545649,7.101397109152013,6.247575657746996,4.828279113463256,3.3337710699566516,4.156845547673685,3.1087775793837076
2024-12-06,35.76910481205695,10.882091816772043,12.761947639689982,11.784953364820861,7.1036738618273185,6.249578669883103,4.8298270901810385,3.33483989797538,4.174208573722158,3.109774273071161
2024-12-10,35.77499258529328,10.889227381360737,12.73732673026462,11.786465681547828,7.104843162011459,6.250607381734412,4.835966421778617,3.3353888292724285,4.174895669293948,3.1102861574426663
2024-12-12,35.77881685275219,10.890391415646082,12.706618986833911,11.78238073937948,7.10560265400689,6.251275557817228,4.836483375876513,3.3357453749497528,4.202066402594931,3.110618640143017
2024-12-13,35.779581804359445,10.890624252367633,12.706890654526468,11.780494645439619,7.1057545718915165,6.251409210176527,4.8365867799590765,3.335816693232759,4.202156242833686,3.1106851452132696
2024-12-16,35.76268399658645,10.97630302747184,12.754314297709527,11.795446130564123,7.102398700503906,6.24845682488255,4.834302580156741,3.334241269865421,4.08263712637532,3.109216045884118
2024-12-17,35.77988779416104,10.954857980545475,12.739069620206886,11.801120382182138,7.105815340864266,6.251462672720455,4.836628142830149,3.3358452213998495,4.084601097052111,3.1107117480376294
2024-12-19,35.777975443761825,10.959617232834619,12.738388747057868,11.800489640202063,7.1054355518363606,6.2511285468225015,4.836369636492369,3.335666928360542,4.084382784781723,3.1105454878501337
2024-12-20,35.78562607214827,10.96730670282153,12.719729050643569,11.803013012748876,7.106954951585974,6.25246526475901,4.832057921228453,3.33638021489432,4.085256173912515,3.1112106352574846
2024-12-23,35.78566433351102,10.967318428873195,12.719635732111122,11.803025632323044,7.106962550217361,6.252471949785035,4.832063087579898,3.3363837820934354,4.085260541796651,3.1112139617092414
2024-12-27,35.791404464646774,11.027892086960547,12.641474456000406,11.804918874105475,7.108102528970722,6.253474865605736,4.838184935095777,3.3369189483614123,4.085915830210891,3.11171301004226
2024-12-30,35.79335652874257,11.02849354847113,12.58858636832175,11.842992143627027,7.108490205060655,6.253815930281507,4.838448809823296,3.3371009440044195,4.096832798719888,3.111882722947752
2025-01-02,35.79523224188532,11.034418826543451,12.525077962099926,11.897193124841772,7.108862718001487,6.254143654917317,4.838702363636162,3.337275821263956,4.09704748892694,3.1120457978836678
2025-01-03,35.78566433351102,11.036815287016465,12.548459624592084,11.888667145204213,7.106962550217361,6.252471949785035,4.837408999744765,3.3363837820934354,4.095952366126385,3.1112139617092414
2025-01-06,35.77610153868966,11.033865983097236,12.571828790793054,11.885490205870363,7.105063397974791,6.250801138092819,4.83611632708958,3.3354922196717873,4.094857828612416,3.1103825701082948
2025-01-07,34.11093866821202,15.22056729559083,11.991781321355187,11.332291949575223,6.774365327087925,5.959863849840905,4.611024128699223,3.1802450697564155,3.853309466157163,2.9656129237251063
2025-01-08,34.12137106578663,15.225222312882595,11.964865124881682,11.335757787211636,6.77643718072688,5.96168659854263,4.612434351894915,3.1812177073397763,3.8544879519420308,2.966519918791224
2025-01-10,34.13111372912346,15.2346683092236,11.942787729432384,11.330836492064636,6.778372054502839,5.963388836865272,4.613751338687946,3.1821260393368704,3.8555885225603457,2.9673669482026463
2025-01-14,34.13274965010998,15.235398514332271,11.943360153093655,11.33137958460358,6.778696945193087,5.963674665011005,4.609179429102796,3.1822785601954275,3.8557733228053506,2.967509175552852
2025-01-20,34.131009313959076,15.239720431019158,11.942751193614834,11.330801828350925,6.778351317856565,5.963370593445775,4.608944419568883,3.1821163044592997,3.85557672740146,2.9673578703240238
2025-01-22,34.104925551823,15.253548017856245,11.836822445594814,11.367996034264536,6.773171134000197,5.958813238031586,4.605422150161829,3.2815810860446866,3.8526302002322854,2.965090141990819
2025-01-23,34.11883192829048,15.259767693688076,11.800873669346116,11.37263136567123,6.775932913014344,5.961242960391236,4.607300023611941,3.282919159688089,3.8542011207104148,2.966299165588067
2025-01-24,34.13111372912346,15.290754491618577,11.74872953834576,11.376725186751436,6.778372054502839,5.963388836865272,4.608958519465102,3.284100916418647,3.8504897787062573,2.9673669482026463
2025-01-27,34.162467149619,15.315007693570282,11.657453567815965,11.387176039643998,6.784598782144564,5.968866907087782,4.613192387004677,3.287117747272731,3.85402690398449,2.970092821856519
2025-02-03,34.16421069539292,15.315789323796949,11.658048527887608,11.387757205593573,6.7849450469059045,5.969171539438408,4.613427829956014,3.287285511510353,3.8491199133875544,2.9702444061307176
2025-02-04,34.169442400699864,15.31813469325389,11.644520363561972,11.389501059427573,6.785984053289683,5.970085623088676,4.6141343030273925,3.287788906984914,3.8497093448618394,2.970699251804193
2025-02-05,34.209605436084075,15.351471159540692,11.525335218946669,11.402888369899134,6.7939603531207675,5.977102909391304,4.619557793323394,3.2916534003137357,3.8542343239593455,2.974191035420879
2025-02-06,34.213172281697304,15.342849767534746,11.526536901656618,11.403872845662685,6.794668721643967,5.97772610872437,4.620039448964848,3.291996602737193,3.854636183572034,2.9745011378062283
2025-02-07,34.20617916723613,15.395923249212768,11.478191278162804,11.396431955717025,6.793279902866654,5.981614229286191,4.619095120727298,3.3015436395135813,3.853848302465425,2.9738931548121252
2025-02-10,34.213172281697304,15.342849767534746,11.480537880658893,11.398761843329604,6.794668721643967,5.98283711105745,4.620039448964848,3.3022186074033546,3.8904131999035982,2.9745011378062283
2025-02-11,34.20617916723613,15.2732842655441,11.396431955717025,11.365772209799859,6.793279902866654,5.986724186939052,4.823493426841742,3.3015436395135813,3.8793980907297305,2.9738931548121252
2025-02-12,34.20631900150938,15.273346702467993,11.396478544135228,11.365818672881545,6.7933076736782825,5.986748660564759,4.823104346916689,3.301557136167305,3.879413949642531,2.9739053120362917
2025-02-13,34.19265560531924,15.267245906087771,11.294875515938712,11.411438647608598,6.7905941500693014,5.984357309456899,4.821177802714274,3.376857420988713,3.88808022861575,2.9727174132007432
2025-02-14,34.22433221864527,15.281389722546573,11.212697695041925,11.422010383647663,6.796885063171479,5.989901312083798,4.825644217572349,3.379985794754604,3.8916822072220367,2.9754713853143007
2025-02-17,34.22783213050086,15.282952456239023,11.218957540961092,11.40783886539326,6.797580138782061,5.990513862431953,4.826137706511739,3.380331445102993,3.89208018561379,2.975775668463228
2025-02-18,34.227867133234355,15.282968085190044,11.218559958106141,11.408157323353162,6.797587090256087,5.990519988568117,4.826142641910841,3.3803349019634874,3.892084165808766,2.9757787116090006
2025-02-19,34.233293422590776,15.316075008139713,11.173801009789551,11.409965907055417,6.798664740649365,5.991469691181105,4.826907750830671,3.3808708008329162,3.892701194465592,2.976250474464893
2025-02-20,34.22979239383196,15.334962578339487,11.11129644653996,11.459933864841936,6.797969443223997,5.990856945353892,4.826414104407488,3.3805250401794655,3.892303089069681,2.9759460942121394
2025-02-21,34.22993242123316,15.335025310678988,11.111341900685504,11.459571664708756,6.797997252390458,5.990881452780622,4.826433848325781,3.3805388692477414,3.8923190117220887,2.9759582682268957
2025-02-24,34.229967428262476,15.335040993844059,11.111250994053815,11.459583384438618,6.798004204717626,5.990887579668634,4.826438784330594,3.3805423265324896,3.8923229924055462,2.9759613117461474
2025-02-25,34.23784583079615,15.353914586486303,11.093349617409556,11.434090147955553,6.799568839964873,6.002495824649829,4.8275496421666935,3.3813203954361883,3.8932188532441376,2.9766462618907163
2025-02-26,34.23434387087617,15.434170778890104,11.128014108631351,11.41757813618324,6.798873357612729,5.879141907331349,4.8577408550059635,3.380974542821513,3.892820641964984,2.9763418006825955
2025-02-27,34.20985019583817,15.438459597805831,11.063836772317215,11.521840325120584,6.794008961926515,5.874935552685745,4.854265283037354,3.3785555540984933,3.8900354422793946,2.9742123148906994
2025-02-28,34.21453627218007,15.440574362993706,11.064534507280602,11.52341859053401,6.776948162014889,5.88085150935296,4.854930221865496,3.3790183497307806,3.8905683005921565,2.9746197234553318
2025-03-03,34.18378548657676,15.416483709513463,11.154679706176557,11.513061759400141,6.770857286536787,5.8755660130805465,4.850566786476984,3.3759814104604193,3.8870715987594977,2.9719462430188397
2025-03-04,34.18392513781961,15.406333424193955,11.307515741528741,11.676521055889557,6.770884947564426,5.5691920251261875,4.85058660252926,3.375995202379397,3.8870874786385707,2.9719583843303
2025-03-05,34.19614904109775,15.442493363779342,11.245047080531357,11.68069648815595,6.773306162868778,5.571183524475021,4.852423303405833,3.377202431761482,3.8884774706064613,2.9730211333180265
2025-03-06,34.187416789765265,15.428335693979447,11.288139963906103,11.667499422304186,6.771576546715365,5.569760879641634,4.85118419955803,3.3763400369813166,3.8874845177879083,2.972261949360742
2025-03-07,34.19614904109775,15.391408770952818,11.347216266184404,11.629611895329427,6.773306162868778,5.571183524475021,4.852423303405833,3.377202431761482,3.8884774706064613,2.9730211333180265
2025-03-10,34.179666288172726,15.302294066232072,11.311110856718996,11.624006351288365,6.7700413878839125,5.56849817995206,4.857437041346801,3.3755745995399757,4.039783109911415,2.971588118953676
2025-03-11,34.17481528537722,15.315438081016364,11.309403404107757,11.621335541479322,6.769080539131867,5.567707862106064,4.856747641969173,3.3750955158157305,4.039209757351616,2.9711663716448933
2025-03-12,34.19331930319148,15.313514580568544,11.276705823955464,11.62251989884167,6.772745670481848,5.570722507967489,4.85937733708635,3.3769229676110943,4.041396795048278,2.972775115247776
2025-03-13,34.23371359416916,15.316262994125498,11.187234738893794,11.636250167217334,6.780746656197959,5.577303483155871,4.865117964382112,3.3809122968643717,4.046171100714478,2.9762870042794236
2025-03-14,34.23546442010543,15.31193198625157,11.18780689127458,11.636845283740046,6.78109344612714,5.577588724999877,4.865366782690755,3.3810852079603686,4.04637803535761,2.9764392214926265
2025-03-17,34.23574456887456,15.36320102716276,11.187080141192327,11.585796764644748,6.781148935807637,5.577634366402513,4.86540659598199,3.3811128753770485,4.046411146864793,2.976463577691627
2025-03-18,34.228742224839195,15.4316453394687,11.031392164268249,11.685693650951059,6.779761966182717,5.576493555380909,4.8644114591363925,3.3804213257737343,4.045583521722835,2.975854792276203
2025-03-19,34.2501083346383,15.436161490840982,10.980973104613016,11.692988041495264,6.783993998362857,5.579974488826129,4.867447899934048,3.3825314369995354,4.048108837469431,2.9777123668204357
2025-03-20,34.29049646754341,15.444118887952223,10.993819546924685,11.655551015720922,6.791993764336042,5.586554460750888,4.873187652076449,3.3865201580832323,3.996534326144318,2.9812237204678254
2025-03-21,34.27030804637019,15.435026211879297,11.066699804410112,11.633330233965227,6.7879949995222955,5.583265394508655,4.870318578283092,3.3845263550676443,3.9890618415474624,2.979468534446026
2025-03-24,34.0471964879044,15.471866460924819,11.23370352346734,11.750869123544382,6.743802804309104,5.546916405704369,4.9199904432191595,3.3624919178887915,3.9630916692607174,2.9600711637769157
2025-03-25,34.029888179937124,15.362328707227077,11.227992733145253,11.897404088039428,6.740374509828263,5.5440965630353025,4.917489306016347,3.3607825540745644,3.961076983231032,2.9585663754656104
2025-03-26,33.99532430371868,15.346725316905724,11.216588553708698,11.986889166671551,6.733528367137705,5.53846546996986,4.9124946527638915,3.357369035006212,3.9570537500715175,2.955561384046158
2025-03-27,33.91829291900968,15.274860466551289,11.64233376516256,11.944526734546855,6.718270591995926,5.525915636336765,4.820292012653717,3.349761436283661,3.8568821798761794,2.948864257583369
2025-03-28,33.91987412620027,15.27557255189304,11.587542822420751,11.945083565977196,6.76925565925532,5.526173244157997,4.82051672562525,3.3499175958782037,3.857061980488511,2.9490017281034597
2025-03-31,33.91671185923117,15.284281877609871,11.58646254412184,11.943969955028546,6.768624578093374,5.525658052531681,4.820067320631626,3.3496052912474963,3.855891721625071,2.948726799879319
2025-04-01,33.93734596244219,15.20739390619875,11.527604099190832,11.91574779375849,6.772742444787548,5.529019728599749,4.822999732446508,3.478388046536969,3.858237552438056,2.950520733600911
2025-04-03,33.925306352172065,15.21213493011924,11.462698580288286,11.911520563978272,6.7703397471934155,5.527058253981732,4.8263567243410685,3.568378034283168,3.8467328065526876,2.94947400709007
2025-04-07,33.87723321346855,15.231065434962227,11.451516422823158,11.894641595390706,6.7607459802762335,5.5192262528405225,4.819517637500309,3.6594770703928017,3.841281875090342,2.9452945172551552
2025-04-08,33.88409246167292,15.15315985138391,11.504453474478279,11.897049947291546,6.762114853419835,5.520343750911448,4.820493462990327,3.6703417023839524,3.8420596335819575,2.945890861885826
2025-04-09,33.67646614779203,15.055277351468426,12.041683125431286,11.834211884824002,6.720679687858211,5.486517594119625,4.7909556705899625,3.647851517079114,3.818517238862857,2.92783978197449
2025-04-10,33.6578402087748,14.996670077992688,12.060163269202958,11.827666562998477,6.716962582581458,5.483483085045052,4.788305866190563,3.726282633394055,3.8164052753060167,2.926220438513928
2025-04-11,33.66542355834326,15.000048933880612,12.062880509327567,11.830331419969987,6.6959452541624245,5.484718552586305,4.789384705385198,3.7271221912392587,3.8172651384201686,2.9268797366852293
2025-04-14,33.6366993626205,14.957101201852948,12.01731346162916,11.820237480275946,6.69023210334773,5.480038851203202,4.785298280527639,3.8646388898204465,3.824057920279178,2.92438244844325
2025-04-15,33.65631718009863,14.910518611218027,12.054489170985535,11.827131357078077,6.694134024605666,5.483234955577089,4.78808919372735,3.8668928499828894,3.816232581673921,2.9029600750528157
2025-04-16,33.61406585033153,14.9118863199066,12.039356255687292,11.812283861302092,6.685730370020844,5.476351434511523,4.78207834190432,3.967490022196954,3.8114417752284786,2.8993157689103626
2025-04-17,33.59382286989203,14.96312787540689,12.032105944038793,11.805170296635001,6.6817041058459985,5.473053479558312,4.77919849039316,3.9651007300693415,3.8091464580941046,2.8975697500663666
2025-04-22,33.59436236628285,14.92823825281276,11.9855261913688,11.805359880499651,6.681811409955553,5.473141373472928,4.779275241418089,4.045461370240173,3.8092076306725926,2.8976162832766046
2025-04-23,33.59604840419392,14.928987473035052,11.981108910339715,11.785877121071685,6.682146757512653,5.47341606015243,4.77951510426045,4.065739652597227,3.8093988076446825,2.8977617091921823
2025-04-24,33.597802063158646,14.924747667809454,11.981734304695477,11.786291561684786,6.682495554681411,5.473701763549033,4.779764587158223,4.065951877579885,3.809597652053074,2.897912967630014
2025-04-25,33.565792915204135,14.975714428592962,12.000404874016459,11.775062578618462,6.676129037356468,5.468486882847047,4.775210831184232,4.062078182063116,3.8059681891893278,2.8951520809277893
2025-04-28,33.542279842046995,14.910105258543757,11.991898290711791,11.76681406476567,6.6714523621812845,5.46465616946393,4.771865762533596,4.184502161344723,3.8033020818016,2.8931240066066533
2025-04-29,33.542279842046995,14.875029800359812,11.991898290711791,11.76681406476567,6.6714523621812845,5.46465616946393,4.771865762533596,4.219577619528668,3.8033020818016,2.8931240066066533
