date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CINDA INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,ZHONGTAI INTERNATIONAL SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,FIRST SHANGHAI SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-05-16,20.094593929824562,21.379222807017545,14.483877192982456,9.920298385964912,9.479508771929824,2.66351,1.9082803157894739,0.423588,2.4040701754385965,0.9107514035087719,83.66770098245614
2024-05-17,19.85599743859649,21.26848596491228,14.483877192982456,10.019233929824562,9.480912280701755,2.717636315789474,1.9278299649122805,0.44979708771929827,2.404666666666667,0.920049649122807,83.52848649122807
2024-05-20,19.927330771929824,21.309012280701754,14.483877192982456,10.080350035087719,9.479508771929824,2.7192055438596494,1.909995298245614,0.4383234035087719,2.3983508771929825,0.9158391228070175,83.66179329824561
2024-05-21,19.97424203508772,21.242205263157896,14.483947368421052,10.186390035087719,9.479508771929824,2.828749403508772,1.8326664912280701,0.43693743859649126,2.398140350877193,0.9264005263157895,83.78918768421053
2024-05-22,20.04789115789474,21.252626315789474,14.483947368421052,10.159210596491228,9.479228070175438,2.898651157894737,1.7840305263157896,0.4361128771929824,2.398140350877193,0.9237338596491227,83.86357228070176
2024-05-23,20.110136771929824,21.300205263157896,14.483877192982456,10.181101228070176,9.479228070175438,2.877667649122807,1.7642879649122807,0.4267093684210526,2.398,0.9109443859649122,83.93215789473685
2024-05-24,20.128943789473684,21.16308245614035,14.483877192982456,10.227110421052632,9.479368421052632,3.095271157894737,1.6050585263157895,0.42763305263157897,2.3977894736842105,0.9108040350877193,83.91893852631578
2024-05-27,20.146312210526315,21.07494210526316,14.483877192982456,10.280758210526315,9.479228070175438,3.0880255438596493,1.6633066315789473,0.4242395438596491,2.397824561403509,0.9104180701754385,83.94893214035088
2024-05-28,20.221471122807017,20.999222807017546,14.483877192982456,10.298164666666667,9.479228070175438,3.0806922105263155,1.6948862807017546,0.4141125964912281,2.3912631578947368,0.9096812280701755,83.97259933333333
2024-05-29,20.300348315789474,20.952626315789473,14.483877192982456,10.124598,9.479228070175438,3.060867649122807,1.8601878596491226,0.40713414035087714,2.39119298245614,0.9104531578947368,83.97051368421053
2024-05-30,20.14803252631579,20.988450842105262,14.483877192982456,10.13240456140351,9.479228070175438,3.0780957192982457,2.0493849824561403,0.3962043157894736,2.39119298245614,0.9073654385964911,84.05423663157895
2024-05-31,20.093295684210528,20.994205228070175,14.483877192982456,10.212492280701754,9.479228070175438,3.083850105263158,2.086254842105263,0.3964148421052632,2.39119298245614,0.911330350877193,84.13214157894737
2024-06-03,20.218313228070176,20.924240315789476,14.483877192982456,10.241329754385966,9.479228070175438,3.0958694035087717,2.0195395789473687,0.3907025614035088,2.3903508771929824,0.907470701754386,84.15092168421052
2024-06-04,20.25519042105263,20.84845084210526,14.483877192982456,10.220528701754386,9.479228070175438,3.1107150175438596,2.3454620350877193,0.3875797543859649,2.390421052631579,0.903470701754386,84.42492378947368
2024-06-05,20.23761147368421,20.85353856140351,14.483877192982456,8.631410210526317,9.479228070175438,3.116023789473684,3.9183357192982458,0.3869551929824561,2.3763859649122807,0.9035057894736843,84.38687196491227
2024-06-06,21.537506210526317,21.54269645614035,14.484368421052633,7.284473719298246,9.479228070175438,2.741211192982456,3.157192736842105,0.4245747368421053,2.392035087719298,0.9247619298245614,83.9680485614035
2024-06-07,21.78227814035088,21.88185435087719,14.484368421052633,7.486658491228069,9.479228070175438,2.7834385614035084,1.8726267719298246,0.43404666666666664,2.3949122807017544,0.9721724561403509,83.57158421052631
2024-06-11,21.846769368421054,22.245889438596492,14.484368421052633,7.510760175438596,9.479228070175438,2.7867569122807017,1.809457298245614,0.43721157894736845,2.3977192982456144,1.009891754385965,84.00805231578947
2024-06-12,19.94357023923445,20.285991993620414,13.167607655502392,7.4996211164274325,8.617480063795853,2.5375477511961724,3.2605281658692182,0.40741722488038273,2.1808931419457736,0.9272859649122808,78.82794331738438
2024-06-13,20.0150853907496,20.260377958532697,13.167607655502392,8.059347942583733,8.617480063795853,2.5444696012759174,2.6142257097288675,0.4070025518341308,2.1810845295055823,0.9281791068580542,78.79486051036683
2024-06-14,20.070747272727274,20.263822934609248,13.167607655502392,9.00715658692185,8.617480063795853,2.463112121212121,2.01659980861244,0.46697703349282293,2.181275917065391,0.9278920255183414,79.18267141945773
2024-06-17,20.097222551834133,20.25840028708134,13.167480063795853,9.685090972886762,8.617671451355662,2.4590929824561405,3.0568976714513556,0.4736755980861244,2.180127591706539,0.9283290271132376,80.92398819776714
2024-06-18,20.057286347687402,20.281047814992025,13.167480063795853,9.798028708133971,8.617671451355662,2.4626097288676236,2.8018923125996813,0.48471228070175437,2.180382775119617,0.9283928229665072,80.77950430622009
2024-06-19,20.15888124401914,20.273615598086124,13.1677990430622,10.071828771929825,8.61799043062201,2.461837735247209,2.663001052631579,0.49837288676236047,2.181020733652313,0.9319015948963317,81.02624909090909
2024-06-20,20.203602137161084,20.20375913875598,13.1677990430622,10.078415311004784,8.618118022328549,2.4927468261562997,2.749758692185008,0.49800606060606056,2.1858692185007973,0.9414709728867623,81.13954542264753
2024-06-21,20.205197033492823,20.08088832535885,13.1677990430622,10.418180223285486,8.618118022328549,2.514105677830941,2.715058373205742,0.5199518341307815,2.1855502392344497,0.9440228070175438,81.36887157894736
2024-06-24,20.395978532695374,19.96930937799043,13.1677990430622,10.484049441786283,8.618181818181817,2.5418080063795854,2.6530110685805424,0.5403106858054226,2.1472089314194576,0.9424661881977672,81.46012309409888
2024-06-25,20.51083537480064,19.786374768740032,13.168437001594896,10.698157799043063,8.618309409888356,2.0817437958532694,2.0484821371610846,0.5756344497607656,2.1482296650717703,0.9475698564593302,80.58377425837321
2024-06-26,20.546816236044656,19.69584845295056,13.168437001594896,10.878753843700158,8.618373205741626,2.1191616586921853,1.4955054226475277,0.6046820414673046,2.1482934609250397,0.9977133971291865,80.27358472089314
2024-06-27,20.418905550239234,19.702100446570974,13.169776714513556,10.744661339712918,8.619904306220096,2.1480005741626793,1.4522193301435407,0.611253014354067,2.1483572567783096,1.0021791068580543,80.01735763955344
2024-06-28,20.42563601275917,20.009277480063794,13.169968102073366,10.666652759170654,8.621499202551835,2.255844274322169,1.7853108133971292,0.644806283891547,2.152822966507177,1.0256237320574162,80.75744162679426
2024-07-02,20.591951802232856,20.03639071770335,13.169840510366825,10.373799585326953,8.621499202551835,2.2863604146730463,1.839186379585327,0.6604958213716108,2.15377990430622,1.0359586602870814,80.7692629984051
2024-07-03,20.62215913875598,20.022738405103667,13.169840510366825,10.324355151515153,8.621499202551835,2.313984019138756,1.8287202870813397,0.6640288357256778,2.1565869218500797,1.0477736523125998,80.77168612440191
2024-07-04,20.52764558213716,20.084397097288676,13.169712918660286,10.394740191387559,8.621499202551835,2.332229633173844,1.9375812759170652,0.6772896650717704,2.1567783094098885,1.0090495693779904,80.91092344497608
2024-07-05,20.414088963317383,20.2493731738437,13.170159489633173,10.52838985645933,8.621499202551835,2.338239202551834,1.70687023923445,0.7130918979266347,2.1569059011164278,0.9421234768740032,80.84074140350877
2024-07-08,20.41313202551834,20.28796966507177,13.169904306220095,10.607911387559808,8.621499202551835,2.3320127272727276,1.6983802870813396,0.7275799362041467,2.157224880382775,0.9418044976076555,80.9574189154705
2024-07-09,20.545508421052634,20.357379553429027,13.169904306220095,10.518714896331737,8.621499202551835,2.3325230940988835,1.6636948325358853,0.7316628708133971,2.157097288676236,0.937881052631579,81.03586551834131
2024-07-10,20.37523728867624,20.357092472089313,13.169904306220095,10.508869505582137,8.621499202551835,2.344440159489633,1.6729158532695374,0.7363802551834131,2.157097288676236,0.9389017862838916,80.88233811802232
2024-07-11,20.361457384370016,20.444489952153113,13.169974481658691,10.458497607655502,8.621499202551835,2.3529888038277513,1.5145541626794259,0.7402947687400319,2.1570334928229666,0.9406880701754387,80.76147792663477
2024-07-12,20.22014956937799,20.334210175438596,13.17022966507177,10.341155215311005,8.621562998405103,2.41177668261563,1.586527145135566,0.7592088038277511,2.1579904306220095,0.9648666985645933,80.56767738437001
2024-07-15,19.967613684210527,20.595581786283894,13.17022966507177,10.257330909090909,8.621435406698565,2.426655566188198,1.5682375438596492,0.7672470813397129,2.160287081339713,0.9676737161084529,80.5022924401914
2024-07-16,19.665253237639554,20.63883537480064,13.17029346092504,10.33214028708134,8.621562998405103,2.444534354066986,1.7706305263157893,0.7784541945773524,2.160861244019139,0.9689496331738437,80.55151531100478
2024-07-17,19.83258976076555,20.5068736523126,13.17035725677831,9.988654960127592,8.621562998405103,2.460840542264753,1.8743672408293461,0.7974334609250397,2.1651993620414673,0.9718204465709729,80.38969968102073
2024-07-18,19.666242073365233,21.092200606060608,13.377629984051037,9.953686188197768,8.621499202551835,2.459724114832536,1.6537861562998406,0.7875706220095693,2.168835725677831,0.9715014673046252,80.75267614035087
2024-07-19,19.587709377990432,21.06821336523126,13.53418500797448,9.956213301435406,8.621499202551835,2.476068612440191,1.6169237001594898,0.7959597767145136,2.1694736842105264,0.9750740350877193,80.80132006379586
2024-07-22,19.425795502392347,21.117017192982455,13.621457735247208,10.701112185007974,8.621499202551835,2.534994290271132,1.494095183413078,0.7960841786283892,2.1698564593301435,0.9742446889952153,81.45615661881978
2024-07-23,19.46857062200957,21.190510015948963,13.697629984051037,10.572228803827752,8.621626794258374,2.5495684529505582,1.7242768421052632,0.8057809888357257,2.1692822966507177,0.9739895055821371,81.7734643062201
2024-07-24,19.509080988835727,21.105916714513555,13.767103668261562,10.515881690590112,8.621626794258374,2.5553100797448165,1.6244620733652313,0.8124328229665072,2.169346092503987,0.9871633492822965,81.66832427432217
2024-07-25,19.48497725677831,21.093923094098884,13.839192982456142,10.844388771929825,8.621626794258374,2.558582807017544,1.5567717384370017,0.8151031578947369,2.169346092503987,0.9856003508771929,81.96951304625199
2024-07-26,19.559044242424243,21.12575722488038,13.851888357256778,10.808342998405102,8.621626794258374,2.5621553748006383,1.5208936842105263,0.8146883253588517,2.169984051036683,0.9873228389154705,82.02170389154705
2024-07-29,19.49569496012759,21.08601240829346,13.851888357256778,10.690692950558214,8.621626794258374,2.5711505901116425,1.7089903668261563,0.8244110366826157,2.1701116427432217,0.9570836044657096,81.97766271132376
2024-07-30,25.615752567783094,26.97348462519936,17.807861244019136,13.982180127591706,11.207598086124401,3.2177325677830946,2.256794162679426,1.0019049441786283,2.8160861244019135,1.2469558213716108,106.12635027113238
2024-07-31,19.70322274567538,20.865826107226106,13.698354803091645,10.943908673782358,8.62122929701877,2.4784315053367685,1.8021022205864312,0.7771316402895351,2.1667108330266225,0.9530134952766531,82.00993132131028
2024-08-01,19.77629353453564,20.879812121212122,13.698354803091645,10.921009937430991,8.62122929701877,2.4784437737700897,1.8456945896209054,0.7872358974358975,2.1667108330266225,0.9504125874125875,82.12519737455527
2024-08-02,19.643156496135443,21.0491655747761,13.698354803091645,11.22679531345847,8.621670960618328,2.473126438473807,2.0497887375782113,0.7599472211998528,2.167741381425592,0.9585195681511471,82.6482664949086
2024-08-05,19.70277126732916,20.951084357747515,13.698354803091645,11.323396908354804,8.621670960618328,2.4762647037173355,2.2132199730094464,0.7784276775855723,2.169704330756962,0.9615866764814133,82.8964816586922
2024-08-06,19.76819273708747,20.932951613298982,13.698659060238008,11.328175242301558,8.621670960618328,2.477722193595878,2.2256066249539934,0.7821021469758311,2.169704330756962,0.9222128573181205,82.92699776714514
2024-08-07,19.849034351613298,20.91604816586922,13.698659060238008,11.423479106858055,8.621670960618328,2.498325800515274,2.2573941602257395,0.773355980861244,2.170195068089805,0.9224385964912281,83.1306012513802
2024-08-08,19.756211385106123,20.984456950067475,13.69870813397129,11.527095325726904,8.621670960618328,2.5016785179732546,2.148091743344375,0.7769334805545332,2.170572935836094,0.9193750950803582,83.10479452827873
2024-08-09,19.64829579192737,20.95997406453196,13.69870813397129,11.483019850325112,8.621670960618328,2.50249032020611,2.268147319347319,0.7836928965771071,2.170572935836094,0.9175791436633542,83.05415141700405
2024-08-12,19.55991478346215,20.975098589130166,13.69870813397129,15.016433566433566,8.621670960618328,2.62542002208318,2.1784145012881857,0.779030990062569,2.1706710833026626,0.9175791436633542,86.54294177401546
2024-08-13,19.459416685069318,21.010313900134953,13.698855355171144,15.066558704453442,8.621670960618328,2.6923001594896334,2.352931983805668,0.77789002576371,2.170622009569378,0.9185115445957551,86.76907132867133
2024-08-14,19.451393129677342,21.009406036069194,13.698511839038154,15.078675622622992,8.621670960618328,2.7091668016194332,2.2246934118513066,0.7743150042939516,2.1717997791682,0.9174368298368297,86.65706941479573
2024-08-15,19.481735418967,20.960467255551464,13.698266470371735,15.063954410501779,8.621670960618328,2.7390035333087965,2.106508477487425,0.77634665685192,2.1717997791682,0.9185164519690835,86.53826941479574
2024-08-16,19.480469635627532,20.96230997423629,13.698217396638448,15.151509925162557,8.621670960618328,2.7634201202306463,1.995916378358484,0.7739248435774752,2.1717997791682,0.9196942215679058,86.53893323518587
2024-08-19,19.448247822353085,20.992981057538955,13.698217396638448,15.085930855109803,8.621670960618328,2.7686096675254572,2.080759465096307,0.7642156054471845,2.171947000368053,0.9198757943810575,86.55245562507668
2024-08-20,19.509859894491473,21.046110734879157,13.698070175438595,14.998392221813276,8.621670960618328,2.82972364127101,2.332793694025273,0.7499926144031407,2.171947000368053,0.9070577352472089,86.86561867255551
2024-08-21,19.496806281437863,20.98494278002699,13.698070175438595,15.096736596736596,8.621670960618328,2.8468405594405595,2.121051699178015,0.7580564593301435,2.171947000368053,0.914365034965035,86.71048754754018
2024-08-22,19.58079106858054,21.024188786651944,13.698168322905167,14.70208264016685,8.621670960618328,2.8731293583609374,2.020137234695129,0.8239112256164888,2.1696650717703347,0.8950986872776348,86.40884335664336
2024-08-23,19.542736842105263,20.977210501778924,13.69831554410502,14.776195043552939,8.621670960618328,2.8674942215679056,2.19268987854251,0.7977034228928965,2.168369525211631,0.8960801619433199,86.53846610231874
2024-08-26,19.524854373696478,20.960000343516132,13.69831554410502,14.82382043920991,8.621670960618328,2.8638853392221812,2.2133362532204637,0.7994946141577721,2.1757305852042697,0.8986319960741014,86.57974044902465
2024-08-27,19.528976567292354,20.89835637345111,13.69831554410502,14.866010182799657,8.621670960618328,2.8636088087351244,2.2547761501656236,0.7952006624953994,2.1755833640044164,0.8974542264752792,86.59995284014231
2024-08-28,19.523863084284137,20.908171120107962,13.69831554410502,14.884668433321066,8.621670960618328,2.8534317016317017,2.2384365844681633,0.7927616979511717,2.1755833640044164,0.8973560790087105,86.59425856950067
2024-08-29,19.582942951785057,20.854847601521286,13.698168322905167,14.954103864556496,8.621670960618328,2.81387336523126,2.2617281069807387,0.770982308919151,2.175485216537848,0.8943969328916698,86.628199631947
2024-08-30,19.5937318120476,20.890296012759173,13.698168322905167,14.97322468408784,8.621670960618328,2.793621126242179,2.208500797448166,0.7734506931664826,2.175485216537848,0.8951821126242179,86.623331738437
2024-09-02,19.609091890565576,20.914832879401303,13.698266470371735,14.950392221813274,8.621670960618328,2.794391583854742,2.182753502637713,0.785441958041958,2.1752398478714268,0.8933244755244756,86.62540579070053
2024-09-03,19.60161059992639,20.910781842718684,13.698560912771441,15.065799239357133,8.621670960618328,2.8000546926757455,2.1644713532081954,0.7820288798920377,2.1754361428045637,0.8948948349895718,86.71530945896208
2024-09-04,19.58113213102687,20.875463476874003,13.698266470371735,15.092996564838671,8.62013986013986,2.7903012881854985,2.222386725555147,0.7546604588394062,2.176368543736965,0.8937514170040486,86.7054669365722
2024-09-05,19.548964298859037,20.907940473561524,13.698364617838301,15.106242767758557,8.62013986013986,2.791628732670838,2.2139858422279475,0.7563535271745798,2.17735001840265,0.896712378849221,86.71768251748252
2024-09-09,19.52793620414673,20.899941455036192,13.69846276530487,15.002504306220096,8.62013986013986,2.799966359955834,2.1855550729971784,0.7655818427186848,2.1778898294687767,0.8983571831677094,86.57633487915594
2024-09-10,19.535748742485584,20.944667255551465,13.69846276530487,15.058385940375413,8.620630597472703,2.808335885167464,2.156591019506809,0.7692378358483621,2.1785768617347565,0.9010071647650595,86.6716440682125
2024-09-11,19.620064777327936,20.95168452950558,13.69846276530487,15.105040314071893,8.620630597472703,2.8535131640289535,2.122025272972641,0.7743078886026254,2.1789694516010307,0.9029210403631456,86.82761980125137
2024-09-12,19.62898392835235,21.008001545822598,13.698364617838301,15.03675185866765,8.620630597472703,2.8741805668016194,2.0992627653048705,0.7859922218132744,2.179067599067599,0.9044691203533308,86.8357048214943
2024-09-13,19.68915814010551,20.857497313213102,13.698364617838301,14.879350337381917,8.620630597472703,2.931871574039995,2.067101607164765,0.7869589743589743,2.179411115200589,0.905911888111888,86.61625616488774
2024-09-16,19.680899030793768,20.774444927002822,13.698364617838301,14.909944767513188,8.620630597472703,2.9357974727027356,2.1408516255674153,0.8061566433566434,2.1796564838670105,0.9097396393080603,86.65648580542265
2024-09-17,19.678543491596123,20.668249368175683,13.698560912771441,14.667260139860138,8.620630597472703,2.941124426450742,2.215659649122807,0.8162928229665072,2.1796564838670105,0.9136655379708012,86.39964343025396
2024-09-19,19.678543491596123,20.668249368175683,13.698560912771441,15.003094834989572,8.620630597472703,2.681364887743835,2.258267868973132,0.8332993252361673,2.179803705066863,0.9157757085020244,86.53759070052755
2024-09-20,19.678543491596123,20.668249368175683,13.698560912771441,14.99055112256165,8.620630597472703,2.685131296773402,2.2785681511470988,0.8313044779781622,2.187164765059502,0.9163645933014355,86.5550687768372
2024-09-23,19.777139982824192,20.554192197276407,13.698560912771441,15.022551613298981,8.621170408538829,2.6964579070052754,2.2606247576984417,0.8294543982333455,2.187164765059502,0.9177216783216783,86.5650386210281
