date,THE HONGKONG AND SHANGHAI BANKING,CMB INTERNATIONAL SECURITIES LTD,CMB WING LUNG BANK LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,FUTU SECURITIES INTERNATIONAL,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,HANG SENG SECURITIES LTD,BANK OF COMMUNICATIONS TRUSTEE LTD
2025-03-31,82.0064311557862,7.908567911149923,6.481617371768062,3.1551003146729673,0.11024786654503418,0.12589152111670024,0.07069376603540282,0.06256085489858657,0.04673295860924417,0.032156279417873496
2025-04-01,82.00214063995229,7.9082265368150395,6.4807120103893086,3.1549641243685387,0.10961752613740687,0.13289260029181002,0.07031536560333589,0.06255815445136646,0.04641815060291391,0.03215489138800236
2025-04-02,82.00310152932413,7.908216642346276,6.4795152985243565,3.1549601769988183,0.11480970931119973,0.13264220171697771,0.06731248997076743,0.060806450047942315,0.04648065060249089,0.032154851157039456
2025-04-03,82.0102890636256,7.5960630228608315,6.480058507716024,3.1552246726113045,0.10771839746331259,0.13087026711528657,0.06750582306543591,0.37337789810428323,0.04673480058376333,0.03215754685415576
2025-04-07,82.00935689941669,7.59608678468152,6.480078778478374,3.1552345427088375,0.10828180607333208,0.13049529540186997,0.06769372478483046,0.3738795742274924,0.04673494677843655,0.032157647448616315
2025-04-08,82.00877003429338,7.596611958868175,6.4805267947002,3.1554526876276157,0.10972835276710316,0.12890883754687185,0.0683240833765797,0.37277920215903104,0.04673817791419875,0.03215987074685162
2025-04-09,82.02036277245462,7.595144375531787,6.482809870951116,3.1552848811668066,0.1023399047116166,0.12971532088529314,0.06957174020438188,0.3720086036468117,0.040666934471985806,0.03209559597558265
2025-04-10,82.02412164980205,7.595538800826117,6.484272751076349,3.1554487390352577,0.10440995554979599,0.12978462492687315,0.06625926167924132,0.3679610178806593,0.039980800956596035,0.03222239826705314
2025-04-11,82.02273462225664,7.595781178857205,6.484479667965809,3.1555494312274273,0.10441328733179535,0.13072731283221375,0.06688707365254785,0.3672219226069255,0.039982076767051525,0.03222342650239677
2025-04-14,82.01704708438615,7.595804942241894,6.484499954646167,3.1555593033568723,0.118304144209032,0.12127965846414797,0.06782583224783324,0.3674733512836943,0.039982201850890624,0.032223527313315604
2025-04-15,82.02118288117994,7.596674784441998,6.485993459952423,3.155920665802047,0.12376190148792937,0.10877812269800283,0.06802133076343281,0.3675154329104332,0.039924203336771054,0.03222721742701738
2025-04-16,82.010903821399,7.596140021795203,6.485662028378567,3.1556985069580517,0.12875900664636755,0.10761287008891075,0.07377323233437849,0.36911645253647046,0.04010911104863156,0.03222494881442317
2025-04-17,82.01055751867624,7.596266795457268,6.485689398647057,3.155803164561132,0.12826267856162557,0.10448769946363955,0.07702956814702333,0.36894096977648216,0.04073618916629747,0.03222601754323072
2025-04-22,82.32300766961514,7.596395138024269,6.48586155332542,3.155856483367593,0.12838999731818687,0.10467719237911519,0.07684314205275178,0.05606796032513485,0.040736877423730784,0.032163986168659946
2025-04-23,82.32098623791711,7.596537745962979,6.485983313098323,3.1559157285990196,0.12926848592382736,0.10461658047192751,0.07778323998708335,0.05600643587163282,0.040675065158169085,0.03222716700993397
2025-04-24,82.32003271440986,7.596571021919118,6.485260796800609,3.1559295528064255,0.12801750622423524,0.10430415224836193,0.07784615800706277,0.05913554607449703,0.040675243331664626,0.03222730817816505
2025-04-25,82.31380123650698,7.5971914341981055,6.48585303073429,3.1561872977074503,0.13096933460124457,0.10015094063268173,0.082233284274775,0.060204276615170124,0.04117922454551138,0.0322299401837969
2025-04-28,82.31718698632984,7.597417279915833,6.486045839109,3.1562811233523234,0.13025350890749063,0.09708728871386656,0.08135954910738155,0.06101966183053616,0.04118044870204389,0.03216831403168778
2025-04-29,82.31447413533182,7.597345958764877,6.48604753469644,3.156439244641756,0.13300596811124885,0.09545920159507278,0.08167170374552629,0.06189526053971303,0.04149298052358922,0.03216801204996208
2025-04-30,82.31706906839639,7.597441053930392,6.486128719858626,3.1562910000605,0.13081717667925366,0.09458421394629325,0.08167272602149314,0.05907973437876592,0.04474789203476444,0.03216841469352297
2025-05-02,82.31901989143827,7.597517131776846,6.486193669451697,3.156322605942055,0.13263345427338918,0.09383413998318452,0.07823136385123818,0.05933066634477902,0.04474834012290824,0.03216873681562914
