date,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,KGI ASIA LTD,BANK OF COMMUNICATIONS TRUSTEE LTD,HANG SENG SECURITIES LTD
2024-12-11,0.0,26.47851447576527,19.30160258104747,19.635589304999375,12.878289736095038,7.90642402632942,7.020347987632657,6.779231888130766
2024-12-12,0.0,26.43679690125144,19.428744963243908,19.604652933523404,12.857999662338523,7.89396725373524,7.0092872504241885,6.768551035483293
2024-12-13,0.0,26.392441617920248,19.440459617463866,19.61647365229103,12.865752454414881,7.898726958851351,7.013513533522886,6.7726321655357395
2024-12-16,0.0,26.413132258811967,19.455746555316573,19.631898918885412,12.875869342142229,7.904938063418674,6.94045708749766,6.7779577739274846
2024-12-17,0.0,26.41313223805878,19.455746618601378,19.63189890346034,12.87586933202547,7.904938057207649,6.940457082044442,6.777957768601943
2024-12-18,0.0,26.395924683730794,19.45925552636791,19.63686703341458,12.879127753048817,7.906938513696423,6.9422134629679055,6.7796730267735725
2024-12-19,0.0,26.3962566065351,19.45824274465683,19.63711396259216,12.879289705177872,7.907037941666324,6.942300759737704,6.779758279634016
2024-12-20,55.22690048061347,11.818422230548226,8.712058417130226,8.79214457029678,5.766457192557397,3.5402259638755686,3.1082832256496165,3.0355079193287087
2024-12-23,55.22674499467992,11.81838895693704,8.712033924370482,8.792401321899602,5.766440957661503,3.54021599671583,3.108274474582385,3.0354993731532303
2024-12-27,55.22674507241295,11.81838897357172,8.712033795880375,8.792401334275128,5.766440965777914,3.540216001698773,3.1082744789573598,3.035499377425772
2024-12-30,55.23109846531678,11.819320589053033,8.704837782721247,8.793094418351078,5.7668955205981876,3.5404950685023584,3.108519496838498,3.035738658618823
2025-01-03,55.23109848475309,11.81932059321236,8.704837785784559,8.793094421445446,5.76689552262761,3.54049506974829,3.108519462741512,3.0357386596871265
2025-01-08,55.23106933028584,11.819314354227355,8.704885977145768,8.79308977989403,5.766892478495386,3.5404932008510497,3.1085178218683196,3.0357370572322457
2025-01-13,55.23114707560025,11.819330991535336,8.704757466736151,8.793102157375362,5.766900596188458,3.5404981845814096,3.108522197534015,3.035741330449021
2025-01-14,55.23130295561499,11.81908282122041,8.70478133053349,8.793126974330404,5.766916872231915,3.5405081770030487,3.108530970780845,3.035749898284896
2025-02-03,55.237989909309604,11.820513778943818,8.705835234145464,8.787152515517608,5.767615083282925,3.5409368327284816,3.108907326245002,3.031049319827101
2025-02-04,55.265376651502805,11.826374335491707,8.662825621263101,8.791509145455628,5.7704746404032115,3.54269241297895,3.110448708246524,3.0302984846580734
2025-02-06,55.26553233558009,11.828661272587961,8.662850024679765,8.791533911377297,5.767955571377171,3.542702392840354,3.1104574704655916,3.0303070210917697
2025-02-18,55.29216721812432,11.834362022953268,8.655469653357347,8.760541124507625,5.770735401999829,3.5444097764144327,3.111956536264535,3.03035826637864
2025-02-19,55.36816298358826,11.847240932876218,8.674421723673643,8.631469027744961,5.778666931477319,3.54928135493321,3.1162337337585484,3.034523311947842
2025-02-20,55.32241567216413,11.950249359009833,8.637081364782945,8.624337375178177,5.7738923740153165,3.5463488018065306,3.113658981276136,3.032016071766935
2025-02-21,55.31851581798142,11.956456267803524,8.636472509267914,8.62372941802777,5.773485353858085,3.546098808326672,3.113439489486883,3.0318023352477343
2025-02-26,55.31852361714106,11.956443854859277,8.636473726893275,8.623730633856528,5.77348616784113,3.546099308278457,3.113439928439578,3.0318027626906994
2025-02-27,55.31657389567758,11.95602244565154,8.636169331238925,8.6269512236696,5.7732826792234935,3.5459743247199507,3.1133301941181104,3.0316959057007993
2025-02-28,55.320960962256905,11.966840142546992,8.61993513552083,8.627635412995321,5.77374054878611,3.5462555501168898,3.1135771072199736,3.0310551405569743
2025-03-03,55.312226511748634,11.966642380713644,8.618574161388851,8.626273223091035,5.78692598860433,3.5456956431114186,3.1130855144371714,3.0305765769049233
2025-03-05,55.2944541856791,11.967025141029751,8.643708099917893,8.616455268409293,5.79211285008571,3.5445563785566043,3.1120852514874753,3.029602824834176
2025-03-10,55.307295105295616,11.96980421915156,8.645715410823376,8.59872215773066,5.79035686906322,3.5453795237382244,3.1124203308071348,3.0303063833902124
2025-03-11,55.3069442877493,11.9697282939533,8.645660570523182,8.599301921611017,5.790320140476417,3.5453570351796553,3.112400588535135,3.0302871619719896
2025-03-12,55.3069442877493,11.970292121597286,8.645660570523182,8.598738093967032,5.790320140476417,3.5453570351796553,3.112400588535135,3.0302871619719896
2025-03-18,55.30647653794385,11.971036619042668,8.64558745120513,8.598665371488465,5.790271169752142,3.545327050878681,3.1123742658953923,3.0302615337936705
2025-03-19,55.305229243808554,11.928974215254451,8.68944014114852,8.598471450892532,5.79014058520357,3.5452470952222175,3.1123040743660866,3.03019319410407
2025-03-20,55.305326686636946,11.928819042046257,8.68945545115873,8.598486600624112,5.790150786909324,3.54525334162801,3.112309557965304,3.030198533031318
2025-03-21,55.34917374352659,11.832474493866926,8.696344607598686,8.615742411153859,5.810822679866681,3.54806408218903,3.1147770529142,3.0326009288840283
2025-03-24,55.34370881921649,11.867979368087173,8.695485970299503,8.588374217435698,5.810248945807487,3.5477137625664388,3.1144695140715077,3.032019402515709
2025-03-28,55.343806397687246,11.867823979372135,8.695501301621556,8.588389359905193,5.810259190065036,3.547720017667354,3.1144750053040062,3.0320247483774687
2025-03-31,55.289678651341845,11.9027181844763,8.687006024431208,8.631281980016976,5.8045765987127,3.544250251098698,3.111428964128687,3.0290593457935935
2025-04-01,55.278734421856136,11.899023711791841,8.68528648852877,8.650706226498734,5.80342762082183,3.5435486899927384,3.1108130771595004,3.0284597633504537
2025-04-02,55.296808362479254,11.863453515875891,8.68812623068152,8.660299354042825,5.805325110106386,3.5447072890324582,3.11183018891928,3.029449948862383
2025-04-11,55.29681323312895,11.863454560831793,8.688118187755295,8.660300116858721,5.805325621450637,3.544707601257123,3.1118304630152944,3.0294502157021865
2025-04-22,55.29883949782769,11.863889278454314,8.688436550173543,8.656953117300421,5.805538348472026,3.544837491488763,3.1119444911454344,3.0295612251378077
2025-04-28,55.31833039360868,11.868070882111525,8.691498918440889,8.624757906274715,5.807584596529494,3.546086922014513,3.1130413421156167,3.030629038904562
2025-04-29,55.31833039360868,11.868070882111525,8.691498918440889,8.628423540453717,5.803918962350492,3.546086922014513,3.1130413421156167,3.030629038904562
