date,SDICS INTERNATIONAL SECURITIES (HONG,BOCI SECURITIES LTD,CHINA CONSTRUCTION BANK (ASIA),THE HONGKONG AND SHANGHAI BANKING,BOCOM INTERNATIONAL SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,CHINA GALAXY INTERNATIONAL SECURITIES,GUOSEN SECURITIES (HK) BROKERAGE CO LTD
2025-01-09,45.02833449334837,14.573004539744177,12.779008458463814,11.434542816705454,6.076956665733289,5.15036270912139,2.18801657995655,1.8326207410076696,0.9371529959192832
2025-01-10,45.02736982077593,14.572692332376624,12.778734685091969,11.433991794180146,6.076826474965957,5.152700789832886,2.1879697045922604,1.8325814795296596,0.9371329186545673
2025-01-13,45.024889423948096,14.571889574854296,12.778030750282923,11.428771401037835,6.076491724320476,5.162516123873089,2.1878491771633595,1.832480529167543,0.9370812953523858
2025-01-14,45.02475163213692,14.571844979807366,12.777991645067498,11.431796772600292,6.076473128143761,5.162500324779386,2.185088168766662,1.8324749211401987,0.9370784275579158
2025-01-15,45.00546909918429,14.602312809347021,12.772519276291819,11.42598322112123,6.073870786341045,5.167325190646064,2.1841523716086253,1.83169013595492,0.9366771095049875
2025-01-16,45.0094619817765,14.603608325687356,12.773652453456677,11.426691002852591,6.074409659802773,5.155546402105025,2.188017319478705,1.8318526433968945,0.9367602114434835
2025-01-17,45.01744987282799,14.606200048119222,12.77591941110592,11.410971776023661,6.075487693630066,5.156461364007649,2.1884056299182713,1.8321777448021006,0.9369264595651211
2025-01-20,45.02351154378745,14.608166796100502,12.777639708899189,11.410978149811946,6.076305767675155,5.145220662885467,2.18870030220406,1.8324244504386842,0.9370526181975435
2025-01-22,45.07809516920572,14.606021279108047,12.77576304336671,11.409914170080425,6.0754133341851855,5.072865335421228,2.1972523055467663,1.847760370802926,0.9369149922829966
2025-01-23,45.09581242506301,14.603831713807608,12.773847849152498,11.407591857061298,6.074502578684548,5.07210487028839,2.188050789088761,1.84748337599961,0.9367745408542766
2025-01-24,45.09160921959216,14.599499203687314,12.770058239263388,11.400843281265201,6.072700459595967,5.070600131935309,2.2112575519568303,1.8469352841987419,0.9364966285050917
2025-01-27,45.10119838107548,14.599633160322506,12.770175409997062,11.39391339504338,6.072756179214068,5.07064665685528,2.2112778411884726,1.8438937550424706,0.9365052212612865
2025-02-03,45.12214144358255,14.596909858493301,12.767793360963953,11.394845968276009,6.07162341458707,5.069700817931507,2.210865366647252,1.8297892366450657,0.9363305328732899
2025-02-04,45.122003464779326,14.596865222665112,12.76775431838327,11.394505334453216,6.071604848195813,5.06968531531507,2.2114701851956444,1.8297836413403896,0.9363276696721603
2025-02-05,45.12365926611418,14.597400870620975,12.768222845111257,11.391253858785536,6.071827652385352,5.069871352970045,2.211551337516097,1.8298507872550915,0.936362029241467
2025-02-07,45.11456086746174,14.595347766914848,12.766427012697235,11.389651695104332,6.0709736584472145,5.06915828276278,2.211240285960578,1.846410099399715,0.9362303312515611
2025-02-10,45.10628590867706,14.592670673335814,12.764085381628984,11.387562593569559,6.06986011426457,5.086570594608456,2.2108346980111997,1.8460714289753914,0.9360586069289676
2025-02-11,45.107389061120344,14.593027562403115,12.764397549471923,11.387841096160606,6.070008563219756,5.086694995513259,2.2084430943919577,1.846116577853565,0.9360814998654727
2025-02-12,45.11138844109564,14.594321431621148,12.76552928591286,11.391296672516116,6.070546751556587,5.075833757364078,2.208638902734496,1.8462802610510902,0.9361644961479827
2025-02-13,45.11262977218932,14.594723023893305,12.765880555270279,11.3916101270837,6.070713794928533,5.075973429196117,2.2059479756445,1.8463310651866953,0.936190256607548
2025-02-14,45.11249184313865,14.594678401438316,12.765841524387026,11.391269554186156,6.070695234099896,5.075957909724079,2.2065527186169547,1.8463254201446677,0.9361873942642531
2025-02-18,45.121183020845315,14.597490149102347,12.768300936242378,11.394993160264724,6.071864788006738,5.056752846036585,2.206366218199925,1.8466811252204722,0.9363677560815206
2025-02-20,45.12256288083726,14.597936557890659,12.768691406226706,11.392895136723507,6.072050472927579,5.056907487614537,2.2058220674990117,1.8467375989481536,0.9363963913325902
2025-02-21,45.12297685529213,14.59807048585137,12.768808551879054,11.396669438062514,6.072106180618453,5.056953881932298,2.2012550823747388,1.8467545417400075,0.9364049822494374
2025-02-24,45.12270087147822,14.597981200271182,12.768730454538657,11.397211358981682,6.072069042044296,5.056922952292537,2.2012416189285005,1.8467432465108962,0.9363992549540244
2025-02-25,45.12973951346807,14.600258323791246,12.770722235185616,11.402659525676803,6.073016217618877,5.038136694448295,2.201890848915328,1.8470313180205418,0.9365453228752235
2025-02-26,45.12822118927039,14.59976711941594,12.770292582880938,11.405334403483366,6.072811899854681,5.038273044058632,2.2018167695124196,1.846969177348465,0.9365138141751673
2025-02-27,45.12932541491835,14.60012435568368,12.770605054417159,11.400108035108932,6.072960493228812,5.0383963236865466,2.2049292234235605,1.8470143701498398,0.9365367293831242
2025-02-28,45.13070577297123,14.600570925603401,12.770995665341761,11.400456727024563,6.073146245172689,5.038550431705558,2.2019379929489657,1.8470708642617326,0.9365653749700976
2025-03-03,45.13291452150225,14.601285494299626,12.77162069252519,11.404685264527055,6.073443471919267,5.026561737254127,2.2057163443887,1.8471612620294664,0.9366112115543198
2025-03-04,45.124218824233814,14.59847228447849,12.769160001733407,11.402487939325404,6.072273309824293,5.025593276439405,2.2052913720199934,1.8660722359993893,0.9364307559458077
2025-03-05,45.12587488917706,14.599008050388795,12.769628631635143,11.402906412177325,6.072496163077297,5.025777716393403,2.201702292966355,1.866140721103223,0.9364651230813972
2025-03-10,45.13208621546795,14.601017522842172,12.756398348792692,11.405699465208484,6.0733320084799995,5.026469486809793,2.20200534507051,1.8663975850189247,0.9365940223094739
2025-03-11,45.134157037562176,14.601075688742496,12.756983658131535,11.407446362007997,6.073610674749682,5.026700119269801,2.1969062408930635,1.8664832220386098,0.9366369966046451
2025-03-17,45.13788499625574,14.60228169790766,12.758037350307339,11.408388586071277,6.074112338482927,5.027115311036737,2.188827971184072,1.8666373884795209,0.936714360274721
2025-03-18,45.14064684420682,14.603175166482712,12.758817975259499,11.40663915356224,6.074483994680777,5.027422904716033,2.1852906838913544,1.8667516022635122,0.936771674937047
2025-03-19,45.14050874378232,14.603130490457211,12.758778941743106,11.404156787686977,6.0744654107907134,5.027407524138088,2.188037401121865,1.866745891242365,0.9367688090373533
2025-03-20,45.14133735900445,14.603398550710672,12.759013146424028,11.402530490900647,6.074576915836753,5.027499809017419,2.188077565514062,1.866780157893415,0.9367860046985539
2025-03-21,45.148381816820454,14.605677460266286,12.761004233421938,11.387786596221115,6.0755248740350964,5.028284367304714,2.189336983391056,1.8670714752278894,0.9369321933114485
2025-03-24,45.14271845197832,14.603845339669816,12.75940350666679,11.383604586867332,6.074762766677435,5.027653624678819,2.189062355295865,1.8821347026288053,0.9368146655368188
2025-03-25,45.14727665844184,14.60531993722402,12.760691864956433,11.381694231187774,6.075376155145319,5.028161283145881,2.18224586328707,1.8823247478644696,0.936909258747197
2025-03-26,45.143685267343784,14.610277211599238,12.759676773049216,11.377729284563303,6.074892869032493,5.0277613012420215,2.1811544037336077,1.8879881602692308,0.9368347291671072
2025-03-27,45.145066503991444,14.610724234260275,12.760067173900785,11.375017757416451,6.075078739207063,5.02791513290472,2.1812211393219587,1.8880459260103721,0.936863392986932
2025-03-28,45.15349387820528,14.61345166496738,12.746842032574964,11.37408095196724,6.076212793620502,5.028853709932548,2.1816283148608977,1.888398373592878,0.9370382802783095
2025-03-31,45.15487571514474,14.61389888190652,12.747232125470756,11.371368724004006,6.076398744575103,5.029007608451193,2.1816950794528425,1.8884561644392759,0.9370669565555622
2025-04-01,45.15142128136581,14.612780890878089,12.746256937995549,11.367438716699603,6.0759338885270004,5.028622879814873,2.1830582136310657,1.8974919219348911,0.936995269153115
2025-04-03,45.149901497939396,14.612289029014573,12.745827902773765,11.367362089388727,6.075729374397396,5.031513590854744,2.1829847325401537,1.8974280529205194,0.9369637301707248
2025-04-07,45.15128311500829,14.612736174794922,12.746217933600043,11.364649871613375,6.075915295764467,5.031667558523085,2.1830515333274763,1.8974861154831812,0.9369924018851603
2025-04-08,45.15349387820528,14.61345166496738,12.746842032574964,11.363370194354653,6.076212793620502,5.031913926393287,2.180098206630528,1.8975790229750953,0.9370382802783095
2025-04-09,45.15280299145047,14.61720628728989,12.746646995080196,11.357075985878785,6.076119822411012,5.031836933842223,2.18373705284304,1.8975499884065474,0.9370239427978403
2025-04-10,45.15128311500829,14.616714261412985,12.746217933600043,11.358835745017744,6.075915295764467,5.031667558523085,2.183663546653332,1.8987101421348926,0.9369924018851603
2025-04-11,45.15708683017664,14.618593083905235,12.747856323768753,11.352338606107999,6.076696289776836,5.02313294573832,2.1824140032937285,1.9047690749824016,0.9371128422500905
2025-04-14,45.15902173347167,14.603916509890439,12.748402547427915,11.351294738687804,6.076956665733289,5.0233481783224025,2.182507515970088,1.917399114577115,0.9371529959192832
2025-04-15,45.15556666533133,14.602799179958994,12.747427180872329,11.348896084876184,6.076491724320476,5.0229638473607805,2.1823405346694527,1.9264334872580662,0.9370812953523858
2025-04-16,45.15473752764485,14.60253104621553,12.747193115106755,11.350523879113592,6.076380148967483,5.022871616680683,2.182300462959237,1.9263981144630211,0.9370640888488548
2025-04-17,45.15473752764485,14.58722954247861,12.747193115106755,11.350523879113592,6.076380148967483,5.022871616680683,2.182300462959237,1.941699618199939,0.9370640888488548
2025-04-22,45.14782923086795,14.584997818492385,12.745242901287934,11.343279645409469,6.0754505136800985,5.022103159378079,2.1828845390241405,1.961291465970975,0.9369207258889709
2025-04-23,45.14782923086795,14.584997818492385,12.745242901287934,11.341443745881275,6.0754505136800985,5.022103159378079,2.1828845390241405,1.96312736549917,0.9369207258889709
2025-04-24,45.151144949496356,14.570768674450822,12.74617892944325,11.34227667709728,6.075896703115722,5.022471989536318,2.1799847957994714,1.9742877464260293,0.9369895346347532
2025-04-25,45.151973955252025,14.555735636431837,12.74641295796472,11.335752679427687,6.076008260715056,5.042760954311068,2.180024821804239,1.9743239956929515,0.9370067384004181
2025-04-28,45.151144949496356,14.555468388124321,12.74617892944325,11.335544551113621,6.075896703115722,5.042668367487296,2.1799847957994714,1.9761237807852088,0.9369895346347532
2025-04-29,45.15128311500829,14.555206922164482,12.746217933600043,11.32945910537667,6.075915295764467,5.042683798388489,2.1799914666981977,1.9822499611142033,0.9369924018851603
2025-05-02,45.15252664266835,14.540307037793202,12.746568981753454,11.32671098316008,6.076082634723832,5.042822680749113,2.1800515066239874,1.997911324599479,0.9370182079285021
