date,CHINA MERCHANTS SECURITIES (HK) CO LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CMB INTERNATIONAL SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,CITIBANK N.A.,HANG SENG SECURITIES LTD,CHINA CONSTRUCTION BANK (ASIA)
2025-02-27,25.648401785046797,15.489736240192247,14.859257089001272,10.45929909213595,9.849994360690252,7.642669134999025,4.435824871127728,4.222352149614129,3.971284029777284,3.421181247415316
2025-02-28,16.318677949894134,9.914111063668448,9.45413414224752,6.622787856059392,6.239519578437887,4.862613169306974,2.8222732207924968,2.6864521812336566,2.5267112419954256,2.1767108708245684
2025-03-03,25.652946812966054,15.623440000726108,14.861890225322782,10.373846600017375,9.80851907094385,7.643591247450515,4.436610921972267,4.223100372001073,3.954267250377425,3.4217874982225465
2025-03-04,25.654831809185346,15.617239952920489,14.862982287263678,10.374608877418218,9.809239807688067,7.644152903805565,4.436936927201816,4.223410688328197,3.954557812661414,3.4220389335272072
2025-03-05,25.65327943922931,15.621913727652956,14.862082930474617,10.373981111418942,9.808646252084888,7.643690357280393,4.436668448825742,4.223587343587448,3.9543185229719153,3.4218318664737843
2025-03-06,25.657715280470573,15.61813067458964,14.864652810109312,10.375774930153076,9.81034231584426,7.645012067317605,4.437435616116213,4.220859362470405,3.947653389807429,3.422423553121486
2025-03-07,25.658824480486324,15.614482790521937,14.865295418889984,10.376223481771575,9.810766423436553,7.645342566249909,4.437627449395268,4.2210418330146515,3.947824049476628,3.4225715067571687
2025-03-10,25.65272506691596,15.664796520586085,14.861329554142824,10.127400730338074,9.808434285348765,7.859627103157985,4.436572571565395,4.220470644065863,3.946885603851455,3.421757920027592
2025-03-11,25.652392455028693,15.670211988920165,14.856814880412905,10.127269418991569,9.808307109704451,7.859525195645343,4.43651504719821,4.220415921664931,3.9468344287398005,3.421713553693934
2025-03-12,25.653944717634282,15.671160215645399,14.857713887326879,10.127882234409991,9.808900624261707,7.856542991416456,4.436783507008302,4.220671305010821,3.944479910858039,3.421920606428128
2025-03-13,25.654831809185346,15.67213435036371,14.854337500264748,10.128232447948657,9.809239807688067,7.85681466397929,4.436936927201816,4.220817252228518,3.9446163076126424,3.4220389335272072
2025-03-14,25.62160780787496,15.651838329089204,14.835100557600517,10.115115994462414,9.839704420355764,7.846639784540087,4.431190921951036,4.215351130331404,3.9395078766415152,3.503943177153099
2025-03-17,25.62160780787496,15.65313336783892,14.8338055188508,10.115115994462414,9.839704420355764,7.846639784540087,4.431190921951036,4.215351130331404,3.9395078766415152,3.503943177153099
2025-03-18,25.610883783106214,15.645287190566743,14.827596771180016,10.110882272860056,9.878735863556596,7.843355542581822,4.4293362295539636,4.213586778528442,3.9378589801178254,3.502476587948322
2025-03-19,25.61342578107974,15.646840057256956,14.820437643730367,10.111885824415163,9.878421748322273,7.844134031682931,4.429775861540699,4.214004996390154,3.938249830727756,3.502824224853956
2025-03-20,25.606574591665794,15.668540351086094,14.816473409255734,10.109181053655195,9.875779425538624,7.842035848936944,4.42859096601957,4.213740668788421,3.9371964107057575,3.5018872743478666
2025-03-26,25.606574591665794,15.672854614082704,14.812159146259123,10.109181053655195,9.875779425538624,7.842035848936944,4.42859096601957,4.213740668788421,3.9371964107057575,3.5018872743478666
2025-03-31,16.318677949894134,9.985870762706622,9.439562249339385,6.442426313649271,6.298631974197303,4.997609384738939,2.8222732207924968,2.6853524157311557,2.509114993955414,2.231699145949605
2025-04-01,25.6109942942654,15.672107747466768,14.793140691255594,10.110925901394308,9.885251001836899,7.843389386720909,4.429355342173634,4.214467961715526,3.937875972009409,3.5024917011615573
2025-04-09,25.612320502569077,15.67291929266458,14.793906721101868,10.111449473175012,9.88576288754551,7.843795539173021,4.429584706475824,4.209507921253937,3.938079886146943,3.502673069894229
2025-04-10,25.61220997996447,15.586547411455076,14.79384288225123,10.111405840122242,9.885720228378304,7.843761691528764,4.429565591876699,4.209921277579062,3.938062892495543,3.5889622043486122
2025-04-16,25.61431007257488,15.587825442248446,14.795055914634647,10.112234932523963,9.886530815516878,7.8444048467261895,4.429928797471769,4.210266473271756,3.9301862210010126,3.5892564840304626
2025-04-17,25.65649527121104,15.613497635281318,14.819422464849097,10.128889163618823,9.902813325765772,7.85732410067853,4.437224618664527,4.217200524080967,3.7719651263971423,3.595167769452788
2025-04-24,25.65649527121104,15.613497635281318,14.819422464849097,10.128889163618823,9.902813325765772,7.85732410067853,4.437224618664527,4.217200524080967,3.7512162923303234,3.6159166035196075
2025-04-25,25.65671708244664,15.613632620561493,14.81868604278706,10.128976732142773,9.90289893976864,7.857392030563297,4.437262980345065,4.217236983560297,3.7512487231791987,3.61594786464554
2025-04-28,25.654831809185346,15.612485320071077,14.817597155519286,10.128232447948657,9.902171267926587,7.85681466397929,4.436936927201816,4.224275167028091,3.7509730788365667,3.6156821623032824
2025-04-30,16.315928536137882,9.914386005044076,9.425265297806876,6.442426313649271,6.286534553669794,4.985786905587056,2.8222732207924968,2.680953353721153,2.385941257675332,2.29988460710465
2025-05-02,25.626030176923777,15.540584598550012,15.084143620427657,10.118566697599864,9.780446275774125,7.793179122208294,4.432702592645212,4.2215392640720495,3.790576069969768,3.6122315818292443
