date,ZHONGTAI INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,REALINK FINANCIAL TRADE LTD,THE HONGKONG AND SHANGHAI BANKING,EVERBRIGHT SECURITIES INVESTMENT,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2025-01-20,88.15349752987967,2.771179595593572,3.0273275739883436,1.4071062279819466,1.4250365864695806,1.3784176544017324,1.224728867364869,0.6127059643202943
2025-01-24,88.15409967639751,2.8046687557100043,3.0273482526319384,1.4071158394453505,1.4250463204091564,1.3784270699032608,1.1905839359967214,0.612710149506058
2025-01-27,88.15349752987967,2.805332659379541,3.0273275739883436,1.4071062279819466,1.4250365864695806,1.3784176544017324,1.1905758035788996,0.6127059643202943
2025-02-03,88.15108902606661,2.804572970296184,3.0306600753054482,1.4070677834413394,1.4249976520410168,1.3783799936818557,1.1905432750185703,0.6126892241489716
2025-02-04,88.12520591955779,2.820820537157704,3.029770206576793,1.4107516896073147,1.4245792412600484,1.3779752708749085,1.1983878099035998,0.6125093250618399
2025-02-05,88.12460416769804,2.8214841129344763,3.0297495181728635,1.4107420564672382,1.424569513700279,1.3779658615444759,1.198379626863506,0.6125051426191253
2025-02-06,88.07889505967462,2.8718893694708196,3.028178025746679,1.4100103225586296,1.4238306076659928,1.377251128230065,1.197758042638139,0.6121874440150488
2025-02-10,88.09031789071685,2.876357251215404,3.028570745999703,1.4101931848626068,1.4069509691665287,1.3774297420390806,1.1979133782351765,0.6122668377646459
2025-02-12,88.08731159530339,2.883767121300801,3.0284673886891484,1.411510155467469,1.400077469246927,1.3773827339136133,1.1999201418335639,0.611563394245093
2025-02-14,88.09091917442386,2.8797897664735546,3.0285914183084053,1.4115679632773905,1.4001348088359513,1.3774391440492137,1.1999692840626945,0.6115884405689274
2025-02-17,88.0662732714751,2.8721602104476616,3.0277440849979276,1.4111730375874947,1.4352271234554632,1.3763713814380931,1.1996335590323093,0.6114173315659551
2025-02-18,88.08190078061682,2.8753999061553555,3.010536194173101,1.4086934266092224,1.4354818069359723,1.3766156208676363,1.1998464360363434,0.6115258286055538
2025-02-20,88.04584566316741,2.9151565284872465,3.009303872491749,1.408116797284736,1.4348942121555819,1.3760521221527677,1.1993552953617082,0.6112755088988001
2025-02-24,88.07348527888817,2.903105278512824,3.0307218010990717,1.4071939549349888,1.4353446584466614,1.3792138617476297,1.16902194219381,0.6019132241768479
2025-02-25,88.07048013225261,2.903688639957963,3.0319832261652713,1.407145940209946,1.4352956831942623,1.3791668017285648,1.1689820541123364,0.6032575223790457
2025-02-26,88.0254275293247,2.946537732905221,3.0304322100226617,1.4077902501658281,1.434561455262247,1.3784612866207067,1.1683840593672787,0.6084054763313559
2025-02-27,88.02002431426442,2.94431078608733,3.0316102488205194,1.4077038365726777,1.434473398387347,1.3783766733107468,1.1751326116350405,0.608368130921913
2025-02-28,64.52825,2.171,2.2225,1.032,1.051625,1.0105,0.8614999999999999,0.44600000000000006
2025-03-03,88.0038186483008,2.9608162360742933,3.031052088749478,1.408808462397395,1.43420929261245,1.3781228956946445,1.174916253974207,0.6082561221967456
2025-03-04,87.98401982523389,2.971058090048694,3.031733668298885,1.4098550092291644,1.4338866287046617,1.3778128499285016,1.183514649913844,0.6081192786423669
2025-03-07,87.92946919642782,3.0312166257019784,3.0298539749374456,1.4089808905263408,1.4329976102512216,1.3769585975598333,1.1827808636139883,0.6077422409813811
2025-03-18,87.93126649054047,3.0305972450045053,3.0299159056958263,1.410372368965676,1.4303015437445386,1.3769867428404015,1.1828050398668664,0.6077546633417309
2025-03-19,87.9468461178074,3.01341624430342,3.030452745006176,1.4106222581881682,1.4305549640103923,1.3772307168107671,1.1830146087993525,0.6078623450743217
2025-03-21,87.9109014585799,3.0550990693357627,3.0292141719813017,1.4100457243088136,1.4292891019473275,1.3766678303517452,1.1811687371746296,0.6076139063205129
2025-03-24,87.91150029546449,3.0701059755351996,3.028553620419236,1.4018810955516843,1.4292988380667255,1.3766772080223293,1.1811767831324684,0.6008061838078647
2025-03-27,87.85105894165397,3.1156454481250475,3.026471414106175,1.4043208563430136,1.427635441573139,1.3757307080316192,1.1987440756277494,0.6003931145392817
2025-03-28,87.58396150707406,3.3905264104430386,3.017269900086019,1.4068377199456403,1.4226162906107325,1.3715480135118858,1.2086724453560953,0.59856771297253
2025-03-31,64.52825,2.4979999999999998,2.223,1.0365,1.0471249999999999,1.0105,0.8905,0.441
2025-04-02,87.55187636845918,3.3892843393151217,3.016164566171944,1.4063223449560143,1.4207383361910917,1.3710455664042955,1.2462200422982141,0.5983484362041508
2025-04-03,87.48777656320173,3.4396793519248208,3.0342934133258765,1.4052927269491826,1.4196981637304997,1.3700417757666659,1.2453076408131445,0.5979103642880748
2025-04-07,87.50853936584085,3.4140511768644632,3.03501351889679,1.4049481704991398,1.420035089801073,1.370366917267742,1.2523838180076792,0.594661942822271
2025-04-08,87.34105875642916,3.552769423707357,3.066700741119346,1.4026940255186058,1.4177567388717858,1.3681682555854742,1.2571442110946192,0.5937078476736569
2025-04-09,87.34992882568301,3.5504220526977686,3.0690433190081974,1.4028364784877532,1.4179007215603172,1.3683072022315392,1.2572718825056746,0.5842895178257389
2025-04-10,87.35052022769165,3.5396133033400528,3.0724493440239407,1.4096164685451396,1.4179103214460416,1.3683164663447298,1.257280394855103,0.5842934737533407
2025-04-11,87.3280525796555,3.5644241231506504,3.071659071564309,1.4092538975312674,1.4175456171493068,1.3679645182087854,1.2569570065876867,0.5841431861524897
2025-04-14,87.44287711272081,3.533867073325708,3.0180878552971575,1.4111068750794256,1.3841657135595373,1.366374380480366,1.2586097344008134,0.5849112551361885
2025-04-16,87.5271155193205,3.4409360811523606,3.0209953409644053,1.412466269905208,1.3854991545215711,1.3676906820984147,1.2598222205638672,0.5854747314736766
2025-04-17,87.55681557904809,3.4353171916858805,2.9948745094645974,1.4129455537514823,1.3859692877756795,1.36815477250864,1.2602497086054287,0.5856733971601966
2025-04-22,87.57880660286904,3.4110637257979937,2.9956267108351335,1.4133004332560046,1.3863173918429756,1.3684984022305982,1.2605662365784824,0.5858204965897849
2025-04-24,87.57880660286904,3.428034192095496,2.9956267108351335,1.4133004332560046,1.3863173918429756,1.3684984022305982,1.2435957702809801,0.5858204965897849
2025-04-25,87.56691819139748,3.472364801922154,2.9911477095525667,1.4131085843631592,1.3861292057712116,1.368312635002944,1.2162778977803945,0.5857409742100896
2025-04-29,87.53364780354262,3.505647403246133,2.9900112456175165,1.4125716844510254,1.3686408407583244,1.3677927549727509,1.2368483096802207,0.5848399577314044
2025-04-30,64.50825,2.5855,2.2035,1.0410000000000001,1.0086249999999999,1.008,0.9115,0.43099999999999994
2025-05-02,87.5134602568429,3.527901522641212,2.9893216708863335,1.4122459085058647,1.3683251964137637,1.3674773062189354,1.23656306013746,0.5847050783535329
