date,TIGER SECURITIES ASSET MANAGEMENT CO LTD,FUTU SECURITIES INTERNATIONAL,BRIGHT SMART SECURITIES INTERNATIONAL,ARISTO SECURITIES LTD,SUNFUND SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CHANGJIANG SECURITIES BROKERAGE (HK) LTD,CITIBANK N.A.
2025-02-13,2.7494922118199128,41.55527603495275,21.897190392662548,7.74699940895706,0.0,10.84440019424471,4.7115783131578,7.007224574005873,3.4878388701993472
2025-02-14,2.7550006902372597,41.63853007734696,21.918799795546033,7.76252015815576,0.0,10.872486608586247,4.72101773885906,7.021263219092945,3.3103817121757375
2025-02-17,2.0311661195115454,30.69629440744499,19.044064909854157,29.16868934272432,0.0,8.027628779999095,3.471263799730605,5.176532992289733,2.3843596484455567
2025-02-18,2.0834955184245993,29.09178104518458,19.54432140062311,29.920168980811933,0.0,8.260299838537602,3.5582897967822906,5.309897199844187,2.231746219791696
2025-02-19,2.086443494577274,29.005299838790823,19.588833622911938,29.962503578539373,0.0,8.327982132000978,3.5801830887555557,5.317410271113057,2.1313439733110022
2025-02-20,2.0823279186318473,28.77742886278866,20.284656527583692,29.307303542307846,0.0,8.496633752600177,3.588744601647144,5.306921510760508,2.1559832836801287
2025-02-21,1.2816417484812797,29.296051073373857,20.477055532986768,26.51511490283963,0.0,8.75509014405354,3.721608302231908,5.3313276947467525,4.622110601286257
2025-02-24,1.2818945524794196,29.771294713267938,20.87825879550911,25.026135944594053,0.0,8.78345614625948,4.327775561757828,5.33237929981363,4.598804986318542
2025-02-25,0.18306158409945888,29.62643979717142,21.161221645920655,25.032244102602952,0.0,9.616722173719348,4.312572529066363,5.422890496591813,4.644847670827986
2025-02-26,0.18405886020567433,30.025558179643895,21.330980593112308,25.176042600911575,0.0,9.68396933117493,4.189967305746209,5.4524331182482255,3.9569900109571843
2025-02-27,0.1840167105032756,29.632474837903654,21.465353267546526,25.172752945395043,0.0,9.800584752742687,4.317743615638025,5.451184504445954,3.975889365824834
2025-02-28,0.18393019325865695,29.608644742591146,21.28204438510644,25.165866780639977,0.0,10.775888744769814,4.357780508608389,5.448621577079506,3.1772230679460725
2025-03-03,0.1764657178375385,28.426024060917047,24.327102407130376,24.14692953105279,0.0,10.3385687199769,4.3091292777956,5.227499089680763,3.048281195608982
2025-03-04,0.17665024744688113,28.289388228842395,24.321645593799733,24.174556477570846,0.0,10.30422464415864,4.444347400626883,5.232965467947763,3.0562219396068597
2025-03-05,0.17359318771188778,27.799819994821128,25.652333104750696,23.763204734433973,0.0,10.111889887976991,4.360428404151621,5.142405232352939,2.996325453800763
2025-03-06,0.17250141204135488,27.65050765316261,26.061907026033488,23.616072120139115,0.0,10.048293409864476,4.379419790974365,5.11006322057986,2.9612353672047265
2025-03-07,0.16537941194960665,26.86364985694403,28.115301787628766,22.95205729117479,0.0,9.761309512566626,4.255865097472297,4.965895197159009,2.9205418451048755
2025-03-10,0.16523780136232544,26.87895426044285,28.08221385912497,22.93691069340692,0.0,9.737177603962309,4.267994421805995,4.9616430153006,2.9698683445940333
2025-03-11,0.16445034876976766,26.780014762059206,28.404759628767568,22.829845822541884,0.0,9.679561275861285,4.247654988306128,4.937997949682852,2.955715224011305
2025-03-12,0.16359551163406158,27.1539301367888,28.25710750432319,22.71563485023117,0.0,9.629245490593277,4.225575052016332,4.912329508995388,2.94258194541778
2025-03-13,0.16524524850475747,27.441277735541014,27.51673378697403,22.946958290951812,0.0,9.72522240966645,4.270440239171199,4.96186663278962,2.972255656401114
2025-03-14,0.16529553427953067,27.42934105904937,27.52961569878724,22.953941278885143,0.0,9.739452630914567,4.245817076466048,4.96337657822048,2.973160143397615
2025-03-17,1.5292843884351215,27.03885183324111,27.1577854266705,22.643912605573313,0.0,9.607906177028521,4.16178628920006,4.896338458840598,2.9641348210107736
2025-03-18,1.5327609602315484,27.09140510286907,26.98773334336571,22.695389746463928,0.0,9.629748141734611,4.271541490779642,4.907469463852154,2.8839517507033343
2025-03-19,1.5400030987266446,25.757154194657673,27.11076904246234,22.807101713585983,0.0,9.988748025983712,4.965749755139463,4.93065675426455,2.8998174151796356
2025-03-20,1.5471747581493323,25.546394736582208,27.223523220545992,22.915562102929325,0.0,10.097581885897863,4.802823294721382,4.953618390511255,2.9133216106626465
2025-03-21,0.7969983224667595,25.610928294938546,27.329302276459224,23.016014329158544,0.0,10.22770941638198,5.350358514800224,4.975332978745303,2.693355867049418
2025-03-24,0.34883822779517104,25.42895822796632,28.127200190378037,22.820497529962353,0.0,10.219469245727835,5.427596432701249,4.932584189872836,2.6948559555962004
2025-03-25,0.34796518909054497,25.65580946899265,28.03669513246263,22.765619144413666,0.0,10.205065726919324,5.384963528569021,4.920239393435806,2.683642416116357
2025-03-26,0.3469727662252271,25.718556378495595,28.188463476381465,22.70068988800993,0.0,10.198241949689262,5.242598736891678,4.906206500979966,2.6982703033268813
2025-03-27,0.15350651771245427,24.076256257558782,26.286576241291087,27.822319204247364,0.0,9.684592311145469,4.857688973743649,4.584968153280047,2.5340923410211427
2025-03-28,0.15357735181543294,24.087053526113188,26.263290641211377,27.83515754527019,0.0,9.689061172919526,4.857847255303254,4.587083842640753,2.526928664726277
2025-03-31,0.15404910883729397,26.045909497256076,26.33769694012017,25.70980994943472,0.0,9.731361820974143,4.885307439820727,4.601174390413916,2.5346908531429597
2025-04-01,0.15398475394277578,26.066360347990088,26.31416154565184,25.703247086657854,0.0,9.817113966232325,4.80807054732546,4.599252223549142,2.5378095286505165
2025-04-02,0.1542570203396314,26.1438363643537,26.35650368846803,25.759156350527903,0.0,9.880506364362803,4.541411842400591,4.607384339223407,2.5569440303239337
2025-04-03,0.41650546351184836,26.1438363643537,26.35650368846803,25.496907907355688,0.0,9.880506364362803,4.541411842400591,4.607384339223407,2.5569440303239337
2025-04-16,5.182344265193251,20.933849355650814,21.104135983207463,20.41584187297145,15.079324914373101,7.911502692509803,3.636391769205168,3.6892171576010364,2.0473919892879158
2025-04-24,26.680336489630847,16.18752097210563,16.319198539284564,15.786961244789335,11.660391939847354,6.117728926968821,2.811913233287473,2.8527615296514144,1.5831871244345657
2025-04-25,26.577701058813496,16.015631392776662,16.218031961508117,15.746638130165024,11.629654505125606,6.223067537299645,3.1650201649486878,2.845241493297,1.5790137560657613
2025-04-28,26.655760377654808,15.96661503744393,15.904183265619581,15.730173846322579,11.617494834522953,6.192035033923956,3.5489607282785487,2.8422665812453785,1.5425102949882663
2025-04-29,26.825805516541383,16.37544172807304,15.240841918630595,15.156461017560826,11.718846207454867,6.354128336952038,3.904143379718762,2.867062600038663,1.5572692950298244
2025-04-30,26.918689778975708,16.433448243145193,15.285773667998924,14.085262046876862,11.75942267349573,6.41010115069936,4.668957911778446,2.8769897947614242,1.561354732268357
2025-05-02,26.932211190670035,16.435501694403985,15.30548827917949,13.193265623139903,11.779623736436573,6.420785606797115,5.485846032765717,2.881932065614153,1.5653457709930287
