date,BOCI SECURITIES LTD,CHINA SECURITIES (INTERNATIONAL),THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,UOB KAY HIAN (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,CMBC SECURITIES CO LTD,HANG SENG SECURITIES LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG)
2025-01-17,53.16903868773788,29.28294086518691,6.2920596213470485,3.755254935194785,2.7933175926698666,1.7075106894573102,0.0,1.7362358325499618,1.2636417758562448
2025-01-20,53.170945059890954,29.283990802977833,6.292285222703471,3.753397639049119,2.793417746876239,1.7067751359141274,0.0,1.7362980851639649,1.2628903074242959
2025-01-21,53.170521409820736,29.28375747696217,6.292235087670636,3.754164502978325,2.793395489765269,1.7067615368440834,0.0,1.7362842508639564,1.2628802450948262
2025-01-22,53.170945059890954,29.283990802977833,6.292285222703471,3.7541944152683144,2.793417746876239,1.7059783596949323,0.0,1.7362980851639649,1.2628903074242959
2025-01-23,53.170521409820736,29.28375747696217,6.292235087670636,3.754164502978325,2.793395489765269,1.7067615368440834,0.0,1.7362842508639564,1.2628802450948262
2025-01-24,53.1700977665015,29.28352415466462,6.292184953436718,3.754134591164996,2.793373233008971,1.707544701513095,0.0,1.7362704167844012,1.262870182925702
2025-01-27,53.164591017617035,29.280491303104334,6.291533281088374,3.7537457809626376,2.793083927448498,1.7161313446478044,0.0,1.7360905938090376,1.2643327513222757
2025-02-03,53.17136871671231,29.284224132711696,6.282773967722009,3.7558178931705135,2.793440004341891,1.7115694306074962,0.0,1.7363119196844319,1.2644939350496538
2025-02-04,53.170521409820736,29.28375747696217,6.284267388963413,3.755758042719769,2.793395489765269,1.7115421560684172,0.0,1.7362842508639564,1.2644737848362708
2025-02-06,53.170945059890954,29.283990802977833,6.284317460511519,3.754991191487509,2.793417746876239,1.7115557932292982,0.0,1.7362980851639649,1.2644838598626862
2025-02-07,53.16963176664753,29.283267504431628,6.287349267466579,3.7541813643747894,2.7933487509866817,1.711513518737911,0.0,1.7362551995515076,1.264452627803378
2025-02-10,53.16878451511259,29.282800879169862,6.287249079330222,3.7541215419570353,2.793304239318305,1.7130797336668266,0.0,1.7362275325387038,1.2644324789064578
2025-02-11,53.128148171162934,29.260420341807812,6.315085331752812,3.747271631765049,2.791169346206489,1.7117704448067306,0.0,1.7826686460639618,1.2634660864342102
2025-02-12,53.13994020570528,29.259022694061265,6.314783686572051,3.7470926402915627,2.7910360237353355,1.7021355182362714,0.0,1.7825834954479793,1.2634057359502489
2025-02-13,53.175283935132754,29.23993488108898,6.308675144821244,3.744250347343974,2.7892152256117266,1.6986383574599455,0.0,1.7814205850963807,1.2625815234449955
2025-02-14,53.169540916684944,29.223660100179753,6.305163772233479,3.741371184260066,2.7876627643326533,1.7302934279720048,0.0,1.780429056563655,1.261878777773445
2025-02-17,53.16957997847762,29.216690738743083,6.306839874875708,3.7404789288765006,2.7869979526936737,1.7378302322888826,0.0,1.7800044535685133,1.2615778404760147
2025-02-18,53.193267671666135,29.217039127865274,6.239343942191642,3.7441008270502127,2.7870311857445684,1.7458005003122827,0.0,1.8118238612380488,1.2615928839318378
2025-02-19,53.23602926519149,29.219129637091633,6.193679710266159,3.7443687213186605,2.787230600694949,1.7459254141352516,0.0,1.811953499100458,1.2616831522013987
2025-02-20,53.22218044300132,29.210699746022144,6.156922385981116,3.755528092797114,2.786426468243324,1.7946981928653751,0.0,1.8114307398393124,1.262113931250292
2025-02-21,53.19940349201456,29.183817002303904,6.151256141487334,3.8170252043215744,2.783862106920699,1.804957283180795,0.0,1.798726367880014,1.260952401891118
2025-02-24,53.19766304437127,29.182426662845707,6.150963090919949,3.8168433583089687,2.7837294815916303,1.8088413576380886,0.0,1.7986406751742396,1.2608923291501495
2025-02-25,53.23450598989147,29.197843664844854,6.1740734360390315,3.8180653546989416,2.785200118817198,1.8252883933353812,0.0,1.7026701547264427,1.2623528876466892
2025-02-26,53.25039463542509,29.197843664844854,6.158184790505404,3.8180653546989416,2.785200118817198,1.8252883933353812,0.0,1.7026701547264427,1.2623528876466892
2025-02-27,53.255504329458034,29.196289635030208,6.153885076511569,3.8160350445082174,2.785051878965171,1.8283688039242751,0.0,1.7025795315894974,1.2622857000130228
2025-02-28,30.46965029867304,16.704390398685312,3.5208891291225988,2.183309590203817,1.593441990348242,1.0469935144779374,0.0,0.9736608224967863,0.7222052319414007
2025-03-03,53.266082840261205,29.202089096873745,6.100283668021413,3.81679305005998,2.7856050931682845,1.8644866360232148,0.0,1.7021231790011495,1.2625364365910048
2025-03-04,53.26101324908815,29.195825777593093,6.098975267646748,3.8159744170703536,2.785007631321276,1.879974284860539,0.0,1.7017581044035852,1.2614712680162545
2025-03-05,53.26142683941003,29.19561704655499,6.098931663966939,3.8159471353518124,2.784987720340219,1.8799608442753308,0.0,1.7016665007780258,1.2614622493226468
2025-03-06,53.26104605780383,29.19540831850145,6.082921304022543,3.8159198540233614,2.784967809643861,1.9117220444555532,0.0,1.686561380791409,1.2614532307579938
2025-03-10,53.263627017525096,29.19682308930475,6.079244051787809,3.8160253279925818,2.785102765493843,1.911814683972803,0.0,1.6858487048129787,1.2615143591101354
2025-03-12,53.25558878635898,29.192416877665593,6.078326608276358,3.8154494360483078,2.784682454277653,1.9266175720295302,0.0,1.6855942865099232,1.2613239788336557
2025-03-14,53.25558878635898,29.192416877665593,6.078326608276358,3.8154494360483078,2.784682454277653,1.9504461106724835,0.0,1.6617657478669698,1.2613239788336557
2025-03-17,53.276122964377336,29.189610696921985,6.079992445431186,3.8186751043725895,2.7847178440145894,1.927754069466115,0.0,1.6617868667750078,1.2613400086411959
2025-03-18,52.32696697116253,28.65889294683003,5.969447637392497,3.7492449677130932,2.734086843685003,1.8817862140673598,1.8095950603158866,1.6315726992677928,1.2384066595658134
2025-03-19,52.33063989003188,28.660904563301838,5.971426458680626,3.749508133598387,2.734278753893828,1.8733393140510937,1.8097220788730022,1.6316872221324021,1.2384935854369488
2025-03-20,52.3242330218752,28.65739559346745,5.970695373753928,3.7490490793174756,2.733943994687432,1.885586957157422,1.8095005136335187,1.6312535101009396,1.2383419560066293
2025-03-21,52.32178495154075,28.65605481280114,5.970416025517434,3.748873674245993,2.7338160828805513,1.8901773920301606,1.8094158533476095,1.6311771893773392,1.238284018259025
2025-03-25,52.3242330218752,28.65739559346745,5.97225499838366,3.7490490793174756,2.733943994687432,1.883247520212825,1.8095005136335187,1.6312535101009396,1.239121768321495
2025-03-26,52.32464105586987,28.6576190691101,5.975420844710734,3.7490783150918707,2.7339653144856384,1.8793631141435019,1.8095146244513995,1.631266230915896,1.2391314312209931
2025-03-27,52.32015303191021,28.655161028721988,5.974908316934548,3.749536498158711,2.7337308149919264,1.8869994312476899,1.8093594175579357,1.631126312862352,1.2390251476146412
2025-03-28,52.32015303191021,28.655161028721988,5.978027322970079,3.74641749212318,2.7337308149919264,1.8869994312476899,1.8093594175579357,1.631126312862352,1.2390251476146412
2025-03-31,30.496465974371308,16.702572386773564,3.4844834405898704,2.1837186428839597,1.593441990348242,1.1071697087567551,1.0546427086960164,0.950753872408777,0.7222052319414007
2025-04-01,52.30000721319791,28.64412738975491,5.975725489972147,3.7445072673331388,2.732678194878727,1.9252454074641747,1.808662725658176,1.6304982494280627,1.2385480623127576
2025-04-02,52.30163787631301,28.645020485654655,5.977470758391051,3.735270310583272,2.7327633971143532,1.9299822881481319,1.8087191179944597,1.630549086770087,1.2385866790309783
2025-04-03,52.2864559250842,28.64524376833149,5.977517351678436,3.732960981395327,2.7327846985034294,1.9471459281914103,1.8087332166279904,1.6305617966009278,1.2385963335867964
2025-04-07,52.2864559250842,28.64524376833149,5.981414759902435,3.732960981395327,2.7327846985034294,1.9432485199674114,1.8087332166279904,1.6305617966009278,1.2385963335867964
2025-04-08,52.27952826652816,28.64144843616429,6.010238634386441,3.7160994395329605,2.7324226200461417,1.9429910505712233,1.80849356974579,1.6303457564203205,1.238432226604672
2025-04-09,52.279240815696106,28.63147374234388,5.997238006682129,3.714805267759554,2.7314710243514035,1.9711413397644186,1.8078637423236676,1.6287651318753884,1.2380009292034513
2025-04-10,52.27581962556723,28.629600078652246,6.012426662340601,3.7140947347280426,2.731292274974786,1.9538731158701157,1.8077454344543664,1.6364491039012485,1.2386989695113693
2025-04-11,52.26889715831058,28.625808890478915,6.008514673763908,3.7136029069695606,2.730930591858629,1.9699723887564005,1.8075060492344308,1.63623240207964,1.2385349385479392
2025-04-14,52.27222187596418,28.62549671973081,6.008449149588577,3.713484514882598,2.729732394013961,1.968393017180023,1.80748633798303,1.6362145586050683,1.2385214320517628
2025-04-15,52.27385061267662,28.626388654218115,6.006299459606292,3.713600222391164,2.7298174490432996,1.9684543498316027,1.8075426569847914,1.6362655409935225,1.2377810542545953
2025-04-16,52.276187518380056,28.626388654218115,6.004741522470666,3.713600222391164,2.7298174490432996,1.9684543498316027,1.8075426569847914,1.6362655409935225,1.2370020856867825
2025-04-17,52.27635040491527,28.62647785072393,6.004760232548579,3.7148581471305864,2.7298259548377573,1.9669025413169994,1.8075482890779995,1.6362706394071087,1.2370059400417643
2025-04-22,52.26241881153542,28.62268748935395,6.003965157047494,3.714366271920186,2.7294645053119044,1.9868926727871172,1.8073089560645208,1.6360539848450355,1.2368421511343752
2025-04-23,52.257040693492876,28.620168569147992,6.003436782164614,3.7240859027289352,2.7292243006387262,1.986250538058814,1.8071499050652209,1.6359100050233646,1.2367333036794592
2025-04-28,52.25500588536748,28.619054144167517,6.00320301764633,3.7239408925991238,2.7291180288768877,1.9900670414650232,1.807079537450411,1.6358463052247068,1.2366851472025162
2025-04-30,30.496920477349242,16.702572386773564,3.5035725656632115,2.1729014720090665,1.592760235881337,1.1614373643223959,1.0546427086960164,0.9547080483168262,0.7217507289634639
2025-05-02,52.26803139631989,28.626187964112354,6.004699425221663,3.6999423332054167,2.729798311199572,1.9905631018826895,1.8075299849033988,1.6362540696791192,1.2369934134758933
