date,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,KINGSTON SECURITIES LTD,CHINA SOUTHERN SECURITIES LTD,SBI CHINA CAPITAL FINANCIAL SERVICES LTD,THE HONGKONG AND SHANGHAI BANKING,USMART SECURITIES LTD,PHILLIP SECURITIES (HONG KONG) LTD,SDICS INTERNATIONAL SECURITIES (HONG,YUANTA SECURITIES (HONG KONG) CO LTD
2024-11-20,54.92689677088751,7.68040720832127,6.658242636557501,6.317112940001296,7.365300266554457,5.839823849670736,1.2923771885161268,4.426749779758209,1.076470191532653,4.416619168200241
2024-11-21,54.74229070173842,7.788762426309844,6.662345025974584,6.321005146802124,7.369838300314484,5.86582696160191,1.3407840536135502,4.418274773645632,1.0715321994648765,4.419340410534581
2024-11-22,54.64265820270271,7.822168156965844,6.674120792782462,6.332177591686011,7.382864569127929,5.960362055229578,1.2477644319957442,4.445723130963587,1.0734261442033788,4.418734924342752
2024-11-25,54.611173899566154,7.820873577229746,6.673016216485809,6.331129607465896,7.381642694748121,6.040443239101842,1.2054812995837094,4.4449873575869265,1.07324849067988,4.418003617551917
2024-11-26,54.22077206453798,7.81167325783919,6.641345735734558,6.301081738277213,7.346609036010849,5.9950242113552,1.6966995662513449,4.4797271210046254,1.110031725541742,4.397035543447291
2024-11-27,54.26886270949506,7.815382478862046,6.644499249509385,6.304073684314754,7.347304309521471,5.908490965783391,1.6556083987634684,4.490233594699148,1.1664212188472587,4.39912339020402
2024-11-28,54.468443685238675,7.764202678396131,6.6009870929763474,6.262790838061447,7.29364010538082,5.850374823314447,1.7002630802250605,4.508000965030305,1.1809814331560222,4.3703152982207385
2024-11-29,54.542363295163774,7.798924214456776,6.583449858294402,6.246152109467676,7.268727742807644,5.832064327119704,1.6957458902595355,4.496024290972831,1.1778438496012364,4.358704421856423
2024-12-02,54.33077240663546,7.97590413512495,6.560573161023601,6.224447481348479,7.215891375697074,5.836619174665566,1.6898533770309587,4.480401146748961,1.3419792940458912,4.343558447679058
2024-12-03,54.697297622103655,8.132306518921164,6.597966234487323,6.25992475082303,6.031106057006946,6.202713143469197,1.757729734696651,4.480975895919833,1.4938532434280185,4.346126799144185
2024-12-04,54.94934999612895,8.067749395548681,6.588281547839049,6.250736251291672,5.244027067709696,6.603492965145305,1.82715639703519,4.474398589233477,1.57474518660421,4.420062603463775
2024-12-05,54.75793622805784,8.253289385688698,6.570630179664426,6.233989236742757,5.227215166387093,6.621707736580892,1.8194989985636276,4.454124544139537,1.6533881821268932,4.408220342048245
2024-12-06,54.38303967113834,8.340252127650215,6.530585980276883,6.195996669644927,5.091039354832307,6.677435493724371,1.808410202102458,4.459922052055898,2.1319636657641112,4.381354782810482
2024-12-09,54.314074798177415,8.334303424846192,6.525928025752463,6.1915773616673855,4.360439617355032,6.650726578311458,1.842782957382923,4.4704573906385905,2.9314800737991034,4.378229772069438
2024-12-10,54.2864055196112,8.317874293802422,6.513063684097027,6.1793721141911275,4.171144623823741,6.681422142108502,1.8747426487956595,4.450693449713607,3.155682408363875,4.369599115492835
2024-12-11,54.14986944011989,8.663232291957602,6.507184462258908,6.173794109546659,3.9321351495229613,6.762923693887969,1.8566379631742342,4.460352883075,3.128215247074926,4.3656547593818456
2024-12-12,53.97384201755522,8.686354180338766,6.489309360122503,6.156834823865218,4.019537489129552,6.727978775641788,1.8515378168030117,4.771354672653682,2.97231635279471,4.350934511095553
2024-12-13,54.09905795681811,8.678725220757046,6.504035432622812,6.170806417906614,4.028658952939918,6.762384978676883,1.8557394781222973,4.809522967819409,2.730260586155797,4.360808008181117
2024-12-16,54.022864663839634,8.666092450246813,6.502762453517357,6.169598658859915,4.027870458054977,6.75603172234324,1.953783692258232,4.811315180617324,2.729726215653879,4.359954504608631
2024-12-17,54.02713937158092,8.644798920626084,6.5052519843762715,6.17196064061123,4.029412496207642,6.676580634813088,2.077588053567204,4.802218810279249,2.703425409442386,4.361623678495925
2024-12-18,54.04258492667088,8.432569491170602,6.464250071870517,6.133059428055117,4.004015537102,6.476892543730963,2.238403650227409,4.826297939271653,3.0477935843171284,4.334132827583735
2024-12-19,53.78196871760302,8.521736395357603,6.439228448403444,6.109319767305023,3.985810083011364,6.473476639965618,2.4381653672136303,4.896941906499987,3.0359962771857116,4.317356397454588
2024-12-20,53.65699364119104,8.508952393995747,6.433655704411103,6.104032538360849,3.979656127690735,6.557122405987317,2.5171899711637873,4.895408403116259,3.033368814881799,4.313619999201364
2024-12-23,53.778453528206406,8.473658872641957,6.417168299051566,6.088389851930062,3.9694575397053997,6.529528360330927,2.5107392169847786,4.904443503565963,3.025595259137801,4.302565568445135
2024-12-27,53.86001963265562,8.33811235220732,6.424967576111921,6.095789539314554,3.9742819260528877,6.537464197195794,2.5137907110187525,4.918506761674197,3.0292724972276917,4.307794806541261
2024-12-30,53.72681106748537,8.209723933330219,6.4090771119435725,6.080713210274013,3.964452587026234,6.50189756913319,2.968274424392265,4.830905724657412,3.0190862326092645,4.28905813914846
2025-01-02,53.80450245841417,8.203809821857352,6.412878118586082,6.084319475403883,3.966803769630843,6.459117059570516,2.975426317846548,4.8041174641359765,3.0189897217998163,4.270035792754816
2025-01-03,53.78212076311748,8.20204096629371,6.41149541282067,6.083007611454236,3.965948471535183,6.452334036140369,3.012517209864827,4.803081629555536,3.0183387856028605,4.2691151136151255
2025-01-06,53.80062510302995,8.192546421073626,6.404073573137651,6.075966023747174,3.961357556023025,6.455633138609436,3.0440266732485592,4.7975216627235024,3.004076590930257,4.264173257476813
2025-01-07,53.81884309169439,8.194090546506912,6.405280608456423,6.077111217583966,3.9621041899312393,6.448772207455991,3.044600409272035,4.798425896259134,3.0046427971900913,4.246129035649823
2025-01-08,53.62158460455028,8.256735911562096,6.401660866735765,6.073676930413733,3.9598651320796665,6.4397458081436865,3.0428798496591387,4.833388775481742,3.1267326512327727,4.243729470141116
2025-01-09,53.69256873083784,8.246972131741096,6.39409075575474,6.066494667969149,3.9551825006276484,6.418691372701389,3.04734514724709,4.822284027716489,3.1176595028138037,4.238711162590753
2025-01-10,53.62132172887883,8.233122576640719,6.391685564042245,6.064212704316041,3.9536947250336976,6.405529540984641,3.1563595717021484,4.820470084495816,3.1164867686307924,4.23711673527507
2025-01-13,53.55427831874838,8.217887237177464,6.379857791723287,6.052990918381532,3.946378438811885,6.369539279291532,3.327522470991269,4.811549836142157,3.1107197302549094,4.229275978477581
2025-01-14,53.61592801825812,8.211720851671462,6.375070592595114,6.048448987543371,3.943417228697417,6.351360511772213,3.325025626517279,4.794540123787927,3.108385566192509,4.226102492964591
2025-01-15,53.694001032304485,8.203586593470561,6.368755659198591,6.042457594671115,3.9395110104379905,6.331683026703152,3.3431496274069916,4.789790811429905,3.1053065025906066,4.181758141786602
2025-01-16,53.7748740121057,8.21062068507045,6.374216491503303,6.047638645632799,3.9375299024179875,6.337112071412296,3.370131709504397,4.651884106718556,3.11064862291021,4.185343752724301
2025-01-17,53.78315914791023,8.208021767361524,6.370119989899944,6.043752024988304,3.9323215988902636,6.333039415612827,3.389388084567488,4.648894492116164,3.1086495102211105,4.182653968432147
2025-01-20,53.837226979567845,8.210550163841624,6.3720822396864065,6.045613740488053,3.933532910016263,6.332311637111353,3.3904321506220865,4.584700689150412,3.1096070976523187,4.183942391863638
2025-01-21,53.75802886132679,8.19847190202946,6.362708485669469,6.0367202432052025,3.9277464231931063,6.32299638827869,3.543249870883862,4.57795629149752,3.105032660140955,4.167088873774948
2025-01-22,53.75946674728681,8.198691189601776,6.362878671396012,6.036881709603175,3.9278514800851845,6.32049077467783,3.554043592036628,4.578078739794391,3.105115711602514,4.15650138391568
2025-01-23,53.69037258049867,8.202066210472571,6.361347327523749,6.0354288229003155,3.926906170327476,6.316295538824675,3.6280628614647266,4.576976940878055,3.1070425017598544,4.155501045349911
2025-01-24,53.654952547939736,8.145669370030562,6.369523023298944,6.043185643490094,3.926598026662926,6.321735803196068,3.6835987740820912,4.582859337972895,3.1110357178109695,4.160841755515709
2025-01-27,53.71171859375147,8.13804292056212,6.363559505352341,6.037527661580337,3.922921717194313,6.302441909761752,3.680149974648135,4.5785685984922795,3.108122985214223,4.15694613344303
2025-02-03,53.687840684956036,8.133128000040342,6.3638999769708295,6.03785068940979,3.9177812736555775,6.29475361201978,3.6696462091025404,4.6296417298038275,3.1082892801411974,4.157168543900077
2025-02-04,53.72587136543379,8.133691162065784,6.364602314758624,6.038517043486942,3.888783572312038,6.2820710101511965,3.6700512015143967,4.6301526700044215,3.108632319633449,4.157627340639368
2025-02-05,53.69798637487955,8.140622614143265,6.365419775723898,6.039292622498334,3.881255626466032,6.288229481560176,3.6731983832837733,4.646802192549533,3.1090315881896,4.158161340705837
2025-02-06,53.699378458898664,8.13191884144218,6.358614010427931,6.032835545103511,3.8664140965849483,6.281506246410486,3.669271081241967,4.700638712096262,3.1057074807414686,4.153715527052583
2025-02-07,53.688379857064284,8.102368287259793,6.362695722106975,6.036708133573549,3.8581973782365275,6.285538461192814,3.6983730563394572,4.703656138834016,3.1077010916879813,4.156381873704603
2025-02-10,53.39819168155291,8.049323075136433,6.3377771633574405,6.013066257103234,3.8350947616748363,6.260922077468302,3.69987403598619,5.17011669118361,3.095530239016187,4.140104017520855
2025-02-11,53.39398920289189,8.015122892983872,6.336646069397127,6.011993113830591,3.8317466079952607,6.257140989882258,3.7498242117986016,5.169193987905666,3.094977784193767,4.13936513912097
2025-02-12,53.384276545978615,8.06100370073282,6.343404865386305,6.018405628353213,3.8278339740810976,6.3198125553301,3.713825585671598,5.174707555684285,3.0982789506476474,4.058450638134322
2025-02-13,53.38337435194925,8.072183966749616,6.341713815048783,6.016801217617156,3.824147694582105,6.29680107312862,3.736828100482393,5.173328061367854,3.0974529990055215,4.0573687200686965
2025-02-14,53.461791146106485,8.141434422020177,6.34374318368211,6.018726613183734,3.822704740805885,6.274815830499005,3.738023897384685,5.041648881489526,3.098444193837504,4.058667090990893
2025-02-17,53.492487589809535,8.13573035920694,6.341375713169187,6.016480438114934,3.8212781161000255,6.261811291424997,3.7366288753767916,5.039767349605616,3.0972878615188004,4.057152405673175
2025-02-18,51.92144207197179,8.015014669712418,6.247284155587912,5.927209585671374,5.828729142843427,6.155769562749329,3.891277433549238,4.964988692541208,3.0513311713068223,3.99695351406648
2025-02-19,51.94020931375229,8.005763978512865,6.240073726294803,5.920368576913241,5.822001797279104,6.135549186255569,3.936625405387533,4.959258250477574,3.0478094157547093,3.992340349372308
2025-02-20,51.89071186514925,8.064234378462636,6.2325533249146385,5.913233477238171,5.814985247111263,6.128154755581786,3.9711803619656054,4.953281460101793,3.0441362620161354,3.987528867458723
2025-02-21,52.11308097446904,7.861769802483541,6.227825587425953,5.90874796157031,5.807956292753094,6.11303434850484,3.994347655572039,4.946906155874735,3.0418271157679886,3.984504105578462
2025-02-24,52.128092624320075,7.864034457216623,6.229619569575994,5.910450030490407,5.807010608157943,6.114795263988078,3.9693110684384942,4.94833115746108,3.0427033419038354,3.9856518784474706
2025-02-25,52.17579935710097,7.8660943667287935,6.231251359553312,5.911998217023063,5.808531699711406,6.1111581658204965,4.0122612799884765,4.949627326046819,3.043500349291175,3.889777878735487
2025-02-26,52.09948632380268,7.907297770347663,6.222449835114417,5.903647631596902,5.800327258779855,6.099910565100578,4.100759440052231,4.942636071263488,3.039201462733983,3.8842836412082082
2025-02-27,52.115981566753746,7.906625624677127,6.221920906921972,5.90314580261421,5.799834212360217,6.086968507475634,4.1004108623479905,4.942215931345551,3.038943120862412,3.883953464641144
2025-02-28,52.108465996316845,7.907866598257556,6.222897459984116,5.90407232276708,5.800744517384138,6.087923879269019,4.101054436710889,4.942991630068459,3.0394200940118226,3.884563065230072
2025-03-03,52.08949883082051,7.905385040525066,6.220944660310723,5.90221957321147,5.798924192997978,6.078168216735883,4.141608656613115,4.94144047604369,3.0384662973913485,3.883344055350215
2025-03-04,52.17374961553277,7.84205897320841,6.222571908237729,5.903763450402103,5.800441050627675,6.048369034339566,4.142692000778501,4.942733036773632,3.039261086326741,3.8843598437728692
2025-03-05,52.122322713270606,7.845342414647735,6.225177276360118,5.906235334588036,5.802869674102334,6.027349794877389,4.199380426231049,4.944802541036723,3.0405336138389507,3.8859862110470598
2025-03-06,52.15828089532552,7.842879575880736,6.223223045796638,5.90438122745284,5.801048015895735,6.004529421666382,4.1980621412710715,4.943250250422806,3.0395791183356633,3.8847663079526167
2025-03-07,52.09369519847618,7.924726737855906,6.221758177876015,5.902991410859801,5.7996825226325255,5.995269786780785,4.197073970589372,4.942086671894097,3.0388636398914746,3.883851883143838
2025-03-10,51.43984147551875,7.924726737855906,6.221758177876015,5.902991410859801,5.7996825226325255,5.995269786780785,4.197073970589372,4.942086671894097,3.6927173628489176,3.883851883143838
2025-03-11,50.785987752561304,7.924726737855906,6.221758177876015,5.902991410859801,5.7996825226325255,5.995269786780785,4.197073970589372,4.942086671894097,4.346571085806362,3.883851883143838
2025-03-12,50.41831408792916,7.939089479656708,6.218667942494626,5.900059501198199,5.796801924637576,5.96353676962436,4.270798719443976,4.939632026333348,4.671176704912968,3.8819228437690776
2025-03-13,50.40146458484169,7.93931777691861,6.2188467671403975,5.900229163907333,5.79696861806137,5.947761692384403,4.302291823373803,4.939774070892652,4.671311029743834,3.882034472735903
2025-03-14,50.42114808490559,7.940770885362261,6.219984983168653,5.901309064354508,5.79802961905455,5.920088928047342,4.303079258358931,4.940678182255094,4.672166005157462,3.882744989335613
2025-03-17,50.42110404298966,7.939940472554443,6.219334522996835,5.90069192998548,5.797423285220559,5.916855433688243,4.302629260218854,4.94016150667018,4.671677409459772,3.8901821362159703
2025-03-18,50.429747231809195,7.920528979173734,6.225242438516709,5.906297158214039,5.802930415746403,5.893690340952321,4.306716445124042,4.944854300847439,4.676115163269143,3.893877526346972
2025-03-19,50.4218221202964,7.88002916387219,6.193411083612235,5.8760966571297475,5.773258456883125,5.812525726635522,4.5867008884426435,4.919569918149775,4.662618911713314,3.873967073265045
2025-03-20,50.401140341945535,7.838626784979621,6.195669342038163,5.878239215504831,5.830056926853152,5.8068317614990255,4.588373303819034,4.9213637051388215,4.6643190085262205,3.875379609695594
2025-03-21,50.25324372501735,7.911707000661913,6.177488830068069,5.860990167416444,5.812949264404834,5.79758266745504,4.759282421081813,4.906922503258763,4.650632076108528,3.869201344527245
2025-03-24,50.19720244577336,8.004460146882797,6.1709187128775325,5.854756664886245,5.806766856157669,5.791416602473812,4.7542206485542495,4.901703706952023,4.645685859516217,3.872868355926092
2025-03-25,50.27792059497269,7.90412183863335,6.177649251607818,5.861142369887866,5.8131002193150145,5.779555112286646,4.762002886606125,4.907049929804575,4.650752847117425,3.866704949768491
2025-03-26,50.28183786139261,7.90473766662884,6.1781305662222845,5.861599024735883,5.813553131090507,5.772214184490492,4.762373905012983,4.90743224915437,4.651115197782285,3.8670062134897467
2025-03-27,50.26872686202889,7.999686887145413,6.175243803019099,5.858860162519382,5.756323620020703,5.722791574761801,4.762744523208517,4.90513922625899,4.685284006039896,3.865199334997307
2025-03-28,50.32046108674203,7.995120956686005,6.171719198347411,5.855516138128071,5.753038119760301,5.6961757914672475,4.760026121776601,4.902339551107104,4.682609816255226,3.862993219730007
2025-03-31,50.31018013291854,7.997610817875754,6.173641211058569,5.857339678066649,5.754829745730082,5.69535452106367,4.758913313228324,4.903866250334471,4.684068086681828,3.864196243042122
2025-04-01,50.304215909162764,8.002205746312193,6.1776893582946215,5.861180421740887,5.758603272135763,5.673120150056606,4.7620338025986895,4.90708178747513,4.687139498937632,3.8667300532857127
2025-04-02,50.29505783369802,8.013317322401873,6.176245845573888,5.85981086623128,5.757257685364582,5.66140940550012,4.820635590084446,4.90593517187647,4.688640559318298,3.8216897199510194
2025-04-03,50.29369106670535,8.011445324221608,6.174803007293734,5.858441950607832,5.755912727280845,5.647108455918593,4.842870525979977,4.904789092001587,4.690140918370866,3.820796931619614
2025-04-07,50.32226023831131,7.988498946548391,6.175123579761877,5.858746098803872,5.756211552546561,5.637018387286558,4.843121949540465,4.905043730140339,4.692980224084189,3.820995292976437
2025-04-08,50.34164900597226,7.986633085233033,6.173681265719886,5.857377680559669,5.75486708313738,5.627916142646117,4.841990749054408,4.903898066679978,4.6918840919682,3.8201028290290755
2025-04-09,50.36760105595258,7.986633085233033,6.173681265719886,5.857377680559669,5.75486708313738,5.586392862677595,4.857561979042604,4.903898066679978,4.6918840919682,3.8201028290290755
2025-04-10,50.34420847930765,7.985804093285186,6.1730404535023675,5.8567696998397745,5.806168455202258,5.559863653259616,4.857057776617899,4.903389054688696,4.6939920221039735,3.8197063121925785
2025-04-11,50.348127983832505,7.986425821110959,6.173521050193037,5.8572256735462425,5.806620489392874,5.560296511604294,4.857435918622867,4.903770803774986,4.694357468766578,3.812218279155661
2025-04-14,50.36489221454268,7.984146625565709,6.171759228072444,5.855554116962398,5.804963374702421,5.553520899677741,4.856049685712796,4.902371347645143,4.695612172822697,3.8111303342959717
2025-04-15,50.34442298061843,7.97000820627503,6.176887323490728,5.860419478543926,5.80978670059461,5.550345644658671,4.860084562191936,4.9064447126481445,4.707303400420769,3.814296990557753
2025-04-16,50.31969762200163,8.010097144956186,6.175764824566007,5.859354489947151,5.808730913272818,5.541548761868682,4.859201360117913,4.905553085745189,4.706447962604182,3.813603834920255
2025-04-22,50.31444015532605,7.930567647716144,6.1744824681079615,5.858137833988965,5.807524768963362,5.53001592896978,4.910103215223507,4.904534480299792,4.754785994139811,3.8154075072646294
2025-04-23,50.309249071733674,7.930567647716144,6.1744824681079615,5.858137833988965,5.807524768963362,5.535207012562149,4.910103215223507,4.904534480299792,4.754785994139811,3.8154075072646294
2025-04-25,50.546954092415696,7.91028749382199,6.176887323490728,5.860419478543926,5.757855646287618,5.49841459035168,4.912015616498927,4.9064447126481445,4.751444796581711,3.6792762493595768
2025-04-28,50.526290994077684,7.911930993494375,6.178170679158957,5.861637082518565,5.759051940844005,5.51254244249223,4.913036173092196,4.904867019595048,4.7524319917971365,3.6800406829298056
2025-04-30,50.546868893981,7.909055317078425,6.175925156576622,5.859506607476391,5.7569587514749205,5.50794270139844,4.911250477253178,4.903084292922733,4.750704669275181,3.6787031325631077
