date,FUTU SECURITIES INTERNATIONAL,ZHESHANG INTERNATIONAL FINANCIAL,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES (INTERNATIONAL),IFAST SECURITIES (HK) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,VALUABLE CAPITAL LTD,CHIEF SECURITIES LTD
2025-04-02,27.024750084760562,48.03817821293909,8.157562183432136,1.8369925924403852,2.732886071527642,0.0,3.349326538789516,3.6513823677478343,2.9897362662200897,2.219185682142747
2025-04-03,27.468933943754088,47.13839318155865,8.242756444195292,1.8561773957457413,2.873545319588485,0.0,3.384305542578924,3.6895159197317473,3.1040102982549023,2.2423619545921705
2025-04-07,28.338724944610295,45.810666028688225,8.42963687238004,1.8598458449920425,2.931233552118331,0.0,3.390994102166699,3.6968076807056596,3.2952973360932836,2.2467936382454203
2025-04-08,28.663358579263516,45.255680334290936,8.545312091930008,1.9305301645338206,2.9438495690780884,0.0,3.4055889266126926,3.7127187255158005,3.265604596500392,2.2773570122747455
2025-04-09,28.244139299326477,45.236777528324545,8.54174280791521,1.8253015193442281,2.942619955098418,0.0,3.4041664491202424,3.711167963243356,3.2642405889416803,2.8298438886858457
2025-04-10,29.53152341335122,42.95294277900605,8.571099259197167,2.3030899965422216,2.9527332166769704,0.0,3.667340758825194,3.682010121860494,3.4996908955646133,2.8395695589760783
2025-04-11,29.448211729549563,40.91968194593917,8.546919243106565,4.490789597417117,2.9444032306936796,0.0,3.6569947861702907,3.671622765314972,3.489817881659649,2.831558820148996
2025-04-14,30.0135423118511,39.88473288052322,8.61459000388423,4.721962690405954,2.8953252779323306,0.0,3.6742706572745307,3.6889677399036294,3.646976075249063,2.8596323629759492
2025-04-15,30.899282459540146,38.72099722411355,8.59582045775939,4.925365317131933,2.819881632011732,0.0,3.928141203582465,3.6809301838370083,3.5615146912481013,2.868066830775677
2025-04-16,30.955599568256364,38.50587359971496,8.67888543074811,4.994393620254225,2.8210045374998693,0.0,3.929705429281021,3.682395967598269,3.562932922548126,2.8692089240990497
2025-04-17,32.2272770655044,36.47016405264107,8.888747494671206,5.278953117212272,2.8547492550292155,0.0,4.012767897856817,3.726444607047795,3.61615711725469,2.924739392782532
2025-04-22,32.85059110207817,35.20967896400183,9.040509911999745,5.433244304457474,2.864530683039467,0.0,4.02651712653096,3.739212786107239,3.828596358683508,3.00711876310161
2025-04-23,33.74910178998509,33.5206615115668,9.111871387050762,5.5447710771012755,2.8871419225448034,0.0,4.326422925537049,3.8781222852607757,3.8974270975214766,3.084480003431967
2025-04-24,34.48084693540305,32.66095930573473,9.057858993357996,5.754981502606693,2.8700278260498737,0.0,4.30077721035854,3.8551339595083,3.9532181199825156,3.066196146998305
2025-04-25,35.05561574188289,31.86454858466786,9.113044224436601,5.790043870469489,2.88751354192365,0.0,4.326979802421993,3.878621458988083,3.9944652415021076,3.0891675337073226
2025-04-28,34.80484319771377,31.915899397286175,9.233017114494139,5.99275883926557,2.8921668690037494,0.0,4.602541926750395,4.020240870658258,3.319760633440411,3.2187711513875312
2025-04-29,34.841164966435855,27.3767112426661,9.10618954490195,4.203181986362916,3.3912997515724936,5.518262064591152,4.5287805909403245,4.6915798932290285,3.5308420106770972,2.8119879486230777
2025-04-30,36.927278787943955,20.048602673147023,9.580748180087959,7.501155926407812,5.649523113151754,4.432305723717459,4.606501145173604,4.8151055387692345,3.443047774707255,2.995731136893945
2025-05-02,38.238887627450346,17.197011471882533,9.612161709213186,7.92976310184134,7.032339680171268,4.887173332468347,4.632002335463362,3.9746126482640802,3.483732848940932,3.0123152443046046
