date,UBS SECURITIES HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,JIN YI FINANCIAL GROUP LTD,CHINA CONSTRUCTION BANK (ASIA),BANK OF COMMUNICATIONS TRUSTEE LTD,CITIBANK N.A.,CHINA MERCHANTS SECURITIES (HK) CO LTD
2024-10-14,16.393958430232363,8.043128993655916,11.769804023101075,11.403021790913009,9.453665374099888,5.0196428192717875,1.3830127957516818,28.695463924810944,5.795168125261853,2.043133722901483
2024-10-15,16.480431941821355,8.179365322182518,11.818584578693299,11.482777304589177,9.66387344722885,5.667545519607446,1.3887447631179615,26.961602622817953,5.82887801916197,2.5281964807794686
2024-10-16,16.538038018248518,8.370713070327525,11.85989552787864,11.896770235403363,9.6976527701464,6.130719754079219,1.3935990131306069,25.53982677937805,5.85211282328695,2.7206720081207307
2024-10-17,16.480773879759038,8.319388343801414,11.802906674929666,11.84757485965343,9.73645386712986,6.476735911614144,1.386902528406737,25.417103486474595,5.824561740514148,2.70759870771697
2024-10-18,16.54246292884056,8.380816190646875,11.861658379780554,11.786200507008353,9.772898307474193,7.043870101331866,1.3920938318473626,24.655045448691713,5.847220806220765,2.7177334981577603
2024-10-21,16.526879465671218,8.371493912039893,11.899298543404058,11.561856693900058,9.763691963685643,7.539649508664889,1.3907824404874314,24.303537222913064,5.841998023562467,2.8008122256712786
2024-10-22,16.581223906437124,8.635565413164722,12.091102291178176,11.659213734844558,9.795120631236372,7.735748282050022,1.3952592755944837,23.149753676757886,5.860803022163145,3.096209766573509
2024-10-23,16.666771399739616,9.053203012612924,12.190642406886802,12.560229924856934,10.01839249974253,9.76881785683023,1.4024606695334627,19.099296858418587,5.897707022461352,3.342478348917562
2024-10-24,16.6507236960807,9.131048520689449,12.199898120321338,12.753990916022467,10.008746228721071,9.759411890293316,1.401110301626076,18.858893015757232,5.892603544589295,3.3435737658990576
2024-10-25,16.643352727930612,9.122981996276526,12.19449745052941,12.796637492141649,10.004315541441603,9.755091578724887,1.4004900559480775,18.850544531793275,5.889994997727247,3.3420936274867135
2024-10-28,16.635605892372645,9.098335757423854,12.214967664048675,12.831480842142698,9.999658920348695,9.750550961726097,1.399838182113439,18.84177033400674,5.8872534333663555,3.340538012450806
2024-10-29,16.637709257709798,9.073911259646758,12.105591875876735,12.841723965604377,10.000923252774728,9.751783797550877,1.400015174230764,18.84415264138211,6.003228393313935,3.3409603819099227
2024-10-30,16.64507522686809,9.041705380515387,12.10951392614878,12.848846774707152,10.005350935161367,9.756101179083302,1.4006349992580436,18.852495463402892,5.9978365983628334,3.3424395164921563
2024-10-31,16.64497952312908,9.036191204350965,12.116631391608498,12.850210316281144,10.005293407665604,9.756045084692122,1.4006269460648564,18.852387067719427,5.995214759930268,3.3424202985580362
2024-11-01,16.64574518385743,9.036606864624344,12.117188750588934,12.852813897631005,10.005753646155364,9.756493857883758,1.4006913742034535,18.85325426809016,5.988878108746445,3.3425740482191073
2024-11-04,16.651250443642944,9.001633410151157,12.124072197073216,12.858502678190028,10.009062856561,9.759720630412726,1.4011546259118723,18.859489619010283,5.991433998806453,3.3436795402403137
2024-11-05,16.654651161676888,8.980459776320924,12.126548320479378,12.864292953405757,10.011107027398161,9.761713877590553,1.4014407865110903,18.86334133012804,5.992082339918485,3.344362426570725
2024-11-06,16.64502737486102,8.975845442320752,12.119541069789125,12.917231141234794,10.005322171330794,9.75607313180708,1.400630972649874,18.84956642065882,5.988332367850266,3.342429907497472
2024-11-07,16.644931671672275,8.9970675631002,12.119471386591831,12.896458108430132,10.005264644165795,9.756017037738426,1.4006229195029902,18.849458042127967,5.988297936996536,3.342410689673848
