date,MORGAN STANLEY HONG KONG SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,SDICS INTERNATIONAL SECURITIES (HONG,SINOLINK SECURITIES (HONG KONG) CO LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CMB INTERNATIONAL SECURITIES LTD,SBI CHINA CAPITAL FINANCIAL SERVICES LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-10-22,37.55640625,10.201302083333333,4.826875,2.941197916666667,3.1887499999999998,2.46640625,2.352708333333333,1.6142187499999998,2.061689583333333,1.66234375,68.87189791666667
2024-10-23,37.55640625,10.206562499999999,4.826875,2.941197916666667,3.1852083333333336,2.46640625,2.352708333333333,1.6136979166666665,2.0434604166666666,1.67015625,68.86267916666667
2024-10-24,37.55640625,10.134296875,4.826875,2.941197916666667,3.1832291666666666,2.46640625,2.352708333333333,1.6170833333333332,2.0434604166666666,1.6715104166666668,68.79317395833333
2024-10-25,37.55640625,10.135078125,4.826875,2.941197916666667,3.1832291666666666,2.46640625,2.352708333333333,1.6252083333333334,2.04195,1.6715104166666668,68.80056979166666
2024-10-28,37.55640625,10.208645833333334,4.826875,2.941197916666667,3.1722395833333334,2.46640625,2.352708333333333,1.6307291666666668,2.0414291666666666,1.6715104166666668,68.86814791666667
2024-10-29,37.55640625,10.207083333333333,4.826875,2.941197916666667,3.17203125,2.46640625,2.3721875,1.6291666666666667,2.0429916666666665,1.6715104166666668,68.88585625
2024-10-30,37.55640625,10.121901041666668,4.826875,2.941197916666667,3.17203125,2.46640625,2.3778645833333334,1.6304687500000001,2.0416895833333335,1.6715104166666668,68.80635104166667
2024-10-31,37.55640625,10.119609375,4.826875,2.941197916666667,3.169427083333334,2.46640625,2.3934895833333334,1.62921875,2.0378875,1.6715104166666668,68.812028125
2024-11-01,37.55640625,10.119609375,4.826875,2.941197916666667,3.169427083333334,2.46640625,2.3569791666666666,1.6283854166666667,2.0378875,1.6713020833333334,68.77447604166666
2024-11-04,37.55640625,10.192135416666668,4.826875,2.941197916666667,3.169427083333334,2.46640625,2.352708333333333,1.62625,2.037835416666667,1.6713020833333334,68.84054375000001
2024-11-05,37.55640625,10.1921875,4.826875,2.941197916666667,3.16921875,2.46640625,2.352708333333333,1.6263020833333333,2.0377833333333335,1.6713020833333334,68.8403875
2024-11-06,37.55640625,10.1921875,4.826875,2.941197916666667,3.16921875,2.46640625,2.361875,1.6195833333333334,2.0377833333333335,1.6713020833333334,68.84283541666667
2024-11-07,37.55640625,10.190104166666666,4.826875,2.941197916666667,3.16921875,2.46640625,2.3696875,1.6176041666666665,2.0343458333333335,1.6713020833333334,68.84314791666667
2024-11-08,37.55640625,10.19015625,4.826875,2.941197916666667,3.16921875,2.46640625,2.3696875,1.61546875,2.0343458333333335,1.6713020833333334,68.84106458333333
2024-11-11,37.55640625,10.190208333333334,4.826875,2.941197916666667,3.16921875,2.46640625,2.3697916666666665,1.627135416666667,2.0341375,1.6713020833333334,68.85267916666666
2024-11-12,37.55640625,10.188958333333334,4.826875,2.941197916666667,3.16921875,2.46640625,2.376875,1.6193229166666667,2.0324708333333334,1.6710937499999998,68.848825
2024-11-13,37.55640625,10.18375,4.826875,2.941197916666667,3.0890625000000003,2.46640625,2.390885416666667,1.6382291666666666,2.0340333333333334,1.6710937499999998,68.79793958333333
2024-11-14,37.55640625,10.180833333333334,4.826875,2.941197916666667,3.0890625000000003,2.46640625,2.4069791666666664,1.6325520833333333,2.03398125,1.6710937499999998,68.80538750000001
2024-11-15,37.55640625,10.18109375,4.826875,2.941197916666667,3.0844270833333334,2.46640625,2.4243229166666667,1.6140104166666664,2.04960625,1.6710937499999998,68.81543958333334
2024-11-18,37.55640625,10.2215784375,4.826875,2.941197916666667,3.0840625,2.46640625,2.352708333333333,1.6141145833333332,2.04960625,1.6710937499999998,68.78404927083334
2024-11-19,37.55640625,10.221630520833333,4.826875,2.941197916666667,3.0809895833333334,2.46640625,2.352708333333333,1.6202604166666665,2.0600229166666666,1.6710937499999998,68.79759093749999
2024-11-20,37.55640625,10.220953437499999,4.826875,2.941197916666667,3.0407812499999998,2.46640625,2.352708333333333,1.6358333333333333,2.0600229166666666,1.6710937499999998,68.7722784375
2024-11-21,37.55640625,10.220901354166667,4.826875,2.941197916666667,3.0355729166666667,2.46640625,2.352708333333333,1.6420833333333333,2.0596583333333336,1.6710937499999998,68.7729034375
2024-11-22,37.55640625,10.220901354166667,4.826875,2.941197916666667,3.0334895833333335,2.46640625,2.352708333333333,1.641875,2.0596583333333336,1.6683854166666667,68.7679034375
2024-11-25,37.55640625,10.221318020833333,4.826875,2.941197916666667,3.02828125,2.46640625,2.352708333333333,1.6384895833333333,2.0627833333333334,1.6683854166666667,68.76285135416667
2024-11-26,37.55640625,10.238557604166667,4.826875,2.941197916666667,3.0269791666666666,2.46640625,2.352708333333333,1.6440625,2.0627833333333334,1.6683854166666667,68.78436177083333
2024-11-27,37.55640625,10.218974270833334,4.826875,2.941197916666667,3.0269791666666666,2.46640625,2.352708333333333,1.6594270833333333,2.0627833333333334,1.6683854166666667,68.78014302083332
2024-11-28,37.55286458333333,10.2189221875,4.826875,2.941197916666667,3.0269791666666666,2.46640625,2.352708333333333,1.6746875,2.0627833333333334,1.6683854166666667,68.7918096875
2024-11-29,37.55286458333333,10.221682604166666,4.826875,2.941197916666667,3.0269791666666666,2.46640625,2.352708333333333,1.7282812500000002,2.0653875,1.6683854166666667,68.85076802083333
2024-12-02,37.55286458333333,10.221995104166668,4.826875,2.941197916666667,3.0269791666666666,2.46640625,2.352708333333333,1.7320833333333334,2.060179166666667,1.6683854166666667,68.84967427083333
2024-12-03,37.55286458333333,10.223036770833334,4.826875,2.941197916666667,3.0269791666666666,2.46640625,2.352708333333333,1.7352604166666667,2.0588770833333334,1.6683854166666667,68.8525909375
2024-12-04,37.55286458333333,10.222463854166666,4.826875,2.941197916666667,3.0259375,2.46640625,2.352708333333333,1.7356770833333333,2.0588770833333334,1.6683854166666667,68.85139302083333
2024-12-05,37.55286458333333,10.2231409375,4.826875,2.941197916666667,3.0254166666666666,2.46640625,2.352708333333333,1.7372395833333332,2.0547104166666665,1.6683854166666667,68.84894510416667
2024-12-06,37.55286458333333,10.225745104166666,4.826875,2.941197916666667,3.0254166666666666,2.46640625,2.352708333333333,1.7452083333333333,2.0612208333333335,1.6686458333333334,68.86628885416667
2024-12-09,37.55286458333333,10.2345471875,4.826875,2.941197916666667,3.0254166666666666,2.46640625,2.352708333333333,1.7234375,2.061272916666667,1.6686458333333334,68.8533721875
2024-12-10,37.55286458333333,10.242880520833333,4.826875,2.941197916666667,3.019791666666667,2.46640625,2.352708333333333,1.7284375,2.05866875,1.6686458333333334,68.85847635416667
2024-12-11,37.55286458333333,10.242880520833333,4.826875,2.941197916666667,2.9919270833333336,2.46640625,2.352708333333333,1.7578125,2.05866875,1.6686458333333334,68.85998677083333
2024-12-12,37.55286458333333,10.2428284375,4.826875,2.941197916666667,2.9918750000000003,2.46640625,2.352708333333333,1.7548958333333333,2.0663770833333333,1.6684895833333335,68.86451802083333
2024-12-13,37.55286458333333,10.244078437499999,4.826875,2.941197916666667,2.9918750000000003,2.46640625,2.352708333333333,1.750625,2.0672625,1.6686979166666667,68.8625909375
2024-12-16,37.55286458333333,10.243870104166666,4.826875,2.941197916666667,2.9918750000000003,2.46640625,2.352708333333333,1.7530208333333333,2.0672625,1.6686979166666667,68.8647784375
2024-12-17,37.55286458333333,10.247932604166667,4.826875,2.941197916666667,2.9910937499999997,2.46640625,2.352708333333333,1.7591666666666665,2.0639291666666666,1.6686979166666667,68.8708721875
2024-12-18,37.55286458333333,10.247724270833332,4.826875,2.941197916666667,2.9880208333333336,2.46640625,2.352708333333333,1.75140625,2.06695,1.6642708333333331,68.85842427083332
2024-12-19,37.55286458333333,10.247724270833332,4.826875,2.941197916666667,2.9880208333333336,2.46640625,2.352708333333333,1.7619270833333331,2.06695,1.6572395833333333,68.86191385416667
2024-12-20,37.55286458333333,10.247724270833332,4.826875,2.941197916666667,2.9880208333333336,2.46640625,2.352708333333333,1.83875,2.0407,1.6572395833333333,68.91248677083334
2024-12-23,37.55286458333333,10.247724270833332,4.826875,2.941197916666667,2.9873958333333333,2.46640625,2.352708333333333,1.8394791666666668,2.0407,1.6572395833333333,68.9125909375
2024-12-27,37.55286458333333,10.245901354166667,4.826875,2.941197916666667,2.9871875,2.46640625,2.352708333333333,1.8416666666666668,2.0398666666666667,1.6572395833333333,68.91191385416666
2024-12-30,37.55286458333333,10.245901354166667,4.826875,2.9419791666666666,2.9871875,2.46640625,2.352708333333333,1.8425520833333333,2.0398666666666667,1.6572395833333333,68.91358052083334
2025-01-02,37.55286458333333,10.246682604166667,4.826875,2.9450520833333336,2.9871875,2.46640625,2.352708333333333,1.8393229166666667,2.0398666666666667,1.6572395833333333,68.91420552083333
2025-01-03,37.55286458333333,10.2492346875,4.826875,2.9439062500000004,2.9861458333333335,2.46640625,2.352708333333333,1.8371354166666667,2.03991875,1.6572395833333333,68.9124346875
2025-01-06,37.55286458333333,10.249911770833334,4.826875,2.9439062500000004,2.983645833333333,2.46640625,2.352708333333333,1.8371354166666667,2.0364291666666667,1.65671875,68.90660135416667
2025-01-07,37.55286458333333,10.2587659375,4.8325,2.9439062500000004,2.9740104166666668,2.46640625,2.352708333333333,1.8389583333333335,2.0351270833333333,1.660625,68.9158721875
2025-01-08,37.55286458333333,10.257099270833333,4.8325,2.9439062500000004,2.972916666666667,2.46640625,2.352708333333333,1.8347916666666666,2.0379395833333334,1.6614062499999998,68.91253885416667
2025-01-09,37.55286458333333,10.2597034375,4.8325,2.9439062500000004,2.9685937499999997,2.46640625,2.352708333333333,1.8463020833333332,2.0431479166666664,1.6614062499999998,68.92753885416667
2025-01-10,37.55286458333333,10.2562659375,4.8325,2.9439062500000004,2.9684375,2.46640625,2.3559895833333333,1.8513541666666669,2.0431479166666664,1.6613020833333332,68.93217427083333
2025-01-13,37.55286458333333,10.255745104166666,4.8325,2.9439062500000004,2.9634375,2.46640625,2.3585937500000003,1.8569791666666664,2.043564583333333,1.6620833333333334,68.93608052083333
2025-01-14,37.55286458333333,10.259286770833333,4.8325,2.9439062500000004,2.9610416666666666,2.46640625,2.3585937500000003,1.8643750000000001,2.0428354166666667,1.6620833333333334,68.94389302083333
2025-01-15,37.55286458333333,10.259026354166668,4.8325,2.9439062500000004,2.9610416666666666,2.46640625,2.3585937500000003,1.8630729166666664,2.0428354166666667,1.6620833333333334,68.94233052083332
2025-01-16,37.55286458333333,10.2401721875,4.8325,2.9439062500000004,2.9610416666666666,2.46640625,2.3585937500000003,1.8575000000000002,2.0428354166666667,1.6633333333333333,68.9191534375
2025-01-20,37.55286458333333,10.238349270833332,4.8325,2.9439062500000004,2.9302604166666666,2.46640625,2.3677083333333333,1.8866145833333334,2.0428354166666667,1.6633333333333333,68.9247784375
2025-01-21,37.55286458333333,10.245536770833333,4.8325,2.9439062500000004,2.9222916666666667,2.46640625,2.3677083333333333,1.8576041666666667,2.0398666666666667,1.6582291666666666,68.88691385416666
2025-01-22,37.55286458333333,10.265068020833333,4.8325,2.9439062500000004,2.92078125,2.46640625,2.3677083333333333,1.8375520833333332,2.029345833333333,1.6589062500000002,68.87503885416668
2025-01-23,37.55286458333333,10.2479846875,4.8325,2.9439062500000004,2.92078125,2.46640625,2.3677083333333333,1.8292708333333334,2.021533333333333,1.6587500000000002,68.84170552083333
2025-01-24,37.55286458333333,10.244911770833333,4.8325,2.9439062500000004,2.92078125,2.46640625,2.3677083333333333,1.8396354166666666,2.0196583333333336,1.6587500000000002,68.84712218749999
2025-01-27,37.55286458333333,10.230224270833334,4.8325,2.9439062500000004,2.92078125,2.46640625,2.3677083333333333,1.8425,2.020179166666667,1.6586458333333336,68.8357159375
2025-02-03,37.55286458333333,10.232307604166667,4.8325,2.9439062500000004,2.92078125,2.46640625,2.3677083333333333,1.8353125000000001,2.020179166666667,1.6608333333333332,68.83279927083333
2025-02-04,37.55286458333333,10.235276354166666,4.8325,2.9439062500000004,2.9019270833333333,2.46640625,2.3677083333333333,1.8480729166666667,2.017575,1.6608333333333332,68.82707010416667
2025-02-05,37.55286458333333,10.239130520833333,4.8325,2.9439062500000004,2.9019270833333333,2.46640625,2.3677083333333333,1.9288541666666665,1.9082,1.66046875,68.8019659375
2025-02-06,37.55286458333333,10.226161770833334,4.8325,2.9439062500000004,2.9019270833333333,2.46640625,2.3677083333333333,1.9538541666666667,1.90554375,1.66046875,68.81134093749999
2025-02-07,37.55286458333333,10.227463854166666,4.8325,2.9439062500000004,2.896145833333333,2.46640625,2.3734374999999996,1.9520833333333334,1.90554375,1.66046875,68.81082010416667
2025-02-10,37.55286458333333,10.2272034375,4.8325,2.9439062500000004,2.895208333333333,2.46640625,2.3734374999999996,1.9529166666666666,1.90554375,1.66046875,68.81045552083333
2025-02-11,37.55286458333333,10.225276354166667,4.8325,2.9439062500000004,2.89453125,2.46640625,2.3734374999999996,1.9548437500000002,1.9055958333333334,1.66046875,68.80983052083334
2025-02-12,37.552447916666665,10.224026354166666,4.8325,2.9439062500000004,2.86953125,2.46640625,2.3734374999999996,1.9597395833333333,1.9167416666666666,1.66046875,68.79920552083333
2025-02-13,37.552447916666665,10.224026354166666,4.8325,2.9439062500000004,2.86953125,2.46640625,2.3734374999999996,1.9571354166666666,1.9167416666666666,1.66046875,68.79660135416667
2025-02-14,37.552447916666665,10.224026354166666,4.8325,2.9439062500000004,2.86953125,2.46640625,2.3734374999999996,1.9503645833333332,1.9167416666666666,1.66046875,68.78983052083333
2025-02-17,37.552447916666665,10.2189221875,4.8325,2.9439062500000004,2.86953125,2.46640625,2.37484375,1.9510937499999998,1.9194499999999999,1.6594270833333333,68.78852843749999
2025-02-18,37.552447916666665,10.221318020833333,4.8325,2.9439062500000004,2.86953125,2.46640625,2.37484375,1.9495833333333334,1.9203354166666666,1.6594270833333333,68.79029927083333
2025-02-19,37.552447916666665,10.220953437499999,4.8325,2.9439062500000004,2.86234375,2.46640625,2.37484375,1.9627604166666666,1.9203354166666666,1.6594270833333333,68.79592427083332
2025-02-20,37.552447916666665,10.226005520833334,4.8325,2.9439062500000004,2.86234375,2.46640625,2.37484375,1.9543229166666665,1.9148666666666667,1.6594270833333333,68.78707010416667
2025-02-21,37.552447916666665,10.167880520833334,4.8325,2.94421875,2.8622916666666667,2.46640625,2.3751041666666666,1.9684375,1.9233562499999999,1.6594270833333333,68.75207010416666
2025-02-24,37.552447916666665,10.167880520833334,4.8325,2.94421875,2.8622916666666667,2.46640625,2.3751041666666666,1.9675520833333335,1.9266374999999998,1.6591666666666667,68.75420552083334
2025-02-25,37.552447916666665,10.1647034375,4.8325,2.94421875,2.8507291666666665,2.46640625,2.3751041666666666,1.9762499999999998,1.9300749999999998,1.6505729166666667,68.74300760416666
2025-02-26,37.552447916666665,10.155380520833333,4.8325,2.94421875,2.8507291666666665,2.4654166666666666,2.3822916666666667,1.9768750000000002,1.9452833333333333,1.6445833333333333,68.74972635416667
2025-02-27,37.552447916666665,10.152880520833333,4.8325,2.94421875,2.84875,2.4654166666666666,2.3822916666666667,1.9609374999999998,1.9468979166666667,1.645625,68.7319659375
2025-02-28,37.552447916666665,10.152724270833334,4.837291666666667,2.94421875,2.8475520833333334,2.4654166666666666,2.3822916666666667,1.9513020833333332,1.9482,1.645625,68.72707010416667
2025-03-03,37.552447916666665,10.113140937499999,4.839635416666667,2.94421875,2.8475520833333334,2.4654166666666666,2.3822916666666667,1.9621875,1.9482,1.645625,68.70071593750001
2025-03-04,37.552447916666665,10.0925159375,4.839635416666667,2.94421875,2.8475520833333334,2.4654166666666666,2.3822916666666667,1.9702604166666666,1.9618458333333335,1.6474479166666667,68.70363260416667
2025-03-05,37.552447916666665,10.094651354166666,4.839635416666667,2.94421875,2.833854166666667,2.4654166666666666,2.3870833333333334,1.9847395833333332,1.9548145833333332,1.6474479166666667,68.7043096875
2025-03-06,37.552447916666665,10.0928284375,4.839635416666667,2.94421875,2.833697916666667,2.4719270833333336,2.3944270833333334,1.9836979166666668,1.9327833333333333,1.6474479166666667,68.69311177083334
2025-03-07,37.552447916666665,10.064963854166667,4.839635416666667,2.94421875,2.8136979166666665,2.4719270833333336,2.467135416666667,1.9803645833333334,1.9271583333333335,1.6458854166666665,68.7074346875
2025-03-10,37.552447916666665,10.0517346875,4.839635416666667,2.94421875,2.8136979166666665,2.4719270833333336,2.3822916666666667,1.9859375,1.9127833333333333,1.6458854166666665,68.6005596875
2025-03-11,37.552447916666665,10.055432604166667,4.839635416666667,2.94421875,2.79703125,2.4719270833333336,2.3822916666666667,2.0084895833333336,1.9098145833333333,1.6458854166666665,68.60717427083334
2025-03-12,37.552447916666665,10.045328437499998,4.839635416666667,2.94421875,2.7969270833333333,2.4719270833333336,2.3822916666666667,2.015885416666667,1.9024708333333336,1.6479166666666667,68.59904927083333
2025-03-13,37.552447916666665,10.045068020833334,4.839635416666667,2.94421875,2.796666666666667,2.4719270833333336,2.3822916666666667,2.001145833333333,1.9053354166666667,1.6486458333333331,68.58738260416666
2025-03-14,37.552447916666665,10.039599270833333,4.839635416666667,2.94421875,2.796666666666667,2.4719270833333336,2.3822916666666667,1.9747395833333334,1.902210416666667,1.6717187500000001,68.57545552083333
2025-03-17,37.552447916666665,10.038557604166666,4.839635416666667,2.94421875,2.7901041666666666,2.4700520833333335,2.3822916666666667,1.9694791666666667,1.9040333333333332,1.6717187500000001,68.56253885416666
2025-03-18,37.552447916666665,10.033713854166667,4.839635416666667,2.94421875,2.7901041666666666,2.4700520833333335,2.3822916666666667,1.98484375,1.9035125,1.6704166666666667,68.57123677083334
2025-03-19,37.552447916666665,10.0295471875,4.839635416666667,2.94421875,2.7901041666666666,2.4700520833333335,2.3822916666666667,1.9857812499999998,1.89898125,1.67203125,68.56509093749999
2025-03-20,37.552447916666665,10.0293909375,4.839635416666667,2.94421875,2.7901041666666666,2.4700520833333335,2.3822916666666667,1.9944270833333333,1.8903875,1.67203125,68.56498677083334
2025-03-21,37.552447916666665,10.001995104166667,4.839635416666667,2.94421875,2.7900520833333333,2.4700520833333335,2.3822916666666667,1.99703125,1.888825,1.67203125,68.53858052083334
2025-03-24,37.552447916666665,9.994443020833334,4.839635416666667,2.94421875,2.7900520833333333,2.4700520833333335,2.3822916666666667,1.9971875,1.8953354166666665,1.67359375,68.53925760416666
2025-03-25,37.552447916666665,9.9901721875,4.839635416666667,2.94421875,2.7900520833333333,2.4700520833333335,2.3822916666666667,1.9986979166666665,1.8990333333333336,1.67359375,68.54019510416667
2025-03-26,37.552447916666665,9.9900159375,4.839635416666667,2.94421875,2.7900520833333333,2.4703125,2.3822916666666667,2.0052604166666668,1.8998666666666668,1.67359375,68.54769510416666
2025-03-27,37.552447916666665,9.989495104166666,4.839635416666667,2.94421875,2.78703125,2.478385416666667,2.3822916666666667,2.00453125,1.89741875,1.67359375,68.54904927083332
2025-03-28,37.552447916666665,10.0029846875,4.839635416666667,2.94421875,2.78703125,2.478385416666667,2.3870833333333334,1.9975,1.8960645833333334,1.67359375,68.55894510416667
2025-03-31,751.0489583333333,198.28677708333333,96.79270833333334,58.884375,55.740625,49.567708333333336,47.74166666666667,39.69479166666667,37.835875,33.471875000000004,1369.0653604166666
2025-04-01,37.552447916666665,9.914078125,4.839635416666667,2.94421875,2.7869270833333335,2.478385416666667,2.3954166666666667,1.98671875,1.89116875,1.6733854166666666,68.46238229166667
2025-04-02,37.552447916666665,9.918713541666667,4.839635416666667,2.94421875,2.7869270833333335,2.478385416666667,2.40359375,1.9923437499999999,1.8851270833333333,1.6763541666666666,68.477746875
2025-04-03,37.552447916666665,9.917723958333333,4.839635416666667,2.94421875,2.7869270833333335,2.478385416666667,2.4105729166666667,1.9944270833333333,1.8830437500000001,1.6758333333333333,68.483215625
2025-04-07,37.552447916666665,9.917203125,4.839635416666667,2.94421875,2.7869270833333335,2.478385416666667,2.41640625,1.9978125,1.8756479166666666,1.6758333333333333,68.48451770833334
2025-04-08,37.552447916666665,9.919546875,4.839635416666667,2.94421875,2.7802083333333334,2.478385416666667,2.4341145833333333,2.0018749999999996,1.877575,1.6758333333333333,68.503840625
2025-04-09,37.552447916666665,9.915171875,4.839635416666667,2.94421875,2.778125,2.478385416666667,2.4594270833333334,2.004375,1.8812208333333333,1.6758333333333333,68.528840625
2025-04-10,37.552447916666665,9.883921875,4.839635416666667,2.94421875,2.7701041666666666,2.478385416666667,2.461770833333333,2.0041666666666664,1.87991875,1.6758333333333333,68.490403125
2025-04-11,37.552447916666665,9.883921875,4.839635416666667,2.94421875,2.7701041666666666,2.478385416666667,2.461770833333333,2.0041666666666664,1.8800229166666669,1.6758333333333333,68.49050729166667
2025-04-14,37.552447916666665,9.885223958333334,4.839635416666667,2.94421875,2.7696875,2.478385416666667,2.4658333333333333,2.00484375,1.8788770833333333,1.6758333333333333,68.49498645833333
2025-04-15,37.552447916666665,9.885328125,4.839635416666667,2.94421875,2.7696354166666666,2.478385416666667,2.4658333333333333,2.0030729166666665,1.87616875,1.6781770833333334,68.492903125
2025-04-16,37.552447916666665,9.881109375,4.839635416666667,2.94421875,2.7521875000000002,2.478385416666667,2.5096875,1.9952604166666665,1.8652312500000001,1.6781770833333334,68.496340625
2025-04-17,37.552447916666665,9.881109375,4.839635416666667,2.94421875,2.75140625,2.478385416666667,2.514895833333333,1.9994270833333334,1.8673145833333336,1.6781770833333334,68.50701770833332
2025-04-22,37.552447916666665,9.876161458333334,4.839635416666667,2.94421875,2.75140625,2.478385416666667,2.514895833333333,2.004375,1.8673145833333336,1.6781770833333334,68.50701770833332
2025-04-23,37.552447916666665,9.878244791666667,4.839635416666667,2.94421875,2.75140625,2.478385416666667,2.5263541666666667,2.0033333333333334,1.85741875,1.6781770833333334,68.50962187500001
2025-04-24,37.552447916666665,9.879286458333333,4.839635416666667,2.94421875,2.7484374999999996,2.478385416666667,2.5263541666666667,2.0042187499999997,1.85741875,1.6781770833333334,68.50858020833334
2025-04-25,37.552447916666665,9.874859375,4.839635416666667,2.94421875,2.7484374999999996,2.478385416666667,2.5336458333333334,2.0031770833333336,1.85741875,1.6781770833333334,68.510403125
2025-04-28,37.552447916666665,9.872776041666667,4.839635416666667,2.94421875,2.7484374999999996,2.478385416666667,2.5419791666666667,1.999010416666667,1.8553354166666667,1.6781770833333334,68.510403125
2025-04-29,37.552447916666665,9.846161458333333,4.839635416666667,2.94421875,2.7484374999999996,2.478385416666667,2.3822916666666667,1.9984895833333332,1.8339812500000001,1.67609375,68.30014270833334
2025-04-30,37.552447916666665,9.847203125,4.839635416666667,2.94421875,2.7484374999999996,2.478385416666667,2.3822916666666667,1.99953125,1.83148125,1.67609375,68.29972604166666
2025-05-02,37.552447916666665,9.848244791666666,4.839635416666667,2.94421875,2.7484374999999996,2.478385416666667,2.4260416666666664,1.9993750000000001,1.83148125,1.67609375,68.34436145833334
