date,INNOVAX SECURITIES LTD,ADVENT SECURITIES (HONG KONG) LTD,EVERBRIGHT SECURITIES INVESTMENT,EMPERIO SECURITIES AND ASSETS MANAGEMENT,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,BOCI SECURITIES LTD,CHINA SECURITIES (INTERNATIONAL),CITIC SECURITIES BROKERAGE (HK) LTD,TOTAL_CCASS_PCT
2025-03-12,18.735967107805614,19.54293093554744,10.34502949502348,7.07965732329335,5.111086743368277,4.95725058047867,0.9643238501412206,2.7349806400648986,2.4615915282584786,71.93281820398143
2025-03-13,18.735967107805614,19.54293093554744,10.34502949502348,7.07965732329335,5.111086743368277,4.95725058047867,0.9875323508401371,2.7349806400648986,2.4615915282584786,71.95602670468034
2025-03-19,18.735967107805614,19.54293093554744,10.34502949502348,7.07965732329335,5.111086743368277,4.95725058047867,0.9880646559020388,2.7349806400648986,2.4615915282584786,71.95655900974225
2025-03-31,16.45418822945755,19.54293093554744,10.34502949502348,7.07965732329335,5.115983949937773,4.9577828855405714,0.9880646559020388,2.7349806400648986,2.4615915282584786,69.68020964302558
2025-04-01,16.32111196398211,19.54293093554744,10.34502949502348,7.07965732329335,5.115983949937773,4.9577828855405714,1.1252929008603114,2.7349806400648986,2.4615915282584786,69.68436162250842
2025-04-02,16.32111196398211,19.54293093554744,10.34502949502348,7.07965732329335,5.114387034752068,4.9577828855405714,1.1252929008603114,2.7349806400648986,2.4615915282584786,69.6827647073227
2025-04-07,18.78568440058724,19.54293093554744,10.34502949502348,7.07965732329335,5.103634472501653,4.9577828855405714,1.0900543057624152,2.7349806400648986,2.4615915282584786,72.10134598657952
2025-04-08,18.78568440058724,19.54293093554744,10.34502949502348,7.07965732329335,5.103634472501653,4.9577828855405714,2.6649320619049495,2.7349806400648986,2.4615915282584786,73.67622374272206
2025-04-09,18.78568440058724,19.54293093554744,10.34502949502348,7.07965732329335,5.103634472501653,4.9577828855405714,2.659609011285932,2.7349806400648986,2.4615915282584786,73.67090069210303
2025-04-14,18.89746846358661,19.54293093554744,10.34502949502348,7.07965732329335,5.077019219406565,4.9577828855405714,2.7893849853775796,2.7349806400648986,2.4615915282584786,73.88584547609896
2025-04-15,18.89746846358661,19.54293093554744,10.34502949502348,7.07965732329335,5.077019219406565,4.9577828855405714,2.8426154915677557,2.7349806400648986,2.4615915282584786,73.93907598228915
2025-04-16,18.89746846358661,19.54293093554744,10.34502949502348,7.07965732329335,5.0721220128370685,4.9577828855405714,2.9999648678659145,2.7349806400648986,2.4615915282584786,74.0915281520178
2025-04-17,18.89746846358661,12.11503964075796,10.34502949502348,7.07965732329335,5.0721220128370685,4.9577828855405714,3.0000713288782945,2.7349806400648986,2.4615915282584786,66.6637433182407
2025-04-22,18.89746846358661,12.11503964075796,10.34502949502348,7.07965732329335,5.0721220128370685,4.9577828855405714,3.0678869937645783,2.7349806400648986,2.4615915282584786,66.73155898312699
2025-04-23,18.89746846358661,12.11503964075796,10.34502949502348,7.07965732329335,5.0721220128370685,4.9577828855405714,3.1905300800267433,2.7349806400648986,2.4615915282584786,66.85420206938916
2025-04-24,18.89746846358661,12.11503964075796,10.34502949502348,7.07965732329335,5.062966365772359,4.9577828855405714,3.1905300800267433,2.7349806400648986,2.4615915282584786,66.84504642232444
2025-04-29,18.89746846358661,12.11503964075796,10.34502949502348,7.07965732329335,5.062966365772359,4.9577828855405714,3.1569948611269325,2.7349806400648986,2.4615915282584786,66.81151120342463
2025-04-30,18.89746846358661,12.11503964075796,10.34502949502348,7.07965732329335,4.888050922431441,4.98439813863566,3.1559302510031286,2.7349806400648986,2.4615915282584786,66.662146403055
2025-05-02,18.89746846358661,12.11503964075796,10.34502949502348,7.07965732329335,4.995363622910836,4.643403515981395,3.1239919472890234,2.7349806400648986,2.4615915282584786,66.39652617716602
