date,TIGER BROKERS (HK) GLOBAL LTD,UBS SECURITIES HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,CHINA INTERNATIONAL CAPITAL CORPORATION,MORGAN STANLEY HONG KONG SECURITIES LTD,CITIBANK N.A.,CMB INTERNATIONAL SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2025-04-01,33.47235869719464,28.068669195682876,13.953359561140285,9.646161285252736,7.282622653395579,5.450980707519049,1.1111392305415173,0.7898523690122543,0.2248563002610575
2025-04-02,33.383593303782675,28.078252295932344,13.967718824201206,9.649454641627228,7.28510905923406,5.452841761002343,1.1115185915494497,0.790122037459367,0.2813894852113257
2025-04-03,33.383816789627744,28.07844026527061,13.967366032074086,9.649519239722027,7.285157829261291,5.452878264950192,1.1113028832093828,0.7901273269166654,0.2813913689680059
2025-04-09,33.38455696312968,28.076435388737124,13.96413738991279,9.655077974485158,7.284637649299845,5.452488914702454,1.11122353317957,0.7900709096897385,0.2813712768636354
2025-04-10,33.38269476419016,28.074869278147002,13.969159612854273,9.654539411820243,7.284231310389303,5.452184773506693,1.110938427852168,0.7900268393367367,0.2813555819034187
2025-04-11,33.38478044096396,28.07662333374959,13.970032374983266,9.64911796264054,7.284686413015567,5.452525413926193,1.1107847018818453,0.7900761984625088,0.2813731603765317
2025-04-16,33.38485493424025,28.076685982646243,13.970063547076295,9.649139493242236,7.284702667732555,5.452537580442696,1.1105640449974479,0.7900779614025004,0.28137378821976755
2025-04-25,33.381656551792446,28.07662333374959,13.970032374983266,9.65246498675287,7.284686413015567,5.452525413926193,1.1105615669410234,0.7900761984625088,0.2813731603765317
2025-04-29,33.37749412529883,28.07837760854489,13.97090524617556,9.653068089050374,7.285141572512993,5.45286609691327,1.110630956701407,0.7901255637563639,0.28139074104631007
2025-04-30,17.22612958840405,14.491254780877183,7.207507056868398,4.981949849303756,3.7598626285985417,2.8142249882817403,0.5731967988133174,0.40778391874725756,0.14522580251363867
