date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA INTERNATIONAL CAPITAL CORPORATION,BANK OF CHINA (HONG KONG) LTD,CMB INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,CAITONG INTERNATIONAL SECURITIES CO LTD
2025-02-24,59.83286830421337,12.024393510846396,7.379682305856251,6.535287509556163,4.429921288207579,4.19981793008467,3.1685048311490633,2.429524320086503
2025-02-25,59.82128857254503,12.024062475272295,7.379479140734733,6.428117154148223,4.441297294176551,4.307880327502024,3.1684176011515683,2.42945743446958
2025-02-26,59.910922603792436,12.029313724241625,7.382735112673466,6.467514660206643,4.443256882256635,4.163751893573943,3.1719757641847486,2.430529359070507
2025-02-27,59.92974610781025,12.031607395880947,7.384142804794294,6.443684808566845,4.428871817848072,4.178373692449152,3.1725805759818066,2.430992796668631
2025-02-28,59.90072737437133,12.028168622825355,7.392320415327355,6.460987000213183,4.433776596883995,4.169266010495528,3.1810689665517886,2.4336850133314676
2025-03-03,59.91602553128691,12.033543517567733,7.395623739830048,6.510778109541031,4.435757869616923,4.091008249233606,3.1824904556744986,2.43477252724925
2025-03-04,59.80162598903743,12.01114320201365,7.381989612200081,6.538140801477351,4.427580372889462,4.232612688032958,3.1766234074605473,2.4302839268885155
2025-03-05,59.77939990098541,11.9790237593916,7.363242265221957,6.356556350756515,4.437880971976074,4.4019251027640225,3.2578596862729974,2.4241119626314225
2025-03-06,59.82427383807948,11.987672546188106,7.369287457118906,6.3698071254379744,4.441524454171155,4.406401569263794,3.1749308610653024,2.4261021486752807
2025-03-07,59.95685683874493,11.995173312149324,7.373898468998302,6.356100362041504,4.444303545384516,4.266217087404792,3.179830208448256,2.427620176828378
2025-03-10,59.99879015309787,11.982137588386015,7.372780961603046,6.390300797910989,4.443630015351575,4.205436309916295,3.1796719004661917,2.4272522732680173
2025-03-11,59.938760561420324,11.995445122627588,7.380969278118226,6.332877579739739,4.426968395442739,4.309020177027525,3.186010871090877,2.429948014532978
2025-03-12,59.94160053593397,11.999883217577912,7.383700101538852,6.369572212240776,4.428606292651239,4.257088618646324,3.188701970626892,2.4308470507840387
2025-03-13,59.95949471720999,12.007880069753249,7.388620679276854,6.385167027022335,4.433179001412152,4.2058236223429635,3.1873678893895168,2.43246699359294
2025-03-14,59.978494001676395,12.010093570851945,7.389982678222248,6.356936564467615,4.444483430988518,4.198057767568925,3.18903659804956,2.4329153881747967
2025-03-17,60.00023614119361,12.013126288261681,7.391848752703156,6.366328080864029,4.445605725515111,4.159483403353787,3.189841874607493,2.4335297335011346
2025-03-18,59.987389263471634,12.012632636761623,7.391545001861169,6.408997503424234,4.445423043681722,4.133251071708601,3.18733174583749,2.433429733253526
2025-03-19,59.98716114497201,12.01359399553098,7.392136539688181,6.399993448870736,4.445778806365539,4.142287707136542,3.1854238792764784,2.433624478159528
2025-03-20,59.97089339857724,12.00566089680166,7.387255190359096,6.408952509650556,4.442843065219904,4.169057084025185,3.183320405317026,2.432017450049329
2025-03-21,59.98350583043312,12.029322341006067,7.401814416045453,6.443891145874822,4.451599274828045,4.061296329709626,3.1917600527520094,2.436810609350857
2025-03-24,59.98028054135107,12.028273805903217,7.401169237371211,6.44571161181891,4.458357693361097,4.0548786794090885,3.1947302258735073,2.4365982049118973
2025-03-25,59.961348610901986,12.024642937000495,7.40206690788624,6.455156801561566,4.458898437143388,4.061976332057697,3.1990162392365096,2.436893734212116
2025-03-26,59.9745154786865,12.030466497531958,7.4056517448682495,6.429409104918937,4.461057891281726,4.060259825897881,3.2005655297067483,2.4380739271080114
2025-03-27,59.99197800300021,12.034502000383108,7.408135898640439,6.409889518560299,4.462554309715967,4.041571251659165,3.2124772627724214,2.438891755268389
2025-03-28,60.009096709779556,12.022403822012343,7.403622316818388,6.4180612991419235,4.45983539306975,4.047394950203059,3.2021797061301407,2.4374058028448453
2025-03-31,59.98937299230309,12.02183738717159,7.4032734955934405,6.431243533467647,4.459625268190562,4.055327523034389,3.202028835623813,2.4372909646154675
2025-04-01,59.9564895890038,12.021954576207708,7.40334566280525,6.441054239065179,4.459668740678984,4.0813617577485815,3.1988107111292035,2.437314723361297
2025-04-02,59.9593338629259,12.020027757698614,7.402159091739631,6.4448951249288715,4.458953967368246,4.082981789571042,3.1947243229708495,2.4369240827968452
2025-04-03,59.94129319045267,12.024240219157338,7.404753204707909,6.447099595408791,4.460516623637632,4.091725085351393,3.1925939697793706,2.437778111504894
2025-04-07,60.207624083136515,11.637761786290314,7.419357392330482,6.419436097598783,4.511592454345124,4.162751479649329,3.198890633563885,2.4425860730855695
2025-04-08,60.212227329207934,11.576448923619832,7.417871841267855,6.424662184104131,4.510689114526015,4.212327283952539,3.2036763204000978,2.442097002921598
2025-04-09,60.213088533460045,11.565568014127832,7.41121229695711,6.4391158286733035,4.506639552242793,4.207786597559237,3.2166846159807854,2.4399045609988876
2025-04-10,60.257006209042075,11.568233404516347,7.412920278268485,6.441901197598768,4.5076781483352955,4.154367972811995,3.217425930220418,2.4404668592066225
2025-04-11,60.220866288599865,11.554352953423383,7.404789302563573,6.482230717279474,4.502733832177314,4.182256739476527,3.2149801709107813,2.4377899955690863
2025-04-14,60.12798094915362,11.549360785953795,7.401589993314113,6.571472749778821,4.5007883834402165,4.198479304691458,3.21359110832205,2.4367367253459395
2025-04-15,60.13109254707075,11.548741757674545,7.401193279279268,6.579620491063308,4.500547147986592,4.18877979228797,3.213418864696549,2.4366061199410147
2025-04-16,60.119928287624994,11.546597556666493,7.399819134249168,6.578398883620213,4.500577629757121,4.205702537226363,3.212822244206321,2.436153726649327
2025-04-17,60.11481514926002,11.545178945965457,7.398909995209893,6.568930954380781,4.5000246904557315,4.223858324968893,3.212427518054848,2.4358544217043825
2025-04-22,60.11283614948234,11.54869799051009,7.40116523040172,6.5602135496012375,4.501396326825491,4.225687180880479,3.2134066865532622,2.436596885745377
2025-04-23,60.075066792113965,11.541589248351967,7.396748183133181,6.591684606696045,4.498709874120943,4.249569669738205,3.211488911610306,2.4351427142353956
2025-04-24,60.06407190211653,11.539591242121224,7.3955759013293685,6.5453175645858686,4.497931086194481,4.311858186616777,3.2109329591572,2.434721157878546
2025-04-25,60.05849616844804,11.538873377593719,7.39511583116842,6.525923169671831,4.497651275141715,4.3386372705059415,3.2107332107585593,2.434569696711774
2025-04-28,60.06899344391656,11.541170858533247,7.396480046391796,6.524246735043403,4.4985467930782725,4.324135191114142,3.2113724931314778,2.4350544387911013
2025-04-29,60.012451930959706,11.50902774237562,7.406332290490224,6.699054880304452,4.494150499069914,4.2376413872272,3.2086665359914224,2.432674733581464
2025-04-30,59.965182921172136,11.503692666274175,7.397496294711827,6.699137116021596,4.49206720971997,4.303697598766792,3.2071791401368928,2.4315470531966183
2025-05-02,59.9856652461187,11.507621985919307,7.3926728129134585,6.6893190534569715,4.4936015664214635,4.290467120493025,3.2082746172472767,2.4323775974297934
