date,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,THE HONGKONG AND SHANGHAI BANKING,CHINA INTERNATIONAL CAPITAL CORPORATION,CHINA SECURITIES DEPOSITORY AND CLEARING,BOCI SECURITIES LTD,UBS SECURITIES HONG KONG LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD,HANG SENG BANK LTD,BNP PARIBAS,TOTAL_CCASS_PCT
2024-10-17,29.287234590610105,17.822219435977715,0.0,7.937255942391955,7.03967045226082,7.356119386724745,3.6849779105709732,2.784225199728946,0.0,1.1820562716040566,77.09375918986932
2024-10-18,29.287234590610105,17.81902066454311,0.0,7.905495463175133,7.039006226498443,7.356154660608652,3.6799437784771674,2.7864451121453118,0.0,1.1983997212835986,77.07170021734152
2024-10-21,29.287321988736736,17.812046294038147,0.0,7.902873519376276,7.049930992327013,7.356330086128421,3.676640129290608,2.794712974924374,1.3569957529111096,1.1863912186848335,78.42324295641751
2024-10-22,29.287321988736736,17.8326627342665,0.0,7.890200791015134,7.048620020427585,7.357068565339181,3.669700718036299,2.7920036329988887,1.3569957529111096,1.190935921269519,78.42551012500095
2024-10-23,29.287321988736736,17.836228577832948,0.0,7.88633779381815,7.050367982960156,7.357068565339181,3.669298686653808,2.790710140724786,1.3569957529111096,1.1999903671882386,78.43431985616512
2024-10-24,29.287321988736736,17.793974502705463,0.0,7.88633779381815,7.050367982960156,7.357068565339181,3.6691938089018534,2.790343068592946,1.3569957529111096,1.200200122692147,78.39180358665774
2024-10-25,29.287321988736736,17.824833033255477,0.0,7.885638608805122,7.051241964226442,7.357068565339181,3.663967400929465,2.79362923815418,1.3569957529111096,1.2083281484686037,78.42902470082632
2024-10-28,29.287321988736736,17.82658099578805,0.0,7.885551210678495,7.051241964226442,7.357068565339181,3.662778786407317,2.7909198962286945,1.3569957529111096,1.2124183807948208,78.43087754111085
2024-10-29,29.287321988736736,17.815953147615073,0.0,7.884257718404392,7.051766352986213,7.3569636875872275,3.649546710035752,2.79179387749498,1.3569957529111096,1.2224866449824316,78.41708588075392
2024-10-30,29.287321988736736,17.794103615957933,0.0,7.884240238779065,7.057010240583928,7.357330759719067,3.643586157799684,2.7907450999754375,1.3569957529111096,1.230946783640077,78.40228063810304
2024-10-31,29.287321988736736,17.810351556964694,0.0,7.872546369436163,7.057010240583928,7.35694557869539,3.63797519807013,2.7907450999754375,1.3569957529111096,1.2256504571663858,78.39554224253997
2024-11-01,29.287321988736736,17.839367970980323,0.0,7.854489916474701,7.0550000836714695,7.35694557869539,3.6299870092962787,2.7902207112156656,1.3569957529111096,1.2196549456796661,78.38998395766133
2024-11-04,29.287321988736736,17.840504146626493,0.0,7.848546843863959,7.053252121138899,7.35694557869539,3.624882958701171,2.7904619300451605,1.3569957529111096,1.2226614412356889,78.38157276195462
2024-11-05,29.287321988736736,17.838476510088707,0.0,7.841345238229764,7.053252121138899,7.35694557869539,3.622610607408828,2.789850143158761,1.3569957529111096,1.22514354803194,78.37194148840013
2024-11-06,29.287321988736736,17.838598867465986,0.0,7.830944861160965,7.0550000836714695,7.35694557869539,3.6174890771883934,2.7876651899930467,1.3569957529111096,1.235701241728671,78.36666264155177
2024-11-07,29.287321988736736,17.848841927906857,0.0,7.819565625073925,7.055611870557871,7.35694557869539,3.613276487484897,2.7925944443348976,1.3569957529111096,1.1917734225577499,78.32292709825943
2024-11-08,29.287321988736736,17.848929326033485,0.0,7.814618891106749,7.058233814356727,7.357085415697995,3.611790719332211,2.7969993099169774,1.3569957529111096,1.1906372469115785,78.32261246500357
2024-11-11,29.287321988736736,17.836958124955167,0.0,7.809357523883708,7.123642572325547,7.358918434087401,3.5813062527641666,2.781407484126441,1.3569957529111096,1.2282534006125139,78.36416153440278
2024-11-12,29.287321988736736,17.82896759391152,0.0,7.809357523883708,7.128292152662187,7.357085415697995,3.5812712935135154,2.787630230742395,1.3569957529111096,1.2131597441437603,78.35008169620293
2024-11-13,29.287321988736736,17.839009638661143,0.0,7.807644520601789,7.128991337675215,7.357085415697995,3.5779851239522813,2.7915281871900293,1.3569957529111096,1.2088772359389603,78.35543920136526
2024-11-14,29.287321988736736,17.839114516413098,0.0,7.807085172591366,7.128292152662187,7.357085415697995,3.5673050728782707,2.792874118340109,1.3569957529111096,1.2068670790265035,78.34294126925737
2024-11-15,29.287321988736736,17.808247840357684,0.0,7.806718100459527,7.138377896475124,7.388371602761229,3.567200195126316,2.7939403754849774,1.3569957529111096,1.2012561192969495,78.34842987160965
2024-11-18,29.287321988736736,17.89495380004279,0.0,7.7975412971635265,7.140807564395398,7.377114724051468,3.567147756250339,2.7979956485605433,1.3569957529111096,1.1981272663636466,78.41800579847555
2024-11-19,29.287321988736736,17.893992420649873,0.0,7.794482362731527,7.143429508194254,7.377114724051468,3.567147756250339,2.7988696298268287,1.3569957529111096,1.224741743884578,78.44409588723671
2024-11-20,29.287321988736736,17.89229689699328,0.0,7.793783177718498,7.143429508194254,7.377114724051468,3.5670428784983845,2.7975586579274005,1.3569957529111096,1.2264197879158465,78.44196337294697
2024-11-21,29.287321988736736,17.889867229073005,0.0,7.790654324785196,7.143429508194254,7.377114724051468,3.5670428784983845,2.798432639193686,1.3569957529111096,1.2266470230450808,78.43750606848893
2024-11-22,29.287321988736736,17.888189185041735,0.0,7.790129936025424,7.143429508194254,7.377114724051468,3.5670428784983845,2.8006001127340743,1.3569957529111096,1.2273287284327834,78.43815281462597
2024-11-25,29.287321988736736,17.911060767871298,0.0,7.790129936025424,7.143551865571535,7.37382906139937,3.5670428784983845,2.8035716490394456,1.3569957529111096,1.2052082625830933,78.43871216263639
2024-11-26,29.287321988736736,17.904348591746224,0.0,7.771776329433425,7.143551865571535,7.37382906139937,3.5668506026198017,2.806875298226006,1.3569957529111096,1.205155823707116,78.41670531435132
2024-11-27,29.287321988736736,17.920584821404017,0.0,7.76294911864394,7.143551865571535,7.353974549299153,3.5668506026198017,2.808238709001411,1.3569258344098067,1.205715171717539,78.40611266140394
2024-11-28,29.287321988736736,17.91324337876722,0.0,7.747759324235895,7.143551865571535,7.354044467800455,3.560942489259711,2.807207411107194,1.3569258344098067,1.206816388113059,78.37781314800161
2024-11-29,29.287321988736736,17.907073071027245,0.0,7.729003686261404,7.143551865571535,7.354044467800455,3.5604181004999393,2.8007399497366805,1.3569258344098067,1.1947612848331755,78.33384024887697
2024-12-02,29.287321988736736,17.9023535721893,0.0,7.66226647676783,7.14369170257414,7.3541318659270845,3.5604181004999393,2.8016139310029655,1.3571880287896925,1.1983970469009237,78.26738271338861
2024-12-03,29.287321988736736,17.901532029798993,0.0,7.66226647676783,7.14369170257414,7.354306662180342,3.5601559061200536,2.8015265328763372,1.3571880287896925,1.1991486707899295,78.26713799863406
2024-12-04,29.287321988736736,17.90226617406267,0.0,7.658141285190963,7.134951889911284,7.354306662180342,3.559631517360282,2.804148476675194,1.3571880287896925,1.2002149279347978,78.25817095084197
2024-12-05,29.287321988736736,17.896550336581164,0.0,7.657005109544792,7.134951889911284,7.354306662180342,3.5449661117120086,2.80269766777316,1.3571880287896925,1.1965791658670495,78.23156696109622
2024-12-06,29.287321988736736,17.895903590444114,0.0,7.6543831657459345,7.135091726913889,7.354306662180342,3.5433929454326947,2.805127335693434,1.3571880287896925,1.1959324197299983,78.22864786366684
2024-12-09,29.287321988736736,17.89595602932009,0.0,7.6543831657459345,7.135091726913889,7.354306662180342,3.5433754658073684,2.804917580189526,1.3571880287896925,1.1959673789806495,78.22850802666423
2024-12-10,29.287321988736736,17.8958598913808,0.0,7.6543831657459345,7.132469783115032,7.354376580681644,3.542938475174226,2.8065781445954685,1.3571880287896925,1.1960547771072783,78.2271708353268
2024-12-11,29.287321988736736,17.89519566561842,0.0,7.64669213060262,7.129742961564221,7.354376580681644,3.5414352273962146,2.8065420229497327,1.3571880287896925,1.2013336239556436,78.21982823029494
2024-12-12,29.287321988736736,17.896559076393824,0.0,7.646255139969477,7.129865318941501,7.354376580681644,3.539827101866249,2.808971114042371,1.3571880287896925,1.195268193967621,78.21563254338912
2024-12-13,29.287321988736736,17.896838750399038,0.0,7.646255139969477,7.129865318941501,7.354376580681644,3.539827101866249,2.808796317789114,1.3615579351211209,1.1954255105955525,78.22026464410044
2024-12-16,29.287321988736736,17.894024530721598,0.0,7.646255139969477,7.129865318941501,7.354376580681644,3.539827101866249,2.808796317789114,1.3615579351211209,1.1916499115251984,78.21367482535264
2024-12-17,29.287321988736736,17.894444041729415,0.0,7.646255139969477,7.129865318941501,7.354376580681644,3.528832417536375,2.8084642049079256,1.3615579351211209,1.1926986890447413,78.20381631666893
2024-12-18,29.287321988736736,17.894426562104087,0.0,7.646255139969477,7.129865318941501,7.354376580681644,3.528832417536375,2.8076077032669655,1.3615579351211209,1.1932405574298384,78.20348420378774
2024-12-19,29.287321988736736,17.894479000980066,0.0,7.642462061273797,7.129690522688244,7.354376580681644,3.527521445636947,2.807135753383171,1.3615579351211209,1.1946913663318726,78.1992366548336
2024-12-20,29.287321988736736,17.894234286225505,0.0,7.642462061273797,7.129690522688244,7.354376580681644,3.527521445636947,2.805982098111674,1.3615579351211209,1.1947612848331755,78.19790820330884
2024-12-23,29.287321988736736,17.893552580837806,0.0,7.642462061273797,7.129690522688244,7.354376580681644,3.527521445636947,2.8051081168453886,1.3615579351211209,1.1951108773396897,78.19670210916138
2024-12-27,29.287321988736736,17.892311527439677,0.0,7.642462061273797,7.129690522688244,7.354376580681644,3.527521445636947,2.805719903731789,1.3615579351211209,1.1956527457247867,78.19661471103474
2024-12-30,29.287321988736736,17.89183957755588,0.0,7.642462061273797,7.1323124664871,7.354376580681644,3.527521445636947,2.804933320592131,1.3615579351211209,1.196439328864444,78.19876470494981
2025-01-02,29.287321988736736,17.894871672023196,0.0,7.6400848322295,7.1323124664871,7.354376580681644,3.5272767308823867,2.8052304742226686,1.3615579351211209,1.197225912004101,78.20025859238845
2025-01-03,29.287321988736736,17.89488915164852,0.0,7.638354349322254,7.133361244006643,7.352908292154284,3.519987727121564,2.8066288442487255,1.3615579351211209,1.1981523321463639,78.19316186450621
2025-01-06,29.287321988736736,17.895116386777755,0.0,7.628006411129433,7.135546197172358,7.352908292154284,3.519987727121564,2.8094255843008398,1.3615579351211209,1.1968763194975867,78.18674684201167
2025-01-07,29.287321988736736,17.892267618620856,0.0,7.6066812682320615,7.135546197172358,7.353057078725057,3.5196381346150494,2.811121107957434,1.3615579351211209,1.192279178036924,78.1594705072176
2025-01-08,29.287321988736736,17.892005424240974,0.0,7.6066812682320615,7.135546197172358,7.353284313854291,3.518816592224741,2.810684117324291,1.3615579351211209,1.1922092595356213,78.1581070964422
2025-01-09,29.287321988736736,17.89174322986109,0.0,7.606593870105434,7.135109206539216,7.353336752730268,3.518816592224741,2.810946311704177,1.3615579351211209,1.1917023504011754,78.15712823742396
2025-01-10,29.287321988736736,17.89058957458959,0.0,7.606593870105434,7.135109206539216,7.353494069358199,3.517610498077267,2.811732894843834,1.3615579351211209,1.194236896073404,78.1582469334448
2025-01-13,29.287321988736736,17.888701775054415,0.0,7.603010546913662,7.135109206539216,7.353546508234176,3.516719037185656,2.812169885476977,1.3615579351211209,1.1946913663318726,78.15282824959382
2025-01-14,29.287321988736736,17.894976960546344,0.0,7.599689418101777,7.135546197172358,7.353581467484828,3.5154779837875303,2.812344681730234,1.3615579351211209,1.1931706389285355,78.15366727160946
2025-01-15,29.287321988736736,17.894732245791783,0.0,7.599636979225799,7.1284669489154435,7.353581467484828,3.5147962783998272,2.8132361426218453,1.3615579351211209,1.1948661625851298,78.14819614888252
2025-01-16,29.287321988736736,17.898284105657968,0.0,7.599636979225799,7.1284669489154435,7.361062747124233,3.514551563645267,2.812886550115331,1.3615579351211209,1.1900784932084167,78.15384731175033
2025-01-17,29.287321988736736,17.899525159056097,0.0,7.5978890166932285,7.1284669489154435,7.361115186000211,3.51437676739201,2.8127991519887026,1.3615579351211209,1.1901134524590682,78.15316560636262
2025-01-20,29.287321988736736,17.898738575916436,0.0,7.5978890166932285,7.1284669489154435,7.361150145250862,3.5143592877666845,2.8134109388751027,1.3615579351211209,1.1905154838415595,78.15341032111718
2025-01-21,29.287321988736736,17.898825974043067,0.0,7.5978890166932285,7.1284669489154435,7.361185104501514,3.513974736009519,2.814896707027788,1.3615579351211209,1.190795157846771,78.1549135688952
2025-01-22,29.287321988736736,17.898825974043067,0.0,7.5978890166932285,7.129078735801844,7.352802584120127,3.5139222971335413,2.8151763810329995,1.3615579351211209,1.1913195466065423,78.1478944592892
2025-01-23,29.287321988736736,17.907523127680317,0.0,7.597749179690623,7.129078735801844,7.352802584120127,3.513660102753656,2.813795490632268,1.3615579351211209,1.1909524744747024,78.1544416190114
2025-01-24,29.287321988736736,17.9077154035589,0.0,7.597714220439972,7.129078735801844,7.352802584120127,3.513660102753656,2.8130963056192395,1.3615579351211209,1.1909524744747024,78.1538997506263
2025-01-27,29.287321988736736,17.907243453675104,0.0,7.597714220439972,7.128973858049889,7.352802584120127,3.511737343967827,2.8130963056192395,1.3615579351211209,1.1911971892292623,78.15164487895927
2025-02-03,29.287321988736736,17.908274751569323,0.0,7.597626822313343,7.128973858049889,7.352802584120127,3.511737343967827,2.8130963056192395,1.3615579351211209,1.1904630449655824,78.15185463446319
2025-02-04,29.287321988736736,17.90902637545833,0.0,7.595302032145022,7.1283445915381645,7.352959900748059,3.511737343967827,2.8083418475306456,1.3615579351211209,1.1863902922646914,78.1409823075106
2025-02-05,29.287321988736736,17.914777172190487,0.0,7.595302032145022,7.126684027132221,7.352959900748059,3.511737343967827,2.8047934835895254,1.3615579351211209,1.1829118468248743,78.13804573045587
2025-02-06,29.287321988736736,17.914514977810605,0.0,7.595302032145022,7.125530371860724,7.352959900748059,3.511737343967827,2.796962611443606,1.3615579351211209,1.1847472074840741,78.13063436931778
2025-02-07,29.287321988736736,17.91411294642811,0.0,7.594445530504062,7.125530371860724,7.352959900748059,3.511160516332079,2.7963333449318806,1.3615579351211209,1.1863553330140397,78.12977786767681
2025-02-10,29.287321988736736,17.912347504270212,0.0,7.594445530504062,7.125530371860724,7.352959900748059,3.510723525698936,2.7954593636655947,1.3615579351211209,1.1880683362959599,78.12841445690141
2025-02-11,29.287321988736736,17.910302388107105,0.0,7.59217317921172,7.1229259076871925,7.352959900748059,3.5089231242903876,2.7979065112111945,1.3615579351211209,1.1900260543324395,78.12409698944596
2025-02-12,29.287321988736736,17.910599541737643,0.0,7.59217317921172,7.123572653824244,7.352959900748059,3.5089231242903876,2.796875213316978,1.3615579351211209,1.1915992206117538,78.12558275759865
2025-02-13,29.287321988736736,17.90890401808105,0.0,7.592138219961068,7.123922246330759,7.352959900748059,3.5087133687864793,2.795826435797435,1.3615579351211209,1.1933297035189994,78.1246738170817
2025-02-14,29.287321988736736,17.914514977810605,0.0,7.586964250864657,7.1326270997429635,7.352959900748059,3.49806827696312,2.790634987075698,1.3615579351211209,1.195060186426245,78.1197096034892
2025-02-17,29.287321988736736,17.90719101479913,0.0,7.586702056484771,7.13219010910982,7.353012339624036,3.486374407620217,2.7886423097885666,1.3615579351211209,1.1954796974340622,78.09847185871845
2025-02-18,29.287321988736736,17.905320694889276,0.0,7.5866845768594455,7.132399864613729,7.353012339624036,3.486112213240331,2.788554911661938,1.3615579351211209,1.1962138416977421,78.09717836644435
2025-02-19,29.287321988736736,17.908711742202467,0.0,7.5866845768594455,7.132399864613729,7.353012339624036,3.486112213240331,2.7884675135353096,1.3615579351211209,1.1972975784679363,78.10156575240111
2025-02-20,29.287321988736736,17.91220766726761,0.0,7.586579699107491,7.128029958282302,7.353012339624036,3.485570344855234,2.7884675135353096,1.3615579351211209,1.1982939171115021,78.10104136364134
2025-02-21,29.287321988736736,17.91227758576891,0.0,7.58544352346132,7.128029958282302,7.353222095127944,3.4854479874779543,2.779745180497778,1.3615579351211209,1.1997971648895134,78.09284341936358
2025-02-24,29.287321988736736,17.91236498389554,0.0,7.584884175450897,7.128029958282302,7.353222095127944,3.483769943446686,2.7815805411569783,1.3615579351211209,1.2011081367889418,78.09383975800715
2025-02-25,29.287321988736736,17.911945472887723,0.0,7.584307347815149,7.127558008398507,7.353222095127944,3.4815675106556463,2.7822272872940297,1.3615579351211209,1.2024016290630446,78.0921092750999
2025-02-26,29.287321988736736,17.887856206919096,0.0,7.577560212439423,7.127470610271878,7.3682569151778505,3.4796447518698175,2.782192328043378,1.3615579351211209,1.2011081367889418,78.07296908536824
2025-02-27,29.287321988736736,17.878720323425984,0.0,7.577560212439423,7.127925080530346,7.3682569151778505,3.479050444608743,2.782943951932384,1.3615579351211209,1.20300874014967,78.06634559212226
2025-02-28,29.287321988736736,17.87705975902004,0.0,7.57687850705172,7.128099876783605,7.3682569151778505,3.469803722811441,2.784604516338327,1.3615579351211209,1.2042497935477956,78.05783301458864
2025-03-03,29.287321988736736,17.901795203037896,0.0,7.572491121094966,7.1265092308789635,7.357173058539379,3.468073239904195,2.7844297200850696,1.3615579351211209,1.202222157010013,78.06157365440833
2025-03-04,29.287321988736736,17.906287466746605,0.0,7.572491121094966,7.126334434625707,7.355582412634738,3.467846004774961,2.784587036713001,1.3615579351211209,1.2318326423117714,78.0938410427596
2025-03-05,29.287321988736736,17.913086088358725,0.0,7.570743158562395,7.124306798087924,7.355216293142479,3.4663602366222754,2.7840626479532298,1.3615579351211209,1.2340875139787886,78.09674266056368
2025-03-06,29.287321988736736,17.923191243295587,0.0,7.570743158562395,7.124306798087924,7.350914373813755,3.464542355588401,2.7804793247614583,1.3615579351211209,1.2382127055556569,78.10126988352305
2025-03-07,29.287321988736736,18.02435981875575,0.0,7.570743158562395,7.124306798087924,7.352382662341114,3.4592809883653612,2.775235437163744,1.3615579351211209,1.2293223758391205,78.18451116297327
2025-03-10,29.287321988736736,18.033676459054355,0.0,7.56986917729611,7.1257925662406105,7.352382662341114,3.4557850633002185,2.77672120531643,1.3615579351211209,1.230615868113223,78.19372292551992
2025-03-11,29.287321988736736,18.04369228436599,0.0,7.568995196029824,7.126701506757548,7.352277784589161,3.4498245110641506,2.7782244530944413,1.3615579351211209,1.232031717764606,78.20062737752357
2025-03-12,29.287321988736736,18.067517013684935,0.0,7.566425691106944,7.167953422526232,7.352277784589161,3.449352561180356,2.777350471828156,1.3615579351211209,1.2057610469942062,78.23551791576784
2025-03-13,29.287321988736736,18.06697514529984,0.0,7.566338292980316,7.173651780382413,7.352522499343721,3.4469928117613846,2.776301694308613,1.3615579351211209,1.2068447837644003,78.23850693169855
2025-03-14,29.287321988736736,18.081395836193554,0.0,7.564363095318511,7.17627372418127,7.352277784589161,3.4463285859990074,2.767264728015219,1.3615579351211209,1.2084354296690403,78.24521910782362
2025-03-17,29.287321988736736,18.115273281573387,0.0,7.562213101403447,7.2624832362876885,7.355247389395933,3.350190646707584,2.7691700071757217,1.3615579351211209,1.2096939626924919,78.27315154909411
2025-03-18,29.287321988736736,18.12177570219455,0.0,7.550222078430008,7.288877470529516,7.356628279796665,3.3466248031411383,2.767824076025642,1.3615579351211209,1.1847680169780244,78.2656003509534
2025-03-19,29.287321988736736,18.125752316956152,0.0,7.547949727137665,7.288877470529516,7.356899213989212,3.346607323515813,2.7669500947593564,1.3615579351211209,1.1880541865392584,78.26997025728483
2025-03-20,29.287321988736736,18.130681571298002,0.0,7.547949727137665,7.288877470529516,7.352164167024543,3.3463276495106014,2.7671598502632646,1.3615579351211209,1.190588732211487,78.27262909183294
2025-03-21,29.287321988736736,18.13309375959295,0.0,7.547949727137665,7.289244542661357,7.352164167024543,3.3463276495106014,2.7666179818781678,1.3615579351211209,1.1925639298732926,78.27684168153644
2025-03-24,29.287321988736736,18.150257877681533,0.0,7.521153461513347,7.289244542661357,7.352164167024543,3.3460829347560415,2.768715536917253,1.3615579351211209,1.1949586385429154,78.27145708295484
2025-03-25,29.287321988736736,17.84391393209803,0.0,7.521153461513347,7.289244542661357,7.352164167024543,3.3460829347560415,2.768715536917253,1.3615579351211209,1.2095541256898859,77.97970862451832
2025-03-26,29.287321988736736,17.843232226710327,0.0,7.521153461513347,7.291866486460213,7.352164167024543,3.34580326075083,2.772403737860979,1.3615579351211209,1.2114244455997374,77.98692770977783
2025-03-27,29.287321988736736,17.842795236077183,0.0,7.52027948024706,7.291761608708258,7.352164167024543,3.3445796869780304,2.7718094305999044,1.3615579351211209,1.2115817622276688,77.98385129572051
2025-03-28,29.287321988736736,17.832125821355184,0.0,7.52027948024706,7.291761608708258,7.357862524880726,3.3415557117966816,2.7715647158453445,1.3615579351211209,1.2337896262039876,77.9978194128951
2025-03-31,29.287321988736736,17.82536120635413,0.0,7.516259166422147,7.325776959592097,7.357862524880726,3.340244739897253,2.768977731297139,1.3615579351211209,1.2349258018501592,78.01828805415151
2025-04-01,29.287321988736736,17.821882760914313,0.0,7.51293803761026,7.353849237865193,7.357862524880726,3.340244739897253,2.765481806231996,1.3615579351211209,1.238701400920513,78.03984043217812
2025-04-02,29.287321988736736,17.821760403537034,0.0,7.51293803761026,7.3531675324774906,7.357810086004749,3.340244739897253,2.7649976206104743,1.3615579351211209,1.2396977395640787,78.0394960835592
2025-04-03,29.287321988736736,17.82104373889868,0.0,7.51293803761026,7.353202491728142,7.357810086004749,3.340244739897253,2.76464802810396,1.3615579351211209,1.230538415893405,78.0293054619943
2025-04-07,29.287321988736736,17.819191344344603,0.0,7.512273811847884,7.353202491728142,7.357810086004749,3.340244739897253,2.7644207929747253,1.3615579351211209,1.241096109590136,78.03711930024535
2025-04-08,29.287321988736736,17.81691899305226,0.0,7.511889260090718,7.353202491728142,7.357810086004749,3.3401573417706243,2.7652073761143825,1.3615579351211209,1.2405717208303646,78.0346371934491
2025-04-09,29.287321988736736,17.80496339253954,0.0,7.5026949771693925,7.352468347464461,7.3635084438609315,3.3397203511374816,2.7730557278856276,1.3615579351211209,1.2314823156609935,78.01677347957629
2025-04-10,29.287321988736736,17.80260364312057,0.0,7.5026949771693925,7.3490947797766,7.3635084438609315,3.3397203511374816,2.7739996276532164,1.3615579351211209,1.2329680838136792,78.01346983038972
2025-04-11,29.287321988736736,17.798023981285233,0.0,7.50042262587705,7.3515768865728495,7.3635084438609315,3.3397203511374816,2.7738423110252852,1.3615579351211209,1.2390335138017017,78.01500803741838
2025-04-14,29.287321988736736,17.807305662333185,0.0,7.50042262587705,7.37498210488398,7.3635084438609315,3.3397203511374816,2.775205721800691,1.3615579351211209,1.2356075072378618,78.04563234098903
2025-04-15,29.287321988736736,17.805278025795403,0.0,7.500405146251725,7.37498210488398,7.362440255217464,3.3397203511374816,2.7772508379637992,1.3615579351211209,1.2357997831164447,78.04475642822416
2025-04-16,29.287321988736736,17.802271530239384,0.0,7.496804343434628,7.376362995284712,7.362440255217464,3.3397203511374816,2.776271978945559,1.3615579351211209,1.2381944917860674,78.04094586990315
2025-04-17,29.287321988736736,17.800051617823016,0.0,7.496804343434628,7.375052023385282,7.362440255217464,3.3397203511374816,2.7766740103280507,1.3615579351211209,1.2298217512550507,78.02944427643882
2025-04-22,29.287321988736736,17.798233736789143,0.0,7.496786863809302,7.3753666566411455,7.362440255217464,3.3397203511374816,2.774646373790268,1.3615579351211209,1.2293323217459307,78.02540648298859
2025-04-23,29.287321988736736,17.796223579876685,0.0,7.494968982775428,7.375244299263866,7.362440255217464,3.339702871512156,2.776831326955982,1.3615579351211209,1.2309754065265477,78.025266645986
2025-04-24,29.287321988736736,17.79594390587147,0.0,7.489462900797827,7.374947145633329,7.362440255217464,3.339702871512156,2.7761321419429534,1.3615579351211209,1.2344713315916906,78.02198047642476
2025-04-25,29.287321988736736,17.781295979848526,0.0,7.489095828665988,7.37632803603406,7.362440255217464,3.3395630345095504,2.7763069381962104,1.3615579351211209,1.2340343409585477,78.00794433728821
2025-04-28,29.287321988736736,17.777581559466814,0.0,7.489095828665988,7.37632803603406,7.362440255217464,3.3395630345095504,2.7753979976792733,1.3615579351211209,1.2320766229220677,78.00136325835308
2025-04-29,29.287321988736736,17.775571402554355,8.355126889403639,7.489095828665988,7.375454054767775,7.362440255217464,3.3395630345095504,2.7762020604442563,1.3615579351211209,1.2164410980682172,86.33877454748911
2025-04-30,29.287321988736736,17.776829935577805,8.354794776522452,7.4863165682392,7.375454054767775,7.373146473290587,3.3395630345095504,2.775240681051342,1.3615579351211209,1.2164061388175658,86.34663158663413
2025-05-02,29.287321988736736,17.77665513932455,8.354707378395823,7.4863165682392,7.375454054767775,7.373146473290587,3.33907360500043,2.7750134459221076,1.3615579351211209,1.2165284961948457,86.34577508499316
