date,THE HONGKONG AND SHANGHAI BANKING,CHRISTFUND SECURITIES LTD,HANTEC SECURITIES CO LTD,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,BRIGHT SMART SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,HANG SENG BANK LTD,TAI FUNG KUENTAI SECURITIES CO LTD
2024-08-06,34.605195336921206,14.277168685629771,14.256016848068812,11.294920572878734,9.781065757885123,5.464976854866072,4.297944975032738,6.0227109687175435,0.0,0.0
2024-08-12,34.59972845697508,14.280422853848313,14.253302772467524,11.292770233925573,9.755314545300227,5.463936426778657,4.332960352086382,6.021564358618242,0.0,0.0
2024-08-13,32.86136583066505,13.564079024352644,13.53718707023161,10.725397870105617,9.265187166568449,5.1894168481450516,4.115263373720887,5.719028387968674,5.023074428242015,0.0
2024-08-16,32.86099304166811,13.563925149451645,13.537033500400847,10.723007339227907,9.265082059560783,5.189357977874367,4.11861997717874,5.7189635096289475,5.023017445008655,0.0
2024-08-20,32.85912922354705,13.56882765262358,13.536265703508299,10.722399148983449,9.264556560291364,5.189063646555056,4.118386376248377,5.718639140009033,5.022732548233791,0.0
2024-08-22,32.88300207391405,13.584361638086987,13.546100086016407,10.659807467540777,9.251989239575604,5.192833610729586,4.13273036283096,5.722793851948096,5.026381669357534,0.0
2024-08-23,32.875911201824444,13.581432313976673,13.543179012605682,10.657508792648434,9.271558089622864,5.191713831007725,4.131839183177783,5.721559791897614,5.025297783238777,0.0
2024-08-26,32.84273673618037,13.567727545250074,13.52951284456833,10.64675450033019,9.262202334175573,5.287383095137861,4.127669821720768,5.715786273178041,5.020226849458788,0.0
2024-08-28,32.83156941443507,13.56311419100778,13.524912484244947,10.635200451810412,9.25905296223478,5.285585257500627,4.168202619245818,5.713842768139082,5.018519851381476,0.0
2024-08-29,32.82981729973148,13.562390371457745,13.524190703396483,10.634632885549658,9.258558836515972,5.285303182905598,4.205050740730721,5.681803950508689,5.018252029203655,0.0
2024-08-30,32.84720784089619,13.56957461210987,13.531354709001493,10.640266240718198,9.246453957984931,5.2881029024937725,4.228823348007552,5.684813703642219,4.963402685145785,0.0
2024-09-03,32.846835373053025,13.569420741186871,13.531201271469511,10.301097331095763,9.246349108684518,5.288042938545176,4.5689575916316105,5.684749241228572,4.963346403104954,0.0
2024-09-10,32.84385593437678,13.56818989941745,13.529973896474434,10.300162949215515,9.231904346314066,5.2875632759087665,4.59121991102395,5.6842335945441445,4.962896192724895,0.0
2024-09-12,32.82152736141305,13.558965698740149,13.520775676571494,10.151527113526317,9.225628126792133,5.425601948979428,4.656082633350291,5.680369224148285,4.959522216478863,0.0
2024-09-16,32.79851257256586,13.558351197944635,13.520162906571642,10.151067039976052,9.225210015562338,5.4253560573098225,4.681930975969144,5.680111786266619,4.959297447833886,0.0
2024-09-19,32.79814096450663,13.558197581448644,13.520009722750057,10.150952028104292,9.226238496456366,5.425294587874871,4.681877929561031,5.680047430442176,4.959241258855935,0.0
2024-09-23,32.797379556948805,13.558351197944635,13.520162906571642,10.151067039976052,9.226343031179397,5.4253560573098225,4.681930975969144,5.680111786266619,4.959297447833886,0.0
2024-09-26,32.7966363749248,13.558043968433575,13.519856542399584,10.15083701883868,9.22613396410207,5.425233119832803,4.684090864241245,5.679983076076023,4.959185071151216,0.0
2024-09-27,32.7773254572694,13.550060885423177,13.511895944446225,10.144860126099942,9.220701543800738,5.422038699867267,4.740213621817032,5.676638657330994,4.956265063945228,0.0
2024-09-30,32.730997887084065,13.53090918869602,13.492798190161201,10.130521350347022,9.207668976561981,5.555715474252946,4.733513789655788,5.668615279213792,4.949259864027183,0.0
2024-10-02,32.71250350682566,13.52326366011663,13.48517419588704,10.124797182855536,9.202466259188883,5.552576263070239,4.787343331545532,5.665412274927944,4.946463325582533,0.0
2024-10-03,32.69587642517611,13.516390067913624,13.478319963762411,10.119650960115067,9.197788837974793,5.549754004637093,4.835737934427801,5.662532664308905,4.9439491416842,0.0
2024-10-04,32.69998852648493,13.512021792141601,13.47396399162418,10.1163804547591,9.210197463725082,5.5479604150886,4.836433391290886,5.660702626545751,4.942351338339873,0.0
2024-10-07,32.72160803784689,13.508361099576971,13.470313609722865,10.113639713271159,9.206573388230426,5.546457355239172,4.832865422864817,5.659169022446058,4.941012350801638,0.0
2024-10-08,32.77223591296142,13.494346800774093,13.456338783427979,10.103147280630246,9.195894327844693,5.540703162698658,4.848149555487047,5.653297896772711,4.93588627940316,0.0
2024-10-09,31.250306755425715,12.861036811750012,12.824812567816846,9.62791664106649,8.786886800051827,5.2806696308086165,4.6206186058899545,5.387980124685395,4.704237713408576,4.655534349096564
2024-10-10,31.24829172072739,12.860207525956596,12.82398561777997,9.61654908217266,8.786320217396144,5.280329130709856,4.6375154601683795,5.387632705154761,4.703934381915036,4.655234158019206
2024-10-14,31.24829172072739,12.860207525956596,12.82398561777997,9.61762375679591,8.786320217396144,5.280329130709856,4.63644078554513,5.387632705154761,4.703934381915036,4.655234158019206
2024-10-15,31.2501808081435,12.860984978254567,12.824760880315008,9.618205181603841,8.78080597629155,5.280648348265904,4.63672107740946,5.387958409652048,4.704218754044128,4.655515586019993
2024-10-16,31.24984495368743,12.860846757642626,12.824623049013608,9.619176540096904,8.780711606507479,5.280591595657348,4.6366712452678485,5.38790050375217,4.704168196486059,4.655465551888527
2024-10-21,31.25085253871348,12.861261428391702,12.825036551805963,9.619486690059539,8.780994721945202,5.280761857142752,4.633596456825529,5.388074225185908,4.704319872420509,4.655615657509413
2024-10-22,31.23373242501438,12.85421566035401,12.818010628795061,9.614216859239507,8.829892936468969,5.278943078184599,4.6310580397350405,5.385122483525738,4.701742711013696,4.653065177668996
2024-10-23,31.210505448388936,12.84465661814225,12.80847851046836,9.607067243329924,8.823326583333527,5.2750173902195625,4.690172062484374,5.381117835206798,4.710053384390997,4.649604924035272
2024-10-24,31.193764143568586,12.837766748572124,12.80160804682325,9.601914015631765,8.818593753866686,5.27218787263266,4.741296222729578,5.378231405376227,4.707526913310333,4.647110877488791
2024-10-25,31.19433177842275,12.837660840092093,12.801502436643789,9.6018348021565,8.818521002594697,5.272144378354024,4.741257108179037,5.378187036264017,4.707488077348452,4.647072539944636
2024-10-28,31.198672509812848,12.83685095278449,12.80069483045518,9.601229052851167,8.817964670072689,5.271811775485863,4.740957997305037,5.377847743500884,4.7071910968555075,4.646779370876338
2024-10-31,31.196664587389904,12.836024782989606,12.799870987640356,9.60061112517822,8.817397152689372,5.271472485759026,4.747088795542208,5.37750162938119,4.706888145678675,4.646480307751447
2024-11-06,31.19131139094449,12.833822183347937,12.797674591814745,9.598963706839472,8.815884130072375,5.270567926629194,4.763433733452031,5.376578876164194,4.706080466485285,4.645682994250273
2024-11-07,31.190976877165628,12.834757004175618,12.797537342103285,9.598860761965415,8.815789583399507,5.270511401990912,4.763382647616023,5.376521214602783,4.7060299957390965,4.645633171241732
2024-11-11,31.191231106983196,12.83486161705596,12.79764165161551,9.59893899986832,8.815046363805235,5.270554360605434,4.763421472751456,5.3765650372766585,4.70606835340747,4.64567103663076
2024-11-12,31.197922855206706,12.837615200655476,12.800387250065715,9.600998350548632,8.795483597930014,5.271685102212219,4.7644434143692385,5.377718522351146,4.707077990521043,4.6466677161398104
2024-11-13,31.202274031494596,12.839405663665254,12.802172520890853,9.602337402400158,8.796710304587679,5.272420344469225,4.751160905225835,5.378468553096013,4.707734486988216,4.647315787182168
2024-11-14,31.201939282536195,12.839267918010302,12.802035174686138,9.602234385150823,8.7966159303889,5.272363780091359,4.7521827682363345,5.3784108509957065,4.7076839807586275,4.647265929145617
2024-11-15,31.02478851548077,12.781434409863241,12.73372921424909,9.551001137228157,8.749681103892785,5.244232794130256,4.726827236578476,5.349714045074665,5.2161213564686655,4.6224701870338984
2024-11-18,31.12988215812413,12.761960058550216,12.714327548654197,9.536448815041695,8.736349707882752,5.236242452160393,4.719625236298283,5.341562987267131,5.208173846312149,4.6154271897090595
2024-11-20,31.120858558645764,12.758697450166068,12.711077117570827,9.53401081196723,8.73411625097856,5.234903801322476,4.745048976042081,5.340197411124692,5.2068423712425576,4.614247250939742
2024-11-21,31.127378341651163,12.755714371805185,12.708105173197895,9.53178168932703,8.732074149636201,5.233679841877397,4.753524220873614,5.338948833250486,5.205624972768548,4.61316840561248
2024-11-22,30.99362490454032,12.701337991032712,12.65393174584977,9.482665232549543,8.721360753824515,5.60690723997312,4.747045914507283,5.316189409025428,5.183433895308894,4.593502913388416
2024-11-25,30.99142955466206,12.701742067913635,12.654334314561419,9.482966911458703,8.721638212801931,5.607085616581219,4.7471969357231645,5.316358536816241,5.183598799652228,4.5936490498294
2024-11-27,30.991468157437218,12.701734962673083,12.65432723584034,9.482961606772095,8.721633333995765,5.607082480027832,4.74719428018379,5.316355562892975,5.183595899993567,4.593646480183336
2024-11-29,30.984779763151167,12.701599728899193,12.654192506810553,9.482860642873108,8.721540475863101,5.607022782126206,4.754566856844866,5.316298960324254,5.183540710900272,4.593597572207281
2024-12-02,30.984295448600303,12.7014011936953,12.65399471261588,9.482712418892552,8.720577547416768,5.606935140298794,4.756882216405321,5.316215862720757,5.1834596884043735,4.593525770949953
2024-12-03,30.98101013225838,12.700054443017164,12.65265298852572,9.48170695113463,8.719652890085925,5.606340627647214,4.766981002476772,5.315652175517348,5.182910077558768,4.593038711778077
2024-12-04,30.97444158921671,12.702662257334913,12.649970393755838,9.479696655151667,8.71250370449084,5.6051519804868475,4.787172151235412,5.314525159646647,5.18181120545033,4.59206490323079
2024-12-05,30.97421650997792,12.703874311918865,12.651177420620915,9.480601182844568,8.706973870865868,5.605686809329342,4.787628930596504,5.315032257643175,5.182305640230812,4.592503065972034
2024-12-06,30.9748732968328,12.704143688794028,12.651445680094916,9.480802212440627,8.707158496229429,5.605805674044055,4.78561001806904,5.3151449592289906,5.182415527440432,4.592600446825679
2024-12-09,30.430749512505656,12.74473305798799,12.660170310360403,9.48840126510666,9.021898542272123,5.6096715232981955,4.943808449404073,5.31881036441266,5.185989400379726,4.595767574272521
2024-12-11,30.430912393219465,12.74480127422489,12.660238073974844,9.488452051814045,9.01080205895823,5.609701549088444,4.954444433805451,5.318838833367341,5.186017158409642,4.5957921731376485
2024-12-12,30.40444449509034,12.733726215901145,12.649236499917716,9.455826019345023,8.991311461551243,5.727790311163948,4.950139089227257,5.314216835030398,5.181510580295043,4.591798492477892
2024-12-13,30.3988731430031,12.731836757297291,12.647359578085748,9.454422942859331,8.989977310768284,5.726940408904311,4.991799497461207,5.286931474174737,5.180741736236291,4.591117151209699
2024-12-16,30.432928090577466,12.726576220926123,12.64213394596934,9.450516567313725,8.98626283472521,5.724574153438516,4.984439811770165,5.28474702146442,5.178601158969032,4.589220194846007
2024-12-18,30.406190980114147,12.71539517803646,12.631027090565894,9.442213734781685,8.97836787629895,5.807400638860287,4.980060689345652,5.280104061560495,5.1740514544246405,4.585188296011794
2024-12-20,30.40715656331896,12.715798969883801,12.631428203208586,9.442513583026555,8.975477380764302,5.8075850594779235,4.98021883684146,5.280271737275117,5.174215762318007,4.585333903885284
2024-12-30,30.39998391345864,12.713242054558247,12.628888253305876,9.440614865710453,8.973672575912998,5.827583761800655,4.979217405637751,5.279209970903997,5.173175321869732,4.584411876841651
2025-01-02,30.399843237379876,12.713183223966567,12.62882981306184,9.440571179217585,8.973035480509871,5.827556794627429,4.98025268447613,5.279185541333252,5.17315138297486,4.584390662452587
2025-01-03,30.397912993872882,12.715550757095489,12.62802794324438,9.439971748454777,8.972465736010236,5.827186772861967,4.983111221418699,5.27885033849902,5.1728229127985585,4.584099575743994
2025-01-10,30.38794397274079,12.71138068153046,12.62388657085976,9.436875901780512,8.927206970772854,5.904618687470966,4.977245382147348,5.277119135090804,5.171126481173775,4.5825962164327345
2025-01-13,30.38268923339497,12.70918260612704,12.621703625099409,9.435244059785964,8.925663261670334,5.9035976499118945,4.992250552748192,5.276206605912239,5.171658619911107,4.581803785438847
2025-01-15,30.38268923339497,12.70918260612704,12.621703625099409,9.415147322714141,8.925663261670334,5.9035976499118945,5.012347289820014,5.276206605912239,5.171658619911107,4.581803785438847
2025-01-22,30.379475926341964,12.707838468819363,12.620368739666196,9.414151566246872,8.924719273582541,5.90297327884912,5.0223932897661525,5.275648588425055,5.171111659535367,4.581319208767369
2025-02-03,30.385903220277644,12.710527027809789,12.623038792950304,9.416143289850599,8.88429405373843,5.904222153070967,5.044612560208425,5.276764741457496,5.1722056960056015,4.5822884646307465
2025-02-04,30.33968731322872,12.691194756150736,12.603839587868235,9.401821661828276,8.870781349995305,5.895242035539347,5.189036417807745,5.2687389649307175,5.164338950167848,4.575318962483073
2025-02-10,30.335842332714407,12.689586387678217,12.602242290008157,9.400630159070996,8.866488870216243,5.894494925309774,5.204220187357446,5.268071252094854,5.163684468055766,4.57473912749414
2025-02-11,30.33612354398268,12.690760121207969,12.602359111967425,9.40071730229585,8.86657106198639,5.894549566891028,5.204268430137164,5.2661369914337355,5.163732335072026,4.57478153502573
2025-02-13,30.335277270023486,12.690914288049656,12.602512204917222,9.400831501830178,8.866678772733751,5.894621173641232,5.204331651379982,5.266200964253339,5.163795063883997,4.574837109287156
2025-02-14,30.328024985924035,12.687880258886864,12.599499310126008,9.398584035943662,8.864559007257206,5.8932119408516535,5.234763313960901,5.2571731980984975,5.162560550399868,4.573743398551304
2025-02-17,30.324182806775564,12.70422024818593,12.597903112102793,9.3973933536086,8.863435979173644,5.892465345052975,5.228821492942587,5.256507180405257,5.161906518938581,4.573163962814076
2025-02-18,30.32295959723303,12.703707788426104,12.597394940937859,9.397014283831243,8.863078448039552,5.896261431996104,5.228610574007455,5.256295144691569,5.161698299203466,4.572979491633616
2025-02-21,30.321474495474288,12.703085609752595,12.596777969058106,9.39655405426839,8.867541983402887,5.895972655823231,5.228354496801853,5.2560377116023345,5.161445499103342,4.572755524712974
2025-02-25,30.313154598881987,12.699600015452356,12.593321544466537,9.393975737766429,8.865108822299826,5.894354862374077,5.254358848621439,5.254595509632496,5.1600292522507765,4.571500808254077
2025-03-05,30.303608549611212,12.700954980513135,12.594665170302877,9.394978014128757,8.866054671987976,5.894983751857575,5.257030368934486,5.255156140937059,5.160579793948224,4.571988557778706
2025-03-06,30.283719372896194,12.692729147366727,12.586508176251268,9.386783765376846,8.860312530037973,5.991369325912889,5.221982421797849,5.25033025223781,5.157237520206692,4.569027487915749
2025-03-07,30.28151325640746,12.693130798728609,12.586906466334641,9.38708080271525,8.860592907611075,5.991558918050352,5.222147667296046,5.250496394780651,5.157400716903752,4.56917207117217
2025-03-10,30.279277540971766,12.699576755159594,12.585977162015,9.386387744833069,8.859938720874592,5.991116555059984,5.221762110733915,5.250108745202657,5.15701994067592,4.568834724473497
2025-03-13,30.280497881290902,12.700088583935209,12.586484412406485,9.386766042743268,8.860295801403728,5.987327731807199,5.221972562480396,5.250320339398487,5.157227783130275,4.56901886140405
2025-03-18,30.280497329754784,12.700088684402902,12.58648451197548,9.386766116999972,8.860295871495639,5.987327779171673,5.221972603790308,5.250320380932653,5.157227823928004,4.569018897548584
2025-03-20,30.267311020446414,12.695000360705965,12.581441704086895,9.383005284642211,8.88310469525349,5.998635477368585,5.220934755807202,5.24821682636113,5.155161567132552,4.567188308195559
2025-03-21,30.266815446840354,12.695234735693884,12.581673982555868,9.383178513605406,8.882476864355697,5.998746224125386,5.221031144659944,5.248313718895225,5.155256741681248,4.567272627586984
2025-03-25,30.267181550213447,12.696706570149452,12.583132651234456,9.385320852265625,8.87400148399001,5.9994416946359115,5.221636450012092,5.248922187279301,5.155854421413656,4.5678021388060515
2025-03-26,30.24794623837866,12.689079675868392,12.575573980651239,9.379683102858836,8.8686708834288,6.056961558767847,5.21849982013423,5.245769166896362,5.152757306710455,4.565058266305179
2025-03-31,30.247451153718806,12.689169740151183,12.575663239295693,9.379749677776248,8.86873383129443,6.0570045497421825,5.218536859892476,5.245806400206401,5.15279387984287,4.565090668079709
2025-04-01,30.253092649130753,12.691978622164926,12.578446995444212,9.381825984634999,8.849615059084579,6.058345331801633,5.219692038255125,5.246967614970398,5.153934505301116,4.566101199212262
2025-04-02,30.264564597388997,12.697567077666447,12.583985461384387,9.385956933685494,8.811329182260346,6.061012905889767,5.221990341581644,5.2492779281144,5.156203854667204,4.568111717361314
2025-04-03,30.26424544211182,12.697433175342256,12.583852756836297,9.385857953980132,8.811236262297845,6.060948989415841,5.222989824057125,5.249222571800029,5.156149479866433,4.568063544292224
2025-04-07,30.264564597388997,12.697567077666447,12.583985461384387,9.385956933685494,8.810274620111121,6.061012905889767,5.223044903730867,5.2492779281144,5.156203854667204,4.568111717361314
2025-04-08,30.270949116820926,12.700245717350317,12.586640140239943,9.38793696628228,8.791037516210062,6.062291518524365,5.2241467412139215,5.250385299635567,5.1572915915682,4.569075392154417
2025-04-10,30.268007027482568,12.700781580911432,12.587171210422218,9.388333073054248,8.791408437905137,6.0625473057897405,5.2243671644985445,5.250606830008011,5.157509194022474,4.569268175905624
2025-04-15,30.251316313355826,12.694220366588322,12.580668687132047,9.383483067167866,8.786866802841528,6.059415398358384,5.2743824701636255,5.247894370422858,5.154844828606863,4.5669076953626835
2025-04-17,30.25052414927188,12.694364539996572,12.580811570887827,9.383589639190093,8.786966598850912,6.059484217596176,5.274442373464118,5.247953972887261,5.154903374269888,4.566959563585275
2025-04-22,30.222484313717864,12.68259787134621,12.569150156829576,9.374891796167905,8.778821778046,6.053867556537177,5.362245449057256,5.243089535971435,5.150125187875559,4.562726354451018
2025-04-25,30.20021699170931,12.67325358687989,12.559889458370419,9.367984563385395,8.772353717731757,6.049407187995688,5.43197265390506,5.239226532460365,5.146330678636928,4.559364628925187
2025-04-28,30.175126107067978,12.662724419362117,12.54945447581402,9.339168105224134,8.76506548813973,6.044381231462192,5.531574843357083,5.234873688619148,5.142055014345533,4.555576626608065
2025-04-30,30.10547196619967,12.63349467605125,12.520486196881992,9.317610225781117,8.74483282683901,6.03042880653233,5.749639118221084,5.222789874021619,5.130185455853848,4.5450608536180805
2025-05-02,30.119060889499476,12.648644576891632,12.52613765874237,9.253584546992775,8.748780044895813,6.03315080453352,5.765880661261598,5.22514732223199,5.132501104542287,4.547112390408538
