date,CELESTIAL SECURITIES LTD,ASTRUM CAPITAL MANAGEMENT LTD,CHINA SKY SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BRIGHT SMART SECURITIES INTERNATIONAL,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,I WIN SECURITIES LTD,CHIEF SECURITIES LTD
2024-09-19,0.0,80.38735336038096,0.0,4.6043546772183666,4.3914909939328535,0.0,3.9248621028414727,3.1966521294003942,3.4952867362259576
2024-09-20,0.0,80.39218392139448,0.0,4.604631357756616,4.385745777591479,0.0,3.9250979519528677,3.196844219604942,3.4954967716996146
2024-09-23,0.0,80.39701506298994,0.0,4.604908071548916,4.37999987073637,0.0,3.9253338294108104,3.197036332896684,3.495706832417296
2024-09-25,0.0,80.38735336038096,0.0,4.6043546772183666,4.379473504724581,0.0,3.9368795920497446,3.1966521294003942,3.4952867362259576
2024-09-26,0.0,80.39701506298994,0.0,4.604908071548916,4.367980937154051,0.0,3.9373527629931293,3.197036332896684,3.495706832417296
2024-09-27,0.0,80.38252337984471,0.0,4.604078029928173,4.3852187527335325,0.0,3.9366430492229405,3.196460062278879,3.495076725991774
2024-09-30,0.0,80.34390442018655,0.0,4.601866047817826,4.401128410048387,0.0,3.934751729409701,3.1949243557968776,3.5234250367406545
2024-10-02,0.0,80.35355568079254,0.0,4.602418844060701,4.395650874493825,0.0,3.9292181706519123,3.1953081440605517,3.5238482859404616
2024-10-03,0.0,80.36610578658293,0.0,4.599533383914191,4.384323101106548,0.0,3.9298318597823725,3.1958072066708003,3.524398661943155
2024-10-04,0.0,80.346799554925,0.0,4.610439871385368,4.395281288228149,0.0,3.928887802041624,3.1950394825953063,3.5235520008245604
2024-10-07,0.0,80.35645151113775,0.0,4.61099371751249,4.3837964180920554,0.0,3.9293597742077857,3.195423298520208,3.5239752805297098
2024-10-08,0.0,80.35752395143446,0.0,4.621341120016102,4.37621285709602,0.0,3.9279441977711493,3.194272127289679,3.5227057463925835
2024-10-09,0.0,74.0809238273998,7.8108431113781425,4.288051849163691,4.012252589669369,0.0,3.6211386389807645,2.944772542876601,3.2420174405316264
2024-10-10,0.0,74.07682346281716,7.810410782746156,4.287814506336112,4.0175654926343265,0.0,3.6209382096683713,2.9446095502947736,3.2418379955031
2024-10-14,33.732720463089386,49.09413037711514,5.1763197629476645,2.8087180207659266,2.688304116133652,0.0,2.3997628980698247,1.951528675422123,2.1485156864562738
2024-10-15,33.797116020787826,49.10241597777192,5.177193368775859,2.779840798570575,2.677751102119666,0.0,2.375953125160715,1.9518580342915153,2.137871572521928
2024-10-16,33.79835605072774,49.09687948400916,5.177383322107323,2.816633198992203,2.652166065045197,0.0,2.3833783812340323,1.9519296487570659,2.123273849127282
2024-10-17,33.7995961716654,49.09868093459245,5.177573289378228,2.8130673708856144,2.6522633776678135,0.0,2.3834658315653,1.952001268477937,2.1233517557672594
2024-10-18,33.80807048604554,49.08967500340111,5.176623592402776,2.8125513836799185,2.655445388250832,0.0,2.383028644071311,1.9516432224210025,2.122962279727508
2024-10-21,33.836011262814615,49.071673048867524,5.174725243258247,2.8115199769303554,2.672807379738341,0.0,2.3821547500538856,1.9509275242104651,2.1001808141265665
2024-10-22,33.84345781921017,49.082472636855144,5.17586408563113,2.8121387301841843,2.6660596773020955,0.0,2.3753430814136554,1.95135688013306,2.093307089270559
2024-10-23,33.90693066620367,49.07347265015515,5.174915015516503,2.811623083563089,2.6655708164043443,0.0,2.374907527640747,1.9509990704094533,2.041581170107035
2024-10-24,33.94104728686013,49.06447596340753,5.173966293389743,2.80377438769463,2.6650821347532663,0.0,2.37447213356882,1.9506413918810452,2.0265404084448377
2024-10-25,33.94229182143461,49.06627503684798,5.174156009985252,2.803877195193026,2.6688466103520416,0.0,2.374559199611343,1.9507129170945745,2.0192812094811696
2024-10-28,33.94851586357852,49.07527238344087,5.175104801694273,2.800723919815743,2.6766708521838036,0.0,2.3676597736545735,1.9510706218562495,2.0049817837759614
2024-10-29,33.99516410323251,49.08967500340111,5.176623592402776,2.8015458767865673,2.6737878997397515,0.0,2.309658598115634,1.9516432224210025,2.0019017039006415
2024-10-30,34.0352858682043,49.07347265015515,5.174915015516503,2.8006212091058926,2.672905399375808,0.0,2.294227114954642,1.9509990704094533,1.9975736722782504
2024-10-31,34.06095690860442,49.07347265015515,5.174915015516503,2.8006212091058926,2.6582362334328797,0.0,2.286892531983178,1.9509990704094533,1.9939063807925181
2024-11-01,34.05845886268033,49.06987357956346,5.174535484917973,2.8004158102847416,2.6653753222398335,0.0,2.2867248102546407,1.9508559832587073,1.9937601468002992
2024-11-04,34.057209977119115,49.06807424222846,5.174345740494153,2.8003131221717834,2.6726113620290293,0.0,2.2866409586156244,1.9507844475536031,1.9900201497882335
2024-11-05,34.080214503123294,49.05368429269261,5.172828285912194,2.799491888301595,2.6754933913067926,0.0,2.2786387414416036,1.9502123507230438,1.9894365464988646
2024-11-06,34.07896523209143,49.05188614242605,5.172638666667578,2.7993892679345875,2.679060994638225,0.0,2.27855521387544,1.950140862211857,1.98936362015484
2024-11-07,34.0827133199828,49.057280988755664,5.173207566111001,2.7996971516084876,2.672023481369147,0.0,2.2788058149470625,1.946689261997691,1.9895824152281485
2024-11-08,34.085047140535465,49.05008812398346,5.172449061324116,2.799286655090769,2.678962792480143,0.0,2.2784716924327557,1.9464038349961772,1.9892906991571098
2024-11-11,34.120192305393374,49.032115186688294,5.170553772116752,2.7909325386131236,2.674316965898527,0.0,2.2776368146491848,1.9456906335440405,1.9885617830967057
2024-11-12,34.12600885452496,49.014155415858966,5.16865987134469,2.8302017048544927,2.6733374013896407,0.0,2.2658139724589987,1.9449779545631283,1.9768448250051232
2024-11-13,34.18611392837161,49.10048251737735,5.177763270590108,2.864540930347997,2.663368627282142,0.0,2.0973471122061937,1.9484035835046047,1.961980030319985
2024-11-14,34.15951929900555,49.046492482512235,5.172069892334537,2.953023012084231,2.667770584037767,0.0,2.095040905873655,1.9462611528804759,1.959822671271545
2024-11-18,34.088301784142686,48.94423784371682,5.161286896203798,3.1297480828755346,2.6622086793295545,0.0,2.116276493134632,1.9422034879769092,1.9557367326200628
2024-11-19,34.08580831612754,48.940657703750865,5.16090936188501,3.1331765163233842,2.6656713120330875,0.0,2.116121693174802,1.9420614209913831,1.9555936757139218
2024-11-21,34.08705500453582,48.94244770826204,5.161098122140245,3.133291112251629,2.66211130904952,0.0,2.116199090323813,1.942132451886096,1.9556652015508391
2024-11-22,34.08456171890785,48.938867830168945,5.160720615436579,3.1367191611600647,2.6655738222386436,0.0,2.116044301686979,1.9419903952921997,1.9555221551087367
2024-11-25,34.08705500453582,48.94244770826204,5.161098122140245,3.1369486121610195,2.65845380914013,0.0,2.116199090323813,1.942132451886096,1.9556652015508391
2024-11-26,34.08580831612754,48.940657703750865,5.16090936188501,3.1368338824646105,2.662013945891861,0.0,2.116121693174802,1.9420614209913831,1.9555936757139218
2024-11-27,34.09179296777946,48.93349899485504,5.160154458916949,3.136375047588401,2.6689382268021653,0.0,2.115812161184422,1.9417773493621289,1.9516507935114276
2024-11-28,34.11115384941838,48.92455355324324,5.159211140712277,3.1358016927203205,2.6611379978509184,0.0,2.1154253735126183,1.9414223766694205,1.9512940158728245
2024-11-29,34.11364835036969,48.928131337387384,5.159588426604022,3.125061719396407,2.66133260314913,0.0,2.115580071610195,1.9415643501713102,1.9550931413118633
2024-12-02,34.11614321618641,48.93170964484649,5.159965767680581,3.110663477712017,2.6688406318061597,0.0,2.1157347923351373,1.9417063444393652,1.955236124993839
2024-12-03,34.14673466941626,48.938867830168945,5.160720615436579,3.070888978268804,2.6692310546214917,0.0,2.116044301686979,1.9419903952921997,1.9555221551087367
2024-12-04,34.173861774340466,48.95677245952882,5.162608701408855,3.03908535095915,2.6519147595607744,0.0,2.116818471393198,1.9427008861513015,1.9562375966574408
2024-12-05,33.422666678607285,47.82942078170234,5.043726771716571,2.94765690162835,2.5979964595154064,2.2813032467412135,2.0680734513379653,1.897965357367656,1.9111903513832118
2024-12-06,33.43103120918493,47.84139082157039,5.044989041038555,2.9090672080007955,2.612947516577867,2.2818741775693168,2.068591018167293,1.898440352059721,1.9116686558311353
2024-12-09,33.44530805808905,47.831130420657935,5.0439070572318325,2.9084433090019837,2.6123871254892532,2.2813847907958227,2.068147373599152,1.8980331991992796,1.9112586659356963
2024-12-10,33.4488949006313,47.83626007092574,5.04444799111651,2.9087552250463613,2.6019427895501037,2.281629457940424,2.0683691720938886,1.8982367537969433,1.9114636388987298
2024-12-12,33.44650358679347,47.83284018183829,5.044087355635988,2.904972695342823,2.612480507311007,2.281466340680144,2.068221301145157,1.898101045881022,1.9113269853720947
2024-12-16,33.447699200971165,47.83455006525653,5.04426766693042,2.908651245598181,2.605424483766024,2.281547896394803,2.068295233976547,1.898168897413403,1.9113953096929315
2024-12-17,33.45363984192429,47.8277112649584,5.04354649908882,2.911809597087669,2.605051991964345,2.2812217085156914,2.06799953436103,1.897897520385631,1.9111220417141184
2024-12-19,33.45938017861805,47.83591806001119,5.044411925247892,2.9158840450672003,2.594774570151784,2.281613145164793,2.058344920940229,1.8982231821321174,1.911449972666748
2024-12-20,33.45459642792213,47.829078868577035,5.043690716160064,2.9154671556252754,2.608700778959268,2.281286938629802,2.0580506354843884,1.8979517895832996,1.9111766890587387
2024-12-23,33.453400703972335,47.82736937627386,5.04351044610965,2.9189371212943014,2.6086075395741823,2.281205401570022,2.057977077268254,1.897883953571132,1.9111083803662603
2024-12-24,33.41041149457724,47.765908934176295,5.037029295551213,2.9151861484043153,2.733760106298559,2.2782739442407927,2.0553324789421272,1.895445082515551,1.9086525152939082
2024-12-27,33.41635782499887,47.764203954411585,5.036849501358771,2.9150820923211325,2.730093077113072,2.2781926224139903,2.0552591148972565,1.8953774255697733,1.9085843869155512
2024-12-30,33.430614786577124,47.75397663132818,5.035771005688203,2.914457911786243,2.7295085066264777,2.2777048133422033,2.0548190405895546,1.8949715853025555,1.908175718759466
2025-01-02,33.429421795910145,47.752272503276814,5.035591301310968,2.9143539076837084,2.7329796599170897,2.2776235321392764,2.054745713193292,1.8949039621544355,1.9081076244142687
2025-01-03,33.42822889038525,47.75056849684668,5.035411609758983,2.914249911003801,2.7328821354502995,2.277542256737275,2.0546723910303037,1.8948363438324856,1.9116079649549196
2025-01-06,33.429421795910145,47.752272503276814,5.035591301310968,2.9143539076837084,2.7329796599170897,2.2776235321392764,2.054745713193292,1.8949039621544355,1.9081076244142687
2025-01-07,33.429421795910145,47.752272503276814,5.035591301310968,2.910785350316186,2.7579595614897467,2.2776235321392764,2.0333343689881573,1.8949039621544355,1.9081076244142687
2025-01-09,33.432979685465945,47.74716084879806,5.035052265125271,2.910473764538323,2.7612325103587207,2.2773797233335653,2.033116710179703,1.8947011216650267,1.9079033705353854
2025-01-10,33.43178678068416,47.74545720715352,5.0348726120407985,2.9103699174357422,2.7647020363119643,2.277298465330616,2.033044167598446,1.894633517818485,1.9078352956262596
