date,CHEONG LEE SECURITIES LTD,EMPEROR SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,EVERBRIGHT SECURITIES INVESTMENT,UOB KAY HIAN (HONG KONG) LTD,HANG SENG SECURITIES LTD,CMB WING LUNG BANK LTD,DBS BANK (HONG KONG) LTD
2024-10-16,65.97621829031971,7.617353672055796,6.073243859161046,5.4768680298335815,0.9089057963434563,2.865512365109079,2.6459844544772824,2.912881397265956,3.143730478030484,2.3793016574036034
2024-10-17,65.88216240516195,7.606494350913255,6.0645858253762235,5.4690601911337104,1.0501703431467415,2.8614272825002987,2.642212331484654,2.9087287852296937,3.1392487668856064,2.375909718167867
2024-10-22,65.872771564041,7.605410121474981,6.077975376021497,5.468280631485684,1.0500206519028237,2.861019414755706,2.641835710631499,2.9083141751305592,3.138801298476363,2.3755710560798833
2024-10-23,65.7977411023498,7.596747400608433,6.07105243521025,5.57595423288845,1.0488246564645423,2.8577606539278286,2.6388266046173654,2.9050015445834907,3.1352261382851356,2.3728652310646927
2024-10-25,65.7977411023498,7.596747400608433,6.07105243521025,5.504765428404331,1.1200134609486623,2.8577606539278286,2.6388266046173654,2.9050015445834907,3.1352261382851356,2.3728652310646927
2024-10-28,65.75093379864141,7.591343214130008,6.06673360008911,5.500849439451913,1.1192167039575283,2.8557276955220647,2.636949391870442,2.9740731419533715,3.132995796033401,2.371177218350749
2024-10-29,65.77901018596866,7.594584802957731,6.06932416348535,5.46049724063206,1.1196946220625346,2.8569471233270924,2.638075398882224,2.975343104593427,3.134333620431964,2.3721897376589594
2024-10-30,65.85399791093116,7.6032425896103195,6.076243161046927,5.352722705701112,1.1209710680309952,2.8602040279918297,2.641082790934528,2.978734980052871,3.137906744241598,2.3748940214586622
2024-10-31,65.8680771473366,7.604868122657103,6.077542229693254,5.33248761847131,1.1212107257157395,2.8608155244833924,2.641647440464694,2.9793718178349913,3.1385776121049314,2.3754017612379728
2024-11-01,65.87746664993507,7.605952197554858,6.0784085840948014,5.333247765245262,1.1213705544442902,2.8612233340926028,2.642024007636239,2.9655415152077533,3.1390250167343154,2.3757403750547947
2024-11-06,65.63251216644963,7.6605528355805665,6.122043487161799,5.371533403015269,1.1294205061328617,2.881763118661026,2.660990232081162,2.986830165808808,3.161559048534759,2.392795036574115
2024-11-08,65.6230904332759,7.659453141505211,6.106809366988989,5.399472871119714,1.1292583746175735,2.8813494333962435,2.6606082393900854,2.986401397871568,3.1611051977710893,2.3924515440636216
2024-11-11,65.6230904332759,7.659453141505211,6.092454083513268,5.471249288498319,1.1292583746175735,2.8813494333962435,2.6606082393900854,2.928980263968685,3.1611051977710893,2.3924515440636216
2024-11-14,65.67966144279194,7.666056045966048,6.097706141526063,5.389759879500171,1.1302318625443806,2.8838333280915327,2.662901842038714,2.9315052192746793,3.163830258584953,2.394513979681516
2024-11-22,65.65136375139247,7.662753171324576,6.138163386203308,5.387437733520168,1.129744908870236,2.8825908456582616,2.6617545466218715,2.930242197690696,3.162467141139901,2.3934823175785107
2024-11-25,65.64193660543323,7.6616528454749995,6.151641388535619,5.386664129455331,1.1295826842103955,2.882176922731303,2.661372334476002,2.9298214323125666,3.162013029638978,2.3931386277315774
2024-11-26,65.63251216644963,7.6605528355805665,6.165115520701474,5.385890747528494,1.1294205061328617,2.881763118661026,2.660990232081162,2.9294007877559074,3.161559048534759,2.392795036574115
2024-12-02,65.63439683774426,7.660772812289574,6.165292555159954,5.386045406147414,1.129452938022747,2.881845869969004,2.6610666437823167,2.92948490700402,3.158778282968213,2.3928637469124903
2024-12-03,65.64391608150203,7.661883887690377,6.15182689535553,5.386682969487797,1.1296167475242882,2.8822638366850897,2.6614525899212054,2.9299097830180916,3.159236414403878,2.3932107944117194
2024-12-04,65.62506877285314,7.659684051070576,6.150060617729628,5.413847808132637,1.1292924183744382,2.8814362974494645,2.6606884487576226,2.9290685639487513,3.158329352373588,2.3925236693101617
2024-12-05,65.6260108812436,7.6597940128999165,6.150148907522206,5.283286635671369,1.2585119314152127,2.881477663125161,2.660726645394348,2.9291106134295664,3.158374693104476,2.3925580161941404
2024-12-06,65.60717385139625,7.657595376010243,6.148383593175334,5.281770142032462,1.2868542964766199,2.8806505752065767,2.659962920972249,2.92826985313787,3.1574681257607624,2.3918712658316337
2024-12-10,65.58834763225849,7.655398000934407,6.146619291955313,5.308949885450248,1.2864850289169667,2.879823961959815,2.659199634857197,2.9274295753646715,3.156562078702696,2.391184909600197
2024-12-16,65.56388969409137,7.6525432979618415,6.144327213560194,5.5364475041995425,1.2860052977996868,2.8787500737016645,2.6582080175563925,2.734150671343816,3.1553849946179677,2.3902932351675212
2024-12-17,65.50751785557603,7.645963640515689,6.13904432044503,5.932927309934991,1.2848995903238842,2.8762749241179844,2.655922490053295,2.7317998483398616,2.83741195987376,2.3882380608194786
2024-12-19,65.50751785557603,7.645963640515689,6.13904432044503,6.147877333409683,1.2848995903238842,2.8762749241179844,2.655922490053295,2.7317998483398616,2.6224619363990684,2.3882380608194786
2024-12-20,65.44187310549484,7.638301659284497,6.132892415391302,6.241926067642294,1.2836119989870824,2.8733926236624128,2.653261003649873,2.729062325622065,2.619833980646083,2.3858448196195523
2024-12-23,65.41377989874401,7.635022651860708,6.201807137671075,6.439579447917605,1.2830609637620167,2.872159119650039,2.652121998813943,2.7278907804246035,2.3897573886474723,2.3848206125085345
2025-01-07,65.38758132530762,7.63196478390165,6.199323280294449,6.419835843412851,1.339762150987597,2.8710088043535738,2.651059809577123,2.7267982453800306,2.3888002778592177,2.383865478925884
2025-01-13,65.4343792245541,7.637426981948598,6.189446134427118,6.209720487186226,1.4695470389818803,2.8730635856750215,2.6529571733784807,2.7287498151883387,2.4191379469452365,2.3855716117149974
2025-01-14,65.39693554930159,7.633056598381644,6.243127577665784,6.206167083607152,1.4687061164767998,2.871419525455353,2.6514390651907664,2.727188335991377,2.4177536377067312,2.3842065102227967
2025-01-15,65.39693554930159,7.633056598381644,6.228821766371996,6.206167083607152,1.4830119277705882,2.871419525455353,2.6514390651907664,2.727188335991377,2.4177536377067312,2.3842065102227967
2025-01-16,65.35953470251343,7.62869121370477,6.153771322251803,6.20261774444797,1.4821637855536833,2.8697773457288256,2.6499226934309528,2.7256286428305256,2.545049579390184,2.38284297014785
2025-01-17,65.35953470251343,7.62869121370477,6.096580803347498,6.20261774444797,1.539354304457988,2.8697773457288256,2.6499226934309528,2.7256286428305256,2.545049579390184,2.38284297014785
2025-02-07,65.41565202877328,7.635241164767358,6.030265765140706,6.207943276907992,1.526366079753998,2.872241320301722,2.652197902044775,2.727968852143659,2.5472347445423558,2.3848888656241622
2025-02-10,65.42126906187637,7.635896778539332,6.122374824550859,6.136920661489824,1.5264971439340762,2.8724879504900014,2.6524256378075437,2.7282030941159015,2.518831198782329,2.3850936484137546
2025-02-11,65.54132932023829,7.649910076556973,6.190960118620749,5.947459486922164,1.7730343165763132,2.8777595028524465,2.657293334688504,2.7217399384406615,2.25104316398386,2.3894707411200287
2025-02-12,65.44048426611609,7.638139555517783,6.2530110970851815,5.863127863644633,1.7846215780911945,2.8733316431214075,2.6532046948495727,2.717552137945228,2.3907329775728545,2.385794186056058
2025-02-13,65.5300713934964,7.648596064038197,6.290241254164631,5.8632701910734335,1.8874092472273243,2.877265194818113,2.656836895766622,2.7212724296312545,2.135977024137831,2.3890603056461917
2025-02-17,65.5319501860194,7.648815354583606,6.244548491820871,5.86343829508982,1.9304693992287913,2.877347688003604,2.656913069120144,2.7213504503961503,2.1360382640781648,2.389128801659454
2025-02-18,65.39882308845186,7.633276909823527,6.291948934133007,5.822914366568568,2.0982223722436477,2.871502402683859,2.6515155931656333,2.715822070943121,2.13169893687086,2.384275325115919
2025-02-19,65.38946832451037,7.63218503232147,6.291048922569634,5.82208144654374,2.112226416596548,2.8710916578743055,2.651136315660476,2.7154335949250377,2.1313940148645156,2.383934274133889
2025-02-20,65.34273461977448,7.626730326985433,6.286552724170108,5.817920418135909,2.182186586408589,2.869039695176843,2.6492415545473285,2.7134928806921983,2.1298707123951908,2.382230481713919
2025-02-21,65.64280143326854,7.661753787205057,6.875733232349,5.069219316404141,2.091690453276494,2.8822148952067965,2.6614073978667863,2.582357825592821,2.139651501667964,2.3931701571623964
2025-02-24,65.75610916741752,7.674978938208371,6.714989031441389,5.077969426730098,2.095300974165715,2.887189960742936,2.6660013218815335,2.5868153001001706,2.143344809360947,2.3973010699513133
2025-02-25,65.9011450938763,7.691907368052364,6.72980004546985,4.940683802609995,2.0134258519799637,2.8935581336187473,2.6718816267924423,2.5925209472009216,2.1624884181881963,2.402588712211225
2025-02-26,65.79680636191233,7.679729068873745,6.546425600166317,4.93286140920143,2.3124970462281564,2.8889768750367346,2.6676513400424895,2.5884163091428785,2.1878512028874426,2.398784786508478
2025-02-27,65.82522959952155,7.683046597127295,6.477256047576704,4.934992331653135,2.342295014681408,2.8902248698970783,2.6688037255774275,2.58953446632792,2.18879632192941,2.399821025708072
2025-02-28,65.9011450938763,7.691907368052364,6.210820124435383,4.940683802609995,2.5035735551791816,2.8935581336187473,2.6718816267924423,2.5925209472009216,2.1913206360234443,2.402588712211225
2025-03-04,65.9106468445137,7.693016401675881,6.21171561212368,4.941396159662423,2.4895163376483147,2.893975332254694,2.672266863694082,2.592894741731009,2.191636584740579,2.402935121955626
2025-03-05,65.93251127257899,7.695568393072905,6.170507302959273,4.9387084695886365,2.4903421807174966,2.894935345826159,2.6731533302880193,2.593754878344372,2.2067865830404574,2.403732243583691
2025-03-06,65.86601242434038,7.687806722467561,6.17869221670145,4.876093645272149,2.5166472944211713,2.892015544009013,2.6704572155155293,2.6199556910719015,2.2910113820710407,2.401307864129805
2025-03-07,65.82807327396637,7.683378507602952,6.131932886694761,4.873284991108391,2.399996699491534,2.89034972868834,2.6689190188927543,2.6184465835780943,2.505693611106257,2.3999246988705427
2025-03-11,65.80912008391473,7.6811663126251775,6.086979448899068,4.886277855146963,2.4568896059749528,2.889517540459231,2.6681505848967144,2.617692681583544,2.504972172898202,2.399233713601416
2025-03-12,65.77124642693332,7.676745742075523,6.097864038328642,4.883465764495002,2.4986387263996783,2.8878546007932755,2.6666150436237372,2.6161861792237096,2.5035305420618776,2.3978529360652425
2025-03-13,65.78071075373143,7.677850407630701,6.084351743061909,4.884168483668097,2.498998274602605,2.888270156239951,2.6669987632214136,2.6165626422270734,2.503890794185508,2.39819798143132
2025-03-14,65.79017780471001,7.678955391149156,6.0708355584608515,4.884871405109552,2.499357926296696,2.8886858312987296,2.6673825932676682,2.6169392135903013,2.5042511500029168,2.3985431261141126
2025-03-19,65.79017780471001,7.678955391149156,6.0708355584608515,4.899263239539613,2.484966091866634,2.8886858312987296,2.6673825932676682,2.6169392135903013,2.5042511500029168,2.3985431261141126
2025-03-20,65.76178482314002,7.675641394346397,6.039444329115701,4.897148870867746,2.5558217751023427,2.887439164907083,2.6662314344269733,2.6158098245334447,2.5031703935872747,2.397507989973019
2025-03-21,65.81290984875571,7.681608649705391,6.009587222591793,4.828972013765853,2.572205548600018,2.8896839397663214,2.6683042362943348,2.6178434272503526,2.5195132344485276,2.3993718788216998
2025-03-24,65.82238617075109,7.682714715326472,6.010452535851933,4.829667331657347,2.5581770372692914,2.8901000218927773,2.6686884422226687,2.6182203673872824,2.5198760161388694,2.3997173615022658
2025-03-25,65.79396538813546,7.679397473617007,6.007857343321237,4.827581978431429,2.6002504568033333,2.888852134825199,2.6675361562224547,2.6170898724868352,2.5187879843515195,2.3986812118055156
2025-03-27,65.79396538813546,7.679397473617007,6.022250006298589,4.827581978431429,2.585857793825981,2.888852134825199,2.6675361562224547,2.6170898724868352,2.5187879843515195,2.3986812118055156
2025-03-28,65.78449724715534,7.678292362874803,6.035773960671707,4.826887260815683,2.585485673586654,2.888436411907118,2.667152281983416,2.616713257766561,2.518425515854687,2.3983360273840297
2025-03-31,65.7277455778101,7.671668372002351,6.044945132192997,4.8227231504058485,2.6551460851196285,2.885944584880494,2.664851354702147,2.6144558437588477,2.5162528937609214,2.396267005366676
2025-04-01,65.67109174233119,7.665055800188495,6.039734709653967,4.818566218481264,2.7390521934142207,2.883457053499709,2.6625543939757774,2.61220232129376,2.514084017037504,2.3942015501241127
2025-04-03,65.54867618684358,7.650767594545359,6.085832237755675,4.823923075654075,2.84865844734342,2.87808208579986,2.657591204442803,2.6073329915822656,2.509397586778422,2.389738589254546
2025-04-08,65.46419395987351,7.64090692424631,6.063668005681038,4.81770577596366,2.9881922050078145,2.8743726777972034,2.6541659754925275,2.603972537788301,2.5061633567555295,2.3866585813941117
