date,CHINA SECURITIES DEPOSITORY AND CLEARING,BOCI SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA INTERNATIONAL CAPITAL CORPORATION,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,EVERBRIGHT SECURITIES INVESTMENT,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCOM INTERNATIONAL SECURITIES LTD
2024-10-17,29.154563725839388,24.255617921527552,17.91609402579902,9.05961693859246,6.540304300746824,5.128887878090292,3.516129526821711,2.091419009981475,1.3705686357597997,0.9667980368414801
2024-10-18,29.130653354345437,24.327600249748745,17.496630080407904,9.08604123048024,6.579419102737097,5.42960322268692,3.5188680069167177,2.0917319727853765,1.3698348717801205,0.969617908111446
2024-10-21,29.2968024760051,24.342008599253827,17.461768572798714,9.089591187242805,6.5870991860651245,5.289073634428703,3.520469474253207,2.09254922178017,1.35064090602717,0.9699967421451787
2024-10-22,29.37981216521688,24.32312774930242,17.494308371621138,9.082356364493089,6.55260304643359,5.251032089955486,3.507415382146394,2.0908836658269077,1.3492364877794076,0.9692246772246935
2024-10-23,29.462991322162384,24.32427290354732,17.423264061990555,9.082461111335634,6.579235280679539,5.222555209975689,3.5162668810758593,2.090084317574012,1.3296330563632717,0.9692358552957338
2024-10-24,29.47610573534342,24.320791410119817,17.402287777673983,9.09145296051406,6.585003863646234,5.21971384605082,3.516175275823561,2.0897851672214642,1.3295868334548484,0.9690971301517883
2024-10-25,29.504375965609558,24.324034142990957,17.32103518083718,9.092749790497885,6.584419762094992,5.2669750279341985,3.516697419335546,2.090083259954977,1.3303940858991836,0.9692353648455252
2024-10-28,29.51607662501396,24.324625626149913,17.29552742401163,9.093601996652298,6.591398718455597,5.275036149272963,3.5172329020251936,2.090279150291609,1.3268952029566565,0.9693262051701824
2024-10-29,29.560282450185777,24.291430072560278,17.436373235086105,9.092196877226064,6.641411187278289,5.073426671994164,3.5188097141831465,2.0899561658635015,1.3269371981843268,0.9691764274383502
2024-10-30,29.553111977116046,24.299692199782758,17.432794008731005,9.096021645768632,6.659506306808336,5.0473534231820505,3.5236055812965086,2.090835337169015,1.3274953941541359,0.9695841259915075
2024-10-31,29.566167355473056,24.29337343782437,17.438259456553105,9.094272955730125,6.668644570761245,5.023723457718193,3.528487475549297,2.0904333787009453,1.3272401861013932,0.9693977255882712
2024-11-01,29.561983008242272,24.27644758436002,17.399380705231096,9.088283355998248,6.730961331007637,5.030993571178637,3.527151239427174,2.0890565936335164,1.3269833425672053,0.9687592683541933
2024-11-04,29.562664255231496,24.264182807048588,17.432765663306085,9.082152251388452,6.741410618159644,5.02573622230616,3.5250185161863934,2.087832344894013,1.3101315939734837,0.9681057275056821
2024-11-05,29.543925535735347,24.254719395104935,17.423552605520623,9.077879234347366,6.7476932109358305,5.053036567693611,3.520256562385208,2.08685005094631,1.3244365891164143,0.9676502482143532
2024-11-06,29.500263506004465,24.259513123093704,17.43374183197492,9.079673395848701,6.7799444763059835,5.031986390544719,3.5368633844616535,2.0872624981626484,1.322909897986536,0.9678414956166688
2024-11-07,29.45460237604153,24.26361111708398,17.438426794291573,9.080876281452094,6.7772858686525455,5.06785309710737,3.5392851206363227,2.087539021105719,1.3225506072546123,0.967969716374254
2024-11-08,29.417761158263943,24.26045740599615,17.387138837368756,9.080603917018594,6.8030281187027715,5.137439720469042,3.5381510136367833,2.0874969682055653,1.3199821764622446,0.9679406838761476
2024-11-11,29.40841195405421,24.26995293298061,17.406000880102937,9.076151304426602,6.798993634985489,5.133346889393006,3.5355119505812085,2.0864733782140497,1.3176910145404037,0.9674660607214861
2024-11-12,29.381532796597863,24.28092047859774,17.556124209135746,9.080329681614623,6.929421479512256,4.863458552334529,3.5347753706212015,2.087433925529153,1.3180920541136483,0.96791145194324
2024-11-13,29.377310259148626,24.27186506690195,17.457172577808226,9.081649112622776,6.922902890764986,4.998058398713485,3.543184580798448,2.087737243265996,1.2920677741980013,0.968052095777508
2024-11-14,29.41092600921657,24.260160625332436,17.369871383259607,9.069237368651113,6.894121318832898,5.119507674637174,3.5396798636912767,2.087287907653071,1.2813831666125794,0.9678246821132747
2024-11-15,29.449641104257225,24.255810332063195,17.3753416694068,9.06776475695268,6.864864491884494,5.110756018194473,3.539824474132537,2.0869489855953653,1.2813806353223782,0.9676675321908527
2024-11-18,29.317891381590382,24.142645335251434,17.60286514649853,9.029208239213343,6.831581627660949,5.240310563807158,3.517732736864226,2.0780751905928536,1.276136809441548,0.9635529690795754
2024-11-19,29.284167743658802,24.1438522750567,17.688533850024886,9.030294995284404,6.844930488684903,5.1699377115761305,3.5199982801371874,2.0783253078533783,1.2762904053481239,0.9636689423754828
2024-11-20,29.260293081180798,24.178424198115902,17.671488297706777,9.044621731183826,6.8021185193069265,5.194353201627858,3.5258149369544944,2.081565993116101,1.2781984949348537,0.9631215458724633
2024-11-21,29.21899028395104,24.152189169818502,17.698713163302,9.03595698037318,6.766581083001151,5.295091660225886,3.513753432346904,2.079571852160036,1.2769534997297027,0.9621988750915973
2024-11-22,29.285176581239984,24.150055348876226,17.6957141011934,9.035158662916212,6.73231613764832,5.257833888818913,3.525525479864597,2.079388124136961,1.27671780948959,0.9621138658157974
2024-11-25,29.40770113774666,24.164756148268406,17.54312384055699,9.042192132482032,6.7322488120077555,5.265455271796658,3.52314626273657,2.081006835399517,1.2775067302940453,0.9628628287113626
2024-11-26,29.432111886682872,24.15384701052097,17.43467931321721,9.037684537200308,6.710634782837066,5.391179153157086,3.520486011788066,2.0798468722238432,1.277204308012942,0.9623261243596368
2024-11-27,29.422770298644274,24.140805463051976,17.55713634533298,9.03580834135155,6.70187049125051,5.296167463888144,3.5201674906997327,2.0788120319054997,1.279701213589929,0.9667608602854008
2024-11-28,29.439576611336594,24.139584819927272,17.539033474956735,9.03315103664122,6.702891920405869,5.3005432179392304,3.5199297957872586,2.078671662719863,1.2795124447120898,0.9671050155738649
2024-11-29,29.4177213343432,24.132068350059274,17.568333008664442,9.030338336750708,6.702749014409483,5.314097659801706,3.5201026287504407,2.078024415758706,1.269761368478604,0.9668038829834339
2024-12-02,29.501334623199515,24.14876243526848,17.48445037707328,9.035619843148552,6.685618510525168,5.329082463641733,3.5227757245923508,2.0792397743463282,1.2457469178699028,0.9673693303346873
2024-12-03,29.54442192232829,24.161274342711657,17.591987922868725,9.040301360036725,6.692401495010443,5.1582174651464205,3.5246419138219105,2.080317065809132,1.2385659705114704,0.9678705417552292
2024-12-04,29.517546236498514,24.14221776149039,17.65454453115593,9.033324254792984,6.695527656907043,5.149486934123641,3.5212460928564364,2.078711522970409,1.240271448591223,0.9671235606134285
2024-12-05,29.496639158077897,24.16582554129817,17.62005168972275,9.042234284078,6.6888732697233095,5.184191815478022,3.5081614867500264,2.080556939204109,1.2453883316696854,0.9680774839980257
2024-12-06,29.455018466964557,24.147664188122164,17.668077106064466,9.03543876988989,6.6887608375562655,5.210112398855655,3.504501150898663,2.0789933373602114,1.2440837999745495,0.9673499443135823
2024-12-09,29.47212541409344,24.141445072412125,17.648584020422337,9.035027133040328,6.702686918354655,5.209653527189525,3.500246296272965,2.078898622505799,1.2440271219593417,0.9673058737494803
2024-12-10,29.44965577373762,24.154513143453755,17.63135358961268,9.040600354788808,6.710570861133738,5.240478355959132,3.4791713229386687,2.080180983127989,1.245573062589074,0.9679025526585339
2024-12-11,29.43215645392016,24.160566879488236,17.653661491694372,9.042935193937836,6.563374742078171,5.372900267234526,3.4790656576953674,2.080718213821291,1.2464685754913578,0.9681525246386794
2024-12-12,29.41595258540498,24.13396781474864,17.693580236087417,9.033830140569481,6.62332488083076,5.338458748912433,3.4712223603476824,2.078623202635758,1.2450907049960873,0.9659493254667618
2024-12-13,29.50349371165066,24.18823449650765,17.5184942665095,9.05406644508573,6.621376864522037,5.340188132806158,3.4789981001650783,2.0832794394089267,1.2478592614030175,0.9640092819412412
2024-12-16,29.519924287812536,24.16902222753349,17.498129078527295,9.048794013441745,6.623591180699398,5.332879405494828,3.472870747608716,2.0820662885549734,1.2892748574760087,0.9634479128510063
2024-12-17,29.572514477212486,24.168464340915783,17.497078236135632,9.048508367001785,6.612554641245419,5.349141839404954,3.4577708415345203,2.0820005632415004,1.2485491939535636,0.9634174993543589
2024-12-18,29.649550739758485,24.18005583656608,17.416245761371385,9.054768848668578,6.643663029655738,5.302718558119996,3.456059059388248,2.083441057721669,1.2494130401281816,0.9640840686216395
2024-12-19,29.681076024907753,24.169967145629126,17.51811834488369,9.050990910146135,6.679864186760468,5.149072278672567,3.4557657622571325,2.0825717796249275,1.2488917451361579,0.9636818219820409
2024-12-20,29.694288999122286,24.171844933060278,17.524565356301295,9.053764166958606,6.700721356786779,5.104817373779752,3.4554514628184347,2.0830871444448373,1.2475389066708975,0.9639203000568402
2024-12-23,29.71983939143561,24.156824380896925,17.539921951572275,9.048138095083615,6.7375254474731765,5.044387531570072,3.457118055922785,2.0817926996392964,1.2511311331122381,0.9633213132940006
2024-12-27,29.696094515400517,24.12795108721964,17.679060795622554,9.038090524116688,6.765825274256633,4.949453283226006,3.452050170882167,2.0794809577462963,1.2497418054166642,0.9622515861128323
2024-12-30,29.684691903837447,24.201177566994915,17.53472344302005,9.067104351015962,6.725545921770223,5.030166803191416,3.4508516744214464,2.085924825234766,1.2545801121903675,0.9652333983234144
2025-01-02,29.743246274023083,24.152302176698047,17.44389978886399,9.063072878374278,6.843903095127189,5.012366006158849,3.4396653910166464,2.08499736829372,1.251742791230857,0.9648042302133394
2025-01-03,29.714383999101297,24.168428544184216,17.553609378763984,9.07134562408837,6.737941554505642,5.032536100232597,3.4386530383390728,2.0869005476318887,1.230516312534807,0.9656849006181287
2025-01-06,29.646831794134442,24.122730829039813,17.7538940707652,9.053360450689947,6.745146519642161,4.983114791334346,3.419784525950688,2.0830697864939887,1.228154964048713,0.9639122679007035
2025-01-07,29.740088799616966,24.111644136688835,17.718825363673886,9.048670958674347,6.7468623578836455,4.944924830059524,3.4161771840505466,2.0819341726683374,1.227485418666096,0.96338677801782
2025-01-08,29.782819529378024,24.11655043269065,17.57864455226793,9.050589175486815,6.840896294913682,4.9391276051131285,3.417660253743086,2.082375519375572,1.227745631815397,0.9635910052157082
2025-01-09,29.87751972963243,24.133825803052424,17.467197944952062,9.056517981409614,6.941247668098499,4.829513123998758,3.4201973200790032,2.084063111367044,1.2256688668716953,0.9642484505384697
2025-01-10,29.928195173315054,24.164653978511677,17.418263345788684,9.067238417797201,6.962039896018359,4.752563262436422,3.4619113276489677,2.089139732795162,1.1906050091265128,0.9653898565619595
2025-01-13,29.850251281400464,24.104765478339154,17.308620595949424,9.039478126177068,6.9453956061709965,5.068100363760944,3.4518859237075974,2.0824773017779328,1.186591107410423,0.9624342153059983
2025-01-14,29.88997810597578,24.109478996784464,17.227090081045862,9.041102305680084,6.96931279141622,5.080175209441724,3.4461886468691305,2.08028233506982,1.1937691151255985,0.9626224125913161
2025-01-15,29.886242703467158,24.11673618104653,17.20013275869832,9.041167723706334,6.979841764529211,5.0925110441441515,3.446596094852293,2.080330389396844,1.1937966910803055,0.9626446490788523
2025-01-16,29.916589342910026,24.128972751150194,17.13018533874702,9.04567826007225,6.973770785829429,5.117746053682329,3.4486845681975917,2.0813682427097397,1.1938797550899474,0.9631249016114695
2025-01-17,29.89449266093187,24.103771691903866,17.083748260487756,9.036222991443557,6.966952255310018,5.235789801491982,3.445079726407908,2.079192629639693,1.192631816188056,0.9621181661952964
2025-01-20,29.892649881851955,24.099967888795,17.10726071047922,9.03487375146767,6.970559998836974,5.21756962559502,3.443807720377286,2.0788821758343654,1.1924537388514918,0.9619745079110124
2025-01-21,29.90851218161592,24.094420227867776,17.07774186793774,9.031545242880593,6.992640490336265,5.220382732762194,3.4424008443114746,2.078403630241591,1.1921997146126688,0.9617530674337821
2025-01-22,29.95705723872652,24.092067493798098,16.978731006335927,9.032942692281317,7.012722586883982,5.257331670595954,3.4388181572587126,2.0787252212683125,1.1897020535350868,0.9619018793160884
2025-01-23,29.957634192629957,24.07868839746351,16.939169590269632,9.030144233505705,7.081164366874463,5.252609170050853,3.431776155252258,2.0780812199682144,1.1891287975292082,0.9616038764562067
2025-01-24,29.919338524947836,24.065824019054496,16.907460133394554,9.025173987755615,7.103349099944173,5.323994413829606,3.4283734917459543,2.0769374315541196,1.1884742938801633,0.9610746038934834
2025-01-27,30.099713846802796,24.07000200676678,17.00233485293531,9.027293307876084,6.817942717543116,5.381138183623319,3.4031515644592414,2.0731282360803434,1.1639949974179447,0.9613002864950674
2025-02-03,30.166199107565433,24.053691340254293,16.935546185535152,9.021176101462318,6.826450005230425,5.403130559187822,3.3982281778714722,2.071723412628861,1.1632062341174783,0.9606488761467438
2025-02-04,30.19405059429145,24.028548669058505,16.969958329286726,9.013156303956578,6.8614853174857435,5.372241921207702,3.379578652707197,2.069738650974488,1.151446698748931,0.9597948622826795
2025-02-05,30.110759464823005,23.963589497965003,17.152715347034654,8.988293261275777,6.842557719145143,5.402137380382792,3.371519121264927,2.0640292192635683,1.1472517474203403,0.9571472414247929
2025-02-06,30.09093238548326,23.948583333628836,17.209609411973723,8.982374725616507,6.838052089357134,5.3956284428390395,3.3700727386632,2.0626701146837685,1.1455597705854526,0.9565169871690768
2025-02-07,30.092784962365858,23.947819571287397,17.199722121792533,8.98472482624648,6.848455702171369,5.36941042323724,3.400643027309278,2.062639403172272,1.137297217022901,0.9565027453946705
2025-02-10,30.082919865690315,23.97220999178956,17.183554593766193,8.991658758341618,6.843553443092554,5.3638611778605645,3.402595085338627,2.0642312384076233,1.1381749224426365,0.957240923270303
2025-02-11,30.19851245558316,23.991708998646843,17.168009257818422,8.998666642853578,6.843993318790326,5.228750712579661,3.4057567604622934,2.065840051032026,1.1407748282044912,0.9579869740291994
2025-02-12,30.30126931953385,24.006333214462767,17.160553939859277,9.00389161936248,6.8524558205949315,5.100394979912664,3.408305553517442,2.0670395582663965,1.1412127758934554,0.9585432185967336
2025-02-13,30.33187914297845,23.987428710638536,17.201164801521262,8.996885346250847,6.829550147159992,5.075934327395381,3.4136043145963884,2.065431115574059,1.1403247544995503,0.9577973393855324
2025-02-14,30.42072622475264,23.977354301412515,17.24798676776618,8.994842120967038,6.831341825211211,4.988714825717244,3.410485110666567,2.0649620486786957,1.1060069546910123,0.9575798201368944
2025-02-17,30.507686320295065,23.983534458330976,17.217951846847825,8.996080153358236,6.852529013368766,4.902379732211953,3.409740776673219,2.0656347658064256,1.1065711554958861,0.9578917776116512
2025-02-18,30.601876105077984,23.96971106037573,17.23533564720671,8.990818646681724,6.770538443424505,4.819692040245331,3.412270225820403,2.064671168979172,1.1777551234694292,0.9573315387190047
2025-02-19,30.5348396552723,23.93382085497043,17.221595251856705,8.977219273178763,6.712391532913349,4.967148330123872,3.40983194851473,2.0616322847754263,1.2255983771472279,0.9559224912471985
2025-02-20,30.49139525873737,23.89730081566354,17.09639900345797,8.969239956137127,6.691300572824063,5.209198021257748,3.3955186027244144,2.05955587528225,1.2350190653971382,0.9550728285183753
2025-02-21,30.522852776127696,23.917555715348367,16.962602153991142,8.977033028286993,6.6973992718646045,5.269700733651436,3.396271424492625,2.061345354392102,1.239336882538603,0.9559026593064266
2025-02-24,30.52322701069451,23.925248946455376,16.966040809034006,8.981998886636527,6.646911540438105,5.307972344493709,3.392042801979721,2.0624856363769317,1.2376405843978378,0.9564314394932766
2025-02-25,30.478191401139938,23.919673865139217,16.84265454119918,8.979982303891038,6.724756241059257,5.522732225106657,3.3916068937718236,2.062022579879194,1.1221632413820066,0.9562167074316871
2025-02-26,30.586718113879673,23.920866188445405,16.65563025404973,8.980162485925018,6.676897212252471,5.65845440916998,3.3786893027317557,2.0620639540612333,1.1242821857044065,0.9562358937803278
2025-02-27,30.633365683251107,23.976223912243526,16.68440614855319,9.000638061896097,6.703198380690871,5.421274335512951,3.3891266282348482,2.066867645243774,1.166483006982979,0.9584161973906533
2025-02-28,30.627844804721903,24.031854378093865,16.6649544330374,9.021905467065384,6.670942854018026,5.372281720260511,3.4100580346032436,2.071751400299849,1.1677260904399465,0.9606808174598686
2025-03-03,30.635136216892928,24.020775314731402,16.768609889765315,9.017845977205186,6.671007063966949,5.294549621543769,3.4295145854934264,2.0708191965837863,1.1315549008305064,0.9601872329867346
2025-03-04,30.57189029418333,24.003247575035715,17.05026674050667,9.010982044861073,6.675712296541958,5.190548294692766,3.427741575443599,2.068936639925523,1.0412181522156145,0.9594563865937532
2025-03-05,30.564118369962678,24.010695784396134,17.063823820378673,9.009178795720585,6.658449212122335,5.195490697632372,3.4231759333530962,2.06852261088861,1.0472803923200773,0.9592643832254358
2025-03-06,30.429666129351318,23.94012633597289,17.30638045967872,8.98287616524707,6.610119034396676,5.253767360260604,3.4134872420433835,2.062483482673488,1.0446300149716714,0.9564637754041804
2025-03-07,30.35783557899488,23.940307400802563,17.35943442088389,8.982592700534406,6.591465026934775,5.28206415433646,3.3963592505282123,2.06140043966115,1.072107434204567,0.9564335931190993
2025-03-10,30.446139363765777,23.94924307915379,17.374449233969273,8.985166044097147,6.531545542201989,5.21283305726243,3.4103251219260575,2.0619909920471353,1.0724145727843015,0.9558929927921014
2025-03-11,30.455779344340044,23.94758347499828,17.443099808853933,8.98454340150024,6.4999773435581885,5.180357060216191,3.398277908374683,2.0618481028206275,1.0727068028013131,0.9558267525364983
2025-03-12,30.606647963539174,24.005131452581516,17.26333213740928,9.005230398552165,6.44930346951509,5.172922654757286,3.3969381659846776,2.0665955277835306,1.0758706771077324,0.9580275527695488
2025-03-13,30.473987792399576,23.96738209417813,17.28034549442442,8.991069190125062,6.431886507206929,5.402801959973118,3.3880504579326267,2.063345695329697,1.0446098054384316,0.9565210029920042
2025-03-14,30.535284984020677,24.05247618570865,16.872475217696994,9.0232980782908,6.4400736940566095,5.60715171775119,3.3960229819957624,2.070741849919974,1.0425255954082921,0.9599496951510488
2025-03-17,30.490599765982086,24.057189844634845,16.924673816481565,9.025150823090621,6.439104996359384,5.6060690682486785,3.381112631171491,2.071167033279863,1.0447852200864092,0.960146800665058
2025-03-18,30.412995547931455,24.073008524643676,16.95777741163155,9.028206534169094,6.479570590515905,5.60401086216312,3.3551854253752302,2.0716636577426306,1.0571095612636008,0.9604718845637387
2025-03-19,30.277848098174605,23.999074094643316,16.963374635242236,9.004797204365182,6.5381606104853605,5.808798564481638,3.3304318553601093,2.065917425065255,1.0537897159266,0.9578077962557002
2025-03-20,30.097293003791314,23.94076614260743,17.33131750687932,8.984523479407015,6.553023244203338,5.710074454170256,3.3044468434410277,2.061266144118944,1.0616378281174703,0.9556513532638845
2025-03-21,30.14756696312681,23.997107909500475,17.480545456133598,9.007274849149493,6.616472158575319,5.37523765546688,3.312441693287344,2.066176833136923,1.039248417698269,0.957928063924892
2025-03-24,30.05219267210278,23.954647225942892,17.398221858647776,8.991092614109364,6.820362273500148,5.439885193938059,3.2878912805519875,2.062464793734523,1.0370350121197698,0.956207075352701
2025-03-25,29.97716678865916,23.956460672602077,17.603666927741916,8.990397046294833,6.868274803534244,5.293992037416094,3.2803036767706697,2.062305237583708,1.0112997080201973,0.9561331013771024
2025-03-26,30.019394816946704,23.9395558422842,17.579180315323413,8.980706964018921,6.942328550320849,5.239612735917948,3.2731376653065967,2.0608201865770988,1.0098183264214475,0.9554445968828229
2025-03-27,30.003827225947884,23.94089548618057,17.621559176620966,8.98117133645584,6.982077375122903,5.189151346519803,3.273978676919599,2.0609267470178225,0.9909186284109698,0.955494000803647
2025-03-28,30.075291244529588,23.93893385367636,17.612742107335926,8.980962359168734,6.983197343978855,5.128416567950157,3.273332527649444,2.0608787925958003,0.99077343510682,0.9554717680083183
2025-03-31,30.046934377474727,23.9431102561834,17.627812502634196,8.9809560044605,7.014418544879246,5.124983417218849,3.2546637367805915,2.060877334368619,0.9907727340598885,0.9554710919399788
2025-04-01,30.057149779823856,23.938000810816057,17.63701917002097,8.977009335093312,7.041002109545919,5.110880358094305,3.247292131883519,2.0599716845200895,0.9766234087833889,0.9550512114185821
2025-04-02,30.04512461423923,23.92574385637724,17.581481464289684,8.972695032736661,7.142965459320523,5.134224382551173,3.2224452914978983,2.058981673218841,0.961746006820636,0.954592218948112
2025-04-03,30.02098357377655,23.917601457609603,17.596297529785843,8.968909570978703,7.138488268464864,5.129808277176713,3.2210654555864418,2.058113015992013,0.9945433615550808,0.9541894890741904
2025-04-07,29.98606976383624,23.911077445183682,17.56313607881334,8.96646311841147,7.137963722838971,5.202321135081546,3.2181545268914307,2.057551623792462,1.0033333706737813,0.9539292144770726
2025-04-08,30.02283469598285,23.92769331286667,17.613115918421425,8.972160125168918,7.1337341049354155,5.081697772913691,3.2219278078827274,2.058858926945304,1.0134420239876116,0.9545353108953852
2025-04-09,30.278276135411115,23.912877706206466,17.519007989499222,8.965644616676675,7.140705795794827,4.941593063536927,3.2394623218667125,2.0574654072190492,0.9911248285433555,0.953842135245651
2025-04-10,30.250516503320767,23.9018137346622,17.55381254208158,8.961267946411182,7.121803635074318,4.972385527048584,3.2364591474885214,2.0564610346329104,0.9921034217375677,0.9533765075423692
2025-04-11,30.358277343712174,23.89974844573937,17.477846050362647,8.960341341038589,7.107927115264971,4.950104173498229,3.2356167614025684,2.0562483942058396,1.000612447456411,0.9532779273192049
2025-04-14,30.308089145046583,23.913728377162762,17.50506419304828,8.965536895924217,7.119770577195532,4.919508530089966,3.244747522223338,2.0572374763469075,1.0124866079738768,0.9538306749885332
2025-04-15,30.25077964309978,23.912270560643243,17.527280011296305,8.965523645311759,7.1031374387632,4.962617601590094,3.2445395161880186,2.0571328306225554,1.0228894872102572,0.9538292652747846
2025-04-16,30.23280642016548,23.91174991428124,17.551172057562102,8.96555700967452,7.1135479656666,4.926142829997438,3.244592232683789,2.0571404860511415,1.0434582690559655,0.953832814861722
2025-04-17,30.232332117309497,23.905229732878727,17.63343553648825,8.96347033208058,7.1062646910168255,4.867590546962152,3.223805111344548,2.056661699406297,1.0575994163025761,0.953610816210552
2025-04-22,30.28710366913031,23.905652866235084,17.551486252605045,8.96387277025595,7.115076378356616,4.884783324155391,3.223076208323534,2.0567540385507352,1.0585408613536533,0.9536536310336808
2025-04-23,30.261946364314205,23.89058056482484,17.60146458504327,8.958434312736857,7.102820355000594,4.903732024740604,3.2155165668602055,2.055506188458195,1.0569239967213837,0.9530750412998423
2025-04-24,30.296532437757435,23.88530813751257,17.694104349762295,8.956845510920362,7.089745250052627,4.855884807637933,3.209444613529196,2.055141639045649,1.0040872428398548,0.9529060109420797
2025-04-25,30.306535547444348,23.871029231421932,17.713121948130343,8.951567091908414,7.096888636699967,4.854368382057865,3.196475214820735,2.0539305096713,1.0037389903684812,0.9523444474766137
2025-04-28,30.271400847061543,23.86558998127012,17.641811384159155,8.949367650157575,7.103846917431578,4.96876180537192,3.1903753059925646,2.053425849373286,1.0033098071745417,0.9521104520077249
2025-04-29,30.243375206185018,23.866072627387563,17.77425873072625,8.94995687430771,7.149592690840964,4.818895324120688,3.1896002054503616,2.053514501943417,1.0025822815583703,0.9521515574796585
2025-04-30,30.221359152150058,23.832742487098795,17.764781814409208,8.947019614996913,7.121248239497098,4.957656109592956,3.149020598410633,2.052481512318858,1.0018298236274514,0.9518606478980338
2025-05-02,30.498489395492616,23.825591098927738,17.7474092669051,8.94616185504292,7.1034921483950475,4.685186603392369,3.138499009332727,2.05228473880954,1.0511164916612408,0.9517693920407
