date,FUTU SECURITIES INTERNATIONAL,QUAM SECURITIES LTD,FIRST FIDELITY CAPITAL (INTERNATIONAL),BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,CMB WING LUNG BANK LTD,HANG SENG SECURITIES LTD,WATON SECURITIES INTERNATIONAL LIMITED
2024-08-09,22.913197003513513,22.888353513919395,16.843484909456595,6.964529032093895,6.214155210063532,10.434017200548334,4.2261318647663115,4.093281509707176,5.422849755931244
2024-08-12,22.918668214001244,22.886729020557052,16.842289448655208,6.964034726936576,6.213714162441422,10.433276649609423,4.2258319164472455,4.092990990398363,5.422464870953469
2024-08-14,22.835287995411758,22.924150804011468,16.869828050089172,6.975421526652968,6.19543783474584,10.450335960232229,4.225632445416352,4.099683385033962,5.424221998406253
2024-08-15,22.859041002912075,22.78484875037185,16.767316000154768,7.1238128914269,6.157790324006831,10.386832920449855,4.214086499153941,4.194890878223858,5.511380733299923
2024-08-16,22.61358218109449,22.8009596182617,16.77917194951416,7.128850046144196,6.162144416829231,10.39417731385833,4.429192292109427,4.197857030577637,5.494065151610831
2024-08-19,22.542873491884567,22.8009596182617,16.77917194951416,7.199558735354117,6.162144416829231,10.39417731385833,4.429192292109427,4.197857030577637,5.494065151610831
2024-08-20,22.50451626336162,22.81225078872009,16.787481094997705,7.203123999547688,6.165195947298322,10.399324572122474,4.4313856544064745,4.1999358342808915,5.496785845264736
2024-08-23,22.41096401280038,22.810637079749412,16.7862935704045,7.2026144599181885,6.164759829350195,10.398588937418715,4.431072183944955,4.199638736278822,5.595431190134833
2024-08-26,21.7256593588139,22.916005227362067,16.86383373960766,7.235885172215981,6.193236426537049,10.446622670553419,4.458646981976337,4.538832509731038,5.621277913202554
2024-08-27,21.63327426036683,22.916005227362067,16.86383373960766,7.328270270663051,6.193236426537049,10.446622670553419,4.458646981976337,4.538832509731038,5.621277913202554
2024-08-28,21.61656319530724,22.920891878560596,16.86742981460144,7.3298329645246545,6.194557083689386,10.448850327629211,4.459597752077936,4.539800378742393,5.622476604867146
2024-08-29,21.606537102585463,22.91779675751637,16.86515212238694,7.328843181038945,6.193009891942383,10.447439367850318,4.458995550604959,4.539187347113289,5.643038678961329
2024-08-30,21.40494795964612,22.968400772535922,16.90239149667489,7.373516931039969,6.206684468469261,10.470508006789757,4.468841308476118,4.549210173789006,5.655498882578957
2024-09-02,21.446245276057738,23.081841752213357,16.98587244379277,6.937508458712159,6.27312916639946,10.52222186783623,4.490912925088741,4.571678732396283,5.690589377503266
2024-09-03,21.382904915591546,23.052140559866483,16.964015406990924,7.021515353032652,6.265057045552772,10.50868211052535,4.485134119825581,4.565795999517483,5.754754489097215
2024-09-09,21.405858728313856,23.076886239620862,16.98222569386296,7.093460643808247,6.271782368734346,10.519962819207146,4.489948756986777,4.398942729423795,5.760932020042008
2024-09-12,21.394608037145986,23.080189678223245,16.984656686473013,7.0944760672701435,6.272680169580071,10.521468743832841,4.490591489714778,4.399572434708605,5.761756693051318
2024-09-13,21.40023378533306,23.078537840709338,16.98344110317553,7.093968319202523,6.272231237029632,10.520715727630861,4.49027010035075,4.399257559532355,5.761344327035947
2024-09-23,21.427838217317806,23.10830713830308,17.005348258466555,7.103118918580719,6.280321867361616,10.534286531793441,4.496062156494697,4.275940953795204,5.768775957886884
2024-09-25,21.37712990048636,23.123220605531436,17.016323043527255,7.107703076588375,6.284375014733766,10.541085071211572,4.498963791617783,4.27870052873521,5.772498967568242
2024-09-26,21.281168728708607,23.151443072375674,17.037091889748957,7.116378205275669,6.292045251009055,10.55395072816307,4.504454889013272,4.283922789330681,5.779544446375015
2024-09-27,21.275516658516185,23.153105363077756,17.03831516552275,7.116889166483839,6.292497024502618,10.554708509615864,4.504778312199314,4.284230378149178,5.779959421932497
2024-09-30,21.269112779835318,23.114932970332266,17.01022419249686,7.105155591910194,6.282122620551078,10.537307021900713,4.633547795208584,4.277166991962215,5.770430035802771
2024-10-02,21.287423973477267,23.13483328390067,17.02486878591766,7.111272625622245,6.287531081401239,10.546378893931294,4.551444061435383,4.280849328589958,5.775397965724281
2024-10-03,21.37712990048636,23.123220605531436,17.016323043527255,7.107703076588375,6.284375014733766,10.541085071211572,4.498963791617783,4.27870052873521,5.772498967568242
2024-10-04,21.371491602554116,23.12487884577072,17.017543338575113,7.108212792749957,6.284825687401987,10.541841006196972,4.499286426726517,4.279007368059612,5.772912931965008
2024-10-07,21.354571855628357,23.129854993808294,17.021205274079872,7.109742379969644,6.286178093320283,10.544109461819389,4.500254609758833,4.279928150142811,5.774155181472522
2024-10-08,21.359655783812222,23.143135197934374,17.030978144708424,7.085116571620799,6.354380193716431,10.550163452474244,4.474130541681935,4.282385507506014,5.72005460654556
2024-10-09,21.341275869631897,23.123220605531436,17.016323043527255,7.165069525955513,6.348912270271796,10.541085071211572,4.470280566934214,4.27870052873521,5.715132518201105
2024-10-10,21.348446675802794,23.123220605531436,17.016323043527255,7.165069525955513,6.348912270271796,10.541085071211572,4.463109760763322,4.27870052873521,5.715132518201105
2024-10-14,21.479540749352367,23.1099632401705,17.006566979891645,7.2326284855063845,6.345272212900575,10.535041491968276,4.396050647056694,4.276247397437145,5.618688795716413
2024-10-15,21.482619937003964,23.11327615613404,17.00900494686923,7.233665314951717,6.346181835879576,10.536551736998637,4.3823453959190255,4.276860416511204,5.6194942597326065
2024-10-16,21.409388899461508,23.13483328390067,17.02486878591766,7.2404119590173215,6.352100748098779,10.546378893931294,4.386432690986118,4.280849328589958,5.624735410096691
2024-10-18,21.42066410285749,23.131514185764704,17.022426269494094,7.239373194763354,6.3511894276888246,10.54486583066006,4.385803380180653,4.280235165572117,5.623928443018698
2024-10-21,21.550096791201682,23.093412895745477,16.994387620795344,7.227448793470989,6.340728006598615,10.5274967562449,4.378579263107573,4.273184936171471,5.614664936663948
2024-10-22,21.61455085297461,23.093412895745477,16.994387620795344,7.234610355890204,6.340728006598615,10.5274967562449,4.378579263107573,4.273184936171471,5.543049312471806
2024-10-23,21.689011898921372,23.073583746517198,16.97979539704317,7.228398360764017,6.328128130027405,10.518457325601965,4.3748195978728175,4.26951576773102,5.538289775521035
2024-10-24,21.790662086914374,23.037318609380062,16.95310796888294,7.238469866865653,6.318182105301555,10.501925290458457,4.367943620807007,4.262805298454685,5.52958515293527
2024-10-28,21.762715075989195,23.04555067235416,16.95916592444508,7.241056432637065,6.320439819137726,10.505678006293413,4.369504444250199,4.264328552191729,5.53156107270143
2024-10-29,21.755568356257022,23.04555067235416,16.95916592444508,7.248203152369238,6.320439819137726,10.505678006293413,4.369504444250199,4.264328552191729,5.53156107270143
2024-10-30,21.754013657870395,23.043903789135,16.95795398700132,7.254831389634951,6.319988147297731,10.504927248584888,4.369192190329796,4.264023814360404,5.531165775785513
2024-11-01,21.73164077570666,23.05049273469206,16.962802776364523,7.256905764250007,6.32179522209742,10.507930923411653,4.370441473859786,4.265243027086854,5.532747302531034
2024-11-04,21.664445298347303,23.07028219850639,16.977365795714963,7.26313601171927,6.327222652184458,10.516952262832278,4.374193614622895,4.268904852172998,5.537497313899444
2024-11-05,21.67159968764175,23.07028219850639,16.977365795714963,7.26313601171927,6.327222652184458,10.516952262832278,4.367039225328451,4.268904852172998,5.537497313899444
2024-11-06,21.62113192352082,23.08514660982533,16.9883044806486,7.267815722188985,6.331299344406917,10.523728439339843,4.369852951954449,4.271655349850405,5.541065178264652
2024-11-08,21.654784322472324,23.075234874907064,16.981010458497956,7.264695245456015,6.328580966141853,10.519210018538558,4.367976731507439,4.269821291085021,5.538686091393771
2024-11-11,21.48060185152508,23.126537323862504,17.018763808658054,7.280846615486582,6.34265110253422,10.542597049611183,4.377687917743311,4.279314251396031,5.551000079183032
2024-11-12,20.985734100400038,23.26166868694488,17.118206657331644,7.323389548471591,6.415780740660125,10.60419881427624,4.403267317166134,4.304318840701856,5.58343529404749
2024-11-14,20.772597508242267,23.27342087656695,17.126855065721177,7.500306693762095,6.419022101924984,10.6095562354025,4.40549192250999,4.306493455596881,5.586256140273154
2024-11-22,20.725591190494704,23.293595138407408,17.14170125702378,7.506808236957063,6.40291542317949,10.61875299107668,4.409310765818506,4.310226483373426,5.591098513668944
2024-11-29,20.78281484503953,23.276780826433033,17.129327644835772,7.501389502112656,6.39829352532168,10.611087921579681,4.406127936960705,4.307115177783154,5.587062619933791
2024-12-16,20.79274897103903,23.271741265358443,17.125619043827903,7.5069822711292815,6.396908256833118,10.608790558123479,4.405173984135083,4.306182661807015,5.585852987746649
2024-12-30,20.83274272587152,23.25999077152611,17.116971883366002,7.503191804920909,6.393678295217405,10.603433910049736,4.402949699792081,4.30400836069944,5.583032548556799
2025-01-03,20.8498705455989,23.25495847733641,17.11326863004144,7.501568490926719,6.392295024241424,10.601139859317705,4.401997122535732,4.303077189381328,5.5818246606203425
2025-01-07,22.218483580123674,23.253281529787525,17.112034568328944,7.818317690258005,6.427889765542472,10.600375396309968,4.4016796883725195,4.3027668884727115,3.865170892804178
2025-01-08,22.08459297780685,23.294604769648526,17.142444242252644,7.827877193807402,6.439312722351441,10.619213247413143,4.409501881782981,4.310413304655759,3.8720396602812546
2025-01-09,21.49198118192244,23.18523440010381,17.061958847449223,7.791124571047608,7.367511531816446,10.56935503824288,4.388798853975139,4.290175507076342,3.8538600683661115
2025-01-10,21.279038960096464,23.235353318197493,17.09884124006326,7.807966442365169,7.426671169593706,10.592202538092284,4.398286006293558,4.299449467871223,3.8621908574268464
2025-01-15,21.385082724014207,23.22531220754799,17.091452010619722,7.7325675847456115,7.423461748762006,10.587625139321952,4.39638529594702,4.29759146953362,3.8605218195078685
2025-01-16,21.31305806320249,23.22531220754799,17.091452010619722,7.804592245557325,7.423461748762006,10.587625139321952,4.39638529594702,4.29759146953362,3.8605218195078685
2025-01-23,21.314439711964074,23.226817820855747,17.092559987871702,7.798615549460047,7.42394298503985,10.588311496911674,4.396670297765228,4.297870066904022,3.860772083227658
2025-01-27,21.297433032481244,23.231837942014437,17.096254283091696,7.80030110084424,7.425547556684039,10.590599998375387,4.39762057075397,4.298798985735116,3.861606530019869
2025-02-05,21.286091161422497,23.23518589520769,17.098718033883287,7.80142520660996,7.426617656506365,10.592126215679912,4.39825431432042,4.299418488067534,3.8621630283023354
2025-02-10,21.255459799114398,23.201749723575478,17.074112434709253,7.790198707568356,7.559833698528627,10.576883809111926,4.391925086450286,4.2932314880954205,3.8566052528462533
2025-02-13,21.2667897585245,23.198411398379335,17.071655769137834,7.789077834490321,7.558745970938461,10.575361980881844,4.391293165394747,4.292613767319171,3.856050354933788
2025-02-14,21.295100398080933,23.19006978673455,17.065517196969505,7.786277062435263,7.556028020888849,10.57155932555633,4.389714158040533,4.291070242791861,3.854663808502172
2025-02-19,21.289439899062877,23.191737629116925,17.06674455821162,7.78683705569984,7.55657145451762,10.572319637830208,4.390029868660924,4.291378858888427,3.8549410380115585
2025-02-26,21.362273440634564,23.231837942014437,17.096254283091696,7.836323549818306,7.569637352580304,10.590599998375387,4.39762057075397,4.298798985735116,3.616653876996221
2025-02-28,21.356607585453762,23.2335117980009,17.09748606973076,7.836888157625853,7.5701827456236614,10.591363052045603,4.3979374197065555,4.299108714583726,3.616914457229179
2025-03-03,21.4019115794488,23.22012769990106,17.087636743774038,7.832373571935533,7.565821800563696,10.585261699683032,4.395403905773144,4.2966321327704335,3.61483086615026
2025-03-04,21.390590475069494,23.223472278562884,17.090098011255975,7.833501730654498,7.566911565722628,10.586786378654143,4.396037010564958,4.297251010682506,3.6153515388329116
2025-03-06,21.362273440634564,23.231837942014437,17.096254283091696,7.836323549818306,7.569637352580304,10.590599998375387,4.39762057075397,4.298798985735116,3.616653876996221
2025-03-10,21.3849286997906,23.22514492922941,17.091328910902963,7.834065931895975,7.567456566036196,10.587548882860242,4.396353631359109,4.297560516499767,3.6156119314257427
2025-03-11,21.345273425386942,23.236860233686947,17.09995017558765,7.83801761735638,7.571273767518058,10.592889489302085,4.398571254605437,4.29972830619619,3.617435730360304
2025-03-14,21.31656223639512,23.213441431805663,17.082716334986355,7.9381000010912155,7.563643211644015,10.582213658841106,4.394138243099735,4.295394911566558,3.6137899705702283
2025-03-17,21.40090280918682,23.20341924649619,17.075341032655533,7.560497607674324,7.740269599582953,10.577644887485729,4.3850454383903426,4.444649627835698,3.6122297506924057
2025-03-18,21.508837961099943,23.20341924649619,17.075341032655533,7.589280314851156,7.6035517404930015,10.577644887485729,4.3850454383903426,4.444649627835698,3.6122297506924057
2025-03-19,21.51038577893778,23.205089009701137,17.076569807426413,7.568237870404702,7.618491296091678,10.578406075396893,4.385360994793787,4.444969473472611,3.6124896937749935
2025-03-20,21.505742993583922,23.200080440887145,17.072884013549405,7.56660434768222,7.638430850871686,10.576122840251843,4.384414461802363,4.444010074632353,3.611709976739065
2025-03-24,21.513940872782943,23.193405711420812,17.06797209601141,7.564427413980276,7.650618395417502,10.573080059476093,4.3831530532277085,4.4427315202295175,3.6106708774537406
2025-03-25,25.567243460970023,23.131846052721226,17.02267048959803,7.759554432616178,7.630312216017951,6.463306410083365,4.39303978416765,4.4309396756215245,3.6010874782040507
2025-03-26,25.35670045979045,23.201749723575478,17.074112434709253,7.783003548514539,7.638980448120622,6.482838307489692,4.406315404557921,4.444329828225591,3.6119698450164535
2025-03-28,24.85461844667274,23.236860233686947,17.09995017558765,8.14067160276501,7.657746334777668,6.492648591742299,4.449013585506876,4.451055298900505,3.617435730360304
2025-03-31,24.82393056289489,23.26888648261378,17.123518215996395,8.151169901723357,7.668300638925032,6.50159709760335,4.455145447347734,4.385030184530443,3.622421468365019
2025-04-01,24.689853067435653,23.312624569163685,17.155704969854586,8.33277098535794,7.509205572596625,6.513818026902225,4.4635197001214575,4.393272642968591,3.6292304655992416
2025-04-02,24.72250637897629,23.302516576763026,17.148266522289454,8.32915802511202,7.5059496975389886,6.510993736444501,4.461584387215132,4.3913677880966135,3.627656887563972
2025-04-07,24.345465299922886,23.412488907072166,17.229194898587618,8.390247629501834,7.541372771982576,6.541721282607436,4.48264008865908,4.412092114042725,3.6447770076236763
2025-04-09,24.400528485492945,23.38871494081006,17.211699693363258,8.381727840560718,7.5337149641107715,6.5350785603541075,4.499847656874238,4.4076119013886625,3.6410759570452407
2025-04-10,24.350957807684466,23.410789163923265,17.22794406164729,8.367858544228683,7.540825269461447,6.541246354633041,4.504094604233451,4.411771796823443,3.6445123973649136
2025-04-14,24.42962000955847,23.374332527274166,17.2011157094517,8.354827630305111,7.529082259648401,6.531059946993671,4.5289747556955,4.412150209473841,3.6388369515991372
2025-04-15,24.424141758052105,23.37602698047652,17.202362653532944,8.355433288858858,7.5296280582302755,6.531533396895568,4.529303070344452,4.412470055272346,3.639100738336931
2025-04-17,24.387895734761894,23.37602698047652,17.202362653532944,8.355433288858858,7.5296280582302755,6.531533396895568,4.536552275002493,4.4414668739045124,3.639100738336931
2025-04-22,24.316571929051793,23.398077249052317,17.218589393729875,8.363314848383082,7.536730647609493,6.537694497998575,4.5408315392314185,4.445656445448124,3.642533449495321
2025-04-24,24.30599001092774,23.387895035110642,17.211096326709256,8.403192669247932,7.533450865127459,6.5348494691803785,4.538855491468459,4.4437218153263025,3.6409483169018313
2025-04-25,24.254326002929417,23.35909349553897,17.189901342244795,8.392844372155423,7.669052698136899,6.526801984560708,4.533266017689336,4.438249496012508,3.6364645907319373
2025-04-29,24.29271540567472,23.3472546458642,17.181189160928607,8.388590712959076,7.665165870848055,6.5234940724806885,4.530968468988252,4.436000103560167,3.6346215586962325
2025-04-30,24.27317300047416,23.335427790435922,17.172485806149883,8.38434136325548,7.7191758960485926,6.520189511732425,4.528673247993509,4.433752990025817,3.632780393884214
2025-05-02,24.14864944805418,23.32698736988157,17.16627452074002,8.381308748305685,7.86829780515532,6.517831160213553,4.5270352275933865,4.432149302268043,3.631466417788239
