date,CMB WING LUNG BANK LTD,KGI ASIA LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,KINGSTON SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,BOOM SECURITIES (H.K.) LTD
2024-05-28,5.107931129120424,1.4108051342419645,15.922591708004163,27.159813374523402,5.139685585518153,11.018796370012,25.639455365709267,6.273773314008478,2.327148018862147,0.0
2024-05-29,5.118164720508731,1.4111252021969996,16.039638552303515,26.989017271537243,5.140851620865596,11.02129619336499,25.64527216340013,6.275196638708843,2.359437637113954,0.0
2024-05-30,5.128170218945639,1.4113813611434458,16.06977942060753,26.962149111760077,5.1190938114784785,11.023296868866334,25.649927502195357,6.276335763541432,2.35986594146171,0.0
2024-05-31,0.5553753325115163,0.16142217608512296,1.849866995393499,3.0837085577110233,0.6010510607928372,1.2612729514046583,2.933627457341206,0.7178355933303056,0.2641925647180951,0.0
2024-06-03,4.653140870087309,1.4145912127049396,16.28826730770543,27.028016638503715,5.267191718046044,11.062012312856632,25.7082621678724,6.290609797977272,2.2879079742462527,0.0
2024-06-05,4.659255108961694,1.4109331439991109,16.123653999269578,27.071542476573292,5.298938624408236,10.965355013009166,25.64178176811246,6.501180692446064,2.327359173220398,0.0
2024-06-06,4.830618974616335,1.4253534166088047,16.28844386697007,26.619506259409736,5.21560189099942,10.784104788683335,25.903850516633327,6.5813746181679855,2.351145667910987,0.0
2024-06-07,5.229229796105709,1.4203410188549128,16.222029900233604,26.516762079178303,5.197260705649167,10.74618140632029,25.81275703719604,6.55823055651336,2.297207499948621,0.0
2024-06-11,5.233557791767422,1.4202761546593963,16.221289071865517,26.51555111053265,5.1970233569208775,10.745690649239743,25.8115782190833,6.55793105495464,2.297102590976451,0.0
2024-06-12,5.227827919611882,1.4187211893536606,16.271956535127035,26.54126266185852,5.191333483872881,10.733925911733646,25.783318849604147,6.53706580174854,2.294587647089683,0.0
2024-06-13,5.331105953448674,1.419498246166556,16.130246951616105,26.551235442725986,5.194176862178587,10.739805058617062,25.79744079528416,6.540646259667765,2.295844430295105,0.0
2024-06-14,6.454204423989488,1.4115735413929191,15.98572994464907,26.026284316328642,5.1651790678621925,10.493755716078548,25.653420115603787,6.526825570813561,2.283027303281795,0.0
2024-06-17,6.4498132411672255,1.410613163152607,16.178961906640996,25.926933866735606,5.161664886391212,10.486616183951213,25.63596655350011,6.467956175741536,2.2814740227194896,0.0
2024-06-18,6.464162257735772,1.4117657739858325,16.078695728160188,25.984434260967852,5.1658824784433355,10.495184789245158,25.656913680282717,6.473241137311245,2.2697198938678977,0.0
2024-06-19,6.201719319990103,1.4119580589435738,16.080885674527778,26.237676579883455,5.166586080635971,10.496614251696279,25.66040819662084,6.474122804030663,2.2700290336713405,0.0
2024-06-20,6.245103167551047,1.4207952341685264,16.181532859887206,25.771443843182578,5.198922753967148,10.562310551117791,25.821011779808718,6.514643099435108,2.284236710881875,0.0
2024-06-21,6.363136684281227,1.4185917625888615,16.15643737327893,25.758843961748195,5.190859890116156,10.545929759181504,25.7809666950233,6.504539721709699,2.2806941520721247,0.0
2024-06-24,6.365955816800925,1.4182036239434725,16.152016836037877,25.774596826598383,5.1894396271629315,10.543044304042793,25.7739128055579,6.5027600248983655,2.2800701349573513,0.0
2024-06-27,6.681897237186729,1.4252880938032049,16.2097877420641,25.362566251836032,5.041211907342525,10.549881646093176,25.902663363909046,6.5352437998822195,2.291459957882966,0.0
2024-06-28,6.565982155761982,1.4269884349699347,16.22912570575131,25.379058141749045,5.093109848284976,10.534937127623698,25.93356474099701,6.5430402195084465,2.2941936253535924,0.0
2024-07-02,6.521694169770867,1.42934946215556,16.25597764515825,25.352109439451425,5.101536665571292,10.533983817558019,25.97647318361166,6.530886127726852,2.2979894889960772,0.0
2024-07-03,6.134051810419605,1.4311253661219034,16.391217215839934,25.323786361973482,5.107875100949558,10.547071830068818,26.008747811321538,6.539000467071462,2.3698699792693896,0.1472540569643116
2024-07-04,6.297789549634281,1.433830563642944,16.44525279908161,24.73542137790656,5.15902379651593,10.682268218523154,26.057911079453117,6.551360871178853,2.489609338801253,0.1475324052622965
2024-07-05,6.319744800921089,1.4409388805619199,16.526781308567102,24.709785179642452,5.189233267618489,10.71669334642997,26.187095025517593,6.551407000368342,2.31662199447254,0.04169919590050572
2024-07-09,6.32589978272111,1.442342252511925,16.42693330674353,24.743126265237926,5.194287211618508,10.736406156157898,26.212599392917685,6.557787604668365,2.318878219472548,0.041739807950505865
2024-07-10,6.3813543786533256,1.4433463358263157,16.438368879410966,24.630403556850904,5.1979032029758,10.753162251156185,26.23084723501716,6.562352793756947,2.320492501328482,0.04176886502391267
2024-07-11,6.385699004322877,1.4432793534479758,16.437606012581128,24.633901286189303,5.197661980262807,10.748022452043447,26.229629921826238,6.562048250081793,2.3203848126173243,0.04176692662711184
2024-07-12,6.392416375170313,1.4437483606956918,16.442947567794665,24.64190630490944,5.19935100957934,10.719019179570264,26.23815348762717,6.564180649593916,2.316496565875081,0.0417804991841197
2024-07-15,6.393900488248828,1.4440835525384064,16.44676509032487,24.64762736143647,5.200558131328023,10.721507790389648,26.244245141308912,6.542487863429629,2.3170343817256103,0.04179019926960018
2024-07-17,6.419581819409109,1.4477809614475947,16.433012199067555,24.477972548024663,5.213873558910953,10.786200924997031,26.311440495504197,6.545273414132856,2.32296688026479,0.04189719824124872
2024-07-18,6.426031948554492,1.4481854608698892,16.386381468813955,24.50343769426523,5.215330277087704,10.789214510725188,26.318791719731877,6.547102115701171,2.3236159002381824,0.041908904012311905
2024-07-19,6.430389059491576,1.4481180286038233,16.38561846513458,24.502296733818678,5.215087434200264,10.788712129501796,26.31756623044633,6.546797261147831,2.3235077050588675,0.04190695259625212
2024-07-22,6.429490924920213,1.4479157694787737,16.38332988037236,24.49887448991231,5.214359041209731,10.787205266502632,26.31389044724768,6.559849900950457,2.32318317996755,0.04190109943829248
2024-07-23,6.434745764684793,1.4480506026172002,16.384855532507807,24.468563100783854,5.2474373927639375,10.788209795061263,26.31634085528108,6.546492434983227,2.3233995199549287,0.041905001361912546
2024-07-24,6.476083018815143,1.4500085088923753,16.640129801404782,23.89087170688381,5.310481323564037,10.802796511587246,26.351923126236994,6.5926431883402525,2.4431011532463174,0.0419616610290398
2024-07-25,6.475612795624536,1.4488601290929717,16.650244698965533,23.89058543732515,5.33888652070915,10.794240897454712,26.331052892712144,6.587421937419492,2.4411662625232062,0.0419284281731085
2024-07-29,6.517844871564912,1.4489276304908416,16.6510204224253,23.89169848328492,5.33913525576368,10.794743793721159,26.332279638373752,6.541139528003671,2.441279994781997,0.04193038158976713
2024-07-30,6.515719931163446,1.448455252746127,16.668878937551085,23.776788853880674,5.337394596935888,10.791224503578057,26.32369481839585,6.655442302810981,2.4404840914436345,0.041916711494260905
2024-07-31,0.7251021864659704,0.16142217608512296,1.8576526308959969,2.6508272237721404,0.5948225523908389,1.2026211639525075,2.933627457341206,0.7375592032699668,0.271978200220593,0.0046713813014987345
2024-08-01,6.564974833486034,1.4500761173396,16.710845030691722,23.565601956437103,5.436619783980622,10.803300205388595,26.353151817374336,6.6302515718871735,2.443215065871223,0.04196361754358971
2024-08-02,6.578042577790831,1.4498733109092479,16.70850786591236,23.562306091099597,5.435859422894478,10.801789264876936,26.349466087649738,6.629324270459646,2.4428733598599544,0.04195774854721296
2024-08-05,6.580496825178445,1.450414254167609,16.714741758638944,23.533787423369393,5.437887525271487,10.805819379120098,26.359296992139313,6.631797650888553,2.4437847883724344,0.04197340285372502
2024-08-06,6.691489684147697,1.4502113531497798,16.712403503822543,23.432571000902303,5.437126809558338,10.804307733916527,26.355609543416573,6.630869916974234,2.443442922991912,0.04196753112009009
2024-08-07,6.705506027722624,1.4512264263199277,16.67743809539364,23.5796296339503,5.440932517971176,10.648548890231753,26.37405711112615,6.635511184009444,2.4451532070470807,0.04199690622790788
2024-08-08,6.707383956889772,1.4516328535787886,16.682108741770385,23.595568552311295,5.4424562934818885,10.614190061215965,26.381443371148915,6.637369510575682,2.445837991238859,0.042008667788453684
2024-08-09,6.8133547360526,1.4533287537121802,16.73430954033221,23.230595607769466,5.472179969765154,10.626590308493562,26.412264038524896,6.691854583009138,2.5234647170565188,0.04205774528427531
2024-08-12,6.850419272762107,1.4532608416296147,16.747546162059614,23.192127157987212,5.425195617787725,10.626093742333582,26.41102982923017,6.728924797256094,2.523346798971035,0.04205577998285059
2024-08-13,6.852340476251685,1.4536684093548937,16.752243019703986,23.170586351876565,5.426717116594957,10.629073835604592,26.418436815671576,6.730811927559636,2.5240544728348637,0.04206757454724773
2024-08-15,6.85618611785999,1.4544842310057688,16.752291046503743,23.18359005057957,5.411055483195095,10.635039039572728,26.433263259307417,6.734589365428641,2.4974102230131208,0.042091183533929
2024-08-16,6.851699955365802,1.4535325280482703,16.84882560647593,23.06092451212017,5.40751490338215,10.651448975633466,26.415967358613585,6.730182766525754,2.537839751544086,0.04206364229078596
2024-08-19,6.954119148797147,1.4514973525341697,16.853237749198993,23.028635569152648,5.399943526951879,10.636535261817919,26.378980824833203,6.720759445817377,2.5342863743603026,0.04200474653635861
2024-08-20,6.953145598402176,1.4512941483913269,16.850878359617624,23.072077053919543,5.399187555269341,10.635046187086282,26.375287867227588,6.719818564898748,2.501265799156756,0.04199886603061717
2024-08-21,6.955092971855213,1.4517006135885713,16.85559779957663,23.069203175069962,5.461381729577583,10.638024753595992,26.38267481672863,6.721700590249332,2.4226129210690304,0.04201062868905833
2024-08-22,6.999623851989262,1.453192935893632,16.872925053092942,22.952738521060784,5.466995932461574,10.648960453059765,26.40979573527591,6.728610378414245,2.4251033238868005,0.04205381486508902
2024-08-23,7.113467745511491,1.4983091511215147,16.85481104267847,22.928097497450306,5.400447625693435,10.637528209987329,26.381443371148915,6.72138684615259,2.422499842467496,0.042008667788453684
2024-08-27,6.6603923839861,1.7795298024535091,17.10403710389698,22.891712575577472,5.446015090973207,10.644484041447631,26.398694077341823,6.609014883127862,2.4240839041295836,0.042036137065830925
2024-08-28,6.696798370367951,1.824702552483532,17.565678791682902,22.42447434799551,5.422773314541852,10.64020925744873,26.376518738201852,6.584796167657964,2.422047633603461,0.04200082601624499
2024-08-29,6.6974234755193995,1.8248728773018017,17.567318440317088,22.53858019289513,5.423279497249856,10.524522604387629,26.378980824833203,6.580743624029515,2.4222737169300133,0.04200474653635861
2024-08-30,6.696798370367951,1.824702552483532,17.556345274790406,22.555143584490494,5.422773314541852,10.523540296292493,26.376518738201852,6.580129409211715,2.422047633603461,0.04200082601624499
2024-09-02,6.713618420899055,1.8254692646533592,17.554384744492662,22.517933718191433,5.425051881143743,10.527962127348657,26.387601748902267,6.582894279184748,2.42306534106162,0.04201847412245584
2024-09-03,6.855600413764439,1.8259807641566046,17.51260323679608,22.40282256463902,5.426571989641879,10.530912079726711,26.394995598499055,6.584738817035326,2.4237442879725775,0.042030247768310595
2024-09-04,6.932263285864769,1.8264925503862026,17.29328752309392,22.147506790955358,5.442106959590604,10.53386368573117,26.402393592794933,6.955619968094771,2.424423615474269,0.04204202801400467
2024-09-05,7.255836899584151,1.8197769260663264,17.26228291248083,22.05211264000298,5.422097490709131,10.495132911200937,26.30531761157769,6.930045634047979,2.415509525903896,0.041887448426079124
2024-09-10,7.310775477703299,1.8207090520904394,17.27112499796276,21.94233800462395,5.448157521600548,10.495852182639004,26.318791719731877,6.933595341592492,2.4167467980433197,0.041908904012311905
2024-09-11,7.314750793284956,1.8205395036119782,17.269516672370404,21.944950796544234,5.447650177048631,10.494874785527875,26.31634085528108,6.932949669765309,2.4165217452036236,0.041905001361912546
2024-09-12,7.323381046270453,1.82036998670804,17.26790864629187,21.942907424176468,5.447142926978023,10.493897570434584,26.31389044724768,6.932304118179723,2.4162967342748667,0.04190109943829248
2024-09-16,7.337601946748776,1.8227460998594482,17.22518373140834,21.971549310876107,5.384326714418574,10.507595163895642,26.34823774016778,6.941352794605417,2.4194507054400347,0.04195579257988499
2024-09-19,7.592522205096038,1.8235111684229428,17.204431458599068,21.696285120661873,5.447214948127869,10.470032156290298,26.359296992139313,6.944266316577395,2.4204662312314764,0.04197340285372502
2024-09-20,7.590752151218227,1.8230860510603975,17.20042056870027,21.691227039490098,5.469258153181192,10.467591265039877,26.353151817374336,6.942647391378341,2.4199019450136734,0.04196361754358971
2024-09-23,7.596419230885883,1.8244471248626417,17.213262004138834,21.54410752572774,5.473341374587925,10.475406126129489,26.372826469881456,6.947830611049803,2.510364586128136,0.04199494660809149
2024-09-24,7.736041414417126,1.824361998212965,17.21245885270493,21.543102301915578,5.426427120004293,10.474917355468303,26.371595943477438,6.94750643309234,2.4215955935358795,0.04199298717114242
2024-09-25,7.754704964270967,1.824361998212965,17.21245885270493,21.529104639525197,5.426427120004293,10.474917355468303,26.371595943477438,6.942840545628879,2.4215955935358795,0.04199298717114242
2024-09-26,7.831917162773657,1.824958051635578,17.218082487170452,21.428788129838065,5.428200035939072,10.478339708240082,26.380212040522473,6.945108902388081,2.4223867744216494,0.042006707070895655
2024-09-27,7.995649769069018,1.825043233920599,17.218886163511737,21.271088934683526,5.428453404219071,10.478828798342057,26.381443371148915,6.945433074357677,2.4131645829589505,0.042008667788453684
2024-09-30,0.8969052098877571,0.20294556543177839,1.9147472912476482,2.365353922013884,0.6036462726270032,1.1652501135405178,2.933627457341206,0.7723350418477908,0.2678258612859275,0.0046713813014987345
2024-10-02,8.061829103203062,1.8220665776603453,17.19080205879543,21.049994990481917,5.81104097785793,10.46173776687334,26.338415081678445,6.808284577907327,2.413888714138258,0.041940151403946566
2024-10-03,7.598257086615077,1.7962022496169863,17.603700819775682,20.594997737520185,6.29819254277465,10.21216777723417,25.964539935639912,7.510973601339571,2.379623440669051,0.04134480881471324
2024-10-04,7.422110196129605,1.6071318191495938,17.96233084479731,20.540838776290457,6.437684722861335,10.16476535188632,25.878943139126793,7.5777867825999365,2.3671998589753276,0.04120850818332292
2024-10-07,7.415174034042807,1.6105978254635056,17.98730334990582,20.617258175160543,6.45156849744071,10.108680938735336,25.93475472797645,7.626249532536599,2.2071155385981376,0.04129738014008989
2024-10-08,7.444163026250106,1.6148956874003628,19.498370151574754,18.969963400298596,6.275549053031611,10.062042359956108,26.003961325318663,7.899646425260465,2.1900009891811187,0.04140758172821444
2024-10-09,7.309701862981186,1.962491024489579,20.07743758701339,18.268020862434,6.450823438145746,10.10336555666635,26.098821812741413,7.443613015240475,2.2441662068280834,0.04155863345977932
2024-10-10,7.602258770447675,1.9809687170081314,20.247830839254878,17.26542417201334,6.385710923061505,10.193831962580665,26.34455338477637,7.6721753134009045,2.2652959916845927,0.0419499257719369
2024-10-14,7.605501872249006,1.9805994458981786,20.234735986093863,17.252885267369276,6.417142204710098,10.19193173689251,26.3396425134506,7.6707451481138875,2.264873719309447,0.0419421059131379
2024-10-15,7.614112669296347,1.980414861965084,20.23285018977034,17.251277367585967,6.416544152766873,10.190981889688562,26.337187764298015,7.67003026539889,2.264662642153014,0.041938197076907664
2024-10-16,7.612144873594031,1.9847617001702227,20.295939644564204,17.069651125593385,6.430627908551521,10.213350207699474,26.394995598499055,7.686865314071026,2.269633379488772,0.042030247768310595
2024-10-17,7.770468023777818,1.9496132256537384,20.205082520411473,17.11345303087898,6.4505145719596175,10.205152482608563,26.36175586458117,7.635207776064999,2.2667751858079352,0.0419773182557025
2024-10-18,7.892094564706048,1.95664028947042,19.80981269148042,17.011302172198388,6.651640792673365,10.241935295122676,26.456772526523476,7.6627276408207585,2.2749454083316367,0.04212861867280809
2024-10-21,7.995444564995793,1.9590245182697783,19.833951582099765,16.816444557965802,6.6597460298118545,10.254415420991087,26.489010950384657,7.6720649196354715,2.277717502103139,0.04217995374265073
2024-10-22,8.18048516965503,1.9550845059552902,19.77067513558137,16.8060093123762,6.64635187311595,10.233791624474103,26.435735951338042,7.656634775714857,2.2731365308475384,0.042095120941621086
2024-10-23,8.24485923211569,1.9537138089707247,19.75214008782364,16.79890068543572,6.641692159204306,10.226616779971161,26.417202029431902,7.651266759055206,2.271542849664527,0.04206560832712086
2024-10-24,8.208618582049958,1.9539877945882018,19.754910095525695,16.82462959543571,6.64262357921013,10.228050943921017,26.420906734479704,7.6523397601456615,2.271861407104943,0.042071507538980424
2024-10-25,8.144654309098536,1.8229404638891427,19.803975322353516,16.842985779658516,6.659121848808411,10.248768109320192,26.48652828252297,7.671345859605467,2.277504024293376,0.04217600044987734
2024-10-28,7.624026061336611,1.858828136241723,19.89984030118677,16.772621443045082,6.897479023313196,10.317911507514337,26.665219863041166,7.628743899245853,2.2928692238920747,0.04246054118318657
2024-10-29,7.376725745056388,1.838274384898741,19.93275412725679,16.918503956543006,6.908887276920206,10.3349770688266,26.709323453593026,7.679166774962607,2.2966615708503553,0.004725641092284682
2024-10-30,6.410949555823079,1.8694598030098784,20.924493527776374,16.393336264876986,6.588764498525817,10.644867515853164,27.162433950158952,7.665265773266724,2.335623301446789,0.0048058092622361905
2024-10-31,0.6887692207876468,0.20190748069811199,2.2770388632972165,1.7819503016933758,0.6986310257574775,1.1476026730681892,2.933627457341206,0.8366962953351067,0.25225459028093167,0.0005190423668331928
2024-11-01,5.252113610998315,2.1348869215076482,20.473516946576765,17.86277880577635,6.161507356606356,10.72306528912156,27.486061230891178,7.610701667789225,2.290505102574265,0.004863068158331773
2024-11-04,5.229006610575459,2.1393605797228576,20.33123539545276,18.582466502437846,5.579881238684902,10.716295933509258,27.54365830659133,7.626649902656657,2.2465722716451877,0.004873258723742273
2024-11-05,5.3842036730813785,2.4338091776441044,21.068159971028617,25.48922493562655,6.31618749384225,12.461955089031083,15.73188689444351,8.536971798169583,2.5722753453000053,0.0053256218329192665
