date,THE HONGKONG AND SHANGHAI BANKING,KINGSWAY FINANCIAL SERVICES GROUP LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,KGI ASIA LTD,BRIGHT SMART SECURITIES INTERNATIONAL,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,BANK OF CHINA (HONG KONG) LTD
2025-02-12,25.461708092987106,18.11106727391109,15.692412124613972,12.889139031086119,12.051189667588043,6.559215248919529,6.158325007048263,3.076943553845877
2025-02-13,25.48706029740253,18.104907279256498,15.687074770754958,12.884755135519226,12.04709077806314,6.556984307459227,6.156230417670898,3.075897013873521
2025-02-14,25.52670740518621,18.095273956330583,15.678727936678499,12.8778993695588,12.040680719508694,6.553495444120708,6.152954788875621,3.074260379740882
2025-02-17,26.116008232246386,17.951731320163162,15.554354802278104,12.775744098062699,11.9466330570608,6.501509162264433,6.10414583728165,3.0498734906427654
2025-02-18,26.261971568075793,17.916266336142797,15.523626014359454,12.750504662812398,11.923031592505124,6.488664946047305,6.092086641947436,3.0438482381096965
2025-02-19,26.296485769911442,17.907880356131983,15.516359945915875,12.74453659584889,11.917450836853968,6.485627828072303,6.089235148458502,3.0424235188070345
2025-02-20,26.33058271887282,17.89924053246834,15.508873933547672,12.738387875471425,11.913163149623859,6.482498776522472,6.0862973402487714,3.0409556732446417
2025-02-21,26.389772618493268,17.884859337536987,15.496413285354274,12.728153182059934,11.903591485329333,6.477290394726701,6.081407287606508,3.0385124088929945
2025-02-24,26.43705610111992,17.873371009544414,15.486459174160514,12.719977260978558,11.895945220928134,6.47312971137139,6.0775008995126525,3.0365606223844144
2025-02-25,26.490327204025544,17.860073447126798,15.47493744401871,12.710513758459186,11.888553586623555,6.4683137845756935,6.072979315559001,3.034301459611512
2025-02-26,26.51922125187065,17.835356161131223,15.453521045273222,12.692923158697736,11.872100531156333,6.459362020620424,6.06457467114182,3.1029411601085934
2025-02-27,26.604757821977813,17.814594606631484,15.435532107093586,12.678147742185747,11.85828060740616,6.451842888655069,6.057515098211783,3.0993291278383612
2025-02-28,26.637074898252855,17.806044540188594,15.4281238652553,12.672062899506923,11.855498029206432,6.448746344131033,6.054607810243006,3.097841613215855
2025-03-03,26.685591928562484,17.750282503673,15.379808608916374,12.632378620803955,11.818370933824687,6.42855122284457,6.03564698707757,3.269369194297363
2025-03-04,26.72731013748476,17.739480418290732,15.370449095583444,12.62469107935695,11.812627712499886,6.42608802214485,6.031973942770915,3.2673795918684636
2025-03-05,26.771486067309034,17.72843475259683,15.360878531041996,12.616830188628288,11.806720507803306,6.4220867538811515,6.028218073598023,3.2653451251413745
2025-03-06,26.838229309748137,17.712276385381482,15.34687804428055,12.605330731506074,11.7959594153416,6.416233420662164,6.0227237272190735,3.26236896586092
2025-03-07,26.862261953239425,17.699345484302473,15.348210324326056,12.606425014692018,11.796983436077367,6.416790421227947,6.023246566758048,3.2467367993766656
2025-03-10,26.93142670824247,17.686806287168054,15.337336801625007,12.597493924637885,11.790071626667723,6.4122444113128685,6.018979365117355,3.225640875228638
2025-03-11,26.96205078551026,17.679393495348567,15.330908705849556,12.592214135941473,11.785130240128721,6.409556948571152,6.01645672534424,3.2242889633060288
2025-03-12,26.99897671011639,17.670455293245244,15.323157831337003,12.585847868065544,11.779172011079295,6.406316457577263,6.013414974722468,3.222658853856793
2025-03-13,27.020060479569498,17.665351805804324,15.31873227793446,12.582212890049298,11.775770012917654,6.404466219140209,6.011678212013685,3.2217281025708693
2025-03-14,26.732112700325445,17.384186512681826,15.074916253292637,12.38195185849724,11.588344488432076,6.3025314463944975,5.915995132207508,4.619961608168775
2025-03-17,26.839985404963173,17.286171385602987,14.989921201543076,12.312140217670139,11.524420423759866,6.295258196915008,5.882639702302398,4.869463467243349
2025-03-18,26.980467343294745,17.252537283835967,14.972994805443177,12.298237532034916,11.511407219601441,6.259920056762866,5.875997113033554,4.848438645993336
2025-03-19,27.036535052961764,17.23429287082477,14.957160989422333,12.285232249324734,11.499234003326103,6.253300243975117,5.869783295528391,4.864461294636788
2025-03-20,27.17999803350551,17.18148085518477,14.911326917434348,12.24196324697735,11.463996252025046,6.234137903357969,5.851796187526319,4.935300603988687
2025-03-21,27.225509148307946,17.174721107190745,14.905460321122426,12.237146864315159,11.459485946637443,6.231685192701542,5.849493902416352,4.916497517308387
2025-03-24,27.289634914555418,17.176169176806884,14.906717060260775,12.238178627244634,11.461857375364822,6.232210611072449,5.849987096706788,4.845245137988231
2025-03-25,27.36869775045172,17.173755863085987,14.904622612747781,12.236459119006451,11.460246943062586,6.231334963003056,5.849165152419779,4.775717596222635
2025-03-26,27.366908199452418,17.173514569012095,14.904413200366545,12.236287194757942,11.461490941049219,6.232652428056749,5.849082970694375,4.775650496610661
2025-03-27,27.416990033700415,17.17496243517066,14.905669762929751,12.237318812722023,11.462457237423417,6.233177891059237,5.849576095689721,4.719847731304774
2025-03-28,27.454652743367188,17.1589822327348,14.903994393257245,12.235943360753899,11.461168878461127,6.232477293409609,5.848918614171372,4.703862483844764
2025-03-31,27.502632184950894,17.155607780292883,14.901063402386544,12.317819096486389,11.458914947034158,6.231251626412774,5.84776837708665,4.584942585349706
2025-04-01,27.556784986355083,17.156089763666383,14.90148204478613,12.318165163153239,11.460641622972274,6.231426692182435,5.847932668971026,4.5274770579134325
2025-04-02,27.58521900053931,17.14665740403522,14.899389067988663,12.316435024245155,11.460436469617921,6.230551461689076,5.8471113018511325,4.514200270033519
2025-04-03,27.59708465924805,17.146175753312036,14.898970543179399,12.314684551526863,11.46011454521111,6.230376445092742,5.84694705611386,4.505646446315942
2025-04-07,27.600376783129306,17.14051780875838,14.897715109816378,12.313646878098606,11.466170805038773,6.229851454293501,5.846454374261461,4.505266786603595
2025-04-08,27.611077418284445,17.139314299041164,14.896669076954417,12.312782283817528,11.47940857871585,6.2294140295408935,5.846043869472213,4.485290444173493
2025-04-09,27.653594342939968,17.09742580683099,14.896878271775208,12.312955192960503,11.479569784741708,6.229501509577188,5.846125965818269,4.483949125356169
2025-04-10,27.681680463361864,17.09742580683099,14.896878271775208,12.312955192960503,11.479569784741708,6.229501509577188,5.846125965818269,4.45586300493427
2025-04-11,27.723809643994713,17.09742580683099,14.896878271775208,12.312955192960503,11.479569784741708,6.229501509577188,5.846125965818269,4.4137338243014215
2025-04-14,27.74410352209142,17.092625151547665,14.89269549138543,12.309497932547837,11.476346524236874,6.227752375545415,5.844484476870055,4.412494525775303
2025-04-15,27.764386007061827,17.087827191386072,14.888515059238067,12.306042613065552,11.473125073293227,6.2260042234898245,5.842843909465316,4.411255923000117
2025-04-16,27.79245635973761,17.087827191386072,14.888515059238067,12.306042613065552,11.473125073293227,6.2260042234898245,5.842843909465316,4.383185570324329
2025-04-17,27.8205267124134,17.087827191386072,14.888515059238067,12.306042613065552,11.473125073293227,6.2260042234898245,5.842843909465316,4.3551152176485415
2025-04-22,27.848597065089187,17.087827191386072,14.888515059238067,12.306042613065552,11.473125073293227,6.2260042234898245,5.842843909465316,4.327044864972753
2025-04-23,27.876667417764978,17.087827191386072,14.888515059238067,12.306042613065552,11.473125073293227,6.2260042234898245,5.842843909465316,4.298974512296964
2025-04-24,27.881133649540264,17.091425408928277,14.891650163278126,12.308633920778902,11.478348618264683,6.22731524550356,5.844074248654491,4.277418745051701
2025-04-25,27.91583709272295,17.09118548061469,14.89144111526576,12.308461132979845,11.478187485956472,6.225824033390238,5.843992209921885,4.245071449148158
2025-04-28,27.943912962095624,17.09118548061469,14.89144111526576,12.308461132979845,11.478187485956472,6.225824033390238,5.843992209921885,4.216995579775485
2025-04-29,27.951760661906423,17.095985327123106,14.895623190975105,12.311917810941715,11.4814109919087,6.227572478504392,5.845633422325543,4.1900961163150185
2025-04-30,27.95529356506653,17.09814613771811,14.897505891491889,12.31347394952874,11.484266525543882,6.228359599242697,5.846372268691622,4.176582062716523
2025-05-02,27.9829878854437,17.071223456867944,14.897296679043695,12.313301025815905,11.48410524676789,6.228272131557201,5.846290165427876,4.176523409075787
