date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF COMMUNICATIONS TRUSTEE LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,HANG SENG BANK LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,BNP PARIBAS
2024-10-16,43.95202112328446,16.12663835231425,9.837367323677757,8.995716143166717,7.014799021005377,5.071732023105731,2.979919840790166,3.1263639948231186,2.283198015481155,0.6122441623512684
2024-10-17,43.82683915384279,16.279174639797915,9.830199057692269,9.034475790035517,6.968284433125352,5.0617343573116305,2.9571141504241756,3.1237893155372927,2.28240151287915,0.63598758935391
2024-10-18,43.59978497159261,16.509042055330262,9.778801622901222,9.273538069650957,6.878073245171041,5.012971725827996,2.950640017211296,3.0968984795851666,2.274049400410574,0.6262004123188724
2024-10-21,43.42256168619623,16.827166081023712,9.759441318498014,9.322589785623467,6.764040116768938,4.993062680294166,2.9471632319108636,3.0711883720304898,2.268997678221373,0.6237890494327469
2024-10-22,43.162583468596935,17.08847227854321,9.757361174078598,9.34050326641404,6.804829959030929,4.9812466700543,2.926458637203189,3.070714145095173,2.2625186020590338,0.6053117989245966
2024-10-23,42.94982067502498,17.344130907952476,9.753302866899688,9.374066235378264,6.7581999487849655,4.9786354887946835,2.9252075164383546,3.051408978293025,2.2634184040233007,0.6018089784102629
2024-10-24,42.86773596377705,17.492380218103516,9.754081167679333,9.330455390799473,6.757329890020766,4.978284422777585,2.925016721324015,3.0483980014587573,2.2590100681240957,0.5873081559354033
2024-10-25,42.776972984426706,17.640614228143377,9.755670325856668,9.294966813923098,6.738379227249491,4.975736832770612,2.9256045020382158,3.0465111097372977,2.2594497692369253,0.5860942066176053
2024-10-28,42.75930135474929,17.667705880478852,9.749168393939879,9.303389425187456,6.750528263834235,4.973310474052297,2.9237298655588906,3.0404732062236777,2.257808294520729,0.5745848414546905
2024-10-29,42.54621843112415,17.733760984266443,9.747798264647885,9.305728277489381,6.896826827624284,4.967176087901564,2.923669585344677,3.03629642019869,2.257337525264709,0.5851875961382195
2024-10-30,42.42989613645183,17.910320069145794,9.749388114384779,9.280436895353594,6.835957718037481,4.9675348580059095,2.9242211120334227,3.0348688172704645,2.2669779456661225,0.6003983336506041
2024-10-31,42.344429225020654,17.990762963019748,9.756260917878706,9.273147150560451,6.8470984009464715,4.970223808016765,2.926155213647523,3.0370458963452234,2.270106885421825,0.5847695391426373
2024-11-01,42.19816619502684,18.161749674691404,9.739593483311808,9.271206455190772,6.887889763011803,4.967326514086163,2.923731469688268,3.034987182441854,2.2714964913403866,0.5438527712106996
2024-11-04,42.02018533348883,18.433646702912956,9.755274837261847,9.249578755669607,6.792397275298503,4.98968611102825,2.9226513329111077,3.0440126728174253,2.2711568112832285,0.5214101673282427
2024-11-05,42.00762562224284,18.63506977212448,9.754536784478006,8.984296444184437,6.847207675289324,5.004967008443236,2.9223870442364848,3.0486483099114263,2.2713437010145743,0.5239176380751946
2024-11-06,41.93692501603283,18.93718623417367,9.759971431913906,8.711389121471672,6.888427561966464,5.012261047160397,2.9234435056470076,3.0474887021964214,2.27315424919392,0.509753130243713
2024-11-07,41.93539295942364,19.097456099155146,9.757116971355929,8.391621257122736,6.991985590833871,4.989739866044845,2.923363321335497,3.0482057260071294,2.272812318527747,0.592305890193461
2024-11-08,41.9339639943481,19.36311601540647,9.74856055955284,8.158339642457404,6.959604790859057,4.99139311929939,2.9207009962036463,3.0447638789650915,2.271193124404374,0.608363878503629
2024-11-11,41.94552572398916,19.416797584082556,9.744035947556263,8.160731643527404,6.949402537408981,4.985083882880435,2.920911876715718,3.044081466357925,2.2673199741932484,0.5661093632883151
2024-11-12,41.86477661284719,19.544377193998297,9.74658218777415,8.060755162942531,6.972215407370539,5.008850255535884,2.9216376136302773,3.0374056459896894,2.2675866712788273,0.575813248632615
2024-11-13,41.76998428678073,19.72478647001233,9.743067946255087,8.029446579853218,6.856116707674982,5.01588240985157,2.920146073490143,3.0372653819627784,2.268194796623811,0.6351093474953529
2024-11-14,41.82418455931886,19.892629612412044,9.74339872166044,7.9913232760365185,6.754582607278802,5.016229808071531,2.9189506660583335,3.0361914123640643,2.2693108347579094,0.553198502041496
2024-11-15,41.73640393369746,20.02135216695272,9.742910354702685,7.933907269460179,6.776393682335987,5.018200708235443,2.9185317938135933,3.0361904018664445,2.269648505862033,0.5464611830734571
2024-11-18,41.712392422000505,20.131299985455517,9.727882499679785,7.938709623686685,6.729572286525219,5.019822630135896,2.9137440666168333,3.0306063858693495,2.268144018726816,0.5278260813033926
2024-11-19,41.60888022923154,20.259477154169154,9.729470990114521,7.947327010400371,6.675924292581997,5.021952188435101,2.9141191459327485,3.0474210119277396,2.268562817279125,0.526865159927706
2024-11-20,41.37968592189212,20.386630415058786,9.735012351912616,8.06168896061184,6.635474097258645,5.024135400613123,2.9179901872965908,3.0486336459535774,2.269112004953705,0.541637014449001
2024-11-21,41.24440450422197,20.537629397531244,9.730968590940448,8.102486485855263,6.637900683959446,5.020661209343949,2.9166903328137495,3.038842978066504,2.2680452135922353,0.5023706036751935
2024-11-22,41.168341025291014,20.637902855074238,9.720681287074727,8.099765876987686,6.628271106650521,5.010970306696501,2.9136533105453286,3.0344257145057183,2.2657539931749846,0.5202345239992826
2024-11-25,41.1181664901566,20.70969441399453,9.72239404981357,8.103750956225749,6.61511097961499,5.004708364088076,2.9137446700389633,3.0326576874497415,2.266791956955839,0.5129804316619491
2024-11-26,40.9652989676876,20.7830514396217,9.730981087425842,8.167786578113752,6.606558288306057,5.008825603923308,2.915783525508835,3.0381470124439747,2.2697731767669342,0.5137943202019937
2024-11-27,40.85205107870905,20.839420854069722,9.724312081537132,8.173156860281388,6.699512708531424,5.009697212511455,2.915120980261111,3.0171254739753315,2.2679685345001506,0.5016342156232318
2024-11-28,40.80120119994446,20.95356665869534,9.720762145770292,8.088856598738392,6.715715357895899,5.008769602162607,2.914281143579418,3.0169551236776324,2.2673194672016086,0.5125727023343529
2024-11-29,40.880861258130764,20.965439516830102,9.732573417953292,7.897272217407164,6.76107445056114,5.022425944707098,2.917446031517102,3.019570385096314,2.270592143826946,0.5327446339700812
2024-12-02,40.9445869316221,20.970192977009287,9.736263851976556,7.843810565356783,6.747745742979013,5.029436734477165,2.918234569566251,2.9928699021335237,2.273664291547295,0.5431944333320251
2024-12-03,41.05125558084526,20.90874792895615,9.738363717308701,7.858556056594787,6.714876716592936,5.036987089098946,2.9180610997271295,2.95086319629731,2.27740039466985,0.5448882199089307
2024-12-04,41.092412472047215,20.984275727030948,9.745098757079033,7.849816194090834,6.583889962843381,5.04163103661064,2.920117490859612,2.955618127665028,2.2801294962723033,0.5470107355010081
2024-12-05,41.10890574278404,21.017298028906467,9.753553192965905,7.865616237922366,6.499514204587404,5.05328030857922,2.9228539559230873,2.9640882122275203,2.281022736407176,0.5338673796968212
2024-12-06,41.09071710474606,21.081078729856177,9.75562073769558,7.859074430755514,6.477633596298086,5.055988884854743,2.923413839714862,2.969217205487582,2.2815330306155355,0.505722439975859
2024-12-09,40.97670671074887,21.170763814478583,9.75786729291899,7.883003144903611,6.46408060517064,5.06244724962724,2.9239078190041514,2.970001433570545,2.2820788730917902,0.5091430564855751
2024-12-10,40.92715626528617,21.232429137030532,9.754297921142413,7.90099997330203,6.431742347005944,5.0604651075339975,2.922779120365133,2.975905287985674,2.2800460837332883,0.5141787566148143
2024-12-11,40.964019458898555,21.189987694511064,9.750309014773935,7.921370171091023,6.412287323026261,5.062990003318343,2.9217826662758997,2.9786989407294526,2.276716768018465,0.5218379593570044
2024-12-12,40.964320995448006,21.167445007541446,9.753370382048754,7.9532145139388515,6.4095315723357205,5.056024247233671,2.923381010420797,2.9768496485412874,2.273673171142243,0.522189451349224
2024-12-13,40.97201380726142,21.10845167378703,9.753696674260775,7.9698466231130345,6.425130848733411,5.054685182206399,2.9248018941065195,2.985238960898975,2.274355283617583,0.5317790520148493
2024-12-16,40.92091813136141,21.114874435124115,9.752295399762554,8.006608322380744,6.432661670838437,5.043075175917951,2.9251160883402063,2.9833394080208455,2.271293755791441,0.5498176124622967
2024-12-17,40.790507399184065,21.183959690992708,9.744835664459583,8.061344993106873,6.354493943354855,5.045410902220633,2.920476833322747,3.0578045502232767,2.273299947473908,0.5678660756613501
2024-12-18,40.722495759761344,21.244686342959692,9.756181919608045,8.105245535435618,6.338076922763625,5.051511304170376,2.924584317845743,3.057630281248676,2.2759746966448806,0.5236129195620017
2024-12-19,40.524235923888526,21.412094417599057,9.751945454614573,8.152749254630562,6.3262801914693645,5.052136695277821,2.9241403252605105,3.0555976656417694,2.275445341333609,0.5253747302842054
2024-12-20,40.3467030818688,21.592357822866283,9.74754155369214,8.19015070800024,6.311733134743218,5.041642873691414,2.924256170964153,3.051817849906436,2.2715789440731853,0.5222178601941279
2024-12-23,40.2883164921719,21.619321595001498,9.733239845059494,8.212892612620003,6.330642893295193,5.032910331415001,2.9201434612863215,3.0290125768253118,2.2665605791344676,0.5669596131908063
2024-12-24,40.288344296970386,21.61931152794519,9.733235312767711,8.21288878827926,6.3306399454257045,5.032907987835833,2.920142101518924,3.0290111663629142,2.26655952370852,0.5669593491855587
2024-12-27,40.10779136843283,21.679379295854464,9.730593735217283,8.228984566864375,6.537141529329912,5.0313862868194486,2.919349581707005,2.9574152671239426,2.265432914325888,0.5425254543248561
2024-12-30,40.03395055233486,21.796950516190062,9.712449076863372,8.40495630444544,6.417254367090461,4.990974382062031,2.9185229538937296,2.947859715858734,2.2553380653339183,0.521744065927394
2024-12-31,40.03395045635436,21.79695046393236,9.712449053577993,8.404956284294746,6.417254351705239,4.990920934553176,2.918576622187495,2.9478597087913068,2.255338059926796,0.5217440646765243
2025-01-02,39.963942447043074,21.949362167532524,9.68492227956129,8.493469950944615,6.377629430203563,4.931425948215323,2.9157556053806295,2.9423471386938953,2.2475890259110844,0.4935560065139982
2025-01-03,39.80494314154879,22.032642024641632,9.660068846156115,8.630703022026262,6.385989102916696,4.888414037235107,2.910952864750358,2.9151688158329487,2.2120203702560555,0.5590977746360314
2025-01-06,39.70262253254689,22.237158220994242,9.660843847541859,8.591176570026015,6.353763385510675,4.890264589595724,2.9105811491747358,2.9200711845640264,2.213140769249889,0.5203777507959486
2025-01-07,39.52713566929437,22.386910791520812,9.656100144300533,8.61751335840006,6.381518270451647,4.88637219154332,2.9092790354308824,2.9186945405547533,2.2109277175754336,0.5055482809281929
2025-01-08,39.29140000174935,22.597390146334384,9.64611855577347,8.641403116370725,6.395407250931936,4.877471639452258,2.9062749368062537,2.916297223162527,2.2090716791590954,0.5191654502599994
2025-01-09,39.312030830438964,22.775930322488875,9.646841319875511,8.669047565046494,6.137059603044444,4.876836344480251,2.9065036835180282,2.9064256159370574,2.2091667581993133,0.5601579569710576
2025-01-10,39.25775077473786,22.851439946050693,9.645880226586987,8.697952144168765,6.086155445363574,4.8842636232027665,2.9049643113094565,2.9075816857468717,2.20845990446462,0.5555519383684103
2025-01-13,39.23917286541296,22.96133346502947,9.63979037478758,8.699316500243235,6.063634737610392,4.883572337541224,2.9018417201770563,2.898064530642856,2.206773145997888,0.5065003225573429
2025-01-14,39.19478019180849,22.976372366390336,9.642247094900325,8.707879200533787,6.0799032650229945,4.892010628575247,2.9018725566738848,2.8917664745455505,2.2061094397375594,0.5070587818118297
2025-01-15,39.07498948506238,23.022790023513785,9.650904292832088,8.725240951001483,6.1204366783166995,4.897234590944157,2.90442448327521,2.8980682930893047,2.210685840837243,0.49522536112765225
2025-01-16,38.99365006744235,23.06987013150696,9.646117532188306,8.786368360471382,6.087432893536412,4.895882925355554,2.902616651752588,2.8965449589206513,2.2093659285655027,0.5121505502602922
2025-01-17,38.89632442732518,23.15191771060836,9.635106151083486,8.78364741542058,6.0825902268373095,4.888806709486032,2.899254332599841,2.8754409795122426,2.206250701525513,0.5806613456014491
2025-01-20,38.84625826885049,23.24778873860834,9.620542732560848,8.780689237503662,6.105009835376379,4.906318534535052,2.894261943348659,2.868769450845159,2.2029501965825724,0.5274110617888366
2025-01-21,38.73719036531974,23.28534713727882,9.615005403815672,8.795510431517073,6.177890569410671,4.912559103932039,2.8912229666059925,2.8660850124574644,2.2010726631549513,0.5181163465075787
2025-01-22,38.71637973029642,23.28467302916886,9.611419638255297,8.802146567820154,6.195134398672835,4.911973317627369,2.8909707863082734,2.86143899995948,2.200016990589265,0.5258465413020487
2025-01-23,38.70201588832964,23.32089995997489,9.613094869461978,8.810406147923121,6.163529568697101,4.91139104859555,2.8919642567594264,2.8621695397624034,2.198689248900802,0.5258394715950878
2025-01-24,38.63106844384115,23.37742794484723,9.605660165233212,8.817411409698568,6.189557207396739,4.910383306300669,2.889553327007105,2.855968501334107,2.195661350567766,0.5273083437734533
2025-01-27,38.54561605521011,23.435636795886815,9.607011848321445,8.835438626067264,6.188138529492696,4.909969952678119,2.89014893630168,2.8546200487775346,2.1956252660210285,0.5377939412433096
2025-01-28,38.545690712879974,23.43566351222463,9.607022800196836,8.835448698358666,6.188145583894538,4.909983019590629,2.889984688446066,2.854638661080031,2.195627769006837,0.5377945543217906
2025-02-03,38.62285199255789,23.50311548738981,9.603741992413156,8.843897823493654,6.079012823791554,4.906331973465622,2.8889501027287956,2.8272879739025267,2.194857918218849,0.5299519120381415
2025-02-04,38.64482655581436,23.522437048965763,9.597228505718745,8.845408125741063,6.034917757163203,4.880875095919319,2.888244692265772,2.819546021238687,2.178518476010751,0.5879977211623361
2025-02-05,38.61666196458906,23.525440255935543,9.597532776616763,8.846537455634834,6.09195343152618,4.880661053631141,2.888613446428965,2.8263710287492922,2.18234114033872,0.5438874465494942
2025-02-06,38.509607259944076,23.525578288704576,9.59489291738273,8.846589361658614,6.133051004120626,4.874332795853146,2.888630395030493,2.820344950049462,2.1792132957648205,0.6277597314914598
2025-02-07,38.43567048211048,23.56675970048836,9.588509763162188,8.842188336221176,6.232736953446079,4.878173194513,2.8868169786415243,2.817916656053669,2.177269623618174,0.5739583117453464
2025-02-10,38.40036111288508,23.611281588634416,9.585961930965782,8.850919887897875,6.233777019543613,4.87421668869451,2.8860778315269333,2.812628619434882,2.1765191350377524,0.568256185379158
2025-02-11,38.38268818664747,23.681567852961813,9.590967477515653,8.85822007151925,6.191900433576728,4.876680552734499,2.8871302351942116,2.8168621963407006,2.1782749769590763,0.5357080165505934
2025-02-12,38.5679312395301,23.79786200524424,9.591641153733882,8.831453610084205,5.956593638365163,4.873061140132744,2.8461143935918694,2.822692215871135,2.1779947452283883,0.534655858218275
2025-02-13,38.56890584010737,23.892959494670123,9.579155414360741,8.815859048561242,5.991284699538725,4.8536386111336585,2.8025049499516204,2.8141725620455382,2.172921310208034,0.5085980694229496
2025-02-14,38.55876897453453,23.954014700331467,9.573430457922264,8.809795554188833,5.945166891414277,4.82937249773784,2.801466287002767,2.835428400740947,2.166415553710406,0.5261406824166726
2025-02-17,38.51995275664217,24.060433925649654,9.57071656107361,8.82414524550144,5.884939785987861,4.826059576809863,2.800871608024119,2.8304359675810518,2.1638128427652714,0.5186317299649644
2025-02-18,38.60208845203758,24.11681050473926,9.568352619770272,8.870101063572891,5.781779347747654,4.810267942154088,2.8006251817158567,2.7634945472275323,2.162525681975047,0.5239546590598201
2025-02-19,38.41090024906719,24.267648599579754,9.575295974730402,8.81890957284724,5.827823130294854,4.832939169999328,2.8030870602485494,2.764140234232417,2.16140342250887,0.5378525864913948
2025-02-20,38.376112735374065,24.291270466632838,9.559854280100094,8.749785036270787,5.96825452891318,4.819294036977411,2.7998882144382353,2.748181960365573,2.157642666195191,0.5297160747326274
2025-02-21,38.33258599499552,24.390964130485735,9.550890086165289,8.751857913037993,5.913548818109737,4.813773237386414,2.7975467936547593,2.742875526406789,2.1556686801829152,0.5502888195748469
2025-02-24,38.29944047833097,24.431610966113983,9.55443397746933,8.761993057533724,5.910553053409197,4.824222656918209,2.798641428487194,2.7546454881486073,2.1564411533242853,0.5080177402644986
2025-02-25,38.39820581202206,24.594544255724763,9.541230675157433,8.67752430998332,5.802951451838296,4.815289652146653,2.7584293981741985,2.7498575260168487,2.152805656048031,0.509161262888398
2025-02-26,38.54342484861885,24.71078303967525,9.534669812765758,8.672843779041731,5.551869106892848,4.843905708908603,2.7570121920878887,2.7428904499923457,2.1502667455395983,0.49233431647712916
2025-02-27,38.50244523952661,24.718000424300673,9.541162724034262,8.678820733908745,5.524234478923027,4.850217468880924,2.757562971371778,2.775581576786419,2.15429727002623,0.4976771122413355
2025-02-28,38.54674175595581,24.692561603857342,9.540468300935192,8.64452630137382,5.579726192321653,4.855297842388475,2.757512324992281,2.7362091073596115,2.153380470355962,0.49357610045986133
2025-03-03,38.478577235107245,24.78480622436452,9.534275763994051,8.675614613105095,5.577539284998655,4.850938111666707,2.7561262735603207,2.687178389096679,2.1528582456671046,0.5020858584396265
2025-03-04,38.49940452827219,24.85867206807838,9.53407187687978,8.70400362829261,5.539266249950029,4.8471033346310355,2.7567140140281223,2.593771610295019,2.1523841686483243,0.5146085209245116
2025-03-05,38.495656114306385,24.93582132720184,9.528072106914625,8.720790005974756,5.4704943548752505,4.835988738091113,2.755426204612942,2.5921858959514026,2.1508835388846546,0.5146817131870298
2025-03-06,38.44051320104009,25.004421695456074,9.521044062806764,8.72914960419001,5.504520757170847,4.834697398813252,2.7347650637740566,2.5747387815598235,2.1482101401703115,0.5079392950187697
2025-03-07,38.31196870415617,25.05852218047091,9.506167067633724,8.735408311402987,5.62712272343598,4.796881293581793,2.733603058442877,2.5681278653420048,2.143532576518194,0.5186662190153558
2025-03-10,38.13856922953818,25.185134948047466,9.507921374756535,8.768011881692523,5.641306387662243,4.7893263585043355,2.7341099390765184,2.587479110213156,2.1414943805147235,0.50664638999432
2025-03-11,38.061756444433044,25.282593466534216,9.503671991068451,8.746928680483961,5.625347495788749,4.79323646124461,2.7330101966062705,2.616333601824162,2.14062935314879,0.4964923088677515
2025-03-12,38.17800363846723,25.46435345755781,9.497595173357345,8.586906826145256,5.694195156070574,4.783225150826443,2.732342964776728,2.3865397387579046,2.139753486928415,0.5370844071122911
2025-03-13,37.93202456383401,25.633285415639428,9.489525905630007,8.563228521925396,5.76302570927775,4.740740720639965,2.730154451943909,2.394698311609848,2.1375054290145634,0.6158109704851212
2025-03-14,37.83348637453256,25.765611405992576,9.495522975436547,8.623077665030335,5.7534296475502895,4.73812111242992,2.7322688393784094,2.421495053795257,2.1389525755397267,0.49803435031437876
2025-03-17,37.756880372513834,25.893341366971796,9.49337201145146,8.672181729619123,5.687375364515926,4.73440715422706,2.7165125974687103,2.421907837093048,2.1381756136574213,0.48584595248162465
2025-03-18,37.693595106435886,25.989881816134012,9.494677778980524,8.683745979535944,5.657847761945679,5.010883016417424,2.718123718892437,2.138779737504717,2.1359871852086125,0.4764778989447643
2025-03-19,37.64577268630457,26.044482972976233,9.488020024487282,8.701620368166312,5.635988767964583,5.003971290415962,2.7166071191637173,2.137358983816702,2.1350145809140644,0.49116320579057304
2025-03-20,37.708603369990875,26.118235338383798,9.479457829522074,8.66779641743086,5.61721629491934,4.986119281014749,2.6980343415941124,2.105133916240629,2.1298740287437132,0.48952918215984703
2025-03-21,37.724093266123035,26.2496504364509,9.481583535499496,8.70126388636703,5.475324156936159,4.964591908740041,2.6984759418938333,2.0916623868177653,2.1306328847288754,0.482721596442867
2025-03-24,37.66287111612856,26.324754813736924,9.474839370625293,8.723555022986822,5.463322231814386,4.937664881262166,2.697021214871834,2.099773841202467,2.129373297788669,0.4868242095828838
2025-03-25,37.51185219132464,26.459135854505284,9.477031163430215,8.764760293166955,5.434132350312306,4.9319548309407,2.697740789226539,2.0981926713412564,2.128588002792095,0.4966118529600119
2025-03-26,37.46046874731635,26.75111496336879,9.47904050948659,8.759858616091774,5.158797628451909,4.928815094606081,2.699039703305994,2.1422116038152232,2.1262842478280897,0.49436888572919796
2025-03-27,37.30651306914757,26.951236214431486,9.479724149289503,8.771897750306326,5.028847203043722,4.90681946301731,2.6992029737597383,2.137201075783472,2.126093444809089,0.5924646564117808
2025-03-28,37.08302976411454,27.11883225429876,9.490374271223581,8.79201370662398,5.014848368036264,4.90971258580243,2.7037049462229663,2.12508414650366,2.129858965673566,0.6325409915002531
2025-03-31,37.04524427321707,27.140944429205906,9.4850701896689,8.81642192337254,4.992588420922195,4.907432748627052,2.7025975955698462,2.12258824971353,2.1274951848135992,0.6596169848893633
2025-04-01,37.073307105189365,27.19222822059478,9.485486874698564,8.82057194120492,5.025417083332279,4.907400892476623,2.704855371544909,2.1135882288914285,2.130885228862394,0.5462590532047388
2025-04-02,36.81594577461612,27.48005041107115,9.491513318105138,8.69713491772497,5.055022560409469,4.921921575630733,2.688534813764765,2.1313632623225067,2.132546716477166,0.585966649877986
2025-04-03,36.71293507381099,27.617501278507312,9.481068716050277,8.705754997841572,5.039100646310788,4.916076402978477,2.686396282529298,2.127855230529589,2.1298532131116246,0.5834581583300791
2025-04-07,36.61733900800851,27.756816951273706,9.481985345102812,8.58805838528667,5.045593607278564,4.915304436258778,2.6874676219675484,2.163386319504264,2.1302378263967414,0.6138104989224121
2025-04-08,36.65839668539447,27.911186557499885,9.472102965354365,8.606783715794956,4.944598322115552,4.9093157540375385,2.6848202220454556,2.0709811595073,2.1244164004010857,0.6173982178493906
2025-04-09,36.48421325453587,28.03476941912464,9.458691707298469,9.010699620897675,4.855985710412926,4.899666768628121,2.681137625930679,1.9949526880342887,2.016267699717982,0.5636155054193577
2025-04-10,36.31971855681775,28.29544344572493,9.444023202250488,9.056334327392218,4.8870302131455725,4.896990940128218,2.676951308055105,1.9494651756677268,1.9461619463497508,0.5278808844682401
2025-04-11,35.91657614914902,28.9400710171212,9.433266091034534,9.064099179224726,4.950313958006053,4.889584486848162,2.6743874407599706,1.9388611746938087,1.675883656022697,0.5169568471398251
2025-04-14,35.79572385501859,29.180229803493102,9.433195235964085,9.084540644460134,4.929843433527751,4.893825983540952,2.6736799817768784,1.921569674846537,1.5685521039900026,0.5188392833819604
2025-04-15,35.90706321742631,29.385728368068857,9.428392741727826,8.664847935211716,4.986553193845398,4.888631612962305,2.6726911424613036,1.9353546605159266,1.5669563023060666,0.5637808254742862
2025-04-16,36.18448621388882,29.366738785111362,9.422008451991982,8.41666041133308,4.907924836130868,4.881572172254862,2.6707051029462225,1.9953905014299045,1.5647417383923126,0.589771786520593
2025-04-17,36.2611789455523,29.251386481073023,9.376882927544873,8.365668359960763,4.969320430255846,4.855160269281138,2.659772692641507,2.031547859082668,1.5565969422729613,0.6724850923349214
2025-04-22,36.3725778091655,29.142880626469754,9.382340226108903,8.35810033680667,5.07883622288353,4.7911042105388555,2.660994486563423,2.033128490771535,1.5589847937693535,0.6210527969224814
2025-04-23,36.47018813917762,29.15503299036163,9.38830843790212,8.36535047571762,4.981634265149263,4.76485011555209,2.6630212667603135,2.044451763214555,1.5594754971959266,0.6076870489688602
2025-04-24,36.31522049024321,29.134344137862435,9.379111569890913,8.37281647532623,5.148523910200085,4.738728990015934,2.6604125481329457,2.0567289660940404,1.5571308605827914,0.636982051651409
2025-04-25,36.35887753106987,29.134194698414024,9.379319670935732,8.380453427770561,5.1325518369209755,4.728626502883378,2.6604428852939432,2.05675241934298,1.555360254943627,0.6134207724249051
2025-04-28,36.296976066670325,29.072933624260987,9.380480728068768,8.381063266613193,5.209006117853536,4.7198533295887195,2.660856680075175,2.0556907685303694,1.556098637177858,0.6670407811610624
2025-04-29,36.30065907262627,29.04340825035626,9.38191356053203,8.393801675030762,5.198924030584213,4.70021742126554,2.661286544727679,2.061622854746645,1.5569419624973304,0.7012246276332688
2025-04-30,36.43440986797436,28.917738761949018,9.36324036262383,8.379501048917604,5.26977150359412,4.6683293813781965,2.656707511711601,2.0798175944305646,1.5532794074936298,0.6772045599270734
2025-05-02,36.63820010036275,28.942686203600054,9.367266581093304,8.385321335383512,5.041356148817592,4.649057080441494,2.6577378255430624,2.082328737746312,1.5548577903391947,0.6811881966727192
