date,DBS VICKERS (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,GOLDMAN SACHS (ASIA) SECURITIES LTD,CITIBANK N.A.,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,HANG SENG BANK LTD,CHINA INTERNATIONAL CAPITAL CORPORATION
2024-07-03,30.04752604590717,14.539122880842765,18.32459796984548,17.65168267415231,2.820658410644388,5.465465248665865,3.8539617663804684,2.621544763869157,2.607665289330314,2.067774950362087
2024-07-04,30.052093800607217,14.593041669611212,18.300064252526,17.61284380305972,2.8434174742364546,5.466296095922287,3.8484319580824824,2.607659956761686,2.608061700514492,2.06808928867845
2024-07-05,30.058729417643416,14.597350446427896,18.309981187729484,17.550169853031193,2.8450916455648017,5.463070643613638,3.890187566771848,2.6082357380349817,2.6086375704943414,2.068545930688401
2024-07-08,30.04855951958929,14.573552484388932,18.309297803136737,17.594841363669435,2.826910615480802,5.461222299635551,3.9026615818280255,2.6073532825197003,2.607754979025372,2.0678460707261554
2024-07-09,30.139195569961093,14.590043369775795,18.359884087348103,17.652755184512124,2.831967265144833,5.477695089924172,3.648904113758716,2.615217892578544,2.615620800729143,2.068716626267481
2024-07-10,30.14087382627637,14.585529564802938,18.361229258920595,17.653092494527073,2.8351111246177263,5.478037393951035,3.6419274255963967,2.6196006439430417,2.6157664476863425,2.068831819678483
2024-07-11,30.18382923707837,14.510756076158202,18.3900259180908,17.623776722337844,2.8453749060855653,5.485844445199853,3.6457841696532265,2.623333980356788,2.619494319776915,2.071780225262434
2024-07-12,30.177997939050705,14.50614073634728,18.387887536215047,17.591119952457543,2.8710065333706902,5.484747286992479,3.6679046197612095,2.622827171159538,2.6189882523743857,2.0713799722711235
2024-07-15,30.191005617894607,14.479471892015091,18.383808351742985,17.574207337282836,2.917272696348682,5.487148736598011,3.6507377520354574,2.623957693256279,2.6201171197747897,2.072272803051264
2024-07-16,30.183811318789427,14.477066487771257,18.39098284630846,17.557370863794926,2.8839657936801664,5.485803848756935,3.7063946577373406,2.623332423044232,2.6194927647437307,2.071778995373528
2024-07-17,30.180176529424617,14.488697749850644,18.389496452266993,17.552508951122768,2.8850731247968255,5.485143238296701,3.7051806089970767,2.6230165165905728,2.6191773206686957,2.071529507985104
2024-07-18,30.1645145167701,14.500119512848164,18.383305191875074,17.54440970175846,2.9115225011549613,5.482334037349297,3.703866652163735,2.6216553012962955,2.61781809772642,2.0704544870574884
2024-07-19,30.07895461317108,14.501666053797111,18.317349161727844,17.465006769251215,2.898351111584292,5.466746503308614,3.9827320894220732,2.6142191274197337,2.6103928078562078,2.064581762461828
2024-07-22,29.53449911409941,16.024313432520216,18.013982995694754,17.15694132386848,2.8479841236248857,5.367793589750446,3.8972325312717033,2.566899464951186,2.5631424051326994,2.0272110190862183
2024-07-23,29.537611027259214,16.010901111522973,17.990097698221522,17.190662629419375,2.8788531994219655,5.368395709690557,3.865076149550313,2.567565386449704,2.563412471557397,2.0274246169069774
2024-07-24,29.580237786821602,16.008898706554866,18.042118407540713,17.128621716455168,2.86934474123788,5.37614302930085,3.825902596195506,2.571270729860445,2.5671118217514075,2.0303504642815673
2024-07-25,29.58356691693906,16.00986888172895,18.0214934713332,17.107973224579183,2.905789666591662,5.376748091363014,3.8250199211205946,2.5715601154593237,2.567400739282844,2.030578971602176
2024-07-26,29.542347371876414,16.081427862167235,18.022727563598202,17.049369806806272,2.9104029004869902,5.369256529886852,3.8649176431683143,2.5679770945762073,2.563823513765588,2.0277497136679243
2024-07-29,29.553370626613855,16.1151094774488,18.000291562251657,17.011218608634344,2.930243638506346,5.371236241930237,3.855635411487958,2.569607933531992,2.564780163531374,2.0285063360634354
2024-07-30,29.547917252164524,16.08604467760528,17.99714955686502,16.994985324137314,2.974761451737751,5.370232290173773,3.866149965094027,2.5703205648390837,2.564306894110141,2.028132023273089
2024-07-31,29.555242798190186,16.071414609038335,18.00161221764163,16.957690302272155,3.035209373462536,5.371576503484459,3.842718915962609,2.570957801008312,2.5649426393647525,2.0286348395750236
2024-08-01,29.559547137046444,16.101457905551495,18.002927935072158,16.915400317812374,3.0669950419475436,5.372358804128077,3.8157341565939187,2.571332227760149,2.565316190086094,2.0289302840017456
2024-08-02,29.591039224461934,16.130180338607694,18.022187487198238,16.77590262023543,3.0804442358659525,5.378082396316502,3.849743295527932,2.573279319168122,2.56804922118877,2.03109186142942
2024-08-05,29.58767504401839,16.12102049326247,18.049056012092166,16.740324375848395,3.1057236003131425,5.377470966637261,3.8462134346931602,2.5738978630110907,2.5677572618255846,2.0308609482983395
2024-08-06,29.601809744745246,16.144638028839267,18.031045835654204,16.627444396341435,3.190037887804415,5.38003990599014,3.848130121477994,2.576039005225848,2.56898393747283,2.03183113644862
2024-08-07,29.59034016216763,16.145711647282585,18.05040272714553,16.578374518284207,3.253416407055507,5.3779553438466525,3.8309143702961146,2.573852391969498,2.567988553282962,2.031043878669308
2024-08-08,29.605951256936685,16.16529651181117,18.060192767263388,16.508757664352906,3.2975844987733165,5.38079261337706,3.8047556358684496,2.575210289627733,2.569343357332237,2.0321154046570538
2024-08-09,29.612309032418167,16.18332367859809,18.035055980353228,16.45624351909979,3.311415446161188,5.381948119952456,3.8414940069802146,2.5757633071172568,2.5698951149183724,2.0325517944012357
2024-08-12,28.866982293453724,18.34667218284777,17.581431989751866,15.965215903871538,3.2662144421203116,5.2464872264055,3.7294576409230897,2.510932656324835,2.5052121635353553,1.9813935007660128
2024-08-13,28.874427391862096,18.355286021880804,17.586424175736752,15.937092704804995,3.2749817291330627,5.247840350653188,3.7246045665573027,2.5115802522714112,2.5058582841066634,1.9819045229937247
2024-08-14,28.883949012525008,18.367935315434835,17.592223855277098,15.911730681786029,3.2683275305409265,5.249570876576362,3.7246115676693026,2.5124084700608775,2.5066846150219906,1.9825580751075706
2024-08-15,28.887109486138527,18.363710718449212,17.59373465949756,15.885006932852965,3.3010174568950936,5.250171427457367,3.7168320398093306,2.5126833770922037,2.506958895750701,1.982775006057038
2024-08-16,28.886515310648992,18.3602932043669,17.592861193594185,15.882630462777023,3.294181571437528,5.250024763098403,3.7118831406994,2.5319688003678444,2.506907330413925,1.982734222595805
2024-08-19,28.889295761858786,18.370396716863073,17.593827978379835,15.861880743479755,3.2729163626830746,5.250530100538624,3.7388661226543642,2.532212513243504,2.507148631015425,1.9829250692835632
2024-08-20,28.876190939599685,18.35711071682754,17.58627229393439,15.774619776319721,3.2829138314376913,5.248148344184964,3.855643348189735,2.5310638457515076,2.5060113330536664,1.9820255707011027
2024-08-21,28.89642422629548,18.334968947744436,17.611787266777082,15.701295518288871,3.2734918333998784,5.251825674421907,3.906187562942425,2.5328373393727253,2.507767272605065,1.9834143581521302
2024-08-22,28.906558962558783,18.337207831973775,17.618002459287496,15.690044822036498,3.2819931321987452,5.253667627865498,3.8860426856891213,2.5337256720685413,2.5086468125688532,1.9841099937526911
2024-08-23,28.902062308336102,18.28884997530323,17.61526225899886,15.722313545561336,3.300443154532115,5.252850376432909,3.892828929884149,2.5333315300934562,2.508256571817695,1.983801349040146
2024-08-26,28.901024166378765,18.299597228368388,17.64295327380037,15.696675333808049,3.331163434117437,5.252661697704269,3.850787761969629,2.5332405345885274,2.508166476987811,1.9837300922767536
2024-08-27,28.915826664588618,18.308350482836097,17.648427986376948,15.609208746328656,3.353039296566692,5.255352000820506,3.881059590798177,2.5345380072407937,2.5094511072338492,1.984746117209666
2024-08-28,28.927007727043907,18.315603041322944,17.64557006868911,15.657148612275376,3.3521283168745386,5.257396668459017,3.8121433518921277,2.5370671898199437,2.5104214522938038,1.9855135713292327
2024-08-29,28.921348923455113,18.31085822046147,17.63921492930165,15.653078963395817,3.3730013537730397,5.256355652368142,3.8145155645759576,2.5365708797606996,2.509930354768001,1.9851251581401101
2024-08-30,28.917731111034517,18.290603462791893,17.62821988173318,15.611514424042348,3.474828390667015,5.2556981274091035,3.7894576095695847,2.53745377269265,2.5096163840318386,1.9848768360278686
2024-09-02,28.872392182039867,18.394359445223003,17.59976955470312,15.63056364102326,3.450245973635102,5.24745793306948,3.784289379909677,2.533475402605952,2.5056816590493516,1.9817648287411886
2024-09-03,28.88085196788358,18.392495244117555,17.59510506968365,15.587583535422253,3.441203592693419,5.248995470037589,3.8311727234171333,2.5338310599444562,2.5064158389570785,1.9823454978432857
2024-09-04,28.873493507208803,18.38691997267759,17.588457289060127,15.646120035608972,3.432827404276259,5.247670619925722,3.803708038541716,2.533185473164957,2.5057772372147853,1.9818404223210704
2024-09-05,28.89483455048982,18.41439819641405,17.602269702645387,15.529326438111598,3.4963714817970883,5.251549290367744,3.785257975228879,2.535057807068998,2.507629313080099,1.9833052447963369
2024-09-09,28.886035619892215,18.45085983314739,17.597644333109372,15.505376749958907,3.49994761026763,5.249937580953911,3.786345432666543,2.534285842181422,2.506865700599406,1.982701297223205
2024-09-10,28.902883615001546,18.545166372862905,17.606775422227443,15.416944832003033,3.484653115783155,5.253012183638541,3.7626149040719348,2.5357639832471106,2.5083278486635856,1.9838577225007488
2024-09-11,28.910157866411403,18.518520757724552,17.617367298606144,15.419431543448109,3.4558040249044257,5.254321716257368,3.794446215100199,2.536634417212516,2.5089591423307698,1.984357018004515
2024-09-12,28.908464683447537,18.54901831939273,17.6150243006547,15.353506425917946,3.5348665998980553,5.254013986079701,3.75517979460952,2.5368728899837842,2.5088121999689728,1.9842408000470542
2024-09-13,28.92286040919784,18.60414189217606,17.625732306155438,15.321538607035187,3.4937219361546332,5.256642905911826,3.7419353179871773,2.5381361921614505,2.5100615285924484,1.985228904627938
2024-09-16,28.917038455272444,18.63287637517559,17.622803820265926,15.369480969669755,3.4290226521430296,5.255584783292988,3.7411820945955445,2.5376252844656664,2.5095562721149554,1.9848292930041016
2024-09-17,28.95688326344588,18.684525472827644,17.64696998910739,15.38383534603869,3.3597773526329062,5.26282645736184,3.6634818561722655,2.5411218801779833,2.5130141915148805,1.9875641907205157
2024-09-19,29.196694032169816,18.75408817188401,17.87809656753252,15.511238884143674,3.387601852332888,5.306398678451572,2.86586465495837,2.5621665618850082,2.533826095185539,2.0040245014566005
2024-09-20,29.19689946471433,18.756096437335543,17.8786914378222,15.511348023667109,3.38762568803386,5.306448680193593,2.862823152865575,2.5621845896930777,2.5338439235856147,2.004038602089095
2024-09-23,28.999930566586148,18.587786724624795,17.644123258460912,15.35549338703186,3.365315562495984,5.270637595618347,3.7245444510415435,2.544899512007251,2.516750038453715,1.990518903679444
2024-09-24,29.003290754448773,18.613976583478912,17.56629320960539,15.231772254604472,3.3423683337950596,5.271248298200425,3.918064985258259,2.5451943865219406,2.517041651321996,1.9907495427647728
2024-09-25,28.9846937138941,18.685931947310642,17.57280304119625,15.129143636058878,3.369678685976496,5.267880923102453,3.941404877947167,2.543562396427216,2.515427712887777,1.9894730651990222
2024-09-26,29.034631246615472,18.73659025776628,17.61283610598875,14.824598793651278,3.3743569796487503,5.276956919508226,4.080005860513683,2.5473615951453534,2.5197615262777173,1.992900714884485
2024-09-27,29.0839351833987,18.838301661970227,17.643679126773986,14.570575784357203,3.3554778541617516,5.285917761757516,4.150100109000613,2.5516872900021017,2.5240403532393954,1.9962848753385072
2024-09-30,29.110397248768155,19.030421792630765,17.71433476512153,14.054981946352893,3.391074092015199,5.314618195868986,4.308881848866097,2.5508520565932296,2.5263368554287102,1.998101198354432
2024-10-02,29.15855935496583,19.201791723278788,17.79829712312244,13.98344181456398,3.00524612259253,5.352911448496276,4.412756489359014,2.5550723496587726,2.5305165889748538,2.001406984987519
2024-10-03,29.353977368351032,19.444204401823253,18.005141261388147,13.689122982056453,3.0653158761254904,5.334984383611713,3.9737046023585227,2.571253010621856,2.5474758810522093,2.014820232611323
2024-10-04,29.263995507886982,19.445623650145393,18.022352319723552,13.64716026134608,3.055919438226033,5.318630490087845,4.13479315148192,2.563214357648023,2.539666833018005,2.0086439904361666
2024-10-07,29.23032817087409,19.546134446202636,18.03558691528881,13.631459618429298,3.052403695832508,5.312511567430527,4.0839272010536645,2.5602654574682115,2.5367450235492797,2.0106379038709825
2024-10-08,29.219113848483985,19.729743611467505,17.871182599770847,13.625317757971676,3.051028389145997,5.310117934933348,4.050519797235968,2.558525137794274,2.5356020546826046,2.0488488685137973
2024-10-09,29.197900957658334,19.876308165336866,17.748760777328286,13.615425863933977,3.048813361939473,5.306380088552103,4.057929777609366,2.5524656522085483,2.5337612237168816,2.0622541317161613
2024-10-10,29.149295825574,19.77950305336776,17.650000744040028,13.383946232449206,3.542535415545424,5.297429598881872,4.01704084208147,2.60359084867235,2.5295433246587433,2.047114114729148
2024-10-14,28.997978895977283,19.620005486136435,17.908901436156906,13.33320843649691,3.505516859682608,5.269704355473372,4.219570015735041,2.5955543551422244,2.516304412639353,2.0332557465598677
2024-10-15,29.00527281482127,19.623822271171406,17.91243556795506,13.295481139488144,3.50814591184014,5.271029854606898,4.21748622785227,2.6156216932225766,2.5169373436528693,2.033767175389362
2024-10-16,28.947885890392367,19.606446115612023,17.884444713408293,13.18589772070567,3.7913034410129227,5.2606011234634265,4.159337703643822,2.622382340380884,2.5119575837983548,2.029743367582238
2024-10-17,28.96032625426992,19.58215129981389,17.89602682174107,13.134845643982937,3.8414712637985655,5.262861868598264,4.148951784461443,2.62971231441369,2.5130370984304684,2.030615650489749
2024-10-18,28.917993749571057,19.723315775157786,17.859686176215785,13.144834826502919,3.804808916737395,5.255168926093894,4.120085659239443,2.628191081765221,2.5182674729700727,2.0276474157464244
2024-10-21,28.909295526882072,19.697194961809647,17.87049096746289,13.032945409955204,3.9295570768397923,5.253588227585441,4.121047586545864,2.6455897676161815,2.5175100050952257,2.0227804702076835
2024-10-22,28.939929535375423,19.748285629126755,17.894192803359093,13.006154830960877,3.883783311471837,5.259155242050902,4.071904500978548,2.651492509619352,2.520177708388323,2.024923928668887
2024-10-23,28.967730625991912,19.78176594664187,17.899865556417545,12.938842627647002,3.8582751292192694,5.264226363959004,4.0729892409632145,2.6668366284907212,2.5225987125153337,2.0268691681541315
2024-10-24,28.985643902067785,19.810198892305397,17.92362307843909,12.94928841148504,3.8603506161169134,5.267462758865457,3.9759913015248913,2.6751598254693647,2.5241586554652793,2.028122558260785
