date,UOB KAY HIAN (HONG KONG) LTD,CITIBANK N.A.,SPDB INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,GRAND CAPITAL SECURITIES LTD,SINOPAC SECURITIES (ASIA) LTD,CHINA INDUSTRIAL SECURITIES
2025-03-07,54.44981304671903,19.43054903943993,19.27923975717399,2.2432362719830046,0.3269905294606281,2.004594115389068,1.1921952844309858,1.0733819554033661
2025-03-10,53.7757818031567,19.18930357289709,19.03987291373739,2.215384738817271,1.5625031340322808,1.979705511283519,1.1773932473388304,1.0600550787369198
2025-03-11,53.79159989490342,19.188148956354834,19.038727288407888,2.2092344596451188,1.56341194851872,1.9795863928004829,1.17732240382359,1.0519686555459506
2025-03-12,53.79561121484831,19.188148956354834,19.038727288407888,2.211240119617561,1.56341194851872,1.9795863928004829,1.17732240382359,1.045951675628624
2025-03-17,54.149833740150086,19.31521535041762,19.164804192938146,2.2299211199473463,1.573765063828842,1.3284636459260786,1.1851187844355746,1.052878102356307
2025-03-18,54.14920334972665,19.314630423722654,19.164223821175636,2.231872471352085,1.5737174051731795,1.328423415784416,1.1850828952362493,1.052846217829138
2025-03-20,54.14966618146727,19.314435456030235,19.164030371732725,2.2318499421596556,1.5737015195960664,1.3284100062786552,1.1850709326528428,1.052835590082551
2025-03-21,54.15168504165918,19.314435456030235,19.164030371732725,2.2298310819677427,1.5737015195960664,1.3284100062786552,1.1850709326528428,1.052835590082551
2025-03-24,54.15370390185109,19.314435456030235,19.164030371732725,2.22781222177583,1.5737015195960664,1.3284100062786552,1.1850709326528428,1.052835590082551
2025-03-25,54.15471333194704,19.314435456030235,19.164030371732725,2.2268027916798734,1.5737015195960664,1.3284100062786552,1.1850709326528428,1.052835590082551
2025-03-26,54.155722762043,19.314435456030235,19.164030371732725,2.225793361583917,1.5737015195960664,1.3284100062786552,1.1850709326528428,1.052835590082551
2025-03-28,53.96986595152525,19.392737909184337,19.24172306918912,2.2348169274459844,1.5800814466613557,1.3337954995550636,1.1898753164723745,1.0571038799665133
2025-03-31,53.970879473941324,19.392737909184337,19.24172306918912,2.233803405029909,1.5800814466613557,1.3337954995550636,1.1898753164723745,1.0571038799665133
2025-04-01,53.99216344467891,19.392737909184337,19.24172306918912,2.2125194342923282,1.5800814466613557,1.3337954995550636,1.1898753164723745,1.0571038799665133
2025-04-02,53.97553175741033,19.400603087630213,19.249527000034476,2.2113889063510763,1.580722285649394,1.334336451516743,1.1903578982375809,1.0575326131701848
2025-04-03,54.21171884615307,19.302744593234053,19.1524305478493,2.1961991731718684,1.5727489715089311,1.3276059310492325,1.1843536193402726,1.0521983176932748
2025-04-07,54.20911701262564,19.304692087437118,19.154362876554494,2.19440291053495,1.572907649436316,1.3277398759834458,1.1844731112496696,1.0523044761783693
2025-04-10,54.21012593350404,19.304692087437118,19.154362876554494,2.1933939896565433,1.572907649436316,1.3277398759834458,1.1844731112496696,1.0523044761783693
2025-04-14,54.22021514228811,19.29460287865305,19.154362876554494,2.1933939896565433,1.572907649436316,1.3277398759834458,1.1844731112496696,1.0523044761783693
2025-04-15,54.23635787634262,19.284513669868982,19.154362876554494,2.187340464386102,1.572907649436316,1.3277398759834458,1.1844731112496696,1.0523044761783693
2025-04-16,54.24644708512669,19.274424461084912,19.154362876554494,2.187340464386102,1.572907649436316,1.3277398759834458,1.1844731112496696,1.0523044761783693
2025-04-17,54.25754521478917,19.264335252300842,19.154362876554494,2.1863315435076953,1.572907649436316,1.3277398759834458,1.1844731112496696,1.0523044761783693
2025-04-22,54.26763442357323,19.254246043516776,19.154362876554494,2.1863315435076953,1.572907649436316,1.3277398759834458,1.1844731112496696,1.0523044761783693
2025-04-23,54.27726232611073,19.242333132892362,19.154556130870464,2.1883714642011083,1.5729235189901003,1.3277532719634202,1.1844850617667593,1.0523150932050511
2025-04-24,54.280000565029894,19.23523203558074,19.155522460947353,2.1915088114394337,1.5730028715626505,1.3278202559181838,1.184544817969565,1.0523681815521775
2025-04-25,54.283200377778094,19.214818910699474,19.156295595212388,2.2077416256162605,1.5730663593856262,1.327873847948354,1.1845926272730758,1.0524106560867275
2025-04-29,54.58782353507168,19.08636421950672,19.028232143429875,2.1939847333140894,1.5625501138586868,1.3189967606401745,1.1766734019692742,1.0453750922095
2025-04-30,54.59283492094038,19.082355110811765,19.028232143429875,2.1929824561403506,1.5625501138586868,1.3189967606401745,1.1766734019692742,1.0453750922095
2025-05-02,54.59884858398281,19.076341447769334,19.028232143429875,2.1929824561403506,1.5625501138586868,1.3189967606401745,1.1766734019692742,1.0453750922095
