date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,"INDUSTRIAL BANK CO., LTD.",CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,DEUTSCHE BANK AG,UBS SECURITIES HONG KONG LTD
2024-08-29,60.824564275510305,15.370169158217875,9.006971576434488,0.0,5.880932931842729,2.759309283349834,1.744089151630756,1.6348207385887603,0.9902656877795476,1.7888771966457064
2024-08-30,60.81722146961349,15.372537832753045,9.004103937426091,0.0,5.886694169843205,2.75700499889694,1.7379328855595975,1.6362068837591888,0.9880597253406809,1.8002380968077623
2024-09-02,61.80939514635331,14.881514713982359,8.652202857155276,0.0,6.136414136425898,2.6639370075399342,1.6661818355915337,1.528955975695267,0.9543537573947171,1.7070445698617047
2024-09-03,62.43091689791671,14.888585952493033,8.694530974401363,0.0,6.1438047581206074,2.985845219988312,1.65761243129133,1.5131295388809647,0.9542848620552596,0.7312893648524229
2024-09-04,62.20736352342914,14.811350488600873,8.639001666458835,0.0,6.562818308605446,2.978021926498665,1.6512037386709995,1.5088991639254619,0.9463171408900071,0.6950240429205768
2024-09-05,62.25507767105013,14.83440201813332,8.686000050903434,0.0,6.418392862554232,2.9997689547666506,1.6515424361638158,1.5081233068780189,0.9512996547914001,0.6953930447589954
2024-09-09,62.46951670890667,14.757060457225728,8.686878935967544,0.0,6.249130149453679,2.974720791241175,1.6547670603031746,1.5080489278356835,0.9736856870378365,0.7261912820285081
2024-09-10,62.50589338427848,14.756850875462794,8.672625673731025,0.0,6.246543809196519,2.973120189081926,1.6542276994195846,1.5091304876804452,0.9731263572811214,0.7084815238681119
2024-09-11,62.591875971203635,14.741152873865321,8.615849241046911,0.0,6.243964016638428,2.97179659406239,1.650637015166217,1.5100764511973093,0.9907201157465376,0.6839277210732442
2024-09-12,62.785281193043275,14.735133035581697,8.595926612836797,0.0,6.058195107733819,2.979425887933275,1.6525121170733883,1.5107027605121452,0.9866354345006557,0.6961878507849512
2024-09-13,62.58656515145613,14.873059729147734,8.65893876410858,0.0,5.831959609272577,3.193812895341761,1.674596554121372,1.5152418900178604,0.9839700325809615,0.6818553739530303
2024-09-16,62.761324081149496,14.938413545240653,8.79785086525165,0.0,5.723912850133683,2.9248557574785194,1.6790025572701288,1.5141126576623267,0.9840529532132763,0.6764747326002624
2024-09-17,62.64362357001767,14.632335193981701,9.027410077567891,0.0,5.967545459618381,2.8960403128094283,1.6689203273970912,1.5042930317161889,0.9829974049945197,0.6768346218971304
2024-09-19,62.57730026130434,14.659690729494274,9.044287058151621,0.0,5.992217222202257,2.9019530360056196,1.6718887005587042,1.5018385898472186,0.9457170093628431,0.7051073930731324
2024-09-20,62.57322584047953,14.667782372431116,9.04927919221797,0.0,5.999826586840519,2.904031902799389,1.6725946667601008,1.4972677733801718,0.946239012486938,0.6897526526042689
2024-09-23,62.58769325680096,14.540880849211524,9.13412317659614,0.0,6.15319943602659,2.7910344811562577,1.6292260787001105,1.496376606059383,0.946593624367198,0.7208724910818346
2024-09-24,62.60073785198453,14.360540612784586,9.196351866803349,0.0,6.360650837873624,2.728762464604637,1.6201460342822243,1.4779280937023387,0.9438345037584974,0.711047734206206
2024-09-25,62.40094960735952,14.187607042724284,9.519870311091925,0.0,6.370196407227256,2.7352548399086394,1.6116680231409743,1.4706228691867689,0.9449940827256968,0.7588368166349262
2024-09-26,62.30927810757755,14.050535367151786,9.703237645345139,0.0,6.437206490103999,2.7313785479953396,1.6124243904167759,1.4418061108326214,0.9514637331105221,0.7626696074662713
2024-09-27,62.59787402323489,13.992977697694991,9.737365527267961,0.0,6.085050634614067,2.736226698586362,1.6079508451274926,1.4408311714083313,0.9519022515663146,0.8498211504995914
2024-09-30,62.18393882103776,14.343631279162189,9.734308550845967,0.0,6.067163277685548,2.7060791158507014,1.599348974679699,1.377811358192066,0.9531795195054066,1.0345391030406654
2024-10-02,62.18576104146576,13.79071471166016,10.130386744789972,0.0,6.3071911826088565,2.7096955094308655,1.5998711504820813,1.3679386327605354,0.9718195259760398,0.9366215008257354
2024-10-03,61.98178273611485,13.521642919926064,10.538931293849137,0.0,6.446100053911084,2.6857469650667003,1.5894733362785196,1.35172502483417,0.9691831241268486,0.9154145458926243
2024-10-04,61.39754534428192,13.50258928128993,10.524080658488245,0.0,7.165104135932575,2.651614724695594,1.5861382540304387,1.3505719708972397,0.9678174272859613,0.854538203098094
2024-10-07,61.292921434579895,13.49269024248558,10.516365228458625,0.0,7.404049818569505,2.5057910007802464,1.5894513570897166,1.3342036437556206,0.9787177747885139,0.8858094994922955
2024-10-08,61.28144459265671,13.509662778143655,10.529593827101712,0.0,7.473013190805455,2.3953565532488086,1.5879909328149433,1.3524027983241953,0.9916051486070215,0.8789301782975002
2024-10-09,61.3961456191045,13.496827376983983,10.519589760898231,0.0,7.326428835320513,2.3915994752988823,1.5829078225610982,1.3386344145382059,1.0121522212010625,0.9357144740935236
2024-10-10,61.517857655307395,13.665599968970064,10.830253398586459,0.0,6.8831006307208416,2.3344355278193083,1.6166554907571313,1.4040985061672069,1.0265306253060824,0.7214681963655157
2024-10-14,61.19713050420237,13.704789544190726,11.057489124421984,0.0,6.894720531031129,2.3245473716744893,1.611757773426322,1.4128972764042698,1.0411792606431216,0.7554886140055845
2024-10-15,61.23914655888226,13.50171117916693,11.164981290830609,0.0,6.9758352073000225,2.352971443277757,1.6155426154514534,1.4073959040937132,1.0330166390304754,0.7093991619667785
2024-10-16,61.441711185848746,13.516021942477815,11.301308769059764,0.0,6.6020095601925055,2.3550540090294634,1.6171321803621856,1.4201161343204238,1.0337609041728737,0.7128853145362184
2024-10-17,61.516049294686425,13.495568582616862,11.24258537989062,0.0,6.642133451938712,2.3640066977190552,1.6274080081121565,1.450232795907635,1.0365895152190479,0.6254262739094831
2024-10-18,61.40707745579179,13.461417463208702,11.348451611439877,0.0,6.656041432743341,2.36853858676883,1.6416365798388561,1.4554171973775143,1.038411269429193,0.6230084034018949
2024-10-21,61.45826208288143,13.538237096781932,11.249075883071974,0.0,6.666301244788471,2.324684754513143,1.6429188956438574,1.4635314525199925,1.038908677382077,0.6180799124171241
