date,THE HONGKONG AND SHANGHAI BANKING,GOLDMAN SACHS (ASIA) SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,BNP PARIBAS,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,MERRILL LYNCH FAR EAST LTD
2024-10-25,93.99103159734258,3.985804985720394,0.0,0.0,1.1154510829473505,0.08755525795923239,0.16741016835865405,0.4257759571029068,0.17470186632622364,0.052269084242653134
2024-10-28,93.92432531008858,3.9848043662206214,0.0,0.0,1.186827589993707,0.08759551560454495,0.15817816709696392,0.4282719657034601,0.1746367906360243,0.05536029465610848
2024-10-29,93.94448679353997,3.986785770175416,0.0,0.0,1.1597849179100452,0.08728401518288476,0.13486094891837375,0.4507650169609054,0.17477389798367407,0.06125863932874167
2024-10-30,93.81166233725659,3.9802419692064155,0.0,0.0,1.2600084642859464,0.11179353851546138,0.13753177285321655,0.44327172036920365,0.1746928615749734,0.08079733593818261
2024-10-31,71.45290103508421,3.03924156036717,0.0,0.0,0.9843745935942503,0.07954990051053298,0.1119615314260353,0.33606430456270303,0.13315944696374543,0.0878953556061807
2024-11-01,93.69781905508819,3.9872037675071836,0.0,0.0,1.3206530320570435,0.10409108559291877,0.1425247195995837,0.4760530625254093,0.17469241960715354,0.0969628580225101
2024-11-04,93.73625773711461,3.9795358789503426,0.0,0.0,1.3836174125481078,0.08010974023517774,0.1229669580361992,0.4404309757492858,0.17468335152877387,0.08239794583749602
2024-11-05,93.79559674126793,3.9816190434720586,0.0,0.0,1.3325067859179485,0.08004337121642094,0.12359029219211791,0.4394765650912508,0.17472031762717488,0.0724468832151009
2024-11-06,93.79059785259068,3.9832710874305497,0.0,0.0,1.3561044350287397,0.08031623179443462,0.12265171670949296,0.4384820779424526,0.17479281216821713,0.05378378633544201
2024-11-07,93.77619348588652,3.982739469690096,0.0,0.0,1.3485998069141782,0.08106082762836846,0.12759432916838342,0.4558806588139551,0.17476948386396346,0.05316193803452233
2024-11-08,93.78770098546343,3.9836092559738168,0.0,0.0,1.3459117432695895,0.08098995690001189,0.11905661422172092,0.45451005403152317,0.17480765158772107,0.053413738552186805
2024-11-11,93.73904505725955,3.982471915560563,0.0,0.0,1.3703741638806777,0.0895455946413012,0.11220956595612948,0.45414881364434373,0.1747577431268452,0.07744714593059161
2024-11-12,93.76623727157602,3.9827131883672315,0.0,0.0,1.3584788020318999,0.08913950588434515,0.11560744575742604,0.43583281536165985,0.17476833059414323,0.07722264042727563
2024-11-13,93.62179597055938,4.019073894183339,0.0,0.0,1.4560373892290142,0.10020765967227575,0.09351147226480859,0.47486326431072584,0.1748574014725031,0.05965294830795672
2024-11-14,93.5757946962586,4.035426095873572,0.0,0.0,1.5064868041188029,0.10019015414496435,0.09723709036747391,0.4403217415186724,0.1747904925527156,0.06975292516520706
2024-11-15,93.61435182600427,3.9894661723768245,0.0,0.0,1.5271046545443405,0.11234023003460598,0.08792741223270505,0.421470114710293,0.17482166184401488,0.07251792825295654
2024-11-18,93.54207514040233,3.9794042581269493,0.0,0.0,1.5852550339061295,0.11106403863401705,0.09500511512715357,0.4385098112165121,0.17429895916756505,0.07438764341933168
2024-11-19,93.57547603061465,3.9832931640266995,0.0,0.0,1.552995990272147,0.11800026223654375,0.10698044004732601,0.41730114743718005,0.17430863904127283,0.07164432632417
2024-11-20,93.59565999898044,3.9849297261197854,0.0,0.0,1.5427063396808405,0.11993968635632833,0.10396330745253987,0.4123629071828127,0.17431091301128626,0.06612712121596322
2024-11-21,93.60052365540615,3.9854887540723216,0.0,0.0,1.550023561923753,0.11965345717087823,0.10117013502836747,0.41235622563988944,0.17430264242042223,0.056481568338218165
2024-11-22,93.59895677759656,3.999116463094194,0.0,0.0,1.5256207137031863,0.11969188738233846,0.09842232821405876,0.4120548350916506,0.17435862481796158,0.07177837010005486
2024-11-25,93.65033151715348,3.9873940442138998,0.0,0.0,1.4931029185430935,0.11966495460771324,0.0973974202200492,0.40556626531407686,0.17431939106829908,0.0722234888793973
2024-11-26,93.6006559126899,3.987171782620453,0.0,0.0,1.5187186138451638,0.12362754283316313,0.1197372538960058,0.4190510348265986,0.1743096743196663,0.05672818496904522
2024-11-27,93.55607476760764,3.9428192833154103,0.0,0.0,1.4552074204120014,0.13672744720398916,0.1913333095260457,0.43960723909513344,0.17427960997795133,0.1039509228618302
2024-11-28,93.61758358540612,3.943756132207947,0.0,0.0,1.431732738100688,0.13776616988681575,0.18580800498605365,0.40442436290718425,0.17415463042373933,0.10477437608144662
2024-11-29,93.60581242175394,3.9289001056458854,0.0,0.0,1.4750555565569479,0.13829670967482943,0.2022864056614885,0.4039990270246558,0.17420176448261632,0.07144800919963927
2024-12-02,93.63932831153204,3.935967192193431,0.0,0.0,1.490911086405975,0.12751039269649794,0.1482665977901762,0.4114432739736465,0.17423419753407027,0.07233894787416593
2024-12-03,93.63918800794262,3.9342852516114553,0.0,0.0,1.4933530317049617,0.12978504151233516,0.15207485214234887,0.4056584885320467,0.174206401882095,0.0714489246721331
2024-12-04,93.60017852911193,3.923654289931518,0.0,0.0,1.530363135203101,0.14246847044854294,0.1493613332047175,0.40774919550784383,0.17419062270827396,0.07203442388407036
2024-12-05,93.63795127695897,3.923788961807196,0.0,0.0,1.5003647966998415,0.1417098547192358,0.151794834470256,0.403136654474846,0.17421540295874716,0.06703821791090452
2024-12-06,93.63303258823848,3.9311077304688533,0.0,0.0,1.4972529620092,0.1414705648148626,0.16031082573356437,0.40305155771528606,0.17422126511310407,0.05955250590664145
2024-12-09,93.61739791252339,3.9322866767451954,0.0,0.0,1.5198063898234864,0.13406921219066492,0.155067031121921,0.4021153305983096,0.17408418904503542,0.06517325795199631
2024-12-10,93.66741220170778,3.936334090963487,0.0,0.0,1.4668089801276893,0.13393472629125014,0.1545191784539671,0.40078829112195113,0.17408473344205388,0.06611779789182833
2024-12-11,93.59542015121967,3.9413583850262044,0.0,0.0,1.528158557598506,0.13349165695586496,0.16328856205310585,0.401000393064187,0.174176861158593,0.06310543292386417
2024-12-12,93.54450259345538,3.9355341889689393,0.0,0.0,1.493777111888481,0.21048148979372897,0.17522032354072,0.402589150511094,0.17419940526533853,0.06369573657633122
2024-12-13,93.52421642785129,3.9362091657459324,0.0,0.0,1.4846579471181067,0.21217597005693759,0.17066092930682217,0.41659615198960676,0.17418814713283565,0.08129526079848011
2024-12-16,93.50749419801605,3.9447916259178357,0.0,0.0,1.5124416582311422,0.2122972982991823,0.15145498329152515,0.4178288810265599,0.17422806814925668,0.07946328706844968
2024-12-17,93.62891003288317,3.9365485984195687,0.0,0.0,1.479266783558445,0.15003247231896974,0.15248627261678008,0.4169617417379896,0.17419007213218624,0.0616040263328829
2024-12-18,93.62295321408749,3.9489486701558314,0.0,0.0,1.4887883878671782,0.14385166717721223,0.14843526970748586,0.41642901453929704,0.17418696806235345,0.05640680840315273
2024-12-19,93.4307969541683,3.9702597399334967,0.0,0.0,1.503959336998838,0.22144446958602973,0.15181831030983978,0.4176046644973023,0.17402999672024702,0.1300865277859503
2024-12-20,93.42893072684262,3.9392298254831495,0.0,0.0,1.4790258079745666,0.22144523825778162,0.15143499584811412,0.4194319544814294,0.17403060080822766,0.18647085030411142
2024-12-23,93.34600201587195,3.986793817182087,0.0,0.0,1.4930374325222329,0.22147623308531858,0.17977463414101247,0.4201754467244567,0.17405495919362643,0.1786854612793183
2024-12-27,93.32576097026804,4.037940269029827,0.0,0.0,1.3138035737003892,0.22079226552879672,0.34503889946257366,0.41464039492809773,0.17407196453885693,0.16795166254342855
2024-12-30,93.25163742213138,4.056561126157796,0.0,0.0,1.3995045001183049,0.22064934830867047,0.30040194102620893,0.42622497553132,0.17407382212469116,0.17094686460162686
2025-01-02,93.27384321822939,4.058208462344377,0.0,0.0,1.3968881486410685,0.22448049407650375,0.27944375050203457,0.4224232308735044,0.1740754929742885,0.17063720235883348
2025-01-03,93.26843820520419,4.056105617259541,0.0,0.0,1.3663339869606745,0.22545495643133268,0.2827773661633083,0.4545050541666296,0.17407075055460036,0.17231406325972745
2025-01-06,93.28011841243386,4.056021799608829,0.0,0.0,1.3466704912832443,0.23496005685726856,0.28035356255305116,0.4561707669675415,0.17408630369470504,0.17161860660149875
2025-01-07,93.24443959279128,4.0591363887602006,0.0,0.0,1.3763806290697242,0.23494241687670384,0.28259980924892014,0.45621517414969676,0.17407323390295049,0.1722127552005196
2025-01-08,93.22243297346553,4.060236507293428,0.0,0.0,1.4247920251005128,0.23510562838357443,0.28305032794020435,0.43255373944747827,0.1741557009376357,0.16767309743163036
2025-01-09,93.17340867888394,4.060930831605269,0.0,0.0,1.3787916552131354,0.2370204672874688,0.3724568489072293,0.43492757492685663,0.17414385026338278,0.16832009291270705
2025-01-10,93.15206393984708,4.055697175788644,0.0,0.0,1.3898372271951995,0.236110982724966,0.35241328634587776,0.4349260692476809,0.1741276828864426,0.20482363596410627
2025-01-13,93.21045698325018,4.050683555534234,0.0,0.0,1.3410328016018151,0.23392132458249187,0.35298238077366745,0.435528309981641,0.17413191597756128,0.20126272829841316
2025-01-14,93.28215590834077,4.0535035941486015,0.0,0.0,1.4380458579405189,0.13903212575130974,0.30538981577812385,0.4345192739168031,0.17425649365971843,0.17309693046415142
2025-01-15,93.13297547502587,4.047875452680554,0.0,0.0,1.577545857898607,0.1250177509699049,0.2848468429160644,0.4954022982956842,0.1741602635608365,0.16217605865248003
2025-01-16,93.18633047335918,4.038228836268667,0.0,0.0,1.5368412673755818,0.13064220828253117,0.2741254467366443,0.4955109833574884,0.17419847214217343,0.1641223124777344
2025-01-17,93.0532656798097,4.019837669710219,0.0,0.0,1.5448516375705097,0.24252966738823817,0.3027636471998505,0.4962871024016275,0.17403366608676452,0.16643092983309965
2025-01-20,92.91333577291248,4.016420461874628,0.0,0.0,1.58737782883291,0.3375510342657114,0.31548244830895494,0.48908245342821277,0.1738564032842754,0.16689359709283405
2025-01-21,92.97345732918257,4.014481156229277,0.0,0.0,1.4937187707300699,0.3375688951583711,0.34967450344386036,0.4920258708285501,0.17386560257635875,0.1652078718509468
2025-01-22,92.92710274621679,4.016284943230374,0.0,0.0,1.4891461452591424,0.3389407074225548,0.39904775854961066,0.4912551524802914,0.17383309763951738,0.16438944920171902
2025-01-23,92.96619770202837,4.020885650904793,0.0,0.0,1.3725015929737738,0.34441009485544327,0.46788643092321447,0.49169486103278803,0.17392632238479136,0.16249734489683196
2025-01-24,93.01218638116505,4.001613614785274,0.0,0.0,1.3866321136677737,0.3278437564136191,0.4137389188834749,0.4958521652202886,0.17392988387002173,0.18820316599449402
2025-01-27,93.04288596207478,3.9972993177328684,0.0,0.0,1.326967742639626,0.3124087778626377,0.4553235385912875,0.4937771236863851,0.17397491740908827,0.19736262000332946
2025-02-03,93.04972172082026,3.995619983808655,0.0,0.0,1.3349864924382446,0.31351624326046257,0.45001672441429363,0.49259805758860636,0.17396506069356876,0.18957571697591247
2025-02-04,93.05247904133543,3.996616845975994,0.0,0.0,1.3491048928829612,0.31351206776991164,0.41830771701854136,0.530638552597365,0.1739339776844402,0.16540690473535677
2025-02-05,93.05810657138572,3.9910955942377417,0.0,0.0,1.3467317009915103,0.313721339280857,0.4200866873820023,0.5280167541049964,0.17396651251499748,0.16827484010217558
2025-02-06,93.04643799177879,3.986137657031629,0.0,0.0,1.3365879721344902,0.29897007905870376,0.45209724084003566,0.5295447312477147,0.17406337904801467,0.17616094886062542
2025-02-07,93.0717480482982,3.9877335645084453,0.0,0.0,1.3174192923177523,0.26134217379928415,0.4811767250362793,0.5293021930711245,0.17413306782245339,0.17714493514646898
2025-02-10,92.99675684133699,3.996773720380928,0.0,0.0,1.398030817721253,0.2716828013085362,0.46414765417687065,0.5282786271540839,0.17413098918051415,0.17019854874081985
2025-02-11,92.88804907293512,4.06620045787888,0.0,0.0,1.3915814075075366,0.2728975799480823,0.5032888154391866,0.5287369615466415,0.1742040741064391,0.17504163063811057
2025-02-12,92.81533841445746,4.06292131912913,0.0,0.0,1.3524590249627648,0.32437696741476507,0.5321164406846034,0.5316534821002916,0.17707919402178107,0.20405515722920525
2025-02-13,92.8030763032677,4.083288703869279,0.0,0.0,1.35764769760258,0.31753603843556555,0.5514355153079173,0.5352316011895837,0.17709507655170517,0.17468906377566473
2025-02-14,92.64271052976306,4.0668471157224255,0.0,0.0,1.5130571458885587,0.2552910497986787,0.5534802573193607,0.5907055596176255,0.2023755463817428,0.17553279550855
2025-02-17,92.73201354940768,4.049879527794109,0.0,0.0,1.4397244639062698,0.21326045485042655,0.5842961752603203,0.5935505509036462,0.2024986824619931,0.18477659541554686
2025-02-18,92.74847752202083,4.067948544116265,0.0,0.0,1.3837496652717465,0.21436706005364925,0.6016912184815651,0.591345979312723,0.20508457668484745,0.18733543405836736
2025-02-19,92.7570706398456,4.070191747337079,0.0,0.0,1.3644251041165862,0.22527044953487624,0.5785731199627578,0.6143626719514411,0.20685372342764113,0.18325254382402054
2025-02-20,92.68667353867473,4.129377083236918,0.0,0.0,1.3386298012514461,0.25881566469281314,0.576281349149963,0.6079470655559723,0.20682319313180042,0.19545230430636348
2025-02-21,92.44200940153677,4.158516025682868,0.0,0.0,1.5299838350298363,0.26013469434100583,0.5821750439020076,0.6016892340334921,0.20817538689885598,0.21731637857517433
2025-02-24,92.54601164948198,4.210921804391269,0.0,0.0,1.3804312958295606,0.2613079571743502,0.5734884058588617,0.6035972755473638,0.20823720713789087,0.21600440457871903
2025-02-25,92.63391269023428,4.185068397556657,0.0,0.0,1.3061730953642186,0.26141447799267886,0.5718131359326278,0.632127846030791,0.21136955430030865,0.19812080258843084
2025-02-26,92.3492720201929,4.264673007203009,0.0,0.0,1.4963400839408634,0.2724789364005345,0.5874018856117476,0.6115116394427302,0.21180961460361422,0.20651281260459955
2025-02-27,92.35797531085497,4.281326853559794,0.0,0.0,1.5050256308387384,0.2794040495884853,0.555842662671268,0.595594140285587,0.21217486429783453,0.212656487903323
2025-02-28,70.17862462095313,3.2551802159281378,0.0,0.0,1.2696494299440344,0.2348824929397979,0.46041516937449245,0.44870117834799295,0.15657179168190985,0.15744803807398924
2025-03-03,92.20475436008493,4.354306485628774,0.0,0.0,1.567219363950585,0.3173864954506414,0.5403595269072665,0.5997440161343108,0.2081135722133867,0.20811617963009782
2025-03-04,92.18289064467274,4.3129363701259695,0.0,0.0,1.6742079797483465,0.29394615294594,0.5087998234965757,0.6075149990937391,0.20792299101767836,0.2117810388990202
2025-03-05,92.06040726094118,4.284884435097815,0.0,0.0,1.614328119328836,0.29377291842036174,0.7106344290364222,0.6031824284425533,0.20901932267260204,0.22377108606023155
2025-03-06,91.97558415655507,4.197158244870171,0.0,0.0,1.8328448856875155,0.29380093335915014,0.6307648379166682,0.6203207921580774,0.20865609278057445,0.24087005667277353
2025-03-07,92.03582570688815,4.18298975116932,0.0,0.0,1.7151965794758413,0.27383140914064624,0.7853113227880897,0.5799546364650138,0.231695609181011,0.19519498489192116
2025-03-10,92.15648488224878,4.255936268807807,0.0,0.0,1.753718451387463,0.3329693429346744,0.4859817721459128,0.5943692150640859,0.23184390332562888,0.1886961640856515
2025-03-11,92.14427522433171,4.235440253497808,0.0,0.0,1.706159452686291,0.3407613436261415,0.5384303212940602,0.6133505456913848,0.23198920797918993,0.18959365089341673
2025-03-12,91.35356159021974,4.255127356625075,0.5835225492419776,0.3036507085004805,1.6209262218884164,0.34094335964019806,0.5201107551332536,0.6065793794127257,0.23433050306073755,0.18124757627739307
2025-03-13,90.52488920751964,4.385782890662888,0.8145885079434596,0.8073163744038714,1.5730671845556738,0.29805501837798826,0.6186477036467527,0.5940905850956393,0.23401245790448683,0.14955006988961148
2025-03-14,89.7967174777915,4.215515941482584,0.9775627920341605,1.1114818054507811,1.9206163962617977,0.3073474816753022,0.693948607720173,0.594772837162803,0.23451511179898377,0.14752154862190525
2025-03-17,89.65595082345698,4.1694345922716805,1.1116488553396613,1.2008438475283685,2.06515547459595,0.31583419419027353,0.5085300622309303,0.585713173531931,0.23396929767855848,0.15291967917567434
2025-03-18,89.1909499501973,4.228108518582201,1.5340500100917833,1.5064268293372034,1.7806337702394548,0.3173431103977553,0.4731476408754226,0.5746291344510149,0.22837558432675098,0.1663354515011238
2025-03-19,88.87674431918691,4.239255230744108,1.8696034259517353,1.7472687634863946,1.541154504573077,0.3067952587796021,0.42960619988525556,0.5983972862596778,0.22852932111134208,0.16264569002189913
2025-03-20,88.36041605078582,4.180295395511609,2.0601439561811286,1.9299664902231295,1.8801953699825322,0.22635616783255882,0.49041046090051965,0.5083229760614595,0.21332831582745326,0.15056481669379781
2025-03-21,87.74045671189859,4.333934258169454,2.353176226175991,2.217599992471768,1.6871315513424308,0.17350208397039404,0.459216043043826,0.6783831130757073,0.21311048402177765,0.14348953583006185
2025-03-24,87.4327450473697,4.239894938634246,2.703704459942625,2.455121064128404,1.5420335841084896,0.17074397262119656,0.4936426057939975,0.6131552496128115,0.19929190043561962,0.1496671773528981
2025-03-25,86.78861008544288,4.232792522289134,2.76992538096384,2.584343336132134,1.9872715987723037,0.1715897486257381,0.5037647108850021,0.6152774083688654,0.19921873066584625,0.14720647785425
2025-03-26,86.32638011010634,4.21881495478503,2.917742494194615,2.8436373873722003,2.012389769889182,0.19275269789430718,0.5885943551883482,0.5751385061250441,0.19629490337446392,0.1282548210704655
2025-03-27,86.33263923872467,4.1969333375691456,2.9882367564827597,2.944282780563766,1.9354221069467843,0.1876519755297828,0.5442864139306819,0.5468419235428772,0.196163381624654,0.1275420850848839
2025-03-28,86.19129228786338,4.208933407433825,3.1559955125370887,3.081759430987337,1.7878510328853483,0.17476335951225114,0.5844879380418331,0.5017661101499126,0.19632216343451114,0.11682875715451801
2025-03-31,65.59444081157537,3.253246306246697,2.542368857665047,2.4673680721767144,1.4618589061574345,0.1335092628755032,0.22789284240071436,0.36277779385499537,0.1499477531440871,0.20663289347633787
2025-04-01,85.52087034790542,4.26672975742218,3.4184940823543326,3.2893568582681563,2.161062653746197,0.16974088001882545,0.2700368705773553,0.46841385850297573,0.19619876155432375,0.2390959296502417
2025-04-02,85.6614637623518,4.223263594495134,3.44877477986864,3.2759138140183377,2.102986460941738,0.19098743932535145,0.2310666205396943,0.47810705802847353,0.19646234318294098,0.1909741272478906
2025-04-03,85.49146347045908,4.198598738877701,3.5303456081709337,3.274319021916478,2.0576086701538494,0.19081965020803873,0.3093195069590319,0.5863130112542265,0.20104201435126628,0.16017030764938983
2025-04-07,85.4069134335575,4.21164181871016,3.58741693755825,3.2838147293250888,1.6112130319103548,0.1913682163092031,0.7151107958406188,0.5951987345343114,0.20147707269238582,0.1958452295621227
2025-04-08,85.24786182381374,4.215024055874601,3.6619222841442105,3.394455225276344,1.2570719072378687,0.1915859700556855,0.8614401916537371,0.6912700953545098,0.20164586579026408,0.2777225807990424
2025-04-09,85.43665455029725,4.216013338353756,3.6653377364200157,3.232499574421125,1.253455754110347,0.19740153741994873,0.8014293921046803,0.6753954789197585,0.20184545064527307,0.3199671873078523
2025-04-10,85.54534331454414,4.2128182475511515,3.653296124283138,3.2428642210676233,1.6379147163338406,0.19686438050777436,0.5305135818671691,0.47321948715929474,0.20141351087243956,0.3057524158134273
2025-04-11,85.19044879508179,4.228838709195428,3.7960066474645435,3.364562725808988,1.5941684527180096,0.19517960521470884,0.6375471697252002,0.5156065668608174,0.20199921585823227,0.27564211207228423
2025-04-14,83.97903640660951,4.619547785828775,4.002525824303572,3.3542827684886145,2.3343080312070543,0.19636438376555346,0.6839571434071269,0.4667520004769323,0.2010549193155967,0.1621707365972607
2025-04-15,83.91695595317378,4.683141452980164,4.1260082527681785,3.1705566246335346,2.363400605847293,0.18638365466427656,0.6329438465536953,0.5127254056665705,0.20075273916603406,0.20713146454646195
2025-04-16,83.73013998325247,4.593858909150065,4.284136808135847,3.136166269417257,2.4105317336843997,0.28843848559917784,0.6685518338904021,0.4668599358695447,0.20070404037062106,0.22061200063021744
2025-04-17,83.231430509787,4.599268745588578,4.351742165086916,3.1972996681773855,2.8391662419866988,0.29630065579862713,0.6344473804562678,0.4575023553739026,0.20066687812926878,0.1921753996153627
2025-04-22,82.8292093266511,4.753142493719304,4.391907138364279,3.2522640206029663,3.034890718061187,0.29216683161572626,0.5711546781822793,0.4720567909425501,0.20089060406012246,0.20231739780048685
2025-04-23,82.74242460747793,4.768970133786307,4.402839079468287,3.2832095436722692,3.0807293987258717,0.28352318152295913,0.5669847046030516,0.447161883873458,0.20079251128987258,0.2233649555799981
2025-04-24,82.88115926642165,4.795059036610212,4.545712192420302,3.2281072668607034,2.8859240871766847,0.25400460876242525,0.5680514167638449,0.4482661855725673,0.2007692963163518,0.19294664309526924
2025-04-25,82.85665553394801,4.788525149075895,4.6112883137928184,3.298090711282906,2.7411786031503738,0.22688899562887488,0.6455343920533991,0.464811262639207,0.200605405993467,0.16642163243505156
2025-04-28,82.76538234130523,4.7454174640685105,4.8405872959850775,3.458150247405118,2.682010426296004,0.18505208769494816,0.49835014604429767,0.48098240469303327,0.19666567917814834,0.14740190732964056
2025-04-29,83.02169172223053,4.8149492010792,4.759553574326094,3.302339083839386,2.5629264577213364,0.22305885374074869,0.46677878160457204,0.4720077170693279,0.189838977667318,0.18685563072148414
2025-04-30,62.82253671508797,3.6525189010877237,3.6231985013860943,2.5040562760374896,1.9614238102144774,0.9398044585808069,0.3800540721972455,0.354542593876532,0.14526449042711237,0.14061285957781075
2025-05-02,82.10130064736637,4.720204009326552,4.693188855130613,3.316860650402199,2.5930390772592626,1.2377385926787652,0.4860295682945195,0.4766836323243259,0.1899621833617778,0.18499278385561035
