date,YUET SHEUNG INTERNATIONAL SECURITIES LTD,SHUN LOONG SECURITIES CO LTD,RUIBANG SECURITIES LTD,BANK OF COMMUNICATIONS TRUSTEE LTD,EDDID SECURITIES AND FUTURES LTD,SPRING SECURITIES LTD,GET NICE SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,CMB WING LUNG BANK LTD,BOCI SECURITIES LTD
2025-04-07,58.020538466299435,13.56701650766143,11.40416802977922,6.780069850308138,4.767504575637274,2.038921652711341,1.1193732924252204,0.9566839671438297,0.8169833508695922,0.5287403071645196
2025-04-08,58.02156449773204,13.56725642589989,11.40436970034572,6.780189748622864,4.767588883878441,2.0389577088693778,1.119393087349797,0.9549324915780258,0.8169977983500889,0.5287496573737588
2025-04-10,58.02874773396531,13.568936091189657,11.405781594050387,6.781029155575993,4.768179125067428,2.039210137686478,1.1195316714271817,0.9355959781753225,0.8170989450226824,0.5358895678395514
2025-04-11,58.04517324039593,13.572776888307047,11.40901009278998,6.782948580729052,4.769528796737756,2.0397873526107686,1.1198485639224776,0.9075549973021025,0.8173302314884433,0.5360412557164466
2025-04-14,58.05236232384087,13.574457920857771,11.410423135787397,6.783788670966144,4.7701195183877845,2.040039986906942,1.1199872608084078,0.8811274184559037,0.8174314604952361,0.5502623034935463
2025-04-15,58.05133520289457,13.574217747856935,11.410221251072638,6.783668645334797,4.773573722343616,2.0400038924618937,1.119967444864162,0.8793425278001399,0.8174169976733694,0.5502525676978741
2025-04-17,58.05338948113417,13.574698102357678,11.410625027646304,6.78390870084487,4.773742646083071,2.040076082629274,1.120007077453886,0.8758349183881098,0.8174459238289026,0.5502720396337418
2025-04-24,58.190326064787314,13.370837730227278,11.437540458814036,6.799910613732497,4.785002970674565,2.0448882228271956,1.1226489549432912,0.8779008415433319,0.8193741187737765,0.5515700236767196
2025-04-25,56.17773356505064,16.36702651336798,11.0419573834208,6.564726348140983,4.619507058531449,1.9741629497727058,1.083820596015718,0.8475374329032866,0.7910349373764008,0.5324932154200447
2025-04-28,56.17965737768075,16.367587003980994,11.042335516459055,6.56495115791276,4.619665254055906,1.9742305551988355,1.0838577115705663,0.8441419459783399,0.7910620264543471,0.5325114507084456
2025-05-02,56.180619333407535,16.367867263683294,11.042524592690256,6.565063568572725,4.61974435588127,1.9742643596482967,1.0838762703012765,0.8424441153052575,0.7910755716890834,0.5325205688210063
