date,HSBC BROKING SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,VMS SECURITIES LTD,CITIBANK N.A.,THE BANK OF EAST ASIA LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,BOCI SECURITIES LTD,EAST ASIA SECURITIES CO LTD,HANG SENG SECURITIES LTD
2025-02-13,70.08496801430945,11.525061060598711,0.0,3.458528153221422,2.9088133367028144,2.8621272251903442,2.5009987874990465,2.7858083490224126,1.2706268491904806,2.6030682242653125
2025-02-14,70.04270746362758,11.645311562881819,0.0,3.469465238648839,2.9070593506923657,2.8604013904488137,2.49949070967567,2.7841285338172486,1.2698606736198932,2.521575076587775
2025-02-17,70.05035548473943,11.645925348012453,0.0,3.4828680384669513,2.9060612227798814,2.855451511538878,2.4997636311318603,2.7844325351126837,1.2699993307562694,2.5051428974615977
2025-02-18,69.98231916247907,11.744224741943867,0.0,3.479485307135815,2.9032387143644254,2.8526781577436897,2.497335738756361,2.781728158411663,1.2687658454564468,2.4902241737086586
2025-02-19,69.98121546824193,11.74561662766175,0.0,3.4794304320198193,2.903192927258819,2.8526331680308483,2.4972963531644568,2.7816842876543855,1.2687458356944288,2.49018490027356
2025-02-20,69.98066363417807,11.7463125540572,0.0,3.4794029951108945,2.9031700342475943,2.8526106737065744,2.497276660834365,2.7816623527946582,1.2687358310500991,2.490165264020544
2025-02-21,69.96071148308287,11.7714745175938,0.0,3.4784109843085615,2.9023423129290142,2.8517973673413315,2.4965646635671774,2.78086927446878,1.268374102428414,2.4894552942800527
2025-02-24,69.96172260870094,11.770199371580151,0.0,3.478461256959909,2.9023842597960887,2.851838583694261,2.4966007458258477,2.780909465714757,1.2683924339393589,2.48949127378869
2025-02-25,69.95977879491102,11.77904852712395,0.0,3.4849665909580065,2.902330873084787,2.8386474924838834,2.4965548231321852,2.7808583134214997,1.2683691030173905,2.4894454818672815
2025-02-26,69.94314566581633,11.796082646909177,0.0,3.4907057858495754,2.901640835967474,2.8379725962647973,2.495961260382554,2.780197156738075,1.2680675447878818,2.4862265072841354
2025-02-27,69.93671508463176,11.804192125628447,0.0,3.490384849941794,2.9013740587616947,2.8377116727245975,2.495731781405513,2.779941545078701,1.2679509585060291,2.48599792332146
2025-02-28,69.93772552622347,11.819992718077074,0.0,3.4851814817880364,2.9014159776453385,2.837752671817791,2.4957678395931273,2.7734144632236335,1.2627154807566745,2.4860338408748586
2025-03-03,69.91706321039827,11.816238021687216,0.0,3.4841518240469096,2.9005587868685536,2.837833432499721,2.523917839710944,2.7725950890572286,1.2623424256442233,2.485299370086943
2025-03-04,69.88613848026972,11.811011629799792,0.0,3.482610763110736,2.8992758525805966,2.836578242006583,2.557844723665579,2.7805561169431785,1.2617840841314316,2.4842001074923843
2025-03-05,69.88109996601784,11.81016010256249,0.0,3.4776265743288035,2.8990668262554764,2.836373735931277,2.5576603131748215,2.7934795079870094,1.2616931144881096,2.4828398592541703
2025-03-06,69.88715341399596,11.81315190654146,0.0,3.481996572065781,2.8993179578236163,2.836619436712537,2.557881870415034,2.7937214930571894,1.2616711586625176,2.4684861907259052
2025-03-07,69.88761205127531,11.813229430830061,0.0,3.482019422809537,2.899336984715329,2.8366380521426615,2.557898656618572,2.7937398269678186,1.2610231843740514,2.468502390266669
2025-03-10,69.90421877490228,11.806846755407964,0.0,3.482846821722178,2.90002592638315,2.8373120952638815,2.558506465567962,2.794403676594818,1.2613228292309215,2.454516654926857
2025-03-11,69.90364539642304,11.807947398478394,0.0,3.4831714690446103,2.9002962689653877,2.835344589580088,2.558744971451058,2.7946641729920647,1.2614403975574384,2.454745335507921
2025-03-12,69.90141981542307,11.810197260097082,0.0010503204582334733,3.4830605723925516,2.900203929800042,2.835254318335847,2.558663506540896,2.7945751969243724,1.2609078983064945,2.4546671817214127
2025-03-13,69.88489683586788,11.807022763086872,0.0010500721882626541,3.4822372623828395,2.899518392791431,2.8345841338208633,2.5580587013034797,2.8179350292615215,1.2606098506347918,2.45408695866206
2025-03-14,69.731123207242,11.767945755444362,0.19750306648656998,3.481786850287953,2.8931383380912834,2.828346959443592,2.5524299891418054,2.8412027850413475,1.257836024532295,2.4486870242887835
2025-03-17,69.52814788918113,11.733299520470714,0.4581061119617961,3.471651967027045,2.8847169095044682,2.8201141274271992,2.5450003040163494,2.8632291733096187,1.2541746799933706,2.4415593171083128
2025-03-18,69.26961755017199,11.689150533501307,0.7816611990992336,3.45874313244414,2.873990507849871,2.809627941852829,2.5355370893133715,2.8994198930033632,1.249511213253078,2.4327409395108193
2025-03-19,69.26727445419827,11.69213771320778,0.7816347588318667,3.4586261379031793,2.8738932929983156,2.8095329041126043,2.5354513228986675,2.90192379787366,1.2494689476134448,2.430056670362217
2025-03-20,69.27682807061133,11.698564665793379,0.7817425649888123,3.4457011206579455,2.8742896717262174,2.809920406001155,2.5358010223716705,2.8971193651497567,1.249641279311777,2.430391833387955
2025-03-21,69.2927949077343,11.683167077626761,0.7819227400423604,3.439198620106894,2.8749521344328803,2.8105680329595573,2.536385470635658,2.8977870896157496,1.2499292950787313,2.4332946317671094
2025-03-25,69.28296641566332,11.68059903759255,0.7818118320978786,3.462654442073639,2.8745443511374402,2.8101693819069675,2.536025709645785,2.8973760674095943,1.2497520050706963,2.424100757402126
2025-03-26,69.27601919178697,11.679427786696085,0.7817334373335122,3.4780596278535802,2.8720441492900264,2.8098875972658557,2.5357714142645023,2.8970855382761633,1.2496266884536642,2.4203445687796394
2025-03-27,69.30532668955499,11.641672902994788,0.7820641527995151,3.4795310349287782,2.873259179086441,2.8110763314836413,2.536844182531657,2.898180991467776,1.2501553480361574,2.4218891871162507
2025-03-28,69.27104388833023,11.634092709683278,0.8337197240875246,3.4778098386438208,2.87183788323504,2.8096857952044956,2.5355892988307627,2.8967473677105584,1.2495369420730953,2.419936552201188
2025-03-31,69.27681242215678,11.6275147559653,0.833789151948869,3.4786199202733523,2.8720770350226252,2.8086186021994743,2.535800449577445,2.896988593831021,1.2496409970391138,2.42013807198602
2025-04-01,69.28005764465736,11.627538946522993,0.8338282102025912,3.4787828737240316,2.8722115754076634,2.808750169919824,2.5359192373274624,2.897124301180132,1.2496995355737182,2.416087505484216
2025-04-02,69.18283304153641,11.576917102543579,0.8326580521576338,3.473900901974288,2.868180839291208,2.8055881351354497,2.5323604391714247,3.139945354429621,1.2476858811074407,2.339930252652944
2025-04-03,69.22583024924198,11.51516767276203,0.8331755500634342,3.4760599352497987,2.8816986060821184,2.8047313882177125,2.53393430400178,3.139556453202181,1.2484613192706782,2.3413845219082874
2025-04-07,69.25943087504407,11.454164930436594,0.8344905873774842,3.4828486159855885,2.886246916692715,2.807465275283943,2.537933723044813,3.1445117521007293,1.2504318202291662,2.3424755038048874
2025-04-08,69.30347355766258,11.406718877852203,0.8350212472980704,3.485063390121964,2.888082306549439,2.802474489663056,2.5395476174712996,3.146511374842906,1.249142033911687,2.343965104626786
2025-04-09,69.38240292172071,11.41292613562744,0.835972248635246,3.529735279274397,2.8913715284037207,2.805666213221821,2.5424398949886102,3.018593667618966,1.2505646752497561,2.3303274352593295
2025-04-10,69.44709060916668,11.430879249927209,0.8367516553616783,3.4337859684828684,2.894067257145352,2.8082820358430607,2.5448103023304074,3.0214080100959424,1.2517306212740642,2.3311942903727436
2025-04-11,69.48764979452679,11.424620333558893,0.8372403434433893,3.3965947572607575,2.8957574792885343,2.8099221568421715,2.546296547929081,3.0205594933748094,1.2524616695274016,2.328897424248166
2025-04-14,69.53052884655209,11.390357564386216,0.8377569830527348,3.378295876120438,2.8975443771901643,2.8116560879609604,2.5478678024249994,3.0224234034083897,1.2532345316006788,2.3303345273033305
2025-04-15,67.24912347158643,9.317792480642312,9.917529399234136,2.660364972165028,2.576862286400067,2.4573474282668246,2.0866867583332027,1.7317587624294244,1.155625704936074,0.846908736006511
2025-04-16,67.24819688815835,9.317664096632928,9.91739275182649,2.661706153849723,2.5768267814333443,2.4573135700202555,2.086658007187165,1.731734901613285,1.1556097822954212,0.8468970669830447
2025-04-17,67.24560259039336,9.320978730969486,9.917010159117078,2.6616034706753697,2.5767273727314133,2.4574024764304636,2.0865775081930678,1.731668094826,1.1555652012357922,0.8468643954279739
2025-04-22,66.51252550879254,10.309514928335876,9.808899998963799,2.6325880342825068,2.548637212041074,2.430613134579914,2.0638307100186606,1.7127903371086852,1.1429678218877126,0.8376323139892292
2025-04-23,66.51131698562929,10.311326290322869,9.808721772640801,2.6323585019480396,2.5485909036640884,2.4305689706836917,2.063793210507117,1.7127592159509728,1.1429470543243545,0.8376170943287816
2025-04-24,66.51143783596932,10.311345025890661,9.808739594981649,2.6329083816540733,2.548595534426059,2.4298465913487632,2.0637969603969486,1.712762328015852,1.1429491310467295,0.8376186162699379
2025-04-25,66.51022935233111,11.219272340517596,8.900083316023078,2.6377663243798883,2.548549227563601,2.4270770079270965,2.063759462111836,1.7127312078759647,1.1429283641625794,0.837603397107253
2025-04-30,66.50934786969907,11.219506772059368,8.900269287108399,2.638003141054933,2.5486024806005685,2.4271277227495647,2.063802585257247,1.7127669961343757,1.142952246144442,0.8376208991920422
2025-05-02,66.50936567048042,11.219509774885186,8.900271669205843,2.638003847098799,2.548603162716947,2.427128372354038,2.063803137620182,1.7127674545449865,1.1429525520479527,0.8375943590456578
