date,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,SINOPAC SECURITIES (ASIA) LTD,CHINA SECURITIES (INTERNATIONAL),STANDARD CHARTERED BANK (HONG KONG) LTD,ICBC (ASIA) SECURITIES LTD,CITIBANK N.A.
2025-03-12,61.50282888952694,8.872603518383658,8.76109112050897,6.196601941223755,6.039675209143409,3.0089313508441164,1.9874046103594025,1.4110592002551277,1.167315990843248,1.0524881689113716
2025-03-13,61.50282888952694,8.872603518383658,8.76109112050897,6.196601941223755,6.040060589133782,3.0089313508441164,1.9874046103594025,1.4106738202647537,1.167315990843248,1.0524881689113716
2025-03-17,61.50188082575732,8.872852121587425,8.762112190771623,6.196506420840363,6.0399674818293825,3.008884968281712,1.9873739745928747,1.4106520747814335,1.1672979967116186,1.0524719448462525
2025-03-18,61.50259187084431,8.87295470378205,8.76105735714697,6.19657806085182,6.040037312038571,3.0089197550694537,1.987396951329223,1.4106683838310718,1.1673114922583316,1.0524841128481988
2025-03-19,61.50330293237278,8.873442671309432,8.760002499131424,6.195108170676803,6.040107143862442,3.00895454266157,1.9874199285968615,1.4106846932578239,1.1673249881171017,1.0536524300137606
2025-03-20,61.51159986523961,8.873868848635503,8.75810076342638,6.185922595905004,6.040921967800209,3.0093604573466277,1.9876880359819868,1.410874997772186,1.1674824628639593,1.0541800050285386
2025-03-24,61.51729048454395,8.870835090308363,8.758140059912616,6.184952991396851,6.041480831286792,3.0057841560725467,1.9878719228575252,1.411005521974384,1.1675904701057676,1.0550484715411983
2025-03-25,61.51539349445591,8.870561543048616,8.760953657562297,6.184762267871362,6.041294531968928,3.0056914676152693,1.9878106234520365,1.4109620112236945,1.1675544654714405,1.055015937330456
2025-03-26,61.508043762775856,8.869501706746039,8.759136091648543,6.196741943310483,6.040572730623155,3.005332353830165,1.987573123959906,1.4107934324078217,1.1674149684844979,1.0548898862135392
2025-03-28,61.51017737491199,8.869809375065909,8.755585671204335,6.196956898022191,6.040782268083604,3.005436603830506,1.9876420695787114,1.4108423704946935,1.1666846121029202,1.056082756705149
2025-03-31,37.939004529128546,5.466075677217488,5.399902475491605,3.820809007061928,3.725908062846505,1.8537301921558218,1.2259623479933277,0.8701967278981728,0.7172248213876034,0.651383725420911
2025-04-01,61.54338596755786,8.847603688069011,8.739488462197244,6.197988754538759,6.044043612566169,3.0070592023037843,1.9887151732280821,1.4116040670393764,1.1634581496275207,1.0566529228721881
2025-04-02,61.55620458096692,8.849446518285301,8.740537344656593,6.199279707587719,6.045302501028006,2.9876283788816833,1.989129394359818,1.4118980841224074,1.1637004814395133,1.0568730086720333
2025-04-07,61.56689083858353,8.83362263338153,8.741668934804146,6.200355912666374,6.046351975412207,2.9893043802639294,1.9894747104702835,1.4121431919349836,1.1639025017430376,1.0562849207399756
2025-04-08,61.57900641677641,8.827643831095248,8.731041749330167,6.201576063560147,6.047541820297045,2.989892637206388,1.9898662136969225,1.4124210836886257,1.1641315428977341,1.0568786414513125
2025-04-09,61.57971924634463,8.8277460186086,8.733457989328544,6.2016478520972615,6.0476118257563,2.989927247766084,1.9906609716759234,1.412437433668429,1.1641450187141424,1.0526463960400827
2025-04-10,61.57568009698633,8.827166987312216,8.73288514259158,6.201241072361193,6.0476009860622275,2.9893452953754194,1.9905303998401835,1.4123447887875549,1.1640686598794017,1.0591365708038956
2025-04-11,61.56926606638616,8.832420246107786,8.73429025936282,6.200595120096687,6.04697103771702,2.9890339102284136,1.9922520376911248,1.4121976718953175,1.1639474046696598,1.0590262458450124
2025-04-14,61.56879100616408,8.832352096334503,8.7322939001849,6.200547277134071,6.049239139972264,2.9890108472425454,1.9926224590533639,1.4121867755669626,1.1639384238071633,1.0590180745401445
2025-04-15,61.55976625463089,8.845329710658238,8.731013920807749,6.199638401100751,6.048352442681137,2.98857271812249,1.99233038051327,1.41197977727189,1.1637678137480223,1.0592485804655682
2025-04-24,61.56617830597877,8.831977291379237,8.731923341245567,6.200284154036226,6.052840207117159,2.988884007181747,1.992537901195674,1.4121268487665508,1.163889031540629,1.059358911558445
2025-04-29,61.56380331640568,8.831636587204414,8.734672593247485,6.200044970597833,6.052606711506826,2.9887687073767646,1.9932325607619994,1.4120723742704238,1.1638441331176606,1.0593180455109117
2025-04-30,37.939004529128546,5.441827439968057,5.3827860727273,3.820809007061928,3.729949435721411,1.8418438013472767,1.2288150817873786,0.8701967278981728,0.7172248213876034,0.6530478201341073
2025-05-02,61.561191039504095,8.830104605899212,8.736616437537327,6.1997818901285795,6.052349887141611,2.9886418878653327,1.9958482037011278,1.4120124571787567,1.1637947488531704,1.0596588421907898
