date,ABN AMRO CLEARING HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,BNP PARIBAS,CMB WING LUNG BANK LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF COMMUNICATIONS TRUSTEE LTD,PHILLIP SECURITIES (HONG KONG) LTD,ICBC (ASIA) SECURITIES LTD
2024-11-12,10.393504973668811,50.687536571094206,15.367173785839672,4.227618490345232,7.701872440023405,5.244294909303687,3.6497952018724398,0.7314218841427735,1.4701579871269748,0.5266237565827969
2024-11-13,12.633941500144802,49.341152620909355,14.914567043150884,4.1847668693889375,7.298001737619461,5.314219519258616,3.61280046336519,0.7240081088908196,1.4552562988705473,0.5212858384013901
2024-11-14,12.539820445988994,49.42803359397625,14.907326962061976,4.199247031566753,7.298001737619461,5.314219519258616,3.61280046336519,0.7240081088908196,1.4552562988705473,0.5212858384013901
2024-11-15,12.496379959455545,48.71126556617434,15.493773530263539,4.2354474370112944,7.298001737619461,5.451781059947872,3.61280046336519,0.7240081088908196,1.4552562988705473,0.5212858384013901
2024-11-18,12.467419635099914,48.71126556617434,15.356211989574284,4.2354474370112944,7.298001737619461,5.6183029249927605,3.61280046336519,0.7240081088908196,1.4552562988705473,0.5212858384013901
2024-11-19,12.431219229655373,48.54474370112945,15.399652476107734,4.25716768027802,7.298001737619461,5.755864465682016,3.61280046336519,0.7240081088908196,1.4552562988705473,0.5212858384013901
2024-11-20,12.897155677788232,48.512701744228124,14.720995874647175,4.255627126004198,7.295360787435767,6.007092711876673,3.611493088224651,0.7237461098646595,1.4547296808279657,0.5210971991025548
2024-11-21,12.991242672070639,48.512701744228124,14.720995874647175,4.255627126004198,7.295360787435767,5.913005717594268,3.611493088224651,0.7237461098646595,1.4547296808279657,0.5210971991025548
2024-11-22,12.984944991314418,48.52345107122177,14.722061378112333,4.255935147654893,7.295888824551245,5.906195715112913,3.611754487550666,0.7237984944991315,1.4548349739432542,0.5211349160393747
2024-11-25,12.890370263024419,48.576190131149914,14.817766828490688,4.180856459676835,7.303818563872183,5.912615027896529,3.6156800231867257,0.7245851749873198,1.4564162017245128,0.5217013259908703
2024-11-26,12.913739407546895,48.5985369739987,14.673716230897371,4.179039617585283,7.30064460056493,6.018686173680017,3.6141087853987104,0.7242702976750923,1.4557832983269356,0.5214746143260665
2024-11-27,13.57282537843123,48.5985369739987,14.391250814804085,3.519953646700949,7.30064460056493,6.301151589773303,3.6141087853987104,0.7242702976750923,1.4557832983269356,0.5214746143260665
2024-11-28,13.34685892326643,48.61966524164916,14.585899572494746,3.521483950438374,7.303818563872183,6.303891022389682,3.6156800231867257,0.7245851749873198,1.4564162017245128,0.5217013259908703
2024-11-29,13.726910539659542,48.56935892792467,14.610648315827598,3.520463600144875,7.301702281781964,5.954364360738863,3.614632379572619,0.7243752263672582,1.455994204998189,0.5215501629844259
2024-12-02,15.744095058687147,48.57991595420953,12.440226054195044,3.521228807419215,7.303289378350963,6.093319808723374,3.6154180553542963,0.7245326764237067,1.4563106796116505,0.5216635270250688
2024-12-03,15.73684973192291,48.587161280973774,12.432980727430808,3.521228807419215,7.3105347051152,6.093319808723374,3.6154180553542963,0.7245326764237067,1.4563106796116505,0.5216635270250688
2024-12-04,15.744095058687147,48.57991595420953,12.288074192146066,3.521228807419215,7.3105347051152,6.2382263440081145,3.6154180553542963,0.7245326764237067,1.4563106796116505,0.5216635270250688
2024-12-05,12.510828761189721,48.397343343921456,15.932717297141208,3.5085186254692466,7.28414669361825,6.078544614496102,3.6023678891134856,0.721917412647993,1.451053999422466,0.512561362980075
2024-12-06,13.975312206742222,48.393849707644556,14.473399263697395,3.5082653576842557,7.283620876344473,6.07810582545297,3.60210784667581,0.7218652999350321,1.4509492528694146,0.5125243629538728
2024-12-09,13.975312206742222,48.393849707644556,14.906518443658415,3.075146177723237,7.283620876344473,6.07810582545297,3.60210784667581,0.7218652999350321,1.4509492528694146,0.5125243629538728
2024-12-10,15.310592459605028,48.035906642728904,14.829443447037702,3.052064631956912,7.2459605026929985,5.271095152603231,3.5834829443447034,0.718132854578097,1.4434470377019748,0.5098743267504489
2024-12-11,16.0,48.035906642728904,14.74326750448833,3.052064631956912,7.2459605026929985,4.66786355475763,3.5834829443447034,0.718132854578097,1.4434470377019748,0.5098743267504489
2024-12-12,16.223194434483254,47.97389371010543,14.623825575557628,2.962059814960912,7.308326758947143,4.6618374811733485,3.578856774008463,0.7172057663343614,1.4415835903320664,0.5092160940973965
2024-12-13,17.949637707152593,47.987660520840805,12.963627232943539,2.9629098213645166,7.310423990243202,4.577085874166009,3.5798837793241987,0.7174115790228854,1.4419972738359998,0.5093622211062487
2024-12-16,17.90659301241122,47.987660520840805,13.681038811966426,2.9629098213645166,6.593012411220317,4.620130568907382,3.5798837793241987,0.7174115790228854,1.4419972738359998,0.5093622211062487
2024-12-17,16.625436554132715,48.675785797438884,13.867869615832362,3.0122235157159487,6.686554132712456,4.722060535506403,3.630675203725262,0.7275902211874272,1.5352153667054715,0.5165890570430733
2024-12-18,16.61816065192084,48.675785797438884,13.867869615832362,3.019499417927823,6.686554132712456,4.722060535506403,3.630675203725262,0.7275902211874272,1.5352153667054715,0.5165890570430733
2024-12-19,14.428114086146682,48.68306169965076,16.050640279394646,3.019499417927823,6.686554132712456,4.722060535506403,3.630675203725262,0.7275902211874272,1.5352153667054715,0.5165890570430733
2024-12-23,14.282596041909196,48.82857974388824,16.050640279394646,3.019499417927823,6.686554132712456,4.722060535506403,3.630675203725262,0.7275902211874272,1.5352153667054715,0.5165890570430733
2024-12-30,17.22604704532415,48.05651176133104,14.17814113597246,2.976190476190476,6.590648307515777,4.654331612162937,3.5786001147446926,0.7171543316121629,1.513195639701664,0.5091795754446357
2025-01-02,17.29059093516925,48.05651176133104,14.199655765920827,2.9546758462421114,6.526104417670683,4.654331612162937,3.5786001147446926,0.7171543316121629,1.513195639701664,0.5091795754446357
2025-01-03,15.957060999492276,48.603757162544426,15.04315659679408,2.9883223326321895,6.6004206861536225,4.417204613041271,3.619351563066657,0.7253209545223761,1.5304272140422137,0.5149778777108871
2025-01-06,19.258887614678898,48.21530963302752,12.37098623853211,2.9529816513761467,6.522362385321101,4.364965596330276,3.576548165137615,0.716743119266055,1.5123279816513762,0.5088876146788991
2025-01-09,20.29099770642202,48.22964449541284,11.324541284403669,2.9529816513761467,6.522362385321101,4.364965596330276,3.576548165137615,0.716743119266055,1.5123279816513762,0.5088876146788991
2025-01-10,20.2866356144751,48.38409172339663,11.178788964528842,2.9523468290935146,6.520960229308491,4.364027230383375,3.575779290576854,0.7165890361877463,1.5120028663561447,0.5087782156932998
2025-01-13,20.262327981651378,48.4016628440367,11.18836009174312,2.945814220183486,6.522362385321101,4.364965596330276,3.576548165137615,0.716743119266055,1.5123279816513762,0.5088876146788991
2025-01-14,19.98995839908191,48.587003299383156,11.189212451585139,2.947927126667623,6.527040596757998,4.439822120212308,3.5791134700903746,0.7172572084349448,1.5134127097977335,0.5092526179888108
2025-01-15,17.273509174311926,48.55217889908257,13.954988532110091,2.945814220183486,6.522362385321101,4.436639908256881,3.576548165137615,0.716743119266055,1.5123279816513762,0.5088876146788991
2025-01-16,15.976204128440367,48.315653669724774,15.495986238532112,2.945814220183486,6.522362385321101,4.429472477064221,3.576548165137615,0.716743119266055,1.5123279816513762,0.5088876146788991
2025-01-17,16.155389908256883,48.143635321100916,15.488818807339449,2.945814220183486,6.522362385321101,4.429472477064221,3.576548165137615,0.716743119266055,1.5123279816513762,0.5088876146788991
2025-01-20,19.39506880733945,48.143635321100916,12.24913990825688,2.945814220183486,6.522362385321101,4.429472477064221,3.576548165137615,0.716743119266055,1.5123279816513762,0.5088876146788991
2025-01-21,19.25172018348624,48.143635321100916,12.256307339449542,2.945814220183486,6.658543577981652,4.429472477064221,3.576548165137615,0.716743119266055,1.5123279816513762,0.5088876146788991
2025-01-22,19.26605504587156,48.157970183486235,12.2276376146789,2.945814220183486,6.658543577981652,4.429472477064221,3.576548165137615,0.716743119266055,1.5123279816513762,0.5088876146788991
2025-01-23,21.825708371993432,47.95517807437014,9.813717793162516,2.9334094639925774,6.773249589608166,4.410820069945044,3.561487402754978,0.7137249304118193,1.5059596031689386,0.5067447005923917
2025-01-27,21.897080865034617,47.95517807437014,9.75661979872957,2.9334094639925774,6.758975090999929,4.410820069945044,3.561487402754978,0.7137249304118193,1.5059596031689386,0.5067447005923917
2025-02-03,24.002569409749483,47.99086432089073,7.615445007494112,2.9334094639925774,6.758975090999929,4.410820069945044,3.561487402754978,0.7137249304118193,1.5059596031689386,0.5067447005923917
2025-02-04,19.801556142479836,48.011992290670285,11.99229067028339,2.933828253265758,6.7242486972660425,4.247269612392033,3.5619958598044112,0.7138268256121065,1.5061746020415447,0.5068170461845956
2025-02-05,21.92876008280391,48.011992290670285,9.865086729959312,2.933828253265758,6.7242486972660425,4.247269612392033,3.5619958598044112,0.7138268256121065,1.5061746020415447,0.5068170461845956
2025-02-06,22.047693845494788,48.01513637012709,9.738683421390833,2.941596458660574,6.725688990432671,4.241039554476653,3.5627588176495784,0.7139797229758674,1.5064972154790806,0.5069256033128658
2025-02-07,24.23247179780094,47.87234042553192,7.696701413679852,2.941596458660574,6.725688990432671,4.241039554476653,3.5627588176495784,0.7139797229758674,1.5064972154790806,0.5069256033128658
2025-02-10,33.00014279594459,37.15550478366414,9.688704840782522,2.9058974725117808,6.725688990432671,4.233899757246895,3.5627588176495784,0.7139797229758674,1.5064972154790806,0.5069256033128658
2025-02-11,34.93150684931507,36.85074200913242,8.46175799086758,2.7539954337899544,6.720890410958905,3.9954337899543377,3.560216894977169,0.7134703196347032,1.5054223744292237,0.5065639269406392
2025-02-12,35.15981735159817,36.836472602739725,8.46175799086758,2.7539954337899544,6.720890410958905,3.781392694063927,3.560216894977169,0.7134703196347032,1.5054223744292237,0.5065639269406392
2025-02-13,35.13976041072448,36.815459212778094,8.513976041072448,2.7524244152880777,6.717056474614946,3.7792355961209356,3.558185966913862,0.713063320022818,1.504563605248146,0.5062749572162007
2025-02-14,36.17370222475756,36.35196805476326,8.513976041072448,2.7524244152880777,6.574443810610382,3.6081003993154592,3.558185966913862,0.713063320022818,1.2478608100399315,0.5062749572162007
2025-02-17,38.498288648031945,36.12378779235596,8.442669709070165,2.7524244152880777,6.574443810610382,3.579577866514547,1.6329150028522532,0.713063320022818,1.105248146035368,0.5775812892184826
2025-02-18,40.88974031502767,35.923087838796654,6.641123882503193,2.7387540797502483,6.541790832978572,3.5405136937703987,1.6248048815098626,0.7095217823187172,0.8159500496665247,0.5747126436781609
2025-02-19,41.64309954751131,37.598981900452486,5.18947963800905,2.7290723981900453,6.518665158371041,3.174490950226244,1.3362556561085972,0.7070135746606335,0.5302601809954751,0.5726809954751131
2025-02-20,42.031238956816736,37.62103328857163,7.3927486041416355,2.728107993497774,4.04268852922468,3.180436779984451,1.1944307018163827,0.7067637288854336,0.5300727966640751,0.5724786203972012
2025-02-21,40.063559322033896,37.563559322033896,9.42090395480226,2.733050847457627,4.039548022598869,3.1779661016949152,1.1935028248587571,0.7062146892655368,0.5296610169491525,0.5720338983050848
2025-02-24,40.870608155778186,37.554677578665164,8.593198814731199,2.7374065189784114,4.0355580640609565,3.2101030055030337,1.1923239734725553,0.7055171440666008,0.5291378580499506,0.5714688866939466
2025-02-25,45.02857949333145,31.917295885964293,10.091030978759438,2.660362712582034,3.96584574130266,3.1966692541105077,1.1925763883988427,0.7056665020111496,0.6703831769105921,0.5715898666290311
2025-02-26,45.74070153151246,31.145458395087864,10.148916649022514,2.660738231350131,3.9664055332062955,3.1971204742748256,1.1927447243983345,0.7057661091114404,0.6704778036558685,0.5716705483802668
2025-02-27,42.88331454340473,31.0597519729425,13.127113866967305,2.677564825253664,3.9529312288613303,3.1637542277339343,1.1908117249154453,0.7046223224351748,0.669391206313416,0.5707440811724915
2025-02-28,44.18719559539775,31.213383214512604,11.689136726194677,2.6893484859179786,3.9599068257217476,3.1693371920660693,1.1435025058233925,0.7058657443354274,0.6705724571186561,0.5717512529116963
2025-03-03,50.26115189158668,29.446640316205535,7.453416149068323,2.689158667419537,3.9243365330321858,3.1338226990400906,1.1434217955957087,0.7058159232072276,0.6705251270468662,0.5717108977978543
2025-03-04,50.222347709465666,29.448718853674034,7.453942260182113,2.6893484859179786,3.9599068257217476,3.134043904849298,1.1435025058233925,0.7058657443354274,0.6705724571186561,0.5717512529116963
2025-03-05,50.30705159878591,29.03225806451613,7.764523187689701,2.696407143361333,3.9599068257217476,3.1481612197360063,1.1435025058233925,0.7058657443354274,0.6705724571186561,0.5717512529116963
2025-03-06,50.268437411698216,29.054817745125742,7.763492512009042,2.7055665442215315,3.962983893755298,3.1506075162475278,1.1443910709239897,0.7064142413111049,0.6710935292455495,0.5721955354619949
2025-03-07,50.28954802259887,29.046610169491526,7.754237288135593,2.7048022598870056,3.961864406779661,3.1497175141242937,1.1440677966101696,0.7062146892655368,0.6709039548022598,0.5720338983050848
2025-03-10,52.86188157244689,28.9575834568424,5.610840567435952,2.703084197896817,3.6982144117439484,3.147716846637025,1.1433410967605335,0.7057661091114404,0.5999011927447244,0.5716705483802668
2025-03-11,50.638898693963995,29.029297564419345,7.970349452876809,2.710907165548888,3.480409459936463,3.1486057183198026,1.143663960465937,0.7059654076950229,0.6000705965407696,0.5718319802329686
2025-03-12,48.88187872415002,28.307045215562564,7.914475990185769,5.313704872064493,3.456011216263582,3.126533473536628,1.135646687697161,0.7010164738871364,0.5958640028040658,0.5678233438485805
2025-03-13,48.87502628443261,28.303077030910494,7.927384874185182,5.3129599775706176,3.455526740029439,3.126095184691947,1.1354874886100792,0.7009182028457279,0.5957804724188687,0.5677437443050396
2025-03-14,48.405411088525966,28.331113759024323,7.801219597672951,5.880703721875657,3.455526740029439,3.126095184691947,1.1354874886100792,0.7009182028457279,0.5957804724188687,0.5677437443050396
2025-03-17,48.18086225026288,28.54539081668419,7.802313354363828,5.888538380651945,3.456011216263582,3.126533473536628,1.135646687697161,0.7010164738871364,0.5958640028040658,0.5678233438485805
2025-03-18,48.16684192078514,28.559411146161935,7.802313354363828,5.888538380651945,3.456011216263582,3.126533473536628,1.135646687697161,0.7010164738871364,0.5958640028040658,0.5678233438485805
2025-03-19,48.143477651674374,28.548409695950678,7.783382373546307,5.8147681098500765,3.5238895894633604,3.117556396244921,1.1349306431273645,0.7005744710662744,0.6655457475129607,0.5674653215636822
2025-03-20,49.908989078689444,26.90422850742089,7.7849341921030515,5.810697283674041,3.521422570708485,3.00336040324839,1.1341360963315597,0.7000840100812098,0.6650798095771493,0.5670680481657798
2025-03-21,49.91598991879025,26.897227667320077,7.7849341921030515,5.810697283674041,3.521422570708485,3.00336040324839,1.1341360963315597,0.7000840100812098,0.6650798095771493,0.5670680481657798
2025-03-24,50.05933682373473,26.82024432809773,7.7626527050610825,5.794066317626527,3.511343804537522,2.994764397905759,1.130890052356021,0.6980802792321117,0.6631762652705061,0.5654450261780105
2025-03-25,49.75626740947075,26.8941504178273,7.91782729805014,5.786908077994429,3.572423398328691,2.987465181058496,1.128133704735376,0.6963788300835655,0.6963788300835655,0.564066852367688
2025-03-26,49.76319821702187,27.803315224961693,6.999582114500627,5.787714166318429,3.572921019640619,2.987881320518178,1.1282908483075638,0.6964758322886195,0.6964758322886195,0.5641454241537819
2025-03-27,49.745697763533755,27.8130007663903,7.0020204835226085,5.7897303699575,3.574165679648854,2.988922176548457,1.1286838988364802,0.6967184560719013,0.6967184560719013,0.5643419494182401
2025-03-31,49.43914164286212,27.819967950951018,7.294642235072807,5.7897303699575,3.574165679648854,2.995889361109176,1.1286838988364802,0.6967184560719013,0.6967184560719013,0.5643419494182401
2025-04-01,49.54269356978286,27.808420023738044,7.156321999581093,5.815820707952245,3.58165188857083,3.002164351043776,1.1310479648118412,0.698177756056692,0.698177756056692,0.5655239824059206
2025-04-02,49.52513966480447,27.821229050279328,7.157821229050279,5.817039106145251,3.5824022346368714,3.0027932960893855,1.1312849162011174,0.6983240223463687,0.6983240223463687,0.5656424581005587
2025-04-03,48.74607055536151,27.830946559552917,7.921760391198044,5.819070904645477,3.583653510303877,3.0038421236465247,1.1316800558854347,0.6985679357317499,0.6985679357317499,0.5658400279427174
2025-04-07,48.74607055536151,27.837932238910234,7.914774711840726,5.819070904645477,3.583653510303877,3.0038421236465247,1.1316800558854347,0.6985679357317499,0.6985679357317499,0.5658400279427174
2025-04-08,48.63429968564443,27.844917918267555,7.886831994411457,5.923856095005239,3.583653510303877,3.031784841075795,1.1316800558854347,0.6985679357317499,0.6985679357317499,0.5658400279427174
2025-04-09,45.856044723969255,27.87561146051712,10.097833682739344,6.4081062194269744,3.563941299790356,2.7533193570929417,1.4814814814814816,0.6988120195667366,0.6988120195667366,0.5660377358490566
2025-04-10,29.91536686018046,28.32062670490313,25.375952997132266,6.406938518570329,3.686087990487515,2.8467510666573403,1.4828285654333078,0.6994474365251451,0.6994474365251451,0.5665524235853676
2025-04-11,47.76119402985074,28.10829573064908,7.865324540090246,6.358903158625477,3.6584519264144397,2.825407844498438,1.4717112113849358,0.6942034015966678,0.6942034015966678,0.5623047552933009
2025-04-14,50.190667683560974,28.149483463911807,5.810164320876378,5.72003050682937,3.653886154059488,3.057616307286972,1.4698745059973655,0.6933370311308327,0.6933370311308327,0.5616029952159745
2025-04-15,50.190694126620905,28.3059427224187,5.644546147978642,5.720823798627003,3.654392899244158,3.058040357811525,1.5116843492129532,0.693433187712364,0.6587615283267457,0.5616808820470147
2025-04-16,50.21818937452379,28.233012398697788,5.707556971670014,5.714483618480293,3.650342869017109,3.0546512433331023,1.5100090046408534,0.6926646810279145,0.6580314469765186,0.5610583916326106
2025-04-22,50.28033501765072,28.21346992455181,5.703606285041877,5.71052813732955,3.6478161556032394,3.024849449712743,1.5089637987125355,0.6921852287672181,0.6575759673288573,0.5606700353014467
2025-04-23,50.827161348376826,28.21346992455181,4.429985464110196,5.71052813732955,4.340001384370457,3.024849449712743,1.5435730601508963,0.6921852287672181,0.6575759673288573,0.5606700353014467
2025-04-24,50.81343025268259,28.21737625475943,3.821391484942887,5.635167878158533,5.03288335064036,3.0252682589131186,1.5437867774316372,0.6922810661128418,0.6576670128071997,0.5607476635514018
2025-04-25,50.314987885081344,28.21737625475943,4.319833852544133,5.635167878158533,5.03288335064036,3.0252682589131186,1.5437867774316372,0.6922810661128418,0.6576670128071997,0.5607476635514018
2025-04-28,47.50103834971618,31.69043333794822,3.592690017998062,5.70400110757303,5.032534957773778,3.0250588398172504,1.5436799113941575,0.6922331441229406,0.6576214869167936,0.5607088467395819
2025-04-29,45.32428877967744,31.68131792067557,5.848965183082993,5.634387762165156,5.032186613137676,3.024849449712743,1.5435730601508963,0.6921852287672181,0.6575759673288573,0.5606700353014467
2025-04-30,45.31736692738977,31.68131792067557,5.84204333079532,5.634387762165156,5.039108465425348,3.0317713020004153,1.5435730601508963,0.6921852287672181,0.6575759673288573,0.5606700353014467
