date,CITIC SECURITIES BROKERAGE (HK) LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,BANK OF CHINA (HONG KONG) LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,KGI ASIA LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD
2024-12-23,30.747256080917783,28.8062047844111,0.2556294975977784,8.168383274529194,21.23278091923767,3.372083772453223,2.797021594082189,2.6091609202930894,2.011479156477977
2024-12-27,30.79691601885993,28.798061922772433,0.25555723692875665,8.16607425758948,21.219707972758165,3.3711305607476696,2.793875294844179,2.5877661786194097,2.010910556879979
2024-12-30,30.893447894828196,28.7801221272608,0.25539803716787296,8.160987189483757,21.172081919861487,3.369030509950327,2.777285421080886,2.5819890432093113,2.0096578571573604
2025-01-02,30.894398991051197,28.781008161915977,0.25540589993894786,8.161057340294846,21.172914826919946,3.3691342300726035,2.774292289432367,2.5820685332045747,2.0097197271695384
2025-01-03,30.894231146285943,28.780851798894957,0.25540451235593215,8.160469717040407,21.175335129519844,3.369115926057558,2.7742772171068557,2.582416695482576,2.0078978572559247
2025-01-07,30.89446818980628,28.78090391971319,0.2554049748819288,8.160484495281223,21.17700333630309,3.3691220273738076,2.772471286518255,2.5822402766542822,2.007901493467944
2025-01-08,30.899927494569134,28.78059119763544,0.255402199751077,8.1603958266392,21.17695432874382,3.3690854198077798,2.767551637421683,2.5822122190384826,2.0078796763933764
2025-01-09,30.93362718448142,28.768816946225133,0.25529771372123955,8.157057377077455,21.16829075464769,3.367707113904221,2.7646092271787452,2.579345631869966,2.005248050894125
2025-01-10,30.95600381885277,28.762360829549422,0.25524042141652264,8.155226821644629,21.163540300181907,3.36695135428791,2.761998044291305,2.5738803640173376,2.0047980457581986
2025-01-13,31.367749181454656,29.144928578227518,0.25863537059929803,8.263699376578664,20.115121066938844,3.411735125938368,2.79873534064607,2.60793212381892,2.031463835797659
2025-01-14,31.367461563809435,29.14301088335179,0.25863299911590487,8.267107906748027,20.116770470120148,3.411703843004505,2.7959589138539527,2.6079082111278304,2.0314452088684067
2025-01-15,31.362860398706655,29.138736013853872,0.25859506129528975,8.264061664322838,20.12738807107143,3.411203394071731,2.7949987138180856,2.611009458410489,2.031147224449609
2025-01-16,31.40687816515743,29.13670589014789,0.25857704472916504,8.264769311632394,20.085466613152605,3.4109657322571305,2.7948039835750027,2.6108275468754267,2.0310057124729495
2025-01-17,31.481947631420198,29.129140860068436,0.25859126812536315,8.259723285475,20.03119831836002,3.411153357253305,2.7903738478166114,2.6067540006652954,2.031117430815772
2025-01-21,31.48091882939931,29.128019300528653,0.25858131158373143,8.262522171445235,20.031527142912665,3.4110220175887447,2.7902664100303882,2.606103589825922,2.0310392266853485
2025-01-23,31.59395665900894,29.118900381967517,0.25856708928276917,8.261151034357917,20.00915822507506,3.410834407040149,2.732361606596263,2.6004601236493485,2.0146104730220404
2025-01-24,31.603123537617407,29.118900381967517,0.25856708928276917,8.261151034357917,19.999991346466594,3.410834407040149,2.732361606596263,2.6004601236493485,2.0146104730220404
2025-02-03,31.752615856667376,29.116444838346357,0.2585452847929567,8.250371670457291,19.887944872557625,3.410546777611799,2.725348273407548,2.583741841554194,2.0144405846048525
2025-02-04,31.752615856667376,29.116444838346357,15.524785793260836,8.250371670457291,4.621704364089744,3.410546777611799,2.725348273407548,2.583741841554194,2.0144405846048525
2025-02-06,31.752615856667376,29.115528227788122,15.524785793260836,8.250371670457291,4.621704364089744,3.410546777611799,2.7262648839657837,2.583741841554194,2.0144405846048525
2025-02-10,31.738768021887235,29.102463985703086,15.518015180419594,8.248605970136037,4.668980904818681,3.4090593824157778,2.728924000687786,2.5826150295051367,2.0025675244266674
2025-02-11,31.73847723052811,29.10219734822521,15.517873003989743,8.247614193793888,4.6718699752310116,3.409028148531386,2.726883352907092,2.5825913675238654,2.003465379269689
2025-02-12,31.74097821036484,29.104490590218003,15.51909580643266,8.248813867396956,4.68048458829677,3.4092967786424144,2.7258154458137516,2.583161384577996,1.987863328256608
2025-02-13,31.740571047253198,29.10411724712589,15.518896732437629,8.249074559395321,4.680424548538186,3.409253045274283,2.7257804799254495,2.5831282486103437,1.9887540914396966
2025-02-14,31.73725596500451,29.101077524169877,15.517275891432586,8.25627527184889,4.6870818145452615,3.408896972466556,2.719815554686417,2.5828584588012604,1.9894625470446416
2025-02-17,31.730744135875476,29.09510658438488,15.514092067057081,8.254581254764622,4.7200113519376234,3.4081975372467106,2.710280908752204,2.5815957262702542,1.9853904337111534
2025-02-18,31.72356044967957,29.089191373579805,15.510937958486975,8.25143777983317,4.745243423729996,3.407504630113352,2.7097298922824846,2.581070872274959,1.9813236200196915
2025-02-20,31.725303678261135,29.090789842008256,15.511790293785813,8.251708032607976,4.747519032907007,3.4076918745266154,2.709878793557423,2.581212703659955,1.9741057486858153
2025-02-21,31.725129346781795,29.090629987260147,15.511705056040684,8.251662689228981,4.750423627545391,3.4076731491592667,2.7096807350438166,2.5800995139217195,1.9729958950182016
2025-02-24,31.72537825397906,29.090858224853683,15.511765700522817,8.251727429650062,4.754856956229475,3.4076998848854947,2.7097019945012604,2.5764655334365267,1.9715460219416183
2025-02-25,31.687361104250755,29.05599807270655,15.493177644157779,8.246047061685852,4.968332727675661,3.4036163705546114,2.6879769961232487,2.4883065435885974,1.9691834792569463
2025-02-26,31.68376725423637,29.052702661051782,15.491420471747105,8.245111828983646,4.9946597796494165,3.403230346401257,2.6876721368408862,2.4834511090501006,1.9579844120394416
2025-02-27,31.68451168716061,29.05355301830256,15.491873897436163,8.24535315904884,4.994988904897684,3.4033299571546833,2.6846409222432874,2.483523798351408,1.9582246554047655
2025-02-28,31.684019019462916,29.05310125981511,15.49163301173398,8.249615303141278,5.001862628368288,3.4032770382158954,2.6761843361257784,2.48348518163028,1.956822221506473
2025-03-04,31.682396222461552,29.051613213567702,15.490839558871128,8.249192773064898,5.006911179688115,3.4031027286445927,2.6760472669012874,2.483175060118361,1.9567219966823646
2025-03-05,31.68112128428785,29.050444141303295,15.490216188638723,8.248860815510463,5.010733817165555,3.4029657836500498,2.6759395795031735,2.483075134132527,1.956643255808367
2025-03-06,31.68106333499073,29.050391003890514,15.49018785482022,8.248845727165515,5.010907566104554,3.402959559139449,2.67593468482737,2.4830705922333487,1.9566396768283059
2025-03-07,31.677876450088593,29.04746874552082,15.488629654412497,8.248015953188865,5.023206217295971,3.4026172461202515,2.67566550523084,2.4800773750561333,1.956442853086026
2025-03-10,31.68767073036019,29.043537907232697,15.486533661160568,8.246351179978113,5.022526453716532,3.4021567881620016,2.675303421756155,2.479741759475003,1.956178098158744
2025-03-11,31.690967528864572,29.042369484785198,15.485910637422156,8.246019429009639,5.02177580597877,3.4020199192869387,2.675195794214984,2.4796419993856835,1.956099401052059
2025-03-12,31.693343710363,29.04454707500794,15.487071767460531,8.24480893875038,5.016483135358117,3.4022750019625345,2.6753963797838876,2.479827922375769,1.9562460689378416
2025-03-13,31.69305391305385,29.04428149774147,15.486930156913981,8.244733549941085,5.017351644779293,3.402243892271188,2.675371916518703,2.4798052473476737,1.9562281814327553
2025-03-14,31.692068641843203,29.049413285772324,15.486448700426173,8.247768900706784,5.019024367075297,3.402138123576008,2.6752887447633285,2.482654077491669,1.9451951583452156
2025-03-17,31.69195273161059,29.04930704075912,15.486392060454465,8.247738735405093,5.019371749478881,3.402125680632452,2.67527896019091,2.482644997459221,1.9451880440092655
2025-03-19,31.685810702331345,29.043677166958133,15.48339073471507,8.246140290107974,5.037779381366246,3.401466334844609,2.674760480252398,2.4821638507658164,1.9448110586584064
2025-03-20,31.684594167743118,29.042562073575322,15.482796270506821,8.2458236905115,5.041425329612392,3.40133574006558,2.674657786378789,2.482068551383816,1.9447363902226622
2025-03-21,31.691327844860968,29.042031106820794,15.48251320835597,8.240188227490428,5.041333160428465,3.4012735556000906,2.6746088873057414,2.482023173297684,1.9447008358398594
2025-03-24,31.69733971514314,29.039164221798487,15.480984851573293,8.239374797048065,5.041566727522839,3.400937798773116,2.674344863204557,2.4817781603013693,1.9445088646351378
2025-03-25,31.730526007811573,29.019264277982355,15.478268517763679,8.219651741069384,5.049820798069411,3.400341061393953,2.6738756157089916,2.4840843041412293,1.9441676760594273
2025-03-26,31.742000640157965,29.015551985401274,15.47628845855763,8.21860024121449,5.049174799187258,3.39990607238891,2.6735335598761547,2.481025275021123,1.9439189681951938
2025-03-27,31.74262434246538,29.015286857989192,15.476147045142172,8.218525144376285,5.049128662734354,3.3998750060042777,2.673509130665426,2.48100260484029,1.9439012057826228
2025-03-28,31.75447252104986,29.010250357580823,15.47346068118188,8.216733131626084,5.048252230297335,3.399284852546897,2.6730450604704883,2.4809373836385404,1.9435637816080948
2025-03-31,31.755636975653662,29.01465321426476,15.475809072834629,8.210113056871734,5.049566631979639,3.399800758609381,2.6734507458460333,2.4771107896006637,1.943858754339493
2025-04-01,31.75552091271995,29.01454716928839,15.475752510662563,8.210083049921844,5.049548176436841,3.399788332757228,2.673806462371052,2.477101736066465,1.9438516497756662
2025-04-02,31.75546288157124,29.01449414709089,15.475724229731577,8.210068046529152,5.049538948716031,3.3997821198652125,2.673801576163678,2.477279952818992,1.9438480975132275
2025-04-03,31.63343011815325,28.902994626106132,15.416252717674203,8.182704603185936,5.408233761980472,3.386717129798669,2.663526449758263,2.4697624910205622,1.9363781023225102
2025-04-08,31.63250877081647,28.902152804747388,15.415803707771342,8.185378850659832,5.4080762431229,3.3866184891265605,2.6634488725561773,2.46969055733885,1.936321703860475
2025-04-09,31.658179463678554,28.91046794011538,15.420238827033996,8.187733780191945,5.408903790834948,3.3875928176261385,2.6241557192542264,2.4649384370819156,1.9377892241828911
2025-04-10,31.63117588512036,28.92273886737235,15.426783882939821,8.191209029566124,5.410288749498203,3.3890306672357475,2.6243587032401394,2.4658025043090914,1.938611710718167
2025-04-11,31.685915086954086,28.915838480738778,15.423103361057262,8.174685000894282,5.391696360847229,3.3882221123466616,2.623732583777506,2.464849968928766,1.9319570444554346
2025-04-14,31.7625272076963,28.90467841594853,15.417150815953281,8.155327368621142,5.390707747229595,3.3869144283822936,2.5904967793714766,2.4609858309580424,1.9312114058393368
2025-04-15,31.760062079281926,28.904257450095976,15.416926281573629,8.155208594964877,5.3940881718339755,3.3868651015813045,2.59045905154522,2.4609499893207976,1.9311832798022912
2025-04-17,31.775854407346976,28.901731912456764,15.41557921262808,8.15449602567304,5.384515194198985,3.386569170945212,2.590232707663222,2.4600068283049223,1.9310145407827959
2025-04-22,31.7757965648227,28.901679301782362,15.415551151194911,8.154481181803595,5.384687425554498,3.3865630062735406,2.5902279925862848,2.460002350281991,1.931011025700116
2025-04-23,31.81620360732617,28.89357516152789,15.41122857231204,8.155834272509336,5.36843700455872,3.3856134011901515,2.579325861361975,2.459312556313106,1.9304695629006088
2025-04-24,31.81622017255471,28.893259678502503,15.411060300265827,8.155745220626473,5.369288287282652,3.385576434371313,2.579297698231533,2.4591037236658826,1.9304484844991052
2025-04-25,31.829065092236913,28.890052658769523,15.409349743027251,8.154476050755562,5.368692320829543,3.3839269328352746,2.5790114079788062,2.455191580024371,1.9302342135427586
2025-04-28,31.848385246488718,28.88942185344127,15.40901328466085,8.136102425754332,5.368939008590897,3.383853045841545,2.5789550960656027,2.455137971678659,1.930192067478123
2025-04-29,31.898342951603297,28.887371926356575,15.407919896435882,8.082215856137463,5.3767454685432154,3.3836129353940434,2.578772099329688,2.4549637607217787,1.9300551054780575
2025-04-30,31.892031022614947,28.8898949548549,15.409265627058167,8.08292175839076,5.3775789919544055,3.3839084607843435,2.5789973297699604,2.4551781777184667,1.9302236768540508
