date,THE HONGKONG AND SHANGHAI BANKING,ELSTONE SECURITIES LTD,DEUTSCHE BANK AG,KINGKEY SECURITIES GROUP LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CHIEF SECURITIES LTD,UBS SECURITIES HONG KONG LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD
2024-10-14,7.72816975307042,17.70651685854755,31.273631566425504,9.648948687283145,8.020080948064754,8.712785902248218,9.36675015970689,7.543116124653519
2024-10-15,7.7352546429675995,17.722749514715012,31.302302033484676,9.657794473705703,8.027433450959885,8.720773450501879,9.375337237332811,7.458355196332435
2024-10-16,7.739284841348421,17.731983366694635,31.318611061796496,9.66282634782579,8.062814496095294,8.725317120834914,9.380221946459729,7.378940818944718
2024-10-21,7.738077754740708,17.729217731356375,31.313726337075824,9.661319248847496,8.092750699619678,8.72395624400191,9.378758924937578,7.362193059420427
2024-11-07,7.705029797730862,18.08058164391396,31.179990968344008,9.620057468685273,8.058187997397077,8.686697774903312,9.338703909779952,7.330750439245557
2024-11-12,7.709699410703166,18.091539332697472,31.198887519574086,9.625887679123048,8.272857265789298,8.691962325162175,9.073973245750228,7.335193221200524
2024-11-13,7.710418315113789,18.093226309935933,31.201796714427154,9.626785261861366,8.460122182086334,8.692772822396845,8.879001190052318,7.335877204126261
2024-11-18,7.710848598283475,18.09314195360205,31.201651241799095,9.626740378748877,8.46008273832549,8.692732293945257,8.87895979334528,7.335843001950476
2024-11-19,7.710848598283475,18.09314195360205,31.201651241799095,9.626740378748877,8.770903787917698,8.692732293945257,8.568138743753071,7.335843001950476
2024-11-25,7.709650437462994,18.090330525841296,31.19680293028374,9.625244514447594,8.785079546574599,8.691381561775538,8.566807371723604,7.334703111890634
2024-12-23,23.24828804924749,18.090330525841296,15.658165318499245,9.625244514447594,8.785079546574599,8.691381561775538,8.566807371723604,7.334703111890634
2025-01-06,23.26021236675187,18.08751997165994,15.655732630940255,9.623749114947957,8.78371467698209,8.690031249311357,8.565476413384006,7.333563576022526
2025-01-08,23.27213297965457,18.084710290650886,15.653300699159395,9.622254180033355,8.78235023142208,8.688681356357124,8.564145868541491,7.3324243941810945
2025-01-21,23.23603855854769,18.21175859191517,15.629022871783535,9.607330335507577,8.768729054203895,8.675205456919196,8.550863120128607,7.321052010994331
2025-01-22,23.23711976204554,18.21260600904447,15.629750110815884,9.607777377249981,8.769137074723453,8.675609125662515,8.551261003059118,7.316739537399037
2025-01-27,23.232356962571224,18.213736021233395,15.630719868143656,9.608373497626129,8.769681161153251,8.676147409093971,8.55179157123587,7.317193508942503
2025-02-19,23.246419760186896,18.224760993168207,15.640181312389156,9.614189550303461,8.77498954426401,8.681399175210272,8.516614007106512,7.301445657371489
2025-02-20,23.24649192097489,18.22481756588469,15.640229862136582,9.614219394361214,8.775016783304117,8.681426123730168,8.516330027324251,7.30146832228409
2025-02-21,23.246636243894887,18.224930712371325,15.640326962535678,9.61427908303257,8.775071261891659,8.681480021271877,8.515762062470573,7.301513652531427
2025-02-24,23.246564082210885,18.224874138952394,15.64027841218542,9.614249238604252,8.775044022513333,8.681763490162297,8.515735628034015,7.301490987337401
2025-02-26,23.25089457636807,18.228269165877446,15.643191966809713,9.616040232318685,8.776678684596474,8.6833807754495,8.51732198476402,7.284222613816091
2025-02-28,23.25378246892595,18.23053321996338,15.645134939692504,9.617234598880884,8.777768797709022,8.684459300434263,8.518379884308146,7.27270679008585
2025-03-07,23.252627225820856,18.229627530842365,15.644357692623492,9.616756816654474,8.777332719970046,8.684027858291818,8.517956692956757,7.277313462840191
2025-05-02,23.252627225820856,18.214102595454975,15.644357692623492,9.616756816654474,8.777332719970046,8.69955279367921,8.517956692956757,7.277313462840191
