date,THE HONGKONG AND SHANGHAI BANKING,LIVERMORE HOLDINGS LTD,CITIBANK N.A.,YUEN META (INTERNATIONAL) SECURITIES LTD,BNP PARIBAS,ABCI SECURITIES CO LTD,CITIC SECURITIES BROKERAGE (HK) LTD,CMB WING LUNG BANK LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD
2024-07-12,35.39111213224801,0.11352952044893024,0.20092664122012502,0.0,0.00859435935878471,0.0,0.0,0.0,0.021657939285642077,0.0
2024-07-15,35.39181077545078,0.12226256048346333,0.20162528442288766,0.0,0.012087575372597949,0.0,0.0,0.0,0.0,0.0
2024-07-16,35.39216009705216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021308617684260754,0.0
2024-07-17,0.0,0.11876934446965008,0.20127596282150637,0.0,0.008943680960166032,0.0,0.0,0.0,0.020959296082879428,0.0
2024-07-18,0.0,0.11946798767241275,0.0,0.0,0.007197072953259415,0.0,0.0,0.0,0.021308617684260754,0.0
2024-07-19,35.39181077545078,0.0,0.20057731961874373,0.0038425376151945616,0.002655892135302205,0.0,0.0,0.0,0.0,0.0
2024-07-22,35.38692027303144,0.14706439418153733,0.1897832821360608,0.003143894412431914,0.0054155327862146635,0.0,0.0,0.0,0.020959296082879428,0.0
2024-07-23,0.0,0.1554481126146891,0.18873531733191684,0.005938467223482505,0.003668924779308044,0.0,0.0,0.0,0.0,0.0
2024-07-24,0.0,0.1540508262091638,0.18943396053467948,0.006287788824863828,0.0019223167724014248,0.0,0.0,0.0,0.020609974481498105,0.0
2024-07-25,0.0,0.15440014781054512,0.21353715102999082,0.0,0.0026209599751640723,0.0,0.0,0.0,0.0,0.0
2024-07-26,0.0,0.0,0.21248918622584684,0.0,0.0033196031779267198,0.0,0.0,0.0,0.019911331278735456,0.0
2024-07-29,0.0,0.0,0.21109189982032156,0.0,0.0,0.0,0.0,0.0,0.019562009677354133,0.0
2024-07-30,0.0,0.15370150460778248,0.2107425782189402,0.0,0.0,0.0,0.0,0.0,0.018863366474591484,0.0
2024-07-31,0.0,0.1540508262091638,0.21004393501617757,0.0,0.003668924779308044,0.0,0.0,0.0,0.01851404487321016,0.0
2024-08-01,0.0,0.0,0.20864664861065227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-02,0.0,0.0,0.20829732700927095,0.0,0.0,0.0,0.0,0.0003493216013813238,0.01746608006906619,0.0
2024-08-05,0.0,0.15440014781054512,0.2089959702120336,0.0,0.004367567982070691,0.0,0.0,0.0,0.0,0.0
2024-08-06,0.0,0.15474946941192644,0.20934529181341494,0.0,0.00506621118483334,0.0,0.0,0.0,0.0,0.0
2024-08-07,0.0,0.15579743421607042,0.20829732700927095,0.015020828859396923,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08,0.0,0.0,0.20794800540788963,0.016418115264922217,0.006114175988977311,0.0,0.0,0.0,0.0,0.0
2024-08-09,0.0,0.0,0.0,0.0220072608870234,0.0,0.0,0.0,0.0,0.017116758467684866,4.495070366574875
2024-08-12,0.0,0.0,0.0,0.0146715072580156,0.0068128191917399585,0.0,0.0,0.0,0.0,0.0
2024-08-13,0.0,0.0,0.0,0.0,0.007162140793121281,0.0,0.0,0.0,0.0,0.0
2024-08-14,0.0,0.15649607741883306,0.0,0.0,0.01065535680693452,0.0,0.0,0.0,0.0,0.0
2024-08-15,0.0,0.0,0.20829732700927095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-16,0.0,0.16173590143955294,0.20655071900236432,0.017116758467684866,0.011354000009697168,0.0,0.0,0.0,0.0,0.0
2024-08-19,0.0,0.1627838662436969,0.20235885978578844,0.012226256048346333,0.01065535680693452,0.0,0.0,0.0,0.0,0.0
2024-08-20,0.0,0.0,0.20061225177888184,0.012924899251108981,0.01170332161107849,0.0,0.0,0.0,0.0,0.0
2024-08-21,0.0,0.16208522304093426,0.20096157338026316,0.010130326440058391,0.013799251219366435,0.0,0.0,0.0,0.019911331278735456,0.0
2024-08-22,0.0,0.0,0.20340682458993242,0.006637110426245153,0.012401964813841138,0.0,0.0,0.0,0.0220072608870234,0.0
2024-08-23,0.0,0.0,0.2048041109954577,0.004890502419338533,0.012052643212459815,0.0,4.04234957118468,0.0,0.023055225691167372,0.0
2024-08-26,0.0,0.159639971831265,0.20445478939407638,0.008034396831770447,0.012751286415222465,0.0,0.0,0.0,0.025849798502217962,0.0
2024-08-27,0.0,0.0,0.20410546779269506,0.003143894412431914,0.01344992961798511,0.0,0.0,0.0,0.02654844170498061,0.0
2024-08-28,0.0,0.0,0.20375614619131374,0.010479648041439714,0.013100608016603787,0.0,0.0,0.0,0.02829504971188723,0.0
2024-08-29,0.0,0.0,0.2048041109954577,0.004890502419338533,0.012401964813841138,0.0,4.042000249583298,0.0,0.0293430145160312,0.0
2024-08-30,0.0,0.0,0.0,0.005589145622101181,0.011354000009697168,0.0,0.0,0.0,0.030041657718793847,0.0
2024-09-02,35.38657095143006,0.0,0.20375614619131374,0.0045411808179572095,0.01065535680693452,0.0,0.0,0.0,0.03283623052984443,0.0
2024-09-03,0.0,0.0,0.0,0.009082361635914419,0.0,0.0,0.0,0.0,0.03458283853675106,0.0
2024-09-04,0.0,0.0,0.20340682458993242,0.002095929608287943,0.013100608016603787,0.0,4.041650927981917,0.0,0.0,0.0
2024-09-05,0.0,0.1554481126146891,0.2030575029885511,0.004191859216575886,0.014497894422129082,0.0,0.0,0.0,0.0,0.0
2024-09-09,0.0,0.0,0.20375614619131374,0.0013972864055252952,0.013799251219366435,0.0,0.0,0.0,0.0,0.0
2024-09-10,0.0,0.15370150460778248,0.20690004060374567,0.0038425376151945616,0.01344992961798511,0.0,4.041301606380535,0.0,0.0,0.0
2024-09-11,0.0,0.0,0.206201397400983,0.0013972864055252952,0.0,0.0,4.040952284779154,0.0,0.0,0.0
2024-09-12,0.0,0.0,0.20340682458993242,0.0,0.013799251219366435,0.0,4.040602963177772,0.0,0.0,0.0
2024-09-13,0.0,0.0,0.0,0.006287788824863828,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-16,0.0,0.15160557499949454,0.20515343259683905,0.0013972864055252952,0.014847216023510405,0.0,4.040253641576391,0.0,0.0,0.0
2024-09-17,35.385522986625915,0.0,0.20550275419822037,0.004890502419338533,0.015545859226273053,0.0,0.0,0.0,0.0,0.0
2024-09-19,0.0,0.15125625339811322,0.20585207579960169,0.0013972864055252952,0.018689753638704967,0.0,0.0,0.0,0.0,0.0
2024-09-20,0.0,0.0,0.2207384158424668,0.003493216013813238,0.005200700001365148,0.0,0.0,0.0,0.0,0.0
2024-09-23,0.0,0.0,0.22458095345766135,0.0,0.0020568055889332347,0.0,0.0,0.0,0.0,0.0
2024-09-24,35.40229042349222,0.14671507258015598,0.22248502384937344,0.0024452512096692666,0.0034540919944585297,0.0,0.0,0.0,0.0,0.0
2024-09-25,35.40298906669498,0.14322185656634276,0.225279596660424,0.0,0.004152735197221178,0.0,4.038507033569484,0.0,0.0,0.0
2024-09-26,35.40229042349222,0.14741371578291865,0.22423163185628006,0.0038425376151945616,0.0017074839875519108,0.0,0.0,0.0,0.032486908928463114,0.0
2024-09-27,0.0,0.14776303738429997,0.22388231025489871,0.005239824020719857,0.0034540919944585297,0.0,0.0,0.0,0.028993692914649875,0.0
2024-09-30,35.4026397450936,0.15020828859396923,0.22423163185628006,0.007685075230389123,0.0038034135958398534,0.0,0.0,0.0,0.02550047690083664,0.0
2024-10-02,0.0,0.1554481126146891,0.22318366705213608,0.010828969642821039,0.005550021602746472,0.0,0.0,0.0,0.021657939285642077,4.494721044973494
2024-10-03,35.40333838829636,0.1683730118657981,0.14326098058569747,0.0,0.002755448791695882,0.0,0.0,0.0,0.01851404487321016,0.0
2024-10-04,35.40159178028945,0.17850333830585646,0.1380211565649776,0.012924899251108981,0.0013581623861705868,0.0,0.0,0.0003493216013813238,0.018164723271828838,0.0
2024-10-07,35.40298906669498,0.0,0.12736684772284723,0.0,0.009567220018631696,0.0,0.0,0.0,0.0,0.0
2024-10-08,35.4026397450936,0.0,0.1266682045200846,0.0,0.008519255214487724,0.0,0.0,0.0,0.0,0.0
2024-10-09,35.40333838829636,0.17955130311000045,0.20901727882971788,0.0,0.007121968808962429,0.0,0.0,0.0,0.0,0.0
2024-10-10,35.40089313708669,0.1847911271307203,0.20622270601866727,0.013972864055252951,0.009217898417250374,0.0,0.0,0.0,0.016767436866303543,0.0
2024-10-14,35.399845172282554,0.19317484556387207,0.20342813320761666,0.013274220852490306,0.008519255214487724,0.0,0.0,0.0,0.015370150460778246,0.0
2024-10-15,0.0,0.0,0.20203084680209138,0.0,0.007820612011725077,0.0,4.038157711968103,0.0,0.0,0.0
2024-10-16,0.0,0.19457213196939738,0.20238016840347273,0.01571947206215957,0.004676717599293163,0.0,0.0,0.0,0.0,0.0
2024-10-17,0.0,0.19527077517216002,0.20203084680209138,0.012924899251108981,0.005375360802055811,0.0,0.0,0.0,0.0,0.0
2024-10-18,0.0,0.19457213196939738,0.0,0.015020828859396923,0.009217898417250374,0.0,4.037808390366722,0.0,0.0,0.0
2024-10-21,0.0,0.0,0.0,0.012575577649727656,0.009916541620013021,0.0,0.0,0.0,0.0,0.0
2024-10-22,35.40159178028945,0.1980653479832106,0.2006335603965661,0.01187693444696501,0.0043273959979118395,0.0,0.0,0.0,0.0,0.0
2024-10-23,0.0,0.0,0.2009828819979474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-24,0.0,0.0,0.0,0.0,0.003978074396530516,0.0,0.0,0.0,0.0,0.0
2024-10-25,0.0,0.20155856399702385,0.0,0.013274220852490306,0.003628752795149192,0.0,0.0,0.0,0.0,0.0
2024-10-28,0.0,0.2012092423956425,0.0,0.010130326440058391,0.005724682403437134,0.0,0.0,0.0,0.0,0.0
2024-10-29,0.0,0.1980653479832106,0.2006335603965661,0.007685075230389123,0.007471290410343754,0.0,0.0,0.0,0.0,0.0
2024-10-30,0.0,0.0,0.1999349171938034,0.010130326440058391,0.003628752795149192,0.0,0.0,0.0,0.0,0.0
2024-10-31,35.399845172282554,0.20051059919287986,0.19923627399104077,0.009431683237295742,0.006074004004818458,0.0,4.037109747163959,0.0,0.0,0.0
2024-11-01,35.399705443642,0.1980653479832106,0.20189111816153885,0.009501547557572008,0.005934275364265929,0.0,0.0,0.0,0.0,0.0
2024-11-04,0.0,0.20099964943481372,0.20196098248181513,0.005589145622101181,0.006423325606199783,0.0,0.0,0.0,0.0,0.0
2024-11-05,35.40026435820421,0.1980653479832106,0.20091301767767114,0.008313854112875507,0.002371195030176426,0.0,0.0,0.0,0.0,0.0
2024-11-06,35.40166164460973,0.0,0.20210071112236766,0.005589145622101181,0.0018821447882425724,0.0,4.036411103961197,0.0,0.01613865798381716,0.0
2024-11-07,35.40305893101526,0.0,0.19874722374910694,0.0,0.001183501585479925,0.0,0.0,0.0,0.0,0.0
2024-11-08,0.0,0.20351476496475923,0.0,0.013134492211937774,0.0017424161476900432,0.0,0.0,0.0,0.0,0.0
2024-11-11,35.40445621742078,0.20456272976890322,0.19693075142192407,0.011248155564478626,0.000904044304374866,0.0,0.0,0.00041918592165758855,0.0,4.4954196881762565
2024-11-12,0.0,0.2040038152066931,0.19637183685971396,0.011667341486136216,0.0009739086246511307,0.0,0.0,0.0,0.0,0.0
2024-11-13,35.4041068958194,0.0,0.19588278661778008,0.013134492211937774,0.0008341799840986012,0.0,0.0,0.0,0.0,4.498982768510346
2024-11-14,35.402709609413876,0.20505178001083707,0.19392658565004467,0.011038562603649833,0.0019520091085188376,0.0,0.0,0.0,0.0,4.505060964374381
2024-11-15,35.39921639340006,0.20512164433111332,0.19434577157170224,0.016348250944645953,0.006632918567028577,0.0,0.0,0.0,0.01627838662436969,4.509462416551786
2024-11-18,35.48424127117627,0.20477232272973203,0.11234601886345032,0.007475482269560329,0.006772647207581106,0.0,0.0,0.0,0.01613865798381716,0.0
2024-11-19,35.481935748607164,0.0,0.08901133589117788,0.013693406774147895,0.005934275364265929,0.0,0.0,0.0,0.0,0.0
2024-11-20,35.478861718515006,0.0,0.08887160725062535,0.014531778617463069,0.007820612011725077,0.0,0.0,0.0,0.016208522304093424,4.510999431597863
2024-11-21,35.481935748607164,0.20526137297166586,0.0610614159214554,0.012785170610556451,0.03025125067962264,0.0,0.0,0.0,0.01627838662436969,0.0
2024-11-22,0.0,0.20630933777580984,0.06099155160117914,0.010060462119782124,0.029133421555202408,0.0,0.0,0.0,0.01613865798381716,0.0
2024-11-25,35.48200561292744,0.20924363922741296,0.08178247467219277,0.012226256048346333,0.007294533680044803,0.0,0.0,0.0,0.0,4.514143326010295
2024-11-26,35.48347276365324,0.2065887950569149,0.10847064501772591,0.013693406774147895,0.006316433196177097,0.0,0.0,0.0,0.0,0.0
2024-11-27,35.478582261233896,0.20945323218824174,0.19229734970120219,0.011457748525307421,0.007923312562531187,0.0,0.0,0.0,0.0,0.0
2024-11-28,35.478372668273074,0.20693811665829623,0.19243707834175472,0.015160557499949451,0.008482227124741304,0.0,0.0,0.0,0.0,0.0
2024-11-29,35.47760416075003,0.0,0.19201789242009712,0.01837431623265763,0.0,0.0,0.0,0.0004890502419338534,0.01627838662436969,0.0
2024-12-02,35.477184974828376,0.2087545889854791,0.19131924921733448,0.016418115264922217,0.008831548726122627,0.0,0.0,0.0,0.016208522304093424,0.0
2024-12-03,35.476695924586444,0.20840526738409776,0.18985209849153292,0.012785170610556451,0.007993176882807452,0.0,0.0,0.0,0.01627838662436969,4.515051562173887
2024-12-04,35.4771151105081,0.20945323218824174,0.18663833975882474,0.009711140518400802,0.007294533680044803,0.0,0.0,0.0,0.016208522304093424,4.516378984259135
2024-12-05,35.47432053769705,0.21182861907763476,0.18628901815744342,0.008593311393980566,0.003661589025679036,0.0,0.0,0.0,0.015509879101330778,4.519103692749909
2024-12-06,35.47536850250119,0.0,0.18538078199385197,0.012296120368622597,0.003731453345955301,0.0,0.0,0.0,0.0,0.0
2024-12-09,35.47425067337677,0.21434373460758027,0.1845424101505368,0.017955130311000045,0.004220503587889154,0.0,0.0,0.0,0.0,0.0
2024-12-10,35.469569763918265,0.21797667926194605,0.18300539510445898,0.01669757254602728,0.003382131744573977,0.0,0.0,0.0,0.0,0.0
2024-12-11,35.472154743768485,0.21909450838636632,0.16004867810488113,0.017186622787961132,0.02186753224647087,0.0,0.0,0.0,0.0,0.0
2024-12-12,35.46977935687909,0.22300691032183712,0.15941989922239475,0.010759105322544774,0.022356582488404723,0.0,0.0,0.0,0.0,0.0
2024-12-13,35.46635600518555,0.22279731736100833,0.1895432981959118,0.020889431762603165,0.006555369171521923,0.0,0.0,0.0,0.0,0.0
2024-12-16,35.469290306637156,0.21972328726885268,0.19073099164060833,0.02228671816812846,0.008301977178428541,0.0,0.0,0.0,0.0,0.0
2024-12-17,35.4718054221671,0.22112057367437796,0.19282692124889628,0.016627708225751013,0.007184148054008306,0.0,0.0,0.0,0.0,0.0
2024-12-18,35.47466985929843,0.22000274454995772,0.19422420765442155,0.012435849009175128,0.0036210677199188025,0.0,0.0,0.0,0.0,0.0
2024-12-19,35.471945150807656,0.2202123375107865,0.19611054430188074,0.011807070126688744,0.004179982282128921,0.6941718862649666,0.0,0.0,0.015440014781054511,0.0
2024-12-20,35.473132844252355,0.21937396566747133,0.19604067998160446,0.012575577649727656,0.0042498466024051855,0.0,0.0,0.0,0.0,0.0
2024-12-23,35.4718054221671,0.22230826711907448,0.19659959454381457,0.009222090276466947,0.004738896844339039,0.0,0.0,0.0,0.014881100218844395,0.0
2024-12-27,35.47341230153346,0.22063152343244413,0.19555162973967058,0.013344085172766569,0.006206047570140599,0.0,4.035712460758434,0.0,0.0,0.0
2024-12-30,35.47655619594589,0.21832600086332735,0.19799688094933984,0.006287788824863828,0.006625233491798188,0.0,4.034315174352908,0.00041918592165758855,0.02067983880177437,4.515400883775268
2025-01-02,35.4706177287224,0.21434373460758027,0.20540249889862391,0.012855034930832718,0.0055772686876542155,0.0,0.0,0.0,0.020400381520669312,0.0
2025-01-03,35.464958718780025,0.21161902611680594,0.20735869986635933,0.010339919400887186,5.798738582929975e-05,0.0,0.0,0.0,0.02669934863677734,0.0
2025-01-06,35.459718894759305,0.0,0.18827386349649208,0.009781004838677066,0.016418115264922217,0.0,4.0336165311501455,0.0,0.036410489155178145,0.0
2025-01-07,35.45000775424091,0.22077125207299667,0.1870861700517956,0.0134838138133191,0.018234587592105105,0.0,0.0,0.0,0.037598182599874644,0.0
2025-01-08,35.44078566396444,0.22545216153150638,0.18792454189511076,0.0070562963479027414,0.018024994631276308,0.0,0.0,0.0,0.033406323383298756,4.520431114835159
2025-01-09,35.439947292121126,0.2357920809323936,0.1845011902015738,0.007615210910112859,0.019003095115144017,0.0,0.0,0.0,0.02867615957899425,0.0
2025-01-10,0.0,0.2385167894231679,0.1805189239458267,0.01627838662436969,0.016348250944645953,0.0,0.0,0.0,0.023296606917721865,4.522037994201513
