date,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,SINOMAX SECURITIES LTD,HANG SENG SECURITIES LTD,CMB INTERNATIONAL SECURITIES LTD,BNP PARIBAS,CITIBANK N.A.,CITIC SECURITIES BROKERAGE (HK) LTD
2024-07-11,60.120782463324396,7.3487561492623446,8.28490748597258,5.619648548688178,5.742388145129819,5.520716650878805,1.3124018987512203,2.4922319132544715,1.93845250313618,1.619714241602008
2024-07-12,60.122119727381396,7.351043924034721,8.287486698284555,5.621246903520328,5.744175834157021,5.509589826736414,1.3128104685682338,2.4940656463338278,1.9372424887583044,1.620218482225201
2024-07-15,60.122246611239795,7.330546712328119,8.30551253727636,5.627145136305452,5.74587777579977,5.50517552897034,1.3131994411327934,2.490874235896606,1.938723484352158,1.6206985366986126
2024-07-16,60.12270753608272,7.330989997787681,8.30616595737978,5.62748541537544,5.746225234750703,5.505508432416713,1.3132788516107023,2.487850134261817,1.938991898381404,1.6207965419530426
2024-07-17,60.06920508499376,7.339855371065871,8.313884234736882,5.628720513551172,5.7474850501807495,5.516544163762132,1.3135667778394213,2.506994484143784,1.9425924306698052,1.621151889056419
2024-07-18,60.06605660761358,7.339489134160074,8.31331819360491,5.628439657174545,5.747198267807735,5.51778093554173,1.3135012347724322,2.5101958605509824,1.942949110364835,1.6210709984091705
2024-07-19,60.03730076926752,7.3429504395508145,8.314286887089258,5.63236869294215,5.747658871609185,5.525783913261886,1.313606504093892,2.52340154564881,1.941441458916334,1.6212009176201487
2024-07-22,60.06296633746854,7.343706327931697,8.309006985379618,5.628060874537931,5.742337869884403,5.519157564223706,1.3123904085269655,2.520914384683574,1.9417591865394834,1.6197000608240908
2024-07-23,60.051044890671015,7.363782202687827,8.312715466807994,5.6295492239347515,5.743856440009266,5.520617113971798,1.312737472198889,2.5084340246949024,1.937134772015023,1.6201283930085322
2024-07-24,59.96380740635864,7.389442221003495,8.32485173282772,5.631828723587389,5.746183659074051,5.559136218880374,1.3132693496412078,2.5164044727055694,1.9290002270711795,1.6260759888503828
2024-07-25,59.96748559143451,7.39183360843568,8.28550520063663,5.647715263037901,5.755604517568979,5.555037491215692,1.3136943527366889,2.5379367058243925,1.9185850459958191,1.6266022231137027
2024-07-26,59.912234792860374,7.385403832751654,8.283678234629166,5.719538933547078,5.758741776318916,5.5636175354038375,1.312685915092651,2.5341751862067863,1.904570206724268,1.625353586465272
2024-07-29,59.90590755802473,7.399212757409663,8.286994993995371,5.723549532511483,5.761257750337222,5.564536507797728,1.313259422949897,2.522432461922066,1.8967853173239038,1.6260636977279308
2024-07-30,59.90634079824044,7.404761303094391,8.287452287054538,5.723865369491827,5.761575668132904,5.564994753714567,1.3133318912474452,2.523327572796901,1.8881969290321834,1.6261534271947975
2024-07-31,40.68250941721266,5.030872739120127,5.631609438180066,3.8888543561473816,3.9165294443210894,3.780915988218217,0.8922915052417357,1.7143753023543298,1.2829635761271478,1.104825748141579
2024-08-01,59.87926030393389,7.408687156433577,8.291014174518018,5.727656364856007,5.769924569216728,5.567945200372083,1.3140281930159516,2.525119180833124,1.8893492762624877,1.6270155805581359
2024-08-02,59.86643925043514,7.394572701034783,8.316279863934954,5.72156061588471,5.768353992079488,5.566429602147497,1.3136705137061302,2.5418224379731713,1.8846007620728318,1.6262702607312975
2024-08-05,59.86699350736342,7.3940248107318,8.316419737910753,5.721136685022695,5.770345976063787,5.566017165496379,1.3135731791656673,2.540878048415397,1.884461125271047,1.626149764559049
2024-08-06,59.86062123928514,7.393555255088846,8.32708053666794,5.720773365709692,5.769979531727419,5.56808292530101,1.3134897610389367,2.5360294357921123,1.8843414530522018,1.6260464963366965
2024-08-07,59.858608554849745,7.397205331538814,8.309979333998616,5.721489944191098,5.77070382944384,5.573318501662816,1.325903522252802,2.5363477801326804,1.8801925901783363,1.626250611751251
2024-08-08,59.86090353439973,7.397395500285095,8.310949091690887,5.721334584058865,5.770852183783514,5.569681165682261,1.3259376088299908,2.536412985038569,1.8802409265231605,1.6262924197079203
2024-08-09,59.863878538218486,7.396847506331951,8.310333422318203,5.720909224285937,5.770424683036653,5.569268567545577,1.325839384287061,2.5362250893152125,1.8801016395730241,1.6261719450878989
2024-08-12,59.89135611875509,7.385516555530228,8.304393791521871,5.716820328343406,5.766300396992576,5.565288053477632,1.3248917693072872,2.542723172001524,1.8777001401543285,1.625009673916054
2024-08-13,59.88713379162011,7.388954832004776,8.305748364421053,5.71115829060801,5.767450855403628,5.567456355617591,1.32515610393691,2.5436838877184575,1.8779236323609487,1.625333886308522
2024-08-14,59.888722205367614,7.389859496821126,8.307369892656876,5.710497148749963,5.7681569917906454,5.568138005728602,1.325318349089392,2.538402624686699,1.8780024014571985,1.6255328836518805
2024-08-15,59.894578535423946,7.38032342793238,8.309395957946137,5.710954662606343,5.7686191252408126,5.568584114049034,1.3254245310019346,2.5386059965374526,1.8778505310965286,1.6256631181654262
2024-08-16,59.899889443483914,7.378652089502752,8.302678558073717,5.711533134105446,5.769203437663214,5.569752890336598,1.3255587853185409,2.538863135895617,1.8780407415037181,1.6258277841164899
2024-08-19,59.904340106969435,7.378194756626318,8.300501060867848,5.711179130170123,5.768845859291058,5.569407674018025,1.325476626462856,2.5384034316542694,1.8779243395153937,1.6257270144246716
2024-08-21,59.884064648367165,7.396148850956445,8.298794892877655,5.712085813341385,5.7697616973936645,5.572559791038687,1.3256870536485077,2.5369920653621634,1.8779200788945638,1.6259851081197647
2024-08-22,59.873901794616735,7.4053661706378655,8.298958012945578,5.712198089381205,5.769875107103403,5.572669324572574,1.3257131111863825,2.5370419321588926,1.8782593891189612,1.6260170682784028
2024-08-23,59.70528722010947,7.491687243507447,8.329645394190864,5.7215410772736774,5.783855822786383,5.581935542702887,1.327881474634725,2.547855208560632,1.881634401219881,1.6286766150140315
2024-08-26,59.71061818059301,7.475657891292174,8.339452183858667,5.713505685874399,5.784460287154847,5.590849323602004,1.3280202500574798,2.5463039361249598,1.882285435238575,1.6288468262038829
2024-08-27,59.70220853871589,7.483691469731231,8.34054926810923,5.714215404201782,5.783645603921785,5.5900619085319025,1.3278332117207674,2.54594531474629,1.8832318608609468,1.628617419460184
2024-08-28,59.693078169621394,7.482546974963275,8.342604921267563,5.7131901010074015,5.782761100310143,5.5884499216750685,1.3276301437335745,2.556458030972022,1.8833981077463506,1.6298825287032113
2024-08-29,59.68840604558564,7.479115590052619,8.338022385388422,5.710570116880352,5.780109211956093,5.586643882709633,1.3589557895589643,2.5469615244395727,1.8820803646458661,1.6291350887828409
2024-08-30,59.68870061627371,7.4785836109555,8.337429313444696,5.710163931964738,5.779698080821294,5.577922951731845,1.3588591289223892,2.557676660332291,1.8819464948853264,1.6290192106682186
2024-09-02,59.67857532885144,7.478075743406444,8.336863122035854,5.7097761570715635,5.77930558389256,5.584353880871309,1.3587668493556666,2.5635560572042526,1.8818186926698894,1.6289085846410287
2024-09-03,59.62637742695874,7.477878215348668,8.373171498207837,5.712694007872634,5.781492826567837,5.586467341899592,1.3592810898289418,2.570278873173925,1.8828336568739477,1.6295250632678702
2024-09-04,59.597614627102246,7.4770308045620695,8.375335021619094,5.716578444269183,5.782359432349404,5.588213157634682,1.3744741449174342,2.575509169128452,1.883115880614722,1.62976931780271
2024-09-05,59.56586925138495,7.484353512708034,8.383355448752381,5.721473123837187,5.786850630198486,5.592312030297027,1.3755417083222166,2.5737214657682195,1.8854876580290725,1.6310351707024222
2024-09-09,59.55039161978728,7.492298376543914,8.381163646944472,5.720597643570408,5.785965146089084,5.592516824790284,1.3753312276303211,2.572115631165976,1.8991372913388365,1.6304825921394206
2024-09-10,59.54999157978411,7.4924005364820605,8.38097491958514,5.720675645789762,5.786044039615708,5.592593080585795,1.3753499807213065,2.573665739134003,1.8977996539994268,1.630504824302689
2024-09-11,59.559601603050915,7.493609640657725,8.38535798123729,5.72462939524153,5.786977776403377,5.5932683066357365,1.3755719311358088,2.554230891857609,1.8959845228356056,1.6307679509443982
2024-09-12,59.56737062991861,7.494472714197191,8.376776392867916,5.722257816488054,5.78764428928993,5.593912509110389,1.3757303620912933,2.5545250743947525,1.8963544376408958,1.6309557740009706
2024-09-13,59.55589366598453,7.496347176797569,8.38023578174095,5.723689025683921,5.7890918524712625,5.595311617518409,1.3760744496889517,2.555163993488368,1.896828739917517,1.6313636967085205
2024-09-16,59.55787982338424,7.496597175991596,8.378696196232067,5.72236402273903,5.789284915607631,5.595498218186937,1.376120341040463,2.555249206849477,1.8968919981478256,1.6314181018207337
2024-09-17,59.55772299535086,7.497359818586123,8.377122913746657,5.722576210304693,5.78987387019127,5.596067458494054,1.3762603362893253,2.5555091570427484,1.8959231710147402,1.631584068979529
2024-09-19,59.57957799769108,7.494769199709654,8.39089897200909,5.729388834420983,5.759836218722554,5.600347420121472,1.3757847867502346,2.5429566650406694,1.8954196100149763,1.6310202955192814
2024-09-20,59.58166536217365,7.495927939442424,8.391893109272333,5.724514786444039,5.760726726609193,5.601213270009587,1.3759974919655213,2.5410761981596,1.8957126541306621,1.631272461792987
2024-09-23,59.47012951423877,7.499743967529378,8.401471302308225,5.812543533432039,5.7578379437731115,5.598404477035447,1.375307482158439,2.550103874907682,1.9040034632078568,1.6304544414090596
2024-09-24,59.443338596251635,7.5195185751733185,8.405347914194689,5.812605175683331,5.757899005869487,5.598312347775478,1.375322067348026,2.5528579289065347,1.9043266563553831,1.6304717324421192
2024-09-25,59.423167174387146,7.523591046189136,8.407181342943286,5.81282533725416,5.7581170953580205,5.610644896389969,1.3753741598362634,2.5529546224191244,1.9051563172077668,1.6309880080151304
2024-09-26,59.3553815845167,7.542812930065698,8.412916811462873,5.818121415059133,5.761110952281959,5.613562077092036,1.3760892674631562,2.5812641399519856,1.9069048034205198,1.6318360186859437
2024-09-27,59.29579030952418,7.551787678066993,8.43021158548032,5.821553449457344,5.767965758238784,5.619937792484484,1.3777265948789723,2.587826038774824,1.9134231490247673,1.6337776440693292
2024-09-30,40.17025334837228,5.104930777024961,5.708389442804009,3.9380068402499804,3.903792694390161,3.799087016309191,0.9324533538142601,1.7514556791693714,1.298302793302431,1.1057501896688238
2024-10-02,59.095946236143206,7.6902847971929,8.457107953620168,5.825587851807982,5.7709921871469465,5.616205368926929,1.3661500324861275,2.5891838609016036,1.9539068310118826,1.634634880762258
2024-10-03,58.8693783222097,7.8543922344757195,8.458113842924686,5.831498198941316,5.790302525818779,5.645821288481808,1.3649034006207317,2.5837870627533626,1.9534892210002732,1.6483139027736293
2024-10-04,58.83855697359143,7.845033744103456,8.508715014316053,5.821448113962215,5.796954197965207,5.632248403136212,1.3640411630811948,2.5809419460161855,1.9663039214960698,1.6457565223319808
2024-10-07,58.449543891589194,8.361659556822477,8.451230153564598,5.786589013083451,5.775025909840308,5.581037793288846,1.355709588945024,2.5387059599879094,1.9552410410000647,1.7452570918781298
2024-10-08,58.084987290473165,9.036816675730686,8.33836548697125,5.752574445089849,5.73216339244938,5.535176294989006,1.345745034556764,2.4705794222487856,1.937955530701084,1.765636426790033
2024-10-09,57.8000396855478,9.440359470751346,8.259202516580713,5.703677575880192,5.7326647834386995,5.3415840286477545,1.330679058837978,2.5357652521539364,2.0828112194678954,1.773216408693679
2024-10-10,57.56569007639904,9.457201762006058,8.311583074550931,5.775169405361696,5.743800335386832,5.350464555420592,1.3218991246267808,2.512578123260673,2.1136239878961782,1.8479895550912273
2024-10-14,57.52293420517097,9.5319212902283,8.328269840280864,5.704934901539859,5.743861205805908,5.359194443147811,1.3263992641104583,2.5170908810676558,2.117384829328365,1.8480091393198037
2024-10-15,57.52807931208249,9.550657164032007,8.339060157714268,5.70586397461145,5.742538767839559,5.347644844276298,1.3260938805570353,2.5009630199907917,2.1115152159867545,1.8475836629093492
