date,KINGSTON SECURITIES LTD,SUCCESS SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,VALUABLE CAPITAL LTD,BANK OF CHINA (HONG KONG) LTD,REALINK FINANCIAL TRADE LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,CEPA ALLIANCE SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,ARK GROUP HOLDINGS (HONG KONG) LTD
2024-09-19,83.67691279652523,0.0,3.1289675910457735,2.519211493484798,2.3989308386234547,1.9746074173070498,3.05880387570999,0.46274640828600067,1.3448045439358502,1.4350150350818576
2024-09-20,83.741264586886,0.0,3.0544688534456816,2.521148894907547,2.40077573812151,1.9761259905707693,3.061156251044906,0.46310228374628015,1.3458387668438827,1.4361186344334103
2024-09-23,83.66852637557211,0.0,3.1236428022583773,2.533992583436341,2.3986904085791605,1.9744095145825677,3.058497310660475,0.46270003006715,1.3446697624695152,1.4348712123743026
2024-09-25,83.66573127547271,0.0,3.126879134095009,2.533907930781052,2.398610275940402,1.9743435558228102,3.0583951359657915,0.4626845727266653,1.3446248413175652,1.4348232778779981
2024-09-27,83.6643337954534,0.0,3.1284972189279925,2.533865606574354,2.398570211628723,1.9743105780955086,3.0583440511784064,0.4626768444437021,1.3446023818670765,1.4347993118308306
2024-10-03,83.66573127547271,0.0,3.126879134095009,2.533907930781052,2.398610275940402,1.9743435558228102,3.0583951359657915,0.4626845727266653,1.3446248413175652,1.4348232778779981
2024-10-04,83.6992848071653,0.0,3.0980549428514137,2.53492413608716,2.3995722211082144,1.9751353519149788,3.059621683042577,0.4628701290020721,1.3351380255330525,1.4353987032952342
2024-10-07,83.6992848071653,0.0,3.094712920259341,2.5382661586792326,2.3995722211082144,1.9751353519149788,3.059621683042577,0.4628701290020721,1.3351380255330525,1.4353987032952342
2024-10-08,83.65315563571988,0.0,3.0679559764183244,2.5368672445179286,2.478414082201847,1.9740467959316599,3.057935434306996,0.4626150274729863,1.3344021911585418,1.4346076122718239
2024-10-09,83.65734709556736,0.0,3.0096536059057355,2.667267929318235,2.485218959815613,1.9741457059825636,3.058088652837626,0.4626382069011591,1.2509603500684772,1.4346794936032334
2024-10-10,83.65874434219097,0.0,3.0097038731982697,2.6673124780785997,2.4852604679905803,1.9741786782021948,3.0581397290932473,0.46264593389340775,1.249311041704942,1.4347034556477878
2024-10-14,83.65874434219097,0.0,2.9729594307951834,2.6689826800060126,2.4852604679905803,2.009252918677868,3.0581397290932473,0.46264593389340775,1.249311041704942,1.4347034556477878
2024-10-17,83.66852637557211,0.0,2.966625463535229,2.669294758293522,2.4805398723816525,2.009487856212207,3.058497310660475,0.46270003006715,1.249457120903351,1.4348712123743026
2024-10-24,83.6825046778936,0.0,2.9504143277198613,2.6697407110398292,2.480954290296712,2.009823576583801,3.059008286554397,0.4627773322641005,1.2496658647420475,1.4351109329056402
2024-10-25,83.68949558069205,0.0,2.9423067283754656,2.6699637432958516,2.481161551185444,2.009991478839117,3.059263838532355,0.462815993049406,1.2497702628193348,1.4352308232109738
2024-10-28,83.78048372528686,0.0,2.9455056367711503,2.6444318067775066,2.4035727427825915,2.012176763790854,3.062589903990901,0.463319171712441,1.2511290268624762,1.4367912220252232
2024-11-12,83.75386673355071,0.0,2.9763397709221637,2.6435916729370454,2.4028091296714322,2.0115374968648108,3.0616169216620683,0.4631719755873255,1.2507315441852689,1.436334754619179
2024-11-13,83.72026943455515,0.0,3.015260158117301,2.6425312139597854,2.401845258988116,2.0107305821591535,3.0603887746744887,0.46298617727189156,1.2502298216583931,1.4357585786157214
2024-11-14,83.71887013204078,0.0,3.0168811632960053,2.6424870466321244,2.401805114491058,2.0106969747618253,3.0603376232659203,0.46297843891024576,1.2502089252883168,1.4357345813137221
2024-11-15,83.7398645824626,0.0,2.9925603945498622,2.6431497116108,2.4024074228872356,2.0112012037114435,3.061105073978099,0.46309454150296747,1.250522444202959,1.43609462509404
2024-11-20,83.74966559657571,0.0,2.8591492776886036,2.6317549491706798,2.4026886035313004,2.0114365971107544,3.0614633493846974,0.4631487426431246,1.384430176565008,1.436262707330123
2024-11-25,83.7160716673352,0.0,2.8580024067388687,2.6306992913491105,2.4017248295226636,2.0106297633373447,3.0602353255782857,0.4629629629629629,1.4239871640593662,1.435686589116192
2024-11-27,83.7160716673352,0.0,2.832932210188528,2.6306992913491105,2.4017248295226636,2.0106297633373447,3.0602353255782857,0.4629629629629629,1.4490573606097072,1.435686589116192
2024-11-28,83.70767739563489,0.0,2.8326481500050136,2.6304355092081955,2.40148400681841,2.0104281560212574,3.059928473545239,0.462916541328253,1.4589391356662988,1.4355426317724522
2024-12-05,83.6825046778936,0.0,2.831796311146752,2.6296444800855387,2.4007618283881316,2.039895749799519,3.059008286554397,0.4627773322641005,1.4585004009623097,1.4351109329056402
2024-12-11,83.72026943455515,0.0,2.7879456450885023,2.6308312022597735,2.401845258988116,2.0408163265306123,3.0603887746744887,0.46298617727189156,1.4591586020157448,1.4357585786157214
2024-12-12,83.72026943455515,0.0,2.7879456450885023,2.6308312022597735,2.401845258988116,2.0408163265306123,1.8068160925303782,1.7165588594160022,1.4591586020157448,1.4357585786157214
2024-12-20,83.71887013204078,0.0,2.787899047300685,2.6307872304863777,2.403476516797593,2.0407822162794584,1.8067858933645327,1.7165301688116328,1.4591342136052148,1.4357345813137221
2025-01-06,83.79309767970959,0.0,2.7987352995299193,2.5360924770396642,2.405607507904378,2.0425916322331332,1.8083878414774914,1.7180520936146009,1.460427923783395,1.4370075447078308
2025-01-10,83.80291115944453,0.0,2.7990630751212984,2.5363894930567175,2.394177681110925,2.0428308515977918,1.808599631922369,1.7182533043332775,1.4605989626903129,1.4371758407227706
2025-01-15,83.80851989425426,0.0,2.7925576414683935,2.5365592477328245,2.394337917879731,2.0429675735367936,1.8087206773081683,1.718368303048556,1.4606967171970686,1.4372720275742061
2025-01-27,83.81973961645302,0.0,2.792931490344389,2.53689882526189,2.3812711268784095,2.0432410723250443,1.808962816693999,1.7185983466648815,1.460892265470732,1.4374644399076275
2025-02-04,78.30199002641905,6.58287608060154,2.60907627131892,2.3698979193046634,2.22451499945286,1.9087370445059326,1.6898810361268741,1.6054651471806656,1.3647235379637013,1.3428379371257955
2025-02-07,78.28730404338788,6.581641424797986,2.627342492302402,2.3694534314874725,2.2240977790281486,1.9083790500304776,1.6895640893390227,1.6051640330723185,1.3644675763117176,1.342586080242572
2025-02-10,77.80211245728486,7.160608884746816,2.611059335197266,2.3547685616651135,2.2103137620379,1.896551724137931,1.6790928859894378,1.5952159055607331,1.3560111835973905,1.334265299782541
2025-02-11,77.76104573539914,7.156829260719719,2.6624646815909583,2.35352563107399,2.2091470798273667,1.8955506566895395,1.6782066010494614,1.5943738938740026,1.3552954326699165,1.3335610271059086
2025-02-17,74.04357852412488,6.814687795648061,7.315811258278146,2.241012298959319,2.1035359508041624,1.8049314096499527,1.5979777672658468,1.5181527909176917,1.290503784295175,1.2698084200567643
2025-02-20,74.03044634939403,6.813479160508424,7.332249482707656,2.2406148389003846,2.103162873189477,1.804611291752882,1.5976943541235589,1.517883535323677,1.2902749039314219,1.2695832101684896
2025-02-25,74.01622508238145,6.812170289480295,7.3500509804501055,2.240184416236904,2.1027588550825294,1.8042646254784036,1.5973874366438607,1.517591949521966,1.2900270418039692,1.2693393229205148
2025-02-26,74.00310260766787,6.810962547093152,7.366477062864742,2.2397872497599174,2.1023860530398166,1.8039447440348675,1.5971042328433185,1.5173228928122922,1.2897983305015883,1.2691142793824333
2025-03-14,73.95502665032704,6.806537819840837,7.426656232928288,2.238332176763277,2.10102024243677,1.8027728151899483,1.596066677494131,1.51633716724003,1.2889604157746313,1.2682898020050495
2025-03-17,74.02169415380978,6.812673641898683,7.30330436838683,2.240349943843471,2.102914228291068,1.8442986345096648,1.5975054678725544,1.5177040846485783,1.2901223621209434,1.269433114618431
2025-03-19,73.98124215345986,6.808950594490806,7.353962041208183,2.2391256184919874,2.1017650099697214,1.8432907466213722,1.5966324495975186,1.5168746769071708,1.2894173251606234,1.2687393840927552
2025-03-20,74.00091598091214,6.810761298329074,7.351485514205091,2.2397210690383678,2.1023239322174123,1.8216201043036329,1.5970570419726091,1.5172780593023771,1.2897602198354188,1.2690767798838773
2025-03-21,73.99326380476852,6.810057021301741,7.361065973350667,2.239489467308772,2.1021065382456348,1.8214317369338495,1.5968918958844212,1.517121162880019,1.289626850237835,1.2689455490885455
2025-03-26,74.01075681905493,6.811667011436508,7.420432045864239,2.240018913088448,2.0656638789562343,1.8218623481781375,1.5972694228552853,1.4731522799137091,1.2899317355713822,1.2692455450811193
2025-03-28,74.0096632633461,6.811566364751252,7.42179996749361,2.2399858153932537,2.0656333574668655,1.821835429010476,1.597245822190044,1.4731305131577004,1.2899126760147166,1.2692267911759927
2025-04-01,73.9059226251955,6.8020184731608,7.551568448077433,2.236845988137044,2.062737923097353,1.8192817304571074,1.59500693481276,1.471065600377726,1.28810458287839,1.2674476938058843
2025-04-02,73.9059226251955,6.8020184731608,7.5368135273113595,2.236845988137044,2.062737923097353,1.834036651223183,1.59500693481276,1.471065600377726,1.28810458287839,1.2674476938058843
2025-04-03,73.91355674590876,6.802721088435375,7.527262531910813,2.2370770433987044,2.0629509938465627,1.83422609824841,1.5951716912361473,1.471217554266826,1.288237637788304,1.2675786149600838
2025-04-09,69.68225703235859,12.092039731782645,7.142260927631396,2.109011991875574,1.9448540663865779,1.7292228930747615,1.5038535377424112,1.3869953534960073,1.214490414846554,1.1950140508054867
2025-04-10,69.67644113064767,12.091030491876252,7.1500111284219905,2.108835967059871,1.9446917427108836,1.7290785666592479,1.5037280213665702,1.3868795904740707,1.214389049632762,1.1949143111506788
2025-04-22,69.70165038546102,12.095405081962651,7.116417578135871,2.1095989535498596,1.9453953410703848,1.7297041551863295,1.5042720770365423,1.3873813698477637,1.2148284211405191,1.1953466366090562
