date,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,YUE XIU SECURITIES CO LTD,THE HONGKONG AND SHANGHAI BANKING,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,EDDID SECURITIES AND FUTURES LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,VALUABLE CAPITAL LTD,TOTAL_CCASS_PCT
2024-11-01,2.7449999999999997,2.1336785714285713,1.735,1.55,1.3142857142857143,1.1585714285714286,1.0278571428571428,1.0,0.9628571428571429,13.627249999999998
2024-11-06,2.697142857142857,2.1336785714285713,1.735,1.6,1.3142857142857143,1.1585714285714286,1.0278571428571428,1.0,0.9628571428571429,13.629392857142857
2024-11-07,2.7178571428571425,2.1336785714285713,1.735,1.6,1.3142857142857143,1.1585714285714286,1.0278571428571428,1.0,0.9628571428571429,13.650107142857143
2024-11-11,2.817142857142857,2.1336785714285713,1.735,1.602142857142857,1.3142857142857143,1.1585714285714286,1.0278571428571428,1.0,0.9621428571428571,13.750821428571427
2024-11-12,2.8271428571428574,2.1336785714285713,1.735,1.6014285714285714,1.3142857142857143,1.1585714285714286,1.0278571428571428,1.0,0.9621428571428571,13.760107142857143
2024-11-13,2.829285714285714,2.1336785714285713,1.735,1.6014285714285714,1.3142857142857143,1.1585714285714286,1.0278571428571428,1.0,0.9621428571428571,13.762250000000002
2024-11-19,2.849285714285714,2.1336785714285713,1.735,1.5785714285714285,1.3142857142857143,1.1585714285714286,1.0278571428571428,1.0,0.9607142857142857,13.757964285714285
2024-11-29,3.091428571428571,2.1336785714285713,1.735,1.5678571428571426,1.3142857142857143,1.1585714285714286,1.0278571428571428,1.0,0.975,14.003678571428571
2024-12-02,3.0935714285714284,2.1336785714285713,1.735,1.5535714285714286,1.3142857142857143,1.1585714285714286,1.0278571428571428,1.0,0.975,13.991535714285714
2024-12-03,3.097142857142857,2.1336785714285713,1.735,1.5535714285714286,1.3142857142857143,1.1585714285714286,1.0278571428571428,1.0,0.975,13.995107142857144
2024-12-04,3.0985714285714288,2.1336785714285713,1.735,1.5535714285714286,1.3142857142857143,1.1585714285714286,1.0278571428571428,1.0,0.9735714285714285,13.995107142857144
2024-12-09,3.1,2.1336785714285713,1.735,1.5535714285714286,1.3142857142857143,1.1585714285714286,1.0278571428571428,1.0,0.9735714285714285,13.996535714285715
2024-12-11,3.136428571428571,2.1336785714285713,1.735,1.5535714285714286,1.3142857142857143,1.1585714285714286,1.0278571428571428,1.0,0.9778571428571428,14.03725
2024-12-12,3.175,2.1336785714285713,1.735,1.5535714285714286,1.3142857142857143,1.1585714285714286,1.0278571428571428,1.0,0.9857142857142858,14.083678571428571
2024-12-13,3.145,2.1336785714285713,1.735,1.5535714285714286,1.3142857142857143,1.1585714285714286,1.0278571428571428,1.0,0.9857142857142858,14.053678571428572
2024-12-16,3.1185714285714283,2.1336785714285713,1.735,1.5535714285714286,1.3142857142857143,1.1585714285714286,1.0278571428571428,1.0,0.9857142857142858,14.027249999999999
2024-12-17,3.115,2.1336785714285713,1.735,1.5535714285714286,1.3142857142857143,1.1585714285714286,1.0278571428571428,1.0,0.9857142857142858,14.023678571428572
2024-12-18,3.113571428571429,2.1336785714285713,1.735,1.555,1.3142857142857143,1.1585714285714286,1.0278571428571428,1.0,0.9857142857142858,14.023678571428572
2024-12-23,3.1171428571428574,2.1336785714285713,1.735,1.555,1.3142857142857143,1.1585714285714286,1.0278571428571428,1.0,0.9857142857142858,14.027249999999999
2024-12-27,3.1157142857142857,2.1336785714285713,1.735,1.555,1.3142857142857143,1.1585714285714286,1.0278571428571428,1.0,0.9857142857142858,14.025821428571428
2025-01-06,3.1164285714285715,2.1336785714285713,1.735,1.52,1.3142857142857143,1.1585714285714286,1.0278571428571428,1.0,0.9964285714285713,14.00225
2025-01-07,3.1164285714285715,2.1336785714285713,1.735,1.52,1.3142857142857143,1.1585714285714286,1.0278571428571428,1.0,0.9892857142857142,13.995107142857144
2025-01-10,3.113571428571429,2.1336785714285713,1.735,1.52,1.3142857142857143,1.1585714285714286,1.0278571428571428,1.0,0.9892857142857142,13.99225
2025-01-22,3.1278571428571427,2.1336785714285713,1.735,1.5192857142857144,1.3142857142857143,1.1585714285714286,1.0278571428571428,1.0,0.9892857142857142,14.005821428571426
2025-01-23,3.1278571428571427,2.1336785714285713,1.735,1.5192857142857144,1.3142857142857143,1.1585714285714286,1.0135714285714286,1.0,0.9892857142857142,13.991535714285714
2025-01-24,3.169285714285714,2.1336785714285713,1.735,1.5192857142857144,1.3142857142857143,1.1585714285714286,1.0071428571428571,1.0,0.9871428571428571,14.024392857142857
2025-01-27,3.1792857142857143,2.1336785714285713,1.735,1.5192857142857144,1.3142857142857143,1.1585714285714286,1.0071428571428571,1.0,0.9871428571428571,14.034392857142858
2025-02-04,3.217857142857143,2.1336785714285713,1.735,1.5192857142857144,1.3142857142857143,1.1585714285714286,1.0071428571428571,1.0,0.9871428571428571,14.072964285714285
2025-02-05,3.217142857142857,2.1336785714285713,1.735,1.5192857142857144,1.3142857142857143,1.1585714285714286,1.0071428571428571,1.0,0.9900000000000001,14.075107142857144
2025-02-06,3.204285714285714,2.1336785714285713,1.735,1.5192857142857144,1.3142857142857143,1.1585714285714286,1.0071428571428571,1.0,0.9900000000000001,14.06225
2025-02-07,3.2099999999999995,2.1336785714285713,1.735,1.5192857142857144,1.3142857142857143,1.1585714285714286,1.0071428571428571,1.0,0.9900000000000001,14.067964285714286
2025-02-11,3.1992857142857143,2.1336785714285713,1.735,1.5192857142857144,1.3142857142857143,1.1585714285714286,1.0071428571428571,1.0,0.9900000000000001,14.05725
2025-02-13,3.1992857142857143,2.13725,1.735,1.5157142857142858,1.3142857142857143,1.1585714285714286,1.0071428571428571,1.0,0.9900000000000001,14.05725
2025-02-14,3.205714285714286,2.1308214285714286,1.735,1.5014285714285713,1.3142857142857143,1.1585714285714286,1.0071428571428571,1.0,0.9900000000000001,14.042964285714286
2025-02-18,3.2199999999999998,2.1308214285714286,1.735,1.5014285714285713,1.3142857142857143,1.1585714285714286,1.0071428571428571,1.0,0.9900000000000001,14.05725
2025-02-19,3.315,2.1308214285714286,1.6314285714285715,1.487142857142857,1.3142857142857143,1.1585714285714286,1.0071428571428571,1.0,0.9900000000000001,14.034392857142858
2025-02-20,3.3421428571428575,2.1308214285714286,1.6314285714285715,1.487142857142857,1.3142857142857143,1.1585714285714286,1.0071428571428571,1.0,0.9935714285714285,14.065107142857142
2025-02-24,3.349285714285714,2.1308214285714286,1.6314285714285715,1.487142857142857,1.3142857142857143,1.1585714285714286,1.0071428571428571,1.0,0.9935714285714285,14.07225
2025-03-05,3.349285714285714,2.120107142857143,1.6314285714285715,1.487142857142857,1.3142857142857143,1.1585714285714286,1.0071428571428571,1.0,0.9935714285714285,14.061535714285714
2025-03-07,3.3564285714285713,2.112964285714286,1.6314285714285715,1.487142857142857,1.3142857142857143,1.1585714285714286,1.0071428571428571,1.0,0.9935714285714285,14.061535714285714
2025-03-10,3.405,2.112964285714286,1.6314285714285715,1.487142857142857,1.3142857142857143,1.1585714285714286,1.0071428571428571,1.0,1.0014285714285716,14.117964285714285
2025-03-11,3.403571428571429,2.112964285714286,1.6314285714285715,1.487142857142857,1.3142857142857143,1.1585714285714286,1.0071428571428571,1.0,0.9892857142857142,14.104392857142859
2025-03-12,3.38,2.112964285714286,1.6314285714285715,1.487142857142857,1.3142857142857143,1.1585714285714286,1.0071428571428571,1.0,0.9392857142857142,14.030821428571427
2025-03-13,3.3435714285714284,2.12725,1.6314285714285715,1.487142857142857,1.3142857142857143,1.1585714285714286,1.0071428571428571,1.0,0.9457142857142856,14.015107142857142
2025-03-18,3.2985714285714285,2.12725,1.6199999999999999,1.487142857142857,1.3142857142857143,1.1585714285714286,1.0071428571428571,1.0,0.9457142857142856,13.958678571428571
2025-03-19,3.2964285714285717,2.12725,1.6199999999999999,1.487142857142857,1.3142857142857143,1.1585714285714286,1.0071428571428571,1.0,0.9457142857142856,13.956535714285714
2025-03-21,3.3328571428571427,2.12725,1.6199999999999999,1.487142857142857,1.3142857142857143,1.1585714285714286,1.0071428571428571,1.0,0.9385714285714285,13.985821428571429
2025-03-26,3.3321428571428573,2.12725,1.6199999999999999,1.487142857142857,1.3142857142857143,1.1585714285714286,1.0071428571428571,1.0,0.9414285714285714,13.987964285714286
2025-03-27,3.3185714285714285,2.12725,1.6199999999999999,1.487142857142857,1.3142857142857143,1.1585714285714286,1.0071428571428571,1.0,0.9414285714285714,13.974392857142856
2025-04-01,3.3185714285714285,2.12725,1.6199999999999999,1.487142857142857,1.3142857142857143,1.1585714285714286,1.0071428571428571,1.0,0.932142857142857,13.965107142857141
2025-04-02,3.295714285714286,2.12725,1.6199999999999999,1.5085714285714285,1.3142857142857143,1.1585714285714286,1.0071428571428571,1.0,0.932142857142857,13.963678571428574
2025-04-09,3.3464285714285715,2.0972500000000003,1.6199999999999999,1.5085714285714285,1.3142857142857143,1.1585714285714286,1.0071428571428571,1.0,0.9135714285714285,13.965821428571429
2025-04-11,3.347142857142857,2.0972500000000003,1.6199999999999999,1.5085714285714285,1.3142857142857143,1.1585714285714286,1.0071428571428571,1.0,0.9199999999999999,13.972964285714284
2025-04-14,3.352142857142857,2.0972500000000003,1.6957142857142857,1.5085714285714285,1.3142857142857143,1.1585714285714286,1.0071428571428571,1.0,0.8985714285714286,14.03225
2025-04-15,3.35,2.0972500000000003,1.697857142857143,1.5085714285714285,1.3142857142857143,1.1585714285714286,1.0071428571428571,1.0,0.8985714285714286,14.03225
2025-04-16,3.3550000000000004,2.0972500000000003,1.697857142857143,1.5085714285714285,1.3142857142857143,1.1585714285714286,1.0071428571428571,1.0,0.9064285714285714,14.045107142857145
2025-04-22,3.3649999999999998,2.0972500000000003,1.697857142857143,1.5085714285714285,1.3142857142857143,1.1585714285714286,1.0071428571428571,1.0,0.8921428571428571,14.040821428571428
2025-04-23,3.408571428571429,2.0972500000000003,1.697857142857143,1.5085714285714285,1.3142857142857143,1.1585714285714286,1.0071428571428571,1.0,0.8635714285714287,14.055821428571427
2025-04-24,3.4549999999999996,2.094392857142857,1.697857142857143,1.5085714285714285,1.3142857142857143,1.1585714285714286,1.0071428571428571,1.0,0.8628571428571428,14.098678571428572
2025-04-25,3.428571428571429,2.094392857142857,1.697857142857143,1.5157142857142858,1.3142857142857143,1.1585714285714286,1.0071428571428571,1.0,0.8678571428571428,14.084392857142857
2025-04-28,3.3242857142857143,2.1015357142857143,1.8757142857142857,1.477142857142857,1.3142857142857143,1.1585714285714286,1.0071428571428571,1.0142857142857142,0.8935714285714287,14.166535714285713
2025-04-29,3.3435714285714284,2.0986785714285716,1.8685714285714285,1.4492857142857143,1.3142857142857143,1.1585714285714286,1.0071428571428571,1.0071428571428571,0.8935714285714287,14.14082142857143
2025-04-30,3.3364285714285713,2.0986785714285716,1.8685714285714285,1.4921428571428572,1.3142857142857143,1.1585714285714286,1.0071428571428571,1.0,0.8935714285714287,14.169392857142856
2025-05-02,3.3428571428571425,2.0986785714285716,1.8685714285714285,1.4921428571428572,1.3142857142857143,1.1585714285714286,1.0071428571428571,1.0,0.8907142857142857,14.172964285714285
