date,THE HONGKONG AND SHANGHAI BANKING,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,BANK OF CHINA (HONG KONG) LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,FUNDERSTONE SECURITIES LTD,CHINA GALAXY INTERNATIONAL SECURITIES,CHINA SKY SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CMB WING LUNG BANK LTD
2024-06-26,20.148488711583482,20.410503701337454,15.221001564944334,13.099254914051118,5.158728693867315,10.665022473690708,0.0,6.758065772276009,5.86645898604496,2.6724751822046215
2024-06-27,20.13648968785522,20.41349577948437,15.22323288793484,13.101175199554246,5.159484937790378,10.666585912846687,0.0,6.7590564710460415,5.867612169737542,2.672866953750677
2024-06-28,20.13648968785522,20.413202589449405,15.22323288793484,13.101175199554246,5.159484937790378,10.666585912846687,0.0,6.7590564710460415,5.8679053597725055,2.672866953750677
2024-07-02,20.13643064984716,20.413142740149066,15.22318825506387,13.101136788326714,5.1594698107390355,10.666554639571409,0.0,6.759036654224111,5.868181344884533,2.672859117194097
2024-07-03,20.13755243120147,20.407829415679778,15.224036324368443,13.101866640167142,5.15975723988338,10.667148863161355,0.0,6.75941319371235,5.869387872198747,2.6730080196273294
2024-07-04,20.134600643289915,20.404838010225905,15.235583404784187,13.099946151979742,5.159000916139503,10.665585258985889,0.0,6.758422390375022,5.869407017489679,2.672616206730166
2024-07-05,20.13212181010714,20.402325907282076,15.245432762342892,13.098333376946883,5.158365775523236,10.664272185678797,0.0,6.757590340016474,5.869270669449319,2.672287172653185
2024-07-08,20.06915237279726,20.40059172097423,15.31741228969364,13.09722002592499,5.157927317313157,10.663365728498789,0.0,6.7570159486115475,5.86525456645046,2.6720600297359263
2024-07-09,20.075535122754996,20.398738261589447,15.316020653512332,13.096030101353012,5.1574587030237735,10.66239692741923,0.0,6.756402051975881,5.865600913884889,2.671817264486439
2024-07-10,20.041908958618095,20.365165344128997,15.290813040638005,13.074476222283927,5.148970387073942,10.64484840224163,0.0,6.745282142228929,6.021115603438003,2.6674198993484732
2024-07-11,20.038145469923098,20.355397770538413,15.3440168430128,13.068205420819684,5.146500829556405,10.639742902808038,0.0,6.74204695908162,6.018227746219061,2.647716058040881
2024-07-12,20.038379880660102,20.35563589256426,15.34244160700598,13.068358295628816,5.14656103448177,10.639867368915898,0.0,6.742125829064823,6.018883060058931,2.647747031619423
2024-07-15,20.041419844444686,20.35486201634923,15.341273432320152,13.067861465576055,5.146365373624265,10.639462864712183,0.0,6.741869508365957,6.019239124468835,2.647646370138642
2024-07-16,20.037605968391436,20.348316187659556,15.364990246541696,13.063659030677439,5.1447103770891305,10.636041367616961,0.0,6.739701420819381,6.0181804757749315,2.646794925429469
2024-07-17,20.037547388528683,20.348256699436686,15.364945327052748,13.063620839121304,5.144695336548445,10.636010273191582,0.0,6.739681717328612,6.018455231257096,2.6467871875348465
2024-07-18,20.049993151061063,20.344866445595745,15.37144667817488,13.061444289484614,5.143838171073148,10.634238191424892,0.0,6.738558808758781,6.009268062110629,2.646346202316248
2024-07-19,20.06891793214425,20.340050659346005,15.367808138607696,13.05835254523654,5.142620585044685,10.63172098551471,0.0,6.736963740099027,6.007845622175627,2.645719791831459
2024-07-22,20.06815554045939,20.339277967686957,15.37043876257462,13.05785647567105,5.142425223681124,10.631317100477037,0.0,6.736707811744841,6.0082018332738985,2.645619284431081
2024-07-23,20.057963231437128,20.32095861173154,15.433525560840897,13.046095413101739,5.137793499865932,10.621741594279227,0.0,6.743778219184454,5.995199421687261,2.642944447871822
2024-07-24,17.125683171507085,17.3502311730426,13.177044246944142,11.13888255213559,4.386697824903143,9.068945793466355,14.618533430814981,5.757903124463369,5.119507128976619,2.2565715537461157
2024-07-25,17.12551241229514,17.35005817487532,13.17691285938612,11.138771486971793,4.386654085388864,9.06885536752414,14.618387670250371,5.75784571273911,5.120453176969519,2.256549053599619
2024-07-26,17.125469723024224,17.350014925872546,13.17688001290601,11.138743721026914,4.3866431506465835,9.068832761320348,14.618351230563395,5.757831359986936,5.120689686019942,2.2565434286331034
2024-07-29,17.125469723024224,17.350014925872546,13.176630739950621,11.138743721026914,4.3866431506465835,9.068832761320348,14.618351230563395,5.757831359986936,5.120938958975328,2.2565434286331034
2024-07-30,17.12522045006884,17.350014925872546,13.176630739950621,11.138743721026914,4.3866431506465835,9.068832761320348,14.618351230563395,5.757831359986936,5.121188231930715,2.2565434286331034
2024-07-31,17.120810116050624,17.34579918321226,13.172806023881062,11.13603720594394,4.385577274983384,9.066629197501282,14.63224410027789,5.756432310164861,5.127669458960414,2.2559951290242837
2024-08-01,17.120767448977475,17.34575595543988,13.172773195698609,11.136009453629017,4.385566345608831,9.066606602394591,14.632207635004042,5.756417964458274,5.127905891970287,2.2559895068189935
2024-08-02,17.11972116316563,17.34645019673826,13.172543403002814,11.135815191297562,4.385489841512225,9.066448439801041,14.631952383176053,5.756317546514192,5.129311682625641,2.255950152166579
2024-08-05,17.119635836360725,17.34711135841584,13.172477749419423,11.135759689019151,4.385467983689159,9.06640325150213,14.631879455718035,5.75628885631652,5.129036911326643,2.2559389082323658
2024-08-06,17.119080195955778,17.348302731808115,13.170756403622155,11.135884569923602,4.38551716409746,9.066504925808132,14.63204354352087,5.756353409663461,5.129592848358459,2.2559642072419632
2024-08-07,17.116668974335507,17.35982357998641,13.165738671190427,11.134802361795757,4.385090970534659,9.065623824243161,14.630621571485298,5.755793995419575,5.130091083001082,2.255744968008126
2024-08-08,17.101337241541327,17.369431700014438,13.166788579333641,11.135690311949158,4.385440661716725,9.06634676676193,14.631788297417797,5.756252993971602,5.130998593821171,2.255924853472214
2024-08-09,17.083332727821883,17.42591397360841,13.206336822720296,11.114653505950118,4.37715597869875,9.049219227048678,14.604146895474218,5.745378663407144,5.142199095090486,2.251663110180019
2024-08-12,17.08329023589764,17.425870629570785,13.206303974172956,11.114625860114124,4.377145091257568,9.049196718633953,14.60411057010882,5.745364372741568,5.142435037956818,2.2516575095457734
2024-08-13,17.083035288791134,17.425610569873033,13.206106886320478,11.114459987986228,4.377079767747849,9.049061670496988,14.603892621711204,5.746522277800424,5.142607022947288,2.251623906325377
2024-08-14,17.083927636957394,17.426520812776307,13.183166181614325,11.115040562095079,4.377308408562452,9.049534356612279,14.625301097438188,5.746822452712568,5.140636969246404,2.251741521985003
2024-08-15,17.083885142073626,17.426477465719813,13.18313338955816,11.11501291433358,4.37729752036297,9.049511846629867,14.625264718188438,5.746808157958028,5.140872924214839,2.251735920960679
2024-08-16,17.083842647401262,17.426434118878962,13.18285185639808,11.114985266709624,4.377286632217655,9.049489336759438,14.625228339119667,5.7467938632746005,5.141357619276488,2.2517303199642185
2024-08-19,17.083612041785113,17.426325752720267,13.18276987892601,11.114916148251478,4.377259412091346,9.049433062573286,14.625137392239527,5.746758126877153,5.14207186694085,2.2517163175949717
2024-08-20,17.083314590862646,17.426022334645825,13.185027701321408,11.114722621141794,4.377183197538662,9.049275498575366,14.6248827469925,5.746658067328749,5.141236129705524,2.2516771118875276
2024-08-21,17.08329334476454,17.425378824630574,13.185011303426808,11.114708798034693,4.377177753743599,9.049264244214042,14.6248645583856,5.746650920351478,5.141975940916568,2.251674311532095
2024-08-22,17.078238275977956,17.420222530301775,13.210451818544906,11.11141987613989,4.37588251551349,9.046586502147608,14.620536956274863,5.744950445208389,5.140703054905778,2.2510080249853464
2024-08-23,17.07145229517249,17.413554206920885,13.286427573232062,11.107166512508856,4.374207462302233,9.005838596621512,14.614940330384634,5.742751323623738,5.133515342313469,2.250146356920115
2024-08-26,17.060819367592725,17.461057935603996,13.337449660914146,11.106393523493765,4.373903044941218,8.96792949785025,14.613923222347324,5.742351664207039,5.086182322180655,2.2499897608688824
2024-08-27,17.0514694298491,17.465053574509888,13.351149718504454,11.104351141774476,4.373098717271571,8.966280363482056,14.611235832460295,5.741295689192297,5.086489528176793,2.249576004779071
2024-08-28,17.049308657136244,17.474270094794853,13.349209380789045,11.102943991555557,4.372544555507521,8.96514415090959,14.609384287652514,5.740568148664915,5.0873357958681495,2.249290937121611
2024-08-29,17.03496526629548,17.389564258227104,13.524373011998057,11.093764887545507,4.368929654694357,8.932905786024644,14.597306314639127,5.7358222657573315,5.074937167333022,2.2474313874853697
2024-08-30,17.02845477339775,17.382918243232183,13.562882394698475,11.089525026977528,4.3672599192389026,8.929491771451275,14.591727456238079,5.733630125677203,5.067537834149183,2.2465724549394195
2024-09-02,17.021785632491547,17.413575206885337,13.55776812429846,11.085343406290628,4.365613119725043,8.925876574798679,14.58622523055752,5.7314680974310654,5.0666192865965485,2.2457253209251724
2024-09-03,16.9999591662316,17.460907176797726,13.633556466481906,11.072097239175577,4.360396534291098,8.890184881698874,14.568795768077173,5.724619416118219,5.046441506194807,2.2430418449330265
2024-09-04,16.998737694241743,17.45965258501751,13.639514258396021,11.07130169275606,4.3600832334073,8.88954610888116,14.567748978741818,5.724208093820264,5.046326675650194,2.242880679087928
2024-09-05,16.95636290851943,17.642250240919488,13.610075978535626,11.047406407962498,4.35067282860783,8.870359725757284,14.536307281974048,5.711853486709437,5.036671290410025,2.238039850604332
2024-09-09,16.94879948557125,17.636952397693225,13.641084934004851,11.044088949792087,4.349366352264961,8.867696019339686,14.531942131496244,5.710138257422315,5.032563689381832,2.2373677830335446
2024-09-10,16.945871371465042,17.646620512833863,13.64091636318573,11.043952471562553,4.349312604615694,8.867586436063215,14.53176255183668,5.710067693923296,5.026569859935161,2.237340134578771
2024-09-11,16.967983017615282,17.6485397335967,13.684173097635103,11.04515359575921,4.349785629524275,8.868550861857488,14.533343005181262,5.710688712574851,4.954198881820406,2.2375834644354247
2024-09-12,16.974948115978737,17.6589988297704,13.68979024208584,11.049687462934472,4.351571150215692,8.8721912667913,14.544748880346727,5.713032863235826,4.906529230303861,2.2385019583371486
2024-09-13,16.962622592658676,17.670011609903135,13.73245906140777,11.043433885051382,4.353062616063404,8.86717004431178,14.536517270156999,5.709799568531452,4.88768827523304,2.2372350766823628
2024-09-16,16.961532705518106,17.678019864798912,13.731576719632042,11.042724319268538,4.348828935542824,8.866600308437993,14.535583265809802,5.709432700902878,4.888609850856396,2.2370913292325105
2024-09-17,16.961406958321955,17.677888805803825,13.731474918261776,11.04264245216106,4.348796694762779,8.866534574394525,14.535475503800802,5.70939037305632,4.889314975259995,2.2370747441769576
2024-09-19,16.96115983600832,17.677888805803825,13.731474918261776,11.04264245216106,4.348796694762779,8.866534574394525,14.535475503800802,5.70939037305632,4.88956209757363,2.2370747441769576
2024-09-20,16.946256610143884,17.680903654418405,13.733816731732166,11.044525702794882,4.349538353669808,8.868046704025579,14.537954434326176,5.7103640723393845,4.891137473868638,2.2374562626810777
2024-09-23,16.947178132968148,17.68186512671556,13.734563564845443,11.045126294580577,4.3497748778155305,8.868528940759766,14.538744995754433,5.710674597014454,4.885965535922467,2.237577933623622
2024-09-24,16.949657348633824,17.698651253135875,13.737424347476221,11.047426892288623,4.350680895714062,8.870376173359078,14.541773281943565,5.711864077744588,4.854101729280725,2.238044000423437
2024-09-25,16.949615444203936,17.69860749697755,13.73739038461057,11.047399579870671,4.3506701395790675,8.870354243236907,14.541737330495913,5.711849956373115,4.854336957317554,2.2380384673347162
2024-09-26,16.953345750036068,17.70250264250365,13.73769362240046,11.049830914033876,4.351627643909993,8.872306448835644,14.544937705616622,5.7131070319259285,4.83611722134635,2.238531019391411
2024-09-27,16.952884612075508,17.702021127168223,13.737319951497193,11.04953035409914,4.351509277852554,8.872065118459824,14.54701484191687,5.712951633070505,4.836232953430994,2.2384701304291883
2024-09-30,16.644653364843816,18.014030344129203,13.7301200833063,11.05010416452755,4.351735255004789,8.872525851479542,14.547770279347333,5.713248310949022,4.837225970544456,2.2385863758679863
2024-10-02,16.64905869827559,18.018798109992296,13.724107193240764,11.053028790966653,4.352887026951304,8.874874139178962,14.53480050870755,5.714760433985563,4.838506237115226,2.239178861586094
2024-10-03,16.649575521457933,18.019689331696057,13.718450177819062,11.052058299385438,4.352257496399339,8.870879567211619,14.537728967849208,5.718215988066236,4.842162395655906,2.2389822544592053
2024-10-04,16.650978084174046,17.989099883489708,13.75145049407615,11.0506056735512,4.343816170411941,8.870309147897489,14.53679415621931,5.732440003182304,4.835668104589253,2.238838282408603
2024-10-07,16.621013855083017,17.971943073959725,13.881642399012259,11.040066339289897,4.339673326848245,8.82725786057915,14.522929926762023,5.726972782370055,4.8315503277975385,2.2369501082980907
2024-10-08,16.629223056584948,17.96506288712315,13.911400205128722,11.035839878144882,4.342210745879977,8.823878527410473,14.516382176655373,5.724780329245284,4.810435709064253,2.2407864847629417
2024-10-09,16.546778377670122,17.947479203645276,13.907584211599728,11.037025687329404,4.34391238564801,8.824826659706378,14.519918078294461,5.771092903179409,4.833183781970163,2.268198710957045
2024-10-10,16.501248863664348,17.91146484607291,14.266955560642842,11.014878209952297,4.335195662138005,8.693966750973956,14.432850025833527,5.759512324032882,4.820280532795898,2.263647223893335
2024-10-14,16.49667194574521,17.913187052780867,14.268327343843145,11.015937302399706,4.335612495887438,8.694802685275588,14.434237759965995,5.7600661073691,4.81704588947851,2.264111417254441
2024-10-15,16.50203711713987,17.90616782494522,14.279987467083139,11.01162074088997,4.3339135993244735,8.691395653302209,14.428828192451077,5.757809042993181,4.812693898435266,2.2755464634355955
2024-10-16,16.50801753610952,17.912657107751574,14.239060757658939,11.015611406108933,4.335484230811861,8.694545457600235,14.434057270365482,5.7598957011542256,4.824299399834634,2.2763711326045986
2024-10-17,16.513989834912056,17.918201000832273,14.379103320441233,11.019020692151013,4.336826045199538,8.697236383358053,14.438524551224278,5.761678364984115,4.647246686024917,2.2881731208725196
2024-10-18,16.51294047679084,17.908771802091465,14.414054401937248,11.064982986867625,4.3345438520997615,8.692659586259357,14.43092648278475,5.758646363591701,4.638639126826632,2.243834920750618
2024-10-21,16.516985509009878,17.90647673179376,14.42797991984074,11.063564971490667,4.333988365494705,8.691545592232018,14.436470576603632,5.757908373383879,4.609949497221399,2.255130462929321
2024-10-22,16.528159223569773,17.906300212289526,14.427837690864004,11.063455908438618,4.333945641652988,8.691459912210094,14.436328263927207,5.757851612740972,4.6099040529940405,2.2447574813127806
2024-10-23,16.54197128778144,17.904711693346915,14.420150717010191,11.062474437723118,4.333561164979057,8.69068886802197,14.435047576089008,5.757340817308798,4.609495095262684,2.2445583424768203
2024-10-24,16.55572042488,17.90625608295725,14.46821925209815,11.063428643011584,4.33270273161563,8.691438492468558,14.436292686196506,5.7578374227551015,4.548281231650086,2.2398230323671426
2024-10-25,16.565091374738916,17.905197044231684,14.468349275981273,11.06277431307705,4.332446480394945,8.690924450342623,14.435438873264452,5.7574968840753264,4.538647842252116,2.243633461641612
2024-10-28,16.56513219640391,17.905241168344183,14.468138498732111,11.062801575279032,4.332457156923967,8.690945867550555,14.43547444678689,5.757511072382754,4.538659026927017,2.243638990669582
2024-10-29,16.584907820626725,17.914357459143677,14.474888426592642,11.06843410015089,4.334662988107558,8.695370783646705,14.442824137396935,5.760442456815036,4.479330508450667,2.2447813190691677
2024-10-30,16.597005318769426,17.9207642783506,14.480065167840609,11.072392570687452,4.336213219655137,8.698480561302704,14.44798941130066,5.762502598433673,4.439002739970896,2.245584133688847
