date,HAITONG INTERNATIONAL SECURITIES CO LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,CMB INTERNATIONAL SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT,CMB WING LUNG BANK LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2025-01-22,50.098480806910395,20.369147118934062,7.074409133828741,5.881137902845096,3.569325784324178,3.0869027587932667,2.860192010004368,2.581169541465321,2.2297990377922874,2.249435905102285
2025-01-23,50.07956484889577,20.36503393178056,7.106876168573156,5.878917329369482,3.567019781017523,3.0857372199976774,2.8591120716289207,2.5801949551327903,2.2289571203468768,2.248586573257244
2025-01-24,50.07841306134851,20.366897411552056,7.106680773399134,5.878782119253504,3.5669377425857394,3.085666250656893,2.859046314474476,2.580135612835632,2.2289058562222315,2.2485348576718187
2025-01-27,50.08572456128876,20.369839051864204,7.107718356119384,5.879640427504226,3.552730625232165,3.0861167611109614,2.859463738184205,2.580672053841357,2.2292312787753508,2.2488631460793878
2025-02-03,50.08227653110423,20.368740222061447,7.113618144462302,5.879235657924754,3.56845880103151,3.0859043048903816,2.8592668853410608,2.5808298215885936,2.2289340579624692,2.2327355736332524
2025-02-04,50.082228542034,20.368912361542492,7.113611328160322,5.879230024413812,3.5681518996650277,3.085901347962529,2.859264145578237,2.5810349942404427,2.2289319221874915,2.2327334342156444
2025-02-05,50.059951837152525,20.359676594620097,7.155150953144523,5.87661492768196,3.5665647764647415,3.084528731055831,2.857992337485757,2.579886943194607,2.227940487499441,2.23169241170051
2025-02-06,50.05822554862268,20.359006417133877,7.154904211895952,5.876412276009881,3.564749486598849,3.084422362863833,2.8578937812704686,2.579797977283237,2.2329724852447383,2.2316154530764782
2025-02-07,50.06970445952097,20.36380271493393,7.131761418728908,5.877759803058205,3.5656627359910424,3.08512965540343,2.858549128273132,2.582018365829312,2.2334845308059923,2.232127187455082
2025-02-10,50.067481808196135,20.362882774454047,7.139444817953583,5.877498882592339,3.561815835736494,3.0849927029770097,2.858422234014905,2.582047459415136,2.233385383878624,2.2320281007817337
2025-02-11,50.06553914070364,20.36226833214587,7.134217901253005,5.877270829860228,3.571928715405241,3.084873002228696,2.8583113244234237,2.581947273436487,2.2332987263311153,2.2303447542122923
2025-02-12,50.07309874889629,20.36527110112657,7.135055579668088,5.878158263921229,3.557839693770949,3.0853388002930173,2.858742912978668,2.5823371326110065,2.2334762433036586,2.2306815234305164
2025-02-13,50.072170354284985,20.36515063842277,7.136520243304388,5.878049278246424,3.5577737286263478,3.0852815956863955,2.8586899096379152,2.582289254050693,2.2334348328984595,2.2306401648416205
2025-02-14,50.06718915248726,20.34343624630025,7.151762274247722,5.844490724791671,3.600565181960723,3.084974670499766,2.8584055258930867,2.58075493131835,2.2332126498070126,2.235208642694167
2025-02-17,50.072394267430894,20.345662942051206,7.142860149705283,5.845577421312941,3.5964360779701976,3.0852953924741766,2.858702693151119,2.5810232332998733,2.2334448203908344,2.238603002213468
2025-02-18,50.05696604268132,20.344869955593808,7.1503339009222895,5.84377629149747,3.6092331885079694,3.084344756271727,2.8578218743229518,2.5819840877057874,2.2327566550023223,2.2379132474943555
2025-02-19,50.08096743599236,20.314503233088114,7.153762354339042,5.8497727420854,3.5872927453096914,3.085823642777534,2.859192147278769,2.5830623781489743,2.233827220697392,2.2517961002827125
2025-02-20,50.037282472482204,20.30595927617792,7.179343281813193,5.848755414594241,3.6271076651612373,3.0831319197511,2.8566981118993193,2.5800112868563865,2.231878682847182,2.249831888417219
2025-02-21,50.09267284015863,20.24044140927107,7.164365023781845,5.8552298811690795,3.631665994216813,3.086544891083503,2.8598604250973962,2.582547791325683,2.234349332225874,2.252322411670117
2025-02-24,50.08879176309811,20.21146040845613,7.202708661470777,5.854776230024363,3.6279660059953778,3.0863057519461035,2.859638849005269,2.582028204188452,2.2341762194441674,2.2521479063712544
2025-02-25,50.07675944650788,20.263814919126308,7.203533787917392,5.833406053001745,3.6257209913402013,3.085564360377361,2.8589519073012717,2.5805774582832828,2.2336395262111215,2.238031549933436
2025-02-26,50.06790745463326,20.290971726976125,7.186308226297348,5.830762105380195,3.6267247999429584,3.0850189299032533,2.858446534762531,2.579785961952555,2.2332446891818205,2.2408295709699555
2025-02-27,50.12076171502174,20.152989195949075,7.193894463181101,5.852055180473599,3.6702761544199323,3.0882756346890936,2.861464058065094,2.581486274953573,2.2356022172335006,2.243195106013288
2025-02-28,50.11291937218098,20.14983587893767,7.192768842084972,5.867122043407356,3.6697018701724815,3.087792415450494,2.861016327795202,2.580746719427932,2.2352524149072157,2.2428441156356858
2025-03-03,50.133991917262186,20.121247430899516,7.149232718654708,5.885578424064553,3.696827782020276,3.089090836011322,2.8622193887284064,2.581831926641353,2.2361923413347933,2.2437872343828857
2025-03-04,50.1232046454981,20.140960605329123,7.113516768911872,5.900297839248558,3.711698431929332,3.0884261599885745,2.861603528366726,2.581276396918369,2.235711182472707,2.2433044413366425
2025-03-05,50.130016288500244,20.123073210559607,7.115107012818823,5.901099677893385,3.7189657600861246,3.0888458709106743,2.8619924145480224,2.5812754516320005,2.2360150111392625,2.243609301911851
2025-03-06,50.119093709964226,20.11873827868821,7.113348939274851,5.913672475724872,3.72624360873473,3.0881728577319727,2.8613688293343755,2.580713030433466,2.2355278170113704,2.2431204531019233
2025-03-07,50.11296582622956,20.116342362123145,7.112287424830585,5.9169930152708465,3.734098936337492,3.087795277795387,2.8610189799215027,2.5803974958091858,2.235254486958207,2.2428461947240885
2025-03-10,50.10834487118565,20.13893845417409,7.127580702112665,5.919643618583715,3.7487448548389333,3.0875105498227304,2.860755163165339,2.5802394607199806,2.235048372426256,2.193193952970642
2025-03-11,50.10004209960783,20.135825218755794,7.142378108657331,5.939754270622898,3.7422755993217627,3.0869989604875574,2.8603131032196925,2.579811924370227,2.23467803299179,2.177922681965114
2025-03-12,50.22705993318034,20.187551268527734,7.1636898515217835,5.954813234403958,3.7492003017386026,3.094825379463856,2.8675648091761006,2.5880985436343953,2.240343576384316,1.9268531019689097
2025-03-13,50.202399066885086,20.17760023501324,7.140959289490543,5.9518894946273875,3.815710729872986,3.093305858413019,2.8661568702593865,2.5868278192036116,2.239243595348871,1.9259070408858703
2025-03-14,50.20945736961991,20.139026706387384,7.151267023405936,5.952726311964371,3.821483561627221,3.0937407676923745,2.866559843090403,2.6000021726227622,2.2395584261037107,1.926177817485921
2025-03-17,50.203701238751044,20.13697412047124,7.150447185251502,5.952043877349991,3.8322534943746205,3.0933860939383417,2.866231213894536,2.5997041022282783,2.23930167783228,1.925956995908174
2025-03-18,50.19044145435825,20.13181562227678,7.152400352065101,5.956874726353526,3.847248572882453,3.0925690698616863,2.8654741858870714,2.5990174692703483,2.238710234239361,1.9254483128054267
2025-03-19,50.18997506251305,20.132605814183243,7.152109789343005,5.956819372431251,3.847388900677845,3.092540332338104,2.865447558629884,2.5989933180471656,2.238689431150829,1.925430420685624
2025-03-20,50.17902231168121,20.125485407677797,7.166552624061046,5.955519440358057,3.8522145788665743,3.0918654600422855,2.8648222438515387,2.598426150476535,2.2410815410225857,1.925010241962372
2025-03-21,50.18301692179524,20.12700122633807,7.158928632406608,5.955993542424913,3.8528413404609108,3.092111594711096,2.865050304251742,2.5986330038368264,2.241259947188703,1.9251634865858804
2025-03-24,50.182816129256494,20.126680621779283,7.159540180867187,5.955969711273709,3.8528259244528336,3.0920992225386903,2.865038840598109,2.5986226061734308,2.2412509794481723,1.9251557836120918
2025-03-25,50.180559331647444,20.149269513535966,7.130602874147114,5.955701862252057,3.8622711212768315,3.0919601661311265,2.8649099954414594,2.598505742160272,2.2411501869809127,1.9250692064268196
2025-03-26,50.18252699082354,20.15061976376741,7.121599734234965,5.955935394751005,3.8672239853903543,3.0920814067843603,2.86502233309804,2.5986076336843174,2.241238066027882,1.9251446914381287
2025-03-27,50.184828167207364,20.149375005085236,7.121926303224335,5.956208510887156,3.8697861351082308,3.092223197665307,2.8651537119290276,2.5987267957687323,2.2413408405276396,1.9204313325969706
2025-03-28,50.162163187086804,20.161296618788533,7.118549844439699,5.953678490036389,3.892179757008867,3.090826656522038,2.8638597222055426,2.597553132466178,2.240328583488028,1.9195640079579148
2025-03-31,50.15389918243438,20.16495509314658,7.11965457891165,5.9546024470229355,3.8927837880604943,3.0913063248293335,2.864304167299992,2.597956249189509,2.240676262196299,1.9198619069088312
2025-04-01,50.15374670822171,20.16518180113827,7.11963293425901,5.954584344276497,3.892787954171532,3.0912969268661508,2.86429545945215,2.597948351073109,2.24066945025636,1.9198560702852097
2025-04-02,50.15067171791825,20.16510067342299,7.119196420465444,5.954219261100829,3.8927252789167635,3.091107395501115,2.864119845837173,2.5977890675397184,2.245331977841616,1.9197383614561063
2025-04-03,50.1506877658237,20.165107126130756,7.119166699181506,5.954221166414246,3.892726524564829,3.091108384636405,2.8641207623378477,2.5977898988161883,2.2453326963339917,1.9197389757605345
2025-04-08,50.150695789780265,20.165094352792202,7.119167838226392,5.954222119071413,3.8927271473891607,3.0911088792042873,2.8641212205884052,2.5977903144546226,2.2453330555803523,1.9197392829128956
2025-04-11,50.15068781404286,20.165097579146106,7.119168977271643,5.954223071728883,3.892727770213692,3.091109373772328,2.8641216788391093,2.5977907300931897,2.2453334148268276,1.9197395900653558
2025-04-14,50.15060757459258,20.165065315653514,7.1193175835450315,5.954213545167893,3.89272154197735,3.0911044280990434,2.8641170963386675,2.597786573713502,2.245329822367247,1.9197365185451807
2025-04-15,50.15060757459258,20.165049315982564,7.1193175835450315,5.954213545167893,3.8927375416482994,3.0911044280990434,2.8641170963386675,2.597786573713502,2.245329822367247,1.9197365185451807
2025-04-17,50.14900283950482,20.16760390011998,7.119089777357236,5.954023020349591,3.8926129805946528,3.091005517956663,2.8640254494091044,2.597703448912688,2.2452579755896345,1.919675090205634
2025-04-22,50.1490509800632,20.167623260020633,7.119000616284676,5.954028735916732,3.8926167173102773,3.0910084851688335,2.864028198731654,2.597705942579311,2.2452601309260625,1.9196769329986214
2025-04-28,50.149067026936535,20.16762971332911,7.118970895889115,5.954030641108218,3.892617962883746,3.0910094742408236,2.8640291151736768,2.597706773802582,2.245260849372458,1.9196775472637368
2025-05-02,50.14908307382014,20.16760416827255,7.118973173843704,5.9540325463009225,3.892619208458012,3.091010463313446,2.8640300316162866,2.5977076050263856,2.2452615678193135,1.9196781615292453
