date,CHINA SECURITIES DEPOSITORY AND CLEARING,GLORY SUN SECURITIES LTD,CHINA GALAXY INTERNATIONAL SECURITIES,BANK OF CHINA (HONG KONG) LTD,BANK OF COMMUNICATIONS TRUSTEE LTD,UBS SECURITIES HONG KONG LTD,SHANGHAI COMMERCIAL BANK LTD,THE HONGKONG AND SHANGHAI BANKING,CMB INTERNATIONAL SECURITIES LTD,HANG SENG SECURITIES LTD,TOTAL_CCASS_PCT
2024-10-22,35.50712313432835,5.769710223880597,0.055603544776119396,3.6603106343283587,0.4222938432835821,2.0949017164179105,1.4916321268656716,1.7477649253731342,1.4871879850746268,0.6571996268656717,52.89372776119403
2024-10-23,35.491003731343284,5.769710223880597,0.055603544776119396,3.67583302238806,0.4222938432835821,2.0949017164179105,1.4916321268656716,1.7477649253731342,1.4871879850746268,0.6571996268656717,52.89313074626866
2024-10-24,35.4772723880597,5.769710223880597,0.055603544776119396,3.6844897388059703,0.4222938432835821,2.0949017164179105,1.4916321268656716,1.7477649253731342,1.4871879850746268,0.6571996268656717,52.88805611940298
2024-10-25,35.46682462686567,5.769710223880597,0.055603544776119396,3.6883703358208955,0.4222938432835821,2.0949017164179105,1.4916321268656716,1.7298544776119404,1.4871879850746268,0.672125,52.878503880597016
2024-10-28,35.45995895522388,5.769710223880597,0.055603544776119396,3.6959225746268656,0.4222938432835821,2.0949017164179105,1.4915425746268658,1.729257462686567,1.4871879850746268,0.6754085820895522,52.88178746268657
2024-10-29,35.40473507462686,5.769710223880597,0.055603544776119396,3.7374151119402983,0.42259235074626866,2.0949017164179105,1.4915425746268658,1.714332089552239,1.4871879850746268,0.6753339552238805,52.853354626865666
2024-10-30,35.399944029850744,5.769710223880597,0.055603544776119396,3.736534514925373,0.42259235074626866,2.0949017164179105,1.4915425746268658,1.718212686567164,1.4871879850746268,0.6753339552238805,52.851563582089554
2024-10-31,35.37841417910448,5.769710223880597,0.055603544776119396,3.7422061567164175,0.42259235074626866,2.0949017164179105,1.4915425746268658,1.7169962686567164,1.4871879850746268,0.666527985074627,52.82568298507463
2024-11-01,35.37393656716418,5.769710223880597,0.055603544776119396,3.7422061567164175,0.42259235074626866,2.0949017164179105,1.490647052238806,1.7161007462686568,1.4871879850746268,0.666527985074627,52.81941432835821
2024-11-04,35.37393656716418,5.769710223880597,0.055603544776119396,3.7439972014925376,0.42259235074626866,2.0949017164179105,1.490647052238806,1.7146082089552237,1.4871879850746268,0.666527985074627,52.819712835820894
2024-11-05,35.36498134328358,5.769710223880597,0.055603544776119396,3.7591986940298505,0.42527891791044775,2.0949017164179105,1.490647052238806,1.6950134328358208,1.4871879850746268,0.6664682835820895,52.80899119402985
2024-11-06,35.36311567164179,5.769710223880597,0.055603544776119396,3.7711389925373138,0.42527891791044775,2.0949017164179105,1.490647052238806,1.6947149253731344,1.4871879850746268,0.6664682835820895,52.818767313432836
2024-11-07,35.36311567164179,5.769710223880597,0.055603544776119396,3.773527052238806,0.42527891791044775,2.0949017164179105,1.490647052238806,1.694117910447761,1.4871879850746268,0.6664682835820895,52.820558358208956
2024-11-08,35.344235074626866,5.769710223880597,0.055603544776119396,3.7786016791044776,0.42259235074626866,2.0949017164179105,1.490647052238806,1.6830731343283585,1.4853969402985074,0.6664682835820895,52.79123
2024-11-11,35.32125,5.769710223880597,0.055603544776119396,3.763079291044776,0.42259235074626866,2.0949017164179105,1.497512723880597,1.6684462686567165,1.4853969402985074,0.6664682835820895,52.74496134328358
2024-11-12,35.32125,5.769710223880597,0.055603544776119396,3.7630046641791046,0.42259235074626866,2.0949017164179105,1.497512723880597,1.6600880597014926,1.4853969402985074,0.6664682835820895,52.73652850746269
2024-11-13,35.32089925373134,5.769710223880597,0.055603544776119396,3.799721082089552,0.42259235074626866,2.0949017164179105,1.497512723880597,1.656207462686567,1.4853969402985074,0.6664682835820895,52.76901358208955
2024-11-14,35.276421641791046,5.769710223880597,0.055603544776119396,3.799721082089552,0.42259235074626866,2.0949017164179105,1.497512723880597,1.655013432835821,1.4964417164179105,0.6664682835820895,52.734386716417916
2024-11-15,35.25832462686567,5.769710223880597,0.055603544776119396,3.813750932835821,0.42259235074626866,2.0949017164179105,1.4987067537313432,1.6478492537313434,1.4964417164179105,0.6664682835820895,52.72434940298507
2024-11-18,35.25832462686567,5.769710223880597,0.055603544776119396,3.8136389925373133,0.42259235074626866,2.0949017164179105,1.4987067537313432,1.7335507462686566,1.4964417164179105,0.6664682835820895,52.80993895522388
2024-11-19,35.21325,5.769710223880597,0.055603544776119396,3.813377798507463,0.42259235074626866,2.0949017164179105,1.4987067537313432,1.7362373134328357,1.4964417164179105,0.6664682835820895,52.76728970149254
2024-11-20,35.210563432835826,5.769710223880597,0.055603544776119396,3.813377798507463,0.42259235074626866,2.0949017164179105,1.4987067537313432,1.7386253731343282,1.4964417164179105,0.6664682835820895,52.766991194029856
2024-11-21,35.19116044776119,5.769710223880597,0.055603544776119396,3.8148703358208955,0.4345326492537313,2.0949390298507464,1.4987067537313432,1.746386567164179,1.4964417164179105,0.6664682835820895,52.76881955223881
2024-11-22,35.18459328358209,5.769710223880597,0.055603544776119396,3.8274076492537312,0.4345326492537313,2.0949390298507464,1.5022888432835821,1.7481776119402985,1.4964417164179105,0.6664682835820895,52.780162835820896
2024-11-25,35.181608208955225,5.769710223880597,0.055603544776119396,3.836661380597015,0.4345326492537313,2.0949390298507464,1.5022888432835821,1.7622074626865671,1.4964417164179105,0.6664682835820895,52.80046134328358
2024-11-26,35.161011194029854,5.769710223880597,0.055603544776119396,3.835168843283582,0.4467714552238806,2.0949390298507464,1.5022888432835821,1.7617746268656715,1.4964417164179105,0.6664682835820895,52.79017776119404
2024-11-27,35.157429104477615,5.769710223880597,0.055603544776119396,3.8259151119402985,0.4467714552238806,2.0949390298507464,1.5022888432835821,1.7620731343283582,1.4964417164179105,0.6664682835820895,52.7776404477612
2024-11-28,35.157429104477615,5.769710223880597,0.055603544776119396,3.8259151119402985,0.45274160447761197,2.0949390298507464,1.5022888432835821,1.7584686567164178,1.4964417164179105,0.6664682835820895,52.78000611940299
2024-11-29,35.15354850746269,5.769710223880597,0.055603544776119396,3.8259151119402985,0.4602042910447761,2.0949390298507464,1.5022888432835821,1.7572746268656716,1.4964417164179105,0.6664682835820895,52.78239417910447
2024-12-02,35.15354850746269,5.769710223880597,0.055603544776119396,3.8259151119402985,0.4643833955223881,2.0949390298507464,1.5022888432835821,1.7560805970149256,1.4964417164179105,0.6664682835820895,52.78537925373135
2024-12-03,35.13402611940298,5.769710223880597,0.055603544776119396,3.8697957089552237,0.47065205223880596,2.0949390298507464,1.5022888432835821,1.750707462686567,1.4964417164179105,0.6664682835820895,52.810632985074626
2024-12-04,35.12745895522388,5.769710223880597,0.055603544776119396,3.871527052238806,0.47065205223880596,2.0949390298507464,1.5022888432835821,1.750707462686567,1.4964417164179105,0.6664682835820895,52.805797164179104
2024-12-05,30.64323507462687,5.769710223880597,4.433513992537313,3.8676464552238805,0.47065205223880596,2.0949390298507464,1.5022888432835821,1.7578716417910447,1.4964417164179105,0.6664682835820895,52.702767313432844
2024-12-06,25.9157723880597,10.241949029850746,4.44246921641791,3.885258395522388,0.4888610074626865,2.0949390298507464,1.5046769029850746,1.7638417910447761,1.4964417164179105,0.6712444029850747,52.50545388059702
2024-12-09,20.921727611940298,15.092695298507463,4.415603544776119,3.9348106343283584,0.5067714552238806,2.0949390298507464,1.5046769029850746,1.7904089552238804,1.4518521641791045,0.6966175373134329,52.41010313432836
2024-12-10,20.88351865671642,15.092695298507463,4.415603544776119,3.955407649253731,0.5142341417910448,2.0949390298507464,1.5046769029850746,1.7819708582089553,1.4518521641791045,0.7064682835820896,52.40136652985075
2024-12-11,20.8462052238806,15.092695298507463,4.415603544776119,4.0551837686567165,0.5142341417910448,2.0949390298507464,1.5046769029850746,1.786149962686567,1.4518521641791045,0.6981100746268657,52.459650111940306
2024-12-12,20.844712686567163,15.092695298507463,4.415603544776119,4.056377798507463,0.5142341417910448,2.0949390298507464,1.5046769029850746,1.7828589179104477,1.4518521641791045,0.6921399253731343,52.45009041044776
2024-12-13,17.418444029850747,14.784934104477612,4.424558768656716,4.064736007462686,4.0106520522388065,2.0949390298507464,1.5046769029850746,1.717784291044776,1.4542402238805971,0.7019906716417911,52.17695608208955
2024-12-16,17.418138059701494,14.784934104477612,4.415603544776119,4.06622854477612,4.01811473880597,2.0949390298507464,1.5046769029850746,1.7100230970149253,1.4542402238805971,0.7019906716417911,52.16888891791045
2024-12-17,17.40888432835821,14.784934104477612,4.415603544776119,4.06622854477612,4.030055037313432,2.0949390298507464,1.5046769029850746,1.7064410074626866,1.4542402238805971,0.7028861940298508,52.16888891791045
2024-12-18,17.40888432835821,14.784934104477612,4.415603544776119,4.06622854477612,4.030055037313432,2.0949390298507464,1.5046769029850746,1.70524697761194,1.4542402238805971,0.7028861940298508,52.1676948880597
2024-12-19,17.40888432835821,14.784934104477612,4.415603544776119,4.07488526119403,4.030055037313432,2.0949390298507464,1.5046769029850746,1.6995753358208954,1.4542402238805971,0.6987070895522388,52.166500858208956
2024-12-20,17.40798880597015,14.784934104477612,4.415603544776119,4.07488526119403,4.030055037313432,2.0949390298507464,1.5046769029850746,1.6986798134328358,1.4542402238805971,0.6987070895522388,52.16470981343284
2024-12-23,17.377839552238804,14.784934104477612,4.415603544776119,4.07488526119403,4.0375177238805975,2.0949390298507464,1.5046769029850746,1.6968887686567162,1.4542402238805971,0.6987070895522388,52.140232201492545
2024-12-27,17.377839552238804,14.784859477611938,4.415603544776119,4.0748554104477615,4.0375177238805975,2.0949390298507464,1.5046769029850746,1.7007693656716418,1.4554342537313434,0.6987070895522388,52.14520235074627
2024-12-30,17.377839552238804,14.784859477611938,4.415603544776119,4.090676305970149,4.0375177238805975,2.0949390298507464,1.5255724253731344,1.7028589179104479,1.4554342537313434,0.6987070895522388,52.18400832089552
2025-01-02,17.377839552238804,14.784859477611938,4.415603544776119,4.092168843283582,4.0375177238805975,2.0949390298507464,1.5255724253731344,1.7016648880597014,1.4554342537313434,0.6987070895522388,52.18430682835821
2025-01-03,17.377585820895522,14.784859477611938,4.415603544776119,4.125303171641791,4.0375177238805975,2.0949390298507464,1.5255724253731344,1.7004708582089554,1.4554342537313434,0.6987070895522388,52.21599339552239
2025-01-06,17.377585820895522,14.784859477611938,4.415603544776119,4.125303171641791,4.0375177238805975,2.0949390298507464,1.5255724253731344,1.7004708582089554,1.4554342537313434,0.6985578358208956,52.215844141791045
2025-01-07,17.373108208955223,14.784859477611938,4.415603544776119,4.125303171641791,4.0375177238805975,2.0949390298507464,1.5255724253731344,1.6986798134328358,1.4554342537313434,0.6985578358208956,52.20957548507462
2025-01-08,17.366503731343283,14.784859477611938,4.415603544776119,4.1282882462686565,4.0375177238805975,2.0949390298507464,1.5255724253731344,1.6971872761194031,1.4554342537313434,0.6985578358208956,52.20446354477611
2025-01-09,17.36441417910448,14.784859477611938,4.415603544776119,4.132168843283582,4.0375177238805975,2.0949390298507464,1.5255724253731344,1.6962917537313433,1.4554342537313434,0.6985578358208956,52.20535906716418
2025-01-10,17.35307089552239,14.784859477611938,4.415603544776119,4.132168843283582,4.0375177238805975,2.0949390298507464,1.5255724253731344,1.6977842910447762,1.4554342537313434,0.6984085820895523,52.19535906716418
2025-01-13,17.35307089552239,14.784859477611938,4.415603544776119,4.132168843283582,4.0375177238805975,2.0949390298507464,1.5255724253731344,1.6983813059701494,1.4554342537313434,0.6984085820895523,52.19595608208956
2025-01-14,17.270085820895524,14.784859477611938,4.415603544776119,4.139333022388059,4.0375177238805975,2.0949390298507464,1.5255724253731344,1.7273365298507464,1.4554342537313434,0.6984085820895523,52.14909041044776
2025-01-15,17.269787313432836,14.784859477611938,4.415603544776119,4.139333022388059,4.0375177238805975,2.0949390298507464,1.5255724253731344,1.7288290671641793,1.4554342537313434,0.6984085820895523,52.15028444029851
2025-01-16,17.210682835820894,14.784859477611938,4.415603544776119,4.1584375,4.044980410447761,2.0949390298507464,1.5255724253731344,1.7189783208955225,1.4554342537313434,0.6984085820895523,52.10789638059702
2025-01-17,17.210682835820894,14.784859477611938,4.415603544776119,4.1417210820895525,4.044980410447761,2.0949390298507464,1.5255724253731344,1.7180827985074625,1.4554342537313434,0.6990055970149254,52.09088145522388
2025-01-20,17.210682835820894,14.784859477611938,4.415603544776119,4.150974813432836,4.044980410447761,2.0949390298507464,1.5255724253731344,1.7147992164179104,1.4554342537313434,0.6990055970149254,52.096851604477614
2025-01-21,17.21038432835821,14.784859477611938,4.415603544776119,4.175153917910448,4.044980410447761,2.0949390298507464,1.5255724253731344,1.7010678731343283,1.4554342537313434,0.7064682835820896,52.11446354477612
2025-01-22,17.20351119402985,14.784859477611938,4.415603544776119,4.175153917910448,4.044980410447761,2.0949390298507464,1.5255724253731344,1.7007693656716418,1.4554342537313434,0.7064682835820896,52.107291902985075
2025-01-23,17.20351119402985,14.784859477611938,4.415603544776119,4.176944962686567,4.041967350746269,2.0949390298507464,1.5330351119402985,1.6986798134328358,1.4554342537313434,0.7064682835820896,52.11144302238806
2025-01-24,17.200526119402983,14.784859477611938,4.415603544776119,4.176944962686567,4.041967350746269,2.0949390298507464,1.5330351119402985,1.6989783208955223,1.4554342537313434,0.7139309701492538,52.11621914179104
2025-01-27,17.200526119402983,14.784859477611938,4.415603544776119,4.176855410447762,4.041967350746269,2.0949390298507464,1.5330351119402985,1.6980827985074627,1.4554342537313434,0.7139309701492538,52.11523406716418
2025-02-03,17.200526119402983,14.784859477611938,4.415603544776119,4.176855410447762,4.041967350746269,2.0949390298507464,1.5330351119402985,1.702560410447761,1.4554342537313434,0.7112444029850746,52.11702511194029
2025-02-04,17.200526119402983,14.784859477611938,4.415603544776119,4.176818097014926,4.041967350746269,2.0949390298507464,1.5330351119402985,1.7064410074626866,1.4554342537313434,0.7112444029850746,52.12086839552239
2025-02-05,17.200526119402983,14.784859477611938,4.415603544776119,4.176818097014926,4.041967350746269,2.0949390298507464,1.5330351119402985,1.7079186194029852,1.4554342537313434,0.708856343283582,52.1199579477612
2025-02-06,17.200526119402983,14.784859477611938,4.415603544776119,4.176818097014926,4.041967350746269,2.0949390298507464,1.5330351119402985,1.7079186194029852,1.4554342537313434,0.7025876865671642,52.11368929104477
2025-02-07,17.19992910447761,14.784859477611938,4.415603544776119,4.177415111940299,4.041967350746269,2.0949390298507464,1.5330351119402985,1.7079186194029852,1.4554342537313434,0.7025876865671642,52.11368929104477
2025-02-10,17.19246641791045,14.784859477611938,4.415603544776119,4.177713619402986,4.041967350746269,2.0949390298507464,1.546467947761194,1.7043365298507462,1.4557327611940298,0.7025876865671642,52.11667436567164
2025-02-11,17.1602276119403,14.784859477611938,4.415603544776119,4.177713619402986,4.041967350746269,2.0949390298507464,1.546467947761194,1.7003439925373134,1.4557327611940298,0.7025876865671642,52.08044302238805
2025-02-12,17.1602276119403,14.784859477611938,4.415603544776119,4.176221082089552,4.041967350746269,2.0949390298507464,1.546467947761194,1.6997469776119403,1.4557327611940298,0.7025876865671642,52.07835347014925
2025-02-13,17.159847014925372,14.784859477611938,4.415603544776119,4.176221082089552,4.041967350746269,2.0949390298507464,1.546467947761194,1.6997469776119403,1.4557327611940298,0.7025876865671642,52.07797287313433
2025-02-14,17.157578358208955,14.784859477611938,4.415603544776119,4.176221082089552,4.041967350746269,2.0949390298507464,1.546467947761194,1.6970604104477611,1.4497626119402984,0.7024981343283582,52.066957947761196
2025-02-17,17.156682835820895,14.784859477611938,4.415603544776119,4.134131529850746,4.053907649253731,2.0949390298507464,1.546467947761194,1.6970604104477611,1.4497626119402984,0.7024981343283582,52.03591317164179
2025-02-18,17.14940671641791,14.784859477611938,4.415603544776119,4.141146455223881,4.053907649253731,2.0949390298507464,1.546467947761194,1.690791753731343,1.4497626119402984,0.7024981343283582,52.02938332089552
2025-02-19,17.14701865671642,14.784859477611938,4.415603544776119,4.150400186567165,4.053907649253731,2.0949390298507464,1.546467947761194,1.692881305970149,1.4497626119402984,0.7024981343283582,52.03833854477612
2025-02-20,17.14656343283582,14.784859477611938,4.415603544776119,4.190698694029851,4.065549440298508,2.0949390298507464,1.546467947761194,1.6546723507462686,1.4348372388059702,0.7024981343283582,52.03668929104478
2025-02-21,17.12387686567164,14.784859477611938,4.415603544776119,4.190698694029851,4.065549440298508,2.0949390298507464,1.546467947761194,1.6594484701492538,1.4348372388059702,0.7024981343283582,52.018778843283584
2025-02-24,17.117600746268657,14.784859477611938,4.415603544776119,4.207706156716418,4.065549440298508,2.0949390298507464,1.546467947761194,1.6549708582089553,1.4348372388059702,0.7024981343283582,52.02503257462686
2025-02-25,17.113600746268656,14.784859477611938,4.415603544776119,4.2071986940298505,4.065549440298508,2.0949390298507464,1.546467947761194,1.5657171268656715,1.4348372388059702,0.7024981343283582,51.93127138059701
2025-02-26,17.110914179104476,14.784859477611938,4.415603544776119,4.2071986940298505,4.065549440298508,2.0949390298507464,1.546467947761194,1.5660156343283584,1.4348372388059702,0.7024981343283582,51.92888332089552
2025-02-27,17.110914179104476,14.784859477611938,4.415603544776119,4.2071986940298505,4.065549440298508,2.0949390298507464,1.546467947761194,1.5585529477611941,1.4348372388059702,0.7024981343283582,51.92142063432836
2025-02-28,17.110914179104476,14.784859477611938,4.415603544776119,4.210183768656717,4.065549440298508,2.0949390298507464,1.553930634328358,1.5498962313432836,1.4354342537313431,0.6053339552238807,51.82664451492537
2025-03-03,17.07948880597015,14.784859477611938,4.415603544776119,4.226601679104477,4.065549440298508,2.0949390298507464,1.5864679477611938,1.5495977238805971,1.4354342537313431,0.6053339552238807,51.84387585820895
2025-03-04,17.063667910447762,14.784859477611938,4.415603544776119,4.226527052238806,4.065549440298508,2.0949390298507464,1.5864679477611938,1.5495977238805971,1.4354342537313431,0.605035447761194,51.82768182835821
2025-03-05,17.058705223880597,14.784859477611938,4.415603544776119,4.226527052238806,4.065549440298508,2.0949390298507464,1.6004977985074627,1.548105186567164,1.4354342537313431,0.605035447761194,51.83525645522388
2025-03-06,17.05840671641791,14.784859477611938,4.415603544776119,4.226527052238806,4.065549440298508,2.0949390298507464,1.6004977985074627,1.5392947761194031,1.4354342537313431,0.605035447761194,51.82614753731344
2025-03-07,17.052138059701495,14.784859477611938,4.415603544776119,4.260258395522388,4.065549440298508,2.0949390298507464,1.6004977985074627,1.5294440298507463,1.4354342537313431,0.605035447761194,51.84375947761194
2025-03-10,17.047660447761196,14.784859477611938,4.415603544776119,4.258377798507463,4.056892723880598,2.0949390298507464,1.6004977985074627,1.5249664179104476,1.4354342537313431,0.6048488805970149,51.82408037313433
2025-03-11,17.046152985074627,14.784859477611938,4.415603544776119,4.258228544776119,4.056892723880598,2.0949390298507464,1.6004977985074627,1.523473880597015,1.4354342537313431,0.6048488805970149,51.82093111940298
2025-03-12,17.04585447761194,14.784859477611938,4.415603544776119,4.263601679104478,4.056892723880598,2.0949390298507464,1.5945276492537315,1.5204514925373134,1.4354342537313431,0.6048488805970149,51.81701320895522
2025-03-13,17.03898880597015,14.784859477611938,4.415603544776119,4.262982276119403,4.056892723880598,2.0949390298507464,1.5945276492537315,1.516570895522388,1.4354342537313431,0.6048488805970149,51.80564753731344
2025-03-14,17.03898880597015,14.784859477611938,4.415603544776119,4.262310634328358,4.056892723880598,2.0949390298507464,1.5945276492537315,1.516570895522388,1.4267775373134328,0.6048488805970149,51.79631917910448
2025-03-17,17.025257462686564,14.784859477611938,4.415603544776119,4.262310634328358,4.083758395522389,2.0949390298507464,1.5945276492537315,1.5040335820895523,1.4267775373134328,0.6048488805970149,51.796916194029855
2025-03-18,17.025257462686564,14.784859477611938,4.415603544776119,4.217534514925373,4.083758395522389,2.0949390298507464,1.5945276492537315,1.4956753731343284,1.4208073880597016,0.6048488805970149,51.737811716417916
2025-03-19,17.022869402985073,14.784859477611938,4.415603544776119,4.217534514925373,4.083758395522389,2.0949390298507464,1.5945276492537315,1.4953768656716417,1.4208073880597016,0.6078339552238806,51.7381102238806
2025-03-20,17.02201119402985,14.784859477611938,4.415603544776119,4.217534514925373,4.083758395522389,2.0949390298507464,1.5945276492537315,1.49119776119403,1.4208073880597016,0.6078339552238806,51.73307291044777
2025-03-21,16.982309701492536,14.784859477611938,4.415603544776119,4.217534514925373,4.083758395522389,2.0949390298507464,1.5945276492537315,1.4939105597014926,1.4208073880597016,0.6078339552238806,51.696084216417916
2025-03-24,16.938130597014926,14.784859477611938,4.415603544776119,4.224101679104478,4.083758395522389,2.0949390298507464,1.5945276492537315,1.4945075746268657,1.4208073880597016,0.6078339552238806,51.65906929104478
2025-03-25,16.83425,14.784859477611938,4.415603544776119,4.224101679104478,4.083758395522389,2.0949390298507464,1.6393037686567165,1.4906269776119403,1.4208073880597016,0.6078339552238806,51.596084216417914
2025-03-26,16.83413805970149,14.784859477611938,4.415603544776119,4.224071828358209,4.083758395522389,2.0949390298507464,1.6393037686567165,1.4906269776119403,1.4208073880597016,0.6078339552238806,51.59594242537313
2025-03-27,16.83354104477612,14.784859477611938,4.415603544776119,4.224071828358209,4.083758395522389,2.0949390298507464,1.6393037686567165,1.4664851865671642,1.4208073880597016,0.6078339552238806,51.571203619402986
2025-03-28,16.83354104477612,14.784859477611938,4.415603544776119,4.227056902985074,4.083758395522389,2.0949390298507464,1.6393037686567165,1.4664851865671642,1.4208073880597016,0.6078339552238806,51.57418869402986
2025-03-31,16.82577985074627,14.784859477611938,4.415603544776119,4.227056902985074,4.1025643656716415,2.0949390298507464,1.6393037686567165,1.4629030970149253,1.4208073880597016,0.6078339552238806,51.581651380597016
2025-04-01,16.79864552238806,14.784859477611938,4.415603544776119,4.227027052238806,4.1025643656716415,2.0949390298507464,1.6393037686567165,1.4628956343283583,1.4208073880597016,0.611714552238806,51.55836033582089
2025-04-02,16.794914179104477,14.784859477611938,4.415603544776119,4.226430037313433,4.1025643656716415,2.0949390298507464,1.6393037686567165,1.4631941417910448,1.4208073880597016,0.611714552238806,51.55433048507463
2025-04-03,16.794018656716418,14.784859477611938,4.415603544776119,4.226721082089552,4.1022658582089555,2.0949390298507464,1.6393037686567165,1.462298619402985,1.4208073880597016,0.611714552238806,51.552531977611935
2025-04-07,16.794018656716418,14.784859477611938,4.415603544776119,4.211795708955224,4.1022658582089555,2.0949390298507464,1.6393037686567165,1.4620001119402986,1.4208073880597016,0.611714552238806,51.53730809701492
2025-04-08,16.790138059701494,14.784859477611938,4.415603544776119,4.211180037313433,4.1022658582089555,2.0949390298507464,1.6393037686567165,1.4620001119402986,1.4133447014925373,0.6113414179104478,51.52497600746268
2025-04-09,16.787152985074627,14.784859477611938,4.415603544776119,4.211777052238806,4.1022658582089555,2.0949390298507464,1.6393037686567165,1.4545374253731342,1.4133447014925373,0.6113414179104478,51.51512526119403
2025-04-10,16.779690298507465,14.784859477611938,4.415603544776119,4.213180037313433,4.1022658582089555,2.0949390298507464,1.6393037686567165,1.4542389179104478,1.4133447014925373,0.6113414179104478,51.5087670522388
2025-04-11,16.77909328358209,14.784859477611938,4.415603544776119,4.214971082089552,4.1022658582089555,2.0949390298507464,1.6393037686567165,1.4540523507462686,1.4133447014925373,0.6113414179104478,51.509774514925375
2025-04-14,16.773123134328358,14.784859477611938,4.415603544776119,4.214971082089552,4.1022658582089555,2.0949390298507464,1.6393037686567165,1.453753843283582,1.4133447014925373,0.6113414179104478,51.50350585820895
2025-04-15,16.773123134328358,14.784859477611938,4.415603544776119,4.214971082089552,4.1022658582089555,2.0949390298507464,1.6393037686567165,1.4516642910447761,1.4133447014925373,0.6113414179104478,51.501416305970146
2025-04-16,16.772048507462685,14.784859477611938,4.415603544776119,4.217732276119403,4.1022658582089555,2.0949390298507464,1.6393037686567165,1.4513657835820897,1.4133447014925373,0.6113414179104478,51.502804365671636
2025-04-17,16.76488432835821,14.784859477611938,4.415603544776119,4.225194962686567,4.1022658582089555,2.0949390298507464,1.6393037686567165,1.4513657835820897,1.4133447014925373,0.6113414179104478,51.50310287313433
2025-04-22,16.761003731343283,14.784859477611938,4.415603544776119,4.225194962686567,4.1022658582089555,2.0949390298507464,1.6393037686567165,1.451067276119403,1.4133447014925373,0.6113414179104478,51.49892376865671
2025-04-23,16.75891417910448,14.784859477611938,4.415603544776119,4.225194962686567,4.1022658582089555,2.0949390298507464,1.6393037686567165,1.451067276119403,1.4133447014925373,0.6113414179104478,51.49683421641791
2025-04-24,16.75891417910448,14.784859477611938,4.415603544776119,4.225194962686567,4.1022658582089555,2.0949390298507464,1.6393037686567165,1.4507687686567163,1.4133447014925373,0.6113414179104478,51.49653570895523
2025-04-25,16.754138059701493,14.784859477611938,4.415603544776119,4.22579197761194,4.1022658582089555,2.0949390298507464,1.6393037686567165,1.4501717537313432,1.4133447014925373,0.6113414179104478,51.491759589552245
2025-04-28,16.75264552238806,14.784859477611938,4.415603544776119,4.22579197761194,4.1022658582089555,2.0949390298507464,1.6393037686567165,1.4501717537313432,1.4133447014925373,0.6113414179104478,51.490267052238806
2025-04-29,16.751152985074626,14.784859477611938,4.415603544776119,4.22579197761194,4.1022658582089555,2.0949390298507464,1.6393037686567165,1.4501717537313432,1.4133447014925373,0.6113414179104478,51.488774514925375
2025-04-30,16.750555970149254,14.784859477611938,4.415603544776119,4.225754664179105,4.1022658582089555,2.0949390298507464,1.6393037686567165,1.462112052238806,1.4133447014925373,0.6113414179104478,51.500080485074626
2025-05-02,16.750257462686566,14.784859477611938,4.415603544776119,4.225754664179105,4.1022658582089555,2.0949390298507464,1.6393037686567165,1.462112052238806,1.4133447014925373,0.6113414179104478,51.49978197761194
