date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD,BNP PARIBAS,UBS SECURITIES HONG KONG LTD,HANG SENG BANK LTD
2024-10-10,64.0179534901942,8.315399775588626,9.008197937588251,4.735836025041982,3.3837478250884176,3.7598391914460407,2.7227809155350666,1.5704039645305874,1.3996971026495881,1.0861437723372371
2024-10-14,64.0087259253342,8.074838359321815,9.280662065993676,4.7667174159181505,3.334655040640519,3.7254305547993223,2.710646559377495,1.6061210422428234,1.4056659297011174,1.0865371066708847
2024-10-15,63.92297858196236,8.029615446261339,9.112641066619233,5.301563073243311,3.4416218990559635,3.6453151737039806,2.6818136045884655,1.3495467109016088,1.4329665547959747,1.0819378888677604
2024-10-16,63.57985122828761,8.188662571502638,8.887885317761551,5.6565297627863345,3.4745202636346604,3.641068599485073,2.6775795453840545,1.3926901070422806,1.4200776749869086,1.0811349291288856
2024-10-17,63.43686702477076,8.22606297223523,8.982473533484946,5.696159536466061,3.4490397938448822,3.6584087499401305,2.6794590952840984,1.3854444102869572,1.4063901160441203,1.0796947676428181
2024-10-18,63.379364140356685,8.213311344417031,8.889108044979546,5.888936689619747,3.44581792160841,3.649829283217016,2.678773470145003,1.3483937876510543,1.4270158449936656,1.0794494730118371
2024-10-21,63.24474686701515,8.181442995390444,8.823385010489035,6.118650298291693,3.4277708421540765,3.643020676641273,2.6758425088179383,1.3749397576547795,1.4319522362085282,1.0782488073370722
2024-10-22,63.07456391971728,8.224519263643801,8.80728440921569,6.297418382300006,3.4301853356013337,3.6268957185211796,2.6656301348350078,1.3822006727012868,1.412852336255357,1.0784498272090641
2024-10-23,63.03442350277497,8.332768801813955,8.592769901387369,6.476645864736305,3.453848476945619,3.608206027604107,2.6631049115844125,1.358536488821612,1.4005668136222154,1.0791292107094332
2024-10-24,62.654526942124086,8.536027603291172,8.645369796637802,6.729859095016614,3.4016911962217637,3.5260755957610197,2.635481213566758,1.4064493125770396,1.3889387168168843,1.0755805279868538
2024-10-25,62.29314851187352,8.554438602889878,8.727691964324709,7.119325344687638,3.3879034424022625,3.388497276535704,2.612411067538232,1.4275579042489144,1.4158333848999438,1.0731925005991976
2024-10-28,62.08164901088882,8.654302345933877,8.77393585851412,7.237059029867683,3.3653691410123843,3.380304546006675,2.6089162685424787,1.4148352594959333,1.4112809739095158,1.0723475658285186
2024-10-29,61.64394734194168,8.747328043689805,8.695215834051112,7.85219605053077,3.3246663163451173,3.291411390187451,2.5758313253696374,1.3777136464855262,1.421533215635149,1.070156835763746
2024-10-30,61.38673848953607,8.988104212120355,8.655946326102988,8.041055643122274,3.221837031711705,3.2824451062609694,2.568798988732438,1.3799329865162495,1.4166027533309309,1.0585384625660146
2024-10-31,44.59005577241621,6.609980724922465,6.372922252484828,5.960609502540691,2.3547717936678145,2.388771633022298,1.8730173487986401,0.983023181441607,1.0403807359852446,0.7690313475334385
2024-11-01,60.99538267886084,9.09340682028193,8.838432148207344,8.15434762694779,3.210544236231304,3.263734628719192,2.572801361396132,1.346029082812349,1.4685397084114733,1.05678170813164
2024-11-04,60.93777697047192,9.260944029272036,9.086515063996812,7.75339979139458,3.2250670216884334,3.293199236591409,2.582017725848153,1.372217108848422,1.4308565216115312,1.0580065302766961
2024-11-05,60.820462685015286,9.500931158219984,9.033586437129957,7.763114300367146,3.209080809192239,3.2914100667846564,2.5792955022530744,1.3444865736381046,1.4013770257974083,1.0562554416021377
2024-11-06,60.62509525532428,9.59801311980679,8.91605099561983,8.076205688537923,3.1890933519667577,3.2709411282523173,2.5707795666204465,1.343656275440295,1.3561927601230674,1.0539718583082862
2024-11-07,60.35533214623139,9.748293835755447,8.899360309354899,8.327948118484548,3.1748703909143097,3.2214006401387287,2.5455486251135624,1.3272986427090108,1.3476707226732296,1.052276568624882
2024-11-08,60.39883808896672,9.840361008399453,8.868742937920274,8.292927109325316,3.162810547237671,3.2112854784644074,2.5529893306163998,1.2968219680082582,1.321795793872405,1.0534277371890886
2024-11-11,60.49415601376852,9.972755830927989,8.988741461645002,7.95121649275463,3.1624289614389207,3.218985615057389,2.5571155668776657,1.2822874531835873,1.3177519836633198,1.054560620682975
2024-11-12,60.34212607015331,10.037113288726744,8.95747257788901,8.100460805314416,3.154510528422837,3.2032877027788293,2.5500862177314154,1.2929303484052015,1.3075889508612275,1.0544235097170058
2024-11-13,60.18413269463602,10.083809940738215,9.01571105192443,8.174113127033138,3.127120645120089,3.208546788528773,2.5513682610830126,1.279936505468874,1.321085627617085,1.0541753578503705
2024-11-14,59.9519539651225,10.173210100966783,9.008384212921348,8.344634547709974,3.118057450489806,3.211519345985825,2.5429510013819443,1.271135638116083,1.3255432925952093,1.0526104447105273
2024-11-15,59.81673869421408,10.278838793210861,9.005551986708296,8.348311075353813,3.1179323931660092,3.2262732589278205,2.551125835526985,1.273315847079337,1.3295791040058094,1.0523330118069931
2024-11-18,59.99001255930998,10.201239391032772,8.934401187636002,8.400549271737102,3.0944526524388296,3.2031845687878175,2.5299493939855315,1.2729986047379018,1.3289909212723452,1.0442214490617194
2024-11-19,59.95568026327962,10.407590469573478,8.956673916540268,8.239073452878714,3.105109852852582,3.2240174896237277,2.538341030189485,1.3002352525409582,1.229150566740622,1.0441277057805476
2024-11-20,59.76947097612666,10.516597381591964,8.884661722327753,8.437891909945456,3.0960882255121334,3.2040807870232832,2.534234517105795,1.2982489868555434,1.2153008015546747,1.043424691956734
2024-11-21,59.54134454594092,10.584477920805666,8.909475307775631,8.432631246485778,3.247437846608435,3.2218464501607973,2.533607678575233,1.290950804489682,1.196122900470035,1.0421052986878165
2024-11-22,59.57615106902481,10.60087216022605,8.798810453136374,8.405243726497009,3.353860944460829,3.2238889901736267,2.5330412099389705,1.2702139450770884,1.1954773241014631,1.042440177363778
2024-11-25,59.51300668660344,10.6176889728873,8.6742286153649,8.494633491418787,3.4310488998169983,3.2206455426034073,2.531835569157967,1.270080746166723,1.204383158351359,1.042448317629116
2024-11-26,59.47881105169377,10.561319572889541,8.850272153024974,8.375219613316442,3.4363872885593305,3.2364331947467533,2.5359744510986784,1.280663247469128,1.2016444289795436,1.0432749982218361
2024-11-27,59.411292377475554,10.52831006631308,9.058732160238305,8.319778801122919,3.4349261873003996,3.235322163107135,2.530559402557686,1.2291991217895288,1.2086501027155228,1.043229617379868
2024-11-28,43.79617636800213,7.911225445538044,6.528562363276759,6.1399642418813025,2.4975539428552764,2.383790295905669,1.8649661185643276,0.9113828789283801,0.8788022377100915,0.7689799744346342
2024-11-29,43.735386029790526,7.909900226780275,6.47541736430866,6.187475217428992,2.533509705959679,2.3859895952758627,1.8646283889829345,0.9291197546124704,0.9239187747858537,0.7645847698873327
2024-12-02,43.744401384281176,8.080043971555149,6.184982205328464,6.240959364656843,2.5278901324774057,2.360189329381152,1.8608668305164802,0.9163382212985799,0.9246402532485449,0.7599730285069319
2024-12-03,43.86328473536762,8.047583696152252,6.023871163762793,6.279973181542318,2.4797820202955307,2.353463510015415,1.8600188838883036,0.8828298027679442,0.9083384391123566,0.7576518208912539
2024-12-04,43.826218735819936,8.085936494007827,6.004213693698261,6.389136151291878,2.380520152867869,2.3323856587797684,1.8552139996575365,0.9168799166845893,0.9236845488804493,0.7571462951210043
2024-12-05,43.97316119425887,8.078319443923048,5.949001157695864,6.39248817539866,2.391135424817676,2.3287722076282233,1.853555964384162,0.8864475474794539,0.9253431052534686,0.7571368603521162
2024-12-06,59.66151382661179,11.003775038329474,8.077466426855546,8.791000461668336,3.1662563353847895,3.1579307483721926,2.519216075927272,1.2039681544240282,1.3898913220071996,1.0289816104193765
2024-12-09,43.89325094088729,8.087097651200446,5.877482590776624,6.534661750449882,2.345592710669828,2.3200852692577554,1.852758371196991,0.8753449866572955,1.0709957073300114,0.7570538403893231
2024-12-10,44.022287999536594,8.101140079211168,5.850590476199652,6.579575551512187,2.283737585884878,2.3099435693182886,1.8398703832139918,0.8879008145696757,0.9815272072768719,0.7570344671198048
2024-12-11,44.285911014154856,7.962546997205508,5.95095247154935,6.6669990415821365,2.044879562021675,2.2836735073413905,1.831362423839129,0.8965677232992089,0.9597795672023922,0.7570011346392733
2024-12-12,44.45604438111654,7.849256952525432,6.032997676256603,6.70725674570844,2.028496052387161,2.242780325802155,1.8169731191873948,0.906155915625315,0.9752170487035047,0.7575499359714313
2024-12-13,44.5311100905085,7.854355611361837,6.02918016888934,6.74104268689167,2.0037682106106227,2.2365572642818567,1.8131188589485234,0.9138401769272626,0.9553612848682849,0.7575179566871388
2024-12-16,44.49258589961499,7.861306612861589,6.016514620808831,6.816703163849996,2.0074851490141805,2.2160389957050586,1.8013764598253459,0.9407734257380937,0.9812340501831619,0.7577433747509046
2024-12-17,44.307742635365614,7.870992390735125,6.0585779094615395,6.696967918178625,2.2149887882469126,2.220857647304149,1.8034491264637624,0.9375814311366143,0.9542922341956315,0.7577620244131554
2024-12-18,44.50664800591092,7.746150194732655,6.09428296161966,6.708005418856324,2.1903491577568968,2.2136184815254345,1.8019790413275116,0.8871121927115894,0.948976587826821,0.7577585643174931
2024-12-19,44.54322286419285,7.693134079827091,6.1233006094851,6.744456395037966,2.2259435589605263,2.211762135275516,1.8019444531350304,0.8996295193206935,0.8823016567465252,0.7577530733609785
2024-12-20,44.510445439907215,7.753091442138886,6.298706608892197,6.769452059403826,2.215268165117929,2.203915929494267,1.7985262514970408,0.9121792416576513,0.9162698505085897,0.7581124295558471
2024-12-23,44.33478822752291,7.839524220857416,6.245705515271339,6.748549958106187,2.2106220952734734,2.2068548501421392,1.7971093916077054,0.9100159507072181,0.8981909702795478,0.7581093066951065
2024-12-27,44.50050889360256,7.837875054902412,6.17531179768023,6.748726823643356,2.2073357785728933,2.2060608960054595,1.7964139265767651,0.9003837238807884,0.8631898522867698,0.7580857986862004
2024-12-30,44.452165465774435,7.798429137318667,6.143998146819628,6.69478232164642,2.213378378951688,2.208922141058277,1.7968364091212206,0.9810655489628315,0.8520519706216025,0.7580731576252868
2025-01-02,44.45780306257552,7.769238068441145,6.155320329605389,6.618033923281562,2.1863623620056982,2.2141116072458953,1.7976315894299537,0.9484048739704978,0.8890158544342386,0.7540989961856676
2025-01-03,44.61927675905744,7.655763217296678,6.179738992174463,6.48045103605247,2.1801277033245694,2.2192010878192003,1.8000937046560226,0.943204916151362,0.8873258248319612,0.7482323888995681
2025-01-06,44.7645318416453,7.5979700665247965,6.250266497026191,6.326115731373526,2.181888931791105,2.23326314615011,1.7983225406661092,0.938273260506067,0.8383119276258991,0.7482316462506207
2025-01-07,44.75497727063736,7.562821633759236,6.267509139513923,6.34232483981078,2.181836560026923,2.2222095832832,1.8003566267708075,0.9311962835991252,0.8710507449339296,0.7478522550623932
2025-01-08,44.802055406503904,7.585368537578343,6.314629002560583,6.399961498579254,2.215431812941573,2.2247039260548678,1.8005455739551708,0.935511606766647,0.8553898829268656,0.747849954034209
2025-01-09,44.83871551455141,7.607318165636954,6.307486024060954,6.168768742796498,2.237032636111181,2.23439475976646,1.801858689856994,0.9658509205902346,0.8490610751486266,0.7478484695074112
2025-01-10,60.78511510904219,10.282810684214171,8.605549448618984,8.326066614404935,3.0628762308354482,3.0347174297909523,2.437229841519178,1.3010176925247676,1.1523371223476842,1.0122798267016981
2025-01-13,44.88397067510769,7.616396033967722,6.520348202605366,6.192229075344162,2.2620340351072894,2.2422612028096403,1.8008471724957256,1.016303199501452,0.8498771679866161,0.7478480983766326
2025-01-14,60.77936496513691,10.280047710423482,8.49562525430668,8.388069066872077,3.061962988787355,3.0380401775188424,2.4381722932960668,1.3628481915152237,1.1492024614562033,1.0066668906871696
2025-01-15,60.87018584996105,10.221225163338396,8.740689278171661,8.186131446760902,3.065022830830943,3.03709526224191,2.440438634999055,1.2874593497687339,1.1452813901828198,1.0064707937445332
2025-01-16,45.00586865387975,7.580701038661545,6.460121648342926,6.070258791387774,2.2624671191423613,2.241569766498007,1.8033990093519514,0.9539613770774962,0.8418171238686739,0.7436881455653297
2025-01-17,45.07092639068778,7.614578375897195,6.623298316719999,5.948836976193814,2.261343318420769,2.243493043463735,1.8038550521430385,0.9557375294378492,0.8367742527445361,0.7436774821680686
2025-01-20,45.150394720661794,7.642826699516493,6.561089908244005,5.9801705487361385,2.2731994534068436,2.236349208150129,1.803132824237202,0.9621679539960704,0.8326709026189952,0.7436737177763899
2025-01-21,45.10945175907659,7.626227702053226,6.418281954529043,5.9686325621717256,2.3233606961776965,2.2310346738695626,1.8012239836767918,0.9531364208518159,0.8341122075693432,0.7436718725002706
2025-01-22,60.81352687382421,10.353568196443005,8.576185025465271,8.056428269099806,3.2169470401380593,3.0057876912345174,2.4291054324144485,1.4172727851836908,1.12702384387814,1.004154842318854
2025-01-23,60.783133375547685,10.388845391978466,8.548699421076908,8.033275685489402,3.2445209420591334,2.9901328374690372,2.4240497890537864,1.4572196312197891,1.125323893869884,1.0047990322359124
2025-01-24,60.953046738575786,10.423103275519829,8.522045420327078,7.911113149971354,3.3379060670030505,2.992330393198208,2.4245226609421113,1.303618144061945,1.1277808300555794,1.0045333203450562
2025-01-27,60.963848778751384,10.40037804012313,8.547926372098512,7.870892850507609,3.3470387080820196,2.9924609952287913,2.4276304176173675,1.3150672342916008,1.1291025085099922,1.0056540947895882
2025-02-03,60.75001673220351,10.367286669728436,8.64888851371911,7.819797591106875,3.5043757057125764,2.989655787709489,2.423396663280666,1.315350184563133,1.176363027004437,1.0048691249717616
2025-02-04,60.8025578152129,10.368498457591556,8.62972710985016,7.8146594646796865,3.4976880294892836,2.9912940245820225,2.4237758603173383,1.3012037861011083,1.1758398299053607,0.9947556222705809
2025-02-05,60.875456855617294,10.366945163608047,8.551917197929239,7.813488758662869,3.4908359098680584,2.9834926299633096,2.424751119563534,1.2965679877432217,1.2047556377761273,0.9917887392683054
2025-02-06,60.86802548114938,10.36516177849273,8.520781394327368,7.812144634687002,3.4640338079520294,2.924042188139907,2.423902015015677,1.3333210316904547,1.2969695428231045,0.9916181257223439
2025-02-07,61.057930290177076,10.348422710508265,8.582332248566226,7.723456123550439,3.4468917164287056,2.9210615655752648,2.422475893715609,1.2896606505506074,1.2157459358341394,0.9920228650936712
2025-02-10,61.13777669606934,10.309089599953063,8.664195166887371,7.7361975855101255,3.4382359192007583,2.830085163280953,2.405410197776461,1.2747101073486227,1.2113156419649345,0.9929839220083784
2025-02-11,60.916008484204475,10.23419008020839,8.943066797804434,7.940009299687547,3.367598218877097,2.703206375576007,2.3687381993626153,1.2835408146428096,1.2528982027249331,0.9907435269116869
2025-02-12,60.409351796944044,10.325358004476936,8.933342507172878,8.386796545133324,3.36256429533875,2.7131174133129123,2.3598680388141986,1.3103563177897288,1.210213129637697,0.9890319513795295
2025-02-13,60.01403631245172,10.521946632570913,8.867318993014988,8.593005285399443,3.38080541000953,2.774020067943662,2.373998791563967,1.2983108566312305,1.1870091371022384,0.9895485133123006
2025-02-14,59.91093762547823,10.47803285296707,8.651217847158458,8.925687230751848,3.396132153155819,2.750792298714307,2.360218928333536,1.3369683892635613,1.200959014191123,0.9890536599860429
2025-02-17,59.99019742710207,10.361034801814984,8.677636762501773,8.907584643455433,3.3959890083270285,2.738675493735953,2.353516401337088,1.3979364556471707,1.1899006978708795,0.987528308207626
2025-02-18,59.977323156633375,10.359111524717399,8.754848311060098,8.80223633265256,3.440757522792548,2.716839069134654,2.3491187840748893,1.415196113907504,1.197837590564907,0.9867315944620642
2025-02-19,60.15891207063756,10.245513553468284,8.679096793145714,8.8642666274585,3.396313541621682,2.728886001117273,2.354454284203414,1.4175055255753768,1.1685315394890918,0.9865200632831034
2025-02-20,60.31312179283963,10.217500935439059,8.544040367041951,8.969459235996489,3.352012212125266,2.687307438975512,2.3340271434129507,1.4326398657855293,1.1642902288462418,0.985600779537369
2025-02-21,60.34529230332083,10.239850137475033,8.476006978138585,9.104993069902651,3.3185036613146277,2.667744208173174,2.32759143719231,1.385625221834025,1.1495215022534597,0.9848714803953011
2025-02-24,60.34910895045582,10.224449600527521,8.452861756988996,9.12330510168002,3.2732925799543557,2.6898287911597953,2.3321634230609427,1.4301128244511956,1.139754319188671,0.9851226525326875
2025-02-25,60.40159972817922,10.064998054035348,8.5493651368355,9.01902308421365,3.270134855760913,2.708417893584974,2.3498874229489086,1.4590105892933407,1.190013703299571,0.9875495318485731
2025-02-26,60.51012864380606,10.039317542227845,8.51219805000819,8.986286141460925,3.2546502666783517,2.7104878114866255,2.352132457053727,1.4649184022621549,1.1821623108034414,0.9877183742126747
2025-02-27,60.64481613350841,10.017548946047928,8.603577579976507,8.939826770877609,3.232808380658845,2.682316614521443,2.3325131719962364,1.3764387623409027,1.183352909239338,0.9868007308327832
2025-02-28,45.22569455638717,7.47820147214115,6.402872954906622,6.624003663329632,2.406971814272752,2.002621067943573,1.743732586587371,1.0121101155994932,0.887311405727409,0.7359401478872455
2025-03-03,60.63975415764421,10.235169806441776,8.60478025107868,8.990647330928098,3.112737006938714,2.60309862101354,2.3254260378547698,1.3017130159976453,1.2069434461313957,0.9797303259711643
2025-03-04,60.37195370244361,10.431618269889652,8.68038430623881,9.045841828276448,2.98949435213669,2.6564198440707516,2.340381623052369,1.3039997893110544,1.2070960662044283,0.9728102183761861
2025-03-05,60.440343529932704,10.454828232638606,8.64571172087985,9.090322900821059,3.0089031958810257,2.6461529052960886,2.335366895167616,1.232924472524076,1.1738270061329925,0.9716191407259819
2025-03-06,60.501886901322365,10.51351987325228,8.512353494576075,8.938490495222949,3.0567444836215945,2.7148462654269774,2.358624795597399,1.246892797040953,1.1830431041485279,0.973597789790881
2025-03-07,60.480190094185375,10.415512159954135,8.569459710796428,9.048533927076056,3.0236043249018736,2.701641205077845,2.3509103402200093,1.2594207229434586,1.1767647927502756,0.9739627220945497
2025-03-10,60.67243629596833,10.311200861488732,8.63016787710234,8.906398435393077,3.0193965315811573,2.699385509479325,2.3403407226062427,1.2664089815084507,1.1809223725640394,0.9733424123083022
2025-03-11,60.82951388073295,10.234312004055727,8.630227142449877,8.876756375110407,2.97335513351447,2.6955476368328246,2.3375305333378593,1.265422615178315,1.1839134767966382,0.9734212019909328
2025-03-12,60.95819315882147,10.064950748067918,8.67357837599649,8.759173416775237,3.0044106687582164,2.740687902608548,2.3497316438473645,1.3024876757265125,1.1727833550528202,0.9740030543454264
2025-03-13,60.943602262618654,9.980938292956784,8.833111577846852,8.685878441944546,3.004857623745822,2.75789731510299,2.3521201433845818,1.2620053181680124,1.2048972064175976,0.9746918178141553
2025-03-14,61.04111614265682,9.913389084986896,8.747525068023881,8.738219691686005,2.9828594224663734,2.752174275791727,2.3499526275601816,1.2875180915637563,1.212065695261185,0.9751799000031761
2025-03-17,61.095431491707885,9.84171255661282,8.813941466595288,8.695148374682747,2.9758877041396534,2.7778254968889105,2.3554573376245536,1.2523119693915878,1.2169725248246455,0.9753110775319058
2025-03-18,61.24868455101077,9.694766785411653,8.844652727754587,8.652575189539991,3.022069299992846,2.7510660919689998,2.344373627195653,1.2680237417198625,1.1983148882263701,0.9754730971792722
2025-03-19,61.29729425843773,9.67366727075743,8.879476727826392,8.582272713183267,3.0270771873812152,2.763936533141944,2.3499315410199615,1.2710184194983316,1.179132709419804,0.9761926393339303
2025-03-20,61.337156332209794,9.648642715160976,8.86242291990243,8.611889733204933,3.022578474883089,2.741797739652667,2.349368810695119,1.2703118230858248,1.179527930508589,0.9763035206965698
2025-03-21,61.40726056014627,9.646962444970058,8.843958655700435,8.57444648633935,3.019212379392054,2.740056983097679,2.3453859888991526,1.2662049289694757,1.179829930680814,0.9766816418047118
2025-03-24,61.40863459119217,9.616923546691844,8.851440060142714,8.682856876804305,2.941291733389859,2.7272264229378598,2.342829456253701,1.284669254390081,1.1670119864801731,0.9771160717172942
2025-03-25,45.318874933370516,7.235108492909253,6.426713993874024,6.569062001049756,2.2235058230999307,2.0635336895108094,1.7484884909733358,0.9534561104500574,0.878693498094826,0.726238980948356
2025-03-26,45.437266941463804,7.130682649570823,6.504274883331257,6.540138680342291,2.2226746702897984,2.0680102165432745,1.7431880259207475,0.9524420670935846,0.8721680529161625,0.7262132509898946
2025-03-27,45.372632413867414,7.0919451259190485,6.490435450416748,6.511916137640627,2.2454785780596036,2.105223884237529,1.7631952105114448,0.9495474064994749,0.8579138530689303,0.7261979364040065
2025-03-28,45.492650763980876,6.880715775062114,6.604418956003633,6.533533618294464,2.235723288365077,2.0967896539669986,1.7576449051370422,0.9516837881921715,0.864310951180497,0.7261948735643385
2025-03-31,45.490027521537975,6.888997103565327,6.644462931378824,6.487988634980718,2.2344734911112876,2.090635602527945,1.761636177249109,0.9837320067147154,0.8695331560979594,0.7221883870381345
2025-04-01,45.35582750588188,6.9339378784511005,6.600567854765517,6.526339868169381,2.2408786026539658,2.107061448787784,1.7566206204705777,1.1890855443535604,0.8725918383199307,0.7182364366676972
2025-04-02,45.41778140660598,6.957653117408702,6.725223830733526,6.509380413595169,2.147945397590087,2.110362391993479,1.7571108492990106,1.0816044382584462,0.8726819937405197,0.7161472824297962
2025-04-03,45.40650002964164,6.906096487317994,6.73962582014007,6.5329436410437465,2.152338840715801,2.1120266876869636,1.7564184289669758,1.0966893955591093,0.8628996990838042,0.7161446175021042
2025-04-07,45.46070188469651,7.009658142509174,6.742787777468395,6.598408751670321,2.175476634653771,2.1026491823104623,1.7502682785720332,0.9586553059647075,0.8606511406618089,0.716357958695997
2025-04-08,45.3675864177349,7.08514736319149,6.787009239385306,6.637796384791436,2.172724436459499,2.116183227389392,1.754689196612319,0.9295124595063184,0.8285481899789027,0.7163508148085062
2025-04-09,45.35760593950201,7.1884873128223115,6.901913942932013,6.4336326117920475,2.168975300283628,2.146572431550777,1.7417065302322323,0.9512271705860939,0.8157143598387399,0.7161005736673405
2025-04-10,60.98192686365515,9.706500557208123,9.279565891602491,8.533122221591995,2.9191110110587544,2.8937346616472968,2.330676511799335,1.2515744684658647,1.1407960176079572,0.9629917953630343
2025-04-11,45.407776470628434,7.235345328626543,6.733292755111886,6.3706256769762435,2.2444098257869314,2.1423339819760594,1.7306674890248623,0.9833836631470718,0.8338820825982927,0.7161494060806595
2025-04-14,45.35940183643031,7.290888869187799,6.767414246822637,6.410495149498045,2.3029917322041595,2.144277218774695,1.7243904923157127,0.930507450869035,0.829047974415804,0.7161483401502122
2025-04-15,45.31869993079468,7.265369012234044,6.7219265680655935,6.418846227484784,2.3943463259861266,2.12972766285001,1.7263113264243548,0.9468619856371457,0.8188126871360444,0.7161440053990833
2025-04-16,45.37182609359508,7.221910668192157,6.692182163353783,6.438280525094665,2.41027757252985,2.129750110937284,1.7275306833984352,0.9454383288939087,0.8266743916503578,0.7160323087888052
2025-04-17,61.046647391872774,9.707780003068576,8.920993797288293,8.660384226799794,3.264109552440593,2.859588886643461,2.3122633820401197,1.21986443354554,1.0468307690482248,0.9615375572526248
2025-04-22,61.00625801721352,9.681247801259858,8.938766291045926,8.675533475088288,3.2712029720712814,2.8892664437247264,2.3175907124704245,1.2035725102858803,1.0541078224274083,0.9624539544126839
2025-04-23,60.97599863151295,9.648201880661448,8.950867983081624,8.682411749179321,3.282718969308434,2.8975548202225525,2.3167100366340168,1.2350695464655899,1.0471264376649894,0.9633399452690751
2025-04-24,61.01402334941331,9.672374528655947,8.955104399893775,8.648119704666794,3.2876708699129056,2.8667623037612913,2.3126667211559977,1.2469643793212803,1.0340432879959336,0.9622704552227697
2025-04-25,61.04713269442005,9.660757648666534,8.95614036581124,8.579784216745695,3.3167407767251023,2.871903480136388,2.311874607655457,1.251172243731955,1.0416841673555934,0.9628097987519864
2025-04-28,61.009107901045546,9.651535805114413,8.889008216560368,8.501260771916339,3.3239787762917374,3.0282361968899245,2.324068894089794,1.2744820744922611,1.0336795300536727,0.964641833545947
2025-04-29,61.027888299949815,9.60864696917251,8.912651016292214,8.479658805242037,3.308063438756597,3.034663485215674,2.317783604144934,1.2846238194022976,1.0613498039215095,0.9646707579024086
2025-04-30,45.318560991935364,7.0764861984965135,6.748180821441705,6.2617964844872755,2.449751445466182,2.2557098497827517,1.7232196084427154,0.8885120899514993,0.7854826455600965,0.7086896135927222
2025-05-02,61.09501058512333,9.583171706833907,8.962546891170426,8.437214493511068,3.287768475373313,3.0104644185227407,2.319803254377924,1.1863528962698968,1.1649465557779646,0.9527207230394322
