date,ASTRUM CAPITAL MANAGEMENT LTD,GRANSING SECURITIES CO LTD,SUNCORP SECURITIES LTD,CIS SECURITIES ASSET MANAGEMENT LTD,BLACK MARBLE SECURITIES LTD,GUOYUAN SECURITIES BROKERAGE (HONG KONG),KINGSTON SECURITIES LTD
2024-12-16,24.939185099856708,40.764224033535065,13.761232462301923,6.139087933006125,5.729136842380553,5.120730386633394,3.5464032422862313
2024-12-17,24.92605198063498,40.79541793601601,13.753985717637185,6.1358550537675285,5.726119845759079,5.1180337803729765,3.544535685812242
2024-12-18,24.924858746554875,40.79825211629743,13.753327301113446,6.135561324485152,5.72584573089516,5.117788775173813,3.544366005480124
2024-12-20,24.916509305713323,40.8180837830161,13.748720149921825,6.133506006666526,5.7239276614415235,5.116074395363182,3.5431786978775213
2024-12-23,24.909357093117684,40.83507178247492,13.744773619201023,6.1317454013434425,5.7222846244087515,5.114605840868579,3.542161638585603
2024-12-27,24.902208985388015,40.852050032019285,13.740829353510719,6.1299858064837345,5.720642530363443,5.113138129220758,3.5411451630140394
2024-12-30,24.87128119979801,40.92550998554276,13.723763661695038,6.1223725506957045,5.7135376664648225,5.106787767297226,3.5367471685064413
2025-01-02,24.86415492511983,40.951987251683526,13.719831443298808,6.1206183303108395,5.711900588001986,5.095773663945455,3.5357337976395535
2025-01-03,24.846357091951628,41.00379802610681,13.710010748734321,6.116237174214557,5.707811993233945,5.082582056478229,3.5332029092805057
2025-01-24,24.800201748168167,40.92762813177105,13.684542618455065,6.104875467208886,5.697208989186949,5.073140498456011,3.7124025467538733
2025-03-03,23.781301997002327,39.246143821977086,17.230755626755204,5.854060729586961,5.463142956968032,4.864713904027683,3.559880963682706
2025-03-07,26.62655995041637,37.78107808645481,16.587528363959,5.635527570571689,5.259202829988431,4.683113243177057,3.4269899554326417
2025-03-10,26.62421863838545,37.786549086490055,16.586069798534318,5.63503203045963,5.258740380656567,4.682701450238021,3.4266886152359572
2025-03-18,25.82345834905542,36.650066232654986,19.094859400569046,5.465550629319496,5.10057647260276,4.541862711679414,3.323626204118878
2025-03-19,27.814961175590398,31.764524937095484,20.567453270627205,5.887053411004736,5.493932479565233,4.892130762758414,3.579943963358534
2025-03-20,32.02968277224837,29.90986597396023,19.36656606602473,5.543321641151475,5.173154154176645,4.60649028219251,3.3709191102460303
