date,CHINA MERCHANTS SECURITIES (HK) CO LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CHINA GALAXY INTERNATIONAL SECURITIES,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CMB WING LUNG BANK LTD,FUTU SECURITIES INTERNATIONAL,PHILLIP SECURITIES (HONG KONG) LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD
2024-10-23,28.62126883228172,15.695940055726293,15.171339603603833,15.239682872884487,7.1821593555364975,5.589385140853569,3.856198576924299,2.7065253586023985,3.3225652388065763,2.6149349647803213
2024-10-24,28.62020069603981,15.71360401606967,15.156255653410616,15.23911413298385,7.181891319735997,5.589176546857478,3.8564647711132687,2.706014245736963,3.32244124177596,2.6148373762763844
2024-10-25,28.62556565807603,15.716549589019829,15.159096749357332,15.241970761057752,7.18323759171668,5.588173343015785,3.8571876796389897,2.689827045319746,3.323064045624158,2.6153275371737026
2024-10-28,28.620212433367477,15.71361046031935,15.174921710589576,15.239120382642188,7.181894265075639,5.587128306981465,3.856466352674178,2.6893650353817855,3.3224426043303987,2.614838448637945
2024-10-29,28.627268309276293,15.652097333364908,15.235968845024143,15.242877354839013,7.191869001571572,5.587480209284763,3.859263039310848,2.672635258711049,3.323261701770185,2.60727894684723
2024-10-30,28.625330825529073,15.657682916700304,15.234937679853527,15.241845722102813,7.1913822583324984,5.587102050531493,3.859001845705712,2.6711418004710117,3.323036784552609,2.6085381162209567
2024-10-31,28.6469985976219,15.56691234754059,15.26157571490378,15.253382945598796,7.206595399436426,5.591331173842875,3.8619228939551866,2.6752161563622416,3.325552137270892,2.610512633467315
2024-11-01,28.646986838313616,15.566905957477745,15.26156945017859,15.253376684236652,7.206592441200618,5.5913288786569835,3.861921308674211,2.6752561072189884,3.325550772164783,2.610511561877817
2024-11-04,28.64630481495083,15.566206958575721,15.261206104917305,15.253013534027568,7.206420867679163,5.591195761099253,3.8618293646043993,2.6759723276575342,3.3274008552960677,2.6104494111921595
2024-11-05,28.654663133711384,15.576809937522492,15.22520993603131,15.2587758866538,7.209143342036113,5.593308028390295,3.864889781935759,2.6790364454401585,3.3267279096694233,2.611435598609267
2024-11-06,28.651439443081273,15.564669618173346,15.188514881074644,15.25705925251913,7.2083323030881274,5.592678773228638,3.8644549763015665,2.724187270805547,3.3263536480163975,2.622309833711332
2024-11-07,28.649240219947664,15.573656737215122,15.187143764373506,15.255888153324426,7.206136776332693,5.588593885856766,3.864158349013449,2.7245529487362403,3.3285206143758685,2.622108550824263
2024-11-08,28.64660789770115,15.575422703697999,15.18597833872987,15.254923647378687,7.205681190810781,5.586311065472723,3.869497280705483,2.7231080491195025,3.328310179041602,2.624159647342206
2024-11-11,28.702911204170228,15.608162903952808,15.246814869659161,15.283767390253402,7.219305566803028,5.226696435752002,3.8830655389000794,2.839844693197347,3.339744638740939,2.649686758571007
2024-11-12,28.738312990007596,15.609705748228297,15.317302897153018,15.302618184031397,7.228209761494378,5.0703524154912865,3.8815540869639475,2.820120941000988,3.3438638349998544,2.6879591406292396
2024-11-13,28.731178332234347,15.605830436949814,15.328115989606658,15.298819111211232,7.226415264963581,5.0690936349467615,3.879725843708016,2.830495888792957,3.3430336775681586,2.687291820018474
2024-11-14,28.721659142833865,15.60065992657383,15.32316096431632,15.293750319564776,7.224021015246489,5.065479737277756,3.878440416263964,2.8295169336614436,3.3419260665129844,2.721385477748573
2024-11-15,28.725099513061263,15.603187223849371,15.316763902978902,15.295582252845612,7.224886331093994,5.066086496295017,3.8789049879960666,2.8254514651840235,3.3423263728770496,2.7217114538187
2024-11-18,28.70252162021179,15.673183605589887,15.274288572365732,15.283559944027566,7.219207579333398,5.062104558546551,3.875856173451405,2.8232717940450707,3.339699308463209,2.746306843965392
2024-11-19,28.52941620204162,15.803210702485002,15.278648171412728,15.289980813793038,7.222240484745917,5.064231230227014,3.8774844830736765,2.805077417238902,3.341102369948492,2.7886081250336123
2024-11-20,28.53114789993498,15.808919031861905,15.281779631422598,15.29311459650293,7.223720730707858,5.069384772594412,3.8488526972254617,2.8121138200542206,3.3417871509803603,2.7891796687152763
2024-11-21,28.5347532305253,15.80968188710727,15.280458978619668,15.295047106686866,7.224633554174257,5.07002536399504,3.839666186782363,2.8138686510497553,3.342209434986739,2.7896556060727393
2024-11-22,28.433590480344463,15.815801254462897,15.36156284963143,15.300967277164409,7.227429953687128,5.07198779106512,3.8411523854350413,2.8132695395865177,3.3435030857672015,2.7907353828557975
2024-11-25,28.434328111174796,15.816211551664713,15.34656073564293,15.301364218423211,7.227617449359249,5.0721193697543585,3.8412520335053566,2.8137954817049744,3.3435898237034136,2.803161225066999
2024-11-26,28.42936447644301,15.814191674053404,15.317285325509019,15.298693137799068,7.2281261125287415,5.071233955906385,3.840581485851391,2.8136748305030763,3.343006150387382,2.843842851018521
2024-11-27,28.419091514149486,15.809094550762529,15.343811006387423,15.29316494887754,7.225514226249386,5.067549439773253,3.839234846268308,2.8154155654834687,3.341798153769716,2.8453257482788934
2024-11-28,28.40907141803773,15.827218073655535,15.337043363531123,15.287772834827576,7.222966630842692,5.065433574068912,3.8378811963060624,2.8144228970673573,3.3406198916612957,2.857570120001717
2024-11-29,28.408603908196078,15.826957615293258,15.340534793039746,15.287521253769116,7.222847767120038,5.0653502154820265,3.837818038760222,2.823633283132988,3.340564917225363,2.8461682079811643
2024-12-02,28.398135718886884,15.821125593802835,15.315347287980316,15.281888007338917,7.220186244645298,5.0634837019023955,3.83640385431477,2.8789761940554564,3.339333963882278,2.8451194331908494
2024-12-03,28.398124039949813,15.821119087251418,15.315340989433853,15.281881722552825,7.220183275291898,5.063481619508392,3.836402276566158,2.87901613577335,3.339332590557226,2.845118263115068
2024-12-04,28.39313801145066,15.840956451992739,15.317545084530549,15.279198591171253,7.218915584527218,5.062592593753581,3.8296431589415363,2.877482687269187,3.33590910767955,2.8446187286837303
2024-12-05,28.39106004352296,15.839797122599911,15.316424061295855,15.278080374346448,7.218387264091083,5.060289657125465,3.829362884332383,2.8865641972493172,3.3356238517897507,2.8444105436468266
2024-12-06,28.381876267590574,15.833645801926316,15.333130445947269,15.273138309252015,7.216052301919013,5.058652783888157,3.8281241841697398,2.8948784603961917,3.3370109947388364,2.84349045017189
2024-12-09,28.358373181163092,15.854317208419763,15.337555868271856,15.273452195401818,7.216200602734991,5.058756746872932,3.8282028579260303,2.8951434697001166,3.3344489812973777,2.8435488882120183
2024-12-10,28.358361525016555,15.852255541039314,15.34165986562984,15.273445917552387,7.216197636658935,5.05875466757136,3.828653417590369,2.8951422797088457,3.331981429804719,2.843547719427676
2024-12-11,28.364249098685352,15.855546680487981,15.324083666321583,15.276616888411779,7.217695815429134,5.057749354983074,3.829448297048707,2.897798927272526,3.3326731935412712,2.8441380778185907
2024-12-12,28.36141576306567,15.853962852725676,15.342901110972349,15.275090890574585,7.216974831962421,5.057244130911989,3.8290657693030923,2.887150387504537,3.3323402891997818,2.8438539737799062
2024-12-13,28.365667821707795,15.854263153734694,15.349230711631694,15.275499049427992,7.2171676735103745,5.057379263264434,3.81889094884495,2.8858709519078936,3.3324293311702253,2.843601094799946
2024-12-16,28.366460772299167,15.854706353148245,15.349659793070794,15.275926069728762,7.2171638780178755,5.057520640224174,3.817106658632542,2.88525276051481,3.332522487863221,2.843680586500404
2024-12-17,28.363534071905605,15.85307054896047,15.358393564477376,15.274349981009088,7.216419249474619,5.056998832171805,3.816712829890572,2.884955075496664,3.332178655935964,2.843387190677834
2024-12-18,28.35814865608618,15.850676973447214,15.376026271070408,15.271449823158143,7.214843571691612,5.056038654168579,3.8159881463726375,2.882434618960094,3.331545971461549,2.842847313583583
2024-12-19,28.348094361886517,15.857916166550181,15.370574748348456,15.266035377693472,7.212285571141079,5.05424605124762,3.814635199537096,2.8814126606502692,3.33036478210596,2.8644350808393484
2024-12-20,28.350994579358368,15.862044871230285,15.359369127822585,15.267597204811834,7.213023440726188,5.054763137599801,3.815066551904947,2.8817074502483058,3.3307055027909342,2.8647281335067474
2024-12-23,28.340922075760993,15.898426775065314,15.347422788425257,15.262172953209719,7.210460807364198,5.052967288084017,3.813711140141148,2.8806836410631305,3.3295221741756107,2.8637103567106115
2024-12-27,28.32087592734788,15.950815692818473,15.31913305159647,15.25690540081793,7.2079722049752615,5.051223318204658,3.8140782829792066,2.887901108860351,3.328373030305609,2.8627219820941585
2024-12-30,28.320410809882667,15.950553730477262,15.318881463462244,15.256654834656588,7.2074432492173255,5.051140361300641,3.8123322729075495,2.891589942862524,3.328318367998161,2.862674967235037
2025-01-02,28.2994797659791,15.940775595668303,15.3218003590221,15.247302079245845,7.203024885258956,5.048043871220964,3.810036239434892,2.9423391207163703,3.326278015905103,2.860920067548365
2025-01-03,28.276703698581578,15.927946095538331,15.329271847878756,15.23503070243401,7.197227726385035,5.043981090265719,3.8479694700368987,2.955960916570918,3.327290918546032,2.858617533762718
2025-01-06,28.256082593209925,15.959348683116772,15.338577670992748,15.223920384314752,7.191774218143676,5.040302710117038,3.8482769947465223,2.9603194366178283,3.324864454083807,2.8565328546569306
2025-01-07,28.24898801587708,15.95657037064879,15.324486576993463,15.220097940771158,7.189968497262774,5.038054156991259,3.847310763895258,2.9946784028315308,3.3240296423963436,2.855815632332345
2025-01-08,28.232093435874134,15.98796234206331,15.315321619851154,15.210995414260529,7.185668467189934,5.035041100064526,3.8450098425503842,3.01175841954506,3.322041674378019,2.854107684222948
2025-01-09,28.21481505310286,15.998632465509703,15.30594845771516,15.201686101024627,7.1812707511464655,5.0319595939908215,3.8426566500048223,3.0506614470391127,3.3200085446789256,2.852360935787503
2025-01-10,28.20143192718969,16.013533610514855,15.298688391149263,15.194475489195364,7.177864460851873,5.029572785900476,3.8408339636717277,3.0741576294766184,3.318433765886203,2.8510079761639293
2025-01-13,28.18401827992198,16.00364567196893,15.288220219693988,15.185093297636085,7.17343231711607,5.026467156135751,3.838462349066132,3.1350284354695357,3.316384719751609,2.8492475532399255
2025-01-14,28.185504111676618,16.004489367310494,15.289026198559341,15.185893839758743,7.173810492911327,5.026732146189335,3.8441000730194803,3.127592374379859,3.3128814900187673,2.8499699061760317
2025-01-15,28.170019994360384,16.01497588400743,15.280626949272493,15.17755124773573,7.160883566742609,5.023970637650745,3.875889568610772,3.13555443894223,3.3110615103071055,2.8494662023705
2025-01-16,28.26041896270902,15.992113029514135,15.239948769897193,15.170276801071502,7.1574514277417425,5.021562699383912,3.8740318939778167,3.1266213815941106,3.3094745520445,2.848100482066063
2025-01-17,28.328950835971035,15.981754919589255,15.22215044285604,15.152559842052348,7.150723540123524,5.015698151114707,3.8696298492117727,3.1281486515486288,3.3056095055603545,2.8447742619723315
2025-01-20,28.321963664557064,15.977813112433537,15.218395987738756,15.14882255105312,7.148959855637004,5.014461058257104,3.868675427453564,3.152041531820805,3.304794196148554,2.8440726149004885
2025-01-21,28.324678412635873,15.980941203669225,15.215474379795152,15.145914299727748,7.147587407586661,5.01349838852026,3.8683403222559054,3.1558792262435764,3.3041597460407224,2.8435266135248787
2025-01-22,28.317591504017464,15.98713013328998,15.209629947730003,15.142124752357757,7.145799062523685,5.01224399811129,3.867290954166881,3.1720414554429817,3.303333036630657,2.8428151557292956
2025-01-23,28.319334046831894,15.98811391253311,15.209302567260416,15.143056533603302,7.146238784270784,5.012552430054093,3.867528930622701,3.1673463949326583,3.3035363095412724,2.842990090349765
2025-01-24,28.321655212435942,15.984869854272654,15.21640249582836,15.139983941182136,7.144788781156835,5.011535361236242,3.8667441920823338,3.1667037264920634,3.30490320009101,2.842413235222421
2025-01-27,28.348175144022385,16.001816288661573,15.266853001094258,15.155686992718085,7.152158503993661,5.016733279434666,3.8363720531075596,3.0705516672912223,3.3062917096944235,2.8453613599821677
2025-02-03,28.349909567798093,16.002795326306305,15.267787071548206,15.15661426171243,7.152596093845351,5.0170402177625135,3.8366067735037603,3.066660672074166,3.3064939982340413,2.8434960172151262
2025-02-04,28.37543214204059,16.012983860661713,15.255826859117109,15.148464362142997,7.148750054167952,5.0143424929801474,3.8345437824325646,3.062973356955307,3.3047160553803643,2.841967034121261
2025-02-05,28.374078783413996,16.01160865476977,15.253061000143195,15.1477418601976,7.148409096451195,5.014103335259638,3.840760957200631,3.06384638746395,3.304558437834327,2.841831487265697
2025-02-06,28.385476476773952,15.977259316726766,15.259188061162773,15.153826615164839,7.151280568526633,5.016117469805702,3.842303767312396,3.065077115759761,3.305885858683898,2.843584750083278
2025-02-07,28.38523338473741,15.977122488144415,15.25966909341901,15.153696838425802,7.151219325258136,5.016074511984922,3.842270861983202,3.0652955510897137,3.3058575472152985,2.843560397742089
2025-02-10,28.387838158971928,15.978588630643046,15.274202006437044,15.155087419174155,7.143147675584198,5.019593649844755,3.8426234484145927,3.054565024370387,3.3082001344168486,2.8361538521430494
2025-02-11,28.479500777905226,15.995881428635911,15.279617366715046,15.160460548217811,7.1416003324790145,5.02137331126678,3.7332982561318415,3.0396956070522103,3.3114129811666144,2.8371593904295485
2025-02-12,28.480988390832966,15.995639964634636,15.278366756496538,15.160231695217025,7.141492527266811,5.022113478499091,3.733241900554382,3.0394457299744118,3.3113629941101412,2.8371165624139922
2025-02-13,28.483544969806484,15.997075803736859,15.279738209996092,15.161592544393104,7.141888767080201,5.022564285526767,3.7450423754161717,3.0195215729118328,3.3116602366386743,2.837371234493814
2025-02-14,28.430896541943856,16.005536084369616,15.289177257461617,15.169378822530602,7.14759765178575,5.00044574892051,3.7547220140518505,3.0496483259797604,3.313360948989561,2.839236603966874
2025-02-17,28.4250017475286,16.002217534615678,15.302822806574193,15.166233639633042,7.1457075409812845,5.001041548084198,3.75394351892678,3.051709775631458,3.3126739646171544,2.8386479234076107
2025-02-18,28.41747435489548,15.997816678122462,15.321946868031208,15.16221737970859,7.143815243954177,4.998697100634699,3.758049875434953,3.050289579081699,3.3117967158550017,2.837896204281735
2025-02-19,28.421950875233616,15.9595266552464,15.324360488816716,15.16460583878218,7.1449405879531565,4.999484530543343,3.7841481895117353,3.0503211709143634,3.312318413355954,2.838343249642534
2025-02-20,28.42496694301096,15.955098074791193,15.325374455767193,15.1662150695921,7.145698791539286,5.000015063590216,3.7804683098348955,3.050644863522043,3.312669908468963,2.838848519883144
2025-02-21,28.4539189205067,15.980337309847945,15.29910655537047,15.181662472513297,7.152976974519014,5.004903500918825,3.786770230373885,2.990384392037755,3.316043996637054,2.833895647275053
2025-02-24,28.410078430138284,16.123293448343833,15.266437541910655,15.158271264811393,7.141955996388269,4.997192175658503,3.7809357488644695,2.9813712942895423,3.3109347884713194,2.8295293111237294
2025-02-25,28.434773585609797,16.1623771611593,15.279707728739622,15.171447429266003,7.1481640649135,5.001535931273341,3.6609609753510535,2.9921693524056705,3.3150376386610363,2.833826132620686
2025-02-26,28.424897334231385,16.156763481864974,15.27440062706486,15.166177929646649,7.145681292719565,4.9997987475399555,3.6878513096668444,2.9936197569408094,3.3179676606813104,2.8328418596436498
2025-02-27,28.42972435069789,16.15848663499997,15.248419581093007,15.168753396841463,7.146894747278741,5.000647795844328,3.7123580124143927,2.9828614515845056,3.3185311063235274,2.8333229229221804
2025-02-28,28.410820167361113,16.147742141313547,15.210662605829759,15.15866702063651,7.142142460308786,4.997322643564651,3.8177083846223896,2.9732903068106613,3.3102053485759244,2.8314389209766637
2025-03-03,28.401423829282162,16.15504358048603,15.205631968649724,15.15365358000674,7.139780332613431,4.995669874205235,3.8164457502296676,2.982542887599043,3.319305720488794,2.8305024764391717
2025-03-04,28.397220083338976,16.152652443361298,15.203381355649265,15.151410660421291,7.138723560854773,4.994930456100937,3.815880871213871,2.9928251561974006,3.3228918841973996,2.830083528664791
2025-03-05,28.40516539910046,16.153664229889046,15.207635140532377,15.155649904318254,7.14072091878835,4.9963279978167785,3.816948524256705,2.9691909189744585,3.323821602852386,2.8308753634711787
2025-03-06,28.39447616027379,16.14758539273203,15.20354313307061,15.149946633130618,7.137014504678753,4.994447813615254,3.815512156124654,3.0050933337912316,3.322570804892545,2.829810067690516
2025-03-07,28.369302038749893,16.134659215427526,15.188969120212278,15.161365645939364,7.131301309010883,4.990449747253831,3.907255213139422,2.9692418319828717,3.3199110797208697,2.8275447985630646
2025-03-10,28.32647770871387,16.11441738651786,15.152579816499218,15.115011476457024,7.114455344540173,4.984151120815783,4.132126908840362,2.935033557094973,3.306773763459317,2.818972917061417
2025-03-11,28.301737963670416,16.099747154581713,15.14748556320526,15.105063962602895,7.109773168597758,4.980870943860402,4.217455098239197,2.920215937822927,3.3005325170107125,2.8171176904087236
2025-03-12,28.30363635351793,16.100827074005217,15.135492775196427,15.106077161866823,7.110250069388046,4.985067041945583,4.21773799160607,2.9204118165458537,3.3031930622963035,2.817306653631746
2025-03-13,28.29338301915096,16.117059260621108,15.13145161342258,15.102774019042101,7.1086953195183735,4.982757679952372,4.216815727616932,2.9279019726604427,3.302470775606948,2.816690612408186
2025-03-14,28.291543221760907,16.11601123735917,15.15761591497177,15.101791950400681,7.108233071540228,4.985481752857742,4.162732749070303,2.9578266168532616,3.302256030091731,2.816507455094203
2025-03-17,28.29861625098639,16.120040321866387,15.161202139635988,15.116746563412075,7.110010165842312,4.9867281485691635,4.108243872100287,2.9792575649740765,3.3030816108395817,2.816073361773738
2025-03-18,28.292164126630016,16.1088055249932,15.198468610374622,15.102123384288216,7.108389073511923,4.990671412810363,4.0627635960832995,3.0188544746460164,3.3023285035807897,2.8154312930815557
2025-03-19,28.29233660504147,16.108131527621428,15.211079065963581,15.102215451838763,7.108432408608166,4.990701837597717,4.062788364036998,3.006517646737755,3.302348635670079,2.815448456884042
2025-03-20,28.29931799627171,16.110561570419826,15.21076731410404,15.105942060778297,7.110105174441829,4.991933338640849,4.0392369417280305,3.0087636651334697,3.3072287440991825,2.8161431943827675
2025-03-21,28.33193574372333,16.018469739127475,15.203879762797627,15.123353144791778,7.118300269990244,4.997687032809612,4.043485568648574,3.034493965916324,3.309005695790869,2.819389076404167
2025-03-24,28.33043681365856,16.02966856022121,15.187814032975119,15.122553028311426,7.117923669027243,4.99742262506086,3.9898772568793284,3.075071061178526,3.302726088257409,2.8465068644303164
2025-03-25,28.315686582163252,16.02132271918771,15.179906503191248,15.114679476645602,7.114217724689897,4.994820718811253,3.9877999287546704,3.0746902991373077,3.3010065251356746,2.895869522283383
2025-03-26,28.297465924168325,16.01101327318344,15.166073536237185,15.104953439996349,7.109639847770442,4.991606637464528,4.054012934533635,3.072061395484126,3.298882384131395,2.8942906270305726
2025-03-27,28.241443389219555,15.955419914270482,15.13604816622715,15.075049073850652,7.095564380804169,4.981724393660534,4.045986912630602,3.2762896357136624,3.2923513486615708,2.9001227849616216
2025-03-28,28.23751649077671,15.953361775175004,15.134095720434479,15.073104496520074,7.0946491019500195,4.981081785581738,4.045465008231382,3.2890502741499206,3.2919266580509103,2.8997486891297672
2025-03-31,28.240619783831665,15.930141531698045,15.137933552577767,15.076926861992348,7.096448223144426,4.982344930479074,4.054078258456456,3.2906958224655636,3.290327003398187,2.9004840319564664
2025-04-01,28.23793877446207,15.870694818937839,15.132439409996575,15.07549554134531,7.095774525317582,4.981871934010036,4.053693386528035,3.361868295653098,3.2900146378200703,2.9002086759293833
2025-04-02,28.241359338251144,15.896939584483027,15.110919996882197,15.077300028702847,7.09662386624888,4.982468247736318,4.054178600327294,3.362270700258676,3.290002690187823,2.8879369469217946
2025-04-03,28.226195799479697,15.933539998148946,15.101995473599969,15.069204624341618,7.0928134996920384,4.981009628892155,4.052001803748343,3.368616635488798,3.2882362000287157,2.88638633657972
2025-04-07,28.23030575398638,15.935860045986349,15.104194442061662,15.071398818199613,7.093846268720324,4.98173490278728,4.052591806850167,3.3545463515452303,3.2887149928949357,2.8868066169680624
2025-04-08,28.229446727115032,15.93619938537607,15.104495791831246,15.07171974968762,7.093997325610675,4.9818409842210265,4.052678103041684,3.353968821236924,3.288785023036732,2.8868680888429923
2025-04-09,28.247033370357627,15.949885356992144,15.137778302245689,15.10026692824075,7.107433987894277,4.991277034417144,4.0603135990812955,3.221424385985045,3.2950142745644104,2.889572760221621
2025-04-10,28.31398621717172,15.982287499004483,15.16853065132672,15.130943073083294,7.121872717719888,5.002231188440218,4.068806430527278,3.014191218801808,3.301708085715242,2.8954429182093486
2025-04-11,28.3163153312517,15.986656420350121,15.162651915441296,15.13218774743909,7.122458564371625,5.002642672962494,4.069141131345219,3.0102854340523333,3.301979684872332,2.8956810979137835
2025-04-14,28.32820900875247,15.993371281855048,15.169020671044878,15.138543707204466,7.125450204498041,5.0047439286487565,4.070850289184266,2.9742727649585183,3.303366612550828,2.892171531302733
2025-04-15,28.328866861392132,15.993742668004204,15.176828522530132,15.13889526246641,7.126430493880287,5.004860151457029,4.070944824620925,2.963749195734505,3.303443325075971,2.892238694838404
2025-04-16,28.33276840576267,15.995945378651811,15.178918725084806,15.140980240728211,7.126393305949866,5.004530773907211,4.071505488481608,2.945943673368716,3.3120475924313246,2.8909664156337778
2025-04-17,28.37815362557899,15.857709310494899,15.206090102946293,15.165234020190166,7.137808813324793,5.00540528237878,4.0780274834004135,2.9586209735871005,3.3173530396743143,2.895597348424251
2025-04-22,28.377539812155618,15.849204127777325,15.26244756522297,15.164905999405832,7.137654424039256,5.005297016527791,4.0983447361340595,2.891790315433218,3.3172812860340772,2.895534717269857
2025-04-23,28.374038400494733,15.849003615931473,15.268376037000195,15.164714144769494,7.137564123967903,5.008906629649868,4.105434707559252,2.881265457200262,3.3151987982178674,2.8954980852089527
2025-04-24,28.350944411756863,15.838387433885512,15.309570913252294,15.152371392119024,7.132570313985048,5.009111421802646,4.122481835718552,2.8789203588015004,3.3125005159843277,2.8931414026942366
2025-04-25,28.34596261803744,15.769801516915349,15.34316605304645,15.14970883571387,7.131316987341762,5.012308228939022,4.151315703754714,2.887791583330602,3.315995449540486,2.892633023380305
2025-04-28,28.15574241501769,15.663368246677742,15.240203236051872,15.048044244913003,7.0834611221729045,4.978672317477699,4.204490974609373,3.4590529836379234,3.293742921512993,2.8732215379287975
2025-04-29,28.115713399716043,15.639187660287956,15.232445142834402,15.024813575230024,7.0684825196793115,4.9709864089181055,4.26229013921993,3.528637049076794,3.2886581508554253,2.868785954182012
2025-04-30,28.111817460847675,15.637020568946216,15.258745406244595,15.022731616491667,7.06750305401905,4.970297589150693,4.261699522094711,3.513593902034694,3.288202447991602,2.868388432179101
2025-05-02,28.111146934049625,15.609116571795173,15.256238803424893,15.02237329230495,7.067132342281914,4.970179036953474,4.284237183782616,3.5231318030587726,3.288124017350756,2.868320014997833
