date,ONE CHINA SECURITIES LTD,LONG BRIDGE HK LTD,THE HONGKONG AND SHANGHAI BANKING,TIGER BROKERS (HK) GLOBAL LTD,FUTU SECURITIES INTERNATIONAL,FIRST SHANGHAI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,HGNH INTERNATIONAL SECURITIES CO LTD,SHANGHAI COMMERCIAL BANK LTD,THE BANK OF EAST ASIA LTD
2024-11-26,57.924784909859476,9.70484559701884,7.514952642613879,7.005400578898483,4.459954001592741,3.215416377811458,3.3869785232385894,3.0687001721727962,2.144623696067058,1.5743435007266806
2024-11-27,57.924114869787616,9.704733337034597,7.514865714031985,6.99722235346098,4.469156344086034,3.215379183753263,3.386939344649724,3.0686646752419557,2.144598888313042,1.574325289640804
2024-11-28,57.91473593615073,9.703161969908207,7.528684130688765,6.98683694575276,4.444145069083324,3.214858557274125,3.386390939561152,3.068167804423858,2.178948268488118,1.5740703786689643
2024-11-29,57.91473593615073,9.703161969908207,7.528684130688765,6.985680391470124,4.44530162336596,3.214858557274125,3.386390939561152,3.068167804423858,2.178948268488118,1.5740703786689643
2024-12-02,57.91473593615073,9.703161969908207,7.528684130688765,6.984523837187487,4.446458177648598,3.214858557274125,3.386390939561152,3.068167804423858,2.178948268488118,1.5740703786689643
2024-12-03,57.91339633641963,9.702937530429107,7.528509988079393,6.9600752031564355,4.446355328622649,3.214784195825536,3.386312610474112,3.0680968360131535,2.2054980014255916,1.5740339695543941
2024-12-04,57.98045232578841,9.714172238062327,7.537226998609925,6.860452444909735,4.443398548658634,3.2185064871863465,3.3902335088632904,3.0716492829741813,2.2080516739761937,1.5758564909709492
2024-12-05,57.99992761829379,9.710485637976264,7.539758708774112,6.7631468526599,4.45763187118256,3.219587564562497,3.3705236683245148,3.0726810318802382,2.289871234459645,1.5763858118864826
2024-12-06,57.891971165708846,9.692411312276205,7.756944735813676,6.7517145686468885,4.456271387757212,3.2135948803208163,3.3110694587410943,3.0669617877751443,2.2856090502552875,1.5734516527048288
2024-12-09,57.83380153981974,9.630700204138993,7.910841911893464,6.740310720184198,4.447173991612406,3.210365872771352,3.3077425091170003,3.0638801165827707,2.283312479233348,1.5718706546467307
2024-12-10,57.60626324888752,9.5928096797988,7.891221849263943,6.71494238750426,4.461888297091908,3.634884934430136,3.2061483539671163,3.051825746529499,2.2743291337613885,1.565686368765427
2024-12-11,57.56652873191498,9.534460912800077,7.958203635201729,6.633287446028953,4.711722796015729,3.9542659036586594,2.7544430442360195,3.049720718098844,2.272760391675547,1.5646064203694587
2024-12-12,57.54403682771119,9.537630598015975,7.966585788009295,6.6295465929679995,4.7236716890698105,3.9527209265363523,2.761410911774859,3.048529157173584,2.271872398076944,1.5639951106639964
2024-12-13,57.6122281579449,9.578846306855562,7.84946996615388,6.693777943061018,4.762634258507186,3.8308485599654234,2.7796399345549427,3.0521417514569213,2.2745646318771198,1.5658484896230451
2024-12-16,57.63543677408561,9.574648230101014,7.852632061097562,6.694172523515156,4.740382336317959,3.7921076018092634,2.780759689827619,3.0533712818635985,2.3100102224685557,1.5664792789136546
2024-12-17,57.65204572116336,9.577407380280876,7.866408057323883,6.696101599850746,4.754378236926516,3.7413915061147183,2.780409719886857,3.0542511794555596,2.3106759038562825,1.566930695141206
2024-12-18,57.896007259073215,9.53469034735984,7.7123945013250195,6.486263819915285,4.806870005601832,3.69825845860562,2.904324843073039,3.0671756092061844,2.320453805751429,1.5735613500885375
2024-12-19,58.24560755452588,9.221451186450242,7.585553626221405,6.1740739921885694,5.3127567761929955,3.6972779015737722,2.784572413622145,3.0612295696596634,2.3344347678110466,1.583042211754277
2024-12-20,58.60199623122115,9.280231498717324,7.490378803486582,6.243459503733699,4.703968003895542,3.719907046662264,2.936195876138287,3.060174143167722,2.370957690337254,1.5927312026401785
2024-12-23,58.515029027000374,9.223223782179971,7.499127833560533,6.3066427920364445,4.685301880691763,3.8172171119190974,2.908467895487692,3.0556327485604475,2.3639335285542793,1.6254234000093932
2024-12-27,58.52522798798356,9.242479728874587,7.506373903098029,6.374440721740478,4.620728186913682,3.817930929808148,2.8739493617181697,3.055778726534548,2.357363099872122,1.6257273534566792
2024-12-30,58.39487269616357,9.235887357877598,7.529303589620751,6.370738002537865,4.759702709963809,3.809427118415804,2.8768772656195614,3.048972483460766,2.352112462405616,1.6221063139346614
2025-01-02,58.39351079131026,9.225176904118088,7.526795755051212,6.381084473333791,4.80856860859446,3.8093382736758232,2.8324977313430684,3.048901374299446,2.3520576056479907,1.6220684826258578
2025-01-03,58.38125650568286,9.212748087554719,7.5170550998052725,6.3937358233451205,4.835540427137108,3.8085388574628842,2.8295715677485753,3.048261541075101,2.3515640099500934,1.6217280802382648
2025-01-06,58.32549644945249,9.192301387559175,7.514534579529333,6.415583358891243,4.905466540875227,3.8049013142930654,2.8268690382182258,3.0453501403086802,2.3493180264055056,1.620179164467059
2025-01-07,58.286799121792285,9.190858497060814,7.5095488970312845,6.41947470010791,4.93247553199458,3.802376869207518,2.824993490060325,3.043329636079939,2.3477593199224045,1.6423839367429411
2025-01-08,58.28408544792389,9.191594527428318,7.506871409806457,6.419175826932423,4.914786915598794,3.8021998409454896,2.824861966093872,3.0431879469799923,2.347650014672987,1.665586103617771
2025-01-09,58.184532908648244,9.187514195464074,7.575385292572453,6.416345113513423,4.976108791117858,3.7957054669480144,2.8200369408804433,3.0379900085498592,2.3436400946666067,1.6627411876390255
2025-01-10,58.148723176413405,9.19579447104411,7.569561785284817,6.412396167136181,4.975368696522413,3.793369396009246,2.818301346166573,3.0361202743902838,2.342197698894923,1.7081669881380424
2025-01-13,58.12509939559123,9.189737029932795,7.653543286723104,6.4097910361320505,4.929238626846065,3.7918282834569204,2.817156369464493,3.0348868055195335,2.341246146357595,1.7074730199762134
2025-01-14,58.127123538932594,9.19005705252564,7.653809813040353,6.410014250130483,4.925927891026378,3.791960329751058,2.8172544738697525,3.0349924921503186,2.341327677707165,1.707532480866257
2025-01-15,58.193999448386805,9.192495388518491,7.721884368589851,6.418434962942567,4.937405889342034,3.796323022762979,2.657797196486254,3.0281413052429715,2.344021401535975,1.7094970161920768
2025-01-16,58.183856845089664,9.189731303030719,7.7205385251936365,6.425449807281357,4.947002721556166,3.795661363506481,2.65733397033126,3.027613531996969,2.343612863208637,1.7091990688051086
2025-01-17,58.02071011242938,9.163963423116755,7.98508222325759,6.394687542685476,4.940083426051811,3.7850183813578466,2.649882842503811,3.0191241453820785,2.337041405041621,1.7044064981736364
2025-01-20,58.017348958569016,9.16343255248494,7.991571274711349,6.394317096879518,4.938638640947962,3.7847991143216553,2.6497293341457038,3.0189492467854135,2.3369060196641382,1.7043077614903064
2025-01-21,58.014660315853675,9.163007900262423,7.990042377762981,6.394020771135741,4.944202530205329,3.784623718983013,2.6496065402642226,3.018809342497368,2.336797722655416,1.7042287803798302
2025-01-23,58.036176437607736,9.161770297078688,7.968667077817441,6.396392146382286,4.937923339777082,3.786027337038994,2.6505892101033686,3.019928940009649,2.33766437987691,1.7048608343078506
2025-01-24,58.10014654712503,9.170708558069185,7.977450504586139,6.403442540313037,4.834301859751165,3.7902004683211046,2.6535108099134104,3.023257642844416,2.3402410597268686,1.70674000934964
2025-01-27,58.11970236914803,9.172634661220245,7.980135620055486,6.4055978633215815,4.803430860397916,3.791476204961972,2.6544039502619063,3.0242752356028983,2.3410287571833255,1.7073144778466394
2025-02-03,58.10419149947077,9.17018668686684,7.991929966795365,6.403888350202745,4.8149126606252795,3.790464343391759,2.65369554825596,3.023468123089664,2.340403988120801,1.706858833180812
2025-02-04,58.1014948019963,9.16976108556957,7.9996810468646835,6.401270566195444,4.814689193738009,3.7902884225957183,2.653572386502938,3.023327799669937,2.339135081412297,1.7067796154551034
2025-02-05,58.10216895289761,9.188432261732798,7.999773867061586,6.400184541334565,4.796180278972571,3.7903324012638233,2.6536031758694105,3.0233628793037406,2.3391622223667388,1.7067994191971592
2025-02-06,58.12509939559123,9.193219299857965,8.013377845657587,6.4027104206175345,4.746999834095375,3.7918282834569204,2.654650439623113,3.0245560714081887,2.340085389715871,1.7074730199762134
2025-02-10,58.150073686763236,9.212265619646614,8.042368527868568,6.379913819615308,4.598076252264355,3.7934574974214557,2.7486914788603958,3.0258556157492538,2.341090841310755,1.7082066605000599
2025-02-11,58.168025518125575,9.211563067572355,8.052928707271436,6.36093175603209,4.541384647291969,3.794603188294639,2.888914363685004,2.9311282908625986,2.341797891913538,1.7087225689508008
2025-02-12,58.14911253629861,9.206245526715927,8.052632803004345,6.35886353752832,4.539908043530049,3.793369396009246,2.920489446068781,2.9301752522197395,2.3410364704869435,1.7081669881380424
2025-02-13,58.124139237679906,9.198809531481395,8.046852979506768,6.331757272886196,4.528672451718705,3.791740257703164,2.9784323979603915,2.9289168298915715,2.3400310655838465,1.730647975588053
2025-02-14,58.12616330059429,9.199129862577447,8.047133195900628,6.329656224093933,4.5276693840326026,3.7918722978664636,2.978536116219944,2.9290188238653743,2.3401125527277506,1.7307082421215654
2025-02-17,58.09007235865544,9.193367314116662,8.049052542782665,6.33961169630691,4.548034006483694,3.789496981048461,3.0010311946879904,2.9210631676998595,2.33864665190993,1.7296240863083858
2025-02-18,58.08670320503513,9.192834109981918,8.05786551312249,6.339244006530831,4.5442902989339045,3.7892771948276076,3.0008571385247995,2.9208937495850766,2.3385110132454563,1.7295237702127855
2025-02-19,58.10287870762549,9.198874950225505,8.070552089067723,6.338688709099725,4.504945299898141,3.7903324012638233,3.0028530910144444,2.9217071358130027,2.3391622223667388,1.7300053936254005
2025-02-20,58.10692399100221,9.199515401382975,8.071113983261831,6.339130026167579,4.498296669642127,3.7905962947058716,3.003062157965377,2.921910553157737,2.339325081320788,1.7301258413934997
2025-02-21,58.106249737989344,9.2133330458101,8.071020328796124,6.339056469055526,4.485480446495485,3.7905523099137555,3.0030273114519366,2.92187664829996,2.3392979365869797,1.7301057656007872
2025-02-24,58.07659808864807,9.245744242130804,8.107493769601803,6.331182549637303,4.461155799313021,3.788617989106439,3.0014948650592856,2.9203856131327526,2.3381041916381453,1.7292228917323782
2025-02-25,58.05303315112238,9.342852113203131,8.104204104048753,6.270648467348147,4.457027051220748,3.7870807340129895,3.0002769900234436,2.919200648675652,2.3371554914556656,1.728521248889086
2025-02-26,58.01335265846927,9.342258628051713,8.15543174142689,6.264045322874582,4.462090154058595,3.784492183146895,2.9982262363832337,2.9172053124528023,2.3355579955751926,1.7273397675608197
2025-02-27,57.970370702024965,9.33533697062215,8.222321513311597,6.258246653865437,4.461099507110432,3.7816882617955905,2.9960048576213287,2.9150439619027466,2.3338275861532454,1.7260599855925045
2025-02-28,57.95493961449024,9.332852004591825,8.224762197664834,6.2565807760944265,4.4819015544691005,3.7806816171616138,2.9952073534368195,2.914268008635604,2.333206346417553,1.7256005270379822
2025-03-03,57.946891873069205,9.329241658265358,8.245606580794501,6.255711974494411,4.475493269921394,3.780156623981523,2.9947914328191256,2.9138633274208345,2.3328823526133533,1.7253609066202924
2025-03-04,57.94823300809053,9.32945757619134,8.258526734219245,6.241970232139572,4.4744396411877245,3.7802441127194117,2.9948607449002798,2.91393076648494,2.3329363453319027,1.7254008387350532
2025-03-05,57.93951673994749,9.328054288297267,8.274640076513245,6.250287639255814,4.457568109550949,3.779675508300913,2.9944102737133504,2.9134924683593115,2.3325854373284836,1.7297694587331758
2025-03-06,57.91003497116301,9.340654544578504,8.270429633637004,6.248263709446757,4.487680469212087,3.7777522696257217,2.992886607029492,2.9120099756472473,2.3313985315963897,1.728889288063791
2025-03-07,57.84648336102034,9.339645355371653,8.314491716158983,6.242561920667548,4.528962743531744,3.773606490063089,2.989602154465341,2.9088142786873674,2.328840009042553,1.7269919709913775
2025-03-10,57.765740368728466,9.410819267485858,8.298271958814771,6.237309157244431,4.583780155649851,3.768339233316674,2.9854292227728947,2.904754111928107,2.325589379099751,1.719967144959191
2025-03-11,57.74908602087345,9.408106049293188,8.32355710320937,6.242430290120908,4.580152146198134,3.7672527894828938,2.9811087977348056,2.9039166469340714,2.32491889215991,1.719471263993267
2025-03-12,57.71381054364634,9.40235919763614,8.389929544326492,6.221329224207375,4.58426957885147,3.7649515991240334,2.9792878159193004,2.902142817206076,2.3234987376763288,1.7184209414064515
2025-03-13,57.69053903416339,9.403176212085583,8.409587823796228,6.2072999999133645,4.606614450622234,3.7634334857640503,2.9780864999083234,2.900972607797699,2.3225618506054855,1.7177280353436402
2025-03-14,57.68389347809263,9.407852688909934,8.439721252618272,6.182394395647696,4.58995675629967,3.7629999639307146,2.992718556784768,2.9006384355669033,2.3222943073433764,1.717530164806039
2025-03-17,57.68389347809263,9.40439689380972,8.440873184318342,6.182394395647696,4.58995675629967,3.7629999639307146,2.9950224201849105,2.9006384355669033,2.3222943073433764,1.717530164806039
2025-03-18,57.67990687930114,9.403746945357373,8.465630572026887,6.173904158792375,4.602309912199567,3.762739898768604,2.9717783890395726,2.900437969180456,2.3221338109704566,1.717411464363567
2025-03-19,57.68123568433726,9.401659827610029,8.475040628602097,6.175198269181649,4.5920490306259465,3.7628265831617944,2.9718468515996435,2.9005047882304322,2.3221873072964656,1.7174510293546779
2025-03-20,57.619942465872334,9.390607803357687,8.593839012068868,6.166393527629781,4.574555593097041,3.75886376207306,2.9629637232545534,2.8974501214025192,2.3197416955655066,1.7156422956786561
2025-03-21,57.64183019989253,9.394174955928339,8.597103500967307,6.157224891507053,4.549817941206759,3.760291618588036,2.9640892461049884,2.8985507580029743,2.3206228816107406,1.7162940061912768
2025-03-24,57.64382081848739,9.394499376913686,8.593946968553876,6.157437526781111,4.549975065853315,3.760421477518471,2.964191608766786,2.8986508573408516,2.3207030226306173,1.7163532771538943
2025-03-25,57.657758999277775,9.340351336250281,8.617901964371757,6.157774964301726,4.562589449485686,3.7613307412289174,2.96490834540835,2.8993517463368303,2.3212641647934884,1.716768288545184
2025-03-26,57.66705486510747,9.332644382528636,8.619291384664614,6.158767750890576,4.5564154143399564,3.7619371613624506,2.9653863624290353,2.8998191940020677,2.321638410352208,1.717045074322987
2025-03-27,57.6942957233088,9.33705295242808,8.623362979701932,6.0879394171969805,4.564328533105894,3.763714231424632,2.9875258628518218,2.901189015361214,2.322735109722049,1.7178561748985985
2025-03-28,57.70426832226809,9.3386668846789,8.624853548909838,6.071706489731759,4.565117488364097,3.7643647985588147,2.988042263943771,2.901690492919655,2.3231366001198004,1.718153110505269
2025-03-31,57.69961401375671,9.337913646867728,8.640289477635632,6.061998705815393,4.565901531862526,3.76406117257704,2.987801254553204,2.9014564484866994,2.3229492206630384,1.718014527782039
2025-04-01,57.700943739573084,9.331215146597426,8.64740229750296,6.062138408590113,4.563702189862317,3.7641479178595025,2.9878701104117793,2.9015233144720374,2.3230027545661964,1.7180541205645827
2025-04-02,57.750186717592946,9.177721257442851,8.700912799009984,6.0799978731920685,4.58489592917999,3.767360306447448,2.9904200101644984,2.903999524383673,2.3249852450796875,1.719520337506852
2025-04-03,57.700943739573084,9.164134095301742,8.80756965012434,6.064442974814881,4.568311322311853,3.7641479178595025,2.9878701104117793,2.9015233144720374,2.3230027545661964,1.7180541205645827
2025-04-07,57.6956252040066,9.163289399011473,8.806757819859486,6.063883989925517,4.57710765730236,3.7638009607166705,2.987594706017668,2.9012558690206314,2.322788633756891,1.7178957603827008
2025-04-08,57.69163694571612,9.145374520129748,8.839559865805878,6.062312721622541,4.568726580116566,3.763540784831025,2.9873881860378124,2.9010553172850093,2.3226280690521515,1.7177770094031541
2025-04-09,57.65178466794805,9.11603104238794,8.92670908135511,6.046611978015296,4.575932303992889,3.7609410029442727,2.9853245554997665,2.899051323839066,2.321023642070007,1.7165904019476097
2025-04-14,57.638512807737676,9.113932465728695,8.952278960911631,6.045220003952728,4.570274745602344,3.760075206966958,2.9846373120707663,2.898383941135576,2.3204893255436425,1.7161952303499854
2025-04-15,57.637849375127445,9.103468354150666,8.963686149341772,6.0451504220726395,4.570222140683232,3.7600319276318794,2.9846029582051634,2.8983505800662175,2.3204626161749364,1.7161754765460466
2025-04-16,57.648466129931755,9.105145191375383,8.98030329582146,6.0462639244063,4.5699127295957025,3.7607245165723904,2.952918131086211,2.8988844493514025,2.3208900398712675,1.716491591988125
2025-04-17,57.648466129931755,9.099389015681258,8.98490823637676,6.0462639244063,4.5710639647345275,3.7607245165723904,2.952918131086211,2.8988844493514025,2.3208900398712675,1.716491591988125
2025-04-22,57.64780246817298,9.098133039637904,8.991712131460073,6.046194318492744,4.566406454103546,3.7606812222887003,2.9528841364464236,2.8988510767591844,2.320863321277189,1.7164718313612544
2025-04-23,57.64647519049569,9.101377151203263,8.991505107110804,6.046055111473431,4.565150122203361,3.760594636711731,2.9528161495149168,2.8987843338798513,2.320809885934531,1.7164323114724136
2025-04-24,57.657095123539904,9.103053854169687,8.970133419696262,6.047168947146007,4.570596767704272,3.7612874329862005,2.9533601326413104,2.8993183629845567,2.3212374375847493,1.716748521547054
2025-04-25,57.65443977345964,9.1026346205137,8.978931143037498,6.045739095323278,4.570386272630457,3.7611142099879613,2.949770054774202,2.899184837262677,2.32113053490429,1.7166694581062978
2025-04-28,57.655103588050075,9.102739425307506,8.979034523549434,6.045808704009742,4.5692875268929125,3.761157514241696,2.949804017473492,2.8992182175401178,2.3211572596512724,1.7166892232837536
2025-04-29,57.65443977345964,9.1026346205137,8.978931143037498,6.045739095323278,4.570386272630457,3.7611142099879613,2.949770054774202,2.899184837262677,2.32113053490429,1.7166694581062978
