date,GARY CHENG SECURITIES LTD,I WIN SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,SUNHIGH FINANCIAL HOLDINGS LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,SINOPAC SECURITIES (ASIA) LTD,EVERBRIGHT SECURITIES INVESTMENT
2024-08-09,20.38321730114609,33.064982122958725,9.841407154318524,10.40769042485775,5.8896813129128605,5.7880111125640745,6.321509562177344,3.9461002641785967,4.357400744886034
2024-08-12,20.38686300834411,33.07089606880678,9.819319600743604,10.40955192647136,5.896696673869439,5.78904634627932,6.322640216507948,3.9468060568866212,4.358180102090816
2024-08-13,20.365008306133213,33.03544409244654,9.817726624553472,10.398392894431522,5.988642018872398,5.782840492836774,6.315862350827393,3.9425750836848037,4.353508136213885
2024-08-14,20.358339823378973,33.02462669989272,9.847256636311982,10.394987960701766,5.9866810495752665,5.780946912853044,6.31379423386267,3.9412840950656185,4.3520825883579555
2024-08-15,20.346831815465332,33.005958789409625,9.844665371746569,10.38911196075522,6.036849067430676,5.777679103031683,6.310225220149433,3.9390561958877175,4.3496224761237485
2024-08-16,20.2240869644611,32.80684614471873,9.785276175669216,10.719741957328774,6.25179047414158,5.742824518933097,6.230757601128752,3.915293338345737,4.323382825273011
2024-08-19,20.222890913855704,32.804905950916094,9.790611465971082,10.71910799279528,6.251420743839563,5.742484888829913,6.230389114708871,3.91506178826509,4.3231271408184
2024-08-20,20.275050222550473,32.88951705936174,9.815863618491681,10.524408289231491,6.231969076027362,5.757296027517622,6.246458666312889,3.925159598575351,4.334277441931392
2024-08-21,19.80590129846811,32.128479164381524,9.614796360712695,10.28088165076207,6.458457093066233,5.624076666416885,6.1019204614523055,5.75150167842633,4.233985626313844
2024-08-22,19.791572086474904,32.1052347897869,9.599158445801615,10.273443618509418,6.5348144938031965,5.620007748491631,6.097505832168829,5.74734057080555,4.230922414157963
2024-08-23,19.98590699861079,32.42047846799066,9.69633563699234,10.374319322279325,6.598980321304358,5.675191020807451,6.1573776935331095,4.8189443837855235,4.272466154696444
2024-08-27,19.972482714084887,32.39870203685593,9.62849473729169,10.367351021348346,6.723044613558817,5.671379065762955,6.153241859712948,4.815707558930542,4.269596392453883
2024-08-28,19.93987278454463,32.345803285822214,9.647761228843132,10.35042380247601,6.767464244570309,5.735009470273328,6.143195197694917,4.807844746558575,4.262625239216881
2024-08-29,19.95267112044868,32.36656432376922,9.653953609820833,10.357067184909024,6.707623275539197,5.738690465553817,6.14713818552206,4.810930644483093,4.265361189954082
2024-09-02,19.95383542024611,32.368453012459476,9.654516947740076,10.357671551670375,6.708014686011198,5.739025335812853,6.1416615820468,4.811211377099845,4.265610086913265
2024-09-03,19.931736934005446,32.33260557769505,9.605937261950864,10.34620063104538,6.849221248035953,5.73266947641303,6.134859810802964,4.805883053688402,4.260886006362914
2024-09-04,19.9311560558664,32.33166329635646,9.62314333915351,10.345899107811919,6.849021638593701,5.732502407060858,6.120109331381698,4.805742994023057,4.2607618297524015
2024-09-05,19.95325325336277,32.36750864056245,9.779690730409712,10.35736935947329,6.868285260916357,5.738857895798299,5.858478217978132,4.811071006696185,4.265485634802803
2024-09-09,19.954417621101673,32.36939743946512,9.780261422127914,10.357973761501817,6.862850580028295,5.739192785598331,5.858820088195958,4.811351755694789,4.265734546286101
2024-09-10,19.961406682284473,32.380734863761354,9.754499361338603,10.361601655521255,6.859416780467943,5.741202945467693,5.860872147686389,4.813036938015366,4.267228625456923
2024-09-13,19.961989325049647,32.38168000761819,9.754784080174868,10.361904094739911,6.856698150071749,5.741370522353072,5.8610432175317575,4.813177423162285,4.267353179298521
2024-09-20,19.96024149878386,32.378844741556975,9.753929973524734,10.360996830045725,6.864853565186175,5.740867821042236,5.860530037952624,4.812755992322647,4.266979539585027
2024-09-23,19.966651691921193,32.38924314522206,9.75706242936111,10.364324244234572,6.834943392177635,5.742711489692788,5.862412135893808,4.814301599645861,4.26834987185097
2024-09-24,19.952089021500864,32.36562006207495,9.749946119294616,10.35676502797603,6.902893293593502,5.73852304507855,5.858136387655174,4.810790290459852,4.265236752366467
2024-09-25,19.86746550010549,32.2283465796418,9.795744065851105,10.312838503490934,7.204788643095536,5.714184038413145,5.83910011042726,4.7903861104948025,4.247146448479928
2024-09-26,19.84958979860532,32.19934920686173,9.786930370068305,10.303559553304414,7.2882808982527125,5.709042715873178,5.833846394969541,4.786075972788444,4.243325089276353
2024-09-27,19.845557800840005,32.19280863320939,9.813960591086547,10.301466616900425,7.278094983149484,5.707883052237504,5.8326613802731995,4.785103789089804,4.24246315321364
2024-10-02,19.971316237207198,32.39680981657796,9.87615024334475,10.112687253903864,6.94458792004027,5.744053083577506,5.869622113874319,4.815426301382464,4.269347030091669
2024-10-03,19.967234640918598,32.39018878583871,9.84493569369462,10.160253918759574,6.943168634303484,5.742879154655196,5.8684225220421675,4.814442158630613,4.268474491157039
2024-10-04,19.954999855932428,32.370341921584206,9.789300265631423,10.154028293412027,7.049791576168525,5.739360245155591,5.864826686712119,4.811492142481733,4.26585901292195
2024-10-07,19.933479771591294,32.33543275128437,9.778743183753296,10.143077877633822,7.150031933935919,5.733170742903945,5.858501877598845,4.806303281671888,4.261258579626623
2024-10-08,19.917225130680396,32.30906500947044,9.843576683974227,10.27459720149736,7.0131479459724515,5.728495661945948,5.853724596091182,4.80238400943003,4.257783760937964
2024-10-09,19.90331366599379,32.286498290764015,9.705739300495582,10.302343965143736,7.174134714060844,5.7244945139654595,5.849635980208732,4.799029717096616,4.254809852271227
2024-10-10,19.900996977676126,32.28274023546409,9.695879796697888,10.330244081115696,7.164569881736892,5.723828199311147,5.848955099448605,4.798471123875995,4.254314604673563
2024-10-14,19.94801527967218,32.35901177258125,9.71295377705927,10.354650422991115,7.2398330276159255,5.448587884548565,5.862773901468209,4.809808041552775,4.264365892510708
2024-10-15,19.918965431245674,32.311888067588754,9.84443678280602,10.339571177207507,7.229289820728583,5.4406532278939785,5.854236074982279,4.802803625694417,4.258155791852782
2024-10-17,19.927671497915338,32.326010761496235,9.848739532527247,10.34409033741767,7.232449557079892,5.399323773305618,5.856794810763245,4.804902807437109,4.260016922057643
2024-10-21,19.918385297266756,32.31094699340216,9.879099711701834,10.339270040253982,7.240729151535473,5.396807713969191,5.854065572087466,4.802663745458822,4.258031774324316
2024-10-22,19.909687340907546,32.296837455772526,9.874785708489311,10.334755089957856,7.281235250685132,5.394451037096312,5.851509219947969,4.800566519250847,4.256172377892503
2024-10-23,19.88942162105766,32.263963074135646,9.96652257572227,10.324235524894675,7.273823809650179,5.388960120459108,5.845553071841775,4.795680107197555,4.251840095041132
2024-10-28,19.88942162105766,32.263963074135646,10.062494342573402,10.324235524894675,7.177852042799046,5.388960120459108,5.845553071841775,4.795680107197555,4.251840095041132
2024-10-29,19.894050147463666,32.27147131685362,10.064836015532135,10.326638108421701,7.1562511249308685,5.390214201381806,5.846913407866935,4.796796124165461,4.25282955338381
2024-10-30,19.868619876827047,32.23021917144601,10.179798808071645,10.313437719364824,7.147103394755182,5.383323970136061,5.839439384767124,4.7906644504880544,4.247393224144049
2024-10-31,5.4712,8.8752,2.8032000000000004,2.8400000000000003,1.9760900000000001,1.4824,1.608,1.3192000000000002,1.1696
2024-11-01,19.862272464403688,32.21992260858232,10.179450941326937,10.310142893498039,7.173862771272022,5.381604163845596,5.837573863642552,4.789133980669934,4.2460363127589105
2024-11-06,19.835197324177063,32.17600221003368,10.301889296019437,10.296088682677084,7.1640837623068165,5.37426826169032,5.8296164090650535,4.782605700770285,4.240248353260253
2024-11-12,19.832321333483645,32.17133687288603,10.314895011434613,10.294595808432073,7.163045010945258,5.3734890233872195,5.828771147872806,4.7819122501702775,4.2396335413880815
2024-11-15,19.831746235422603,32.170403967799146,10.317495701949646,10.294297285531547,7.162837296819026,5.373333202842241,5.828602125047439,4.781773584180709,4.239510600407639
2024-11-19,19.82197466894237,32.15455285527806,10.309513656591317,10.289225043828838,7.211478717426361,5.370685635553476,5.82573023608337,4.77941749218979,4.237421694106412
2024-11-26,19.823123765176128,32.1564168812493,10.30431422506231,10.289821518697947,7.211896772800379,5.37099697863304,5.826067958474049,4.779694558967018,4.23766734093983
2024-12-18,32.21497232865962,27.186437168275507,8.711716615577737,8.699463849592396,6.0972520415405524,4.540875074167524,4.925611926107244,4.040962221965595,3.582708774113826
2024-12-23,32.21418290297058,27.185770966495937,8.711503135559138,8.699250669826986,6.097102628797154,4.540763800335044,4.927941717471005,4.0408631984632954,3.5826209800808604
2024-12-30,32.17476088744922,27.152502455907623,8.823217176270685,8.688604986341451,6.0896413166418295,4.535207053434003,4.921911162685256,4.035918203514663,3.5782367577552683
2025-01-08,32.2112616495368,27.137890092645904,8.818468882638227,8.683929135468988,6.086364121429461,4.532766390992686,4.919262391951587,4.033746237855876,3.576311097480468
2025-01-09,31.947895428142864,26.916004851140407,9.745951999912657,8.612927458225027,5.645986239332025,4.709209069412614,4.879041441828318,4.000765458764246,3.542218053241842
2025-01-10,31.94014618414035,26.909476136607918,9.74358803323905,8.610838316653876,5.668872638121333,4.70806680919019,4.877857987265055,3.9997950377921807,3.541358856990045
2025-01-13,31.926207014225017,26.897732428296806,9.681147069243659,8.607080414679437,5.768228902272966,4.706012136589517,4.87572921518883,3.9980494658609547,3.5398133536428102
2025-01-14,32.072731481776074,26.892516291952518,9.592003512462242,8.60541128866337,5.742869704679858,4.68328298864722,4.874783690563954,3.997274145072084,3.5391268961826823
2025-01-16,32.04011128435599,26.86516473347784,9.567718213626371,8.596658987186439,5.853265322863571,4.6785197642941405,4.86982569668505,3.9932086394001227,3.5355273581104787
2025-01-17,32.04011128435599,26.86516473347784,9.570139807707267,8.596658987186439,5.850843728782674,4.6785197642941405,4.86982569668505,3.9932086394001227,3.5355273581104787
2025-01-20,32.04166312239117,26.86646592697511,9.568181618665825,8.59707535972252,5.848705398509256,4.6787463647842,4.870061562930138,3.9934020473753344,3.5356985986464453
2025-01-22,32.04243909778169,26.867116570991616,9.56841333801946,8.59728356111594,5.846425270685775,4.678859673260844,4.8701795046208884,3.9934987583887844,3.535784225135006
2025-01-23,32.03390543509281,26.859961219629636,9.60218191788815,8.594993900278096,5.840025978671704,4.672771331700487,4.868882460129367,3.992435194805234,3.5348425618045134
2025-01-24,32.03468103477758,26.86061154862236,9.602414404347961,8.595202000866179,5.840167376426568,4.670463284414327,4.869000344716024,3.992531858993895,3.5349281468351044
2025-02-03,32.06264413351085,26.84956023680325,9.598463664968602,8.591665660776233,5.837764545402567,4.668541706940099,4.8669970827664795,3.990889204118312,3.5334737647136056
2025-02-05,32.08493041335613,26.856059906878897,9.600787235504031,8.593745508330636,5.836756962522494,4.669671855090084,4.868175272465609,3.955543707214722,3.534329138637389
2025-02-06,32.099694569735064,26.868417953571814,9.559189261109424,8.597699994157198,5.839442796383759,4.67182064471246,4.8704154051408795,3.9573638846346086,3.535955490554791
2025-02-07,32.12037636375576,26.857360218533792,9.562517835154901,8.59416159868352,5.837039565522765,4.669897950383242,4.868410978859875,3.9557352259855976,3.534500263120546
2025-02-10,32.12444044738185,26.856710046967162,9.559865510679048,8.593953548470655,5.836898260601958,4.66978489999997,4.868293122809715,3.9556394642819854,3.5344146988076495
2025-02-11,32.12677365301935,26.858660656111272,9.560559845951273,8.587314705897484,5.8373221958904,4.670124067571538,4.868646708080022,3.9559267633032107,3.5346714041754517
2025-02-12,32.12133003365538,26.8541096754614,9.575884070319571,8.585859655567116,5.836333109327198,4.669332753196778,4.867821755665484,3.9552564638276486,3.5340724829794166
2025-02-13,32.296597231537724,26.46364488343677,9.624249702436085,8.631406749567837,5.8672942504841785,4.6941030786344395,4.893645044652078,3.976238688692936,3.552820370557948
2025-02-14,32.3615054907883,26.44112488447204,9.642804716488836,8.624061605997454,5.828262158586573,4.690108496749109,4.889480656797542,3.9728549941358446,3.5497969959842925
2025-02-18,32.42873931245035,26.371236074395988,9.656116050413315,8.601266607437477,5.885605215321143,4.677711667816998,4.876556850171065,3.962353999592003,3.540414222401668
2025-02-19,32.582955792345444,26.348873010243658,9.33295253659389,8.593972649869816,6.098673803677879,4.673744922920461,4.872421482629885,3.958993884941437,3.537411916777539
2025-02-20,32.593561446721935,26.316354646454897,9.37467199083828,8.583366430434532,6.110506305489319,4.667976837978069,4.8664082017490395,3.9541079073386025,3.5330462329953245
2025-02-24,32.67420865260331,26.316991489931933,9.35069932111237,8.583574143888605,6.110654176884667,4.610010923063939,4.866525966552011,3.9542035949010375,3.5331317310621264
2025-02-25,32.70595850177211,26.338662522717097,9.368087047160435,8.590642387869199,6.164124985733224,4.613807090186305,4.870533363970949,3.8121429711040653,3.536041129486617
2025-02-26,32.737674052987195,26.364203593471252,9.321412672818113,8.598972886992417,6.128889439742491,4.618281181201171,4.875256407031787,3.8158396741263223,3.539470091629244
2025-02-27,32.73926144527087,26.365481947372682,9.321864651737744,8.599389836076405,6.12433779455471,4.618505113539766,4.875492799647491,3.8160246974864,3.539641714313942
2025-02-28,10.812,8.7,3.0552,2.8375999999999997,2.0208899999999996,1.524,1.6088000000000002,1.2592,1.168
2025-03-04,33.256968320133005,26.47266362768603,8.68790220572059,8.63434831148527,6.0275212245341345,4.639714655114442,4.8953127866921005,3.8315377057450855,3.554031162889342
2025-03-05,33.07984986483538,26.327822546844608,8.640367693764452,8.587106811370836,5.9945425752665535,4.611908225447263,4.868528840616507,4.355287610278018,3.5345858315763796
2025-03-06,33.094323483270166,26.333560245888858,8.613192992609351,8.588978224567153,5.995848983388367,4.612913312038462,4.869589853285747,4.356236770791178,3.5353561341607116
2025-03-07,33.27156941715414,26.474597015552153,8.659323364075311,8.634978907049517,6.0401336632413,4.637619063413964,4.895670307887391,3.8318175358601456,3.5542907257660823
2025-03-10,33.26591038172504,26.46622104040236,8.746629739697111,8.632246991292615,6.038222698952211,4.6288507971351995,4.83814688996045,3.8306052338016845,3.553166227033328
2025-03-12,33.26752962915977,26.467509306980215,8.744621695630336,8.63266717350426,6.038516614750799,4.6266423165581045,4.838382391013946,3.8307916918792513,3.5533391805233205
2025-03-13,33.26834405722301,26.46622104040236,8.746629739697111,8.632246991292615,6.038222698952211,4.626417121637231,4.83814688996045,3.8306052338016845,3.553166227033328
2025-03-17,33.298358537191575,26.46686515801479,8.819854651277756,8.632457077285375,5.933719060006467,4.626529716357345,4.838264637621462,3.8306984605715204,3.55325270167371
2025-03-19,33.3429793547755,26.473308058931412,8.76114351302015,8.634558499772847,5.935163521363807,4.627655965060102,4.8394424295315535,3.831630977908785,3.5541176796358487
2025-03-24,33.34622449671975,26.472019227814243,8.760716983991122,8.63413813343054,5.934874572834413,4.62743067145516,4.8392068252776745,3.831444438122263,3.5539446503548318
2025-03-25,33.62646428539617,26.191047337817885,8.779492648280636,8.592747212716873,5.799213641999786,4.671093065877831,4.884867446062666,3.8675962575968996,3.587478104251254
2025-03-26,33.598394838834814,26.16918455148997,8.77216403062892,8.46281819579566,6.000603347134208,4.6671939049050035,4.880789838480351,3.864367809742491,3.5844834829885874
2025-03-27,33.54075210571771,26.124287664950312,8.828190652889672,8.448299050669268,6.090795931115848,4.659186682716065,4.872416162672035,3.8577379477091465,3.578333801559945
2025-03-28,33.33973717068317,25.96202940548743,8.902450274608926,8.395826565410935,6.5376684166090975,4.630248419160484,4.8421535282961825,3.833777491719412,3.556108728024359
2025-03-31,10.9504,8.5272,2.928,2.7576,2.14729,1.5208,1.5904000000000003,1.2592,1.168
2025-04-01,33.33973717068317,25.96202940548743,8.902450274608926,8.395826565410935,6.5376684166090975,4.630248419160484,4.8421535282961825,3.833777491719412,3.556108728024359
2025-04-02,33.34136076909939,25.961397066099085,8.902233443718186,8.395622074007274,6.537509183092211,4.630135643367517,4.8420355912754465,3.833684115023919,3.5560221143169772
2025-04-03,33.328372667155435,25.951283823450193,8.93772050998083,8.392351565759718,6.534962501320055,4.628331977519356,4.840149379962378,3.8321907062679994,3.55463686858404
2025-04-07,33.32918412706432,25.95191567027384,8.937938120421734,8.392555897873526,6.535121610801002,4.626009923399971,4.840267225115339,3.8322840102271343,3.5547234148231355
2025-04-09,33.40482300586671,26.010812215613505,9.138802115345959,8.411602374258349,6.174151526585648,4.604784937692343,4.851251964034116,3.840981182791599,3.5627906778117753
2025-04-10,33.45446247127238,26.01525610865195,9.172092359162589,8.413039478987079,6.08246035641926,4.605571655598671,4.852080790318049,3.8416374064188172,3.563399373171203
2025-04-11,33.429984857487526,25.996221536146464,9.16050362039273,8.406883913603231,6.078010004972305,4.680246658022804,4.8485306702185165,3.8388265970442377,3.56079214211219
2025-04-15,33.441822150254225,25.91090952239295,9.888880752143214,8.379294973608078,4.83532357794923,4.679472823961575,4.832619207291226,4.482570331109166,3.5491066612903377
2025-04-16,33.419231938097035,25.940547132841264,9.846651064778662,8.38887944149581,4.840854353951939,4.6848253335884635,4.83814688996045,4.487697618253053,3.553166227033328
