date,SUPREME CHINA SECURITIES LTD,SUCCESS SECURITIES LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,INTERACTIVE BROKERS HONG KONG LTD,XIN YONGAN INTERNATIONAL SECURITIES,THE HONGKONG AND SHANGHAI BANKING,IFAST SECURITIES (HK) LTD,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,TFI SECURITIES AND FUTURES LTD
2024-11-08,77.04940635334701,0.0,6.838854914761421,5.206194524530225,1.7076775897380474,3.8068026787268305,1.6937461126959423,1.2805427902354232,1.330334157096927,1.0864408788681723
2024-11-11,77.01144279582753,0.0,6.835485294225563,5.247545430047971,1.7389699096112574,3.778148900603675,1.6929115750788992,1.2799118449475346,1.329678678752792,1.0859055709047694
2024-11-12,77.00443188535867,0.0,6.83486301039774,5.256171433555741,1.770942394962496,3.7456741518923398,1.6927574570536588,1.2797953252846481,1.3295576284538928,1.0858067130408096
2024-11-13,76.9759889373332,0.0,6.8323384329337395,5.254229973730153,1.813113503850647,3.734119626967811,1.6921322071661926,1.2793226102599529,1.3333490566193786,1.0854056511389347
2024-11-14,76.95250843235813,0.0,6.830254318669272,5.251556936168267,1.8500210902939445,3.727093909285003,1.6916160446685444,1.2789323698573338,1.3329423361655117,1.0850745625339897
2024-11-15,76.92410382201632,0.0,6.827733144032997,5.2838555856422245,1.8707363987623318,3.705924847283795,1.6920615468359324,1.278460291995814,1.332450322215113,1.0846740412154716
2024-11-18,76.71136748279508,0.0,6.808850805701155,5.304985734590131,1.8708975629617925,3.924750235948884,1.69004946662759,1.2749246646846633,1.3324997100322167,1.0816743366584918
2024-11-19,76.70645696360272,0.0,6.808414951229302,5.31371464496276,1.8814466225543554,3.9266327654416884,1.6899412816138923,1.2748430530247468,1.3169446220527565,1.0816050955177803
2024-11-20,76.73552001643091,0.0,6.810994568790023,5.328535376721071,1.837333450885675,3.928654157366952,1.690581577811739,1.2753260740436332,1.3110398766964935,1.0820149012534983
2024-11-21,76.69213820614836,0.0,6.80714402768265,5.355390055118208,1.9189626591765527,3.870432268461984,1.6896258210870814,1.2746050786847598,1.3102986908259664,1.0814031928144463
2024-11-22,76.70645696360272,0.0,6.808414951229302,5.332385082101801,1.937991375032598,3.857818868557789,1.6899412816138923,1.2748430530247468,1.3105433293193707,1.0816050955177803
2024-11-25,76.70604778204749,0.0,6.808378632542081,5.321154434595697,1.9523838688654895,3.8535307837533623,1.6899322668212762,1.2748362525247137,1.312136653027032,1.0815993258228598
2024-11-26,76.69950147081595,0.0,6.807797586238698,5.320166919524494,1.9847542010149644,3.829732634150958,1.6897880432183303,1.2747274543905431,1.312024671571105,1.0815070190749643
2024-11-27,76.68477635511347,0.0,6.806490594599718,5.318612239633056,2.003571609307316,3.8295306751202367,1.6894636300999675,1.2744827264732155,1.3117727831660582,1.0812993864869616
2024-11-28,76.71832512798406,0.0,6.809468361737572,5.267586716228348,2.0193868112367364,3.825870818040515,1.690202752443324,1.2750402990912793,1.3123466697867412,1.0817724434514153
2024-11-29,76.70932135672746,0.0,6.808669192889635,5.262167355964226,2.0618266916226684,3.7955479934877174,1.6900043878552686,1.2748906585565463,1.3159268777906286,1.0816454851058532
2024-12-02,76.71095824884914,0.0,6.8088144823637675,5.262279644798693,2.099747226603343,3.7556185589500295,1.6900404506807396,1.274917863313909,1.3159549582155476,1.081668566224832
2024-12-03,76.72241845004336,0.0,6.809831682326371,5.260398040530904,2.1411444262548365,3.7028244217616453,1.6902929335597612,1.2751083291293965,1.316151554750488,1.081830161643236
2024-12-04,76.68027814188198,0.0,6.806091336135289,5.245777033149597,2.1986268787518646,3.70079062035975,1.6893645287135353,1.27440796724021,1.3234275346706794,1.0812359590970848
2024-12-05,76.65779498915559,0.0,6.804095746204107,5.241573424196572,2.2459614656792892,3.6837124451426577,1.6888691961243743,1.274034302594521,1.3230394971712685,1.0809189337316227
2024-12-06,76.67169210912593,0.0,6.805329245483445,5.242523657303586,2.2927569696924603,3.619863142393219,1.6891753674385384,1.2742652694199041,1.3232793480386238,1.0811148911042867
2024-12-09,76.63328294541233,0.0,6.801920073233239,5.239897382287519,2.3683506334969686,3.591403140023435,1.6883291644730867,1.2736269182631557,1.3226164429726275,1.0805732998376358
2024-12-10,76.69581966175261,0.0,6.807470791274277,5.281509105163394,2.4182863676536894,3.480726721145798,1.6897069282591284,1.2746662636004487,1.270359057697937,1.0814551034527173
2024-12-11,76.71013979405602,0.0,6.808741836851631,5.28249523334458,2.4747518945996863,3.4066912850653392,1.6900224190756212,1.2749042607900993,1.2705962506748074,1.0816570255422127
2024-12-12,76.70850293686287,0.0,6.808596550477733,5.282382514343629,2.4853681936094203,3.3927487548398707,1.6899863570196703,1.2748770566132404,1.2759036913178123,1.0816339449157462
2024-12-13,76.67986923957403,0.0,6.806055042233872,5.280410710226892,2.543098634857507,3.348821818983843,1.6893555200730932,1.2744011713812002,1.2967576693298444,1.081230193339711
2024-12-16,76.67332739569129,0.0,6.805474392449448,5.250633632098841,2.5748743137409416,3.354401435924384,1.6892113948915517,1.2742924474933033,1.2966470381262358,1.0811379495839994
2024-12-17,76.67210092422773,0.0,6.8053655316445,5.21002628011508,2.6233545204722124,3.3516817680122957,1.689184374157717,1.2742720638295684,1.2928938819088835,1.0811206556320037
2024-12-18,76.64962256576885,0.0,6.803370367249367,5.185044813689522,2.6753569538379542,3.35069913804242,1.6886891471923966,1.2738984788634642,1.2925148374875552,1.080803697868467
2024-12-19,76.64553700748206,0.0,6.803007735767939,5.16398076300531,2.7109265187504494,3.3505205399466735,1.6885991371217899,1.2738305778573977,1.2828516309180724,1.0807460891502971
2024-12-20,76.62723905135692,0.0,6.80138362114981,5.160083490373131,2.739588284782122,3.347056203358676,1.6881960097626456,1.2735264701828408,1.2824387915733948,1.0804880774604608
2024-12-23,76.62601405390265,0.0,6.8012748911769645,5.160000998961229,2.7640570437300136,3.32408878548541,1.68816902150312,1.2735061110167893,1.2824182899309713,1.080470804292843
2024-12-27,76.6133580399255,0.0,6.800151551653852,5.159148742119067,2.7961009263413104,3.3075559503125325,1.6878901933401813,1.2732957710775397,1.2822064780025768,1.0802923472274468
2024-12-30,76.61376623318527,0.0,6.800187782620617,5.148520300674134,2.8339443725522644,3.2798681569158417,1.687899186359386,1.2733025551523378,1.282213309553306,1.0802981029868342
2025-01-02,76.6054399513065,0.0,6.799448747286753,5.15009172058511,2.8586750954259683,3.2632099053852808,1.6877157477281899,1.2731641743297726,1.2820739603218434,1.0801806976305803
2025-01-03,76.60421565072794,0.0,6.799340079168139,5.142018461689305,2.92149155338458,3.209884748830991,1.6876887748217266,1.2731438267456292,1.28205347034238,1.0801634342893096
2025-01-06,76.58707955070561,0.0,6.797819090137799,5.139270377196394,2.944805515025377,3.2091667086337408,1.687311244637438,1.2728590288428951,1.2817666793829643,1.0799218054377744
2025-01-07,76.58707955070561,0.0,6.797819090137799,5.128618159742875,2.9554577324788966,3.2091667086337408,1.687311244637438,1.2728590288428951,1.2817666793829643,1.0799218054377744
2025-01-08,76.58300065682442,0.0,6.7974570501846525,5.119823698403264,2.97181038767945,3.2063328814949505,1.6872213813922041,1.2727912385976627,1.2816984147318464,1.0798642906915508
2025-01-09,76.57851437533797,0.0,6.79705885077411,5.118991224526887,2.983352425883522,3.206145052450355,1.6871225428773644,1.2727166776674192,1.2762978189362257,1.0798010315461315
2025-01-10,76.57851437533797,0.0,6.79705885077411,5.118991224526887,2.988677938960786,3.2008195393730907,1.6871225428773644,1.2727166776674192,1.2762978189362257,1.0798010315461315
2025-01-13,76.55568327096367,0.0,6.795032376882233,5.120659404610332,3.025054372370945,3.189217396957153,1.6866195444687002,1.27233723014818,1.2759173037361786,1.0794790998626063
2025-01-14,76.53938367242536,0.0,6.793585635176512,5.119569156453951,3.04570147020183,3.1885383753482954,1.686260443481195,1.272066334700962,1.2756456460495065,1.0792492661623962
2025-01-15,76.51169027816704,0.0,6.791127587614647,5.135275657190711,3.063222508610499,3.1873847019569044,1.6856503226121349,1.2716060770814286,1.2751840933675413,1.078858773399105
2025-01-16,76.49825805802382,0.0,6.7899353525399055,5.114690372101172,3.099924258747808,3.186825131872358,1.6853543936353281,1.271382836780493,1.2749602249181193,1.0786693713809947
2025-01-17,76.47140776155332,0.0,6.787552137786271,5.130444768361611,3.12010846749969,3.181983935737325,1.6847628472880551,1.2709365912454746,1.2745127237475544,1.078290766780701
2025-01-20,76.4583962196024,0.0,6.786397241832737,5.129571827751722,3.1365924947952957,3.181442524003464,1.6844761863894724,1.270720342515943,1.2742958665422612,1.0781072965666962
2025-01-21,76.44579551005482,0.0,6.785278811094623,5.1340427331556,3.1472397644540693,3.180918207052424,1.684198576653799,1.2705109217231467,1.2740858564859965,1.0779296193255186
2025-01-22,76.44579551005482,0.0,6.785278811094623,5.1340427331556,3.1477713927926594,3.1803865787138332,1.684198576653799,1.2705109217231467,1.2740858564859965,1.0779296193255186
2025-01-23,76.42954266574019,0.0,6.783836219263217,5.129230597049246,3.1720833769401784,3.179710409049049,1.683840505721596,1.2702408033199952,1.27381497802982,1.0777004448867133
2025-01-24,76.45920931125212,0.0,6.786469411315774,5.098254802113827,3.205217939968933,3.180944635216651,1.6844940998376874,1.2707338559055863,1.236557182763504,1.0781187616259138
2025-01-27,76.45067271134894,0.0,6.78571170829162,5.098217248943365,3.226126570602478,3.1699562405703783,1.6843060276316169,1.2705919796475265,1.236419122299346,1.0779983906647304
2025-02-03,76.45433102074033,0.0,6.7860364174405285,5.067091634151102,3.2528653317272433,3.1701079289764302,1.6843866248630122,1.2706527798786678,1.2364782872945825,1.0780499749281072
2025-02-04,76.45392452462957,0.0,6.786000337111601,5.0654696385805,3.2549747762157786,3.1700910739921984,1.6843776692341696,1.2706460240100828,1.2364717131266039,1.0780442430994959
2025-02-05,76.42832398100813,0.0,6.783728049603467,5.075998126812584,3.275145123609797,3.169029571193902,1.6838136565394088,1.2702205490698841,1.2360576814307114,1.0776832607321039
2025-02-06,76.41045440231022,0.0,6.782141957485605,5.077468229000417,3.300417113101972,3.168288625686153,1.6834199668824743,1.269923560926183,1.2304548551969596,1.0774312894100078
2025-02-07,76.39908720228578,0.0,6.781133012246005,5.076712879520713,3.3201156601420716,3.162504260137685,1.6831695329380831,1.2697346407679964,1.2302718066001483,1.077271005361508
2025-02-10,76.38082557181659,0.0,6.779512121869341,5.076030572238385,3.3426938215278117,3.161748328538621,1.6827672058795657,1.269431136817193,1.229977735428207,1.0770135058842827
2025-02-11,76.36419479634003,0.0,6.778035985115184,5.069614734346475,3.3690501041722083,3.1610599054144704,1.6824008086408504,1.2691547372881058,1.2297099262836224,1.0767790023990496
2025-02-12,76.36460033884434,0.0,6.778071980802626,5.069641657229125,3.4004007531872262,3.1292128717604957,1.682409743260524,1.2691614773079787,1.2297164568264298,1.076784720781262
2025-02-13,76.36216714842715,0.0,6.7778560124125935,5.069480124222416,3.4300310254617132,3.129113166259006,1.682356136965894,1.2691210382625213,1.2031249365896979,1.0767504113990045
2025-02-14,76.35203052381213,0.0,6.776956292241492,5.068807180814292,3.4614342852201863,3.110113625703443,1.6821328141705096,1.2689525699746729,1.2029652288927768,1.076607479170494
2025-02-17,76.36703368432794,0.0,6.778287962956253,5.06183699147265,3.4812333581843298,3.1107247624817145,1.6824633529714657,1.2692019189306032,1.1723989363250003,1.0768190323500453
2025-02-18,76.37352336383285,0.0,6.778863982664617,5.0378353631593935,3.508085480561285,3.1109891122379185,1.6815440774348263,1.2693097758589593,1.162938303692093,1.0769105405580714
2025-02-19,76.35892313572641,0.0,6.777568075966979,5.036872286660823,3.5233455703930763,3.112518485257759,1.6812226188190627,1.2690671235437456,1.1637780346752495,1.0767046689568955
2025-02-20,76.35121971009953,0.0,6.776884324946664,5.027868614669479,3.5415740917163596,3.1122044806374887,1.6810530096512737,1.268939094443802,1.1636606276039059,1.0765960462314978
2025-02-21,76.33865510983097,0.0,6.775769099244538,5.022263263319824,3.5622266089954597,3.1116923263405214,1.6807763702056076,1.2687302737786263,1.1634680701325613,1.076418878151892
2025-02-24,76.34311333064605,0.0,6.776164808008245,4.996010853641494,3.583671215216846,3.111343136685564,1.6808745285002271,1.2688043683471923,1.1635360173286506,1.07648174162573
2025-02-25,76.37707368522267,0.0,6.779179106869136,4.990797165568446,3.6670625355572675,3.002380681006083,1.6816222461724089,1.2608703745520784,1.1640536029233066,1.076960602128609
2025-02-26,76.37423405074036,0.0,6.7789270627697125,4.990611611984868,3.6940138618499554,2.978899305243151,1.681559724891008,1.260823496466541,1.1640103244027948,1.076920561651613
2025-02-27,76.35801161776384,0.0,6.777487170228788,4.984241391807246,3.74102083445075,2.957025851286602,1.681202549591352,1.260555688547799,1.1637630802934915,1.0766918160301406
2025-02-28,68.98925004076699,7.36169226536843,6.776773930087108,4.966726083542155,3.7671752408461856,2.9567146637499606,1.6810256254431322,1.2604230318720557,1.1636406097489636,1.0765785085750141
2025-03-03,68.98265715049897,7.360988752440489,6.776126314308333,4.952978662264291,3.7896444176642903,2.956432108202242,1.680864979871833,1.2603025807766237,1.1635294075711315,1.0764756264018094
2025-03-04,68.98009358901648,7.360715200391057,6.77587449715403,4.940053201466225,3.8059612221149273,2.9563222400731894,1.6808025148857386,1.260255744900973,1.1634861680193922,1.0764356219779923
2025-03-05,68.96764471446441,7.359386808164032,6.774651651442945,4.939161667410734,3.8233214119768975,2.9557887110101326,1.6804991795528055,1.260028305869573,1.1632761930455249,1.0762413570629399
2025-03-06,68.96581437658575,7.359191496804705,6.774471858417046,4.919922448602832,3.8449819905958598,2.955710267095432,1.680454580649709,1.2599948658768636,1.1632453207649316,1.0762127946068698
2025-03-07,68.95556627954835,7.358097944741878,6.773465193801978,4.911761525693018,3.8667001537264336,2.9552710581060877,1.6802048705322383,1.2598076347135858,1.1630724662712484,1.076052872865182
2025-03-10,68.92776536262521,7.355131369587601,6.770734325892472,4.90978124358543,3.876281474810102,2.9832564597275897,1.6795274598670842,1.2592997162193802,1.1626035486369664,1.075619039048168
2025-03-11,68.90254446443093,7.352440102599587,6.768256891723013,4.905863559660032,3.9141049358944113,2.9816345816173886,1.6789129151932944,1.258838934272196,1.1621781481385427,1.0752254664706016
2025-03-12,68.88537557720399,7.350608048124014,6.766570401910478,4.904641134292997,3.9470600352751273,2.9718788656701465,1.6784945697355342,1.2585252613321412,1.1618885607841407,1.074957545671437
2025-03-13,68.86347027823079,7.348270581490792,6.764418657125247,4.8993715186639175,3.9670046421416623,2.9852436553807977,1.6779608145651979,1.25812505487491,1.1615190844463226,1.0746157130803522
2025-03-14,68.8536174382306,7.3472192064435395,6.763450818379193,4.8965508544874945,3.9823345947818436,2.984816533018546,1.677720735472963,1.2579450449971643,1.161882814856703,1.0744619593319582
2025-03-17,68.83902581965481,7.3456621666794435,6.7620174921681695,4.895513166054206,4.002682881513298,2.9841839837642157,1.6773651889968366,1.2576784583606326,1.161636585951165,1.0742342568572287
2025-03-18,68.81459870901443,7.343055603028437,6.769151151866887,4.893776022910114,4.028802679893235,2.981536210754027,1.6767699861367138,1.2572321787904819,1.1612243862567173,1.0738530713489578
2025-03-19,68.85398230795214,7.347258140894998,6.774085077677816,4.789002856001368,4.088339881585546,2.975293773663546,1.6777296260660841,1.2579517111110934,1.1618889719167806,1.0744676531306356
2025-03-20,68.86529518768766,7.348465313595078,6.775198076624767,4.786079645128871,4.104911845504946,2.9471621905939394,1.6780052811967279,1.2581583956911844,1.1620798731510265,1.0746441908258009
2025-03-21,68.86894529678173,7.348854808768161,6.7755571865660835,4.788453468927275,4.126330863744364,2.918696452634858,1.6780942215304635,1.2582250826252834,1.1621414675768031,1.0747011508449678
2025-03-24,68.86237537898111,7.348153747182068,6.774910816078234,4.776336981655738,4.149786570646831,2.9162980745500158,1.6779341357174797,1.2581050512333127,1.1615006167976707,1.074598627157537
2025-03-25,68.84011997651697,7.345778921769616,6.772721255145423,4.793336831188067,4.164339841780072,2.9132363089409625,1.677391849755179,1.2576984484389238,1.1611252352697041,1.074251331195073
2025-03-26,68.85544182550952,7.3474138828273565,6.774228669896809,4.792283962769414,4.183814330436456,2.8751996653185943,1.6777651893808512,1.2579783762733274,1.1613836686588714,1.0744904289288104
2025-03-27,68.8426731444637,7.346051364747537,6.772972444347687,4.788746103332762,4.205821332939479,2.873076981313818,1.6774540614873255,1.257745094426268,1.1611682995138373,1.0742911734275746
2025-03-28,68.83683761027144,7.345428667633101,6.772398324975547,4.788340179356431,4.221358490315817,2.871244074494504,1.6773118700225749,1.251810801471605,1.1610698716491819,1.074200109809783
2025-03-31,68.82772156839107,7.344455914704754,6.771501458284623,4.786646623279441,4.2366910212904765,2.869274680075717,1.677089744111734,1.251645024540405,1.160916111512263,1.0740578538095236
2025-04-01,68.8036602567211,7.341888384663324,6.769134225963858,4.784973271414345,4.271747747109521,2.86721255024174,1.6765034544872623,1.2512074650752742,1.1599902677227005,1.0736823766008758
2025-04-02,68.7676096427692,7.338041502348548,6.765587445983573,4.815280001975354,4.291738265808311,2.86465172287813,1.6756250276913445,1.250551877899696,1.1577947065349863,1.0731198061108558
2025-04-03,68.7636063508622,7.337614319808511,6.765193588735818,4.825584188612582,4.313186662822839,2.8380236899115454,1.6755274815333878,1.2504790772855976,1.157727305760076,1.0730573346674341
2025-04-07,68.75632883232224,7.336837751692244,6.764477602120494,4.825073478365366,4.32490107657948,2.8361358228404443,1.6753501539765854,1.2503467342461363,1.1576047789994972,1.0729437688575252
2025-04-08,68.75509180736204,7.336705751459219,6.764355899467392,4.812286832527729,4.340698060214267,2.834708981139657,1.67532001202467,1.2503242387152458,1.1575839520293842,1.0729244650603984
2025-04-09,68.76855594351143,7.338142480034936,6.765680546215718,4.7708881344398355,4.376479475926041,2.8230910356751373,1.6756480857155456,1.250569086556161,1.157810638773955,1.0731345731512445
2025-04-10,68.72599817752169,7.333601233731593,6.761493570853261,4.757885864014535,4.409209775848987,2.85784052965789,1.6746111024877515,1.2497951656004354,1.157094121849187,1.0724704584346698
2025-04-11,68.70564728230507,7.3314296341299015,6.759491381713528,4.756476975977419,4.438044555879721,2.8564654969193883,1.674115222675467,1.249425080754353,1.156751487302524,1.0721528823426334
2025-04-14,68.68240386947417,7.32894938028808,6.757204617016203,4.762796845557668,4.462444566059421,2.8554991424869893,1.6735488623719648,1.249002394932998,1.1563601533521772,1.0717901684603273
2025-04-15,68.68204081593257,7.3289106396372175,6.757168898594462,4.74744233899543,4.4782789058211,2.855484048386924,1.6735400160327671,1.2489957927362576,1.1563540408601063,1.0717845030031707
2025-04-16,68.66643314374102,7.327245179009872,6.7556333636007535,4.742664162569829,4.503685112069405,2.8548351530069094,1.6731597118999926,1.2487119642904214,1.1560912648186157,1.0715409449931854
2025-04-17,68.65337170974635,7.32585142190197,6.754348336037343,4.7417620333622645,4.521850010936822,2.854292118525439,1.6728414506457092,1.248474439663712,1.15587135810356,1.0713371210768288
2025-04-22,68.6334263331644,7.323723094308519,6.75238604317724,4.753590029232129,4.536383013549513,2.8534628813042926,1.6723554518977362,1.2481117292500514,1.1555355510056196,1.0710258731105025
2025-04-23,68.64031524378645,7.324458194922212,6.753063797245808,4.728181611959012,4.552686635949088,2.8537492905920536,1.6725233104449768,1.2482370053816465,1.1556515350320156,1.071133374686745
2025-04-24,68.64466684727752,7.32492254503101,6.753491922552215,4.728481365413465,4.568824562412507,2.8539302102940027,1.6726293437324231,1.2483161401072231,1.1335357816408194,1.0712012815388063
2025-04-25,68.64104047272039,7.324535582518547,6.753135147694027,4.728231568228848,4.5791488406824445,2.8537794422827676,1.67254098172596,1.2482501938058184,1.1281930784436733,1.0711446918975225
2025-04-28,68.63741448129274,7.324148660888998,6.752778410529399,4.72798179743551,4.584189486714917,2.853628690200298,1.6724526290550157,1.2481842544716948,1.1281334811764554,1.071088108234981
2025-04-29,68.63922742911917,7.324342116593814,6.752956774400391,4.72282399853472,4.586951911267804,2.853704064250595,1.6724968042236406,1.2482172232679154,1.128163279022981,1.0711163993189683
2025-04-30,68.63705190321974,7.324109970974352,6.752742738885852,4.711052778403354,4.601597565432337,2.853613615868036,1.672443794301318,1.2481776609214406,1.1281275217960394,1.0710824501975211
2025-05-02,68.6348765152229,7.323877840070173,6.752528716938628,4.7109034659346145,4.6046211297291775,2.8535231732188326,1.6723907877391968,1.2481381010827497,1.128091766835682,1.0710485032280466
