date,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,MERRILL LYNCH FAR EAST LTD,THE HONGKONG AND SHANGHAI BANKING,HUATAI FINANCIAL HOLDINGS (HONG KONG),GOLDMAN SACHS (ASIA) SECURITIES LTD,CITIC SECURITIES BROKERAGE (HK) LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD
2025-01-20,0.0,38.24145746505413,17.231262696141496,10.70336546046811,10.632277237676584,10.147987215227563,8.343397682657262,2.3763594695932455,2.323892773181615
2025-01-21,0.0,38.24980871837345,17.241585466341263,10.680792368646744,10.634599137689268,10.150203354923416,8.345219732134728,2.373390951910954,2.324400269980175
2025-01-22,0.0,38.25012632850443,17.241728633128282,10.68088105740041,10.634687442874004,10.15028763789175,8.34528902728733,2.370089229794902,2.326910643118892
2025-01-23,0.0,38.24679168517683,17.242218184546047,10.67994989893978,10.633760311569446,10.14940273652818,8.344561485575893,2.376607914451414,2.3267077832124086
2025-01-27,0.0,38.246728173803945,17.24218955268177,10.679932164163851,10.633742653494437,10.149385882761539,8.344547628869677,2.3767700246673127,2.326703919557469
2025-02-03,0.0,38.250698040032376,17.24397922696968,10.680874626899259,10.634846395902157,10.15043935076205,8.345413761462062,2.366803175317688,2.326945422654723
2025-02-04,0.0,38.25180975026192,17.236342541336906,10.681185053589267,10.635155484837359,10.15073436099294,8.345656310809492,2.372103445665848,2.327013052506268
2025-02-05,0.0,38.25177798621572,17.236328228393695,10.681176184004856,10.635146653475593,10.150725931891225,8.34564938063248,2.372184515216189,2.3270111201702406
2025-02-06,0.0,38.25301682310883,17.23680340877521,10.68152210871255,10.635491087453087,10.15105467723166,8.345919666064793,2.3691057450004656,2.327086483653407
2025-02-07,0.0,38.25285799338183,17.23681488179869,10.681477758138884,10.635446928004074,10.151012529203161,8.345885013107921,2.369428074969857,2.3270768213955875
2025-02-11,0.0,38.25708331324541,17.238718819442187,10.682657608809171,10.636621694218162,10.152133785943835,8.346806879749392,2.3586440338161454,2.3273338647756985
2025-02-12,0.0,38.27917818433502,17.249090306926707,10.688827236034237,10.642764734011301,10.157997016170988,8.351627467364708,2.3018370695736072,2.3286779855834365
2025-02-13,0.0,38.25638432372496,17.23832080402713,10.682462427549323,10.636427354073714,10.151948297806422,8.346654376473321,2.2713991440853123,2.4164032722598257
2025-02-14,0.0,38.18594936280213,17.206582821630974,10.739888304528968,10.616844313013086,10.133257245468705,8.331287104180454,2.2863662779335563,2.4998245704421276
2025-02-17,0.0,38.13410599391299,17.18322220770285,10.762063277265606,10.602430294628242,10.119499771785541,8.319976085392897,2.286242399560285,2.592459969751598
2025-02-18,0.0,38.13953661665353,17.189395050549447,10.763678682760654,10.603940171353088,10.120940875074872,8.32116092112334,2.287230345374266,2.574117337110803
2025-02-19,0.0,38.13546350460727,17.194927336553658,10.762446388803445,10.602807723497628,10.119860009132214,8.320272262691871,2.288724603950927,2.5754981707629794
2025-02-20,0.0,38.14784340906246,17.200509320827027,10.765940198652679,10.606249709893252,10.123145216351416,8.32297327026297,2.2570046209631376,2.576334253987055
2025-02-21,0.0,38.14421071628976,17.199699431451133,10.764914993827034,10.605239711863916,10.122181222762839,8.322180701086202,2.2514073158855132,2.590165906833604
2025-02-24,0.0,38.19506811836937,17.21914918588917,10.77926777764175,10.619379601772467,10.135677054258673,8.333276604819597,2.1219918980074115,2.596189759241562
2025-02-25,0.0,38.213540603572774,17.229136101583002,10.780333196552187,10.62451550916122,10.14057902599573,8.33730687198135,2.1008688305850667,2.5737198605686746
2025-02-26,0.0,38.21182885069207,17.228696143073,10.792376141287862,10.624039590292107,10.140124784774281,8.336933407266226,2.092396510300038,2.5736045723144105
2025-02-27,0.0,38.21659149634344,17.22910943026151,10.793674418234215,10.631124997941491,10.141344598656678,8.337936304895461,2.0763045876691133,2.573914165998092
2025-02-28,0.0,38.22388514658532,17.234223137179132,10.810006682666842,10.637468829676136,10.143280077923372,8.339527603040214,2.037203124485923,2.5744053984430675
2025-03-03,44.559851951472766,20.88331095714716,9.416271788572434,6.025456875016172,5.805208045058768,5.539402336274132,4.554345175605292,1.643558705869606,1.5725941649836757
2025-03-04,44.457711782616364,20.900265281753406,9.4234574672693,6.0359964783914135,5.834829282218031,5.544296573833701,4.558369083937734,1.6461447380040504,1.5989293119759953
2025-03-05,44.45654229168578,20.900078322934043,9.425023762431652,6.0392846502333795,5.832861607244298,5.544150727268513,4.558249172878703,1.6422009356753684,1.6016085296482625
2025-03-06,44.37280363553265,20.896508759789352,9.436909848043744,6.095044529660492,5.83054498114974,5.5436730077727985,4.557856404968282,1.6835100054380068,1.5831488276449375
2025-03-07,44.12096273911371,21.090967149048584,9.432561149213507,6.141773529035747,5.83659940967596,5.547703518585241,4.5611701807801,1.6776087542267548,1.5906535703203983
2025-03-10,44.01008415549321,21.11484593302975,9.428592693383358,6.175788475825975,5.848078185806202,5.554295267093535,4.566589736211371,1.718178628873098,1.583546924283502
2025-03-11,43.83424315038448,21.04382782574965,9.179733971138916,6.406129737626218,5.8395670714694905,5.553719913919145,4.56611669655926,1.9812844515035093,1.5953771816493323
2025-03-12,43.7701613552979,21.021508214514665,9.099177924404486,6.6154015358296165,5.834204806665463,5.548620132298118,4.561923795518244,1.9469196143072902,1.602082621164222
2025-03-13,43.68011156962103,21.017034008339948,9.053130398560242,6.7625726961298485,5.832690768472479,5.54743916705986,4.560952838182253,1.9637956017023344,1.5822729519320036
2025-03-14,43.665253622959874,21.01512168074681,9.02153435409666,6.864449223110328,5.832185241939132,5.546958363636125,4.560557534750515,1.9167957016873984,1.577144277073157
2025-03-17,43.637478839218616,21.007867167879894,9.00372280965188,6.972672012390707,5.830171945822049,5.545043529097807,4.558983210137089,1.8670070264295489,1.577053459372411
2025-03-18,43.63128394321146,21.004884833521928,9.002671394040984,7.014543107439169,5.829344278645371,5.544256339532056,4.558336004394768,1.8627960518393494,1.5518840473749163
2025-03-19,43.59029948611995,20.975955659330157,8.99457735952558,7.052406049471993,5.820243530574814,5.539048417245203,4.554054193054447,1.9707487989021955,1.5026665057756505
2025-03-20,43.611424639471096,20.986121230230427,8.99952575199318,7.003054073747764,5.818530707048424,5.54173280456562,4.556261222928796,1.9713865382384386,1.5119630317762485
2025-03-21,43.61662507981588,20.982094719540736,9.004090100364767,7.043833929656114,5.8192245372107365,5.542393627987352,4.556804533881854,1.9717122965848484,1.4632211749577169
2025-03-24,43.61415323299284,20.980905619648706,9.004622586543888,7.0263424277585695,5.818894749391103,5.5420795287635745,4.556546290086291,1.9797160037410857,1.4767395610739396
2025-03-25,43.61628889218661,20.981932994036576,9.005698275799922,7.022152495470656,5.8191796838710355,5.542350908401166,4.556769411005876,1.9697474824896095,1.4858798567385483
2025-03-26,43.61553743269575,20.979032507210395,9.004092265328811,7.022031511698926,5.819079425964791,5.542255419942665,4.556690903005572,1.9713457549576423,1.489934779195447
2025-03-27,43.60219345286483,20.972614065454852,9.015161709902968,7.04857404668838,5.817299104476962,5.540559791529152,4.555296803675734,1.9621761549297414,1.4861248704773824
2025-03-28,43.60282587198354,20.97291825845649,9.01642561659915,7.115894627921522,5.817383480304912,5.5406401534482,4.555362875048799,1.8982950608022353,1.4802540554351473
2025-03-31,43.59338102068095,20.96837529385796,9.002146578663393,7.151784351161037,5.816123371106877,5.53943998989632,4.554376133384154,1.8969775470926116,1.477395714156693
2025-04-01,43.59349954994186,20.968432306321038,9.002171055264094,7.15180379667532,5.816139184993947,5.5394550514885275,4.554388516613542,1.8969827049248638,1.4771278337768055
2025-04-02,43.59589002761224,20.971258916287226,9.01598839732132,7.135473364627718,5.817817678187183,5.539758811079828,4.554638259445927,1.9005762682476373,1.4685982771909232
2025-04-03,43.59328224678924,20.959128634870332,9.002171497601944,7.169260124241076,5.8161101929333405,5.539427438632048,4.55436581407777,1.8995562611559504,1.4666977896983038
2025-04-07,43.58206444551856,20.953282206778173,8.999084806966575,7.190022135248958,5.814613541042269,5.538319115546869,4.553193845187539,1.903099537401884,1.4663203663091717
2025-04-08,43.58232112641395,20.953405613213977,8.999137807969978,7.1899285677686064,5.814647786785995,5.538351734027146,4.553220661674733,1.9026576997970672,1.4663290023485458
2025-04-09,43.63930003775632,20.982160715104694,9.006502861165464,7.195155105548275,5.823247779700852,5.544866675446082,4.559173478085114,1.7808029209232503,1.4687904262699458
2025-04-10,43.64302209012758,20.98417714929184,9.006726624934121,7.19889916160019,5.828054384451143,5.545657178267288,4.559562335890817,1.7604486031713207,1.4734524722656983
2025-04-11,43.6416163468021,20.983546614432573,9.006481884190947,7.198894116038425,5.827866662607899,5.545478552448305,4.559415472222496,1.7632953389491608,1.47340501230809
2025-04-14,43.64274489413489,20.984089236992105,9.006261112466337,7.19885343823128,5.828017367919217,5.54575805762833,4.559533376108763,1.7612994027968742,1.4734431137221977
2025-04-15,43.64274489413489,20.984089236992105,9.006306479887783,7.19885343823128,5.828017367919217,5.54575805762833,4.559533376108763,1.7612994027968742,1.473397746300752
2025-04-16,43.64343789071894,20.984694649040904,9.013980601217709,7.194385565417933,5.828109910130701,5.545846117886667,4.559605776253671,1.7554748799093942,1.474464609424079
2025-04-17,43.64339829032127,20.984539504024127,9.013972422274122,7.1943790375057635,5.82810462192516,5.545841085796567,4.559601639040594,1.755473287058173,1.4746901120542182
2025-04-22,43.64359629302827,20.984680075632596,9.013332792543121,7.194457045491571,5.8281310630488345,5.545866246338381,4.559622325181057,1.7557080928756381,1.4746060658605353
2025-04-23,43.63276818297252,20.979201569861946,9.003159073208503,7.229139147221229,5.826685085862484,5.5444902999185075,4.558491068901941,1.7555446386174738,1.4705209334353988
2025-04-24,43.64215091457889,20.983077773809192,9.007907842237302,7.1944909819640195,5.823628201983356,5.54618161447662,4.55947132067167,1.7681711856464513,1.4749201646325023
2025-04-25,43.6438338986482,20.984658215321787,8.91180167191286,7.267902533284752,5.823852780132784,5.546395493378255,4.559647148797377,1.7846627884719777,1.4772454700520137
2025-04-28,43.63593489865524,20.991973532784574,8.88823433914903,7.2672675369774105,5.822798734029134,5.54539166364907,4.55882190844659,1.8193126102794974,1.4702647760294543
2025-04-29,43.63969597059743,20.994055060135082,8.877477914527306,7.270978687012473,5.834641676165563,5.5458696324846875,4.55921484278406,1.81720120801374,1.4608650082796564
2025-04-30,43.643972503121255,20.995658714698447,8.834521713435972,7.304175204110368,5.835213449967786,5.546413107670037,4.559661629365053,1.8196477220445004,1.4607359555865858
2025-05-02,43.64927973652464,20.998529467081212,8.825885934941816,7.304881916102262,5.835923028815938,5.547087567560504,4.560216097419165,1.8172826662469248,1.4609135853075388
