date,DONGXING SECURITIES (HONG KONG) CO LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,UBS SECURITIES HONG KONG LTD,CHINA GALAXY INTERNATIONAL SECURITIES,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,QUAM SECURITIES LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,SHENWAN HONGYUAN SECURITIES (H.K.) LTD
2024-11-01,0.0,50.85556909107044,22.506089723972895,13.217140658449999,2.6115840713631395,3.0321863076149294,2.5440295762691303,1.7075823890262978,2.058665528060069,1.4671526541730904
2024-11-04,0.0,50.8487117938277,22.503055032792215,13.21535847679686,2.625554791896005,3.0318074157979784,2.5436865427074062,1.7076517823763726,2.057219338543347,1.4669548252621183
2024-11-05,0.0,50.853557425529026,22.50519946306384,13.21661783534736,2.6255952253029395,3.0382695349477644,2.5439289435021313,1.7078145131775981,2.046597292936845,1.4624197661925
2024-11-06,0.0,50.85547764827491,22.506049256039937,13.217116892866166,2.631238472478956,3.0436586514234993,2.544025001879727,1.6999374440566692,2.040021646035312,1.4624749869448181
2024-11-07,0.0,50.855355725059084,22.505995299022363,13.217085205554,2.6291343997642596,3.0504541048980243,2.544018902719445,1.699933368549969,2.0355515136915354,1.4624714807413226
2024-11-08,0.0,50.860248353024296,22.508160527451405,13.218356778228562,2.6281885023362523,3.048499758123182,2.544263654483542,1.7000969135968844,2.0295733324016423,1.4626121803542345
2024-11-11,0.0,50.864303393580265,22.509955082270437,13.219410665587644,2.6257004450921997,3.0530589726407396,2.544796212972465,1.7002324607512331,2.0198139740345433,1.4627287930704727
2024-11-12,0.0,50.886541384421655,22.51979648658667,13.225190222441796,2.6316462379281558,3.0546636550381496,2.5456089393414936,1.7009758063073075,1.972208966459896,1.4633683014748649
2024-11-13,0.0,50.88878456551065,22.52078920450839,13.22577321542576,2.631162490932292,3.0561477600792095,2.545721154903356,1.7010507887419104,1.9671380102056637,1.4634328096927705
2024-11-14,0.0,50.89366836471743,22.52295052577774,13.227042493544502,2.652348470917247,3.0624391868673193,2.545965467890257,1.6975551805094813,1.9344570543631212,1.4635732554129064
2024-11-15,0.0,50.880713090110376,22.51721717979585,13.223675474163723,2.6542518389803185,3.0767110946462495,2.5452873948004444,1.6971230581211614,1.9263789266320177,1.4786419427498638
2024-11-18,0.0,50.791897923716746,22.477912101916868,13.199305780901746,2.860061228243928,3.060385896196208,2.5400961847635206,1.6941606337044568,1.9082006417860877,1.4679796087704338
2024-11-19,0.0,50.78771762016362,22.476062112062827,13.198219444160845,2.8633573661698133,3.054896582536939,2.539887128328528,1.6940211999363533,1.9134905254635657,1.4723480211775064
2024-11-20,0.0,50.76441174575711,22.465748116764704,13.192162939573343,2.8647357083263354,3.080716896914971,2.5387216045918195,1.693243833927844,1.9285867758121595,1.4716723783317132
2024-11-21,0.0,50.7519623567539,22.460238650035247,13.188927713110935,2.8803325539669995,3.0744883805685683,2.537590590959217,1.6928285853227496,1.9423197017007996,1.471311467581582
2024-11-22,0.0,50.78591429885181,22.471993204411568,13.19511198475259,2.9237917232858366,3.081902440835135,2.5269495224995326,1.693714526294527,1.852191401519694,1.4684308975493146
2024-11-25,0.0,50.781325351978936,22.469962665346426,13.193919692190455,2.9213732873377842,3.0746226645747563,2.528306955203909,1.6934418041923753,1.8572301346482463,1.4798174445271133
2024-11-26,0.0,50.77754237380393,22.468288755148794,13.19293680507807,2.9225019617799646,3.071072737208711,2.535927168046079,1.6933156504667388,1.8586774257660759,1.4797371227016394
2024-11-27,0.0,50.77012997880305,22.46500888331055,13.191010928908229,2.9351774490323312,3.0698765915031347,2.5363646430979943,1.6930684639375044,1.8561027615131915,1.483260299894021
2024-11-28,0.0,50.75163880783686,22.456826821925407,13.18620658354994,2.943467929160285,3.0941458022481148,2.535440864642676,1.6924518254054148,1.8571012888861305,1.4827200763451716
2024-11-29,0.0,50.752837744584866,22.457357333167067,13.186518089306427,2.9426702688043633,3.1046850519409257,2.5389695436370765,1.6924918072214776,1.8574142900114474,1.4670558713263488
2024-12-02,0.0,50.75221550451856,22.457082001419387,13.186356419924875,2.9426341910710874,3.104347958545248,2.537712395110157,1.692471056929255,1.8601425875570885,1.4670378849243424
2024-12-03,0.0,50.74033516426456,22.45182513188893,13.183269689632967,2.9409587983000396,3.1058634717461455,2.541393472729197,1.692074874578859,1.8689748950213543,1.4753045018379494
2024-12-04,0.0,50.74095711304884,22.45210033474876,13.18343128333411,2.943266965810205,3.1044067268415523,2.541424623815914,1.6920956151574889,1.863706158945933,1.4786111782971896
2024-12-05,0.0,50.73746832919165,22.45055660105384,13.182524833301223,2.9400751719191773,3.1111287424704246,2.5412498836906523,1.6919792721438196,1.866507652447303,1.4785095137819062
2024-12-06,0.0,50.73228154625758,22.44826152864141,13.181177211965652,2.9397746143188717,3.1108106984292347,2.5406911852685123,1.6918063047194971,1.8742977905169111,1.4808991198823254
2024-12-09,0.0,50.71545455476814,22.440815841316052,13.17680525095766,2.938948949963885,3.1116016557755684,2.5398484833901653,1.6912451627912484,1.8974018505673171,1.4878782504699701
2024-12-10,0.0,50.708545079048804,22.43775850359644,13.175010042441063,2.9455696900090573,3.1112374854364826,2.540309138789375,1.6910147474772117,1.8946635406534158,1.4958917725481498
2024-12-11,0.0,50.71766719715458,22.441794901855943,13.1773801360311,2.927422966990414,3.111797175637671,2.5357757325266412,1.6905718849578268,1.8943469608811743,1.5032430439646547
2024-12-12,0.0,50.725306843748676,22.445175329061332,13.179365056332815,2.931330828367882,3.108201265707399,2.5361576986443466,1.690826537280316,1.880166962077349,1.5034694787798895
2024-12-13,0.0,50.71718221791909,22.441580305934323,13.177254129530855,2.945802465505897,3.107703427964107,2.535751484594035,1.690555719146077,1.8809415799519038,1.5032286694537103
2024-12-16,0.0,50.71769750866476,22.44180831423731,13.17738801151738,2.9458323951014043,3.1079740632468624,2.5357772480378267,1.6905728953313264,1.879705621482413,1.503243942380717
2024-12-17,0.0,50.71440892109366,22.4403531643484,13.176533576151364,2.945641384304839,3.11150762119307,2.535612825637942,1.6904632768493226,1.8823327599210775,1.5031464705003261
2024-12-18,0.0,50.71822796595797,22.442043033506483,13.177525834051124,2.947357350992437,3.104450503602723,2.5358037697768108,1.689843504374056,1.8799643446171626,1.5047836931212268
2024-12-19,0.0,50.71948595189746,22.442599673115588,13.177852681870561,2.9474304555596684,3.1004334447387243,2.5358666664042286,1.6898854182865426,1.881624691211305,1.5048210169159222
2024-12-20,0.0,50.721744420581594,22.443599011093898,13.178439473456624,2.94382607813892,3.100212883006197,2.5359795850457663,1.6899606665510967,1.8664073678893314,1.5198305142365776
2024-12-23,0.0,50.72457915920114,22.44485333973747,13.179175990541115,2.943990602793351,3.1003861478118284,2.5367190489541716,1.690055115131715,1.86074355434698,1.5194970414822215
2024-12-27,0.0,50.73169013837035,22.447999839663147,13.181023553349705,2.9444033150562774,3.0964567223067307,2.5395257154483493,1.6469503235099523,1.8755313562813676,1.5364190360141314
2024-12-30,0.0,50.73425300547101,22.449133869302372,13.18168943322727,2.94338625900294,3.079963110694535,2.5396540073875626,1.6470335242625596,1.8824116678268263,1.542475122824925
2025-01-02,0.0,50.72250234105131,22.4439343793526,13.178636395095461,2.979075098714472,3.058329955920325,2.5390657929128224,1.6482060936010943,1.8878929929465715,1.5423569504053418
2025-01-03,0.0,50.72817230461902,22.446443251832736,13.180109555621533,2.972832582931535,3.0493764217906056,2.539349619811682,1.6483903366504606,1.8916607923919706,1.5436651343504466
2025-01-06,0.0,50.73507196434068,22.449496246122955,13.181902213761903,2.9732369249825066,3.042975609066178,2.5396950028108134,1.6486145381522033,1.8776592008466417,1.5513482999161108
2025-01-07,0.0,50.75298951276923,22.45742448827602,13.186557521464263,2.974286950429013,3.0169577930353584,2.540591919015812,1.6551774390266696,1.8641182034181458,1.551896172565485
2025-01-08,0.0,50.7450684263022,22.453919528215415,13.184499477921749,2.9806695568109642,3.0201046777661467,2.5401954054614153,1.6549191132858871,1.870105999596113,1.5505178146401075
2025-01-09,0.0,50.74787542503083,22.45516158237995,13.185228787673807,2.980834434619112,3.0202717369554177,2.5403359181357446,1.6550106562868336,1.8646778763076435,1.550603582610659
2025-01-10,0.0,50.74523532024637,22.453993376242593,13.184542840029401,2.986061147473062,3.0201146104984717,2.5402037598344283,1.6549245561000694,1.859916652461326,1.5550077371142745
2025-01-13,0.0,50.746873973637065,22.454718455398268,13.184968592234375,2.983885188960098,3.0200626364121,2.540285787506146,1.6549779965406957,1.8546844504019648,1.5595429189092875
2025-01-14,0.0,50.747162266199,22.454846020463936,13.185043495929454,2.9858157375382994,3.0200797933624,2.5403002188482247,1.6549873984566994,1.8522132905425661,1.5595517786594226
2025-01-15,26.16334590373606,24.585392204150605,22.455477153165383,13.18541408462611,2.9856604527421204,3.0201646779844915,2.540371618426656,1.65503391477067,1.849544377809436,1.5595956125884647
2025-01-16,26.163956115762936,24.585965613303376,22.45600088595852,13.185721610211074,2.985281565393742,3.0202351177828426,2.5404308679324337,1.6550725153993278,1.8507237717818001,1.556611936473948
2025-01-17,26.16397176259945,24.585980316453874,22.45601431532574,13.185729495671108,2.9852534491711937,3.020236923974723,2.540432387186872,1.655073505182713,1.8506949770594014,1.5566128673749315
2025-01-20,26.162657493568314,24.58474531311328,22.454886304470005,13.185067149904715,2.985402493965473,3.020085211387205,2.5403047761482096,1.6549903675049993,1.8482997122174802,1.563561177720319
2025-01-21,26.164621122818915,24.58659051270844,22.45657164823056,13.186056750580144,2.995344794634671,3.0067960643647598,2.5412429941803363,1.6551145822372337,1.8399461957872485,1.5677153344576886
2025-01-22,26.15719061290271,24.579159742441373,22.450194190000502,13.182312032665793,2.995839363731427,3.004208323992361,2.540521304721158,1.6873184261439218,1.839274199312953,1.5639818040877984
2025-01-23,26.156447794026054,24.578461736906327,22.44955664339713,13.181937677852208,2.994558570590951,3.0041230096829805,2.5404491583194426,1.6901701217256746,1.8399692899230138,1.5643259975762165
2025-01-24,26.149819026795974,24.57223287498248,22.443867304899054,13.178597010296889,2.9937100106243015,3.003361681833017,2.5398053382463597,1.725723731244767,1.834930534307486,1.5579524867696766
2025-01-27,26.147052823087535,24.56963355291322,22.441493127513468,13.177202940078484,2.993393327295637,3.010514521354636,2.539536670270563,1.728648925416872,1.8347364300330535,1.5577876820365326
2025-02-03,26.143740400109795,24.56652096430578,22.43865014104026,13.175533594393663,3.000125167894758,3.0071452972394512,2.539214950661232,1.7366464897866005,1.8319344560836133,1.560488538484848
2025-02-04,26.142881182198092,24.56571358194512,22.43791269147028,13.175100578524956,3.0000265683354685,3.004596519525765,2.539131498984697,1.7403240906124848,1.8338760356059087,1.5604372527972319
2025-02-05,26.145880879392706,24.568532311128102,22.440487271650813,13.176612321319055,3.000370798614377,2.999712127876845,2.5394228450525307,1.7406731837729097,1.8325625363275608,1.5557457248650939
2025-02-06,26.143740400109795,24.56652096430578,22.43865014104026,13.175533594393663,3.014974727587393,2.9916085345831727,2.539214950661232,1.7405306804506704,1.8336076459081356,1.555618360959899
2025-02-07,26.144771536158412,24.56748989319536,22.439535144512927,13.176053251009012,3.0141972542512363,2.9877226645718573,2.539374859050514,1.7405993287733992,1.8297059827172242,1.56055008576006
2025-02-10,26.15144463982997,24.57376041679816,22.44526253609307,13.179416262584937,3.0149665878342944,2.982687125132942,2.540023000560259,1.7410435934997321,1.8104474423442793,1.5609483953223577
2025-02-11,26.154078874614147,24.57605639023436,22.447523447187155,13.18074382506694,3.0160175405180527,2.9804170135455474,2.5402788570543398,1.732849711389752,1.8109287107494754,1.561105629640228
2025-02-12,26.15883278329966,24.580523468906453,22.451603632048393,13.183139629287455,3.0158183574406783,2.9727374500055745,2.5407405920586603,1.7331646836483112,1.802050018551387,1.5613893847534295
2025-02-13,26.167164108616674,24.58835211857055,22.458754242142387,13.187338326754622,3.017107822030054,2.9736842370041865,2.5400545344238887,1.7376342550774222,1.768023683801383,1.5618866715788275
2025-02-14,26.16515315280369,24.586462495017177,22.457028278938722,13.19526583067095,3.016875956227251,2.9795857948859785,2.5398593303348975,1.7375007172705892,1.7605018038148277,1.561766640035921
2025-02-17,26.161226029326308,24.5827723169576,22.453657707305858,13.193285355420858,3.0221038447228934,2.9864935891541213,2.54001629398851,1.7435185944464062,1.755394033936328,1.5615322347411207
2025-02-18,26.163252027489037,24.58467607527126,22.45539658105782,13.19819416967977,3.014563705820851,2.9867248715304844,2.540212999920379,1.743653617379394,1.753167822137091,1.5601581297139135
2025-02-19,26.163408488275014,24.58183300915817,22.455530868224983,13.198273097170555,3.0146714360370153,2.986742732663359,2.539689975221416,1.7459066097862845,1.7543743410812191,1.5595694423819844
2025-02-20,26.1878157954481,24.604764897004543,22.476479172414056,13.21058549544929,3.014550742580477,2.901179300295929,2.5420591999108293,1.747535330254402,1.7555021719798156,1.5595278946625557
2025-02-21,26.18783930853586,24.604786988728456,22.476499353227588,13.216642971967744,3.0096151991849585,2.901870267287679,2.5432586338608942,1.7475368993028446,1.7534087330082282,1.558541644895749
2025-02-24,26.18661668395747,24.60363827168601,22.475449998974963,13.217522299673712,3.008876142275072,2.9017347884545344,2.5431398974321904,1.7474553125197745,1.757097723343213,1.5584688816830592
2025-02-25,26.188262551335832,24.605184646542646,22.476862614068157,13.218353040392852,3.007987800778496,2.8964101807263414,2.5432997375156314,1.7475651426566243,1.7575074522386804,1.558566833744737
2025-02-26,26.19077093759003,24.6075414010936,22.479015511882896,13.219619131833804,3.007617407354101,2.8989624496632365,2.5395025032851395,1.7477923936924404,1.7564485736172868,1.5527296899874663
2025-02-27,26.19089636951647,24.607659250672377,22.479123167599745,13.219682442772548,3.0076318113304596,2.899036197836967,2.539514665381931,1.7478007641587963,1.7559182044643789,1.5527371262663263
2025-02-28,20.328921996233376,19.10004065378404,17.447907661141816,10.260889486275358,2.333891110403075,2.2513435374423567,1.970198162438595,1.356612805390487,1.3611012547041244,1.2047431158846882
2025-03-03,26.191562746771236,24.6082853454874,22.479695105886037,13.220018792302968,3.0069600086802355,2.9162316591616015,2.5383819567336126,1.7478452336056862,1.738841179549553,1.5521779718216726
2025-03-04,26.19189202804971,24.60859472174486,22.479977721429666,13.22018499485955,3.015977838243043,2.9127960454304107,2.5384138693638003,1.7478672075794677,1.732277687959001,1.5520178853404833
2025-03-05,26.191006123437653,24.60776236997978,22.47921736719787,13.2197378403414,3.01503771954691,2.9201806259689436,2.5383280110168056,1.7478380207900106,1.7289265312438622,1.5519653904767619
2025-03-06,26.184775125254916,24.601908035026554,22.47386942592733,13.221410756139345,3.0147693031991967,2.917391127361226,2.5390707653699165,1.7474221995924615,1.7405750995762366,1.558808162552818
2025-03-07,26.186336515236704,24.603375039136957,22.47520953575855,13.222199144743065,3.009711835577396,2.916091182252165,2.5392221693685046,1.7475263978337425,1.7414270662950742,1.558901113797841
2025-03-10,26.18730186867963,24.604282037058862,22.476038079334824,13.222686578159342,3.0098227879315367,2.9148466032221063,2.5387172137467635,1.7475908200038224,1.7397554295241309,1.5589585823389829
2025-03-11,26.18604794772173,24.603103915499986,22.474961864024838,13.222053439094339,3.011773541097745,2.925929560096337,2.5385956528950016,1.7475071404874667,1.7311430040229596,1.5588839350595995
2025-03-12,26.189433809932932,24.60628510267233,22.477867881925114,13.223763053740404,3.0121629641310284,2.925080728453448,2.5389238939150984,1.7477330935752557,1.7201129316891797,1.5586365399652085
2025-03-13,26.192867592036773,24.609511312984505,22.480815028512005,13.225496864453874,3.01606023921125,2.9341452604120066,2.539945274809081,1.7479622445627327,1.695492797452189,1.5577033855655882
2025-03-14,26.193259633557325,24.609879655633563,22.48115150991772,13.225694816964516,3.017572196224641,2.9229934936350785,2.539773746538482,1.7479884071726044,1.7028223105316722,1.5588642298243984
2025-03-17,26.19036664339064,24.607161546438938,22.47866851424769,13.22420413524813,3.0291816506984146,2.9098299659397036,2.5390143270711567,1.7772780469534115,1.6856031134470202,1.5586920565648967
2025-03-18,26.187372405300984,24.60434830974837,22.4760986195079,13.222692265778477,3.0387715172044505,2.8967478604611028,2.5387240518905223,1.7920389852770693,1.6854403335537973,1.5577656512773255
2025-03-19,26.179834974010525,24.597266515440754,22.46962939279817,13.218886418712735,3.043132813969625,2.895196027015468,2.537993338712797,1.8345476311155209,1.667691585890649,1.555821302333755
2025-03-20,26.184057594811044,24.601233879227696,22.47325358388066,13.221018530882533,3.049608542855299,2.8941667781881697,2.538402698950333,1.822185481348248,1.6600006646343652,1.5560722452216549
2025-03-21,26.18473145994818,24.601867009283332,22.47383194886681,13.22135878309261,3.049687026675903,2.894211336369258,2.538468026529019,1.8198982081353792,1.6598339092642582,1.5561122918352528
2025-03-24,26.188179684805036,24.605106789285518,22.476791491380105,13.223099882407185,3.053470632040976,2.894592470370435,2.5388023132701605,1.8201378675814899,1.6435016551176178,1.556317213741478
2025-03-25,26.190915399996527,24.60767713076178,22.479139501080628,13.224481216874196,3.0537896090029255,2.89716970540671,2.5390675260547146,1.8203280059903015,1.630952112374096,1.5564797924581224
2025-03-26,26.189668971766988,24.606506048996568,22.478069716629726,13.223881793396842,3.053644278856285,2.9045145486215875,2.5381984196019274,1.8279036814824603,1.6212068212152881,1.5564057194323273
2025-03-27,26.1944123036019,24.610962646886904,22.482140823591372,13.226276831667821,3.0550056185705428,2.907405566369299,2.53865812443363,1.8282347415555324,1.6079393015027033,1.5489640418202977
2025-03-28,26.198914177325637,24.615192382785224,22.48600469187954,13.228280478113474,3.0555306637351642,2.9041625637754724,2.5390944281067753,1.828548949099051,1.609413306018208,1.5348583591614526
2025-03-31,20.328921996233376,19.10004065378404,17.447907661141816,10.264420890259824,2.3720860324455866,2.25347103409609,1.970198162438595,1.418853800616696,1.251929759158041,1.187388123934715
2025-04-01,26.20691784184434,24.622712226568122,22.492874077255653,13.23232166540809,3.0587104106589296,2.91253742196198,2.5405589750166526,1.829107563560916,1.5931925450163298,1.5110672727089909
2025-04-02,26.201244151572862,24.617381510317536,22.488004462232634,13.229456922016473,3.080506293335794,2.911906869550742,2.540008954414167,1.8287115692722518,1.592039134448121,1.510740132839417
2025-04-03,26.203700094878652,24.619688992091174,22.49011234931235,13.230696969854616,3.094630515619305,2.906370112320779,2.539558260176684,1.8288829814353842,1.5835935978762243,1.5027661264348269
2025-04-07,26.201628597926142,24.617742716926436,22.488334424857996,13.229651035564673,3.0941762620904116,2.9016486711935263,2.5393574989415293,1.8287384016428807,1.5879600911866083,1.5107622996697958
2025-04-08,26.20578761629228,24.621650323039923,22.491904027241578,13.231750995169431,3.0886775446023877,2.8982158445817903,2.5400600674430214,1.8290286796525421,1.5897096151650385,1.5032152868120092
2025-04-09,26.20348822219948,24.619489927094694,22.489930503224162,13.23058999171015,3.0883466391051226,2.8970331974042285,2.5439398871865,1.8288681938162399,1.5874439143293784,1.510869523930044
2025-04-10,26.20311941496803,24.61914341422424,22.489613963344656,13.230403774622413,3.0944720991551424,2.89309940978227,2.5439040818990963,1.8288424529755727,1.5865531301912463,1.5108482588373402
2025-04-11,26.200647889751572,24.61682129246491,22.487492702622276,13.229155859210698,3.094180222997057,2.879711306657842,2.5660019324601127,1.8286699532755228,1.5866130876400293,1.510705752919979
2025-04-14,26.20176982595054,24.617875407730597,22.48845563805018,13.229722344013009,3.101589282893687,2.868335850447616,2.56611181105803,1.8287482586298471,1.5866211384760485,1.5107704427504487
2025-04-15,26.20735740033241,24.623125213788665,22.493251341525394,13.232543606017055,3.102250702367841,2.8669408048809606,2.5666590390014754,1.8291382424740186,1.576626360692148,1.5021072889200302
2025-04-16,26.208417110880422,24.624120864937904,22.494160869920098,13.233078672022458,3.1023761437750634,2.867056731388355,2.5664633003763284,1.829212204799167,1.574443689629039,1.5006704122711652
2025-04-17,26.212405530536003,24.627868185016162,22.497584050838267,13.235092493416401,3.105005160255507,2.8522749558046687,2.5668538669881626,1.8294905758996034,1.573544929014809,1.4998802522304175
2025-04-22,26.21234271136975,24.627809163262356,22.49753013440274,13.235060774943456,3.1049977189760276,2.8543650956382742,2.5668477154115887,1.8294861914461236,1.5716838368473116,1.4998766577023683
2025-04-23,26.213049444350695,24.628473174303863,22.49813670920267,13.235417616529782,3.104332495436448,2.8536931145820943,2.566916922348089,1.8295355177594528,1.5687304523741694,1.5017145531127385
2025-04-24,26.213552033212196,24.62894538171794,22.498568071182838,13.235671382253814,3.104392015521584,2.8505123463093396,2.5669661384401086,1.8295705958672062,1.563218267817685,1.5086037676772894
2025-04-25,26.21359129877865,24.62898227368475,22.498601772034156,13.23569120811082,3.107392487510949,2.8468317552024685,2.572811836205634,1.829573336401023,1.5579180046401662,1.5086060274313822
2025-04-28,26.225384142406348,24.640062241070844,22.508723334147312,13.241645616835008,3.1072918413929145,2.8481124740990444,2.571781346515119,1.8303964160018171,1.5248107998006029,1.5017917877309899
2025-04-29,26.227585181017783,24.64213022711392,22.510612441619813,13.24275695892721,3.1075526295393443,2.8479018967164462,2.5715475772708474,1.8305500371333125,1.5189439314491981,1.500419119212127
2025-04-30,20.328921996233376,19.10004065378404,17.447907661141816,10.264420890259824,2.4086546500215675,2.207400151851382,1.9936169467566311,1.418853800616696,1.1737045143179339,1.1617622121263877
2025-05-02,26.23031340942113,24.644693534377645,22.512954025559623,13.244134488174547,3.107875881309962,2.84819813927141,2.5719050050700116,1.830740453390493,1.5099288711229857,1.4992561923021912
