date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,UBS SECURITIES HONG KONG LTD,VMS SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,BNP PARIBAS
2024-10-14,34.997377322381226,23.21148379022707,16.186111764695326,14.3823755456765,1.3838906225767078,3.8057542444271215,1.450848816475771,1.551895926108791,1.7929921910928226,1.2372697763386624
2024-10-15,35.23486775847925,22.97367011899249,16.222580384048634,14.411834828686334,1.3436941944327339,3.7831810144164284,1.4534261799379884,1.5544689796366022,1.8014116019242508,1.220864939445294
2024-10-16,35.31095924972975,22.807513472935376,16.28889574504156,14.446614325301747,1.378324696129413,3.8465017470928813,1.4591645675209663,1.3500990269451365,1.872728451326847,1.2391987179763235
2024-10-17,35.18263867149574,22.747200683882625,16.3236781410812,14.49464717392502,1.403165547915632,3.9212126630257873,1.4634777453116348,1.3556907695950713,1.8830795784324061,1.225209025334887
2024-10-18,35.15474449305533,22.692995300508695,16.339849806659245,14.520572487792705,1.412629279707598,3.896223549155197,1.4672306894308103,1.3605991512901203,1.9015052430913657,1.2536499993089274
2024-10-21,34.79558657278544,22.518265077963047,16.243458462286306,14.431214149118004,1.5074491921153672,3.899679830100275,1.4510927988613473,1.3550470476182308,1.8930616907105564,1.9051451784414253
2024-10-22,35.21587015188041,22.50617253435903,16.211642004319454,14.406637703274303,1.5091765509723476,4.056921649753413,1.4485370959311483,1.351528470785426,1.8839239829691334,1.4095898557553357
2024-10-23,35.212602597701405,22.448427173541145,16.227244055833445,14.415894959848208,1.5759586016534548,4.230152984892001,1.4497355822443385,1.352256025348796,1.822915068933401,1.2648129500038032
2024-10-24,35.31601147608415,22.44262148395745,16.20240851970848,14.395619052326513,1.5545509015349608,4.232912455500055,1.4410853058797537,1.3485390858988446,1.7878359855466583,1.2784157335631345
2024-10-25,35.18375827009566,22.620492845953734,16.19921002200046,14.395647975461792,1.596073898737351,4.2366494475945755,1.4312675059126654,1.3396215648937397,1.7134196708602258,1.2838587984898002
2024-10-28,35.24049562159708,22.53417781244533,16.170954933314857,14.39425790263979,1.5999855478084035,4.271369156693405,1.4216474055564305,1.3428306409556539,1.7277446772581726,1.2965363017308777
2024-10-29,35.33904750595592,22.511104786542003,16.14899865825913,14.378817000012203,1.5986486625433882,4.231934985877954,1.4220617437429897,1.3429922473438038,1.7363750760232475,1.2900193336993655
2024-10-30,35.394297039956626,22.465825970335842,16.15070581802718,14.380337091063733,1.5996609555018062,4.2212650283573545,1.4145661990287848,1.342923402986108,1.7382171074485082,1.2922013872940545
2024-10-31,5.067141977549909,3.200483957486745,2.302217855800926,2.0488365292125037,0.22748895425438123,0.6012919863887483,0.201468034279798,0.19131280071377132,0.24808076640545831,0.18329450772070807
2024-11-01,35.563768573790135,22.386021492544483,16.113699542207254,14.346183278353037,1.590785950025932,4.245521743450068,1.4117393678582542,1.3420474462418404,1.7461331789810643,1.2540994265479328
2024-11-04,35.490307999198365,22.401265304112236,16.120234858237044,14.357823783390971,1.5982090469895707,4.2555198791281175,1.4104712134155963,1.3436134997247533,1.7465676971629243,1.2759867186404297
2024-11-05,35.32371290870476,22.4292417018301,16.125392371479748,14.349850817894142,1.594334228380317,4.279734151370845,1.4295811076204723,1.347579786214078,1.7673646258135574,1.3532083006919782
2024-11-06,35.45144241559811,22.38604573966826,16.119936729847694,14.342893156102626,1.5800336338476835,4.269991124192201,1.4017347013797217,1.3476273095009583,1.766045101531598,1.3342500883311534
2024-11-07,35.47670382218986,22.38850394986675,16.14465169991301,14.367794796117096,1.5672176982166073,4.199398218822276,1.4009245180993843,1.3502899923479734,1.7688725253649813,1.3356427790620637
2024-11-08,35.5818607572167,22.274312500220525,16.133795863330633,14.371516533577436,1.555094468194473,4.210276189566961,1.4393244567775139,1.3509985018457915,1.7516951827696667,1.3311255465003022
2024-11-11,35.67772391211096,22.249738892556422,16.081890156921457,14.363733782012094,1.5451272502421507,4.251698232236365,1.4333788103292195,1.3473749361619611,1.7365114573172646,1.3128225701120997
2024-11-12,35.843451234044934,22.20828452696388,15.955008855647149,14.350658234805108,1.5414204650292564,4.241586362387265,1.4625309907255932,1.346785169206337,1.7479971104734866,1.302277050716989
2024-11-13,35.72202880620557,22.15938067750231,16.012477069996574,14.375838680424458,1.534879959898688,4.2921355177044695,1.4668675779724019,1.3492185637459886,1.7682619348615987,1.318911211687941
2024-11-14,35.649756846923594,22.07191565145979,16.00311463026657,14.368054789213872,1.5358884953950123,4.496352950129413,1.4679691103968284,1.3485354852417757,1.7635716420384715,1.2948403989346733
2024-11-15,35.61841437322121,22.062722197363314,16.00874528932413,14.365394087696734,1.5392404874050636,4.545587643313036,1.4659001243379317,1.349212413957762,1.7651966478744996,1.2795867355063142
2024-11-18,35.61913515738111,22.123194600189947,15.952707227274216,14.318455915376035,1.5331335371803751,4.621348392594411,1.464133145515758,1.3448459160630737,1.7657683870657033,1.2572777213593678
2024-11-19,35.71379009644235,21.998479282049352,15.94939141608275,14.317850141080632,1.538582203143815,4.630234805216487,1.4675696339456548,1.349784780040582,1.7654557889193543,1.2688618530790245
2024-11-20,35.7905153837212,21.962866531079552,15.96592078149597,14.306296270394611,1.5352013229039132,4.614739182953295,1.4656722660838162,1.3486955635277063,1.762129533144613,1.2479631646953224
2024-11-21,35.74483430488736,22.07727485093823,15.930797028782207,14.297913040077296,1.5505817142816545,4.586797549004095,1.4637373920933165,1.3490231917045525,1.7570863498212888,1.2419545784099995
2024-11-22,35.71050374836976,21.986577211031463,15.926200232840875,14.297524794417587,1.6468754157660688,4.598550781930516,1.4637116196171618,1.3468765071247064,1.754928584690765,1.2682511042110975
2024-11-25,35.573377451918105,21.952382122978637,15.983916379235058,14.346299566335862,1.6717731967485727,4.653302331499917,1.4794103857953527,1.3561361539519885,1.800179940574164,1.183222470962345
2024-11-26,35.38298430388989,22.1098974311654,15.943075164534612,14.325137769362344,1.6784497692597253,4.638653911902511,1.4989014677511865,1.361136183152837,1.8032788984225803,1.258485100558911
2024-11-27,35.13830296923222,22.30561795180313,15.949132977023833,14.334546129029798,1.7330284727828007,4.655192127014047,1.4974901875690594,1.3635572352180374,1.8072200695005152,1.2159118808265577
2024-11-28,34.8112785715173,22.4087531925458,16.098202491287584,14.327322135201308,1.75286551588801,4.67968983293012,1.4985977039745195,1.3614837655882333,1.821992651622757,1.2398141394443656
2024-11-29,35.0699432632137,22.484129334111003,16.10056302570848,14.322139071315606,1.7201761626941203,4.386714202480658,1.5223349609973875,1.3526764700534326,1.7728587316409763,1.2684647777846414
2024-12-02,34.801288106732045,22.298804249923833,16.167993438694968,14.335446184580174,1.7416979636173935,4.4678781355063375,1.639598740890839,1.3568475532771873,1.795466289921483,1.3949793368557397
2024-12-03,34.67911625453848,22.419185044371037,16.11095683483079,14.307369198540215,1.729029658634125,4.375897784665958,1.7508562686640745,1.3520925487419024,1.7894327150318552,1.4860636919815637
2024-12-04,34.68023660097169,22.3521498883603,16.08114950100722,14.302622386965108,1.872885432003301,4.374292208735003,1.7713275199200962,1.3511954485111908,1.7922091176745556,1.421931895851534
2024-12-05,34.87800784940464,22.19135132365013,15.964687653165868,14.288817107540108,1.9435997431682457,4.400277078721153,1.7527197110327426,1.3503800252882912,1.8032414653679236,1.4269180426608925
2024-12-06,34.91816170868128,22.14071437611353,15.964733271213777,14.30113037421124,1.9445757544162965,4.395263226808032,1.7585047364647808,1.350593241536696,1.8397947683058746,1.3865285422484914
2024-12-09,34.88592543141404,22.0685775605102,16.05611800711525,14.283612807115414,1.9600210868688204,4.413946931417362,1.70668708692352,1.3568383052833937,1.8948780922149588,1.3733946911370423
2024-12-10,34.777016995977036,22.100364261083712,16.00306642574086,14.283862025360591,1.9501154028002894,4.412292842192398,1.695830250823923,1.359891409578954,1.918532334510123,1.4990280519321153
2024-12-11,34.69711848050952,22.118753342492496,16.032606459257106,14.314586608481791,1.9550236178989946,4.399035068412663,1.6957592962672758,1.3633740585412997,1.9609393069380687,1.4628037612007851
2024-12-12,34.84184275911396,22.10835153946252,16.037545819359668,14.312343769543576,1.9420858245956303,4.281822898796446,1.7720503484793118,1.3631184772461997,1.9217437624443514,1.4190948009583357
2024-12-13,34.83396934038584,22.102995558670727,15.990431052250784,14.30753150462539,1.9400624366555856,4.356020735465113,1.770895183129242,1.3621849893169797,1.9258628169192056,1.4100463825811316
2024-12-16,35.080413030555896,22.032169191458596,15.892206837598872,14.265603746021208,1.9967147961006306,4.279551526746641,1.7808055368972504,1.3538988097959404,1.8995513699753286,1.419085154849636
2024-12-17,34.969486494054124,22.063371070306662,15.914166551730608,14.281665433541942,2.0012799915530692,4.291963235938917,1.7551032030920861,1.3628504130104444,1.9376988855880488,1.4224147211840983
2024-12-18,34.98577607188589,22.04535055279922,15.927548000497843,14.293133364784797,2.0574381564543747,4.3905842900968555,1.7653412890743303,1.3850807180903326,1.971468653238637,1.1782789030777223
2024-12-19,34.849593901788865,22.049874036994595,15.942759120722231,14.305577884091846,2.0965467395054835,4.428116972814013,1.7978826615846422,1.3869361097615533,1.98395876473752,1.1587538079992563
2024-12-20,34.80007754419511,22.04955589092751,15.947347671140989,14.313184854395875,2.1079715918277344,4.431380913499592,1.7981881867835021,1.394544390768443,1.9884130996984148,1.1693358567628298
2024-12-23,34.75660077299211,22.049225233576912,15.980549250840134,14.309519360126414,2.1007746182807754,4.446581235192469,1.798007396611007,1.3876140338380214,1.9910925961480264,1.1800355023941331
2024-12-27,34.598366796070515,22.097889076544387,15.954124139088446,14.315750705255127,2.2493295995362588,4.463180857256121,1.7733185269412068,1.381222458300576,1.9918057458509904,1.1750120951563694
2024-12-30,34.51588832461589,22.083323974480756,15.959154502752279,14.32359597841512,2.258261908900194,4.445453702204109,1.7724871500431327,1.3821193849666036,1.9989030072677179,1.2608120663542017
2025-01-02,4.9469633952340475,3.1470337442670573,2.282798366827504,2.048858766111082,0.340272952085402,0.6241407719974844,0.2525207385569131,0.197638140001284,0.28791204326344383,0.16861242054219797
2025-01-03,4.907697585156529,3.153721881578971,2.2867862770710925,2.0499245342641674,0.34982977405136156,0.6159319813114917,0.24450637078197401,0.1976537936025642,0.28760929114674877,0.1794085376708893
2025-01-06,34.46387607725577,22.046237774788864,15.99546098049249,14.333092887953185,2.442456833359778,4.35866121430994,1.716283847087783,1.3833463775224515,2.0342611119213436,1.2263228953083984
2025-01-07,34.36738230420704,22.10756938046371,15.969929809920586,14.317204032945108,2.5411356709203727,4.3709206604358375,1.7148288323740812,1.3823779230247266,2.039804784466639,1.1888466012419023
2025-01-08,34.526098420640054,22.025268041197403,15.978160815764653,14.31686186391225,2.571536288639679,4.212369633714197,1.7840888862490918,1.3812624445553454,2.035775570147707,1.1685780351796242
2025-01-09,34.64480582171884,22.062407876593234,15.9448370489118,14.29552960770573,2.5579827404000786,4.164449272584906,1.7579273347525242,1.3779055976187025,2.0175761605294764,1.1765785391847101
2025-01-10,34.685707730969085,22.081844688993595,15.952607201283833,14.306179816119954,2.5582512156382333,4.117128224447638,1.734255803926333,1.3781630697242495,2.008891546046026,1.1769707028510557
2025-01-13,34.66592014428055,22.05809631483569,15.959100533931794,14.287582663012996,2.6218649746086853,4.149572645811926,1.7269348693618265,1.3752919435236604,2.0074992829895626,1.1481366276433111
2025-01-14,34.46344002407435,22.05276082519362,16.00151527079753,14.298878076998173,2.6454909346228086,4.207259954039113,1.7277833126274182,1.376449057546767,2.010231768323701,1.2161907757765182
2025-01-15,34.32046046032763,22.163334091907743,15.939495325374105,14.361317650580679,2.698832681469446,4.240479541852851,1.7389235495301636,1.3746276653718357,2.0080114287452377,1.1545176048403087
2025-01-16,34.424457530774525,22.085139641822913,15.890388614386989,14.354961871132902,2.700747769993324,4.2396174526786,1.7928605832645546,1.3670453669987033,1.9982679919104205,1.146513177037069
2025-01-17,34.323931687933865,22.075097474412846,15.910214177566411,14.374023859332038,2.7672215259831265,4.264731334868315,1.7952134329417637,1.368860669810884,1.9987495862430278,1.1219562509077246
2025-01-20,34.42764586331146,22.05533155477094,15.895364526162565,14.350506393102206,2.79077707643803,4.209060596504569,1.793069951954604,1.366690686242225,1.998681996778911,1.112871354734493
2025-01-21,34.37138577880344,22.050073126894944,15.973944000482437,14.360624772199552,2.7980752644251545,4.183680861829108,1.795776200154121,1.3670195198480988,1.9946615570412243,1.1047589183219215
2025-01-22,34.49074914310921,22.079736266258642,15.967163744049031,14.335062225270054,2.7985871355462297,4.134907359303526,1.7915645568001473,1.3638649695320673,1.9677900109134976,1.0705745892175942
2025-01-23,34.43919557350398,22.07712584565933,15.987505303601928,14.34492578749781,2.8190185529277834,4.120567690908834,1.7881497381682057,1.363400029840439,1.9604869666152243,1.0996245112764702
2025-01-24,34.54846455400494,21.96276304309544,15.963066231048062,14.347872579819713,2.825247453033101,4.1405231067183115,1.7860118876137692,1.3650718713232273,1.9688784366801673,1.0921008366632747
2025-01-27,34.613684589297456,22.00450219061139,15.933327984930651,14.325090046903991,2.8194690445145305,4.110075921680792,1.7835233249517375,1.3632517059949,1.966030028189306,1.0810451629252478
2025-01-28,34.61359373119645,22.004532767151296,15.933350125219704,14.325109952452578,2.8194729623313033,4.110081632871137,1.7835258032614782,1.3632536003127007,1.9660327601027614,1.0810466651005881
2025-02-03,34.71690482036329,22.020632911309093,15.856835546096,14.314693320625416,2.8167562543440896,4.090708084711165,1.7816040499544112,1.3597629119953958,1.959770995010589,1.082331105590547
2025-02-04,34.74912307130071,21.979742211469237,15.880199372101231,14.333512901919043,2.7627450522441306,4.11272892432915,1.7796222700688042,1.3595310799786164,1.957734949387389,1.0850601672016957
2025-02-05,34.788841695091776,21.943856929843875,15.882138283280007,14.338915709109207,2.7626421509800587,4.1125757415355535,1.7909427206984958,1.358698456430054,1.961975435013976,1.059412878017001
2025-02-06,34.726366491478885,21.890487252282853,15.85701225216554,14.341559810657476,2.7631515832507345,4.113334102077324,1.8926322050134163,1.3569604743396324,1.9580785787689414,1.1004172499651972
2025-02-07,34.79551491620822,21.89420452292074,15.884164168240083,14.3661168219131,2.77722967544583,3.902602121897706,1.9712181129350612,1.3592833669913815,1.9543627502904308,1.095303543157446
2025-02-10,34.99685300482264,21.921867472052885,15.882559630132157,14.36705947137002,2.7869682332330394,3.6805134006372837,2.0155628805139725,1.3506938531501198,1.914900492022034,1.0830215620658539
2025-02-11,35.04762003497743,21.960242203317105,15.867960664599687,14.355736183244568,2.7829064890247097,3.580579615858496,2.104701800990687,1.3436294415927108,1.8774237792364055,1.079199787158197
2025-02-12,34.91525144158108,22.012376583106718,15.866506319814125,14.349710371723601,2.796109948402566,3.6269953952456206,2.1576926226499364,1.3392113636613925,1.8456638725833852,1.0904820812315759
2025-02-13,35.0778172944139,21.804479283962262,15.784228482957294,14.275298077982978,2.8092787480314243,3.7534955422577525,2.242189307498638,1.3312396668723578,1.8198137083968131,1.10215988762658
2025-02-14,35.096603046725804,21.818773753486482,15.786983131802545,14.294311950728462,2.836055812365252,3.735542874135812,2.163996346160322,1.3326524420643504,1.801305647402697,1.1337749951282732
2025-02-17,35.21320308926944,21.815624734279652,15.780457362875294,14.289005350452047,2.8223942388542858,3.616376246891199,2.172600411954455,1.3303842927124507,1.7841912584317985,1.1757630142793798
2025-02-18,35.27832812611913,22.03585998207238,15.74699135064618,14.262215114167354,2.8211261474166633,3.4880957114616002,2.1196696522780263,1.321777556278374,1.7437986944850985,1.1821376650751938
2025-02-19,35.23513135248493,22.004915163671996,15.746457018789048,14.25514080986188,2.829208703600676,3.4887014717858786,2.1720540627989267,1.3216195233935073,1.7486560430738132,1.198115850539348
2025-02-20,35.28727119974916,21.949572370622644,15.720842281613894,14.23460666289437,2.91000227705979,3.498292490860321,2.181367849902847,1.313946497756423,1.7143647004185896,1.1897336691219524
2025-02-21,35.3457756471921,21.91263106544091,15.711311481828874,14.229961466179184,2.93475684127793,3.5020766223691124,2.1700527044803133,1.3093508488961692,1.7089209087911166,1.175162413544286
2025-02-24,35.408443975979296,21.90693386766903,15.706251884552119,14.223728080672787,2.9380224857891015,3.484930538804881,2.134761212823156,1.3089939571987534,1.705404224071476,1.1825297724393968
2025-02-25,35.4781530782455,21.957257182911157,15.724348506510843,14.24175527965003,2.9318312768382397,3.389397747018825,2.073006364088734,1.3098867184886536,1.7003503138338854,1.1940135324141274
2025-02-26,35.353804747756136,22.03842226728244,15.721462016542157,14.237405504393966,3.073387462885043,3.3625889985382726,2.0562906365160645,1.3047930185914158,1.696931979770818,1.1549133677236905
2025-02-27,35.5016152751982,21.99408730649681,15.715785401647613,14.232127276769774,3.064051061351765,3.3682008248103266,2.01303221533966,1.306558639918348,1.7180235623512272,1.086518436116275
2025-02-28,5.14509553819976,3.186735672874609,2.2810057338739926,2.0652960345494296,0.44688080298666893,0.4853743559079048,0.2910999994593141,0.18975152878942225,0.24950534247746692,0.16191940095204777
2025-03-03,35.65428945116076,21.89965654060437,15.718929543176873,14.230950297758453,3.0931471455475865,3.316260575389756,1.9625631920499307,1.3037322783781673,1.7004539381692396,1.1200170377648666
2025-03-04,35.69063583895436,21.87653202685288,15.731470494015776,14.23807957552256,3.137921566066216,3.3596833918985483,1.8299234792992718,1.308678902265129,1.7179413750982488,1.109133350027015
2025-03-05,35.68169880744201,21.897249888572954,15.771524226453163,14.240619082034664,3.0923766452134873,3.306638907361107,1.8399430154310208,1.3088432789422206,1.7280652092431987,1.1330409393061742
2025-03-06,35.76213264667868,21.895283298867202,15.777634106850117,14.224059022034616,3.065843992558861,3.2632110900475695,1.820756665053926,1.3025630695474628,1.6978513520996712,1.1906647562618962
2025-03-07,35.71832458933154,21.944075041430064,15.751838825530996,14.227150035902469,3.2669073508822546,3.3332117317559975,1.8284798784773293,1.2763738164090148,1.5450561226801136,1.1085826076002214
2025-03-10,35.63616069090997,21.972526901414877,15.766988558957632,14.215883132235104,3.3691877901437732,3.291467073831058,1.8639727633053358,1.2623430693265356,1.4977883871986526,1.1236816326770678
2025-03-11,35.35415536819425,22.023540716059156,15.79545086204684,14.222108602767314,3.5003302202158726,3.3573765426231437,1.9017736416876894,1.2493679294782662,1.4889016525224104,1.1069944644050613
2025-03-12,35.3118958891285,21.97250923726829,15.7124625075759,14.17136971260092,3.476698660857791,3.358136429637739,1.9543790441775548,1.457521482183209,1.4889624748206725,1.096064561749425
2025-03-13,35.586833469392396,21.86041785403351,15.652476719299191,14.167088274146543,3.6087285658687964,3.3479046076312455,1.6974634396989707,1.4560699855243187,1.489681273261911,1.1333358111431133
2025-03-14,35.735797115570996,21.695974792747492,15.744063877574337,14.169868704173002,3.614589054115718,3.337735093364944,1.5853012042741743,1.4619861899678501,1.491025793900965,1.1636581743105203
2025-03-17,35.87284666514132,21.502402439631087,15.773895502754975,14.196896961884933,3.6484500523790513,3.264908644375987,1.6065751915866764,1.4637387193192888,1.5093184675297011,1.160967355396984
2025-03-18,36.090410096783366,21.201986778299155,15.75077125413774,14.19506252488539,3.8858845680434295,3.2040226865242682,1.5938838923844505,1.450281343707742,1.4827934182346871,1.1449034369997706
2025-03-19,36.13734410233461,20.770967068822742,15.913916042472431,14.145321553034837,4.234137910736481,3.1601799875853285,1.5999209339536957,1.4490474295084828,1.4464419635905954,1.1427230079608002
2025-03-20,36.15701294840324,20.525377473466982,15.828464663607258,14.136768480704376,4.28293849404542,3.2509299138735925,1.5824518288772398,1.448099152427507,1.448326075320097,1.3396309692742832
2025-03-21,36.310988082422185,20.4909778383189,15.7588331121933,14.124962556464146,4.320613361753469,3.2286711350687654,1.5550124655289246,1.4461170296627748,1.4475880232685345,1.3162363953190002
2025-03-24,36.31057448014465,20.54967150126554,15.78565185351415,14.151007289570735,4.306626424603905,3.0723322153301487,1.5899176812463056,1.45342806024146,1.4721216438060603,1.3086688502770416
2025-03-25,36.63718758208461,20.57296866307463,15.786980297433113,14.150473197274597,4.099737106435754,3.050112532523828,1.4271188901810123,1.4572938373698467,1.4847472547488174,1.3333806388737959
2025-03-26,36.742601885046135,20.435377687871906,15.783659652695862,14.147499789040197,4.074183926784084,3.0329830432351104,1.4823512876387663,1.4590864147942524,1.492576948132942,1.3496793647607463
2025-03-27,36.73031596859481,20.482690143726305,15.790737697641738,14.15044981175666,4.010643270749934,3.030089315156409,1.5104992348923223,1.460337375002514,1.497511979721063,1.3367252027582492
2025-03-28,36.66948890233375,20.58618658241348,15.775436065347048,14.136737660749537,3.996078959158185,3.0289761356261837,1.5561471066614332,1.4594881028760633,1.4919448593623663,1.2995156254719553
2025-03-31,5.338222939621203,2.9974897955546407,2.310600577893115,2.0652960345494296,0.5842046520215545,0.45132916618021623,0.23310556772321364,0.21236542678041365,0.21708374243565387,0.19129446615977028
2025-04-01,36.35166238015414,20.544634125803597,15.835694010469473,14.198790956576538,4.0237525414372755,3.1035640858586944,1.6223847640507063,1.4532864647040238,1.4899964832819472,1.3762341876636064
2025-04-02,36.60927295375519,20.46145005284735,15.833044838726254,14.213222346429713,3.8764955047041574,3.0815405984596684,1.6313791816933803,1.4655130055767285,1.4868252317952408,1.3412562860123236
2025-04-03,37.08408505562672,20.04634883371604,15.784701124457323,14.182703649581393,4.017735922397547,2.972404594509605,1.656754954422502,1.4483944699752582,1.4856404694567347,1.3212309258568693
2025-04-07,36.93036017850482,19.976341238404448,16.189620547975952,14.226921139961393,4.022716379017717,2.798341107485177,1.6904337183689573,1.4219458937472336,1.4030813299800384,1.3402384665542615
2025-04-08,36.605823802567706,20.32667232282748,16.280989179431884,14.229434472730459,3.957628844130382,2.7346791244369464,1.7248386885781508,1.4207484036719773,1.39040135158449,1.3287838100405254
2025-04-09,37.58978059396748,20.12374627804409,15.85903678434433,14.167215198472437,3.867656493919098,2.4540447644729695,1.7565700223867682,1.436556057953229,1.4116990266811418,1.3336947797584513
2025-04-10,37.93410650835342,20.217731805255323,15.91066050060658,14.199649223072234,3.489143199264083,2.3385305209505,1.6990542999307123,1.4205831825171273,1.399235203377553,1.391305556672461
2025-04-11,37.96752889147222,20.125699263295044,15.895623477955564,14.203691427762669,3.564381849533932,2.372442081455457,1.7057078699769523,1.4232841457409595,1.3978740679275954,1.3437669248796107
2025-04-14,37.78162270859981,20.450903192011378,15.867432600705648,14.183416643223909,3.567132833901003,2.3255291040845436,1.6961768298970896,1.4266193282838078,1.376389563131038,1.3247771961617674
2025-04-15,37.71254773725127,20.44301191707077,15.979736322837763,14.166687529698226,3.5505491218129825,2.3116598399613126,1.732569368448988,1.424411105712257,1.3487372295410385,1.3300898276653885
2025-04-16,37.83239935268649,20.23193017571631,16.096679210453015,14.197758019140114,3.5913616831340827,2.2520830191852674,1.7787760757211706,1.4200324754761868,1.3287743207871021,1.270205667700266
2025-04-17,38.0717810408688,20.243390383743126,16.06880512569923,14.186153913342203,3.5233785406048734,2.077189476113071,1.8011873399465546,1.4179089983435424,1.3386648546619289,1.271540326676669
2025-04-22,38.151025829026615,20.27451185284321,15.889040809972865,14.181525714112428,3.537382217928576,2.071300317090903,1.8656815460777334,1.4175151619252377,1.350851177589893,1.2611653734325352
2025-04-23,37.98182689478787,20.443441163215155,15.863474996996194,14.180970235968962,3.50067638040674,2.0718654393568214,1.8780660328354408,1.4164283837882339,1.3324243216708989,1.3308261509736816
2025-04-24,37.671270918921465,20.34377975805314,15.966816062782888,14.199320501567799,3.601884213309924,2.2133127396389094,1.8560225774232257,1.4288114270125525,1.3257392140434243,1.3930425872466652
2025-04-25,38.43542671844264,20.15648051957937,15.897764886927797,14.17542610801325,3.316860692231379,1.9986208903049676,1.8862470827881648,1.4298922878569367,1.3596902280049428,1.3435905858505475
2025-04-28,38.69210673726219,20.23647797457082,15.75216408133143,14.142756320342745,3.2946805987041845,1.9313599352279318,1.8690233676165062,1.4123901606560596,1.3390724826751876,1.3299683416129393
2025-04-29,38.8017529072392,20.50806663859948,15.61792605551435,14.159093435918512,2.885343936851952,1.9788275494185739,1.8710635613074302,1.4276956372319607,1.3535006301182222,1.396729647800318
2025-04-30,5.647451607108779,3.043216093936768,2.2779644256704055,2.0652960345494296,0.4234919218520615,0.2843634434643789,0.2770635428104093,0.20807937950083474,0.19627218088867537,0.20364178997476198
2025-05-02,38.74343767465681,20.81863189909742,15.55905871757894,14.106475028964141,2.8866441638815274,1.9426135367163053,1.886940355431515,1.4072267437734411,1.3295132296424617,1.3194586502574381
